,TGT US Equity
2021-01-23,63.9112
2021-01-24,63.9112
2021-01-25,62.007
2021-01-26,59.4559
2021-01-27,51.0946
2021-01-28,54.7947
2021-01-29,52.9116
2021-01-30,52.9116
2021-01-31,52.9116
2021-02-01,54.5217
2021-02-02,55.8366
2021-02-03,55.4425
2021-02-04,57.6822
2021-02-05,57.8523
2021-02-06,57.8523
2021-02-07,57.8523
2021-02-08,60.915
2021-02-09,61.1103
2021-02-10,59.4387
2021-02-11,57.6487
2021-02-12,58.3014
2021-02-13,58.3014
2021-02-14,58.3014
2021-02-15,58.3014
2021-02-16,58.1554
2021-02-17,60.0995
2021-02-18,58.0689
2021-02-19,55.7639
2021-02-20,55.7639
2021-02-21,55.7639
2021-02-22,55.8828
2021-02-23,53.5779
2021-02-24,54.1138
2021-02-25,52.3761
2021-02-26,50.9872
2021-02-27,50.9872
2021-02-28,50.9872
2021-03-01,53.0676
2021-03-02,43.9019
2021-03-03,43.9972
2021-03-04,41.6836
2021-03-05,43.929
2021-03-06,43.929
2021-03-07,43.929
2021-03-08,47.1435
2021-03-09,48.7903
2021-03-10,48.3853
2021-03-11,48.9263
2021-03-12,49.4375
2021-03-13,49.4375
2021-03-14,49.4375
2021-03-15,50.2512
2021-03-16,49.5773
2021-03-17,48.2168
2021-03-18,49.1812
2021-03-19,54.8848
2021-03-20,54.8848
2021-03-21,54.8848
2021-03-22,55.2058
2021-03-23,55.7901
2021-03-24,55.2479
2021-03-25,58.1535
2021-03-26,62.8152
2021-03-27,62.8152
2021-03-28,62.8152
2021-03-29,60.4996
2021-03-30,61.2757
2021-03-31,59.939
2021-04-01,61.4
2021-04-02,61.4
2021-04-03,61.4
2021-04-04,61.4
2021-04-05,63.7869
2021-04-06,63.8269
2021-04-07,62.9462
2021-04-08,62.0514
2021-04-09,63.093
2021-04-10,63.093
2021-04-11,63.093
2021-04-12,62.8488
2021-04-13,62.6943
2021-04-14,63.1453
2021-04-15,63.1752
2021-04-16,64.8228
2021-04-17,64.8228
2021-04-18,64.8228
2021-04-19,64.8811
2021-04-20,63.3825
2021-04-21,62.8385
2021-04-22,61.5274
2021-04-23,61.8295
2021-04-24,61.8295
2021-04-25,61.8295
2021-04-26,59.2272
2021-04-27,59.7645
2021-04-28,59.8395
2021-04-29,61.9803
2021-04-30,61.8402
2021-05-01,61.8402
2021-05-02,61.8402
2021-05-03,64.613
2021-05-04,64.83
2021-05-05,65.3627
2021-05-06,65.7584
2021-05-07,66.8924
2021-05-08,66.8924
2021-05-09,66.8924
2021-05-10,65.9933
2021-05-11,60.1064
2021-05-12,53.6192
2021-05-13,57.8529
2021-05-14,59.5757
2021-05-15,59.5757
2021-05-16,59.5757
2021-05-17,58.4703
2021-05-18,55.7311
2021-05-19,63.3994
2021-05-20,64.7936
2021-05-21,66.3668
2021-05-22,66.3668
2021-05-23,66.3668
2021-05-24,66.5169
2021-05-25,66.4115
2021-05-26,67.2936
2021-05-27,67.4207
2021-05-28,66.9547
2021-05-29,66.9547
2021-05-30,66.9547
2021-05-31,66.9547
2021-06-01,67.1375
2021-06-02,67.7231
2021-06-03,68.1463
2021-06-04,69.2717
2021-06-05,69.2717
2021-06-06,69.2717
2021-06-07,68.7483
2021-06-08,70.8781
2021-06-09,67.3159
2021-06-10,67.0072
2021-06-11,67.7075
2021-06-12,67.7075
2021-06-13,67.7075
2021-06-14,67.7794
2021-06-15,67.1846
2021-06-16,65.6237
2021-06-17,65.5756
2021-06-18,64.7286
2021-06-19,64.7286
2021-06-20,64.7286
2021-06-21,66.811
2021-06-22,68.8321
2021-06-23,68.889
2021-06-24,70.3095
2021-06-25,70.6979
2021-06-26,70.6979
2021-06-27,70.6979
2021-06-28,71.0891
2021-06-29,71.4172
2021-06-30,71.2612
2021-07-01,72.2472
2021-07-02,73.9118
2021-07-03,73.9118
2021-07-04,73.9118
2021-07-05,73.9118
2021-07-06,72.2823
2021-07-07,73.4093
2021-07-08,73.9469
2021-07-09,73.9469
2021-07-10,73.9469
2021-07-11,73.9469
2021-07-12,75.8066
2021-07-13,75.0645
2021-07-14,75.9971
2021-07-15,74.9178
2021-07-16,72.2198
2021-07-17,72.2198
2021-07-18,72.2198
2021-07-19,72.1745
2021-07-20,74.1802
2021-07-21,74.8794
2021-07-22,75.3736
2021-07-23,77.3075
2021-07-24,77.3075
2021-07-25,77.3075
2021-07-26,77.0429
2021-07-27,73.2287
2021-07-28,71.8452
2021-07-29,74.1262
2021-07-30,73.243
2021-07-31,73.243
2021-08-01,73.243
2021-08-02,68.0079
2021-08-03,70.817
2021-08-04,68.7155
2021-08-05,69.208
2021-08-06,67.5516
2021-08-07,67.5516
2021-08-08,67.5516
2021-08-09,68.9146
2021-08-10,69.8519
2021-08-11,68.4877
2021-08-12,67.0438
2021-08-13,66.6067
2021-08-14,66.6067
2021-08-15,66.6067
2021-08-16,67.6402
2021-08-17,58.7333
2021-08-18,52.1277
2021-08-19,50.3304
2021-08-20,56.0963
2021-08-21,56.0963
2021-08-22,56.0963
2021-08-23,55.3722
2021-08-24,53.8194
2021-08-25,54.173
2021-08-26,52.3566
2021-08-27,52.522
2021-08-28,52.522
2021-08-29,52.522
2021-08-30,52.6612
2021-08-31,50.6318
2021-09-01,50.1197
2021-09-02,49.6428
2021-09-03,48.3677
2021-09-04,48.3677
2021-09-05,48.3677
2021-09-06,48.3677
2021-09-07,47.0428
2021-09-08,50.0601
2021-09-09,49.4837
2021-09-10,48.7043
2021-09-11,48.7043
2021-09-12,48.7043
2021-09-13,47.4669
2021-09-14,46.7334
2021-09-15,48.5506
2021-09-16,51.1026
2021-09-17,50.8427
2021-09-18,50.8427
2021-09-19,50.8427
2021-09-20,46.8535
2021-09-21,46.167
2021-09-22,46.6155
2021-09-23,47.5007
2021-09-24,46.4126
2021-09-25,46.4126
2021-09-26,46.4126
2021-09-27,43.9887
2021-09-28,40.0957
2021-09-29,42.5613
2021-09-30,37.8294
2021-10-01,37.6155
2021-10-02,37.6155
2021-10-03,37.6155
2021-10-04,36.0898
2021-10-05,37.8122
2021-10-06,37.3569
2021-10-07,40.3976
2021-10-08,39.7829
2021-10-09,39.7829
2021-10-10,39.7829
2021-10-11,39.6608
2021-10-12,41.2368
2021-10-13,47.3316
2021-10-14,51.5921
2021-10-15,54.1908
2021-10-16,54.1908
2021-10-17,54.1908
2021-10-18,59.1648
2021-10-19,57.9675
2021-10-20,57.6698
2021-10-21,59.106
2021-10-22,60.1177
2021-10-23,60.1177
2021-10-24,60.1177
2021-10-25,62.5787
2021-10-26,61.148
2021-10-27,59.2537
2021-10-28,60.2314
2021-10-29,61.0373
2021-10-30,61.0373
2021-10-31,61.0373
2021-11-01,59.5221
2021-11-02,60.9041
2021-11-03,60.9924
2021-11-04,61.0106
2021-11-05,55.4948
2021-11-06,55.4948
2021-11-07,55.4948
2021-11-08,54.7152
2021-11-09,55.9612
2021-11-10,55.0115
2021-11-11,56.3642
2021-11-12,58.975
2021-11-13,58.975
2021-11-14,58.975
2021-11-15,61.534
2021-11-16,63.1716
2021-11-17,53.205
2021-11-18,52.0247
2021-11-19,51.1198
2021-11-20,51.1198
2021-11-21,51.1198
2021-11-22,47.2583
2021-11-23,50.1857
2021-11-24,49.9245
2021-11-25,49.9245
2021-11-26,48.5614
2021-11-27,48.5614
2021-11-28,48.5614
2021-11-29,50.2241
2021-11-30,46.9962
2021-12-01,45.0536
2021-12-02,48.3263
2021-12-03,49.5847
2021-12-04,49.5847
2021-12-05,49.5847
2021-12-06,46.956
2021-12-07,48.5865
2021-12-08,45.3197
2021-12-09,44.2778
2021-12-10,44.6776
2021-12-11,44.6776
2021-12-12,44.6776
2021-12-13,42.6307
2021-12-14,43.3736
2021-12-15,44.2946
2021-12-16,38.6589
2021-12-17,38.0389
2021-12-18,38.0389
2021-12-19,38.0389
2021-12-20,36.3486
2021-12-21,36.9675
2021-12-22,36.0085
2021-12-23,38.331
2021-12-24,38.331
2021-12-25,38.331
2021-12-26,38.331
2021-12-27,40.444
2021-12-28,40.9923
2021-12-29,43.0091
2021-12-30,45.5607
2021-12-31,45.3135
2022-01-01,45.3135
2022-01-02,45.3135
2022-01-03,45.6446
2022-01-04,47.0871
2022-01-05,44.1856
2022-01-06,45.8055
2022-01-07,45.4929
2022-01-08,45.4929
2022-01-09,45.4929
2022-01-10,43.6749
2022-01-11,43.7648
2022-01-12,42.1164
2022-01-13,43.0954
2022-01-14,40.7717
2022-01-15,40.7717
2022-01-16,40.7717
2022-01-17,40.7717
2022-01-18,40.0703
2022-01-19,42.8714
2022-01-20,41.7539
2022-01-21,39.5077
2022-01-22,39.5077
2022-01-23,39.5077
2022-01-24,41.9158
2022-01-25,39.0655
2022-01-26,37.7294
2022-01-27,38.0761
2022-01-28,41.9796
2022-01-29,41.9796
2022-01-30,41.9796
2022-01-31,43.8213
2022-02-01,43.2044
2022-02-02,42.3715
2022-02-03,40.199
2022-02-04,40.7856
2022-02-05,40.7856
2022-02-06,40.7856
2022-02-07,39.4432
2022-02-08,40.6628
2022-02-09,43.2892
2022-02-10,41.8356
2022-02-11,40.6849
2022-02-12,40.6849
2022-02-13,40.6849
2022-02-14,39.2212
2022-02-15,38.9825
2022-02-16,39.4726
2022-02-17,37.584
2022-02-18,37.8986
2022-02-19,37.8986
2022-02-20,37.8986
2022-02-21,37.8986
2022-02-22,34.2198
2022-02-23,31.6686
2022-02-24,32.9907
2022-02-25,38.6944
2022-02-26,38.6944
2022-02-27,38.6944
2022-02-28,39.0791
2022-03-01,50.552
2022-03-02,53.0945
2022-03-03,52.5528
2022-03-04,52.6753
2022-03-05,52.6753
2022-03-06,52.6753
2022-03-07,46.4439
2022-03-08,45.4932
2022-03-09,48.9766
2022-03-10,48.4333
2022-03-11,45.1187
2022-03-12,45.1187
2022-03-13,45.1187
2022-03-14,45.995
2022-03-15,49.0908
2022-03-16,49.2005
2022-03-17,51.4724
2022-03-18,53.7723
2022-03-19,53.7723
2022-03-20,53.7723
2022-03-21,52.3286
2022-03-22,52.2192
2022-03-23,49.409
2022-03-24,49.5576
2022-03-25,50.2982
2022-03-26,50.2982
2022-03-27,50.2982
2022-03-28,50.7319
2022-03-29,52.344
2022-03-30,51.8448
2022-03-31,47.1717
2022-04-01,46.425
2022-04-02,46.425
2022-04-03,46.425
2022-04-04,48.3724
2022-04-05,48.5623
2022-04-06,49.148
2022-04-07,54.8168
2022-04-08,56.906
2022-04-09,56.906
2022-04-10,56.906
2022-04-11,54.8528
2022-04-12,55.686
2022-04-13,56.696
2022-04-14,58.0442
2022-04-15,58.0442
2022-04-16,58.0442
2022-04-17,58.0442
2022-04-18,58.9018
2022-04-19,61.385
2022-04-20,62.5348
2022-04-21,61.8646
2022-04-22,58.222
2022-04-23,58.222
2022-04-24,58.222
2022-04-25,58.2111
2022-04-26,55.4345
2022-04-27,52.6502
2022-04-28,54.9446
2022-04-29,51.2742
2022-04-30,51.2742
2022-05-01,51.2742
2022-05-02,51.7609
2022-05-03,52.9483
2022-05-04,54.9796
2022-05-05,51.8228
2022-05-06,49.3822
2022-05-07,49.3822
2022-05-08,49.3822
2022-05-09,48.9482
2022-05-10,46.8038
2022-05-11,44.5734
2022-05-12,46.3522
2022-05-13,47.4868
2022-05-14,47.4868
2022-05-15,47.4868
2022-05-16,47.285
2022-05-17,45.9863
2022-05-18,30.7249
2022-05-19,29.1971
2022-05-20,30.0461
2022-05-21,30.0461
2022-05-22,30.0461
2022-05-23,29.7668
2022-05-24,29.012
2022-05-25,31.9366
2022-05-26,34.8464
2022-05-27,36.479
2022-05-28,36.479
2022-05-29,36.479
2022-05-30,36.479
2022-05-31,35.2588
2022-06-01,34.058
2022-06-02,35.9075
2022-06-03,35.9625
2022-06-04,35.9625
2022-06-05,35.9625
2022-06-06,35.629
2022-06-07,34.7318
2022-06-08,35.0619
2022-06-09,34.5225
2022-06-10,33.319
2022-06-11,33.319
2022-06-12,33.319
2022-06-13,32.1638
2022-06-14,31.6707
2022-06-15,34.0216
2022-06-16,32.8976
2022-06-17,32.0338
2022-06-18,32.0338
2022-06-19,32.0338
2022-06-20,32.0338
2022-06-21,34.7017
2022-06-22,33.7155
2022-06-23,36.591
2022-06-24,38.2581
2022-06-25,38.2581
2022-06-26,38.2581
2022-06-27,38.026
2022-06-28,36.5835
2022-06-29,35.8592
2022-06-30,35.6724
2022-07-01,36.2621
2022-07-02,36.2621
2022-07-03,36.2621
2022-07-04,36.2621
2022-07-05,37.9655
2022-07-06,37.6839
2022-07-07,40.3048
2022-07-08,39.645
2022-07-09,39.645
2022-07-10,39.645
2022-07-11,39.1071
2022-07-12,38.4892
2022-07-13,38.9689
2022-07-14,39.4408
2022-07-15,39.6565
2022-07-16,39.6565
2022-07-17,39.6565
2022-07-18,41.191
2022-07-19,43.4048
2022-07-20,45.0836
2022-07-21,46.2188
2022-07-22,45.8016
2022-07-23,45.8016
2022-07-24,45.8016
2022-07-25,45.6857
2022-07-26,43.1206
2022-07-27,44.6984
2022-07-28,47.3104
2022-07-29,49.3438
2022-07-30,49.3438
2022-07-31,49.3438
2022-08-01,50.4283
2022-08-02,49.385
2022-08-03,51.6066
2022-08-04,50.8987
2022-08-05,50.6714
2022-08-06,50.6714
2022-08-07,50.6714
2022-08-08,51.1126
2022-08-09,50.0917
2022-08-10,52.5054
2022-08-11,52.465
2022-08-12,53.9717
2022-08-13,53.9717
2022-08-14,53.9717
2022-08-15,54.4437
2022-08-16,58.2983
2022-08-17,55.3181
2022-08-18,53.9706
2022-08-19,50.6225
2022-08-20,50.6225
2022-08-21,50.6225
2022-08-22,48.0178
2022-08-23,48.0233
2022-08-24,48.6686
2022-08-25,51.0377
2022-08-26,47.4695
2022-08-27,47.4695
2022-08-28,47.4695
2022-08-29,46.5256
2022-08-30,47.6908
2022-08-31,47.4656
2022-09-01,49.9659
2022-09-02,49.835
2022-09-03,49.835
2022-09-04,49.835
2022-09-05,49.835
2022-09-06,49.2677
2022-09-07,53.1662
2022-09-08,53.7324
2022-09-09,54.6271
2022-09-10,54.6271
2022-09-11,54.6271
2022-09-12,54.7306
2022-09-13,50.2215
2022-09-14,49.7424
2022-09-15,49.5321
2022-09-16,48.9993
2022-09-17,48.9993
2022-09-18,48.9993
2022-09-19,49.4093
2022-09-20,46.6692
2022-09-21,46.1099
2022-09-22,42.883
2022-09-23,42.7047
2022-09-24,42.7047
2022-09-25,42.7047
2022-09-26,40.752
2022-09-27,40.6337
2022-09-28,45.6642
2022-09-29,43.559
2022-09-30,41.8939
2022-10-01,41.8939
2022-10-02,41.8939
2022-10-03,44.1042
2022-10-04,47.2599
2022-10-05,46.9681
2022-10-06,46.6108
2022-10-07,44.7898
2022-10-08,44.7898
2022-10-09,44.7898
2022-10-10,45.2826
2022-10-11,46.198
2022-10-12,46.0046
2022-10-13,45.9812
2022-10-14,41.3878
2022-10-15,41.3878
2022-10-16,41.3878
2022-10-17,43.8387
2022-10-18,48.8032
2022-10-19,47.7954
2022-10-20,47.2523
2022-10-21,50.0908
2022-10-22,50.0908
2022-10-23,50.0908
2022-10-24,51.5711
2022-10-25,53.7199
2022-10-26,54.2319
2022-10-27,54.302
2022-10-28,54.6447
2022-10-29,54.6447
2022-10-30,54.6447
2022-10-31,52.4968
2022-11-01,52.6968
2022-11-02,49.8912
2022-11-03,49.642
2022-11-04,49.5333
2022-11-05,49.5333
2022-11-06,49.5333
2022-11-07,49.6942
2022-11-08,50.8759
2022-11-09,45.4318
2022-11-10,52.3879
2022-11-11,56.8538
2022-11-12,56.8538
2022-11-13,56.8538
2022-11-14,56.8168
2022-11-15,59.8959
2022-11-16,47.7249
2022-11-17,50.6129
2022-11-18,50.9855
2022-11-19,50.9855
2022-11-20,50.9855
2022-11-21,48.8553
2022-11-22,48.7859
2022-11-23,51.2705
2022-11-24,51.2705
2022-11-25,51.2566
2022-11-26,51.2566
2022-11-27,51.2566
2022-11-28,52.1471
2022-11-29,52.5973
2022-11-30,52.9181
2022-12-01,51.8601
2022-12-02,51.4067
2022-12-03,51.4067
2022-12-04,51.4067
2022-12-05,46.9058
2022-12-06,46.9682
2022-12-07,46.3618
2022-12-08,46.6106
2022-12-09,45.6709
2022-12-10,45.6709
2022-12-11,45.6709
2022-12-12,44.5868
2022-12-13,45.0902
2022-12-14,46.0795
2022-12-15,43.6441
2022-12-16,43.0923
2022-12-17,43.0923
2022-12-18,43.0923
2022-12-19,42.2278
2022-12-20,41.557
2022-12-21,41.0987
2022-12-22,40.6351
2022-12-23,41.9192
2022-12-24,41.9192
2022-12-25,41.9192
2022-12-26,41.9192
2022-12-27,43.6019
2022-12-28,43.7774
2022-12-29,45.5785
2022-12-30,46.0447
2022-12-31,46.0447
2023-01-01,46.0447
2023-01-02,46.0447
2023-01-03,47.8983
2023-01-04,48.5709
2023-01-05,49.6176
2023-01-06,53.3724
2023-01-07,53.3724
2023-01-08,53.3724
2023-01-09,50.8435
2023-01-10,50.5955
2023-01-11,52.4882
2023-01-12,52.9727
2023-01-13,55.8679
2023-01-14,55.8679
2023-01-15,55.8679
2023-01-16,55.8679
2023-01-17,54.0922
2023-01-18,53.2035
2023-01-19,51.9996
2023-01-20,53.9379
2023-01-21,53.9379
2023-01-22,53.9379
2023-01-23,55.388
2023-01-24,54.5946
2023-01-25,55.0021
2023-01-26,56.7191
2023-01-27,57.5976
2023-01-28,57.5976
2023-01-29,57.5976
2023-01-30,57.6996
2023-01-31,59.7391
2023-02-01,62.4155
2023-02-02,64.3697
2023-02-03,60.8319
2023-02-04,60.8319
2023-02-05,60.8319
2023-02-06,58.55
2023-02-07,59.0507
2023-02-08,56.7612
2023-02-09,56.441
2023-02-10,55.402
2023-02-11,55.402
2023-02-12,55.402
2023-02-13,57.3857
2023-02-14,56.5369
2023-02-15,59.3558
2023-02-16,58.1649
2023-02-17,57.1078
2023-02-18,57.1078
2023-02-19,57.1078
2023-02-20,57.1078
2023-02-21,51.9301
2023-02-22,51.5845
2023-02-23,51.4287
2023-02-24,52.4153
2023-02-25,52.4153
2023-02-26,52.4153
2023-02-27,52.3024
2023-02-28,53.4706
2023-03-01,48.9904
2023-03-02,51.4334
2023-03-03,51.4741
2023-03-04,51.4741
2023-03-05,51.4741
2023-03-06,50.8852
2023-03-07,49.1546
2023-03-08,49.668
2023-03-09,47.5999
2023-03-10,45.9051
2023-03-11,45.9051
2023-03-12,45.9051
2023-03-13,45.7271
2023-03-14,46.1013
2023-03-15,46.7429
2023-03-16,49.9235
2023-03-17,47.1797
2023-03-18,47.1797
2023-03-19,47.1797
