,BWA US Equity
2020-04-12,44.1024
2020-04-13,44.913
2020-04-14,46.8677
2020-04-15,45.6952
2020-04-16,45.0156
2020-04-17,46.8271
2020-04-18,46.8271
2020-04-19,46.8271
2020-04-20,44.4489
2020-04-21,44.4329
2020-04-22,44.7209
2020-04-23,46.7598
2020-04-24,47.6192
2020-04-25,47.6192
2020-04-26,47.6192
2020-04-27,49.5395
2020-04-28,50.4786
2020-04-29,52.5659
2020-04-30,50.4073
2020-05-01,47.8041
2020-05-02,47.8041
2020-05-03,47.8041
2020-05-04,47.5519
2020-05-05,47.4409
2020-05-06,49.6881
2020-05-07,49.2369
2020-05-08,52.2594
2020-05-09,52.2594
2020-05-10,52.2594
2020-05-11,51.9908
2020-05-12,49.8697
2020-05-13,46.3346
2020-05-14,49.2448
2020-05-15,49.1698
2020-05-16,49.1698
2020-05-17,49.1698
2020-05-18,52.4849
2020-05-19,51.2159
2020-05-20,52.7785
2020-05-21,53.0499
2020-05-22,52.924
2020-05-23,52.924
2020-05-24,52.924
2020-05-25,52.924
2020-05-26,55.9507
2020-05-27,57.6604
2020-05-28,56.6787
2020-05-29,57.0589
2020-05-30,57.0589
2020-05-31,57.0589
2020-06-01,58.9396
2020-06-02,60.0485
2020-06-03,60.6786
2020-06-04,61.7038
2020-06-05,65.1148
2020-06-06,65.1148
2020-06-07,65.1148
2020-06-08,65.4306
2020-06-09,63.1923
2020-06-10,60.5331
2020-06-11,54.1781
2020-06-12,55.6512
2020-06-13,55.6512
2020-06-14,55.6512
2020-06-15,56.159
2020-06-16,55.6066
2020-06-17,55.0464
2020-06-18,54.8485
2020-06-19,56.6228
2020-06-20,56.6228
2020-06-21,56.6228
2020-06-22,56.6939
2020-06-23,58.6909
2020-06-24,53.661
2020-06-25,54.2405
2020-06-26,53.6548
2020-06-27,53.6548
2020-06-28,53.6548
2020-06-29,56.95
2020-06-30,57.3233
2020-07-01,54.9485
2020-07-02,56.6149
2020-07-03,56.6149
2020-07-04,56.6149
2020-07-05,56.6149
2020-07-06,56.8927
2020-07-07,56.1718
2020-07-08,55.9117
2020-07-09,54.6505
2020-07-10,56.7635
2020-07-11,56.7635
2020-07-12,56.7635
2020-07-13,56.1298
2020-07-14,58.0491
2020-07-15,60.2829
2020-07-16,60.6386
2020-07-17,59.8986
2020-07-18,59.8986
2020-07-19,59.8986
2020-07-20,60.3985
2020-07-21,60.2044
2020-07-22,61.3249
2020-07-23,62.0852
2020-07-24,60.9924
2020-07-25,60.9924
2020-07-26,60.9924
2020-07-27,62.1473
2020-07-28,60.7078
2020-07-29,61.5147
2020-07-30,56.3554
2020-07-31,55.0105
2020-08-01,55.0105
2020-08-02,55.0105
2020-08-03,55.7178
2020-08-04,56.2142
2020-08-05,59.4068
2020-08-06,59.2921
2020-08-07,59.7542
2020-08-08,59.7542
2020-08-09,59.7542
2020-08-10,62.7585
2020-08-11,64.9027
2020-08-12,64.1992
2020-08-13,62.5225
2020-08-14,63.9906
2020-08-15,63.9906
2020-08-16,63.9906
2020-08-17,63.3718
2020-08-18,62.1897
2020-08-19,61.5645
2020-08-20,60.464
2020-08-21,60.2412
2020-08-22,60.2412
2020-08-23,60.2412
2020-08-24,61.881
2020-08-25,60.6366
2020-08-26,61.7465
2020-08-27,59.2361
2020-08-28,60.6753
2020-08-29,60.6753
2020-08-30,60.6753
2020-08-31,58.5288
2020-09-01,60.6563
2020-09-02,63.3113
2020-09-03,61.0083
2020-09-04,60.6022
2020-09-05,60.6022
2020-09-06,60.6022
2020-09-07,60.6022
2020-09-08,59.1607
2020-09-09,60.5941
2020-09-10,58.6221
2020-09-11,60.1346
2020-09-12,60.1346
2020-09-13,60.1346
2020-09-14,61.0677
2020-09-15,59.3124
2020-09-16,51.7329
2020-09-17,51.7799
2020-09-18,50.3089
2020-09-19,50.3089
2020-09-20,50.3089
2020-09-21,46.5579
2020-09-22,46.5579
2020-09-23,46.5345
2020-09-24,45.658
2020-09-25,45.135
2020-09-26,45.135
2020-09-27,45.135
2020-09-28,48.4656
2020-09-29,48.5195
2020-09-30,50.4231
2020-10-01,52.4716
2020-10-02,51.5354
2020-10-03,51.5354
2020-10-04,51.5354
2020-10-05,55.5861
2020-10-06,53.021
2020-10-07,56.5514
2020-10-08,52.8295
2020-10-09,51.6888
2020-10-10,51.6888
2020-10-11,51.6888
2020-10-12,51.2021
2020-10-13,50.0564
2020-10-14,49.113
2020-10-15,50.7145
2020-10-16,49.4272
2020-10-17,49.4272
2020-10-18,49.4272
2020-10-19,49.3524
2020-10-20,50.9638
2020-10-21,51.7948
2020-10-22,53.2117
2020-10-23,51.9914
2020-10-24,51.9914
2020-10-25,51.9914
2020-10-26,48.6594
2020-10-27,46.3833
2020-10-28,44.3513
2020-10-29,41.7773
2020-10-30,40.8451
2020-10-31,40.8451
2020-11-01,40.8451
2020-11-02,42.6301
2020-11-03,44.6907
2020-11-04,43.5962
2020-11-05,46.7785
2020-11-06,45.4521
2020-11-07,45.4521
2020-11-08,45.4521
2020-11-09,49.3782
2020-11-10,51.2625
2020-11-11,50.6842
2020-11-12,45.6062
2020-11-13,48.8256
2020-11-14,48.8256
2020-11-15,48.8256
2020-11-16,51.1496
2020-11-17,49.5545
2020-11-18,50.3339
2020-11-19,48.922
2020-11-20,48.5966
2020-11-21,48.5966
2020-11-22,48.5966
2020-11-23,51.9061
2020-11-24,54.7398
2020-11-25,51.7003
2020-11-26,51.7003
2020-11-27,52.483
2020-11-28,52.483
2020-11-29,52.483
2020-11-30,51.4176
2020-12-01,51.1046
2020-12-02,50.8757
2020-12-03,51.0571
2020-12-04,53.6676
2020-12-05,53.6676
2020-12-06,53.6676
2020-12-07,52.0845
2020-12-08,52.3752
2020-12-09,53.5194
2020-12-10,49.693
2020-12-11,45.9106
2020-12-12,45.9106
2020-12-13,45.9106
2020-12-14,45.5439
2020-12-15,48.7443
2020-12-16,50.3211
2020-12-17,51.601
2020-12-18,50.7302
2020-12-19,50.7302
2020-12-20,50.7302
2020-12-21,50.5444
2020-12-22,51.8442
2020-12-23,52.9878
2020-12-24,51.3551
2020-12-25,51.3551
2020-12-26,51.3551
2020-12-27,51.3551
2020-12-28,52.0041
2020-12-29,50.2934
2020-12-30,51.8143
2020-12-31,50.4422
2021-01-01,50.4422
2021-01-02,50.4422
2021-01-03,50.4422
2021-01-04,49.0259
2021-01-05,51.2243
2021-01-06,53.9844
2021-01-07,55.9656
2021-01-08,53.8756
2021-01-09,53.8756
2021-01-10,53.8756
2021-01-11,53.5944
2021-01-12,55.7448
2021-01-13,53.1212
2021-01-14,51.7623
2021-01-15,49.3861
2021-01-16,49.3861
2021-01-17,49.3861
2021-01-18,49.3861
2021-01-19,51.0145
2021-01-20,54.4373
2021-01-21,59.4796
2021-01-22,57.5421
2021-01-23,57.5421
2021-01-24,57.5421
2021-01-25,58.775
2021-01-26,59.5452
2021-01-27,61.1151
2021-01-28,55.2407
2021-01-29,54.3295
2021-01-30,54.3295
2021-01-31,54.3295
2021-02-01,54.4959
2021-02-02,52.8579
2021-02-03,55.4062
2021-02-04,55.4246
2021-02-05,56.1517
2021-02-06,56.1517
2021-02-07,56.1517
2021-02-08,56.7874
2021-02-09,55.4901
2021-02-10,56.9861
2021-02-11,54.9057
2021-02-12,52.9076
2021-02-13,52.9076
2021-02-14,52.9076
2021-02-15,52.9076
2021-02-16,56.3668
2021-02-17,57.7826
2021-02-18,54.2988
2021-02-19,55.2236
2021-02-20,55.2236
2021-02-21,55.2236
2021-02-22,57.1605
2021-02-23,57.5823
2021-02-24,59.5071
2021-02-25,57.3672
2021-02-26,57.4743
2021-02-27,57.4743
2021-02-28,57.4743
2021-03-01,57.8936
2021-03-02,59.6644
2021-03-03,61.5243
2021-03-04,59.4366
2021-03-05,63.1569
2021-03-06,63.1569
2021-03-07,63.1569
2021-03-08,64.4175
2021-03-09,62.387
2021-03-10,63.8459
2021-03-11,61.9624
2021-03-12,63.7051
2021-03-13,63.7051
2021-03-14,63.7051
2021-03-15,64.023
2021-03-16,59.65
2021-03-17,61.0269
2021-03-18,57.5999
2021-03-19,58.9666
2021-03-20,58.9666
2021-03-21,58.9666
2021-03-22,56.9997
2021-03-23,49.6301
2021-03-24,48.2812
2021-03-25,48.6422
2021-03-26,52.1652
2021-03-27,52.1652
2021-03-28,52.1652
2021-03-29,51.3788
2021-03-30,53.4099
2021-03-31,53.0928
2021-04-01,52.9779
2021-04-02,52.9779
2021-04-03,52.9779
2021-04-04,52.9779
2021-04-05,53.8218
2021-04-06,53.5782
2021-04-07,51.2392
2021-04-08,52.1624
2021-04-09,53.0453
2021-04-10,53.0453
2021-04-11,53.0453
2021-04-12,55.0137
2021-04-13,54.1597
2021-04-14,54.6693
2021-04-15,55.438
2021-04-16,57.3614
2021-04-17,57.3614
2021-04-18,57.3614
2021-04-19,57.9868
2021-04-20,54.778
2021-04-21,58.5505
2021-04-22,57.2101
2021-04-23,59.4963
2021-04-24,59.4963
2021-04-25,59.4963
2021-04-26,58.4126
2021-04-27,57.5541
2021-04-28,58.1403
2021-04-29,55.6418
2021-04-30,53.9415
2021-05-01,53.9415
2021-05-02,53.9415
2021-05-03,55.1768
2021-05-04,53.5173
2021-05-05,58.0201
2021-05-06,59.7298
2021-05-07,61.9946
2021-05-08,61.9946
2021-05-09,61.9946
2021-05-10,60.0583
2021-05-11,57.333
2021-05-12,53.5982
2021-05-13,55.1876
2021-05-14,56.2419
2021-05-15,56.2419
2021-05-16,56.2419
2021-05-17,56.5838
2021-05-18,55.5231
2021-05-19,53.3161
2021-05-20,52.7687
2021-05-21,54.109
2021-05-22,54.109
2021-05-23,54.109
2021-05-24,53.3764
2021-05-25,52.6594
2021-05-26,53.9751
2021-05-27,55.5719
2021-05-28,55.6428
2021-05-29,55.6428
2021-05-30,55.6428
2021-05-31,55.6428
2021-06-01,58.5063
2021-06-02,59.2397
2021-06-03,60.6624
2021-06-04,60.9003
2021-06-05,60.9003
2021-06-06,60.9003
2021-06-07,57.6764
2021-06-08,58.4906
2021-06-09,57.3726
2021-06-10,55.3466
2021-06-11,56.5507
2021-06-12,56.5507
2021-06-13,56.5507
2021-06-14,54.3898
2021-06-15,54.6188
2021-06-16,52.9904
2021-06-17,48.8913
2021-06-18,45.3733
2021-06-19,45.3733
2021-06-20,45.3733
2021-06-21,47.3031
2021-06-22,47.2844
2021-06-23,47.1875
2021-06-24,47.9163
2021-06-25,48.3188
2021-06-26,48.3188
2021-06-27,48.3188
2021-06-28,46.2053
2021-06-29,47.2254
2021-06-30,47.6455
2021-07-01,49.0217
2021-07-02,49.0217
2021-07-03,49.0217
2021-07-04,49.0217
2021-07-05,49.0217
2021-07-06,46.1399
2021-07-07,44.5876
2021-07-08,43.6755
2021-07-09,46.6366
2021-07-10,46.6366
2021-07-11,46.6366
2021-07-12,47.4122
2021-07-13,46.1967
2021-07-14,45.9356
2021-07-15,45.6908
2021-07-16,42.7747
2021-07-17,42.7747
2021-07-18,42.7747
2021-07-19,41.2141
2021-07-20,46.0201
2021-07-21,47.114
2021-07-22,44.9968
2021-07-23,46.3066
2021-07-24,46.3066
2021-07-25,46.3066
2021-07-26,48.1153
2021-07-27,47.2805
2021-07-28,48.0896
2021-07-29,50.9229
2021-07-30,51.107
2021-07-31,51.107
2021-08-01,51.107
2021-08-02,50.6404
2021-08-03,52.0003
2021-08-04,46.0176
2021-08-05,45.5175
2021-08-06,43.5198
2021-08-07,43.5198
2021-08-08,43.5198
2021-08-09,43.6243
2021-08-10,44.3694
2021-08-11,46.811
2021-08-12,45.6426
2021-08-13,44.2207
2021-08-14,44.2207
2021-08-15,44.2207
2021-08-16,44.1991
2021-08-17,42.2577
2021-08-18,41.3694
2021-08-19,38.0236
2021-08-20,37.9506
2021-08-21,37.9506
2021-08-22,37.9506
2021-08-23,37.8005
2021-08-24,40.7986
2021-08-25,40.2913
2021-08-26,39.0651
2021-08-27,41.9417
2021-08-28,41.9417
2021-08-29,41.9417
2021-08-30,40.8405
2021-08-31,40.6107
2021-09-01,40.3544
2021-09-02,42.9312
2021-09-03,42.361
2021-09-04,42.361
2021-09-05,42.361
2021-09-06,42.361
2021-09-07,42.1755
2021-09-08,40.3047
2021-09-09,41.4836
2021-09-10,42.3344
2021-09-11,42.3344
2021-09-12,42.3344
2021-09-13,45.2184
2021-09-14,43.2042
2021-09-15,45.5891
2021-09-16,44.3541
2021-09-17,43.5965
2021-09-18,43.5965
2021-09-19,43.5965
2021-09-20,40.0369
2021-09-21,40.6793
2021-09-22,44.2039
2021-09-23,47.2203
2021-09-24,47.4145
2021-09-25,47.4145
2021-09-26,47.4145
2021-09-27,48.6706
2021-09-28,49.9083
2021-09-29,48.5885
2021-09-30,45.9464
2021-10-01,47.7168
2021-10-02,47.7168
2021-10-03,47.7168
2021-10-04,49.696
2021-10-05,51.7433
2021-10-06,47.9155
2021-10-07,52.6417
2021-10-08,54.5642
2021-10-09,54.5642
2021-10-10,54.5642
2021-10-11,55.1488
2021-10-12,56.016
2021-10-13,55.4613
2021-10-14,57.3613
2021-10-15,54.6978
2021-10-16,54.6978
2021-10-17,54.6978
2021-10-18,51.7705
2021-10-19,51.5684
2021-10-20,51.4645
2021-10-21,51.9652
2021-10-22,49.584
2021-10-23,49.584
2021-10-24,49.584
2021-10-25,50.6497
2021-10-26,47.0138
2021-10-27,48.7716
2021-10-28,50.3485
2021-10-29,49.685
2021-10-30,49.685
2021-10-31,49.685
2021-11-01,53.3987
2021-11-02,54.4512
2021-11-03,54.3408
2021-11-04,53.1154
2021-11-05,53.9216
2021-11-06,53.9216
2021-11-07,53.9216
2021-11-08,53.5464
2021-11-09,52.7575
2021-11-10,54.0794
2021-11-11,54.6711
2021-11-12,57.1777
2021-11-13,57.1777
2021-11-14,57.1777
2021-11-15,57.8932
2021-11-16,57.3972
2021-11-17,55.975
2021-11-18,52.2963
2021-11-19,49.6367
2021-11-20,49.6367
2021-11-21,49.6367
2021-11-22,53.6244
2021-11-23,54.5069
2021-11-24,52.387
2021-11-25,52.387
2021-11-26,47.7881
2021-11-27,47.7881
2021-11-28,47.7881
2021-11-29,46.78
2021-11-30,43.6816
2021-12-01,42.7343
2021-12-02,46.6259
2021-12-03,45.7488
2021-12-04,45.7488
2021-12-05,45.7488
2021-12-06,48.1052
2021-12-07,49.9823
2021-12-08,51.5333
2021-12-09,51.3306
2021-12-10,51.2004
2021-12-11,51.2004
2021-12-12,51.2004
2021-12-13,48.0252
2021-12-14,47.5172
2021-12-15,47.6808
2021-12-16,46.5793
2021-12-17,45.133
2021-12-18,45.133
2021-12-19,45.133
2021-12-20,41.3717
2021-12-21,44.0024
2021-12-22,44.4838
2021-12-23,46.1186
2021-12-24,46.1186
2021-12-25,46.1186
2021-12-26,46.1186
2021-12-27,48.082
2021-12-28,49.5865
2021-12-29,49.4824
2021-12-30,49.3484
2021-12-31,50.0479
2022-01-01,50.0479
2022-01-02,50.0479
2022-01-03,50.3599
2022-01-04,57.2636
2022-01-05,57.3529
2022-01-06,58.9705
2022-01-07,58.718
2022-01-08,58.718
2022-01-09,58.718
2022-01-10,56.9216
2022-01-11,58.153
2022-01-12,55.8472
2022-01-13,60.3327
2022-01-14,59.962
2022-01-15,59.962
2022-01-16,59.962
2022-01-17,59.962
2022-01-18,57.5246
2022-01-19,50.8904
2022-01-20,46.4238
2022-01-21,45.2729
2022-01-22,45.2729
2022-01-23,45.2729
2022-01-24,45.8924
2022-01-25,45.8709
2022-01-26,46.0277
2022-01-27,44.4082
2022-01-28,42.6433
2022-01-29,42.6433
2022-01-30,42.6433
2022-01-31,45.836
2022-02-01,47.9999
2022-02-02,48.9806
2022-02-03,46.9428
2022-02-04,44.9641
2022-02-05,44.9641
2022-02-06,44.9641
2022-02-07,45.148
2022-02-08,48.024
2022-02-09,48.572
2022-02-10,47.0332
2022-02-11,45.5188
2022-02-12,45.5188
2022-02-13,45.5188
2022-02-14,44.1365
2022-02-15,50.3728
2022-02-16,50.2347
2022-02-17,48.849
2022-02-18,46.5046
2022-02-19,46.5046
2022-02-20,46.5046
2022-02-21,46.5046
2022-02-22,44.069
2022-02-23,43.9278
2022-02-24,41.5476
2022-02-25,44.2589
2022-02-26,44.2589
2022-02-27,44.2589
2022-02-28,42.373
2022-03-01,38.5536
2022-03-02,42.9236
2022-03-03,41.7065
2022-03-04,37.1348
2022-03-05,37.1348
2022-03-06,37.1348
2022-03-07,34.6186
2022-03-08,37.1555
2022-03-09,40.0852
2022-03-10,39.0453
2022-03-11,38.487
2022-03-12,38.487
2022-03-13,38.487
2022-03-14,38.4728
2022-03-15,38.963
2022-03-16,42.6536
2022-03-17,43.0662
2022-03-18,43.6621
2022-03-19,43.6621
2022-03-20,43.6621
2022-03-21,43.2459
2022-03-22,43.4087
2022-03-23,41.5761
2022-03-24,44.178
2022-03-25,44.3397
2022-03-26,44.3397
2022-03-27,44.3397
2022-03-28,44.3018
2022-03-29,47.7904
2022-03-30,46.8653
2022-03-31,45.4411
2022-04-01,46.5154
2022-04-02,46.5154
2022-04-03,46.5154
2022-04-04,45.3703
2022-04-05,42.1501
2022-04-06,42.4957
2022-04-07,40.9063
2022-04-08,41.0876
2022-04-09,41.0876
2022-04-10,41.0876
2022-04-11,42.24
2022-04-12,42.7925
2022-04-13,42.3732
2022-04-14,42.8149
2022-04-15,42.8149
2022-04-16,42.8149
2022-04-17,42.8149
2022-04-18,43.5974
2022-04-19,46.671
2022-04-20,47.5273
2022-04-21,47.4795
2022-04-22,45.4012
2022-04-23,45.4012
2022-04-24,45.4012
2022-04-25,45.0765
2022-04-26,41.1808
2022-04-27,43.4136
2022-04-28,45.7593
2022-04-29,44.107
2022-04-30,44.107
2022-05-01,44.107
2022-05-02,45.4476
2022-05-03,47.5556
2022-05-04,49.6431
2022-05-05,47.5902
2022-05-06,47.2913
2022-05-07,47.2913
2022-05-08,47.2913
2022-05-09,44.7211
2022-05-10,43.6124
2022-05-11,43.0603
2022-05-12,44.8117
2022-05-13,49.2466
2022-05-14,49.2466
2022-05-15,49.2466
2022-05-16,47.0967
2022-05-17,51.7108
2022-05-18,49.2565
2022-05-19,50.376
2022-05-20,48.8248
2022-05-21,48.8248
2022-05-22,48.8248
2022-05-23,48.9393
2022-05-24,47.2966
2022-05-25,49.6955
2022-05-26,51.7046
2022-05-27,52.4388
2022-05-28,52.4388
2022-05-29,52.4388
2022-05-30,52.4388
2022-05-31,54.0606
2022-06-01,53.5634
2022-06-02,53.8051
2022-06-03,51.462
2022-06-04,51.462
2022-06-05,51.462
2022-06-06,53.2292
2022-06-07,52.5943
2022-06-08,52.2334
2022-06-09,50.8914
2022-06-10,46.8893
2022-06-11,46.8893
2022-06-12,46.8893
2022-06-13,42.2948
2022-06-14,41.8949
2022-06-15,43.7803
2022-06-16,38.6773
2022-06-17,40.5025
2022-06-18,40.5025
2022-06-19,40.5025
2022-06-20,40.5025
2022-06-21,44.6011
2022-06-22,44.5094
2022-06-23,43.5283
2022-06-24,45.5657
2022-06-25,45.5657
2022-06-26,45.5657
2022-06-27,45.6822
2022-06-28,46.4178
2022-06-29,44.565
2022-06-30,41.3024
2022-07-01,43.0188
2022-07-02,43.0188
2022-07-03,43.0188
2022-07-04,43.0188
2022-07-05,42.3778
2022-07-06,40.7623
2022-07-07,45.1821
2022-07-08,44.7876
2022-07-09,44.7876
2022-07-10,44.7876
2022-07-11,43.8077
2022-07-12,45.1913
2022-07-13,43.473
2022-07-14,42.4163
2022-07-15,43.9252
2022-07-16,43.9252
2022-07-17,43.9252
2022-07-18,45.1679
2022-07-19,48.804
2022-07-20,49.7637
2022-07-21,50.1809
2022-07-22,50.2708
2022-07-23,50.2708
2022-07-24,50.2708
2022-07-25,50.8446
2022-07-26,50.3637
2022-07-27,52.1656
2022-07-28,54.7268
2022-07-29,54.8777
2022-07-30,54.8777
2022-07-31,54.8777
2022-08-01,55.2958
2022-08-02,55.0458
2022-08-03,57.1606
2022-08-04,53.9806
2022-08-05,52.6886
2022-08-06,52.6886
2022-08-07,52.6886
2022-08-08,53.9906
2022-08-09,52.9938
2022-08-10,55.4976
2022-08-11,56.8077
2022-08-12,57.3916
2022-08-13,57.3916
2022-08-14,57.3916
2022-08-15,56.4558
2022-08-16,56.5703
2022-08-17,53.1047
2022-08-18,55.3675
2022-08-19,53.7466
2022-08-20,53.7466
2022-08-21,53.7466
2022-08-22,48.1186
2022-08-23,49.2236
2022-08-24,50.1989
2022-08-25,53.3071
2022-08-26,51.068
2022-08-27,51.068
2022-08-28,51.068
2022-08-29,51.5996
2022-08-30,51.741
2022-08-31,50.7393
2022-09-01,49.8938
2022-09-02,48.9979
2022-09-03,48.9979
2022-09-04,48.9979
2022-09-05,48.9979
2022-09-06,47.5347
2022-09-07,51.1026
2022-09-08,50.8416
2022-09-09,52.9787
2022-09-10,52.9787
2022-09-11,52.9787
2022-09-12,55.0025
2022-09-13,51.0635
2022-09-14,48.9696
2022-09-15,48.9696
2022-09-16,48.721
2022-09-17,48.721
2022-09-18,48.721
2022-09-19,50.6892
2022-09-20,47.4191
2022-09-21,44.6429
2022-09-22,43.6121
2022-09-23,40.1368
2022-09-24,40.1368
2022-09-25,40.1368
2022-09-26,41.1955
2022-09-27,41.0571
2022-09-28,41.8081
2022-09-29,38.188
2022-09-30,37.7004
2022-10-01,37.7004
2022-10-02,37.7004
2022-10-03,41.5599
2022-10-04,45.6373
2022-10-05,45.3062
2022-10-06,45.4852
2022-10-07,44.1193
2022-10-08,44.1193
2022-10-09,44.1193
2022-10-10,42.5696
2022-10-11,42.7914
2022-10-12,42.1392
2022-10-13,44.5369
2022-10-14,43.9605
2022-10-15,43.9605
2022-10-16,43.9605
2022-10-17,45.6129
2022-10-18,46.4709
2022-10-19,46.3732
2022-10-20,45.6293
2022-10-21,47.8505
2022-10-22,47.8505
2022-10-23,47.8505
2022-10-24,50.8196
2022-10-25,52.6452
2022-10-26,53.0955
2022-10-27,53.9511
2022-10-28,56.2805
2022-10-29,56.2805
2022-10-30,56.2805
2022-10-31,55.3453
2022-11-01,54.6782
2022-11-02,51.829
2022-11-03,51.6854
2022-11-04,55.8607
2022-11-05,55.8607
2022-11-06,55.8607
2022-11-07,56.613
2022-11-08,57.9789
2022-11-09,57.0035
2022-11-10,62.1652
2022-11-11,64.7755
2022-11-12,64.7755
2022-11-13,64.7755
2022-11-14,63.4024
2022-11-15,64.8225
2022-11-16,60.7859
2022-11-17,60.4084
2022-11-18,62.0944
2022-11-19,62.0944
2022-11-20,62.0944
2022-11-21,61.1368
2022-11-22,62.229
2022-11-23,60.7967
2022-11-24,60.7967
2022-11-25,61.2482
2022-11-26,61.2482
2022-11-27,61.2482
2022-11-28,59.0753
2022-11-29,59.9044
2022-11-30,61.4261
2022-12-01,61.7267
2022-12-02,61.7678
2022-12-03,61.7678
2022-12-04,61.7678
2022-12-05,59.2351
2022-12-06,56.4075
2022-12-07,56.8291
2022-12-08,55.4722
2022-12-09,54.644
2022-12-10,54.644
2022-12-11,54.644
2022-12-12,56.7943
2022-12-13,56.0986
2022-12-14,56.1995
2022-12-15,54.9898
2022-12-16,54.1748
2022-12-17,54.1748
2022-12-18,54.1748
2022-12-19,54.3985
2022-12-20,53.8545
2022-12-21,55.4114
2022-12-22,50.7233
2022-12-23,51.9869
2022-12-24,51.9869
2022-12-25,51.9869
2022-12-26,51.9869
2022-12-27,52.4271
2022-12-28,50.2962
2022-12-29,53.1759
2022-12-30,52.5016
2022-12-31,52.5016
2023-01-01,52.5016
2023-01-02,52.5016
2023-01-03,52.5609
2023-01-04,56.337
2023-01-05,57.3589
2023-01-06,60.2003
2023-01-07,60.2003
2023-01-08,60.2003
2023-01-09,57.0864
2023-01-10,59.0833
2023-01-11,60.214
2023-01-12,62.5105
2023-01-13,62.0518
2023-01-14,62.0518
2023-01-15,62.0518
2023-01-16,62.0518
2023-01-17,61.2294
2023-01-18,59.8034
2023-01-19,59.268
2023-01-20,60.9556
2023-01-21,60.9556
2023-01-22,60.9556
2023-01-23,61.5906
2023-01-24,61.0203
2023-01-25,61.8248
2023-01-26,62.9515
2023-01-27,64.4525
2023-01-28,64.4525
2023-01-29,64.4525
2023-01-30,64.8827
2023-01-31,67.2962
2023-02-01,69.2483
2023-02-02,68.9503
2023-02-03,66.4157
2023-02-04,66.4157
2023-02-05,66.4157
2023-02-06,63.8268
2023-02-07,64.5855
2023-02-08,61.8994
2023-02-09,64.8361
2023-02-10,65.6049
2023-02-11,65.6049
2023-02-12,65.6049
2023-02-13,68.5639
2023-02-14,67.8969
2023-02-15,66.6732
2023-02-16,68.4564
2023-02-17,68.6594
2023-02-18,68.6594
2023-02-19,68.6594
2023-02-20,68.6594
2023-02-21,64.3737
2023-02-22,65.211
2023-02-23,65.2728
2023-02-24,65.2941
2023-02-25,65.2941
2023-02-26,65.2941
2023-02-27,66.1094
2023-02-28,66.7285
2023-03-01,67.5119
2023-03-02,67.6185
2023-03-03,67.8584
2023-03-04,67.8584
2023-03-05,67.8584
2023-03-06,65.3972
2023-03-07,64.1054
2023-03-08,64.3316
2023-03-09,59.6243
2023-03-10,55.6081
2023-03-11,55.6081
2023-03-12,55.6081
2023-03-13,50.2848
2023-03-14,53.8968
2023-03-15,48.8986
2023-03-16,51.7057
2023-03-17,48.4951
2023-03-18,48.4951
2023-03-19,48.4951
