,SR US Equity
2020-07-10,45.6265
2020-07-11,45.6265
2020-07-12,45.6265
2020-07-13,45.3221
2020-07-14,44.969
2020-07-15,44.9471
2020-07-16,44.4531
2020-07-17,44.5248
2020-07-18,44.5248
2020-07-19,44.5248
2020-07-20,42.4943
2020-07-21,44.4418
2020-07-22,46.1028
2020-07-23,45.8242
2020-07-24,43.8801
2020-07-25,43.8801
2020-07-26,43.8801
2020-07-27,41.4157
2020-07-28,45.1908
2020-07-29,45.5648
2020-07-30,44.1007
2020-07-31,42.8447
2020-08-01,42.8447
2020-08-02,42.8447
2020-08-03,43.4104
2020-08-04,43.3987
2020-08-05,42.1879
2020-08-06,41.7898
2020-08-07,44.0702
2020-08-08,44.0702
2020-08-09,44.0702
2020-08-10,44.4349
2020-08-11,44.6783
2020-08-12,44.3833
2020-08-13,42.9822
2020-08-14,42.415
2020-08-15,42.415
2020-08-16,42.415
2020-08-17,42.1208
2020-08-18,40.8548
2020-08-19,41.6944
2020-08-20,40.6762
2020-08-21,39.8705
2020-08-22,39.8705
2020-08-23,39.8705
2020-08-24,41.5669
2020-08-25,40.7964
2020-08-26,38.5902
2020-08-27,38.9235
2020-08-28,40.4289
2020-08-29,40.4289
2020-08-30,40.4289
2020-08-31,40.4146
2020-09-01,38.8496
2020-09-02,39.9217
2020-09-03,40.1211
2020-09-04,39.772
2020-09-05,39.772
2020-09-06,39.772
2020-09-07,39.772
2020-09-08,37.6225
2020-09-09,36.9851
2020-09-10,35.8451
2020-09-11,35.0831
2020-09-12,35.0831
2020-09-13,35.0831
2020-09-14,35.4445
2020-09-15,34.1657
2020-09-16,35.3066
2020-09-17,35.3874
2020-09-18,33.7865
2020-09-19,33.7865
2020-09-20,33.7865
2020-09-21,33.069
2020-09-22,34.9193
2020-09-23,33.7635
2020-09-24,35.0583
2020-09-25,36.5641
2020-09-26,36.5641
2020-09-27,36.5641
2020-09-28,37.5899
2020-09-29,37.6744
2020-09-30,38.479
2020-10-01,37.3393
2020-10-02,39.734
2020-10-03,39.734
2020-10-04,39.734
2020-10-05,40.1333
2020-10-06,41.7028
2020-10-07,43.8886
2020-10-08,46.3388
2020-10-09,46.2714
2020-10-10,46.2714
2020-10-11,46.2714
2020-10-12,47.535
2020-10-13,47.7204
2020-10-14,48.1807
2020-10-15,50.0795
2020-10-16,49.4199
2020-10-17,49.4199
2020-10-18,49.4199
2020-10-19,49.1786
2020-10-20,51.492
2020-10-21,51.0957
2020-10-22,52.9422
2020-10-23,54.0351
2020-10-24,54.0351
2020-10-25,54.0351
2020-10-26,52.5619
2020-10-27,50.8072
2020-10-28,44.8904
2020-10-29,47.2758
2020-10-30,46.9823
2020-10-31,46.9823
2020-11-01,46.9823
2020-11-02,49.6248
2020-11-03,52.1187
2020-11-04,51.8772
2020-11-05,53.5355
2020-11-06,49.8736
2020-11-07,49.8736
2020-11-08,49.8736
2020-11-09,59.3053
2020-11-10,64.1525
2020-11-11,61.0615
2020-11-12,55.0426
2020-11-13,58.7985
2020-11-14,58.7985
2020-11-15,58.7985
2020-11-16,59.4632
2020-11-17,60.5335
2020-11-18,58.1706
2020-11-19,58.1852
2020-11-20,58.3202
2020-11-21,58.3202
2020-11-22,58.3202
2020-11-23,59.595
2020-11-24,63.6905
2020-11-25,61.6426
2020-11-26,61.6426
2020-11-27,60.1626
2020-11-28,60.1626
2020-11-29,60.1626
2020-11-30,56.7294
2020-12-01,56.1736
2020-12-02,56.763
2020-12-03,57.0997
2020-12-04,58.1568
2020-12-05,58.1568
2020-12-06,58.1568
2020-12-07,57.1642
2020-12-08,56.7168
2020-12-09,58.4932
2020-12-10,58.7165
2020-12-11,59.3786
2020-12-12,59.3786
2020-12-13,59.3786
2020-12-14,59.8497
2020-12-15,62.7043
2020-12-16,58.9763
2020-12-17,59.1972
2020-12-18,55.322
2020-12-19,55.322
2020-12-20,55.322
2020-12-21,49.5969
2020-12-22,52.7658
2020-12-23,52.9772
2020-12-24,53.5073
2020-12-25,53.5073
2020-12-26,53.5073
2020-12-27,53.5073
2020-12-28,54.3882
2020-12-29,52.2621
2020-12-30,52.9198
2020-12-31,54.0739
2021-01-01,54.0739
2021-01-02,54.0739
2021-01-03,54.0739
2021-01-04,52.8146
2021-01-05,50.8318
2021-01-06,53.2356
2021-01-07,50.4032
2021-01-08,50.2006
2021-01-09,50.2006
2021-01-10,50.2006
2021-01-11,48.0568
2021-01-12,48.1732
2021-01-13,49.2134
2021-01-14,48.5853
2021-01-15,49.4747
2021-01-16,49.4747
2021-01-17,49.4747
2021-01-18,49.4747
2021-01-19,48.508
2021-01-20,47.7012
2021-01-21,48.4369
2021-01-22,49.8535
2021-01-23,49.8535
2021-01-24,49.8535
2021-01-25,49.5123
2021-01-26,46.8785
2021-01-27,48.1589
2021-01-28,47.2698
2021-01-29,48.9258
2021-01-30,48.9258
2021-01-31,48.9258
2021-02-01,51.4331
2021-02-02,52.7166
2021-02-03,51.1163
2021-02-04,54.6467
2021-02-05,56.6348
2021-02-06,56.6348
2021-02-07,56.6348
2021-02-08,55.8146
2021-02-09,54.6221
2021-02-10,52.3098
2021-02-11,53.5075
2021-02-12,53.8075
2021-02-13,53.8075
2021-02-14,53.8075
2021-02-15,53.8075
2021-02-16,55.472
2021-02-17,58.5272
2021-02-18,60.4549
2021-02-19,60.5547
2021-02-20,60.5547
2021-02-21,60.5547
2021-02-22,58.1991
2021-02-23,61.4517
2021-02-24,59.8941
2021-02-25,59.5964
2021-02-26,55.9528
2021-02-27,55.9528
2021-02-28,55.9528
2021-03-01,56.9383
2021-03-02,56.5575
2021-03-03,57.4228
2021-03-04,58.6905
2021-03-05,63.4225
2021-03-06,63.4225
2021-03-07,63.4225
2021-03-08,65.9607
2021-03-09,63.9748
2021-03-10,65.532
2021-03-11,66.0599
2021-03-12,68.8485
2021-03-13,68.8485
2021-03-14,68.8485
2021-03-15,67.6027
2021-03-16,68.6679
2021-03-17,63.6787
2021-03-18,64.486
2021-03-19,63.6364
2021-03-20,63.6364
2021-03-21,63.6364
2021-03-22,60.455
2021-03-23,58.8138
2021-03-24,59.8071
2021-03-25,60.8865
2021-03-26,62.4031
2021-03-27,62.4031
2021-03-28,62.4031
2021-03-29,61.404
2021-03-30,61.7867
2021-03-31,61.8017
2021-04-01,60.5179
2021-04-02,60.5179
2021-04-03,60.5179
2021-04-04,60.5179
2021-04-05,61.6741
2021-04-06,62.2691
2021-04-07,62.6792
2021-04-08,64.2115
2021-04-09,64.8597
2021-04-10,64.8597
2021-04-11,64.8597
2021-04-12,65.7987
2021-04-13,64.1384
2021-04-14,64.11
2021-04-15,65.9925
2021-04-16,65.5808
2021-04-17,65.5808
2021-04-18,65.5808
2021-04-19,65.2798
2021-04-20,65.7994
2021-04-21,65.4826
2021-04-22,63.3683
2021-04-23,62.3121
2021-04-24,62.3121
2021-04-25,62.3121
2021-04-26,59.65
2021-04-27,58.2745
2021-04-28,56.664
2021-04-29,57.9729
2021-04-30,58.5461
2021-05-01,58.5461
2021-05-02,58.5461
2021-05-03,59.7248
2021-05-04,59.6622
2021-05-05,57.8411
2021-05-06,60.2435
2021-05-07,58.6246
2021-05-08,58.6246
2021-05-09,58.6246
2021-05-10,61.5057
2021-05-11,59.3674
2021-05-12,52.3715
2021-05-13,55.5206
2021-05-14,55.4452
2021-05-15,55.4452
2021-05-16,55.4452
2021-05-17,52.9904
2021-05-18,51.1904
2021-05-19,49.1018
2021-05-20,49.3805
2021-05-21,48.9645
2021-05-22,48.9645
2021-05-23,48.9645
2021-05-24,49.9103
2021-05-25,47.0428
2021-05-26,48.1852
2021-05-27,46.8665
2021-05-28,46.6162
2021-05-29,46.6162
2021-05-30,46.6162
2021-05-31,46.6162
2021-06-01,48.0259
2021-06-02,49.0061
2021-06-03,49.6779
2021-06-04,47.7507
2021-06-05,47.7507
2021-06-06,47.7507
2021-06-07,48.896
2021-06-08,50.4127
2021-06-09,52.4996
2021-06-10,55.7542
2021-06-11,57.9825
2021-06-12,57.9825
2021-06-13,57.9825
2021-06-14,57.1522
2021-06-15,57.6284
2021-06-16,59.0823
2021-06-17,58.2012
2021-06-18,49.0878
2021-06-19,49.0878
2021-06-20,49.0878
2021-06-21,53.7073
2021-06-22,46.6062
2021-06-23,45.1036
2021-06-24,46.6525
2021-06-25,50.7334
2021-06-26,50.7334
2021-06-27,50.7334
2021-06-28,50.3351
2021-06-29,49.1192
2021-06-30,49.0235
2021-07-01,50.5389
2021-07-02,50.0729
2021-07-03,50.0729
2021-07-04,50.0729
2021-07-05,50.0729
2021-07-06,48.6799
2021-07-07,48.9143
2021-07-08,47.4273
2021-07-09,48.9021
2021-07-10,48.9021
2021-07-11,48.9021
2021-07-12,49.9853
2021-07-13,48.7871
2021-07-14,48.572
2021-07-15,52.1712
2021-07-16,51.7624
2021-07-17,51.7624
2021-07-18,51.7624
2021-07-19,46.0951
2021-07-20,46.6704
2021-07-21,45.7763
2021-07-22,42.5329
2021-07-23,46.041
2021-07-24,46.041
2021-07-25,46.041
2021-07-26,47.1673
2021-07-27,49.2356
2021-07-28,48.8596
2021-07-29,49.1345
2021-07-30,47.3911
2021-07-31,47.3911
2021-08-01,47.3911
2021-08-02,48.9173
2021-08-03,52.0038
2021-08-04,51.5102
2021-08-05,52.1032
2021-08-06,50.7309
2021-08-07,50.7309
2021-08-08,50.7309
2021-08-09,49.154
2021-08-10,48.5763
2021-08-11,49.9511
2021-08-12,48.5854
2021-08-13,50.1324
2021-08-14,50.1324
2021-08-15,50.1324
2021-08-16,50.178
2021-08-17,49.2461
2021-08-18,45.8954
2021-08-19,43.7481
2021-08-20,44.5082
2021-08-21,44.5082
2021-08-22,44.5082
2021-08-23,43.614
2021-08-24,42.5488
2021-08-25,40.8544
2021-08-26,38.0106
2021-08-27,39.2564
2021-08-28,39.2564
2021-08-29,39.2564
2021-08-30,39.4243
2021-08-31,39.4531
2021-09-01,41.7219
2021-09-02,41.4171
2021-09-03,39.1113
2021-09-04,39.1113
2021-09-05,39.1113
2021-09-06,39.1113
2021-09-07,35.4945
2021-09-08,39.5455
2021-09-09,40.5675
2021-09-10,37.3529
2021-09-11,37.3529
2021-09-12,37.3529
2021-09-13,38.2462
2021-09-14,36.8145
2021-09-15,35.4268
2021-09-16,38.1142
2021-09-17,37.4075
2021-09-18,37.4075
2021-09-19,37.4075
2021-09-20,36.4483
2021-09-21,36.1074
2021-09-22,35.6638
2021-09-23,34.8116
2021-09-24,35.212
2021-09-25,35.212
2021-09-26,35.212
2021-09-27,36.9979
2021-09-28,35.5809
2021-09-29,39.1524
2021-09-30,37.5894
2021-10-01,40.1737
2021-10-02,40.1737
2021-10-03,40.1737
2021-10-04,43.0935
2021-10-05,43.4861
2021-10-06,43.9396
2021-10-07,45.0137
2021-10-08,44.6816
2021-10-09,44.6816
2021-10-10,44.6816
2021-10-11,44.054
2021-10-12,45.7979
2021-10-13,49.0817
2021-10-14,50.7013
2021-10-15,46.7709
2021-10-16,46.7709
2021-10-17,46.7709
2021-10-18,44.1477
2021-10-19,44.4881
2021-10-20,47.7329
2021-10-21,46.8259
2021-10-22,47.2307
2021-10-23,47.2307
2021-10-24,47.2307
2021-10-25,49.3735
2021-10-26,49.6686
2021-10-27,46.3614
2021-10-28,45.4789
2021-10-29,44.0689
2021-10-30,44.0689
2021-10-31,44.0689
2021-11-01,47.4891
2021-11-02,45.7779
2021-11-03,45.5169
2021-11-04,44.747
2021-11-05,46.147
2021-11-06,46.147
2021-11-07,46.147
2021-11-08,42.0171
2021-11-09,42.6434
2021-11-10,46.636
2021-11-11,46.1185
2021-11-12,44.1947
2021-11-13,44.1947
2021-11-14,44.1947
2021-11-15,48.1073
2021-11-16,45.4533
2021-11-17,44.5983
2021-11-18,43.4002
2021-11-19,44.2885
2021-11-20,44.2885
2021-11-21,44.2885
2021-11-22,46.8291
2021-11-23,46.8778
2021-11-24,47.2275
2021-11-25,47.2275
2021-11-26,44.3373
2021-11-27,44.3373
2021-11-28,44.3373
2021-11-29,45.5464
2021-11-30,41.3726
2021-12-01,40.9859
2021-12-02,43.7568
2021-12-03,46.2691
2021-12-04,46.2691
2021-12-05,46.2691
2021-12-06,50.9355
2021-12-07,49.1645
2021-12-08,50.4437
2021-12-09,49.8735
2021-12-10,50.9131
2021-12-11,50.9131
2021-12-12,50.9131
2021-12-13,50.664
2021-12-14,48.9958
2021-12-15,51.7288
2021-12-16,51.3585
2021-12-17,52.6088
2021-12-18,52.6088
2021-12-19,52.6088
2021-12-20,53.7312
2021-12-21,51.4292
2021-12-22,52.7732
2021-12-23,52.9938
2021-12-24,52.9938
2021-12-25,52.9938
2021-12-26,52.9938
2021-12-27,53.6654
2021-12-28,53.5072
2021-12-29,54.4788
2021-12-30,54.6888
2021-12-31,55.2813
2022-01-01,55.2813
2022-01-02,55.2813
2022-01-03,55.3055
2022-01-04,55.7266
2022-01-05,56.278
2022-01-06,57.4494
2022-01-07,58.4299
2022-01-08,58.4299
2022-01-09,58.4299
2022-01-10,58.6026
2022-01-11,56.3205
2022-01-12,53.1111
2022-01-13,56.0672
2022-01-14,57.7497
2022-01-15,57.7497
2022-01-16,57.7497
2022-01-17,57.7497
2022-01-18,57.3218
2022-01-19,54.7708
2022-01-20,50.831
2022-01-21,50.2129
2022-01-22,50.2129
2022-01-23,50.2129
2022-01-24,47.523
2022-01-25,49.9065
2022-01-26,48.6165
2022-01-27,51.7101
2022-01-28,53.9306
2022-01-29,53.9306
2022-01-30,53.9306
2022-01-31,54.5141
2022-02-01,55.4624
2022-02-02,49.5937
2022-02-03,50.8752
2022-02-04,48.4516
2022-02-05,48.4516
2022-02-06,48.4516
2022-02-07,48.3288
2022-02-08,48.7852
2022-02-09,49.598
2022-02-10,48.7444
2022-02-11,52.2759
2022-02-12,52.2759
2022-02-13,52.2759
2022-02-14,50.6473
2022-02-15,49.2455
2022-02-16,51.095
2022-02-17,48.8082
2022-02-18,46.4595
2022-02-19,46.4595
2022-02-20,46.4595
2022-02-21,46.4595
2022-02-22,48.9984
2022-02-23,46.6154
2022-02-24,50.8607
2022-02-25,54.433
2022-02-26,54.433
2022-02-27,54.433
2022-02-28,56.3382
2022-03-01,53.624
2022-03-02,55.8637
2022-03-03,59.2282
2022-03-04,62.1486
2022-03-05,62.1486
2022-03-06,62.1486
2022-03-07,63.2908
2022-03-08,59.9892
2022-03-09,56.3365
2022-03-10,56.8733
2022-03-11,57.5587
2022-03-12,57.5587
2022-03-13,57.5587
2022-03-14,55.9488
2022-03-15,55.6269
2022-03-16,54.0193
2022-03-17,54.5435
2022-03-18,52.2389
2022-03-19,52.2389
2022-03-20,52.2389
2022-03-21,54.8198
2022-03-22,53.9067
2022-03-23,53.0159
2022-03-24,53.5252
2022-03-25,57.4732
2022-03-26,57.4732
2022-03-27,57.4732
2022-03-28,57.9551
2022-03-29,60.5421
2022-03-30,61.7982
2022-03-31,61.7982
2022-04-01,63.1966
2022-04-02,63.1966
2022-04-03,63.1966
2022-04-04,61.8769
2022-04-05,63.5789
2022-04-06,65.6023
2022-04-07,65.7044
2022-04-08,67.7305
2022-04-09,67.7305
2022-04-10,67.7305
2022-04-11,67.0145
2022-04-12,67.0865
2022-04-13,64.1051
2022-04-14,65.1474
2022-04-15,65.1474
2022-04-16,65.1474
2022-04-17,65.1474
2022-04-18,66.7285
2022-04-19,68.8523
2022-04-20,68.7933
2022-04-21,68.5503
2022-04-22,65.584
2022-04-23,65.584
2022-04-24,65.584
2022-04-25,60.9027
2022-04-26,60.7181
2022-04-27,59.1288
2022-04-28,59.2024
2022-04-29,54.3404
2022-04-30,54.3404
2022-05-01,54.3404
2022-05-02,54.4211
2022-05-03,52.8513
2022-05-04,57.1941
2022-05-05,55.2181
2022-05-06,56.0322
2022-05-07,56.0322
2022-05-08,56.0322
2022-05-09,58.9077
2022-05-10,56.2895
2022-05-11,55.5465
2022-05-12,56.6922
2022-05-13,56.0892
2022-05-14,56.0892
2022-05-15,56.0892
2022-05-16,57.7444
2022-05-17,60.5611
2022-05-18,59.8021
2022-05-19,57.6112
2022-05-20,56.4444
2022-05-21,56.4444
2022-05-22,56.4444
2022-05-23,56.7277
2022-05-24,60.9654
2022-05-25,61.3697
2022-05-26,61.6001
2022-05-27,62.4604
2022-05-28,62.4604
2022-05-29,62.4604
2022-05-30,62.4604
2022-05-31,60.9925
2022-06-01,59.6497
2022-06-02,60.3717
2022-06-03,58.7672
2022-06-04,58.7672
2022-06-05,58.7672
2022-06-06,60.0156
2022-06-07,60.7315
2022-06-08,58.0569
2022-06-09,55.3676
2022-06-10,57.3038
2022-06-11,57.3038
2022-06-12,57.3038
2022-06-13,49.714
2022-06-14,48.3294
2022-06-15,46.9379
2022-06-16,45.8417
2022-06-17,43.942
2022-06-18,43.942
2022-06-19,43.942
2022-06-20,43.942
2022-06-21,46.6762
2022-06-22,46.7642
2022-06-23,47.2152
2022-06-24,49.6841
2022-06-25,49.6841
2022-06-26,49.6841
2022-06-27,53.2021
2022-06-28,51.9074
2022-06-29,51.4755
2022-06-30,51.8486
2022-07-01,55.668
2022-07-02,55.668
2022-07-03,55.668
2022-07-04,55.668
2022-07-05,47.7166
2022-07-06,48.58
2022-07-07,46.9578
2022-07-08,46.066
2022-07-09,46.066
2022-07-10,46.066
2022-07-11,45.3497
2022-07-12,44.2898
2022-07-13,43.5985
2022-07-14,43.3188
2022-07-15,45.359
2022-07-16,45.359
2022-07-17,45.359
2022-07-18,44.3498
2022-07-19,46.0651
2022-07-20,44.1392
2022-07-21,43.5773
2022-07-22,44.7966
2022-07-23,44.7966
2022-07-24,44.7966
2022-07-25,47.6972
2022-07-26,48.7763
2022-07-27,49.4027
2022-07-28,53.8882
2022-07-29,55.428
2022-07-30,55.428
2022-07-31,55.428
2022-08-01,55.1558
2022-08-02,52.9373
2022-08-03,51.9761
2022-08-04,50.8261
2022-08-05,49.0265
2022-08-06,49.0265
2022-08-07,49.0265
2022-08-08,51.3534
2022-08-09,53.94
2022-08-10,53.7607
2022-08-11,52.6302
2022-08-12,55.4778
2022-08-13,55.4778
2022-08-14,55.4778
2022-08-15,56.6693
2022-08-16,58.6422
2022-08-17,56.6643
2022-08-18,56.8999
2022-08-19,56.3394
2022-08-20,56.3394
2022-08-21,56.3394
2022-08-22,51.9653
2022-08-23,50.9953
2022-08-24,49.7152
2022-08-25,51.6809
2022-08-26,48.5874
2022-08-27,48.5874
2022-08-28,48.5874
2022-08-29,47.5333
2022-08-30,44.1496
2022-08-31,42.8423
2022-09-01,42.755
2022-09-02,41.3093
2022-09-03,41.3093
2022-09-04,41.3093
2022-09-05,41.3093
2022-09-06,40.8275
2022-09-07,44.0348
2022-09-08,43.1792
2022-09-09,46.3862
2022-09-10,46.3862
2022-09-11,46.3862
2022-09-12,49.3943
2022-09-13,44.6853
2022-09-14,46.2789
2022-09-15,44.422
2022-09-16,45.3256
2022-09-17,45.3256
2022-09-18,45.3256
2022-09-19,48.0483
2022-09-20,46.0818
2022-09-21,44.6017
2022-09-22,46.264
2022-09-23,43.765
2022-09-24,43.765
2022-09-25,43.765
2022-09-26,41.7754
2022-09-27,39.2192
2022-09-28,41.2477
2022-09-29,38.6746
2022-09-30,36.5216
2022-10-01,36.5216
2022-10-02,36.5216
2022-10-03,40.1325
2022-10-04,43.1024
2022-10-05,41.3585
2022-10-06,39.5492
2022-10-07,38.3551
2022-10-08,38.3551
2022-10-09,38.3551
2022-10-10,38.4344
2022-10-11,41.5088
2022-10-12,40.606
2022-10-13,45.0093
2022-10-14,42.1257
2022-10-15,42.1257
2022-10-16,42.1257
2022-10-17,44.6722
2022-10-18,46.5535
2022-10-19,46.037
2022-10-20,45.0722
2022-10-21,46.0219
2022-10-22,46.0219
2022-10-23,46.0219
2022-10-24,46.4326
2022-10-25,48.6227
2022-10-26,50.2885
2022-10-27,52.1131
2022-10-28,53.0277
2022-10-29,53.0277
2022-10-30,53.0277
2022-10-31,53.1972
2022-11-01,54.0396
2022-11-02,51.9441
2022-11-03,49.8093
2022-11-04,50.731
2022-11-05,50.731
2022-11-06,50.731
2022-11-07,48.9556
2022-11-08,49.9056
2022-11-09,50.6484
2022-11-10,54.9842
2022-11-11,53.9491
2022-11-12,53.9491
2022-11-13,53.9491
2022-11-14,52.184
2022-11-15,52.9243
2022-11-16,49.0793
2022-11-17,50.469
2022-11-18,53.9659
2022-11-19,53.9659
2022-11-20,53.9659
2022-11-21,56.2157
2022-11-22,57.3547
2022-11-23,57.8543
2022-11-24,57.8543
2022-11-25,59.2039
2022-11-26,59.2039
2022-11-27,59.2039
2022-11-28,57.3238
2022-11-29,56.3064
2022-11-30,57.6905
2022-12-01,52.5746
2022-12-02,48.8052
2022-12-03,48.8052
2022-12-04,48.8052
2022-12-05,43.9969
2022-12-06,47.5368
2022-12-07,49.2985
2022-12-08,49.3262
2022-12-09,48.7826
2022-12-10,48.7826
2022-12-11,48.7826
2022-12-12,49.8385
2022-12-13,49.2261
2022-12-14,49.0036
2022-12-15,47.5511
2022-12-16,46.0106
2022-12-17,46.0106
2022-12-18,46.0106
2022-12-19,47.0065
2022-12-20,47.2748
2022-12-21,50.1776
2022-12-22,50.384
2022-12-23,52.3172
2022-12-24,52.3172
2022-12-25,52.3172
2022-12-26,52.3172
2022-12-27,52.6739
2022-12-28,51.5466
2022-12-29,53.0033
2022-12-30,50.6988
2022-12-31,50.6988
2023-01-01,50.6988
2023-01-02,50.6988
2023-01-03,51.6792
2023-01-04,53.8171
2023-01-05,52.5347
2023-01-06,55.6049
2023-01-07,55.6049
2023-01-08,55.6049
2023-01-09,54.824
2023-01-10,55.352
2023-01-11,56.538
2023-01-12,56.5531
2023-01-13,57.0017
2023-01-14,57.0017
2023-01-15,57.0017
2023-01-16,57.0017
2023-01-17,54.0554
2023-01-18,51.7197
2023-01-19,51.2977
2023-01-20,50.9984
2023-01-21,50.9984
2023-01-22,50.9984
2023-01-23,51.727
2023-01-24,52.8688
2023-01-25,52.9237
2023-01-26,52.9237
2023-01-27,53.4073
2023-01-28,53.4073
2023-01-29,53.4073
2023-01-30,52.5803
2023-01-31,55.0701
2023-02-01,58.6334
2023-02-02,59.0472
2023-02-03,60.8151
2023-02-04,60.8151
2023-02-05,60.8151
2023-02-06,59.8828
2023-02-07,58.0184
2023-02-08,54.0191
2023-02-09,51.9472
2023-02-10,53.9585
2023-02-11,53.9585
2023-02-12,53.9585
2023-02-13,54.5364
2023-02-14,51.3681
2023-02-15,52.1625
2023-02-16,51.7874
2023-02-17,53.9019
2023-02-18,53.9019
2023-02-19,53.9019
2023-02-20,53.9019
2023-02-21,51.2818
2023-02-22,52.1102
2023-02-23,51.7083
2023-02-24,51.1286
2023-02-25,51.1286
2023-02-26,51.1286
2023-02-27,50.2438
2023-02-28,48.4866
2023-03-01,48.5987
2023-03-02,47.0326
2023-03-03,47.6691
2023-03-04,47.6691
2023-03-05,47.6691
2023-03-06,45.1537
2023-03-07,43.714
2023-03-08,44.442
2023-03-09,43.6683
2023-03-10,42.1693
2023-03-11,42.1693
2023-03-12,42.1693
2023-03-13,45.7884
2023-03-14,49.8416
2023-03-15,49.6018
2023-03-16,52.8446
2023-03-17,50.5216
2023-03-18,50.5216
