,VCTR US Equity
2023-03-19,47.8229
2023-03-20,47.6872
2023-03-21,52.0505
2023-03-22,49.4361
2023-03-23,47.4258
2023-03-24,46.6037
2023-03-25,46.6037
2023-03-26,46.6037
2023-03-27,48.3837
2023-03-28,46.802
2023-03-29,45.3315
2023-03-30,45.5949
2023-03-31,47.2838
2023-04-01,47.2838
2023-04-02,47.2838
2023-04-03,47.5085
2023-04-04,47.6241
2023-04-05,47.7034
2023-04-06,45.6635
2023-04-07,45.6635
2023-04-08,45.6635
2023-04-09,45.6635
2023-04-10,47.6541
2023-04-11,48.2545
2023-04-12,46.1728
2023-04-13,48.5494
2023-04-14,48.6686
2023-04-15,48.6686
2023-04-16,48.6686
2023-04-17,50.2584
2023-04-18,51.1197
2023-04-19,51.8644
2023-04-20,51.4801
2023-04-21,52.3725
2023-04-22,52.3725
2023-04-23,52.3725
2023-04-24,52.4957
2023-04-25,50.0823
2023-04-26,48.7932
2023-04-27,51.7484
2023-04-28,52.6497
2023-04-29,52.6497
2023-04-30,52.6497
2023-05-01,52.1006
2023-05-02,47.7236
2023-05-03,49.0688
2023-05-04,44.9396
2023-05-05,50.2427
2023-05-06,50.2427
2023-05-07,50.2427
2023-05-08,51.6761
2023-05-09,52.0426
2023-05-10,51.3577
2023-05-11,51.8589
2023-05-12,50.4322
2023-05-13,50.4322
2023-05-14,50.4322
2023-05-15,54.3312
2023-05-16,55.656
2023-05-17,58.6291
2023-05-18,58.8799
2023-05-19,59.1042
2023-05-20,59.1042
2023-05-21,59.1042
2023-05-22,59.3988
2023-05-23,50.9954
2023-05-24,51.7408
2023-05-25,50.7521
2023-05-26,52.5208
2023-05-27,52.5208
2023-05-28,52.5208
2023-05-29,52.5208
2023-05-30,53.4041
2023-05-31,52.003
2023-06-01,53.4119
2023-06-02,56.9948
2023-06-03,56.9948
2023-06-04,56.9948
2023-06-05,55.5895
2023-06-06,57.38
2023-06-07,60.1686
2023-06-08,59.3565
2023-06-09,56.706
2023-06-10,56.706
2023-06-11,56.706
2023-06-12,56.4164
2023-06-13,57.8786
2023-06-14,54.8572
2023-06-15,55.0898
2023-06-16,53.0696
2023-06-17,53.0696
2023-06-18,53.0696
2023-06-19,53.0696
2023-06-20,54.8179
2023-06-21,52.9378
2023-06-22,51.3862
2023-06-23,48.9379
2023-06-24,48.9379
2023-06-25,48.9379
2023-06-26,49.7263
2023-06-27,50.9573
2023-06-28,51.8807
2023-06-29,52.9797
2023-06-30,52.1177
2023-07-01,52.1177
2023-07-02,52.1177
2023-07-03,54.9349
2023-07-04,54.9349
2023-07-05,51.8977
2023-07-06,51.7006
2023-07-07,52.4847
2023-07-08,52.4847
2023-07-09,52.4847
2023-07-10,56.6773
2023-07-11,57.4477
2023-07-12,58.4664
2023-07-13,58.8801
2023-07-14,58.9777
2023-07-15,58.9777
2023-07-16,58.9777
2023-07-17,57.336
2023-07-18,60.6987
2023-07-19,61.5429
2023-07-20,60.1584
2023-07-21,58.6981
2023-07-22,58.6981
2023-07-23,58.6981
2023-07-24,59.2266
2023-07-25,58.5007
2023-07-26,57.4326
2023-07-27,54.6194
2023-07-28,54.6959
2023-07-29,54.6959
2023-07-30,54.6959
2023-07-31,54.3169
2023-08-01,54.2683
2023-08-02,52.0971
2023-08-03,51.4349
2023-08-04,54.3909
2023-08-05,54.3909
2023-08-06,54.3909
2023-08-07,54.3413
2023-08-08,51.8008
2023-08-09,54.4287
2023-08-10,53.7925
2023-08-11,54.5117
2023-08-12,54.5117
2023-08-13,54.5117
2023-08-14,54.306
2023-08-15,55.0518
2023-08-16,53.8222
2023-08-17,53.961
2023-08-18,54.2925
2023-08-19,54.2925
2023-08-20,54.2925
2023-08-21,53.6643
2023-08-22,49.8159
2023-08-23,52.6834
2023-08-24,53.0186
2023-08-25,53.5053
2023-08-26,53.5053
2023-08-27,53.5053
2023-08-28,55.1862
2023-08-29,56.3523
2023-08-30,57.8936
2023-08-31,58.6489
2023-09-01,57.8283
2023-09-02,57.8283
2023-09-03,57.8283
2023-09-04,57.8283
2023-09-05,51.4675
2023-09-06,52.7275
2023-09-07,51.9759
2023-09-08,54.7662
2023-09-09,54.7662
2023-09-10,54.7662
2023-09-11,55.9974
2023-09-12,57.717
2023-09-13,55.5296
2023-09-14,54.1333
2023-09-15,51.7121
2023-09-16,51.7121
2023-09-17,51.7121
2023-09-18,52.875
2023-09-19,53.2631
2023-09-20,51.9356
2023-09-21,52.996
2023-09-22,54.4801
2023-09-23,54.4801
2023-09-24,54.4801
2023-09-25,55.0189
2023-09-26,52.0636
2023-09-27,52.8849
2023-09-28,54.74
2023-09-29,51.7761
2023-09-30,51.7761
2023-10-01,51.7761
2023-10-02,50.1031
2023-10-03,45.4031
2023-10-04,46.3788
2023-10-05,48.4946
2023-10-06,45.3045
2023-10-07,45.3045
2023-10-08,45.3045
2023-10-09,47.1295
2023-10-10,44.957
2023-10-11,43.3741
2023-10-12,40.7425
2023-10-13,40.5892
2023-10-14,40.5892
2023-10-15,40.5892
2023-10-16,40.8195
2023-10-17,39.7051
2023-10-18,36.5021
2023-10-19,35.5142
2023-10-20,35.0073
2023-10-21,35.0073
2023-10-22,35.0073
2023-10-23,33.8735
2023-10-24,35.5254
2023-10-25,34.6977
2023-10-26,39.8336
2023-10-27,38.3294
2023-10-28,38.3294
2023-10-29,38.3294
2023-10-30,39.1412
2023-10-31,39.2003
2023-11-01,43.0369
2023-11-02,47.2986
2023-11-03,55.0167
2023-11-04,55.0167
2023-11-05,55.0167
2023-11-06,51.1818
2023-11-07,50.4621
2023-11-08,46.4803
2023-11-09,45.125
2023-11-10,47.4809
2023-11-11,47.4809
2023-11-12,47.4809
2023-11-13,47.1201
2023-11-14,51.081
2023-11-15,53.1263
2023-11-16,51.0698
2023-11-17,53.1209
2023-11-18,53.1209
2023-11-19,53.1209
2023-11-20,53.9999
2023-11-21,53.8793
2023-11-22,55.3908
2023-11-23,55.3908
2023-11-24,52.0991
2023-11-25,52.0991
2023-11-26,52.0991
2023-11-27,48.6692
2023-11-28,50.0445
2023-11-29,49.7542
2023-11-30,51.7104
2023-12-01,53.0413
2023-12-02,53.0413
2023-12-03,53.0413
2023-12-04,53.8719
2023-12-05,55.1708
2023-12-06,53.3312
2023-12-07,53.7565
2023-12-08,55.006
2023-12-09,55.006
2023-12-10,55.006
2023-12-11,56.3989
2023-12-12,57.2209
2023-12-13,55.7707
2023-12-14,60.726
2023-12-15,59.1675
2023-12-16,59.1675
2023-12-17,59.1675
2023-12-18,58.1529
2023-12-19,60.7843
2023-12-20,56.7927
2023-12-21,57.2254
2023-12-22,57.602
2023-12-23,57.602
2023-12-24,57.602
2023-12-25,57.602
2023-12-26,58.699
2023-12-27,59.5649
2023-12-28,59.8448
2023-12-29,57.1178
2023-12-30,57.1178
2023-12-31,57.1178
2024-01-01,57.1178
2024-01-02,54.1404
2024-01-03,52.0167
2024-01-04,53.2341
2024-01-05,51.9507
2024-01-06,51.9507
2024-01-07,51.9507
2024-01-08,53.8221
2024-01-09,50.0598
2024-01-10,50.8296
2024-01-11,53.4789
2024-01-12,54.1267
2024-01-13,54.1267
2024-01-14,54.1267
2024-01-15,54.1267
2024-01-16,53.8004
2024-01-17,54.3343
2024-01-18,55.6081
2024-01-19,57.6451
2024-01-20,57.6451
2024-01-21,57.6451
2024-01-22,58.4344
2024-01-23,54.3729
2024-01-24,54.0803
2024-01-25,54.4786
2024-01-26,55.4951
2024-01-27,55.4951
2024-01-28,55.4951
2024-01-29,55.041
2024-01-30,55.8263
2024-01-31,51.5259
2024-02-01,53.803
2024-02-02,53.803
2024-02-03,53.803
2024-02-04,53.803
2024-02-05,54.4518
2024-02-06,53.5818
2024-02-07,56.5667
2024-02-08,55.6298
2024-02-09,61.7563
2024-02-10,61.7563
2024-02-11,61.7563
2024-02-12,62.4166
2024-02-13,53.6653
2024-02-14,56.7705
2024-02-15,58.4064
2024-02-16,58.7349
2024-02-17,58.7349
2024-02-18,58.7349
2024-02-19,58.7349
2024-02-20,58.7349
2024-02-21,59.4771
2024-02-22,61.0385
2024-02-23,62.4549
2024-02-24,62.4549
2024-02-25,62.4549
2024-02-26,62.4549
2024-02-27,62.7284
2024-02-28,61.7968
2024-02-29,63.2914
2024-03-01,63.6247
2024-03-02,63.6247
2024-03-03,63.6247
2024-03-04,64.6754
2024-03-05,64.8963
2024-03-06,65.0938
2024-03-07,66.7263
2024-03-08,67.6753
2024-03-09,67.6753
2024-03-10,67.6753
2024-03-11,67.0071
2024-03-12,67.9351
2024-03-13,68.4482
2024-03-14,65.9766
2024-03-15,67.3657
2024-03-16,67.3657
2024-03-17,67.3657
2024-03-18,67.8916
2024-03-19,69.2925
2024-03-20,70.5207
2024-03-21,71.312
2024-03-22,70.3957
2024-03-23,70.3957
2024-03-24,70.3957
2024-03-25,70.8859
2024-03-26,71.1975
2024-03-27,72.6605
2024-03-28,72.71
2024-03-29,72.71
2024-03-30,72.71
2024-03-31,72.71
2024-04-01,67.706
2024-04-02,68.5285
2024-04-03,70.6111
2024-04-04,69.0358
2024-04-05,70.6016
2024-04-06,70.6016
2024-04-07,70.6016
2024-04-08,72.4735
