,2301306D US Equity
,RSI_30D
2020-01-01,65.497
2020-01-02,63.5542
2020-01-03,62.7836
2020-01-04,62.7836
2020-01-05,62.7836
2020-01-06,63.5271
2020-01-07,61.9514
2020-01-08,62.1939
2020-01-09,62.38
2020-01-10,60.037
2020-01-11,60.037
2020-01-12,60.037
2020-01-13,60.1715
2020-01-14,61.0534
2020-01-15,60.6261
2020-01-16,59.5483
2020-01-17,59.5483
2020-01-18,59.5483
2020-01-19,59.5483
2020-01-20,59.5483
2020-01-21,58.4366
2020-01-22,58.7553
2020-01-23,58.1785
2020-01-24,56.9073
2020-01-25,56.9073
2020-01-26,56.9073
2020-01-27,55.5378
2020-01-28,55.0807
2020-01-29,54.9637
2020-01-30,54.2485
2020-01-31,53.0582
2020-02-01,53.0582
2020-02-02,53.0582
2020-02-03,54.1001
2020-02-04,54.8261
2020-02-05,55.0363
2020-02-06,55.571
2020-02-07,55.8965
2020-02-08,55.8965
2020-02-09,55.8965
2020-02-10,56.3378
2020-02-11,56.4505
2020-02-12,55.5605
2020-02-13,55.8008
2020-02-14,55.924
2020-02-15,55.924
2020-02-16,55.924
2020-02-17,55.924
2020-02-18,54.3557
2020-02-19,52.5271
2020-02-20,53.3391
2020-02-21,52.5641
2020-02-22,52.5641
2020-02-23,52.5641
2020-02-24,51.7857
2020-02-25,51.1587
2020-02-26,52.0593
2020-02-27,52.3623
2020-02-28,51.8539
2020-02-29,51.8539
2020-03-01,51.8539
2020-03-02,50.8327
2020-03-03,48.0588
2020-03-04,51.8928
2020-03-05,42.4407
2020-03-06,33.7255
2020-03-07,33.7255
2020-03-08,33.7255
2020-03-09,26.5562
2020-03-10,35.0965
2020-03-11,33.6015
2020-03-12,28.4087
2020-03-13,36.3979
2020-03-14,36.3979
2020-03-15,36.3979
2020-03-16,29.9213
2020-03-17,32.6993
2020-03-18,29.4074
2020-03-19,31.594
2020-03-20,35.0832
2020-03-21,35.0832
2020-03-22,35.0832
2020-03-23,34.2152
2020-03-24,39.4815
2020-03-25,43.9081
2020-03-26,48.9619
2020-03-27,47.0585
2020-03-28,47.0585
2020-03-29,47.0585
2020-03-30,50.7606
2020-03-31,48.0142
2020-04-01,47.2749
2020-04-02,50.079
2020-04-03,49.1903
2020-04-04,49.1903
2020-04-05,49.1903
2020-04-06,51.1861
2020-04-07,50.7651
2020-04-08,52.3463
2020-04-09,51.7294
2020-04-10,51.7294
2020-04-11,51.7294
2020-04-12,51.7294
2020-04-13,52.4744
2020-04-14,52.4744
2020-04-15,51.0686
2020-04-16,52.8962
2020-04-17,54.0378
2020-04-18,54.0378
2020-04-19,54.0378
2020-04-20,55.2025
2020-04-21,53.9894
2020-04-22,55.1368
2020-04-23,55.0316
2020-04-24,58.5108
2020-04-25,58.5108
2020-04-26,58.5108
2020-04-27,58.7052
2020-04-28,59.3748
2020-04-29,59.4947
2020-04-30,59.4342
2020-05-01,59.5618
2020-05-02,59.5618
2020-05-03,59.5618
2020-05-04,59.6056
2020-05-05,59.7859
2020-05-06,59.5112
2020-05-07,59.5112
2020-05-08,59.4381
2020-05-09,59.4381
2020-05-10,59.4381
2020-05-11,59.4895
2020-05-12,59.4116
2020-05-13,59.3311
2020-05-14,59.4447
2020-05-15,59.359
2020-05-16,59.359
2020-05-17,59.359
2020-05-18,59.5401
2020-05-19,59.3576
2020-05-20,59.7406
2020-05-21,59.0688
2020-05-22,59.1367
2020-05-23,59.1367
2020-05-24,59.1367
2020-05-25,59.1367
2020-05-26,59.2068
2020-05-27,59.4939
2020-05-28,58.9572
2020-05-29,58.738
2020-05-30,58.738
2020-05-31,58.738
2020-06-01,58.738
2020-06-02,59.0638
2020-06-03,59.7219
2020-06-04,59.1075
2020-06-05,58.982
2020-06-06,58.982
2020-06-07,58.982
2020-06-08,58.8527
2020-06-09,59.8542
2020-06-10,59.8542
2020-06-11,59.8542
2020-06-12,60.0499
2020-06-13,60.0499
2020-06-14,60.0499
2020-06-15,60.0499
2020-06-16,60.0499
2020-06-17,60.0499
2020-06-18,60.0499
2020-06-19,60.0499
2020-06-20,60.0499
2020-06-21,60.0499
2020-06-22,60.0499
2020-06-23,60.0499
2020-06-24,60.0499
2020-06-25,60.0499
2020-06-26,60.0499
2020-06-27,60.0499
2020-06-28,60.0499
2020-06-29,60.0499
2020-06-30,60.0499
2020-07-01,60.0499
2020-07-02,60.0499
2020-07-03,60.0499
2020-07-04,60.0499
2020-07-05,60.0499
2020-07-06,60.0499
2020-07-07,60.0499
2020-07-08,60.0499
2020-07-09,60.0499
2020-07-10,60.0499
2020-07-11,60.0499
2020-07-12,60.0499
2020-07-13,60.0499
2020-07-14,60.0499
2020-07-15,60.0499
2020-07-16,60.0499
2020-07-17,60.0499
2020-07-18,60.0499
2020-07-19,60.0499
2020-07-20,60.0499
2020-07-21,60.0499
2020-07-22,60.0499
2020-07-23,60.0499
2020-07-24,60.0499
2020-07-25,60.0499
2020-07-26,60.0499
2020-07-27,60.0499
2020-07-28,60.0499
2020-07-29,60.0499
2020-07-30,60.0499
2020-07-31,60.0499
2020-08-01,60.0499
2020-08-02,60.0499
