,KFRC US Equity
2020-03-25,38.3221
2020-03-26,39.5902
2020-03-27,38.0323
2020-03-28,38.0323
2020-03-29,38.0323
2020-03-30,40.3889
2020-03-31,39.1536
2020-04-01,38.9104
2020-04-02,39.7571
2020-04-03,39.4661
2020-04-04,39.4661
2020-04-05,39.4661
2020-04-06,40.3198
2020-04-07,41.2524
2020-04-08,45.0461
2020-04-09,48.5485
2020-04-10,48.5485
2020-04-11,48.5485
2020-04-12,48.5485
2020-04-13,47.1206
2020-04-14,45.0285
2020-04-15,43.2359
2020-04-16,42.3804
2020-04-17,45.6722
2020-04-18,45.6722
2020-04-19,45.6722
2020-04-20,45.2207
2020-04-21,46.4473
2020-04-22,46.3323
2020-04-23,47.3878
2020-04-24,46.6607
2020-04-25,46.6607
2020-04-26,46.6607
2020-04-27,49.2986
2020-04-28,50.3323
2020-04-29,54.5828
2020-04-30,50.8425
2020-05-01,51.3684
2020-05-02,51.3684
2020-05-03,51.3684
2020-05-04,50.3975
2020-05-05,50.5825
2020-05-06,49.6251
2020-05-07,50.5503
2020-05-08,52.9019
2020-05-09,52.9019
2020-05-10,52.9019
2020-05-11,49.3364
2020-05-12,47.405
2020-05-13,46.3788
2020-05-14,45.3067
2020-05-15,47.3525
2020-05-16,47.3525
2020-05-17,47.3525
2020-05-18,51.1534
2020-05-19,49.8117
2020-05-20,51.4484
2020-05-21,51.8839
2020-05-22,50.7704
2020-05-23,50.7704
2020-05-24,50.7704
2020-05-25,50.7704
2020-05-26,53.4722
2020-05-27,55.3903
2020-05-28,51.213
2020-05-29,51.1118
2020-05-30,51.1118
2020-05-31,51.1118
2020-06-01,51.0909
2020-06-02,50.8116
2020-06-03,55.4788
2020-06-04,53.9962
2020-06-05,55.7841
2020-06-06,55.7841
2020-06-07,55.7841
2020-06-08,56.5856
2020-06-09,56.2807
2020-06-10,53.1152
2020-06-11,49.0499
2020-06-12,48.0696
2020-06-13,48.0696
2020-06-14,48.0696
2020-06-15,49.5225
2020-06-16,51.2514
2020-06-17,49.3617
2020-06-18,48.3802
2020-06-19,45.7275
2020-06-20,45.7275
2020-06-21,45.7275
2020-06-22,46.5235
2020-06-23,47.0231
2020-06-24,45.0723
2020-06-25,45.5262
2020-06-26,44.3508
2020-06-27,44.3508
2020-06-28,44.3508
2020-06-29,48.3761
2020-06-30,49.5034
2020-07-01,47.6304
2020-07-02,48.17
2020-07-03,48.17
2020-07-04,48.17
2020-07-05,48.17
2020-07-06,48.7813
2020-07-07,45.7507
2020-07-08,45.2154
2020-07-09,43.4679
2020-07-10,45.2337
2020-07-11,45.2337
2020-07-12,45.2337
2020-07-13,46.3886
2020-07-14,45.9476
2020-07-15,48.8083
2020-07-16,48.7655
2020-07-17,48.2198
2020-07-18,48.2198
2020-07-19,48.2198
2020-07-20,47.0222
2020-07-21,48.7229
2020-07-22,48.8664
2020-07-23,49.6917
2020-07-24,48.1546
2020-07-25,48.1546
2020-07-26,48.1546
2020-07-27,48.8098
2020-07-28,48.663
2020-07-29,50.6836
2020-07-30,50.8103
2020-07-31,50.1964
2020-08-01,50.1964
2020-08-02,50.1964
2020-08-03,50.6257
2020-08-04,51.86
2020-08-05,52.1291
2020-08-06,51.1529
2020-08-07,54.9115
2020-08-08,54.9115
2020-08-09,54.9115
2020-08-10,57.5751
2020-08-11,69.5173
2020-08-12,66.2398
2020-08-13,64.3116
2020-08-14,64.4543
2020-08-15,64.4543
2020-08-16,64.4543
2020-08-17,65.217
2020-08-18,63.4758
2020-08-19,63.1165
2020-08-20,61.9609
2020-08-21,60.5735
2020-08-22,60.5735
2020-08-23,60.5735
2020-08-24,61.7327
2020-08-25,61.3485
2020-08-26,58.8846
2020-08-27,58.617
2020-08-28,57.3497
2020-08-29,57.3497
2020-08-30,57.3497
2020-08-31,55.7835
2020-09-01,57.3361
2020-09-02,58.5062
2020-09-03,56.68
2020-09-04,56.0854
2020-09-05,56.0854
2020-09-06,56.0854
2020-09-07,56.0854
2020-09-08,53.7266
2020-09-09,54.6793
2020-09-10,53.1951
2020-09-11,53.5907
2020-09-12,53.5907
2020-09-13,53.5907
2020-09-14,54.4574
2020-09-15,51.6016
2020-09-16,51.897
2020-09-17,53.1542
2020-09-18,53.4503
2020-09-19,53.4503
2020-09-20,53.4503
2020-09-21,49.5612
2020-09-22,53.4315
2020-09-23,49.3651
2020-09-24,49.1307
2020-09-25,49.3298
2020-09-26,49.3298
2020-09-27,49.3298
2020-09-28,50.5562
2020-09-29,49.7179
2020-09-30,49.0046
2020-10-01,49.0046
2020-10-02,50.6289
2020-10-03,50.6289
2020-10-04,50.6289
2020-10-05,53.9423
2020-10-06,54.3296
2020-10-07,57.5168
2020-10-08,58.1085
2020-10-09,59.0268
2020-10-10,59.0268
2020-10-11,59.0268
2020-10-12,62.4158
2020-10-13,60.8264
2020-10-14,60.6073
2020-10-15,61.1859
2020-10-16,61.8688
2020-10-17,61.8688
2020-10-18,61.8688
2020-10-19,61.3611
2020-10-20,60.3705
2020-10-21,60.5522
2020-10-22,61.8421
2020-10-23,62.2232
2020-10-24,62.2232
2020-10-25,62.2232
2020-10-26,55.9647
2020-10-27,52.3252
2020-10-28,50.1579
2020-10-29,51.1125
2020-10-30,50.5836
2020-10-31,50.5836
2020-11-01,50.5836
2020-11-02,52.5614
2020-11-03,60.0119
2020-11-04,55.291
2020-11-05,56.5046
2020-11-06,54.0267
2020-11-07,54.0267
2020-11-08,54.0267
2020-11-09,60.3419
2020-11-10,62.987
2020-11-11,60.8044
2020-11-12,57.9868
2020-11-13,58.4924
2020-11-14,58.4924
2020-11-15,58.4924
2020-11-16,60.6419
2020-11-17,60.781
2020-11-18,59.9293
2020-11-19,58.9046
2020-11-20,57.3116
2020-11-21,57.3116
2020-11-22,57.3116
2020-11-23,58.8298
2020-11-24,61.3778
2020-11-25,60.2648
2020-11-26,60.2648
2020-11-27,60.3145
2020-11-28,60.3145
2020-11-29,60.3145
2020-11-30,57.8718
2020-12-01,58.069
2020-12-02,58.5073
2020-12-03,58.3752
2020-12-04,61.4388
2020-12-05,61.4388
2020-12-06,61.4388
2020-12-07,60.8663
2020-12-08,61.3453
2020-12-09,61.5078
2020-12-10,62.5746
2020-12-11,62.2419
2020-12-12,62.2419
2020-12-13,62.2419
2020-12-14,58.1426
2020-12-15,60.848
2020-12-16,58.7865
2020-12-17,59.2624
2020-12-18,59.0648
2020-12-19,59.0648
2020-12-20,59.0648
2020-12-21,55.924
2020-12-22,56.2407
2020-12-23,57.6876
2020-12-24,57.4314
2020-12-25,57.4314
2020-12-26,57.4314
2020-12-27,57.4314
2020-12-28,58.7375
2020-12-29,56.7334
2020-12-30,56.8878
2020-12-31,55.5693
2021-01-01,55.5693
2021-01-02,55.5693
2021-01-03,55.5693
2021-01-04,56.8789
2021-01-05,57.8925
2021-01-06,61.282
2021-01-07,61.3615
2021-01-08,59.346
2021-01-09,59.346
2021-01-10,59.346
2021-01-11,57.5731
2021-01-12,59.0776
2021-01-13,56.8413
2021-01-14,58.2123
2021-01-15,54.1644
2021-01-16,54.1644
2021-01-17,54.1644
2021-01-18,54.1644
2021-01-19,58.4082
2021-01-20,58.1021
2021-01-21,58.0449
2021-01-22,60.2324
2021-01-23,60.2324
2021-01-24,60.2324
2021-01-25,56.8268
2021-01-26,56.8794
2021-01-27,54.9024
2021-01-28,55.1953
2021-01-29,51.8459
2021-01-30,51.8459
2021-01-31,51.8459
2021-02-01,53.2088
2021-02-02,53.0482
2021-02-03,54.4475
2021-02-04,56.5802
2021-02-05,57.4141
2021-02-06,57.4141
2021-02-07,57.4141
2021-02-08,61.5907
2021-02-09,61.3811
2021-02-10,62.2172
2021-02-11,61.9335
2021-02-12,59.4113
2021-02-13,59.4113
2021-02-14,59.4113
2021-02-15,59.4113
2021-02-16,59.0123
2021-02-17,61.4824
2021-02-18,61.1331
2021-02-19,63.8834
2021-02-20,63.8834
2021-02-21,63.8834
2021-02-22,65.5892
2021-02-23,66.289
2021-02-24,68.3057
2021-02-25,68.7116
2021-02-26,66.8712
2021-02-27,66.8712
2021-02-28,66.8712
2021-03-01,68.8229
2021-03-02,66.4015
2021-03-03,68.855
2021-03-04,64.5642
2021-03-05,65.5236
2021-03-06,65.5236
2021-03-07,65.5236
2021-03-08,67.8217
2021-03-09,65.8626
2021-03-10,66.1385
2021-03-11,65.7703
2021-03-12,67.368
2021-03-13,67.368
2021-03-14,67.368
2021-03-15,66.1161
2021-03-16,61.8645
2021-03-17,61.6066
2021-03-18,62.8527
2021-03-19,61.5825
2021-03-20,61.5825
2021-03-21,61.5825
2021-03-22,58.4834
2021-03-23,55.6146
2021-03-24,55.2253
2021-03-25,58.7127
2021-03-26,61.3965
2021-03-27,61.3965
2021-03-28,61.3965
2021-03-29,58.3806
2021-03-30,59.6874
2021-03-31,60.3488
2021-04-01,61.5342
2021-04-02,61.5342
2021-04-03,61.5342
2021-04-04,61.5342
2021-04-05,61.842
2021-04-06,61.3342
2021-04-07,61.642
2021-04-08,62.4779
2021-04-09,63.2522
2021-04-10,63.2522
2021-04-11,63.2522
2021-04-12,63.5778
2021-04-13,62.1848
2021-04-14,62.8357
2021-04-15,63.3917
2021-04-16,64.6554
2021-04-17,64.6554
2021-04-18,64.6554
2021-04-19,62.0113
2021-04-20,58.8967
2021-04-21,60.0387
2021-04-22,59.6336
2021-04-23,61.8267
2021-04-24,61.8267
2021-04-25,61.8267
2021-04-26,59.1545
2021-04-27,60.4698
2021-04-28,61.1572
2021-04-29,60.5168
2021-04-30,60.6022
2021-05-01,60.6022
2021-05-02,60.6022
2021-05-03,63.348
2021-05-04,70.364
2021-05-05,63.9201
2021-05-06,64.1023
2021-05-07,64.8819
2021-05-08,64.8819
2021-05-09,64.8819
2021-05-10,62.1705
2021-05-11,59.0994
2021-05-12,56.4568
2021-05-13,60.7987
2021-05-14,62.0148
2021-05-15,62.0148
2021-05-16,62.0148
2021-05-17,62.254
2021-05-18,62.0267
2021-05-19,60.1336
2021-05-20,58.5559
2021-05-21,59.7507
2021-05-22,59.7507
2021-05-23,59.7507
2021-05-24,61.237
2021-05-25,57.1157
2021-05-26,61.2713
2021-05-27,63.2937
2021-05-28,62.7056
2021-05-29,62.7056
2021-05-30,62.7056
2021-05-31,62.7056
2021-06-01,64.1527
2021-06-02,61.745
2021-06-03,61.3945
2021-06-04,61.4247
2021-06-05,61.4247
2021-06-06,61.4247
2021-06-07,61.8874
2021-06-08,63.1378
2021-06-09,61.459
2021-06-10,60.8734
2021-06-11,60.9571
2021-06-12,60.9571
2021-06-13,60.9571
2021-06-14,61.2655
2021-06-15,61.2831
2021-06-16,58.5612
2021-06-17,56.0633
2021-06-18,51.1711
2021-06-19,51.1711
2021-06-20,51.1711
2021-06-21,54.8908
2021-06-22,56.1812
2021-06-23,55.8321
2021-06-24,56.849
2021-06-25,57.4751
2021-06-26,57.4751
2021-06-27,57.4751
2021-06-28,57.1723
2021-06-29,60.3264
2021-06-30,58.1249
2021-07-01,58.8919
2021-07-02,58.454
2021-07-03,58.454
2021-07-04,58.454
2021-07-05,58.454
2021-07-06,53.3376
2021-07-07,54.8979
2021-07-08,53.3044
2021-07-09,55.4085
2021-07-10,55.4085
2021-07-11,55.4085
2021-07-12,55.1282
2021-07-13,54.346
2021-07-14,55.7054
2021-07-15,53.8542
2021-07-16,50.2008
2021-07-17,50.2008
2021-07-18,50.2008
2021-07-19,47.4819
2021-07-20,49.7673
2021-07-21,50.2648
2021-07-22,47.8735
2021-07-23,51.314
2021-07-24,51.314
2021-07-25,51.314
2021-07-26,51.5503
2021-07-27,52.2299
2021-07-28,53.2864
2021-07-29,54.9212
2021-07-30,54.8739
2021-07-31,54.8739
2021-08-01,54.8739
2021-08-02,54.0315
2021-08-03,56.0457
2021-08-04,47.1924
2021-08-05,51.4445
2021-08-06,50.8956
2021-08-07,50.8956
2021-08-08,50.8956
2021-08-09,49.4649
2021-08-10,50.599
2021-08-11,51.5183
2021-08-12,51.8399
2021-08-13,49.8284
2021-08-14,49.8284
2021-08-15,49.8284
2021-08-16,49.0798
2021-08-17,48.0192
2021-08-18,45.8371
2021-08-19,46.5795
2021-08-20,46.8014
2021-08-21,46.8014
2021-08-22,46.8014
2021-08-23,46.4819
2021-08-24,45.3996
2021-08-25,44.6821
2021-08-26,42.4278
2021-08-27,47.402
2021-08-28,47.402
2021-08-29,47.402
2021-08-30,45.9867
2021-08-31,47.1714
2021-09-01,47.5531
2021-09-02,48.5484
2021-09-03,47.865
2021-09-04,47.865
2021-09-05,47.865
2021-09-06,47.865
2021-09-07,45.7218
2021-09-08,49.1518
2021-09-09,51.2023
2021-09-10,51.2235
2021-09-11,51.2235
2021-09-12,51.2235
2021-09-13,51.311
2021-09-14,50.0115
2021-09-15,51.6405
2021-09-16,51.9331
2021-09-17,53.6513
2021-09-18,53.6513
2021-09-19,53.6513
2021-09-20,49.5139
2021-09-21,47.6777
2021-09-22,48.9142
2021-09-23,55.0333
2021-09-24,55.6664
2021-09-25,55.6664
2021-09-26,55.6664
2021-09-27,56.6688
2021-09-28,53.8466
2021-09-29,53.5956
2021-09-30,49.6554
2021-10-01,53.3775
2021-10-02,53.3775
2021-10-03,53.3775
2021-10-04,54.5484
2021-10-05,57.5793
2021-10-06,57.4891
2021-10-07,62.3781
2021-10-08,62.887
2021-10-09,62.887
2021-10-10,62.887
2021-10-11,60.3314
2021-10-12,61.5579
2021-10-13,60.4434
2021-10-14,57.0627
2021-10-15,55.4281
2021-10-16,55.4281
2021-10-17,55.4281
2021-10-18,55.6775
2021-10-19,55.4848
2021-10-20,56.182
2021-10-21,57.0519
2021-10-22,56.6563
2021-10-23,56.6563
2021-10-24,56.6563
2021-10-25,56.4894
2021-10-26,53.9985
2021-10-27,52.332
2021-10-28,54.5292
2021-10-29,55.178
2021-10-30,55.178
2021-10-31,55.178
2021-11-01,58.4602
2021-11-02,62.9205
2021-11-03,63.6334
2021-11-04,66.9226
2021-11-05,70.3788
2021-11-06,70.3788
2021-11-07,70.3788
2021-11-08,70.4791
2021-11-09,70.7964
2021-11-10,71.3814
2021-11-11,72.1607
2021-11-12,72.8268
2021-11-13,72.8268
2021-11-14,72.8268
2021-11-15,72.7194
2021-11-16,73.7318
2021-11-17,69.8552
2021-11-18,69.2617
2021-11-19,71.0222
2021-11-20,71.0222
2021-11-21,71.0222
2021-11-22,71.8916
2021-11-23,72.8264
2021-11-24,69.6738
2021-11-25,69.6738
2021-11-26,62.2959
2021-11-27,62.2959
2021-11-28,62.2959
2021-11-29,65.2573
2021-11-30,60.8863
2021-12-01,55.1381
2021-12-02,57.4364
2021-12-03,54.2325
2021-12-04,54.2325
2021-12-05,54.2325
2021-12-06,54.7825
2021-12-07,54.8868
2021-12-08,56.3331
2021-12-09,53.5094
2021-12-10,54.3038
2021-12-11,54.3038
2021-12-12,54.3038
2021-12-13,52.193
2021-12-14,51.6697
2021-12-15,55.4602
2021-12-16,53.455
2021-12-17,53.5492
2021-12-18,53.5492
2021-12-19,53.5492
2021-12-20,54.1666
2021-12-21,54.4865
2021-12-22,55.2313
2021-12-23,56.8705
2021-12-24,56.8705
2021-12-25,56.8705
2021-12-26,56.8705
2021-12-27,58.7231
2021-12-28,57.156
2021-12-29,56.9392
2021-12-30,54.772
2021-12-31,55.3961
2022-01-01,55.3961
2022-01-02,55.3961
2022-01-03,56.4515
2022-01-04,56.0568
2022-01-05,54.0643
2022-01-06,55.5609
2022-01-07,48.1432
2022-01-08,48.1432
2022-01-09,48.1432
2022-01-10,46.3982
2022-01-11,47.017
2022-01-12,46.3326
2022-01-13,50.1794
2022-01-14,50.4386
2022-01-15,50.4386
2022-01-16,50.4386
2022-01-17,50.4386
2022-01-18,48.2392
2022-01-19,47.8643
2022-01-20,44.2109
2022-01-21,44.6698
2022-01-22,44.6698
2022-01-23,44.6698
2022-01-24,47.5468
2022-01-25,43.2181
2022-01-26,43.1178
2022-01-27,42.6698
2022-01-28,43.8933
2022-01-29,43.8933
2022-01-30,43.8933
2022-01-31,46.2978
2022-02-01,46.5446
2022-02-02,45.9043
2022-02-03,46.4413
2022-02-04,45.64
2022-02-05,45.64
2022-02-06,45.64
2022-02-07,45.5327
2022-02-08,56.3624
2022-02-09,53.5545
2022-02-10,52.0942
2022-02-11,49.9316
2022-02-12,49.9316
2022-02-13,49.9316
2022-02-14,51.0653
2022-02-15,52.1586
2022-02-16,51.8292
2022-02-17,50.1031
2022-02-18,49.6607
2022-02-19,49.6607
2022-02-20,49.6607
2022-02-21,49.6607
2022-02-22,51.7331
2022-02-23,50.4382
2022-02-24,51.9176
2022-02-25,55.9325
2022-02-26,55.9325
2022-02-27,55.9325
2022-02-28,55.5941
2022-03-01,47.6788
2022-03-02,51.2976
2022-03-03,51.7034
2022-03-04,50.8141
2022-03-05,50.8141
2022-03-06,50.8141
2022-03-07,46.5265
2022-03-08,45.9258
2022-03-09,47.7899
2022-03-10,47.194
2022-03-11,45.5629
2022-03-12,45.5629
2022-03-13,45.5629
2022-03-14,47.6414
2022-03-15,49.542
2022-03-16,52.6419
2022-03-17,52.9634
2022-03-18,54.1445
2022-03-19,54.1445
2022-03-20,54.1445
2022-03-21,52.5185
2022-03-22,52.2708
2022-03-23,51.1614
2022-03-24,52.6809
2022-03-25,52.8236
2022-03-26,52.8236
2022-03-27,52.8236
2022-03-28,52.5849
2022-03-29,56.0993
2022-03-30,54.3945
2022-03-31,53.4051
2022-04-01,54.06
2022-04-02,54.06
2022-04-03,54.06
2022-04-04,54.1932
2022-04-05,53.678
2022-04-06,51.5093
2022-04-07,51.5979
2022-04-08,51.5817
2022-04-09,51.5817
2022-04-10,51.5817
2022-04-11,51.198
2022-04-12,53.692
2022-04-13,53.6039
2022-04-14,51.0751
2022-04-15,51.0751
2022-04-16,51.0751
2022-04-17,51.0751
2022-04-18,50.6519
2022-04-19,53.5658
2022-04-20,55.196
2022-04-21,55.6101
2022-04-22,51.2521
2022-04-23,51.2521
2022-04-24,51.2521
2022-04-25,50.3344
2022-04-26,46.9489
2022-04-27,46.0523
2022-04-28,49.2415
2022-04-29,46.5975
2022-04-30,46.5975
2022-05-01,46.5975
2022-05-02,47.0711
2022-05-03,51.3362
2022-05-04,53.7179
2022-05-05,51.0573
2022-05-06,49.9237
2022-05-07,49.9237
2022-05-08,49.9237
2022-05-09,49.8796
2022-05-10,49.5179
2022-05-11,49.0427
2022-05-12,45.4883
2022-05-13,47.7981
2022-05-14,47.7981
2022-05-15,47.7981
2022-05-16,47.653
2022-05-17,49.736
2022-05-18,45.1464
2022-05-19,42.9935
2022-05-20,41.6595
2022-05-21,41.6595
2022-05-22,41.6595
2022-05-23,41.4915
2022-05-24,39.3908
2022-05-25,41.2641
2022-05-26,38.7626
2022-05-27,40.4598
2022-05-28,40.4598
2022-05-29,40.4598
2022-05-30,40.4598
2022-05-31,43.505
2022-06-01,43.0927
2022-06-02,46.4877
2022-06-03,45.5172
2022-06-04,45.5172
2022-06-05,45.5172
2022-06-06,46.8905
2022-06-07,48.6416
2022-06-08,47.9273
2022-06-09,47.33
2022-06-10,44.5017
2022-06-11,44.5017
2022-06-12,44.5017
2022-06-13,40.0101
2022-06-14,40.7333
2022-06-15,40.7333
2022-06-16,36.6271
2022-06-17,36.3267
2022-06-18,36.3267
2022-06-19,36.3267
2022-06-20,36.3267
2022-06-21,40.2814
2022-06-22,39.4437
2022-06-23,37.758
2022-06-24,41.7162
2022-06-25,41.7162
2022-06-26,41.7162
2022-06-27,43.8319
2022-06-28,42.4137
2022-06-29,42.8259
2022-06-30,43.572
2022-07-01,44.6772
2022-07-02,44.6772
2022-07-03,44.6772
2022-07-04,44.6772
2022-07-05,43.626
2022-07-06,45.0398
2022-07-07,46.863
2022-07-08,46.4998
2022-07-09,46.4998
2022-07-10,46.4998
2022-07-11,45.5092
2022-07-12,45.5092
2022-07-13,45.3054
2022-07-14,44.6979
2022-07-15,43.9088
2022-07-16,43.9088
2022-07-17,43.9088
2022-07-18,43.2301
2022-07-19,46.0805
2022-07-20,47.723
2022-07-21,47.8069
2022-07-22,44.7734
2022-07-23,44.7734
2022-07-24,44.7734
2022-07-25,46.0239
2022-07-26,47.741
2022-07-27,48.7104
2022-07-28,51.5324
2022-07-29,52.3037
2022-07-30,52.3037
2022-07-31,52.3037
2022-08-01,53.5724
2022-08-02,46.2309
2022-08-03,45.4243
2022-08-04,41.7102
2022-08-05,41.2622
2022-08-06,41.2622
2022-08-07,41.2622
2022-08-08,39.931
2022-08-09,38.5431
2022-08-10,40.7597
2022-08-11,39.0195
2022-08-12,40.4128
2022-08-13,40.4128
2022-08-14,40.4128
2022-08-15,42.9754
2022-08-16,45.0088
2022-08-17,43.8832
2022-08-18,44.143
2022-08-19,45.1284
2022-08-20,45.1284
2022-08-21,45.1284
2022-08-22,43.4119
2022-08-23,42.6375
2022-08-24,42.4938
2022-08-25,44.4829
2022-08-26,42.1599
2022-08-27,42.1599
2022-08-28,42.1599
2022-08-29,42.0555
2022-08-30,40.2008
2022-08-31,40.2576
2022-09-01,40.3942
2022-09-02,40.595
2022-09-03,40.595
2022-09-04,40.595
2022-09-05,40.595
2022-09-06,43.4706
2022-09-07,46.5504
2022-09-08,48.2349
2022-09-09,49.3082
2022-09-10,49.3082
2022-09-11,49.3082
2022-09-12,51.5202
2022-09-13,48.3598
2022-09-14,50.7597
2022-09-15,51.4523
2022-09-16,49.6938
2022-09-17,49.6938
2022-09-18,49.6938
2022-09-19,51.8116
2022-09-20,50.2964
2022-09-21,50.0659
2022-09-22,48.8421
2022-09-23,47.0262
2022-09-24,47.0262
2022-09-25,47.0262
2022-09-26,46.3168
2022-09-27,45.5896
2022-09-28,49.6766
2022-09-29,48.4809
2022-09-30,48.4809
2022-10-01,48.4809
2022-10-02,48.4809
2022-10-03,50.6072
2022-10-04,53.5799
2022-10-05,52.7013
2022-10-06,50.3816
2022-10-07,48.5051
2022-10-08,48.5051
2022-10-09,48.5051
2022-10-10,51.4361
2022-10-11,50.5449
2022-10-12,50.4937
2022-10-13,54.2657
2022-10-14,51.4477
2022-10-15,51.4477
2022-10-16,51.4477
2022-10-17,53.4161
2022-10-18,55.8559
2022-10-19,54.5011
2022-10-20,53.3343
2022-10-21,52.0462
2022-10-22,52.0462
2022-10-23,52.0462
2022-10-24,51.5043
2022-10-25,53.6865
2022-10-26,51.6597
2022-10-27,51.7873
2022-10-28,54.8263
2022-10-29,54.8263
2022-10-30,54.8263
2022-10-31,54.5914
2022-11-01,46.9965
2022-11-02,43.3262
2022-11-03,43.8626
2022-11-04,44.5699
2022-11-05,44.5699
2022-11-06,44.5699
2022-11-07,43.9045
2022-11-08,43.7155
2022-11-09,43.1256
2022-11-10,46.2492
2022-11-11,46.0301
2022-11-12,46.0301
2022-11-13,46.0301
2022-11-14,46.0301
2022-11-15,47.7266
2022-11-16,47.1832
2022-11-17,49.2067
2022-11-18,51.0131
2022-11-19,51.0131
2022-11-20,51.0131
2022-11-21,50.4408
2022-11-22,51.1453
2022-11-23,50.781
2022-11-24,50.781
2022-11-25,49.292
2022-11-26,49.292
2022-11-27,49.292
2022-11-28,46.7827
2022-11-29,45.1273
2022-11-30,49.7861
2022-12-01,48.5372
2022-12-02,47.728
2022-12-03,47.728
2022-12-04,47.728
2022-12-05,44.7658
2022-12-06,43.316
2022-12-07,41.2032
2022-12-08,37.1786
2022-12-09,41.6555
2022-12-10,41.6555
2022-12-11,41.6555
2022-12-12,43.4733
2022-12-13,44.5027
2022-12-14,45.0793
2022-12-15,41.8632
2022-12-16,43.9732
2022-12-17,43.9732
2022-12-18,43.9732
2022-12-19,42.9968
2022-12-20,43.4472
2022-12-21,46.8236
2022-12-22,45.1931
2022-12-23,47.2232
2022-12-24,47.2232
2022-12-25,47.2232
2022-12-26,47.2232
2022-12-27,47.4469
2022-12-28,46.0897
2022-12-29,48.1622
2022-12-30,47.4636
2022-12-31,47.4636
2023-01-01,47.4636
2023-01-02,47.4636
2023-01-03,47.1027
2023-01-04,47.2928
2023-01-05,44.9396
2023-01-06,49.1603
2023-01-07,49.1603
2023-01-08,49.1603
2023-01-09,48.3928
2023-01-10,50.0233
2023-01-11,51.3304
2023-01-12,51.6613
2023-01-13,53.3036
2023-01-14,53.3036
2023-01-15,53.3036
2023-01-16,53.3036
2023-01-17,49.5704
2023-01-18,48.3255
2023-01-19,47.9517
2023-01-20,48.535
2023-01-21,48.535
2023-01-22,48.535
2023-01-23,50.1498
2023-01-24,48.7021
2023-01-25,48.4031
2023-01-26,49.5427
2023-01-27,49.1218
2023-01-28,49.1218
2023-01-29,49.1218
2023-01-30,47.8942
2023-01-31,50.1584
2023-02-01,52.0173
2023-02-02,53.3749
2023-02-03,53.9478
2023-02-04,53.9478
2023-02-05,53.9478
2023-02-06,52.3242
2023-02-07,53.544
2023-02-08,52.825
2023-02-09,53.5421
2023-02-10,54.8381
2023-02-11,54.8381
2023-02-12,54.8381
2023-02-13,56.1891
2023-02-14,56.5511
2023-02-15,58.3806
2023-02-16,58.664
2023-02-17,61.5184
2023-02-18,61.5184
2023-02-19,61.5184
2023-02-20,61.5184
2023-02-21,59.0443
2023-02-22,59.9178
2023-02-23,59.9178
2023-02-24,58.3912
2023-02-25,58.3912
2023-02-26,58.3912
2023-02-27,59.1768
2023-02-28,59.4523
2023-03-01,59.7857
2023-03-02,58.734
2023-03-03,59.2164
2023-03-04,59.2164
2023-03-05,59.2164
2023-03-06,59.1889
2023-03-07,57.9897
2023-03-08,58.6943
2023-03-09,57.8009
2023-03-10,56.0084
2023-03-11,56.0084
2023-03-12,56.0084
2023-03-13,55.7529
2023-03-14,58.3518
2023-03-15,52.9451
2023-03-16,57.3036
2023-03-17,54.6017
2023-03-18,54.6017
2023-03-19,54.6017
