,DHI US Equity
2020-12-15,49.0839
2020-12-16,49.3408
2020-12-17,51.8428
2020-12-18,51.5667
2020-12-19,51.5667
2020-12-20,51.5667
2020-12-21,50.7282
2020-12-22,50.504
2020-12-23,48.6655
2020-12-24,49.9851
2020-12-25,49.9851
2020-12-26,49.9851
2020-12-27,49.9851
2020-12-28,48.2923
2020-12-29,47.8186
2020-12-30,47.986
2020-12-31,46.5601
2021-01-01,46.5601
2021-01-02,46.5601
2021-01-03,46.5601
2021-01-04,44.7489
2021-01-05,43.7135
2021-01-06,43.0924
2021-01-07,47.0401
2021-01-08,45.0699
2021-01-09,45.0699
2021-01-10,45.0699
2021-01-11,46.5426
2021-01-12,47.0367
2021-01-13,47.4307
2021-01-14,47.8596
2021-01-15,48.3238
2021-01-16,48.3238
2021-01-17,48.3238
2021-01-18,48.3238
2021-01-19,50.9914
2021-01-20,55.6108
2021-01-21,57.2136
2021-01-22,58.4263
2021-01-23,58.4263
2021-01-24,58.4263
2021-01-25,59.7311
2021-01-26,57.9684
2021-01-27,53.6259
2021-01-28,55.9594
2021-01-29,55.9594
2021-01-30,55.9594
2021-01-31,55.9594
2021-02-01,56.2784
2021-02-02,56.6481
2021-02-03,55.3712
2021-02-04,55.9963
2021-02-05,59.27
2021-02-06,59.27
2021-02-07,59.27
2021-02-08,62.1806
2021-02-09,60.4183
2021-02-10,61.1643
2021-02-11,62.0312
2021-02-12,60.0524
2021-02-13,60.0524
2021-02-14,60.0524
2021-02-15,60.0524
2021-02-16,55.673
2021-02-17,54.8914
2021-02-18,54.6824
2021-02-19,55.808
2021-02-20,55.808
2021-02-21,55.808
2021-02-22,53.3357
2021-02-23,53.8672
2021-02-24,56.379
2021-02-25,49.2561
2021-02-26,51.9199
2021-02-27,51.9199
2021-02-28,51.9199
2021-03-01,52.764
2021-03-02,54.0009
2021-03-03,50.7001
2021-03-04,49.3007
2021-03-05,53.8047
2021-03-06,53.8047
2021-03-07,53.8047
2021-03-08,55.2728
2021-03-09,54.3555
2021-03-10,56.628
2021-03-11,57.7575
2021-03-12,54.5987
2021-03-13,54.5987
2021-03-14,54.5987
2021-03-15,57.3868
2021-03-16,56.8387
2021-03-17,60.0406
2021-03-18,55.1501
2021-03-19,55.9679
2021-03-20,55.9679
2021-03-21,55.9679
2021-03-22,56.7071
2021-03-23,55.5296
2021-03-24,55.6385
2021-03-25,57.8541
2021-03-26,60.9343
2021-03-27,60.9343
2021-03-28,60.9343
2021-03-29,58.6248
2021-03-30,59.7176
2021-03-31,59.575
2021-04-01,61.1195
2021-04-02,61.1195
2021-04-03,61.1195
2021-04-04,61.1195
2021-04-05,62.3456
2021-04-06,62.9087
2021-04-07,61.3565
2021-04-08,60.4638
2021-04-09,62.4501
2021-04-10,62.4501
2021-04-11,62.4501
2021-04-12,62.2135
2021-04-13,61.398
2021-04-14,60.9779
2021-04-15,61.1729
2021-04-16,63.9838
2021-04-17,63.9838
2021-04-18,63.9838
2021-04-19,63.0592
2021-04-20,58.0035
2021-04-21,59.2259
2021-04-22,60.6278
2021-04-23,63.2802
2021-04-24,63.2802
2021-04-25,63.2802
2021-04-26,64.9152
2021-04-27,65.0396
2021-04-28,63.9765
2021-04-29,65.2436
2021-04-30,60.9921
2021-05-01,60.9921
2021-05-02,60.9921
2021-05-03,63.0
2021-05-04,63.613
2021-05-05,63.6515
2021-05-06,63.3605
2021-05-07,65.3686
2021-05-08,65.3686
2021-05-09,65.3686
2021-05-10,65.8062
2021-05-11,59.3228
2021-05-12,51.4797
2021-05-13,53.7649
2021-05-14,54.8727
2021-05-15,54.8727
2021-05-16,54.8727
2021-05-17,54.2211
2021-05-18,50.8903
2021-05-19,50.0234
2021-05-20,50.2121
2021-05-21,49.2691
2021-05-22,49.2691
2021-05-23,49.2691
2021-05-24,49.836
2021-05-25,51.8848
2021-05-26,52.9174
2021-05-27,54.1228
2021-05-28,53.8024
2021-05-29,53.8024
2021-05-30,53.8024
2021-05-31,53.8024
2021-06-01,53.5312
2021-06-02,51.2056
2021-06-03,49.4717
2021-06-04,50.7935
2021-06-05,50.7935
2021-06-06,50.7935
2021-06-07,50.5201
2021-06-08,51.1297
2021-06-09,48.681
2021-06-10,45.7672
2021-06-11,46.7995
2021-06-12,46.7995
2021-06-13,46.7995
2021-06-14,46.0356
2021-06-15,46.8493
2021-06-16,45.4623
2021-06-17,47.3301
2021-06-18,48.5955
2021-06-19,48.5955
2021-06-20,48.5955
2021-06-21,49.3137
2021-06-22,49.8249
2021-06-23,48.2787
2021-06-24,47.8827
2021-06-25,47.3277
2021-06-26,47.3277
2021-06-27,47.3277
2021-06-28,48.2908
2021-06-29,49.5075
2021-06-30,49.3268
2021-07-01,52.4564
2021-07-02,51.8455
2021-07-03,51.8455
2021-07-04,51.8455
2021-07-05,51.8455
2021-07-06,49.8952
2021-07-07,52.5391
2021-07-08,47.6822
2021-07-09,48.2908
2021-07-10,48.2908
2021-07-11,48.2908
2021-07-12,47.6458
2021-07-13,44.7595
2021-07-14,45.1144
2021-07-15,45.4905
2021-07-16,44.6234
2021-07-17,44.6234
2021-07-18,44.6234
2021-07-19,45.3372
2021-07-20,48.5173
2021-07-21,51.6092
2021-07-22,49.2841
2021-07-23,53.8769
2021-07-24,53.8769
2021-07-25,53.8769
2021-07-26,52.5793
2021-07-27,53.28
2021-07-28,50.956
2021-07-29,55.5329
2021-07-30,55.4315
2021-07-31,55.4315
2021-08-01,55.4315
2021-08-02,56.5202
2021-08-03,57.5919
2021-08-04,55.3293
2021-08-05,55.8465
2021-08-06,53.694
2021-08-07,53.694
2021-08-08,53.694
2021-08-09,53.3173
2021-08-10,55.0064
2021-08-11,57.8859
2021-08-12,56.427
2021-08-13,56.8476
2021-08-14,56.8476
2021-08-15,56.8476
2021-08-16,57.5157
2021-08-17,52.4123
2021-08-18,51.0184
2021-08-19,50.7733
2021-08-20,52.7232
2021-08-21,52.7232
2021-08-22,52.7232
2021-08-23,52.3741
2021-08-24,53.9285
2021-08-25,55.2904
2021-08-26,53.1113
2021-08-27,54.7278
2021-08-28,54.7278
2021-08-29,54.7278
2021-08-30,53.5494
2021-08-31,52.9127
2021-09-01,54.5655
2021-09-02,54.0571
2021-09-03,51.7172
2021-09-04,51.7172
2021-09-05,51.7172
2021-09-06,51.7172
2021-09-07,50.1622
2021-09-08,47.1654
2021-09-09,45.7918
2021-09-10,45.0316
2021-09-11,45.0316
2021-09-12,45.0316
2021-09-13,44.3404
2021-09-14,43.043
2021-09-15,44.1893
2021-09-16,46.617
2021-09-17,47.3308
2021-09-18,47.3308
2021-09-19,47.3308
2021-09-20,44.0183
2021-09-21,43.8432
2021-09-22,44.6628
2021-09-23,43.2715
2021-09-24,42.9347
2021-09-25,42.9347
2021-09-26,42.9347
2021-09-27,43.4067
2021-09-28,40.7155
2021-09-29,42.9847
2021-09-30,40.1164
2021-10-01,39.8751
2021-10-02,39.8751
2021-10-03,39.8751
2021-10-04,39.0578
2021-10-05,39.0019
2021-10-06,39.4322
2021-10-07,41.3751
2021-10-08,40.2955
2021-10-09,40.2955
2021-10-10,40.2955
2021-10-11,40.1478
2021-10-12,40.9505
2021-10-13,42.9922
2021-10-14,47.4148
2021-10-15,46.853
2021-10-16,46.853
2021-10-17,46.853
2021-10-18,49.0624
2021-10-19,48.8493
2021-10-20,50.7921
2021-10-21,50.31
2021-10-22,49.2935
2021-10-23,49.2935
2021-10-24,49.2935
2021-10-25,49.2608
2021-10-26,49.486
2021-10-27,47.9121
2021-10-28,50.6861
2021-10-29,50.5286
2021-10-30,50.5286
2021-10-31,50.5286
2021-11-01,52.2847
2021-11-02,49.1317
2021-11-03,49.6724
2021-11-04,51.9561
2021-11-05,55.6103
2021-11-06,55.6103
2021-11-07,55.6103
2021-11-08,55.9349
2021-11-09,62.1772
2021-11-10,57.768
2021-11-11,59.3658
2021-11-12,60.9949
2021-11-13,60.9949
2021-11-14,60.9949
2021-11-15,60.1402
2021-11-16,62.166
2021-11-17,64.6604
2021-11-18,64.9555
2021-11-19,65.2853
2021-11-20,65.2853
2021-11-21,65.2853
2021-11-22,61.6475
2021-11-23,63.3179
2021-11-24,62.1482
2021-11-25,62.1482
2021-11-26,58.2045
2021-11-27,58.2045
2021-11-28,58.2045
2021-11-29,58.2162
2021-11-30,56.4793
2021-12-01,56.5552
2021-12-02,62.253
2021-12-03,62.2277
2021-12-04,62.2277
2021-12-05,62.2277
2021-12-06,65.3079
2021-12-07,65.7184
2021-12-08,66.4664
2021-12-09,66.4298
2021-12-10,68.8172
2021-12-11,68.8172
2021-12-12,68.8172
2021-12-13,65.8804
2021-12-14,60.5053
2021-12-15,63.0087
2021-12-16,58.7602
2021-12-17,56.7799
2021-12-18,56.7799
2021-12-19,56.7799
2021-12-20,54.6259
2021-12-21,56.8067
2021-12-22,58.8342
2021-12-23,57.9456
2021-12-24,57.9456
2021-12-25,57.9456
2021-12-26,57.9456
2021-12-27,59.1917
2021-12-28,59.8969
2021-12-29,61.2178
2021-12-30,59.9857
2021-12-31,60.8863
2022-01-01,60.8863
2022-01-02,60.8863
2022-01-03,56.4275
2022-01-04,56.8984
2022-01-05,53.4558
2022-01-06,51.5445
2022-01-07,44.9196
2022-01-08,44.9196
2022-01-09,44.9196
2022-01-10,45.4755
2022-01-11,48.8258
2022-01-12,49.5712
2022-01-13,49.9269
2022-01-14,48.605
2022-01-15,48.605
2022-01-16,48.605
2022-01-17,48.605
2022-01-18,43.639
2022-01-19,41.0174
2022-01-20,39.4542
2022-01-21,39.0711
2022-01-22,39.0711
2022-01-23,39.0711
2022-01-24,42.8442
2022-01-25,41.4905
2022-01-26,38.7128
2022-01-27,37.3963
2022-01-28,39.7476
2022-01-29,39.7476
2022-01-30,39.7476
2022-01-31,43.1943
2022-02-01,43.4371
2022-02-02,44.9199
2022-02-03,42.7109
2022-02-04,39.5743
2022-02-05,39.5743
2022-02-06,39.5743
2022-02-07,40.9967
2022-02-08,42.5957
2022-02-09,44.5517
2022-02-10,41.6755
2022-02-11,41.0927
2022-02-12,41.0927
2022-02-13,41.0927
2022-02-14,40.1444
2022-02-15,42.1362
2022-02-16,42.8938
2022-02-17,40.9171
2022-02-18,41.6696
2022-02-19,41.6696
2022-02-20,41.6696
2022-02-21,41.6696
2022-02-22,39.3836
2022-02-23,37.796
2022-02-24,42.2486
2022-02-25,45.8262
2022-02-26,45.8262
2022-02-27,45.8262
2022-02-28,45.3407
2022-03-01,45.7531
2022-03-02,47.4232
2022-03-03,46.5173
2022-03-04,45.5829
2022-03-05,45.5829
2022-03-06,45.5829
2022-03-07,41.4615
2022-03-08,41.7386
2022-03-09,44.0618
2022-03-10,43.8642
2022-03-11,42.723
2022-03-12,42.723
2022-03-13,42.723
2022-03-14,40.0435
2022-03-15,43.1645
2022-03-16,44.4769
2022-03-17,45.8956
2022-03-18,48.2743
2022-03-19,48.2743
2022-03-20,48.2743
2022-03-21,45.9539
2022-03-22,45.8488
2022-03-23,42.5571
2022-03-24,42.8468
2022-03-25,42.0377
2022-03-26,42.0377
2022-03-27,42.0377
2022-03-28,42.5724
2022-03-29,45.1778
2022-03-30,43.6299
2022-03-31,40.3661
2022-04-01,42.0753
2022-04-02,42.0753
2022-04-03,42.0753
2022-04-04,42.5647
2022-04-05,40.6334
2022-04-06,38.6061
2022-04-07,38.1077
2022-04-08,38.5953
2022-04-09,38.5953
2022-04-10,38.5953
2022-04-11,40.0826
2022-04-12,39.704
2022-04-13,42.3971
2022-04-14,41.1579
2022-04-15,41.1579
2022-04-16,41.1579
2022-04-17,41.1579
2022-04-18,40.2695
2022-04-19,43.293
2022-04-20,43.7924
2022-04-21,42.6918
2022-04-22,41.1552
2022-04-23,41.1552
2022-04-24,41.1552
2022-04-25,44.2421
2022-04-26,42.6293
2022-04-27,40.9748
2022-04-28,43.9169
2022-04-29,41.397
2022-04-30,41.397
2022-05-01,41.397
2022-05-02,42.6157
2022-05-03,43.6111
2022-05-04,47.3966
2022-05-05,43.8968
2022-05-06,43.2186
2022-05-07,43.2186
2022-05-08,43.2186
2022-05-09,43.1501
2022-05-10,41.8377
2022-05-11,39.4219
2022-05-12,42.2043
2022-05-13,43.1744
2022-05-14,43.1744
2022-05-15,43.1744
2022-05-16,43.0511
2022-05-17,45.1671
2022-05-18,41.5384
2022-05-19,42.3554
2022-05-20,44.5618
2022-05-21,44.5618
2022-05-22,44.5618
2022-05-23,43.5488
2022-05-24,42.1784
2022-05-25,45.4827
2022-05-26,48.9401
2022-05-27,50.5537
2022-05-28,50.5537
2022-05-29,50.5537
2022-05-30,50.5537
2022-05-31,50.8633
2022-06-01,50.7922
2022-06-02,51.8457
2022-06-03,51.5813
2022-06-04,51.5813
2022-06-05,51.5813
2022-06-06,51.1955
2022-06-07,51.0868
2022-06-08,48.6671
2022-06-09,49.1177
2022-06-10,46.2613
2022-06-11,46.2613
2022-06-12,46.2613
2022-06-13,42.9747
2022-06-14,42.3506
2022-06-15,42.1235
2022-06-16,38.9295
2022-06-17,38.3912
2022-06-18,38.3912
2022-06-19,38.3912
2022-06-20,38.3912
2022-06-21,39.26
2022-06-22,42.4158
2022-06-23,45.8891
2022-06-24,46.1824
2022-06-25,46.1824
2022-06-26,46.1824
2022-06-27,46.4722
2022-06-28,44.617
2022-06-29,44.7589
2022-06-30,44.9609
2022-07-01,49.1301
2022-07-02,49.1301
2022-07-03,49.1301
2022-07-04,49.1301
2022-07-05,51.4797
2022-07-06,51.0144
2022-07-07,51.7499
2022-07-08,52.3128
2022-07-09,52.3128
2022-07-10,52.3128
2022-07-11,52.2133
2022-07-12,53.3654
2022-07-13,52.6221
2022-07-14,51.3279
2022-07-15,52.2179
2022-07-16,52.2179
2022-07-17,52.2179
2022-07-18,51.1673
2022-07-19,53.0451
2022-07-20,51.6045
2022-07-21,54.5318
2022-07-22,56.0904
2022-07-23,56.0904
2022-07-24,56.0904
2022-07-25,53.6163
2022-07-26,53.4601
2022-07-27,56.1252
2022-07-28,56.5769
2022-07-29,56.2125
2022-07-30,56.2125
2022-07-31,56.2125
2022-08-01,56.4199
2022-08-02,51.3045
2022-08-03,51.6232
2022-08-04,54.3147
2022-08-05,53.8771
2022-08-06,53.8771
2022-08-07,53.8771
2022-08-08,54.8554
2022-08-09,51.9256
2022-08-10,55.5953
2022-08-11,55.874
2022-08-12,56.8938
2022-08-13,56.8938
2022-08-14,56.8938
2022-08-15,55.7184
2022-08-16,55.442
2022-08-17,52.7351
2022-08-18,53.0961
2022-08-19,49.9511
2022-08-20,49.9511
2022-08-21,49.9511
2022-08-22,48.1241
2022-08-23,48.3221
2022-08-24,50.5435
2022-08-25,52.7706
2022-08-26,48.3371
2022-08-27,48.3371
2022-08-28,48.3371
2022-08-29,47.6397
2022-08-30,47.3746
2022-08-31,46.5044
2022-09-01,46.738
2022-09-02,46.8047
2022-09-03,46.8047
2022-09-04,46.8047
2022-09-05,46.8047
2022-09-06,45.1768
2022-09-07,46.6946
2022-09-08,48.0208
2022-09-09,49.6858
2022-09-10,49.6858
2022-09-11,49.6858
2022-09-12,50.6335
2022-09-13,44.8404
2022-09-14,44.6005
2022-09-15,45.4515
2022-09-16,47.4709
2022-09-17,47.4709
2022-09-18,47.4709
2022-09-19,49.9865
2022-09-20,48.5697
2022-09-21,47.856
2022-09-22,47.3799
2022-09-23,48.0245
2022-09-24,48.0245
2022-09-25,48.0245
2022-09-26,44.2319
2022-09-27,43.4286
2022-09-28,48.5442
2022-09-29,45.2449
2022-09-30,44.1883
2022-10-01,44.1883
2022-10-02,44.1883
2022-10-03,48.3742
2022-10-04,51.7427
2022-10-05,50.6443
2022-10-06,51.7155
2022-10-07,49.59
2022-10-08,49.59
2022-10-09,49.59
2022-10-10,49.9279
2022-10-11,50.4887
2022-10-12,48.8151
2022-10-13,48.1321
2022-10-14,45.9169
2022-10-15,45.9169
2022-10-16,45.9169
2022-10-17,47.5646
2022-10-18,50.3952
2022-10-19,45.5331
2022-10-20,44.8957
2022-10-21,47.9236
2022-10-22,47.9236
2022-10-23,47.9236
2022-10-24,49.4857
2022-10-25,53.7694
2022-10-26,53.6584
2022-10-27,54.119
2022-10-28,56.2258
2022-10-29,56.2258
2022-10-30,56.2258
2022-10-31,54.9213
2022-11-01,55.3982
2022-11-02,52.804
2022-11-03,51.0721
2022-11-04,52.6878
2022-11-05,52.6878
2022-11-06,52.6878
2022-11-07,52.6298
2022-11-08,50.48
2022-11-09,52.8049
2022-11-10,60.3043
2022-11-11,61.0591
2022-11-12,61.0591
2022-11-13,61.0591
2022-11-14,57.1996
2022-11-15,59.28
2022-11-16,58.1348
2022-11-17,56.4896
2022-11-18,56.2743
2022-11-19,56.2743
2022-11-20,56.2743
2022-11-21,55.4434
2022-11-22,57.1899
2022-11-23,58.7076
2022-11-24,58.7076
2022-11-25,58.0024
2022-11-26,58.0024
2022-11-27,58.0024
2022-11-28,57.3251
2022-11-29,58.1188
2022-11-30,59.6379
2022-12-01,60.4326
2022-12-02,59.957
2022-12-03,59.957
2022-12-04,59.957
2022-12-05,57.9055
2022-12-06,56.8924
2022-12-07,59.0518
2022-12-08,58.6142
2022-12-09,57.8447
2022-12-10,57.8447
2022-12-11,57.8447
2022-12-12,58.663
2022-12-13,59.6889
2022-12-14,59.7931
2022-12-15,62.5679
2022-12-16,61.0391
2022-12-17,61.0391
2022-12-18,61.0391
2022-12-19,59.2341
2022-12-20,58.6224
2022-12-21,60.6297
2022-12-22,61.1862
2022-12-23,59.4899
2022-12-24,59.4899
2022-12-25,59.4899
2022-12-26,59.4899
2022-12-27,59.579
2022-12-28,57.4004
2022-12-29,59.0824
2022-12-30,58.6999
2022-12-31,58.6999
2023-01-01,58.6999
2023-01-02,58.6999
2023-01-03,60.2755
2023-01-04,61.2293
2023-01-05,61.8899
2023-01-06,63.1221
2023-01-07,63.1221
2023-01-08,63.1221
2023-01-09,61.8037
2023-01-10,62.6115
2023-01-11,64.5642
2023-01-12,64.5129
2023-01-13,63.4192
2023-01-14,63.4192
2023-01-15,63.4192
2023-01-16,63.4192
2023-01-17,63.822
2023-01-18,62.662
2023-01-19,58.1378
2023-01-20,60.8143
2023-01-21,60.8143
2023-01-22,60.8143
2023-01-23,62.0391
2023-01-24,63.3428
2023-01-25,60.8532
2023-01-26,62.1981
2023-01-27,61.7198
2023-01-28,61.7198
2023-01-29,61.7198
2023-01-30,58.9854
2023-01-31,62.8719
2023-02-01,63.9788
2023-02-02,66.5692
2023-02-03,61.3589
2023-02-04,61.3589
2023-02-05,61.3589
2023-02-06,59.9016
2023-02-07,61.0696
2023-02-08,58.2501
2023-02-09,58.5413
2023-02-10,59.4006
2023-02-11,59.4006
2023-02-12,59.4006
2023-02-13,61.2239
2023-02-14,59.2969
2023-02-15,59.3655
2023-02-16,56.428
2023-02-17,52.843
2023-02-18,52.843
2023-02-19,52.843
2023-02-20,52.843
2023-02-21,48.1373
2023-02-22,49.1381
2023-02-23,50.3983
2023-02-24,49.1607
2023-02-25,49.1607
2023-02-26,49.1607
2023-02-27,49.5452
2023-02-28,50.7023
2023-03-01,48.8414
2023-03-02,48.725
2023-03-03,51.1221
2023-03-04,51.1221
2023-03-05,51.1221
2023-03-06,49.5331
2023-03-07,49.1857
2023-03-08,52.312
2023-03-09,53.608
2023-03-10,52.5293
2023-03-11,52.5293
2023-03-12,52.5293
2023-03-13,54.2197
2023-03-14,56.3046
2023-03-15,54.6504
2023-03-16,56.5666
2023-03-17,55.7009
2023-03-18,55.7009
