,SPR US Equity
2020-03-28,35.2657
2020-03-29,35.2657
2020-03-30,32.8098
2020-03-31,32.6726
2020-04-01,30.8699
2020-04-02,30.5151
2020-04-03,30.3919
2020-04-04,30.3919
2020-04-05,30.3919
2020-04-06,31.3665
2020-04-07,30.8884
2020-04-08,33.7075
2020-04-09,34.9035
2020-04-10,34.9035
2020-04-11,34.9035
2020-04-12,34.9035
2020-04-13,33.9482
2020-04-14,33.6227
2020-04-15,34.5377
2020-04-16,33.595
2020-04-17,37.0435
2020-04-18,37.0435
2020-04-19,37.0435
2020-04-20,36.0771
2020-04-21,35.2705
2020-04-22,35.0221
2020-04-23,35.4617
2020-04-24,34.7546
2020-04-25,34.7546
2020-04-26,34.7546
2020-04-27,35.8658
2020-04-28,37.2966
2020-04-29,40.4302
2020-04-30,39.4821
2020-05-01,38.389
2020-05-02,38.389
2020-05-03,38.389
2020-05-04,38.2982
2020-05-05,37.3001
2020-05-06,36.6733
2020-05-07,37.7224
2020-05-08,39.6161
2020-05-09,39.6161
2020-05-10,39.6161
2020-05-11,38.5652
2020-05-12,38.0398
2020-05-13,37.2762
2020-05-14,38.2062
2020-05-15,38.6233
2020-05-16,38.6233
2020-05-17,38.6233
2020-05-18,41.9579
2020-05-19,41.0291
2020-05-20,41.0524
2020-05-21,41.7422
2020-05-22,42.1407
2020-05-23,42.1407
2020-05-24,42.1407
2020-05-25,42.1407
2020-05-26,43.4028
2020-05-27,46.1599
2020-05-28,44.8014
2020-05-29,43.623
2020-05-30,43.623
2020-05-31,43.623
2020-06-01,46.0911
2020-06-02,45.4216
2020-06-03,50.7132
2020-06-04,53.6549
2020-06-05,55.8897
2020-06-06,55.8897
2020-06-07,55.8897
2020-06-08,58.3487
2020-06-09,54.7729
2020-06-10,52.5395
2020-06-11,48.2559
2020-06-12,50.016
2020-06-13,50.016
2020-06-14,50.016
2020-06-15,49.8683
2020-06-16,50.2615
2020-06-17,49.4858
2020-06-18,49.7125
2020-06-19,49.0671
2020-06-20,49.0671
2020-06-21,49.0671
2020-06-22,49.1174
2020-06-23,45.7291
2020-06-24,44.8128
2020-06-25,45.8383
2020-06-26,44.7782
2020-06-27,44.7782
2020-06-28,44.7782
2020-06-29,48.8179
2020-06-30,46.7642
2020-07-01,46.0661
2020-07-02,46.5634
2020-07-03,46.5634
2020-07-04,46.5634
2020-07-05,46.5634
2020-07-06,46.9829
2020-07-07,45.4403
2020-07-08,45.8242
2020-07-09,44.3803
2020-07-10,45.7983
2020-07-11,45.7983
2020-07-12,45.7983
2020-07-13,45.6601
2020-07-14,46.6241
2020-07-15,48.3218
2020-07-16,46.9268
2020-07-17,46.252
2020-07-18,46.252
2020-07-19,46.252
2020-07-20,45.2425
2020-07-21,46.7456
2020-07-22,46.8085
2020-07-23,47.2982
2020-07-24,45.9285
2020-07-25,45.9285
2020-07-26,45.9285
2020-07-27,45.1555
2020-07-28,45.3235
2020-07-29,44.1347
2020-07-30,43.9361
2020-07-31,43.04
2020-08-01,43.04
2020-08-02,43.04
2020-08-03,42.9446
2020-08-04,42.5062
2020-08-05,45.2375
2020-08-06,45.3796
2020-08-07,45.2447
2020-08-08,45.2447
2020-08-09,45.2447
2020-08-10,47.7982
2020-08-11,48.899
2020-08-12,47.5548
2020-08-13,47.0314
2020-08-14,47.9532
2020-08-15,47.9532
2020-08-16,47.9532
2020-08-17,45.7613
2020-08-18,44.8085
2020-08-19,45.6127
2020-08-20,45.3453
2020-08-21,44.1548
2020-08-22,44.1548
2020-08-23,44.1548
2020-08-24,47.168
2020-08-25,46.6105
2020-08-26,45.5583
2020-08-27,46.7291
2020-08-28,47.3514
2020-08-29,47.3514
2020-08-30,47.3514
2020-08-31,46.0741
2020-09-01,45.7793
2020-09-02,46.0965
2020-09-03,46.1576
2020-09-04,47.6707
2020-09-05,47.6707
2020-09-06,47.6707
2020-09-07,47.6707
2020-09-08,45.7131
2020-09-09,44.3142
2020-09-10,43.6657
2020-09-11,44.9601
2020-09-12,44.9601
2020-09-13,44.9601
2020-09-14,47.4174
2020-09-15,46.6558
2020-09-16,48.0455
2020-09-17,47.5408
2020-09-18,47.9541
2020-09-19,47.9541
2020-09-20,47.9541
2020-09-21,45.274
2020-09-22,44.2361
2020-09-23,42.0799
2020-09-24,43.4698
2020-09-25,46.6357
2020-09-26,46.6357
2020-09-27,46.6357
2020-09-28,47.0274
2020-09-29,45.1601
2020-09-30,44.9904
2020-10-01,46.6273
2020-10-02,46.8118
2020-10-03,46.8118
2020-10-04,46.8118
2020-10-05,45.4902
2020-10-06,44.3931
2020-10-07,46.1281
2020-10-08,47.5817
2020-10-09,46.7265
2020-10-10,46.7265
2020-10-11,46.7265
2020-10-12,47.0954
2020-10-13,45.1339
2020-10-14,44.9424
2020-10-15,45.2096
2020-10-16,46.708
2020-10-17,46.708
2020-10-18,46.708
2020-10-19,46.5903
2020-10-20,47.4666
2020-10-21,46.0974
2020-10-22,49.1588
2020-10-23,50.22
2020-10-24,50.22
2020-10-25,50.22
2020-10-26,46.5432
2020-10-27,46.0779
2020-10-28,44.6018
2020-10-29,45.7535
2020-10-30,44.9055
2020-10-31,44.9055
2020-11-01,44.9055
2020-11-02,46.7214
2020-11-03,49.493
2020-11-04,49.2357
2020-11-05,53.533
2020-11-06,54.0708
2020-11-07,54.0708
2020-11-08,54.0708
2020-11-09,63.6318
2020-11-10,68.2252
2020-11-11,61.9244
2020-11-12,61.7456
2020-11-13,65.4123
2020-11-14,65.4123
2020-11-15,65.4123
2020-11-16,67.7751
2020-11-17,69.2348
2020-11-18,65.3678
2020-11-19,66.0186
2020-11-20,65.6724
2020-11-21,65.6724
2020-11-22,65.6724
2020-11-23,68.3845
2020-11-24,68.9068
2020-11-25,69.6353
2020-11-26,69.6353
2020-11-27,68.3419
2020-11-28,68.3419
2020-11-29,68.3419
2020-11-30,64.7616
2020-12-01,64.252
2020-12-02,68.2856
2020-12-03,70.8531
2020-12-04,68.3256
2020-12-05,68.3256
2020-12-06,68.3256
2020-12-07,67.5479
2020-12-08,68.6277
2020-12-09,66.0933
2020-12-10,66.2456
2020-12-11,63.7183
2020-12-12,63.7183
2020-12-13,63.7183
2020-12-14,61.1359
2020-12-15,62.8525
2020-12-16,61.5124
2020-12-17,60.6209
2020-12-18,61.6277
2020-12-19,61.6277
2020-12-20,61.6277
2020-12-21,59.9112
2020-12-22,60.4743
2020-12-23,62.5428
2020-12-24,61.7221
2020-12-25,61.7221
2020-12-26,61.7221
2020-12-27,61.7221
2020-12-28,60.5479
2020-12-29,60.5479
2020-12-30,62.1901
2020-12-31,62.6549
2021-01-01,62.6549
2021-01-02,62.6549
2021-01-03,62.6549
2021-01-04,57.8435
2021-01-05,61.45
2021-01-06,61.7234
2021-01-07,62.0622
2021-01-08,62.0014
2021-01-09,62.0014
2021-01-10,62.0014
2021-01-11,62.408
2021-01-12,63.2346
2021-01-13,59.3116
2021-01-14,60.8791
2021-01-15,57.9622
2021-01-16,57.9622
2021-01-17,57.9622
2021-01-18,57.9622
2021-01-19,59.3549
2021-01-20,59.3684
2021-01-21,57.6236
2021-01-22,57.6037
2021-01-23,57.6037
2021-01-24,57.6037
2021-01-25,56.1591
2021-01-26,53.5356
2021-01-27,48.5656
2021-01-28,50.497
2021-01-29,48.4693
2021-01-30,48.4693
2021-01-31,48.4693
2021-02-01,49.9382
2021-02-02,54.2989
2021-02-03,55.8595
2021-02-04,56.3642
2021-02-05,55.1822
2021-02-06,55.1822
2021-02-07,55.1822
2021-02-08,57.5856
2021-02-09,56.3705
2021-02-10,55.5854
2021-02-11,55.3317
2021-02-12,55.5117
2021-02-13,55.5117
2021-02-14,55.5117
2021-02-15,55.5117
2021-02-16,56.5827
2021-02-17,57.2573
2021-02-18,55.6279
2021-02-19,60.0458
2021-02-20,60.0458
2021-02-21,60.0458
2021-02-22,60.3771
2021-02-23,61.1762
2021-02-24,62.6441
2021-02-25,60.3464
2021-02-26,59.2229
2021-02-27,59.2229
2021-02-28,59.2229
2021-03-01,63.709
2021-03-02,64.6659
2021-03-03,65.0293
2021-03-04,62.6948
2021-03-05,63.5646
2021-03-06,63.5646
2021-03-07,63.5646
2021-03-08,62.4968
2021-03-09,63.6368
2021-03-10,64.6281
2021-03-11,66.3414
2021-03-12,68.0402
2021-03-13,68.0402
2021-03-14,68.0402
2021-03-15,68.5733
2021-03-16,64.7406
2021-03-17,66.7716
2021-03-18,62.8058
2021-03-19,63.1523
2021-03-20,63.1523
2021-03-21,63.1523
2021-03-22,59.2144
2021-03-23,55.158
2021-03-24,53.9273
2021-03-25,58.6267
2021-03-26,57.7309
2021-03-27,57.7309
2021-03-28,57.7309
2021-03-29,57.6646
2021-03-30,59.1214
2021-03-31,57.6673
2021-04-01,58.8258
2021-04-02,58.8258
2021-04-03,58.8258
2021-04-04,58.8258
2021-04-05,58.4036
2021-04-06,57.637
2021-04-07,56.9358
2021-04-08,57.6062
2021-04-09,55.5788
2021-04-10,55.5788
2021-04-11,55.5788
2021-04-12,55.0372
2021-04-13,54.7612
2021-04-14,54.6667
2021-04-15,53.3333
2021-04-16,52.9516
2021-04-17,52.9516
2021-04-18,52.9516
2021-04-19,52.2933
2021-04-20,49.4681
2021-04-21,51.4104
2021-04-22,50.8303
2021-04-23,52.1633
2021-04-24,52.1633
2021-04-25,52.1633
2021-04-26,53.7073
2021-04-27,53.3631
2021-04-28,51.3794
2021-04-29,51.2798
2021-04-30,50.9732
2021-05-01,50.9732
2021-05-02,50.9732
2021-05-03,50.8893
2021-05-04,50.609
2021-05-05,45.6666
2021-05-06,48.1682
2021-05-07,47.8976
2021-05-08,47.8976
2021-05-09,47.8976
2021-05-10,49.3282
2021-05-11,45.9321
2021-05-12,42.1966
2021-05-13,45.6274
2021-05-14,47.0462
2021-05-15,47.0462
2021-05-16,47.0462
2021-05-17,45.7262
2021-05-18,46.671
2021-05-19,47.4561
2021-05-20,47.7824
2021-05-21,51.9317
2021-05-22,51.9317
2021-05-23,51.9317
2021-05-24,53.8039
2021-05-25,53.7018
2021-05-26,53.8287
2021-05-27,58.6654
2021-05-28,57.9484
2021-05-29,57.9484
2021-05-30,57.9484
2021-05-31,57.9484
2021-06-01,60.2915
2021-06-02,61.3335
2021-06-03,59.148
2021-06-04,59.1787
2021-06-05,59.1787
2021-06-06,59.1787
2021-06-07,61.1572
2021-06-08,62.8356
2021-06-09,59.0759
2021-06-10,57.364
2021-06-11,57.8785
2021-06-12,57.8785
2021-06-13,57.8785
2021-06-14,56.7408
2021-06-15,57.7301
2021-06-16,57.4849
2021-06-17,53.9907
2021-06-18,52.782
2021-06-19,52.782
2021-06-20,52.782
2021-06-21,55.6706
2021-06-22,53.3324
2021-06-23,53.1917
2021-06-24,55.5812
2021-06-25,54.3133
2021-06-26,54.3133
2021-06-27,54.3133
2021-06-28,49.7169
2021-06-29,47.9431
2021-06-30,49.4037
2021-07-01,50.2446
2021-07-02,49.1067
2021-07-03,49.1067
2021-07-04,49.1067
2021-07-05,49.1067
2021-07-06,47.7884
2021-07-07,45.5859
2021-07-08,48.0062
2021-07-09,50.5042
2021-07-10,50.5042
2021-07-11,50.5042
2021-07-12,47.996
2021-07-13,44.9443
2021-07-14,43.1137
2021-07-15,42.2671
2021-07-16,40.7815
2021-07-17,40.7815
2021-07-18,40.7815
2021-07-19,37.5641
2021-07-20,42.9951
2021-07-21,45.857
2021-07-22,45.0083
2021-07-23,44.8394
2021-07-24,44.8394
2021-07-25,44.8394
2021-07-26,46.2817
2021-07-27,46.1613
2021-07-28,47.8109
2021-07-29,47.7143
2021-07-30,45.7247
2021-07-31,45.7247
2021-08-01,45.7247
2021-08-02,45.5361
2021-08-03,45.825
2021-08-04,41.6501
2021-08-05,42.7914
2021-08-06,45.182
2021-08-07,45.182
2021-08-08,45.182
2021-08-09,43.9213
2021-08-10,45.6965
2021-08-11,48.2389
2021-08-12,47.1854
2021-08-13,45.2056
2021-08-14,45.2056
2021-08-15,45.2056
2021-08-16,44.1857
2021-08-17,42.5266
2021-08-18,42.7846
2021-08-19,39.7731
2021-08-20,40.4481
2021-08-21,40.4481
2021-08-22,40.4481
2021-08-23,42.78
2021-08-24,45.063
2021-08-25,45.3285
2021-08-26,43.5256
2021-08-27,45.6092
2021-08-28,45.6092
2021-08-29,45.6092
2021-08-30,42.7537
2021-08-31,43.2013
2021-09-01,43.2213
2021-09-02,45.214
2021-09-03,44.0622
2021-09-04,44.0622
2021-09-05,44.0622
2021-09-06,44.0622
2021-09-07,44.0827
2021-09-08,41.5358
2021-09-09,43.455
2021-09-10,42.3755
2021-09-11,42.3755
2021-09-12,42.3755
2021-09-13,45.996
2021-09-14,44.5639
2021-09-15,45.9145
2021-09-16,44.7698
2021-09-17,45.1738
2021-09-18,45.1738
2021-09-19,45.1738
2021-09-20,45.2773
2021-09-21,43.9051
2021-09-22,47.2149
2021-09-23,50.9915
2021-09-24,51.8038
2021-09-25,51.8038
2021-09-26,51.8038
2021-09-27,54.5804
2021-09-28,52.5744
2021-09-29,56.569
2021-09-30,53.783
2021-10-01,56.2483
2021-10-02,56.2483
2021-10-03,56.2483
2021-10-04,57.4435
2021-10-05,57.5282
2021-10-06,58.4132
2021-10-07,59.0679
2021-10-08,58.0607
2021-10-09,58.0607
2021-10-10,58.0607
2021-10-11,58.271
2021-10-12,58.9254
2021-10-13,56.0093
2021-10-14,51.4652
2021-10-15,51.5165
2021-10-16,51.5165
2021-10-17,51.5165
2021-10-18,49.3064
2021-10-19,49.7057
2021-10-20,51.3801
2021-10-21,49.705
2021-10-22,49.7795
2021-10-23,49.7795
2021-10-24,49.7795
2021-10-25,48.2465
2021-10-26,47.879
2021-10-27,46.6117
2021-10-28,46.6751
2021-10-29,46.1641
2021-10-30,46.1641
2021-10-31,46.1641
2021-11-01,50.2545
2021-11-02,48.7113
2021-11-03,44.6534
2021-11-04,44.6534
2021-11-05,54.2535
2021-11-06,54.2535
2021-11-07,54.2535
2021-11-08,55.5285
2021-11-09,55.4345
2021-11-10,51.7035
2021-11-11,52.4746
2021-11-12,52.5072
2021-11-13,52.5072
2021-11-14,52.5072
2021-11-15,56.3997
2021-11-16,52.2192
2021-11-17,53.1885
2021-11-18,52.6704
2021-11-19,47.472
2021-11-20,47.472
2021-11-21,47.472
2021-11-22,46.8992
2021-11-23,49.0048
2021-11-24,50.053
2021-11-25,50.053
2021-11-26,44.7991
2021-11-27,44.7991
2021-11-28,44.7991
2021-11-29,43.2508
2021-11-30,42.1948
2021-12-01,39.1026
2021-12-02,43.7257
2021-12-03,42.725
2021-12-04,42.725
2021-12-05,42.725
2021-12-06,45.5317
2021-12-07,47.6684
2021-12-08,49.1367
2021-12-09,48.7894
2021-12-10,47.7286
2021-12-11,47.7286
2021-12-12,47.7286
2021-12-13,45.5622
2021-12-14,44.7321
2021-12-15,45.248
2021-12-16,45.344
2021-12-17,47.3336
2021-12-18,47.3336
2021-12-19,47.3336
2021-12-20,47.0219
2021-12-21,52.8726
2021-12-22,52.953
2021-12-23,53.6351
2021-12-24,53.6351
2021-12-25,53.6351
2021-12-26,53.6351
2021-12-27,53.1726
2021-12-28,53.5016
2021-12-29,52.0541
2021-12-30,51.6761
2021-12-31,51.7234
2022-01-01,51.7234
2022-01-02,51.7234
2022-01-03,54.5609
2022-01-04,57.6379
2022-01-05,56.0047
2022-01-06,55.2999
2022-01-07,57.5387
2022-01-08,57.5387
2022-01-09,57.5387
2022-01-10,55.8941
2022-01-11,57.6499
2022-01-12,58.289
2022-01-13,57.9873
2022-01-14,59.9448
2022-01-15,59.9448
2022-01-16,59.9448
2022-01-17,59.9448
2022-01-18,58.4211
2022-01-19,55.0152
2022-01-20,54.2934
2022-01-21,51.4653
2022-01-22,51.4653
2022-01-23,51.4653
2022-01-24,51.1664
2022-01-25,51.264
2022-01-26,48.7919
2022-01-27,45.7489
2022-01-28,46.3493
2022-01-29,46.3493
2022-01-30,46.3493
2022-01-31,49.9872
2022-02-01,52.3102
2022-02-02,53.8906
2022-02-03,54.3296
2022-02-04,54.6127
2022-02-05,54.6127
2022-02-06,54.6127
2022-02-07,58.1444
2022-02-08,58.6108
2022-02-09,58.8682
2022-02-10,59.6068
2022-02-11,57.759
2022-02-12,57.759
2022-02-13,57.759
2022-02-14,57.2262
2022-02-15,61.2647
2022-02-16,62.3735
2022-02-17,60.21
2022-02-18,58.349
2022-02-19,58.349
2022-02-20,58.349
2022-02-21,58.349
2022-02-22,54.3484
2022-02-23,54.0191
2022-02-24,55.1729
2022-02-25,56.9494
2022-02-26,56.9494
2022-02-27,56.9494
2022-02-28,55.6792
2022-03-01,48.2561
2022-03-02,50.554
2022-03-03,46.6546
2022-03-04,44.215
2022-03-05,44.215
2022-03-06,44.215
2022-03-07,39.9785
2022-03-08,41.0342
2022-03-09,46.1596
2022-03-10,46.0221
2022-03-11,46.3254
2022-03-12,46.3254
2022-03-13,46.3254
2022-03-14,45.7332
2022-03-15,48.6176
2022-03-16,51.5264
2022-03-17,51.4335
2022-03-18,51.9457
2022-03-19,51.9457
2022-03-20,51.9457
2022-03-21,49.7346
2022-03-22,52.7591
2022-03-23,52.0213
2022-03-24,53.3218
2022-03-25,53.5597
2022-03-26,53.5597
2022-03-27,53.5597
2022-03-28,51.792
2022-03-29,53.7437
2022-03-30,54.1103
2022-03-31,54.0187
2022-04-01,54.1259
2022-04-02,54.1259
2022-04-03,54.1259
2022-04-04,52.836
2022-04-05,49.8615
2022-04-06,47.0383
2022-04-07,47.011
2022-04-08,45.6028
2022-04-09,45.6028
2022-04-10,45.6028
2022-04-11,47.8013
2022-04-12,49.5636
2022-04-13,51.0681
2022-04-14,50.3144
2022-04-15,50.3144
2022-04-16,50.3144
2022-04-17,50.3144
2022-04-18,49.5876
2022-04-19,50.8425
2022-04-20,50.3837
2022-04-21,49.1804
2022-04-22,47.0689
2022-04-23,47.0689
2022-04-24,47.0689
2022-04-25,47.441
2022-04-26,45.1711
2022-04-27,44.2913
2022-04-28,46.8375
2022-04-29,44.4599
2022-04-30,44.4599
2022-05-01,44.4599
2022-05-02,44.1348
2022-05-03,45.1449
2022-05-04,40.9587
2022-05-05,38.3274
2022-05-06,36.1136
2022-05-07,36.1136
2022-05-08,36.1136
2022-05-09,32.5598
2022-05-10,32.4167
2022-05-11,31.9536
2022-05-12,30.4704
2022-05-13,34.7942
2022-05-14,34.7942
2022-05-15,34.7942
2022-05-16,33.8099
2022-05-17,37.7813
2022-05-18,36.2109
2022-05-19,36.1915
2022-05-20,34.3404
2022-05-21,34.3404
2022-05-22,34.3404
2022-05-23,36.5218
2022-05-24,34.7493
2022-05-25,35.4255
2022-05-26,38.4857
2022-05-27,40.6712
2022-05-28,40.6712
2022-05-29,40.6712
2022-05-30,40.6712
2022-05-31,40.0329
2022-06-01,41.0548
2022-06-02,43.7615
2022-06-03,42.0989
2022-06-04,42.0989
2022-06-05,42.0989
2022-06-06,42.6817
2022-06-07,44.4182
2022-06-08,43.5092
2022-06-09,42.1349
2022-06-10,39.8938
2022-06-11,39.8938
2022-06-12,39.8938
2022-06-13,36.9769
2022-06-14,36.9371
2022-06-15,40.3717
2022-06-16,38.5763
2022-06-17,40.3107
2022-06-18,40.3107
2022-06-19,40.3107
2022-06-20,40.3107
2022-06-21,40.7593
2022-06-22,40.367
2022-06-23,40.1159
2022-06-24,43.0475
2022-06-25,43.0475
2022-06-26,43.0475
2022-06-27,42.9487
2022-06-28,42.6699
2022-06-29,42.2061
2022-06-30,42.114
2022-07-01,43.9744
2022-07-02,43.9744
2022-07-03,43.9744
2022-07-04,43.9744
2022-07-05,44.1187
2022-07-06,44.2857
2022-07-07,45.0781
2022-07-08,44.9051
2022-07-09,44.9051
2022-07-10,44.9051
2022-07-11,44.203
2022-07-12,47.1557
2022-07-13,46.142
2022-07-14,47.276
2022-07-15,47.7773
2022-07-16,47.7773
2022-07-17,47.7773
2022-07-18,48.2084
2022-07-19,52.7724
2022-07-20,53.7544
2022-07-21,53.339
2022-07-22,50.7318
2022-07-23,50.7318
2022-07-24,50.7318
2022-07-25,50.2611
2022-07-26,50.2033
2022-07-27,48.2143
2022-07-28,49.352
2022-07-29,48.7879
2022-07-30,48.7879
2022-07-31,48.7879
2022-08-01,53.0037
2022-08-02,51.0475
2022-08-03,46.5095
2022-08-04,44.7526
2022-08-05,44.7203
2022-08-06,44.7203
2022-08-07,44.7203
2022-08-08,45.1511
2022-08-09,44.5862
2022-08-10,49.3351
2022-08-11,50.7952
2022-08-12,52.2715
2022-08-13,52.2715
2022-08-14,52.2715
2022-08-15,53.4041
2022-08-16,53.0435
2022-08-17,50.872
2022-08-18,50.8524
2022-08-19,47.8072
2022-08-20,47.8072
2022-08-21,47.8072
2022-08-22,45.6002
2022-08-23,45.7039
2022-08-24,48.1579
2022-08-25,51.6259
2022-08-26,49.0436
2022-08-27,49.0436
2022-08-28,49.0436
2022-08-29,48.488
2022-08-30,47.0302
2022-08-31,44.8688
2022-09-01,42.9245
2022-09-02,42.7819
2022-09-03,42.7819
2022-09-04,42.7819
2022-09-05,42.7819
2022-09-06,42.3772
2022-09-07,44.735
2022-09-08,44.339
2022-09-09,45.1689
2022-09-10,45.1689
2022-09-11,45.1689
2022-09-12,47.7155
2022-09-13,42.6292
2022-09-14,41.7486
2022-09-15,40.3859
2022-09-16,39.3094
2022-09-17,39.3094
2022-09-18,39.3094
2022-09-19,38.3532
2022-09-20,39.2107
2022-09-21,38.6248
2022-09-22,38.1859
2022-09-23,36.943
2022-09-24,36.943
2022-09-25,36.943
2022-09-26,35.3786
2022-09-27,35.8683
2022-09-28,37.7435
2022-09-29,35.2462
2022-09-30,34.9663
2022-10-01,34.9663
2022-10-02,34.9663
2022-10-03,37.4583
2022-10-04,43.0021
2022-10-05,43.1991
2022-10-06,42.1608
2022-10-07,42.0596
2022-10-08,42.0596
2022-10-09,42.0596
2022-10-10,42.6999
2022-10-11,40.7833
2022-10-12,39.866
2022-10-13,40.9158
2022-10-14,40.6883
2022-10-15,40.6883
2022-10-16,40.6883
2022-10-17,43.4403
2022-10-18,43.4403
2022-10-19,42.6132
2022-10-20,42.5547
2022-10-21,44.8512
2022-10-22,44.8512
2022-10-23,44.8512
2022-10-24,43.9831
2022-10-25,44.0364
2022-10-26,40.6884
2022-10-27,40.1402
2022-10-28,41.3523
2022-10-29,41.3523
2022-10-30,41.3523
2022-10-31,41.3321
2022-11-01,43.0253
2022-11-02,42.7441
2022-11-03,39.9013
2022-11-04,43.2635
2022-11-05,43.2635
2022-11-06,43.2635
2022-11-07,52.1568
2022-11-08,52.5022
2022-11-09,50.9355
2022-11-10,56.104
2022-11-11,53.6515
2022-11-12,53.6515
2022-11-13,53.6515
2022-11-14,50.0542
2022-11-15,50.4979
2022-11-16,48.2796
2022-11-17,47.714
2022-11-18,47.714
2022-11-19,47.714
2022-11-20,47.714
2022-11-21,47.2402
2022-11-22,48.1719
2022-11-23,48.9928
2022-11-24,48.9928
2022-11-25,49.4628
2022-11-26,49.4628
2022-11-27,49.4628
2022-11-28,46.4084
2022-11-29,48.4741
2022-11-30,50.1136
2022-12-01,51.2475
2022-12-02,52.6345
2022-12-03,52.6345
2022-12-04,52.6345
2022-12-05,52.2617
2022-12-06,50.9547
2022-12-07,50.1439
2022-12-08,51.4455
2022-12-09,53.2614
2022-12-10,53.2614
2022-12-11,53.2614
2022-12-12,55.7462
2022-12-13,55.8889
2022-12-14,56.0564
2022-12-15,53.7848
2022-12-16,51.7176
2022-12-17,51.7176
2022-12-18,51.7176
2022-12-19,51.9042
2022-12-20,52.6611
2022-12-21,56.059
2022-12-22,54.6442
2022-12-23,54.7779
2022-12-24,54.7779
2022-12-25,54.7779
2022-12-26,54.7779
2022-12-27,54.4184
2022-12-28,53.6067
2022-12-29,54.2398
2022-12-30,56.4393
2022-12-31,56.4393
2023-01-01,56.4393
2023-01-02,56.4393
2023-01-03,58.6921
2023-01-04,64.0147
2023-01-05,61.7104
2023-01-06,63.0683
2023-01-07,63.0683
2023-01-08,63.0683
2023-01-09,61.2532
2023-01-10,60.8221
2023-01-11,62.0561
2023-01-12,64.4263
2023-01-13,63.5274
2023-01-14,63.5274
2023-01-15,63.5274
2023-01-16,63.5274
2023-01-17,61.4576
2023-01-18,59.6203
2023-01-19,58.2688
2023-01-20,57.5657
2023-01-21,57.5657
2023-01-22,57.5657
2023-01-23,58.5993
2023-01-24,60.4907
2023-01-25,57.8433
2023-01-26,59.0131
2023-01-27,59.8868
2023-01-28,59.8868
2023-01-29,59.8868
2023-01-30,61.6178
2023-01-31,64.0768
2023-02-01,64.0461
2023-02-02,63.7926
2023-02-03,58.8818
2023-02-04,58.8818
2023-02-05,58.8818
2023-02-06,58.5386
2023-02-07,65.4338
2023-02-08,61.1415
2023-02-09,56.6341
2023-02-10,56.2279
2023-02-11,56.2279
2023-02-12,56.2279
2023-02-13,60.714
2023-02-14,60.0021
2023-02-15,59.9552
2023-02-16,56.4395
2023-02-17,56.6784
2023-02-18,56.6784
2023-02-19,56.6784
2023-02-20,56.6784
2023-02-21,54.2386
2023-02-22,53.9357
2023-02-23,55.2828
2023-02-24,52.7679
2023-02-25,52.7679
2023-02-26,52.7679
2023-02-27,52.6602
2023-02-28,53.2136
2023-03-01,51.8694
2023-03-02,52.0157
2023-03-03,53.3769
2023-03-04,53.3769
2023-03-05,53.3769
2023-03-06,52.2678
2023-03-07,51.7471
2023-03-08,51.9273
2023-03-09,48.0103
2023-03-10,47.3759
2023-03-11,47.3759
2023-03-12,47.3759
2023-03-13,45.3455
2023-03-14,45.8008
2023-03-15,44.1113
2023-03-16,44.2708
2023-03-17,43.2285
2023-03-18,43.2285
2023-03-19,43.2285
