,TROW US Equity
2020-06-21,58.1015
2020-06-22,55.7082
2020-06-23,55.8259
2020-06-24,52.5279
2020-06-25,53.4553
2020-06-26,50.9733
2020-06-27,50.9733
2020-06-28,50.9733
2020-06-29,52.1762
2020-06-30,53.8463
2020-07-01,53.1372
2020-07-02,53.2786
2020-07-03,53.2786
2020-07-04,53.2786
2020-07-05,53.2786
2020-07-06,54.898
2020-07-07,53.165
2020-07-08,53.9882
2020-07-09,52.9266
2020-07-10,55.7986
2020-07-11,55.7986
2020-07-12,55.7986
2020-07-13,56.3324
2020-07-14,57.8687
2020-07-15,58.7187
2020-07-16,58.7247
2020-07-17,59.7645
2020-07-18,59.7645
2020-07-19,59.7645
2020-07-20,60.0402
2020-07-21,60.4944
2020-07-22,61.2741
2020-07-23,59.214
2020-07-24,59.1174
2020-07-25,59.1174
2020-07-26,59.1174
2020-07-27,59.2754
2020-07-28,58.9985
2020-07-29,60.3399
2020-07-30,58.9157
2020-07-31,61.4468
2020-08-01,61.4468
2020-08-02,61.4468
2020-08-03,60.7008
2020-08-04,60.3651
2020-08-05,61.6943
2020-08-06,60.7857
2020-08-07,61.8408
2020-08-08,61.8408
2020-08-09,61.8408
2020-08-10,60.7255
2020-08-11,60.9508
2020-08-12,60.342
2020-08-13,58.9214
2020-08-14,58.538
2020-08-15,58.538
2020-08-16,58.538
2020-08-17,59.4256
2020-08-18,58.5037
2020-08-19,58.3771
2020-08-20,57.2997
2020-08-21,55.4349
2020-08-22,55.4349
2020-08-23,55.4349
2020-08-24,56.5324
2020-08-25,56.2998
2020-08-26,56.7498
2020-08-27,58.6996
2020-08-28,59.636
2020-08-29,59.636
2020-08-30,59.636
2020-08-31,59.7334
2020-09-01,59.6887
2020-09-02,61.6287
2020-09-03,53.4079
2020-09-04,50.1961
2020-09-05,50.1961
2020-09-06,50.1961
2020-09-07,50.1961
2020-09-08,45.8236
2020-09-09,47.2357
2020-09-10,43.9061
2020-09-11,44.0195
2020-09-12,44.0195
2020-09-13,44.0195
2020-09-14,46.8941
2020-09-15,46.2536
2020-09-16,47.8378
2020-09-17,47.1194
2020-09-18,47.6949
2020-09-19,47.6949
2020-09-20,47.6949
2020-09-21,44.5203
2020-09-22,45.3819
2020-09-23,42.9659
2020-09-24,43.6134
2020-09-25,45.7261
2020-09-26,45.7261
2020-09-27,45.7261
2020-09-28,49.3764
2020-09-29,48.3066
2020-09-30,49.0924
2020-10-01,48.9028
2020-10-02,50.0667
2020-10-03,50.0667
2020-10-04,50.0667
2020-10-05,54.5728
2020-10-06,54.9156
2020-10-07,57.9773
2020-10-08,60.919
2020-10-09,61.9745
2020-10-10,61.9745
2020-10-11,61.9745
2020-10-12,62.6402
2020-10-13,63.4598
2020-10-14,63.8139
2020-10-15,65.4641
2020-10-16,65.5656
2020-10-17,65.5656
2020-10-18,65.5656
2020-10-19,61.8571
2020-10-20,63.755
2020-10-21,62.7353
2020-10-22,63.0488
2020-10-23,64.3969
2020-10-24,64.3969
2020-10-25,64.3969
2020-10-26,60.3766
2020-10-27,57.0975
2020-10-28,51.6162
2020-10-29,46.5136
2020-10-30,42.8397
2020-10-31,42.8397
2020-11-01,42.8397
2020-11-02,45.011
2020-11-03,47.8331
2020-11-04,50.8372
2020-11-05,52.0622
2020-11-06,49.1263
2020-11-07,49.1263
2020-11-08,49.1263
2020-11-09,51.6744
2020-11-10,51.5688
2020-11-11,54.2186
2020-11-12,51.8053
2020-11-13,53.906
2020-11-14,53.906
2020-11-15,53.906
2020-11-16,56.2333
2020-11-17,54.309
2020-11-18,52.9045
2020-11-19,52.6938
2020-11-20,51.0206
2020-11-21,51.0206
2020-11-22,51.0206
2020-11-23,52.4614
2020-11-24,55.688
2020-11-25,56.4245
2020-11-26,56.4245
2020-11-27,56.8226
2020-11-28,56.8226
2020-11-29,56.8226
2020-11-30,54.8711
2020-12-01,56.3317
2020-12-02,57.027
2020-12-03,59.3851
2020-12-04,60.9181
2020-12-05,60.9181
2020-12-06,60.9181
2020-12-07,59.7516
2020-12-08,60.9283
2020-12-09,59.3914
2020-12-10,57.3071
2020-12-11,58.7509
2020-12-12,58.7509
2020-12-13,58.7509
2020-12-14,56.2378
2020-12-15,57.6119
2020-12-16,58.0007
2020-12-17,58.6003
2020-12-18,57.7571
2020-12-19,57.7571
2020-12-20,57.7571
2020-12-21,56.0309
2020-12-22,54.8495
2020-12-23,55.1807
2020-12-24,55.5341
2020-12-25,55.5341
2020-12-26,55.5341
2020-12-27,55.5341
2020-12-28,55.3085
2020-12-29,55.58
2020-12-30,56.6027
2020-12-31,58.1077
2021-01-01,58.1077
2021-01-02,58.1077
2021-01-03,58.1077
2021-01-04,54.1375
2021-01-05,55.3321
2021-01-06,57.3357
2021-01-07,59.6529
2021-01-08,59.6196
2021-01-09,59.6196
2021-01-10,59.6196
2021-01-11,60.2768
2021-01-12,62.4315
2021-01-13,61.1319
2021-01-14,62.1096
2021-01-15,59.6474
2021-01-16,59.6474
2021-01-17,59.6474
2021-01-18,59.6474
2021-01-19,61.2008
2021-01-20,61.9799
2021-01-21,58.6469
2021-01-22,58.1671
2021-01-23,58.1671
2021-01-24,58.1671
2021-01-25,58.8156
2021-01-26,61.5803
2021-01-27,57.0552
2021-01-28,61.3156
2021-01-29,55.5912
2021-01-30,55.5912
2021-01-31,55.5912
2021-02-01,55.2421
2021-02-02,56.2051
2021-02-03,57.0666
2021-02-04,58.4451
2021-02-05,57.7725
2021-02-06,57.7725
2021-02-07,57.7725
2021-02-08,60.2304
2021-02-09,61.3831
2021-02-10,60.3389
2021-02-11,59.3768
2021-02-12,59.3662
2021-02-13,59.3662
2021-02-14,59.3662
2021-02-15,59.3662
2021-02-16,59.3886
2021-02-17,59.404
2021-02-18,55.8544
2021-02-19,58.0703
2021-02-20,58.0703
2021-02-21,58.0703
2021-02-22,57.2123
2021-02-23,56.8107
2021-02-24,60.4082
2021-02-25,54.9195
2021-02-26,55.9074
2021-02-27,55.9074
2021-02-28,55.9074
2021-03-01,60.1937
2021-03-02,61.1134
2021-03-03,61.042
2021-03-04,55.2585
2021-03-05,61.0427
2021-03-06,61.0427
2021-03-07,61.0427
2021-03-08,61.4915
2021-03-09,63.0493
2021-03-10,62.3851
2021-03-11,61.0363
2021-03-12,60.6368
2021-03-13,60.6368
2021-03-14,60.6368
2021-03-15,61.1538
2021-03-16,59.8755
2021-03-17,61.4905
2021-03-18,58.7664
2021-03-19,58.7475
2021-03-20,58.7475
2021-03-21,58.7475
2021-03-22,59.0269
2021-03-23,55.4993
2021-03-24,56.7709
2021-03-25,58.0053
2021-03-26,61.8822
2021-03-27,61.8822
2021-03-28,61.8822
2021-03-29,60.7712
2021-03-30,56.4763
2021-03-31,55.9425
2021-04-01,57.5235
2021-04-02,57.5235
2021-04-03,57.5235
2021-04-04,57.5235
2021-04-05,59.1555
2021-04-06,59.1938
2021-04-07,59.4495
2021-04-08,58.94
2021-04-09,60.995
2021-04-10,60.995
2021-04-11,60.995
2021-04-12,62.844
2021-04-13,57.5598
2021-04-14,55.8049
2021-04-15,57.4281
2021-04-16,57.7387
2021-04-17,57.7387
2021-04-18,57.7387
2021-04-19,57.0245
2021-04-20,56.5698
2021-04-21,58.4246
2021-04-22,54.8405
2021-04-23,57.1176
2021-04-24,57.1176
2021-04-25,57.1176
2021-04-26,57.2942
2021-04-27,57.3361
2021-04-28,57.9274
2021-04-29,59.4068
2021-04-30,56.8394
2021-05-01,56.8394
2021-05-02,56.8394
2021-05-03,59.2653
2021-05-04,58.4569
2021-05-05,60.771
2021-05-06,62.6975
2021-05-07,63.1728
2021-05-08,63.1728
2021-05-09,63.1728
2021-05-10,63.7652
2021-05-11,58.3729
2021-05-12,58.1765
2021-05-13,60.9295
2021-05-14,62.2948
2021-05-15,62.2948
2021-05-16,62.2948
2021-05-17,62.5345
2021-05-18,59.7354
2021-05-19,58.9783
2021-05-20,60.347
2021-05-21,61.7804
2021-05-22,61.7804
2021-05-23,61.7804
2021-05-24,57.6857
2021-05-25,57.2648
2021-05-26,57.3348
2021-05-27,59.1953
2021-05-28,59.9608
2021-05-29,59.9608
2021-05-30,59.9608
2021-05-31,59.9608
2021-06-01,59.727
2021-06-02,60.9198
2021-06-03,59.5052
2021-06-04,61.5313
2021-06-05,61.5313
2021-06-06,61.5313
2021-06-07,62.1729
2021-06-08,62.5195
2021-06-09,60.8769
2021-06-10,57.9502
2021-06-11,59.5733
2021-06-12,59.5733
2021-06-13,59.5733
2021-06-14,59.3157
2021-06-15,61.2091
2021-06-16,61.6461
2021-06-17,58.4389
2021-06-18,55.4446
2021-06-19,55.4446
2021-06-20,55.4446
2021-06-21,59.1065
2021-06-22,59.8241
2021-06-23,60.1924
2021-06-24,61.317
2021-06-25,62.3954
2021-06-26,62.3954
2021-06-27,62.3954
2021-06-28,62.7647
2021-06-29,63.1392
2021-06-30,63.2666
2021-07-01,64.65
2021-07-02,67.0115
2021-07-03,67.0115
2021-07-04,67.0115
2021-07-05,67.0115
2021-07-06,67.0555
2021-07-07,67.8543
2021-07-08,61.169
2021-07-09,64.9437
2021-07-10,64.9437
2021-07-11,64.9437
2021-07-12,68.1971
2021-07-13,62.4366
2021-07-14,60.8061
2021-07-15,61.2513
2021-07-16,60.2751
2021-07-17,60.2751
2021-07-18,60.2751
2021-07-19,54.9702
2021-07-20,59.2237
2021-07-21,60.9423
2021-07-22,59.2726
2021-07-23,60.3896
2021-07-24,60.3896
2021-07-25,60.3896
2021-07-26,59.4357
2021-07-27,57.071
2021-07-28,56.6278
2021-07-29,57.3261
2021-07-30,57.4614
2021-07-31,57.4614
2021-08-01,57.4614
2021-08-02,58.7994
2021-08-03,60.8917
2021-08-04,60.9936
2021-08-05,62.4459
2021-08-06,63.4442
2021-08-07,63.4442
2021-08-08,63.4442
2021-08-09,64.3343
2021-08-10,65.2921
2021-08-11,65.1868
2021-08-12,63.4922
2021-08-13,62.7122
2021-08-14,62.7122
2021-08-15,62.7122
2021-08-16,63.502
2021-08-17,60.0754
2021-08-18,57.5111
2021-08-19,59.0701
2021-08-20,61.0335
2021-08-21,61.0335
2021-08-22,61.0335
2021-08-23,61.1555
2021-08-24,62.0236
2021-08-25,63.4851
2021-08-26,62.6466
2021-08-27,65.1552
2021-08-28,65.1552
2021-08-29,65.1552
2021-08-30,64.5658
2021-08-31,65.6145
2021-09-01,62.4945
2021-09-02,62.7562
2021-09-03,59.7675
2021-09-04,59.7675
2021-09-05,59.7675
2021-09-06,59.7675
2021-09-07,56.3189
2021-09-08,57.7892
2021-09-09,57.8676
2021-09-10,57.2579
2021-09-11,57.2579
2021-09-12,57.2579
2021-09-13,57.357
2021-09-14,54.5564
2021-09-15,56.3321
2021-09-16,56.2505
2021-09-17,54.6939
2021-09-18,54.6939
2021-09-19,54.6939
2021-09-20,47.5478
2021-09-21,46.0427
2021-09-22,48.9282
2021-09-23,52.9391
2021-09-24,52.2441
2021-09-25,52.2441
2021-09-26,52.2441
2021-09-27,52.7483
2021-09-28,45.3166
2021-09-29,45.2699
2021-09-30,41.9542
2021-10-01,43.4698
2021-10-02,43.4698
2021-10-03,43.4698
2021-10-04,40.525
2021-10-05,41.7456
2021-10-06,40.9871
2021-10-07,41.6671
2021-10-08,42.3372
2021-10-09,42.3372
2021-10-10,42.3372
2021-10-11,42.0234
2021-10-12,38.2152
2021-10-13,40.694
2021-10-14,45.5261
2021-10-15,47.2475
2021-10-16,47.2475
2021-10-17,47.2475
2021-10-18,47.5249
2021-10-19,49.3799
2021-10-20,50.7244
2021-10-21,50.7314
2021-10-22,52.2724
2021-10-23,52.2724
2021-10-24,52.2724
2021-10-25,52.1946
2021-10-26,53.9124
2021-10-27,49.8114
2021-10-28,57.0825
2021-10-29,57.9508
2021-10-30,57.9508
2021-10-31,57.9508
2021-11-01,57.1831
2021-11-02,57.7339
2021-11-03,59.2115
2021-11-04,59.3007
2021-11-05,60.1128
2021-11-06,60.1128
2021-11-07,60.1128
2021-11-08,60.2382
2021-11-09,58.8208
2021-11-10,53.5437
2021-11-11,54.1943
2021-11-12,56.0296
2021-11-13,56.0296
2021-11-14,56.0296
2021-11-15,55.1885
2021-11-16,54.5786
2021-11-17,51.4827
2021-11-18,50.6607
2021-11-19,51.072
2021-11-20,51.072
2021-11-21,51.072
2021-11-22,48.6012
2021-11-23,49.4964
2021-11-24,48.9994
2021-11-25,48.9994
2021-11-26,45.4348
2021-11-27,45.4348
2021-11-28,45.4348
2021-11-29,48.7719
2021-11-30,44.2527
2021-12-01,42.0195
2021-12-02,46.1037
2021-12-03,42.7529
2021-12-04,42.7529
2021-12-05,42.7529
2021-12-06,43.9443
2021-12-07,48.371
2021-12-08,48.0576
2021-12-09,45.6859
2021-12-10,43.9783
2021-12-11,43.9783
2021-12-12,43.9783
2021-12-13,42.928
2021-12-14,40.9069
2021-12-15,44.0804
2021-12-16,42.5525
2021-12-17,44.3339
2021-12-18,44.3339
2021-12-19,44.3339
2021-12-20,42.1058
2021-12-21,43.2417
2021-12-22,44.1987
2021-12-23,46.2643
2021-12-24,46.2643
2021-12-25,46.2643
2021-12-26,46.2643
2021-12-27,48.7075
2021-12-28,48.7613
2021-12-29,47.6858
2021-12-30,48.066
2021-12-31,47.1793
2022-01-01,47.1793
2022-01-02,47.1793
2022-01-03,45.9743
2022-01-04,46.3459
2022-01-05,42.1069
2022-01-06,43.8725
2022-01-07,44.9394
2022-01-08,44.9394
2022-01-09,44.9394
2022-01-10,43.6358
2022-01-11,46.6549
2022-01-12,40.2443
2022-01-13,38.736
2022-01-14,37.7627
2022-01-15,37.7627
2022-01-16,37.7627
2022-01-17,37.7627
2022-01-18,36.0757
2022-01-19,34.9366
2022-01-20,33.8208
2022-01-21,32.0188
2022-01-22,32.0188
2022-01-23,32.0188
2022-01-24,31.895
2022-01-25,31.3137
2022-01-26,30.9538
2022-01-27,28.7101
2022-01-28,28.6974
2022-01-29,28.6974
2022-01-30,28.6974
2022-01-31,32.2806
2022-02-01,33.2717
2022-02-02,34.1032
2022-02-03,30.889
2022-02-04,31.4385
2022-02-05,31.4385
2022-02-06,31.4385
2022-02-07,33.7814
2022-02-08,33.5698
2022-02-09,35.0579
2022-02-10,32.963
2022-02-11,31.6722
2022-02-12,31.6722
2022-02-13,31.6722
2022-02-14,31.6328
2022-02-15,33.529
2022-02-16,33.3603
2022-02-17,32.2933
2022-02-18,32.3343
2022-02-19,32.3343
2022-02-20,32.3343
2022-02-21,32.3343
2022-02-22,31.8317
2022-02-23,30.84
2022-02-24,33.4366
2022-02-25,35.5062
2022-02-26,35.5062
2022-02-27,35.5062
2022-02-28,35.1917
2022-03-01,33.0304
2022-03-02,35.8195
2022-03-03,35.7924
2022-03-04,33.949
2022-03-05,33.949
2022-03-06,33.949
2022-03-07,32.1848
2022-03-08,32.5398
2022-03-09,35.8488
2022-03-10,35.7129
2022-03-11,34.6924
2022-03-12,34.6924
2022-03-13,34.6924
2022-03-14,36.2224
2022-03-15,38.2482
2022-03-16,42.6765
2022-03-17,44.0035
2022-03-18,43.8665
2022-03-19,43.8665
2022-03-20,43.8665
2022-03-21,43.2397
2022-03-22,46.0247
2022-03-23,44.2321
2022-03-24,45.9258
2022-03-25,46.0345
2022-03-26,46.0345
2022-03-27,46.0345
2022-03-28,47.0258
2022-03-29,50.3326
2022-03-30,49.06
2022-03-31,47.8031
2022-04-01,48.9853
2022-04-02,48.9853
2022-04-03,48.9853
2022-04-04,50.9797
2022-04-05,50.3408
2022-04-06,46.0925
2022-04-07,44.9522
2022-04-08,44.739
2022-04-09,44.739
2022-04-10,44.739
2022-04-11,42.8876
2022-04-12,43.5156
2022-04-13,43.3369
2022-04-14,40.5896
2022-04-15,40.5896
2022-04-16,40.5896
2022-04-17,40.5896
2022-04-18,40.8833
2022-04-19,45.5093
2022-04-20,44.4442
2022-04-21,42.1764
2022-04-22,39.2831
2022-04-23,39.2831
2022-04-24,39.2831
2022-04-25,41.5703
2022-04-26,38.6312
2022-04-27,38.4402
2022-04-28,37.6018
2022-04-29,34.6917
2022-04-30,34.6917
2022-05-01,34.6917
2022-05-02,36.4938
2022-05-03,39.0789
2022-05-04,43.4749
2022-05-05,39.8874
2022-05-06,39.2009
2022-05-07,39.2009
2022-05-08,39.2009
2022-05-09,37.7039
2022-05-10,38.0361
2022-05-11,34.6612
2022-05-12,37.7972
2022-05-13,39.6253
2022-05-14,39.6253
2022-05-15,39.6253
2022-05-16,39.2437
2022-05-17,42.2716
2022-05-18,40.294
2022-05-19,39.7731
2022-05-20,40.8787
2022-05-21,40.8787
2022-05-22,40.8787
2022-05-23,40.6588
2022-05-24,40.197
2022-05-25,42.0568
2022-05-26,45.2096
2022-05-27,46.5798
2022-05-28,46.5798
2022-05-29,46.5798
2022-05-30,46.5798
2022-05-31,45.0684
2022-06-01,43.4033
2022-06-02,45.4867
2022-06-03,44.4086
2022-06-04,44.4086
2022-06-05,44.4086
2022-06-06,44.5885
2022-06-07,45.1257
2022-06-08,43.4913
2022-06-09,42.4488
2022-06-10,39.2577
2022-06-11,39.2577
2022-06-12,39.2577
2022-06-13,36.1827
2022-06-14,36.9116
2022-06-15,38.6787
2022-06-16,36.8983
2022-06-17,37.3406
2022-06-18,37.3406
2022-06-19,37.3406
2022-06-20,37.3406
2022-06-21,39.7187
2022-06-22,40.7621
2022-06-23,43.3473
2022-06-24,47.5419
2022-06-25,47.5419
2022-06-26,47.5419
2022-06-27,46.9936
2022-06-28,45.5449
2022-06-29,44.2772
2022-06-30,43.2833
2022-07-01,44.4437
2022-07-02,44.4437
2022-07-03,44.4437
2022-07-04,44.4437
2022-07-05,45.6415
2022-07-06,45.4925
2022-07-07,46.9402
2022-07-08,45.1901
2022-07-09,45.1901
2022-07-10,45.1901
2022-07-11,43.5664
2022-07-12,44.0536
2022-07-13,42.7765
2022-07-14,42.853
2022-07-15,45.6708
2022-07-16,45.6708
2022-07-17,45.6708
2022-07-18,44.6445
2022-07-19,48.4455
2022-07-20,49.8091
2022-07-21,50.8456
2022-07-22,49.7689
2022-07-23,49.7689
2022-07-24,49.7689
2022-07-25,49.1963
2022-07-26,47.1499
2022-07-27,49.4715
2022-07-28,49.7063
2022-07-29,51.5488
2022-07-30,51.5488
2022-07-31,51.5488
2022-08-01,51.5125
2022-08-02,50.9339
2022-08-03,53.7387
2022-08-04,52.5701
2022-08-05,52.4621
2022-08-06,52.4621
2022-08-07,52.4621
2022-08-08,54.3537
2022-08-09,51.9265
2022-08-10,55.3837
2022-08-11,55.1
2022-08-12,56.8473
2022-08-13,56.8473
2022-08-14,56.8473
2022-08-15,56.7062
2022-08-16,56.7388
2022-08-17,55.2212
2022-08-18,56.1788
2022-08-19,51.7705
2022-08-20,51.7705
2022-08-21,51.7705
2022-08-22,49.7693
2022-08-23,50.2795
2022-08-24,50.5621
2022-08-25,51.7657
2022-08-26,46.7353
2022-08-27,46.7353
2022-08-28,46.7353
2022-08-29,46.2708
2022-08-30,46.6149
2022-08-31,47.0905
2022-09-01,46.3412
2022-09-02,45.8431
2022-09-03,45.8431
2022-09-04,45.8431
2022-09-05,45.8431
2022-09-06,46.1335
2022-09-07,48.465
2022-09-08,48.8511
2022-09-09,51.1567
2022-09-10,51.1567
2022-09-11,51.1567
2022-09-12,51.6197
2022-09-13,44.6466
2022-09-14,44.2472
2022-09-15,42.5999
2022-09-16,41.2752
2022-09-17,41.2752
2022-09-18,41.2752
2022-09-19,44.7308
2022-09-20,43.2511
2022-09-21,42.0749
2022-09-22,40.5411
2022-09-23,40.2944
2022-09-24,40.2944
2022-09-25,40.2944
2022-09-26,40.4424
2022-09-27,39.9506
2022-09-28,42.8182
2022-09-29,41.2285
2022-09-30,39.6121
2022-10-01,39.6121
2022-10-02,39.6121
2022-10-03,43.203
2022-10-04,47.1791
2022-10-05,45.9192
2022-10-06,45.4665
2022-10-07,42.1905
2022-10-08,42.1905
2022-10-09,42.1905
2022-10-10,41.9849
2022-10-11,40.3389
2022-10-12,37.1513
2022-10-13,40.7024
2022-10-14,38.5862
2022-10-15,38.5862
2022-10-16,38.5862
2022-10-17,42.3973
2022-10-18,43.4643
2022-10-19,41.6678
2022-10-20,40.8273
2022-10-21,43.1501
2022-10-22,43.1501
2022-10-23,43.1501
2022-10-24,44.6591
2022-10-25,47.922
2022-10-26,48.2019
2022-10-27,46.5472
2022-10-28,48.0652
2022-10-29,48.0652
2022-10-30,48.0652
2022-10-31,46.3758
2022-11-01,46.7893
2022-11-02,45.4022
2022-11-03,43.1593
2022-11-04,44.487
2022-11-05,44.487
2022-11-06,44.487
2022-11-07,46.0577
2022-11-08,49.3584
2022-11-09,47.9736
2022-11-10,58.6523
2022-11-11,62.59
2022-11-12,62.59
2022-11-13,62.59
2022-11-14,57.481
2022-11-15,57.8667
2022-11-16,56.3245
2022-11-17,55.644
2022-11-18,55.205
2022-11-19,55.205
2022-11-20,55.205
2022-11-21,54.5247
2022-11-22,56.3101
2022-11-23,56.2901
2022-11-24,56.2901
2022-11-25,56.6352
2022-11-26,56.6352
2022-11-27,56.6352
2022-11-28,53.9762
2022-11-29,53.5581
2022-11-30,56.0246
2022-12-01,57.1873
2022-12-02,56.4227
2022-12-03,56.4227
2022-12-04,56.4227
2022-12-05,54.7539
2022-12-06,53.1815
2022-12-07,53.1266
2022-12-08,53.7501
2022-12-09,52.0275
2022-12-10,52.0275
2022-12-11,52.0275
2022-12-12,52.7749
2022-12-13,54.348
2022-12-14,50.8903
2022-12-15,47.3974
2022-12-16,46.5199
2022-12-17,46.5199
2022-12-18,46.5199
2022-12-19,45.9153
2022-12-20,45.7785
2022-12-21,48.4776
2022-12-22,46.6966
2022-12-23,47.3039
2022-12-24,47.3039
2022-12-25,47.3039
2022-12-26,47.3039
2022-12-27,47.0465
2022-12-28,45.3129
2022-12-29,47.7553
2022-12-30,46.2624
2022-12-31,46.2624
2023-01-01,46.2624
2023-01-02,46.2624
2023-01-03,46.3313
2023-01-04,48.022
2023-01-05,45.8903
2023-01-06,48.9279
2023-01-07,48.9279
2023-01-08,48.9279
2023-01-09,50.7235
2023-01-10,52.3155
2023-01-11,54.3104
2023-01-12,53.7797
2023-01-13,52.9689
2023-01-14,52.9689
2023-01-15,52.9689
2023-01-16,52.9689
2023-01-17,53.0587
2023-01-18,51.9228
2023-01-19,49.4874
2023-01-20,52.2462
2023-01-21,52.2462
2023-01-22,52.2462
2023-01-23,52.8475
2023-01-24,51.9118
2023-01-25,51.2492
2023-01-26,49.6417
2023-01-27,50.9625
2023-01-28,50.9625
2023-01-29,50.9625
2023-01-30,48.7724
2023-01-31,51.0853
2023-02-01,53.6528
2023-02-02,59.0744
2023-02-03,56.7637
2023-02-04,56.7637
2023-02-05,56.7637
2023-02-06,54.2966
2023-02-07,55.0944
2023-02-08,52.5262
2023-02-09,50.2741
2023-02-10,50.6622
2023-02-11,50.6622
2023-02-12,50.6622
2023-02-13,53.1041
2023-02-14,52.7718
2023-02-15,53.5111
2023-02-16,51.3406
2023-02-17,51.0863
2023-02-18,51.0863
2023-02-19,51.0863
2023-02-20,51.0863
2023-02-21,47.2792
2023-02-22,46.6256
2023-02-23,46.9518
2023-02-24,45.2872
2023-02-25,45.2872
2023-02-26,45.2872
2023-02-27,46.3806
2023-02-28,46.9565
2023-03-01,46.1487
2023-03-02,46.1737
2023-03-03,48.1083
2023-03-04,48.1083
2023-03-05,48.1083
2023-03-06,49.0035
2023-03-07,46.499
2023-03-08,47.6495
2023-03-09,46.6494
2023-03-10,42.3052
2023-03-11,42.3052
2023-03-12,42.3052
2023-03-13,43.6936
2023-03-14,44.6885
2023-03-15,44.7675
2023-03-16,46.0865
2023-03-17,46.1044
