,FDS US Equity
,RSI_30D
2023-03-09,44.5029
2023-03-10,41.3533
2023-03-11,41.3533
2023-03-12,41.3533
2023-03-13,42.1032
2023-03-14,46.7297
2023-03-15,45.2256
2023-03-16,45.4163
2023-03-17,45.6505
2023-03-18,45.6505
2023-03-19,45.6505
2023-03-20,47.829
2023-03-21,50.5613
2023-03-22,49.3213
2023-03-23,42.3433
2023-03-24,44.5499
2023-03-25,44.5499
2023-03-26,44.5499
2023-03-27,43.3323
2023-03-28,45.7651
2023-03-29,47.7883
2023-03-30,48.7673
2023-03-31,50.1649
2023-04-01,50.1649
2023-04-02,50.1649
2023-04-03,50.4723
2023-04-04,48.4667
2023-04-05,46.136
2023-04-06,47.0693
2023-04-07,47.0693
2023-04-08,47.0693
2023-04-09,47.0693
2023-04-10,46.7391
2023-04-11,47.5671
2023-04-12,49.5258
2023-04-13,51.3622
2023-04-14,50.2393
2023-04-15,50.2393
2023-04-16,50.2393
2023-04-17,51.0701
2023-04-18,51.2474
2023-04-19,51.089
2023-04-20,51.1508
2023-04-21,52.8805
2023-04-22,52.8805
2023-04-23,52.8805
2023-04-24,53.1391
2023-04-25,49.2089
2023-04-26,45.539
2023-04-27,48.7831
2023-04-28,49.3284
2023-04-29,49.3284
2023-04-30,49.3284
2023-05-01,49.1304
2023-05-02,44.7942
2023-05-03,43.4476
2023-05-04,43.9824
2023-05-05,48.0345
2023-05-06,48.0345
2023-05-07,48.0345
2023-05-08,47.0027
2023-05-09,46.7869
2023-05-10,47.6828
2023-05-11,46.2872
2023-05-12,45.6465
2023-05-13,45.6465
2023-05-14,45.6465
2023-05-15,44.8628
2023-05-16,42.4398
2023-05-17,44.7953
2023-05-18,44.5611
2023-05-19,45.6539
2023-05-20,45.6539
2023-05-21,45.6539
2023-05-22,46.505
2023-05-23,43.3639
2023-05-24,41.9447
2023-05-25,42.1599
2023-05-26,43.6457
2023-05-27,43.6457
2023-05-28,43.6457
2023-05-29,43.6457
2023-05-30,44.6951
2023-05-31,42.9806
2023-06-01,45.3374
2023-06-02,48.792
2023-06-03,48.792
2023-06-04,48.792
2023-06-05,48.561
2023-06-06,48.3357
2023-06-07,48.3121
2023-06-08,50.7599
2023-06-09,48.4046
2023-06-10,48.4046
2023-06-11,48.4046
2023-06-12,49.5192
2023-06-13,51.9718
2023-06-14,53.6847
2023-06-15,57.5895
2023-06-16,56.9712
2023-06-17,56.9712
2023-06-18,56.9712
2023-06-19,56.9712
2023-06-20,57.187
2023-06-21,57.7995
2023-06-22,49.8845
2023-06-23,46.4233
2023-06-24,46.4233
2023-06-25,46.4233
2023-06-26,47.0294
2023-06-27,48.772
2023-06-28,47.1072
2023-06-29,47.1341
2023-06-30,49.0848
2023-07-01,49.0848
2023-07-02,49.0848
2023-07-03,46.6047
2023-07-04,46.6047
2023-07-05,47.344
2023-07-06,45.8816
2023-07-07,44.6626
2023-07-08,44.6626
2023-07-09,44.6626
2023-07-10,47.7708
2023-07-11,49.7293
2023-07-12,49.3011
2023-07-13,54.2471
2023-07-14,53.0836
2023-07-15,53.0836
2023-07-16,53.0836
2023-07-17,56.0233
2023-07-18,57.2822
2023-07-19,57.5243
2023-07-20,58.8256
2023-07-21,59.505
2023-07-22,59.505
2023-07-23,59.505
2023-07-24,60.8751
2023-07-25,61.5755
2023-07-26,61.9085
2023-07-27,59.6517
2023-07-28,59.976
2023-07-29,59.976
2023-07-30,59.976
2023-07-31,59.2987
2023-08-01,58.6231
2023-08-02,58.7939
2023-08-03,57.325
2023-08-04,53.2963
2023-08-05,53.2963
2023-08-06,53.2963
2023-08-07,54.2987
2023-08-08,52.3819
2023-08-09,53.0143
2023-08-10,53.1751
2023-08-11,53.8093
2023-08-12,53.8093
2023-08-13,53.8093
2023-08-14,54.3881
2023-08-15,53.5446
2023-08-16,54.1457
2023-08-17,56.3094
2023-08-18,55.7997
2023-08-19,55.7997
2023-08-20,55.7997
2023-08-21,56.0491
2023-08-22,56.0576
2023-08-23,59.153
2023-08-24,60.2755
2023-08-25,54.4927
2023-08-26,54.4927
2023-08-27,54.4927
2023-08-28,54.2359
2023-08-29,54.9787
2023-08-30,57.0801
2023-08-31,57.663
2023-09-01,57.1516
2023-09-02,57.1516
2023-09-03,57.1516
2023-09-04,57.1516
2023-09-05,55.5298
2023-09-06,54.4445
2023-09-07,54.6316
2023-09-08,53.5658
2023-09-09,53.5658
2023-09-10,53.5658
2023-09-11,52.1622
2023-09-12,50.5978
2023-09-13,53.3816
2023-09-14,54.569
2023-09-15,52.3835
2023-09-16,52.3835
2023-09-17,52.3835
2023-09-18,53.1186
2023-09-19,51.5538
2023-09-20,50.1998
2023-09-21,51.7432
2023-09-22,56.0159
2023-09-23,56.0159
2023-09-24,56.0159
2023-09-25,56.5214
2023-09-26,53.8068
2023-09-27,55.2201
2023-09-28,58.0752
2023-09-29,55.5484
2023-09-30,55.5484
2023-10-01,55.5484
2023-10-02,54.9091
2023-10-03,54.7229
2023-10-04,59.5505
2023-10-05,60.2664
2023-10-06,61.4321
2023-10-07,61.4321
2023-10-08,61.4321
2023-10-09,60.9048
2023-10-10,61.6396
2023-10-11,62.9635
2023-10-12,57.4176
2023-10-13,57.042
2023-10-14,57.042
2023-10-15,57.042
2023-10-16,57.5745
2023-10-17,58.4731
2023-10-18,54.9764
2023-10-19,51.458
2023-10-20,48.3408
2023-10-21,48.3408
2023-10-22,48.3408
2023-10-23,49.0783
2023-10-24,48.2694
2023-10-25,45.7447
2023-10-26,48.1348
2023-10-27,44.541
2023-10-28,44.541
2023-10-29,44.541
2023-10-30,47.7322
2023-10-31,49.7637
2023-11-01,51.7216
2023-11-02,53.9776
2023-11-03,54.5681
2023-11-04,54.5681
2023-11-05,54.5681
2023-11-06,55.638
2023-11-07,56.5145
2023-11-08,54.9804
2023-11-09,56.0879
2023-11-10,57.7905
2023-11-11,57.7905
2023-11-12,57.7905
2023-11-13,57.9565
2023-11-14,60.1559
2023-11-15,59.6745
2023-11-16,61.7186
2023-11-17,58.0389
2023-11-18,58.0389
2023-11-19,58.0389
2023-11-20,57.3559
2023-11-21,57.8953
2023-11-22,58.0316
2023-11-23,58.0316
2023-11-24,58.9545
2023-11-25,58.9545
2023-11-26,58.9545
2023-11-27,59.022
2023-11-28,56.8945
2023-11-29,56.2372
2023-11-30,55.7079
2023-12-01,56.4869
2023-12-02,56.4869
2023-12-03,56.4869
2023-12-04,55.9688
2023-12-05,51.581
2023-12-06,50.0409
2023-12-07,49.3204
2023-12-08,50.2467
2023-12-09,50.2467
2023-12-10,50.2467
2023-12-11,52.9176
2023-12-12,54.8563
2023-12-13,57.4373
2023-12-14,54.6523
2023-12-15,55.9651
2023-12-16,55.9651
2023-12-17,55.9651
2023-12-18,56.6321
2023-12-19,51.4214
2023-12-20,53.0885
2023-12-21,59.999
2023-12-22,59.4663
2023-12-23,59.4663
2023-12-24,59.4663
2023-12-25,59.4663
2023-12-26,60.5634
2023-12-27,61.2123
2023-12-28,62.0886
2023-12-29,62.1776
2023-12-30,62.1776
2023-12-31,62.1776
2024-01-01,62.1776
2024-01-02,54.841
2024-01-03,51.3296
2024-01-04,52.6742
2024-01-05,51.9917
2024-01-06,51.9917
2024-01-07,51.9917
2024-01-08,52.8634
2024-01-09,50.996
2024-01-10,54.2456
2024-01-11,55.0629
2024-01-12,55.6615
2024-01-13,55.6615
2024-01-14,55.6615
2024-01-15,55.6615
2024-01-16,53.6604
2024-01-17,51.96
2024-01-18,53.0743
2024-01-19,53.9825
2024-01-20,53.9825
2024-01-21,53.9825
2024-01-22,55.6715
2024-01-23,56.862
2024-01-24,56.8318
2024-01-25,56.9225
2024-01-26,56.7029
2024-01-27,56.7029
2024-01-28,56.7029
2024-01-29,57.5417
2024-01-30,60.1168
2024-01-31,58.2611
2024-02-01,61.4669
2024-02-02,62.2301
2024-02-03,62.2301
2024-02-04,62.2301
2024-02-05,57.2352
2024-02-06,57.239
2024-02-07,59.3445
2024-02-08,53.1188
2024-02-09,55.8915
2024-02-10,55.8915
2024-02-11,55.8915
2024-02-12,53.1411
2024-02-13,49.9891
2024-02-14,49.3937
2024-02-15,50.279
2024-02-16,48.1026
2024-02-17,48.1026
2024-02-18,48.1026
2024-02-19,48.1026
2024-02-20,47.5099
2024-02-21,46.1855
2024-02-22,48.5203
2024-02-23,50.3763
2024-02-24,50.3763
2024-02-25,50.3763
2024-02-26,48.641
2024-02-27,49.6482
2024-02-28,51.8023
2024-02-29,50.4015
2024-03-01,49.8859
2024-03-02,49.8859
2024-03-03,49.8859
2024-03-04,51.3806
2024-03-05,51.1006
2024-03-06,51.3621
2024-03-07,52.3445
2024-03-08,51.8103
2024-03-09,51.8103
2024-03-10,51.8103
2024-03-11,56.1665
2024-03-12,57.41
2024-03-13,57.9333
2024-03-14,56.5465
2024-03-15,55.0926
2024-03-16,55.0926
2024-03-17,55.0926
2024-03-18,55.7774
2024-03-19,57.44
2024-03-20,59.6859
2024-03-21,44.6374
2024-03-22,43.6589
2024-03-23,43.6589
2024-03-24,43.6589
2024-03-25,42.8303
2024-03-26,42.564
2024-03-27,44.0209
2024-03-28,46.8008
2024-03-29,46.8008
2024-03-30,46.8008
2024-03-31,46.8008
2024-04-01,43.1602
2024-04-02,42.1926
2024-04-03,41.1057
2024-04-04,40.3664
2024-04-05,40.3314
2024-04-06,40.3314
2024-04-07,40.3314
2024-04-08,44.3922
