,BSIG US Equity
2020-08-12,62.7663
2020-08-13,61.5813
2020-08-14,59.7952
2020-08-15,59.7952
2020-08-16,59.7952
2020-08-17,59.9339
2020-08-18,58.4731
2020-08-19,58.8192
2020-08-20,59.0211
2020-08-21,58.9463
2020-08-22,58.9463
2020-08-23,58.9463
2020-08-24,60.9419
2020-08-25,60.5515
2020-08-26,62.0115
2020-08-27,62.0616
2020-08-28,62.2162
2020-08-29,62.2162
2020-08-30,62.2162
2020-08-31,60.5983
2020-09-01,61.0396
2020-09-02,62.4009
2020-09-03,58.0373
2020-09-04,56.9286
2020-09-05,56.9286
2020-09-06,56.9286
2020-09-07,56.9286
2020-09-08,52.1441
2020-09-09,53.5121
2020-09-10,52.3157
2020-09-11,53.5788
2020-09-12,53.5788
2020-09-13,53.5788
2020-09-14,54.7565
2020-09-15,53.9369
2020-09-16,55.6235
2020-09-17,54.2535
2020-09-18,54.892
2020-09-19,54.892
2020-09-20,54.892
2020-09-21,51.3343
2020-09-22,52.1366
2020-09-23,48.8072
2020-09-24,48.4736
2020-09-25,50.3008
2020-09-26,50.3008
2020-09-27,50.3008
2020-09-28,51.9941
2020-09-29,51.1291
2020-09-30,51.1991
2020-10-01,50.4516
2020-10-02,53.5389
2020-10-03,53.5389
2020-10-04,53.5389
2020-10-05,55.7433
2020-10-06,55.9974
2020-10-07,58.5803
2020-10-08,61.9372
2020-10-09,63.2016
2020-10-10,63.2016
2020-10-11,63.2016
2020-10-12,64.9368
2020-10-13,66.3502
2020-10-14,67.2318
2020-10-15,67.4523
2020-10-16,67.265
2020-10-17,67.265
2020-10-18,67.265
2020-10-19,64.3974
2020-10-20,63.4942
2020-10-21,61.1004
2020-10-22,61.2125
2020-10-23,61.4993
2020-10-24,61.4993
2020-10-25,61.4993
2020-10-26,55.5501
2020-10-27,52.3331
2020-10-28,49.1811
2020-10-29,48.8503
2020-10-30,50.5702
2020-10-31,50.5702
2020-11-01,50.5702
2020-11-02,50.6388
2020-11-03,52.6793
2020-11-04,55.05
2020-11-05,59.0114
2020-11-06,56.9061
2020-11-07,56.9061
2020-11-08,56.9061
2020-11-09,62.6639
2020-11-10,63.399
2020-11-11,67.7971
2020-11-12,66.9936
2020-11-13,68.4361
2020-11-14,68.4361
2020-11-15,68.4361
2020-11-16,70.0227
2020-11-17,71.6505
2020-11-18,68.597
2020-11-19,68.4533
2020-11-20,68.3052
2020-11-21,68.3052
2020-11-22,68.3052
2020-11-23,68.7939
2020-11-24,69.2148
2020-11-25,66.2124
2020-11-26,66.2124
2020-11-27,66.8232
2020-11-28,66.8232
2020-11-29,66.8232
2020-11-30,62.7871
2020-12-01,62.9555
2020-12-02,63.3838
2020-12-03,68.4749
2020-12-04,69.1648
2020-12-05,69.1648
2020-12-06,69.1648
2020-12-07,68.794
2020-12-08,69.3715
2020-12-09,68.8289
2020-12-10,69.0081
2020-12-11,67.0926
2020-12-12,67.0926
2020-12-13,67.0926
2020-12-14,61.3658
2020-12-15,62.263
2020-12-16,62.1918
2020-12-17,62.5021
2020-12-18,62.8177
2020-12-19,62.8177
2020-12-20,62.8177
2020-12-21,62.3523
2020-12-22,63.0137
2020-12-23,62.4463
2020-12-24,63.3248
2020-12-25,63.3248
2020-12-26,63.3248
2020-12-27,63.3248
2020-12-28,63.155
2020-12-29,63.155
2020-12-30,64.0324
2020-12-31,64.6975
2021-01-01,64.6975
2021-01-02,64.6975
2021-01-03,64.6975
2021-01-04,60.4296
2021-01-05,59.0856
2021-01-06,63.6815
2021-01-07,64.248
2021-01-08,65.6344
2021-01-09,65.6344
2021-01-10,65.6344
2021-01-11,68.7666
2021-01-12,69.9382
2021-01-13,70.2363
2021-01-14,70.7611
2021-01-15,69.851
2021-01-16,69.851
2021-01-17,69.851
2021-01-18,69.851
2021-01-19,70.3248
2021-01-20,70.9158
2021-01-21,65.1034
2021-01-22,65.3744
2021-01-23,65.3744
2021-01-24,65.3744
2021-01-25,64.1715
2021-01-26,62.6385
2021-01-27,49.3037
2021-01-28,52.9341
2021-01-29,48.4121
2021-01-30,48.4121
2021-01-31,48.4121
2021-02-01,52.1093
2021-02-02,55.5358
2021-02-03,56.233
2021-02-04,56.8504
2021-02-05,57.5119
2021-02-06,57.5119
2021-02-07,57.5119
2021-02-08,53.9808
2021-02-09,53.2631
2021-02-10,52.1866
2021-02-11,54.237
2021-02-12,54.4167
2021-02-13,54.4167
2021-02-14,54.4167
2021-02-15,54.4167
2021-02-16,57.1584
2021-02-17,55.5136
2021-02-18,51.3837
2021-02-19,50.5197
2021-02-20,50.5197
2021-02-21,50.5197
2021-02-22,49.8453
2021-02-23,49.0233
2021-02-24,51.132
2021-02-25,47.2742
2021-02-26,45.624
2021-02-27,45.624
2021-02-28,45.624
2021-03-01,50.77
2021-03-02,49.9258
2021-03-03,49.4335
2021-03-04,48.3133
2021-03-05,51.2393
2021-03-06,51.2393
2021-03-07,51.2393
2021-03-08,50.8208
2021-03-09,51.9045
2021-03-10,55.3405
2021-03-11,55.904
2021-03-12,54.8304
2021-03-13,54.8304
2021-03-14,54.8304
2021-03-15,54.4186
2021-03-16,52.5307
2021-03-17,54.0893
2021-03-18,50.9729
2021-03-19,52.8036
2021-03-20,52.8036
2021-03-21,52.8036
2021-03-22,52.556
2021-03-23,48.207
2021-03-24,47.7673
2021-03-25,50.4331
2021-03-26,51.5549
2021-03-27,51.5549
2021-03-28,51.5549
2021-03-29,48.6826
2021-03-30,49.6047
2021-03-31,54.7367
2021-04-01,56.2844
2021-04-02,56.2844
2021-04-03,56.2844
2021-04-04,56.2844
2021-04-05,56.5468
2021-04-06,54.5156
2021-04-07,54.1801
2021-04-08,61.7625
2021-04-09,62.8705
2021-04-10,62.8705
2021-04-11,62.8705
2021-04-12,64.1433
2021-04-13,63.2461
2021-04-14,63.9133
2021-04-15,65.0821
2021-04-16,61.5605
2021-04-17,61.5605
2021-04-18,61.5605
2021-04-19,61.956
2021-04-20,59.6602
2021-04-21,60.6863
2021-04-22,59.9469
2021-04-23,61.1545
2021-04-24,61.1545
2021-04-25,61.1545
2021-04-26,61.2851
2021-04-27,61.4192
2021-04-28,60.0736
2021-04-29,60.1097
2021-04-30,56.559
2021-05-01,56.559
2021-05-02,56.559
2021-05-03,57.7535
2021-05-04,56.8151
2021-05-05,56.7092
2021-05-06,58.586
2021-05-07,57.705
2021-05-08,57.705
2021-05-09,57.705
2021-05-10,56.7125
2021-05-11,55.9384
2021-05-12,52.6963
2021-05-13,54.8275
2021-05-14,57.3143
2021-05-15,57.3143
2021-05-16,57.3143
2021-05-17,56.4569
2021-05-18,56.3479
2021-05-19,54.4975
2021-05-20,55.081
2021-05-21,54.2507
2021-05-22,54.2507
2021-05-23,54.2507
2021-05-24,54.9532
2021-05-25,52.295
2021-05-26,53.317
2021-05-27,53.7078
2021-05-28,52.403
2021-05-29,52.403
2021-05-30,52.403
2021-05-31,52.403
2021-06-01,54.108
2021-06-02,52.6728
2021-06-03,52.101
2021-06-04,52.2083
2021-06-05,52.2083
2021-06-06,52.2083
2021-06-07,51.7286
2021-06-08,52.0703
2021-06-09,52.0703
2021-06-10,52.3711
2021-06-11,54.8897
2021-06-12,54.8897
2021-06-13,54.8897
2021-06-14,52.0428
2021-06-15,54.4309
2021-06-16,56.8646
2021-06-17,55.0785
2021-06-18,53.595
2021-06-19,53.595
2021-06-20,53.595
2021-06-21,59.4847
2021-06-22,58.9686
2021-06-23,59.1975
2021-06-24,58.9932
2021-06-25,59.523
2021-06-26,59.523
2021-06-27,59.523
2021-06-28,57.3624
2021-06-29,57.1547
2021-06-30,56.0352
2021-07-01,58.7514
2021-07-02,59.5469
2021-07-03,59.5469
2021-07-04,59.5469
2021-07-05,59.5469
2021-07-06,58.6691
2021-07-07,59.6436
2021-07-08,56.0461
2021-07-09,58.5302
2021-07-10,58.5302
2021-07-11,58.5302
2021-07-12,58.7812
2021-07-13,56.1781
2021-07-14,53.9728
2021-07-15,53.8403
2021-07-16,55.1502
2021-07-17,55.1502
2021-07-18,55.1502
2021-07-19,51.0455
2021-07-20,52.2135
2021-07-21,55.4568
2021-07-22,54.2306
2021-07-23,55.4638
2021-07-24,55.4638
2021-07-25,55.4638
2021-07-26,56.9253
2021-07-27,57.2878
2021-07-28,58.223
2021-07-29,59.5959
2021-07-30,60.9242
2021-07-31,60.9242
2021-08-01,60.9242
2021-08-02,61.2657
2021-08-03,62.4304
2021-08-04,64.4136
2021-08-05,66.3373
2021-08-06,67.2331
2021-08-07,67.2331
2021-08-08,67.2331
2021-08-09,68.4947
2021-08-10,67.6527
2021-08-11,67.8164
2021-08-12,68.2732
2021-08-13,67.9106
2021-08-14,67.9106
2021-08-15,67.9106
2021-08-16,68.9759
2021-08-17,65.2981
2021-08-18,61.8058
2021-08-19,61.856
2021-08-20,62.5692
2021-08-21,62.5692
2021-08-22,62.5692
2021-08-23,62.9784
2021-08-24,65.3307
2021-08-25,67.4272
2021-08-26,66.8048
2021-08-27,68.3174
2021-08-28,68.3174
2021-08-29,68.3174
2021-08-30,65.1581
2021-08-31,64.6427
2021-09-01,64.5546
2021-09-02,65.3361
2021-09-03,65.63
2021-09-04,65.63
2021-09-05,65.63
2021-09-06,65.63
2021-09-07,63.3158
2021-09-08,61.1735
2021-09-09,60.6428
2021-09-10,58.9666
2021-09-11,58.9666
2021-09-12,58.9666
2021-09-13,61.0198
2021-09-14,57.6117
2021-09-15,59.0319
2021-09-16,57.5362
2021-09-17,56.4673
2021-09-18,56.4673
2021-09-19,56.4673
2021-09-20,53.389
2021-09-21,54.1188
2021-09-22,56.3062
2021-09-23,58.759
2021-09-24,56.2113
2021-09-25,56.2113
2021-09-26,56.2113
2021-09-27,56.9356
2021-09-28,52.1739
2021-09-29,51.3411
2021-09-30,51.9364
2021-10-01,51.8634
2021-10-02,51.8634
2021-10-03,51.8634
2021-10-04,50.5419
2021-10-05,51.8808
2021-10-06,54.3692
2021-10-07,54.8264
2021-10-08,55.0924
2021-10-09,55.0924
2021-10-10,55.0924
2021-10-11,52.6855
2021-10-12,51.8267
2021-10-13,51.0442
2021-10-14,55.3028
2021-10-15,55.6301
2021-10-16,55.6301
2021-10-17,55.6301
2021-10-18,53.6785
2021-10-19,54.4364
2021-10-20,55.3299
2021-10-21,56.4844
2021-10-22,56.8239
2021-10-23,56.8239
2021-10-24,56.8239
2021-10-25,57.5098
2021-10-26,57.2276
2021-10-27,54.5514
2021-10-28,66.3006
2021-10-29,70.5577
2021-10-30,70.5577
2021-10-31,70.5577
2021-11-01,69.2758
2021-11-02,71.1403
2021-11-03,69.2435
2021-11-04,68.6127
2021-11-05,69.4757
2021-11-06,69.4757
2021-11-07,69.4757
2021-11-08,68.9851
2021-11-09,69.2843
2021-11-10,69.1119
2021-11-11,70.4068
2021-11-12,70.926
2021-11-13,70.926
2021-11-14,70.926
2021-11-15,69.6617
2021-11-16,68.4889
2021-11-17,67.5835
2021-11-18,67.8473
2021-11-19,67.0942
2021-11-20,67.0942
2021-11-21,67.0942
2021-11-22,66.0512
2021-11-23,66.6843
2021-11-24,66.9784
2021-11-25,66.9784
2021-11-26,63.9611
2021-11-27,63.9611
2021-11-28,63.9611
2021-11-29,65.4666
2021-11-30,61.6971
2021-12-01,62.8311
2021-12-02,62.4667
2021-12-03,43.6684
2021-12-04,43.6684
2021-12-05,43.6684
2021-12-06,48.218
2021-12-07,51.0458
2021-12-08,55.8552
2021-12-09,57.9524
2021-12-10,53.1701
2021-12-11,53.1701
2021-12-12,53.1701
2021-12-13,49.7138
2021-12-14,45.3163
2021-12-15,44.2854
2021-12-16,42.0658
2021-12-17,41.5684
2021-12-18,41.5684
2021-12-19,41.5684
2021-12-20,37.1461
2021-12-21,39.1195
2021-12-22,39.8015
2021-12-23,40.8525
2021-12-24,40.8525
2021-12-25,40.8525
2021-12-26,40.8525
2021-12-27,42.4787
2021-12-28,41.7206
2021-12-29,41.2242
2021-12-30,42.5442
2021-12-31,41.4438
2022-01-01,41.4438
2022-01-02,41.4438
2022-01-03,40.6952
2022-01-04,40.4547
2022-01-05,37.1752
2022-01-06,37.0522
2022-01-07,37.2134
2022-01-08,37.2134
2022-01-09,37.2134
2022-01-10,37.5444
2022-01-11,39.0406
2022-01-12,38.7207
2022-01-13,38.7207
2022-01-14,38.3842
2022-01-15,38.3842
2022-01-16,38.3842
2022-01-17,38.3842
2022-01-18,36.3163
2022-01-19,34.6236
2022-01-20,31.9152
2022-01-21,30.1152
2022-01-22,30.1152
2022-01-23,30.1152
2022-01-24,30.7369
2022-01-25,28.41
2022-01-26,28.0155
2022-01-27,27.1149
2022-01-28,28.9664
2022-01-29,28.9664
2022-01-30,28.9664
2022-01-31,33.5993
2022-02-01,36.333
2022-02-02,34.9654
2022-02-03,40.4292
2022-02-04,43.9667
2022-02-05,43.9667
2022-02-06,43.9667
2022-02-07,45.1483
2022-02-08,46.7404
2022-02-09,49.3309
2022-02-10,47.5828
2022-02-11,46.3275
2022-02-12,46.3275
2022-02-13,46.3275
2022-02-14,48.0779
2022-02-15,50.0441
2022-02-16,51.7045
2022-02-17,47.42
2022-02-18,48.1671
2022-02-19,48.1671
2022-02-20,48.1671
2022-02-21,48.1671
2022-02-22,47.9076
2022-02-23,45.5509
2022-02-24,46.3903
2022-02-25,48.6428
2022-02-26,48.6428
2022-02-27,48.6428
2022-02-28,46.8651
2022-03-01,44.1853
2022-03-02,49.1467
2022-03-03,48.8988
2022-03-04,45.0698
2022-03-05,45.0698
2022-03-06,45.0698
2022-03-07,39.8584
2022-03-08,41.6783
2022-03-09,46.7169
2022-03-10,48.0932
2022-03-11,47.9739
2022-03-12,47.9739
2022-03-13,47.9739
2022-03-14,49.4646
2022-03-15,50.7034
2022-03-16,53.4573
2022-03-17,55.1931
2022-03-18,54.4017
2022-03-19,54.4017
2022-03-20,54.4017
2022-03-21,52.7024
2022-03-22,53.3357
2022-03-23,50.504
2022-03-24,50.5679
2022-03-25,48.683
2022-03-26,48.683
2022-03-27,48.683
2022-03-28,48.9882
2022-03-29,51.6022
2022-03-30,49.7012
2022-03-31,49.273
2022-04-01,50.5611
2022-04-02,50.5611
2022-04-03,50.5611
2022-04-04,49.4668
2022-04-05,46.8759
2022-04-06,44.351
2022-04-07,43.0225
2022-04-08,43.0225
2022-04-09,43.0225
2022-04-10,43.0225
2022-04-11,42.1127
2022-04-12,41.1543
2022-04-13,44.2938
2022-04-14,43.119
2022-04-15,43.119
2022-04-16,43.119
2022-04-17,43.119
2022-04-18,43.5558
2022-04-19,45.2175
2022-04-20,44.603
2022-04-21,42.7676
2022-04-22,42.7676
2022-04-23,42.7676
2022-04-24,42.7676
2022-04-25,42.3496
2022-04-26,39.6945
2022-04-27,38.5322
2022-04-28,39.8085
2022-04-29,38.0568
2022-04-30,38.0568
2022-05-01,38.0568
2022-05-02,38.9827
2022-05-03,39.3111
2022-05-04,40.8634
2022-05-05,43.4481
2022-05-06,40.3737
2022-05-07,40.3737
2022-05-08,40.3737
2022-05-09,39.6778
2022-05-10,39.0422
2022-05-11,36.9985
2022-05-12,38.7516
2022-05-13,39.5975
2022-05-14,39.5975
2022-05-15,39.5975
2022-05-16,39.0092
2022-05-17,43.9925
2022-05-18,41.7775
2022-05-19,41.7145
2022-05-20,41.5848
2022-05-21,41.5848
2022-05-22,41.5848
2022-05-23,41.5181
2022-05-24,40.4432
2022-05-25,41.1816
2022-05-26,42.6526
2022-05-27,44.3328
2022-05-28,44.3328
2022-05-29,44.3328
2022-05-30,44.3328
2022-05-31,44.8581
2022-06-01,44.3076
2022-06-02,46.723
2022-06-03,46.8185
2022-06-04,46.8185
2022-06-05,46.8185
2022-06-06,47.6432
2022-06-07,47.938
2022-06-08,46.45
2022-06-09,45.5629
2022-06-10,42.4592
2022-06-11,42.4592
2022-06-12,42.4592
2022-06-13,40.0201
2022-06-14,39.6155
2022-06-15,39.5028
2022-06-16,36.6954
2022-06-17,39.3261
2022-06-18,39.3261
2022-06-19,39.3261
2022-06-20,39.3261
2022-06-21,40.7112
2022-06-22,40.9344
2022-06-23,40.8152
2022-06-24,43.1008
2022-06-25,43.1008
2022-06-26,43.1008
2022-06-27,42.8015
2022-06-28,41.1548
2022-06-29,40.1309
2022-06-30,37.9435
2022-07-01,38.6233
2022-07-02,38.6233
2022-07-03,38.6233
2022-07-04,38.6233
2022-07-05,38.3468
2022-07-06,37.5521
2022-07-07,38.4754
2022-07-08,37.215
2022-07-09,37.215
2022-07-10,37.215
2022-07-11,35.6933
2022-07-12,35.616
2022-07-13,34.7979
2022-07-14,35.6714
2022-07-15,38.6474
2022-07-16,38.6474
2022-07-17,38.6474
2022-07-18,37.6186
2022-07-19,42.622
2022-07-20,45.5356
2022-07-21,45.9987
2022-07-22,46.1172
2022-07-23,46.1172
2022-07-24,46.1172
2022-07-25,47.546
2022-07-26,46.0206
2022-07-27,47.2875
2022-07-28,48.186
2022-07-29,47.5709
2022-07-30,47.5709
2022-07-31,47.5709
2022-08-01,48.3155
2022-08-02,45.7394
2022-08-03,47.502
2022-08-04,46.8276
2022-08-05,47.5339
2022-08-06,47.5339
2022-08-07,47.5339
2022-08-08,48.625
2022-08-09,45.5147
2022-08-10,49.4195
2022-08-11,50.865
2022-08-12,54.5221
2022-08-13,54.5221
2022-08-14,54.5221
2022-08-15,54.9809
2022-08-16,55.1887
2022-08-17,55.7175
2022-08-18,56.6176
2022-08-19,50.2743
2022-08-20,50.2743
2022-08-21,50.2743
2022-08-22,46.1813
2022-08-23,45.9827
2022-08-24,46.3408
2022-08-25,48.4047
2022-08-26,44.5085
2022-08-27,44.5085
2022-08-28,44.5085
2022-08-29,42.3122
2022-08-30,42.8591
2022-08-31,39.621
2022-09-01,40.4892
2022-09-02,40.9286
2022-09-03,40.9286
2022-09-04,40.9286
2022-09-05,40.9286
2022-09-06,40.3128
2022-09-07,43.8697
2022-09-08,45.6905
2022-09-09,47.8905
2022-09-10,47.8905
2022-09-11,47.8905
2022-09-12,47.6346
2022-09-13,42.5115
2022-09-14,41.5364
2022-09-15,40.329
2022-09-16,40.5141
2022-09-17,40.5141
2022-09-18,40.5141
2022-09-19,43.8748
2022-09-20,40.6899
2022-09-21,39.5033
2022-09-22,36.8362
2022-09-23,36.5525
2022-09-24,36.5525
2022-09-25,36.5525
2022-09-26,36.7415
2022-09-27,36.2574
2022-09-28,37.5666
2022-09-29,36.5191
2022-09-30,34.9509
2022-10-01,34.9509
2022-10-02,34.9509
2022-10-03,36.5613
2022-10-04,41.5509
2022-10-05,41.174
2022-10-06,50.1188
2022-10-07,47.1439
2022-10-08,47.1439
2022-10-09,47.1439
2022-10-10,49.7807
2022-10-11,49.0513
2022-10-12,49.5907
2022-10-13,53.6899
2022-10-14,50.37
2022-10-15,50.37
2022-10-16,50.37
2022-10-17,50.2431
2022-10-18,50.3724
2022-10-19,49.5728
2022-10-20,49.2582
2022-10-21,49.2582
2022-10-22,49.2582
2022-10-23,49.2582
2022-10-24,49.8902
2022-10-25,53.9519
2022-10-26,53.7493
2022-10-27,53.3865
2022-10-28,54.7411
2022-10-29,54.7411
2022-10-30,54.7411
2022-10-31,55.7173
2022-11-01,57.4439
2022-11-02,53.7072
2022-11-03,54.2427
2022-11-04,57.0281
2022-11-05,57.0281
2022-11-06,57.0281
2022-11-07,57.4812
2022-11-08,56.6941
2022-11-09,52.8943
2022-11-10,61.287
2022-11-11,57.5147
2022-11-12,57.5147
2022-11-13,57.5147
2022-11-14,56.3787
2022-11-15,57.3205
2022-11-16,55.7973
2022-11-17,55.2907
2022-11-18,55.0088
2022-11-19,55.0088
2022-11-20,55.0088
2022-11-21,55.1664
2022-11-22,55.449
2022-11-23,55.9414
2022-11-24,55.9414
2022-11-25,56.3983
2022-11-26,56.3983
2022-11-27,56.3983
2022-11-28,54.0269
2022-11-29,55.4897
2022-11-30,58.0102
2022-12-01,59.3914
2022-12-02,59.7717
2022-12-03,59.7717
2022-12-04,59.7717
2022-12-05,59.4836
2022-12-06,57.3668
2022-12-07,53.3833
2022-12-08,53.1289
2022-12-09,52.4055
2022-12-10,52.4055
2022-12-11,52.4055
2022-12-12,51.0694
2022-12-13,53.3863
2022-12-14,51.2352
2022-12-15,48.1738
2022-12-16,48.1738
2022-12-17,48.1738
2022-12-18,48.1738
2022-12-19,49.5351
2022-12-20,50.822
2022-12-21,52.8778
2022-12-22,50.6371
2022-12-23,51.5067
2022-12-24,51.5067
2022-12-25,51.5067
2022-12-26,51.5067
2022-12-27,50.9904
2022-12-28,50.519
2022-12-29,55.4436
2022-12-30,57.1815
2022-12-31,57.1815
2023-01-01,57.1815
2023-01-02,57.1815
2023-01-03,56.6795
2023-01-04,54.3222
2023-01-05,54.8195
2023-01-06,58.1605
2023-01-07,58.1605
2023-01-08,58.1605
2023-01-09,57.8767
2023-01-10,58.6696
2023-01-11,59.1303
2023-01-12,58.822
2023-01-13,60.0293
2023-01-14,60.0293
2023-01-15,60.0293
2023-01-16,60.0293
2023-01-17,61.2874
2023-01-18,61.0225
2023-01-19,62.4498
2023-01-20,65.5227
2023-01-21,65.5227
2023-01-22,65.5227
2023-01-23,66.4459
2023-01-24,62.5162
2023-01-25,61.4959
2023-01-26,62.7156
2023-01-27,63.1441
2023-01-28,63.1441
2023-01-29,63.1441
2023-01-30,62.8723
2023-01-31,65.663
2023-02-01,66.8971
2023-02-02,70.8322
2023-02-03,72.6838
2023-02-04,72.6838
2023-02-05,72.6838
2023-02-06,70.9532
2023-02-07,72.0647
2023-02-08,71.2587
2023-02-09,68.997
2023-02-10,70.9863
2023-02-11,70.9863
2023-02-12,70.9863
2023-02-13,71.8291
2023-02-14,67.8171
2023-02-15,69.5222
2023-02-16,66.7628
2023-02-17,66.0552
2023-02-18,66.0552
2023-02-19,66.0552
2023-02-20,66.0552
2023-02-21,64.4651
2023-02-22,61.6775
2023-02-23,61.6775
2023-02-24,59.8683
2023-02-25,59.8683
2023-02-26,59.8683
2023-02-27,59.8683
2023-02-28,60.8289
2023-03-01,61.2511
2023-03-02,59.9745
2023-03-03,61.8917
2023-03-04,61.8917
2023-03-05,61.8917
2023-03-06,58.2956
2023-03-07,57.6706
2023-03-08,58.0931
2023-03-09,54.5443
2023-03-10,48.903
2023-03-11,48.903
2023-03-12,48.903
2023-03-13,45.753
2023-03-14,48.6652
2023-03-15,46.9677
2023-03-16,47.9755
2023-03-17,43.9682
2023-03-18,43.9682
2023-03-19,43.9682
2023-03-20,47.3993
