,GRA US Equity
2021-02-20,55.5269
2021-02-21,55.5269
2021-02-22,57.3441
2021-02-23,58.1997
2021-02-24,58.6289
2021-02-25,54.4543
2021-02-26,53.6449
2021-02-27,53.6449
2021-02-28,53.6449
2021-03-01,56.1004
2021-03-02,55.5804
2021-03-03,54.5591
2021-03-04,53.8352
2021-03-05,56.1197
2021-03-06,56.1197
2021-03-07,56.1197
2021-03-08,53.5765
2021-03-09,54.721
2021-03-10,56.8043
2021-03-11,56.3146
2021-03-12,55.3023
2021-03-13,55.3023
2021-03-14,55.3023
2021-03-15,54.7799
2021-03-16,54.4078
2021-03-17,54.8834
2021-03-18,53.0302
2021-03-19,51.0883
2021-03-20,51.0883
2021-03-21,51.0883
2021-03-22,52.5694
2021-03-23,49.3032
2021-03-24,50.751
2021-03-25,53.739
2021-03-26,55.6591
2021-03-27,55.6591
2021-03-28,55.6591
2021-03-29,54.9696
2021-03-30,53.6475
2021-03-31,52.9623
2021-04-01,55.9403
2021-04-02,55.9403
2021-04-03,55.9403
2021-04-04,55.9403
2021-04-05,58.7819
2021-04-06,61.5831
2021-04-07,59.1114
2021-04-08,59.2416
2021-04-09,57.6679
2021-04-10,57.6679
2021-04-11,57.6679
2021-04-12,56.9129
2021-04-13,57.0168
2021-04-14,57.9612
2021-04-15,60.7188
2021-04-16,61.5999
2021-04-17,61.5999
2021-04-18,61.5999
2021-04-19,61.8073
2021-04-20,60.3661
2021-04-21,60.4675
2021-04-22,56.798
2021-04-23,58.8922
2021-04-24,58.8922
2021-04-25,58.8922
2021-04-26,66.0181
2021-04-27,65.9896
2021-04-28,66.4257
2021-04-29,66.3346
2021-04-30,66.493
2021-05-01,66.493
2021-05-02,66.493
2021-05-03,66.5255
2021-05-04,65.5694
2021-05-05,65.036
2021-05-06,65.3639
2021-05-07,65.0483
2021-05-08,65.0483
2021-05-09,65.0483
2021-05-10,64.9762
2021-05-11,65.0764
2021-05-12,64.5418
2021-05-13,64.5848
2021-05-14,64.7176
2021-05-15,64.7176
2021-05-16,64.7176
2021-05-17,65.0563
2021-05-18,65.1946
2021-05-19,65.2893
2021-05-20,64.7877
2021-05-21,64.4154
2021-05-22,64.4154
2021-05-23,64.4154
2021-05-24,64.2244
2021-05-25,64.3882
2021-05-26,63.9341
2021-05-27,64.3388
2021-05-28,64.4273
2021-05-29,64.4273
2021-05-30,64.4273
2021-05-31,64.4273
2021-06-01,65.0259
2021-06-02,65.1775
2021-06-03,65.0608
2021-06-04,65.0007
2021-06-05,65.0007
2021-06-06,65.0007
2021-06-07,65.2335
2021-06-08,64.9144
2021-06-09,65.0911
2021-06-10,64.3536
2021-06-11,64.7665
2021-06-12,64.7665
2021-06-13,64.7665
2021-06-14,64.3459
2021-06-15,64.8575
2021-06-16,64.1254
2021-06-17,63.6054
2021-06-18,62.8523
2021-06-19,62.8523
2021-06-20,62.8523
2021-06-21,64.5873
2021-06-22,64.7999
2021-06-23,63.9265
2021-06-24,64.5996
2021-06-25,64.4338
2021-06-26,64.4338
2021-06-27,64.4338
2021-06-28,65.2189
2021-06-29,64.2693
2021-06-30,64.0937
2021-07-01,64.9358
2021-07-02,65.2335
2021-07-03,65.2335
2021-07-04,65.2335
2021-07-05,65.2335
2021-07-06,65.2335
2021-07-07,65.1349
2021-07-08,65.3516
2021-07-09,66.3788
2021-07-10,66.3788
2021-07-11,66.3788
2021-07-12,65.5326
2021-07-13,64.6796
2021-07-14,64.9158
2021-07-15,65.0969
2021-07-16,65.3437
2021-07-17,65.3437
2021-07-18,65.3437
2021-07-19,65.6576
2021-07-20,65.4124
2021-07-21,65.4124
2021-07-22,65.8895
2021-07-23,66.0969
2021-07-24,66.0969
2021-07-25,66.0969
2021-07-26,64.8731
2021-07-27,64.7353
2021-07-28,64.7353
2021-07-29,64.8153
2021-07-30,65.1423
2021-07-31,65.1423
2021-08-01,65.1423
2021-08-02,64.3686
2021-08-03,64.4559
2021-08-04,61.197
2021-08-05,61.6743
2021-08-06,60.8994
2021-08-07,60.8994
2021-08-08,60.8994
2021-08-09,60.5844
2021-08-10,62.0074
2021-08-11,62.0074
2021-08-12,62.1119
2021-08-13,62.6437
2021-08-14,62.6437
2021-08-15,62.6437
2021-08-16,60.365
2021-08-17,61.588
2021-08-18,59.6828
2021-08-19,59.6828
2021-08-20,59.9241
2021-08-21,59.9241
2021-08-22,59.9241
2021-08-23,60.0477
2021-08-24,60.0477
2021-08-25,61.2006
2021-08-26,61.7086
2021-08-27,61.5004
2021-08-28,61.5004
2021-08-29,61.5004
2021-08-30,62.6732
2021-08-31,62.6732
2021-09-01,62.6732
2021-09-02,62.9509
2021-09-03,62.9509
2021-09-04,62.9509
2021-09-05,62.9509
2021-09-06,62.9509
2021-09-07,62.4537
2021-09-08,62.1996
2021-09-09,66.3114
2021-09-10,66.3114
2021-09-11,66.3114
2021-09-12,66.3114
2021-09-13,66.3114
2021-09-14,66.3114
2021-09-15,66.74
2021-09-16,66.74
2021-09-17,67.1868
2021-09-18,67.1868
2021-09-19,67.1868
2021-09-20,66.877
2021-09-21,67.19
2021-09-22,67.19
2021-09-23,67.19
2021-09-24,67.19
2021-09-25,67.19
2021-09-26,67.19
2021-09-27,67.19
2021-09-28,67.19
2021-09-29,67.19
2021-09-30,67.19
2021-10-01,67.19
2021-10-02,67.19
2021-10-03,67.19
2021-10-04,67.19
2021-10-05,67.19
2021-10-06,67.19
2021-10-07,67.19
2021-10-08,67.19
2021-10-09,67.19
2021-10-10,67.19
2021-10-11,67.19
2021-10-12,67.19
2021-10-13,67.19
2021-10-14,67.19
2021-10-15,67.19
2021-10-16,67.19
2021-10-17,67.19
2021-10-18,67.19
2021-10-19,67.19
2021-10-20,67.19
2021-10-21,67.19
2021-10-22,67.19
2021-10-23,67.19
2021-10-24,67.19
2021-10-25,67.19
2021-10-26,67.19
2021-10-27,67.19
2021-10-28,67.19
2021-10-29,67.19
2021-10-30,67.19
2021-10-31,67.19
2021-11-01,67.19
2021-11-02,67.19
2021-11-03,67.19
2021-11-04,67.19
2021-11-05,67.19
2021-11-06,67.19
2021-11-07,67.19
2021-11-08,67.19
2021-11-09,67.19
2021-11-10,67.19
2021-11-11,67.19
2021-11-12,67.19
2021-11-13,67.19
2021-11-14,67.19
2021-11-15,67.19
2021-11-16,67.19
2021-11-17,67.19
2021-11-18,67.19
2021-11-19,67.19
2021-11-20,67.19
2021-11-21,67.19
2021-11-22,67.19
2021-11-23,67.19
2021-11-24,67.19
2021-11-25,67.19
2021-11-26,67.19
2021-11-27,67.19
2021-11-28,67.19
2021-11-29,67.19
2021-11-30,67.19
2021-12-01,67.19
2021-12-02,67.19
2021-12-03,67.19
2021-12-04,67.19
2021-12-05,67.19
2021-12-06,67.19
2021-12-07,67.19
2021-12-08,67.19
2021-12-09,67.19
2021-12-10,67.19
2021-12-11,67.19
2021-12-12,67.19
2021-12-13,67.19
2021-12-14,67.19
2021-12-15,67.19
2021-12-16,67.19
2021-12-17,67.19
2021-12-18,67.19
2021-12-19,67.19
2021-12-20,67.19
2021-12-21,67.19
2021-12-22,67.19
2021-12-23,67.19
2021-12-24,67.19
2021-12-25,67.19
2021-12-26,67.19
2021-12-27,67.19
2021-12-28,67.19
2021-12-29,67.19
2021-12-30,67.19
2021-12-31,67.19
2022-01-01,67.19
2022-01-02,67.19
2022-01-03,67.19
2022-01-04,67.19
2022-01-05,67.19
2022-01-06,67.19
2022-01-07,67.19
2022-01-08,67.19
2022-01-09,67.19
2022-01-10,67.19
2022-01-11,67.19
2022-01-12,67.19
2022-01-13,67.19
2022-01-14,67.19
2022-01-15,67.19
2022-01-16,67.19
2022-01-17,67.19
2022-01-18,67.19
2022-01-19,67.19
2022-01-20,67.19
2022-01-21,67.19
2022-01-22,67.19
2022-01-23,67.19
2022-01-24,67.19
2022-01-25,67.19
2022-01-26,67.19
2022-01-27,67.19
2022-01-28,67.19
2022-01-29,67.19
2022-01-30,67.19
2022-01-31,67.19
2022-02-01,67.19
2022-02-02,67.19
2022-02-03,67.19
2022-02-04,67.19
2022-02-05,67.19
2022-02-06,67.19
2022-02-07,67.19
2022-02-08,67.19
2022-02-09,67.19
2022-02-10,67.19
2022-02-11,67.19
2022-02-12,67.19
2022-02-13,67.19
2022-02-14,67.19
2022-02-15,67.19
2022-02-16,67.19
2022-02-17,67.19
2022-02-18,67.19
2022-02-19,67.19
2022-02-20,67.19
2022-02-21,67.19
2022-02-22,67.19
2022-02-23,67.19
2022-02-24,67.19
2022-02-25,67.19
2022-02-26,67.19
2022-02-27,67.19
2022-02-28,67.19
2022-03-01,67.19
2022-03-02,67.19
2022-03-03,67.19
2022-03-04,67.19
2022-03-05,67.19
2022-03-06,67.19
2022-03-07,67.19
2022-03-08,67.19
2022-03-09,67.19
2022-03-10,67.19
2022-03-11,67.19
2022-03-12,67.19
2022-03-13,67.19
2022-03-14,67.19
2022-03-15,67.19
2022-03-16,67.19
2022-03-17,67.19
2022-03-18,67.19
2022-03-19,67.19
2022-03-20,67.19
2022-03-21,67.19
2022-03-22,67.19
2022-03-23,67.19
2022-03-24,67.19
2022-03-25,67.19
2022-03-26,67.19
2022-03-27,67.19
2022-03-28,67.19
2022-03-29,67.19
2022-03-30,67.19
2022-03-31,67.19
2022-04-01,67.19
2022-04-02,67.19
2022-04-03,67.19
2022-04-04,67.19
2022-04-05,67.19
2022-04-06,67.19
2022-04-07,67.19
2022-04-08,67.19
2022-04-09,67.19
2022-04-10,67.19
2022-04-11,67.19
2022-04-12,67.19
2022-04-13,67.19
2022-04-14,67.19
2022-04-15,67.19
2022-04-16,67.19
2022-04-17,67.19
2022-04-18,67.19
2022-04-19,67.19
2022-04-20,67.19
2022-04-21,67.19
2022-04-22,67.19
2022-04-23,67.19
2022-04-24,67.19
2022-04-25,67.19
2022-04-26,67.19
2022-04-27,67.19
2022-04-28,67.19
2022-04-29,67.19
2022-04-30,67.19
2022-05-01,67.19
2022-05-02,67.19
2022-05-03,67.19
2022-05-04,67.19
2022-05-05,67.19
2022-05-06,67.19
2022-05-07,67.19
2022-05-08,67.19
2022-05-09,67.19
2022-05-10,67.19
2022-05-11,67.19
2022-05-12,67.19
2022-05-13,67.19
2022-05-14,67.19
2022-05-15,67.19
2022-05-16,67.19
2022-05-17,67.19
2022-05-18,67.19
2022-05-19,67.19
2022-05-20,67.19
2022-05-21,67.19
2022-05-22,67.19
2022-05-23,67.19
2022-05-24,67.19
2022-05-25,67.19
2022-05-26,67.19
2022-05-27,67.19
2022-05-28,67.19
2022-05-29,67.19
2022-05-30,67.19
2022-05-31,67.19
2022-06-01,67.19
2022-06-02,67.19
2022-06-03,67.19
2022-06-04,67.19
2022-06-05,67.19
2022-06-06,67.19
2022-06-07,67.19
2022-06-08,67.19
2022-06-09,67.19
2022-06-10,67.19
2022-06-11,67.19
2022-06-12,67.19
2022-06-13,67.19
2022-06-14,67.19
2022-06-15,67.19
2022-06-16,67.19
2022-06-17,67.19
2022-06-18,67.19
2022-06-19,67.19
2022-06-20,67.19
2022-06-21,67.19
2022-06-22,67.19
2022-06-23,67.19
2022-06-24,67.19
2022-06-25,67.19
2022-06-26,67.19
2022-06-27,67.19
2022-06-28,67.19
2022-06-29,67.19
2022-06-30,67.19
2022-07-01,67.19
2022-07-02,67.19
2022-07-03,67.19
2022-07-04,67.19
2022-07-05,67.19
2022-07-06,67.19
2022-07-07,67.19
2022-07-08,67.19
2022-07-09,67.19
2022-07-10,67.19
2022-07-11,67.19
2022-07-12,67.19
2022-07-13,67.19
2022-07-14,67.19
2022-07-15,67.19
2022-07-16,67.19
2022-07-17,67.19
2022-07-18,67.19
2022-07-19,67.19
2022-07-20,67.19
2022-07-21,67.19
2022-07-22,67.19
2022-07-23,67.19
2022-07-24,67.19
2022-07-25,67.19
2022-07-26,67.19
2022-07-27,67.19
2022-07-28,67.19
2022-07-29,67.19
2022-07-30,67.19
2022-07-31,67.19
2022-08-01,67.19
2022-08-02,67.19
2022-08-03,67.19
2022-08-04,67.19
2022-08-05,67.19
2022-08-06,67.19
2022-08-07,67.19
2022-08-08,67.19
2022-08-09,67.19
2022-08-10,67.19
2022-08-11,67.19
2022-08-12,67.19
2022-08-13,67.19
2022-08-14,67.19
2022-08-15,67.19
2022-08-16,67.19
2022-08-17,67.19
2022-08-18,67.19
2022-08-19,67.19
2022-08-20,67.19
2022-08-21,67.19
2022-08-22,67.19
2022-08-23,67.19
2022-08-24,67.19
2022-08-25,67.19
2022-08-26,67.19
2022-08-27,67.19
2022-08-28,67.19
2022-08-29,67.19
2022-08-30,67.19
2022-08-31,67.19
2022-09-01,67.19
2022-09-02,67.19
2022-09-03,67.19
2022-09-04,67.19
2022-09-05,67.19
2022-09-06,67.19
2022-09-07,67.19
2022-09-08,67.19
2022-09-09,67.19
2022-09-10,67.19
2022-09-11,67.19
2022-09-12,67.19
2022-09-13,67.19
2022-09-14,67.19
2022-09-15,67.19
2022-09-16,67.19
2022-09-17,67.19
2022-09-18,67.19
2022-09-19,67.19
2022-09-20,67.19
2022-09-21,67.19
2022-09-22,67.19
2022-09-23,67.19
2022-09-24,67.19
2022-09-25,67.19
2022-09-26,67.19
2022-09-27,67.19
2022-09-28,67.19
2022-09-29,67.19
2022-09-30,67.19
2022-10-01,67.19
2022-10-02,67.19
2022-10-03,67.19
2022-10-04,67.19
2022-10-05,67.19
2022-10-06,67.19
2022-10-07,67.19
2022-10-08,67.19
2022-10-09,67.19
2022-10-10,67.19
2022-10-11,67.19
2022-10-12,67.19
2022-10-13,67.19
2022-10-14,67.19
2022-10-15,67.19
2022-10-16,67.19
2022-10-17,67.19
2022-10-18,67.19
2022-10-19,67.19
2022-10-20,67.19
2022-10-21,67.19
2022-10-22,67.19
2022-10-23,67.19
2022-10-24,67.19
2022-10-25,67.19
2022-10-26,67.19
2022-10-27,67.19
2022-10-28,67.19
2022-10-29,67.19
2022-10-30,67.19
2022-10-31,67.19
2022-11-01,67.19
2022-11-02,67.19
2022-11-03,67.19
2022-11-04,67.19
2022-11-05,67.19
2022-11-06,67.19
2022-11-07,67.19
2022-11-08,67.19
2022-11-09,67.19
2022-11-10,67.19
2022-11-11,67.19
2022-11-12,67.19
2022-11-13,67.19
2022-11-14,67.19
2022-11-15,67.19
2022-11-16,67.19
2022-11-17,67.19
2022-11-18,67.19
2022-11-19,67.19
2022-11-20,67.19
2022-11-21,67.19
2022-11-22,67.19
2022-11-23,67.19
2022-11-24,67.19
2022-11-25,67.19
2022-11-26,67.19
2022-11-27,67.19
2022-11-28,67.19
2022-11-29,67.19
2022-11-30,67.19
2022-12-01,67.19
2022-12-02,67.19
2022-12-03,67.19
2022-12-04,67.19
2022-12-05,67.19
2022-12-06,67.19
2022-12-07,67.19
2022-12-08,67.19
2022-12-09,67.19
2022-12-10,67.19
2022-12-11,67.19
2022-12-12,67.19
2022-12-13,67.19
2022-12-14,67.19
2022-12-15,67.19
2022-12-16,67.19
2022-12-17,67.19
2022-12-18,67.19
2022-12-19,67.19
2022-12-20,67.19
2022-12-21,67.19
2022-12-22,67.19
2022-12-23,67.19
2022-12-24,67.19
2022-12-25,67.19
2022-12-26,67.19
2022-12-27,67.19
2022-12-28,67.19
2022-12-29,67.19
2022-12-30,67.19
2022-12-31,67.19
2023-01-01,67.19
2023-01-02,67.19
2023-01-03,67.19
2023-01-04,67.19
2023-01-05,67.19
2023-01-06,67.19
2023-01-07,67.19
2023-01-08,67.19
2023-01-09,67.19
2023-01-10,67.19
2023-01-11,67.19
2023-01-12,67.19
2023-01-13,67.19
2023-01-14,67.19
2023-01-15,67.19
2023-01-16,67.19
2023-01-17,67.19
2023-01-18,67.19
2023-01-19,67.19
2023-01-20,67.19
2023-01-21,67.19
2023-01-22,67.19
2023-01-23,67.19
2023-01-24,67.19
2023-01-25,67.19
2023-01-26,67.19
2023-01-27,67.19
2023-01-28,67.19
2023-01-29,67.19
2023-01-30,67.19
2023-01-31,67.19
2023-02-01,67.19
2023-02-02,67.19
2023-02-03,67.19
2023-02-04,67.19
2023-02-05,67.19
2023-02-06,67.19
2023-02-07,67.19
2023-02-08,67.19
2023-02-09,67.19
2023-02-10,67.19
2023-02-11,67.19
2023-02-12,67.19
2023-02-13,67.19
2023-02-14,67.19
2023-02-15,67.19
2023-02-16,67.19
2023-02-17,67.19
2023-02-18,67.19
2023-02-19,67.19
2023-02-20,67.19
2023-02-21,67.19
2023-02-22,67.19
2023-02-23,67.19
2023-02-24,67.19
2023-02-25,67.19
2023-02-26,67.19
2023-02-27,67.19
2023-02-28,67.19
2023-03-01,67.19
2023-03-02,67.19
2023-03-03,67.19
2023-03-04,67.19
2023-03-05,67.19
2023-03-06,67.19
2023-03-07,67.19
2023-03-08,67.19
2023-03-09,67.19
2023-03-10,67.19
2023-03-11,67.19
2023-03-12,67.19
2023-03-13,67.19
2023-03-14,67.19
2023-03-15,67.19
2023-03-16,67.19
2023-03-17,67.19
2023-03-18,67.19
2023-03-19,67.19
2023-03-20,67.19
2023-03-21,67.19
2023-03-22,67.19
2023-03-23,67.19
2023-03-24,67.19
2023-03-25,67.19
2023-03-26,67.19
2023-03-27,67.19
2023-03-28,67.19
2023-03-29,67.19
2023-03-30,67.19
2023-03-31,67.19
2023-04-01,67.19
2023-04-02,67.19
2023-04-03,67.19
2023-04-04,67.19
2023-04-05,67.19
2023-04-06,67.19
2023-04-07,67.19
2023-04-08,67.19
2023-04-09,67.19
2023-04-10,67.19
2023-04-11,67.19
2023-04-12,67.19
2023-04-13,67.19
2023-04-14,67.19
2023-04-15,67.19
2023-04-16,67.19
2023-04-17,67.19
2023-04-18,67.19
2023-04-19,67.19
2023-04-20,67.19
2023-04-21,67.19
2023-04-22,67.19
2023-04-23,67.19
2023-04-24,67.19
2023-04-25,67.19
2023-04-26,67.19
2023-04-27,67.19
2023-04-28,67.19
2023-04-29,67.19
2023-04-30,67.19
2023-05-01,67.19
2023-05-02,67.19
