,UPS US Equity
2020-06-16,55.8612
2020-06-17,56.7429
2020-06-18,57.1928
2020-06-19,57.3406
2020-06-20,57.3406
2020-06-21,57.3406
2020-06-22,56.4178
2020-06-23,59.3067
2020-06-24,58.1144
2020-06-25,58.8999
2020-06-26,55.5209
2020-06-27,55.5209
2020-06-28,55.5209
2020-06-29,57.2341
2020-06-30,58.5344
2020-07-01,60.8795
2020-07-02,60.8136
2020-07-03,60.8136
2020-07-04,60.8136
2020-07-05,60.8136
2020-07-06,61.5314
2020-07-07,60.4883
2020-07-08,60.5036
2020-07-09,60.4795
2020-07-10,60.978
2020-07-11,60.978
2020-07-12,60.978
2020-07-13,59.3418
2020-07-14,60.6508
2020-07-15,63.6435
2020-07-16,64.03
2020-07-17,62.4868
2020-07-18,62.4868
2020-07-19,62.4868
2020-07-20,62.2261
2020-07-21,62.7804
2020-07-22,62.3415
2020-07-23,61.5349
2020-07-24,61.7204
2020-07-25,61.7204
2020-07-26,61.7204
2020-07-27,63.9957
2020-07-28,62.0034
2020-07-29,65.2702
2020-07-30,75.0056
2020-07-31,75.5245
2020-08-01,75.5245
2020-08-02,75.5245
2020-08-03,74.8077
2020-08-04,75.8463
2020-08-05,75.9914
2020-08-06,76.152
2020-08-07,80.1726
2020-08-08,80.1726
2020-08-09,80.1726
2020-08-10,80.9544
2020-08-11,76.61
2020-08-12,77.2647
2020-08-13,77.7625
2020-08-14,78.2391
2020-08-15,78.2391
2020-08-16,78.2391
2020-08-17,77.7163
2020-08-18,77.3396
2020-08-19,77.4672
2020-08-20,76.4623
2020-08-21,76.6578
2020-08-22,76.6578
2020-08-23,76.6578
2020-08-24,77.1859
2020-08-25,75.4337
2020-08-26,75.2448
2020-08-27,75.8305
2020-08-28,76.7639
2020-08-29,76.7639
2020-08-30,76.7639
2020-08-31,77.2955
2020-09-01,75.9125
2020-09-02,77.2701
2020-09-03,67.5112
2020-09-04,68.9538
2020-09-05,68.9538
2020-09-06,68.9538
2020-09-07,68.9538
2020-09-08,64.3186
2020-09-09,66.1403
2020-09-10,64.2069
2020-09-11,64.7537
2020-09-12,64.7537
2020-09-13,64.7537
2020-09-14,65.4612
2020-09-15,66.2287
2020-09-16,64.4591
2020-09-17,64.3306
2020-09-18,64.2312
2020-09-19,64.2312
2020-09-20,64.2312
2020-09-21,65.0988
2020-09-22,65.6104
2020-09-23,65.2053
2020-09-24,63.8385
2020-09-25,67.3814
2020-09-26,67.3814
2020-09-27,67.3814
2020-09-28,68.9153
2020-09-29,68.4363
2020-09-30,66.2106
2020-10-01,66.8195
2020-10-02,65.9873
2020-10-03,65.9873
2020-10-04,65.9873
2020-10-05,67.3293
2020-10-06,67.4441
2020-10-07,70.6139
2020-10-08,69.6438
2020-10-09,69.907
2020-10-10,69.907
2020-10-11,69.907
2020-10-12,70.9125
2020-10-13,69.3448
2020-10-14,68.1216
2020-10-15,67.6796
2020-10-16,67.9328
2020-10-17,67.9328
2020-10-18,67.9328
2020-10-19,64.8577
2020-10-20,66.7097
2020-10-21,64.0108
2020-10-22,64.1921
2020-10-23,62.8201
2020-10-24,62.8201
2020-10-25,62.8201
2020-10-26,58.2149
2020-10-27,60.4017
2020-10-28,46.9289
2020-10-29,51.1088
2020-10-30,48.1225
2020-10-31,48.1225
2020-11-01,48.1225
2020-11-02,49.8624
2020-11-03,52.516
2020-11-04,51.8657
2020-11-05,52.5278
2020-11-06,55.2077
2020-11-07,55.2077
2020-11-08,55.2077
2020-11-09,51.9251
2020-11-10,52.9058
2020-11-11,54.1303
2020-11-12,52.2643
2020-11-13,52.6396
2020-11-14,52.6396
2020-11-15,52.6396
2020-11-16,55.7081
2020-11-17,55.9803
2020-11-18,55.6347
2020-11-19,54.0531
2020-11-20,51.944
2020-11-21,51.944
2020-11-22,51.944
2020-11-23,53.8874
2020-11-24,57.6836
2020-11-25,55.9696
2020-11-26,55.9696
2020-11-27,54.7327
2020-11-28,54.7327
2020-11-29,54.7327
2020-11-30,56.0919
2020-12-01,53.7118
2020-12-02,54.2733
2020-12-03,53.5016
2020-12-04,53.049
2020-12-05,53.049
2020-12-06,53.049
2020-12-07,53.2043
2020-12-08,52.3253
2020-12-09,54.3414
2020-12-10,50.4347
2020-12-11,53.3559
2020-12-12,53.3559
2020-12-13,53.3559
2020-12-14,51.9994
2020-12-15,52.3863
2020-12-16,54.4314
2020-12-17,57.2306
2020-12-18,57.6564
2020-12-19,57.6564
2020-12-20,57.6564
2020-12-21,55.5103
2020-12-22,56.7763
2020-12-23,55.1928
2020-12-24,54.8221
2020-12-25,54.8221
2020-12-26,54.8221
2020-12-27,54.8221
2020-12-28,54.1285
2020-12-29,52.21
2020-12-30,50.0067
2020-12-31,51.6428
2021-01-01,51.6428
2021-01-02,51.6428
2021-01-03,51.6428
2021-01-04,48.1847
2021-01-05,46.5853
2021-01-06,46.2509
2021-01-07,44.8361
2021-01-08,44.4158
2021-01-09,44.4158
2021-01-10,44.4158
2021-01-11,47.3216
2021-01-12,48.9526
2021-01-13,48.3483
2021-01-14,48.6434
2021-01-15,45.2482
2021-01-16,45.2482
2021-01-17,45.2482
2021-01-18,45.2482
2021-01-19,43.4497
2021-01-20,46.4421
2021-01-21,46.6554
2021-01-22,45.849
2021-01-23,45.849
2021-01-24,45.849
2021-01-25,48.1538
2021-01-26,47.9093
2021-01-27,45.1096
2021-01-28,44.8371
2021-01-29,43.2236
2021-01-30,43.2236
2021-01-31,43.2236
2021-02-01,44.373
2021-02-02,47.8652
2021-02-03,47.422
2021-02-04,49.5469
2021-02-05,51.2416
2021-02-06,51.2416
2021-02-07,51.2416
2021-02-08,50.4722
2021-02-09,53.1853
2021-02-10,52.113
2021-02-11,49.4215
2021-02-12,50.2456
2021-02-13,50.2456
2021-02-14,50.2456
2021-02-15,50.2456
2021-02-16,48.9198
2021-02-17,48.3166
2021-02-18,49.2826
2021-02-19,48.8078
2021-02-20,48.8078
2021-02-21,48.8078
2021-02-22,49.7558
2021-02-23,49.0554
2021-02-24,48.3953
2021-02-25,46.1718
2021-02-26,46.4898
2021-02-27,46.4898
2021-02-28,46.4898
2021-03-01,49.9669
2021-03-02,49.8748
2021-03-03,48.9965
2021-03-04,48.0833
2021-03-05,52.6906
2021-03-06,52.6906
2021-03-07,52.6906
2021-03-08,49.453
2021-03-09,51.547
2021-03-10,53.1854
2021-03-11,54.8066
2021-03-12,55.1662
2021-03-13,55.1662
2021-03-14,55.1662
2021-03-15,50.5014
2021-03-16,50.6552
2021-03-17,48.7649
2021-03-18,48.3776
2021-03-19,47.587
2021-03-20,47.587
2021-03-21,47.587
2021-03-22,49.2557
2021-03-23,48.1799
2021-03-24,48.2286
2021-03-25,51.3881
2021-03-26,55.3775
2021-03-27,55.3775
2021-03-28,55.3775
2021-03-29,55.5053
2021-03-30,55.9134
2021-03-31,57.0146
2021-04-01,58.0504
2021-04-02,58.0504
2021-04-03,58.0504
2021-04-04,58.0504
2021-04-05,58.5866
2021-04-06,59.4038
2021-04-07,58.2155
2021-04-08,59.1033
2021-04-09,61.4176
2021-04-10,61.4176
2021-04-11,61.4176
2021-04-12,63.3569
2021-04-13,63.9533
2021-04-14,60.0872
2021-04-15,62.5872
2021-04-16,62.6366
2021-04-17,62.6366
2021-04-18,62.6366
2021-04-19,60.6825
2021-04-20,61.8973
2021-04-21,60.5671
2021-04-22,59.319
2021-04-23,60.4717
2021-04-24,60.4717
2021-04-25,60.4717
2021-04-26,56.8515
2021-04-27,68.2772
2021-04-28,70.1685
2021-04-29,72.3224
2021-04-30,72.3764
2021-05-01,72.3764
2021-05-02,72.3764
2021-05-03,75.3408
2021-05-04,76.0145
2021-05-05,76.0817
2021-05-06,76.1674
2021-05-07,77.0562
2021-05-08,77.0562
2021-05-09,77.0562
2021-05-10,75.5874
2021-05-11,73.6785
2021-05-12,69.9911
2021-05-13,71.9775
2021-05-14,72.2489
2021-05-15,72.2489
2021-05-16,72.2489
2021-05-17,72.1573
2021-05-18,69.8156
2021-05-19,69.9734
2021-05-20,69.5451
2021-05-21,68.4302
2021-05-22,68.4302
2021-05-23,68.4302
2021-05-24,69.1894
2021-05-25,67.1131
2021-05-26,68.2903
2021-05-27,67.2069
2021-05-28,68.1388
2021-05-29,68.1388
2021-05-30,68.1388
2021-05-31,68.1388
2021-06-01,66.7115
2021-06-02,65.2226
2021-06-03,65.2633
2021-06-04,63.775
2021-06-05,63.775
2021-06-06,63.775
2021-06-07,65.1689
2021-06-08,61.7757
2021-06-09,53.7979
2021-06-10,55.2679
2021-06-11,55.2679
2021-06-12,55.2679
2021-06-13,55.2679
2021-06-14,53.4728
2021-06-15,54.3808
2021-06-16,52.7451
2021-06-17,50.7942
2021-06-18,50.5656
2021-06-19,50.5656
2021-06-20,50.5656
2021-06-21,54.7419
2021-06-22,56.1772
2021-06-23,54.9805
2021-06-24,56.4278
2021-06-25,55.9891
2021-06-26,55.9891
2021-06-27,55.9891
2021-06-28,55.6421
2021-06-29,57.3546
2021-06-30,57.6107
2021-07-01,59.1949
2021-07-02,60.0931
2021-07-03,60.0931
2021-07-04,60.0931
2021-07-05,60.0931
2021-07-06,59.8435
2021-07-07,61.8715
2021-07-08,59.5764
2021-07-09,60.8456
2021-07-10,60.8456
2021-07-11,60.8456
2021-07-12,60.2218
2021-07-13,58.0713
2021-07-14,58.2659
2021-07-15,59.2662
2021-07-16,56.8396
2021-07-17,56.8396
2021-07-18,56.8396
2021-07-19,57.4999
2021-07-20,58.3244
2021-07-21,58.3133
2021-07-22,58.9463
2021-07-23,57.1173
2021-07-24,57.1173
2021-07-25,57.1173
2021-07-26,55.136
2021-07-27,42.5518
2021-07-28,40.4986
2021-07-29,40.3516
2021-07-30,40.0571
2021-07-31,40.0571
2021-08-01,40.0571
2021-08-02,40.6347
2021-08-03,42.8067
2021-08-04,40.4774
2021-08-05,40.2281
2021-08-06,42.3912
2021-08-07,42.3912
2021-08-08,42.3912
2021-08-09,41.2438
2021-08-10,40.9817
2021-08-11,42.8008
2021-08-12,44.0369
2021-08-13,44.3778
2021-08-14,44.3778
2021-08-15,44.3778
2021-08-16,47.3912
2021-08-17,48.0415
2021-08-18,45.5434
2021-08-19,44.939
2021-08-20,45.1436
2021-08-21,45.1436
2021-08-22,45.1436
2021-08-23,44.9363
2021-08-24,45.229
2021-08-25,44.8635
2021-08-26,44.3905
2021-08-27,45.4865
2021-08-28,45.4865
2021-08-29,45.4865
2021-08-30,46.3133
2021-08-31,48.1688
2021-09-01,49.0349
2021-09-02,51.0038
2021-09-03,50.0539
2021-09-04,50.0539
2021-09-05,50.0539
2021-09-06,50.0539
2021-09-07,48.1128
2021-09-08,47.0626
2021-09-09,41.7664
2021-09-10,46.525
2021-09-11,46.525
2021-09-12,46.525
2021-09-13,47.7005
2021-09-14,44.6626
2021-09-15,47.0765
2021-09-16,46.734
2021-09-17,44.1627
2021-09-18,44.1627
2021-09-19,44.1627
2021-09-20,43.6222
2021-09-21,43.9988
2021-09-22,40.3639
2021-09-23,42.0303
2021-09-24,43.3812
2021-09-25,43.3812
2021-09-26,43.3812
2021-09-27,42.4006
2021-09-28,42.3335
2021-09-29,40.6526
2021-09-30,38.5815
2021-10-01,38.1173
2021-10-02,38.1173
2021-10-03,38.1173
2021-10-04,35.8704
2021-10-05,37.4241
2021-10-06,38.6902
2021-10-07,39.7914
2021-10-08,42.0524
2021-10-09,42.0524
2021-10-10,42.0524
2021-10-11,40.5923
2021-10-12,40.8956
2021-10-13,43.3718
2021-10-14,50.933
2021-10-15,52.9887
2021-10-16,52.9887
2021-10-17,52.9887
2021-10-18,52.6362
2021-10-19,52.9956
2021-10-20,54.3223
2021-10-21,57.7942
2021-10-22,61.0073
2021-10-23,61.0073
2021-10-24,61.0073
2021-10-25,61.0705
2021-10-26,69.1951
2021-10-27,63.5234
2021-10-28,64.3941
2021-10-29,63.9921
2021-10-30,63.9921
2021-10-31,63.9921
2021-11-01,61.6136
2021-11-02,60.0328
2021-11-03,62.0908
2021-11-04,60.2888
2021-11-05,58.1289
2021-11-06,58.1289
2021-11-07,58.1289
2021-11-08,58.7888
2021-11-09,59.1953
2021-11-10,60.2283
2021-11-11,61.2256
2021-11-12,61.1295
2021-11-13,61.1295
2021-11-14,61.1295
2021-11-15,59.5155
2021-11-16,59.746
2021-11-17,55.9615
2021-11-18,55.617
2021-11-19,57.0771
2021-11-20,57.0771
2021-11-21,57.0771
2021-11-22,58.752
2021-11-23,59.3847
2021-11-24,56.1831
2021-11-25,56.1831
2021-11-26,53.3586
2021-11-27,53.3586
2021-11-28,53.3586
2021-11-29,52.7871
2021-11-30,47.7594
2021-12-01,44.7892
2021-12-02,49.2389
2021-12-03,49.8426
2021-12-04,49.8426
2021-12-05,49.8426
2021-12-06,50.8122
2021-12-07,53.1576
2021-12-08,52.6352
2021-12-09,53.9081
2021-12-10,55.6491
2021-12-11,55.6491
2021-12-12,55.6491
2021-12-13,53.3767
2021-12-14,51.3844
2021-12-15,52.8233
2021-12-16,54.3384
2021-12-17,53.2291
2021-12-18,53.2291
2021-12-19,53.2291
2021-12-20,50.0433
2021-12-21,53.2899
2021-12-22,54.1739
2021-12-23,56.5542
2021-12-24,56.5542
2021-12-25,56.5542
2021-12-26,56.5542
2021-12-27,58.2991
2021-12-28,57.9445
2021-12-29,57.8768
2021-12-30,57.2708
2021-12-31,57.5598
2022-01-01,57.5598
2022-01-02,57.5598
2022-01-03,56.8012
2022-01-04,59.3045
2022-01-05,56.8497
2022-01-06,58.213
2022-01-07,59.1878
2022-01-08,59.1878
2022-01-09,59.1878
2022-01-10,53.7054
2022-01-11,53.3398
2022-01-12,53.299
2022-01-13,52.6737
2022-01-14,49.5245
2022-01-15,49.5245
2022-01-16,49.5245
2022-01-17,49.5245
2022-01-18,48.7949
2022-01-19,47.4034
2022-01-20,46.3061
2022-01-21,46.0511
2022-01-22,46.0511
2022-01-23,46.0511
2022-01-24,47.9526
2022-01-25,46.2582
2022-01-26,44.0943
2022-01-27,41.2623
2022-01-28,44.2976
2022-01-29,44.2976
2022-01-30,44.2976
2022-01-31,47.5445
2022-02-01,63.4119
2022-02-02,63.974
2022-02-03,61.6156
2022-02-04,59.0477
2022-02-05,59.0477
2022-02-06,59.0477
2022-02-07,59.1696
2022-02-08,59.2347
2022-02-09,59.1441
2022-02-10,56.146
2022-02-11,51.7053
2022-02-12,51.7053
2022-02-13,51.7053
2022-02-14,51.9785
2022-02-15,53.7489
2022-02-16,52.5537
2022-02-17,49.8487
2022-02-18,49.9479
2022-02-19,49.9479
2022-02-20,49.9479
2022-02-21,49.9479
2022-02-22,49.7145
2022-02-23,47.0937
2022-02-24,48.7796
2022-02-25,50.4434
2022-02-26,50.4434
2022-02-27,50.4434
2022-02-28,50.7254
2022-03-01,47.8265
2022-03-02,51.3226
2022-03-03,51.873
2022-03-04,50.6277
2022-03-05,50.6277
2022-03-06,50.6277
2022-03-07,45.5234
2022-03-08,46.8652
2022-03-09,48.8354
2022-03-10,49.0673
2022-03-11,47.2507
2022-03-12,47.2507
2022-03-13,47.2507
2022-03-14,47.4959
2022-03-15,51.1545
2022-03-16,54.9926
2022-03-17,57.0847
2022-03-18,55.5497
2022-03-19,55.5497
2022-03-20,55.5497
2022-03-21,54.8173
2022-03-22,54.7316
2022-03-23,52.4077
2022-03-24,52.4512
2022-03-25,52.836
2022-03-26,52.836
2022-03-27,52.836
2022-03-28,55.1224
2022-03-29,56.6244
2022-03-30,55.1431
2022-03-31,51.582
2022-04-01,47.2789
2022-04-02,47.2789
2022-04-03,47.2789
2022-04-04,46.5444
2022-04-05,42.7048
2022-04-06,41.4577
2022-04-07,40.7204
2022-04-08,39.9678
2022-04-09,39.9678
2022-04-10,39.9678
2022-04-11,39.9104
2022-04-12,38.61
2022-04-13,39.2898
2022-04-14,38.9033
2022-04-15,38.9033
2022-04-16,38.9033
2022-04-17,38.9033
2022-04-18,38.5068
2022-04-19,41.0577
2022-04-20,40.9283
2022-04-21,40.1087
2022-04-22,39.285
2022-04-23,39.285
2022-04-24,39.285
2022-04-25,41.1712
2022-04-26,37.9438
2022-04-27,40.4007
2022-04-28,43.02
2022-04-29,38.305
2022-04-30,38.305
2022-05-01,38.305
2022-05-02,37.7169
2022-05-03,37.5211
2022-05-04,41.4066
2022-05-05,39.6077
2022-05-06,39.6955
2022-05-07,39.6955
2022-05-08,39.6955
2022-05-09,40.7317
2022-05-10,41.1336
2022-05-11,38.9881
2022-05-12,39.8371
2022-05-13,40.4977
2022-05-14,40.4977
2022-05-15,40.4977
2022-05-16,41.7555
2022-05-17,44.1353
2022-05-18,38.823
2022-05-19,36.7907
2022-05-20,39.2708
2022-05-21,39.2708
2022-05-22,39.2708
2022-05-23,41.4518
2022-05-24,41.3235
2022-05-25,41.2057
2022-05-26,44.1822
2022-05-27,46.7431
2022-05-28,46.7431
2022-05-29,46.7431
2022-05-30,46.7431
2022-05-31,46.5939
2022-06-01,45.5098
2022-06-02,47.894
2022-06-03,48.7518
2022-06-04,48.7518
2022-06-05,48.7518
2022-06-06,49.7285
2022-06-07,48.7787
2022-06-08,45.3772
2022-06-09,43.8704
2022-06-10,42.1182
2022-06-11,42.1182
2022-06-12,42.1182
2022-06-13,41.9548
2022-06-14,42.9541
2022-06-15,44.1422
2022-06-16,42.1919
2022-06-17,41.6146
2022-06-18,41.6146
2022-06-19,41.6146
2022-06-20,41.6146
2022-06-21,44.0404
2022-06-22,45.174
2022-06-23,46.8482
2022-06-24,49.8323
2022-06-25,49.8323
2022-06-26,49.8323
2022-06-27,48.9257
2022-06-28,47.7849
2022-06-29,48.5789
2022-06-30,49.5046
2022-07-01,51.0874
2022-07-02,51.0874
2022-07-03,51.0874
2022-07-04,51.0874
2022-07-05,50.8452
2022-07-06,51.2042
2022-07-07,51.8909
2022-07-08,51.3123
2022-07-09,51.3123
2022-07-10,51.3123
2022-07-11,50.7492
2022-07-12,47.0458
2022-07-13,46.0885
2022-07-14,46.3687
2022-07-15,49.6132
2022-07-16,49.6132
2022-07-17,49.6132
2022-07-18,47.8686
2022-07-19,51.8658
2022-07-20,52.5489
2022-07-21,52.6558
2022-07-22,53.3157
2022-07-23,53.3157
2022-07-24,53.3157
2022-07-25,53.2602
2022-07-26,48.5068
2022-07-27,50.2143
2022-07-28,53.1568
2022-07-29,57.1694
2022-07-30,57.1694
2022-07-31,57.1694
2022-08-01,57.4247
2022-08-02,56.0349
2022-08-03,55.9498
2022-08-04,56.6314
2022-08-05,58.0004
2022-08-06,58.0004
2022-08-07,58.0004
2022-08-08,57.4394
2022-08-09,57.7924
2022-08-10,61.1934
2022-08-11,62.3244
2022-08-12,63.3931
2022-08-13,63.3931
2022-08-14,63.3931
2022-08-15,63.9225
2022-08-16,64.1769
2022-08-17,62.8406
2022-08-18,64.5516
2022-08-19,64.7594
2022-08-20,64.7594
2022-08-21,64.7594
2022-08-22,62.7276
2022-08-23,61.6143
2022-08-24,59.4601
2022-08-25,60.7092
2022-08-26,55.255
2022-08-27,55.255
2022-08-28,55.255
2022-08-29,53.8855
2022-08-30,52.0989
2022-08-31,51.6679
2022-09-01,53.2248
2022-09-02,52.756
2022-09-03,52.756
2022-09-04,52.756
2022-09-05,52.756
2022-09-06,52.6788
2022-09-07,52.9399
2022-09-08,52.7938
2022-09-09,54.8553
2022-09-10,54.8553
2022-09-11,54.8553
2022-09-12,56.0044
2022-09-13,49.4424
2022-09-14,48.0754
2022-09-15,43.8082
2022-09-16,38.8467
2022-09-17,38.8467
2022-09-18,38.8467
2022-09-19,41.5875
2022-09-20,39.2058
2022-09-21,38.2423
2022-09-22,35.3427
2022-09-23,33.7762
2022-09-24,33.7762
2022-09-25,33.7762
2022-09-26,32.6811
2022-09-27,35.2244
2022-09-28,37.1362
2022-09-29,36.2876
2022-09-30,34.5713
2022-10-01,34.5713
2022-10-02,34.5713
2022-10-03,35.8582
2022-10-04,40.3961
2022-10-05,39.9126
2022-10-06,38.7482
2022-10-07,35.7562
2022-10-08,35.7562
2022-10-09,35.7562
2022-10-10,36.2293
2022-10-11,36.0782
2022-10-12,36.1366
2022-10-13,39.5524
2022-10-14,38.5423
2022-10-15,38.5423
2022-10-16,38.5423
2022-10-17,40.9381
2022-10-18,42.6647
2022-10-19,41.9933
2022-10-20,39.4213
2022-10-21,42.861
2022-10-22,42.861
2022-10-23,42.861
2022-10-24,44.2931
2022-10-25,43.9795
2022-10-26,45.4256
2022-10-27,43.9511
2022-10-28,44.4584
2022-10-29,44.4584
2022-10-30,44.4584
2022-10-31,44.9135
2022-11-01,44.68
2022-11-02,42.9204
2022-11-03,42.5698
2022-11-04,43.9652
2022-11-05,43.9652
2022-11-06,43.9652
2022-11-07,46.708
2022-11-08,46.4754
2022-11-09,43.3368
2022-11-10,50.5131
2022-11-11,54.1038
2022-11-12,54.1038
2022-11-13,54.1038
2022-11-14,53.8285
2022-11-15,55.9614
2022-11-16,52.9302
2022-11-17,52.2661
2022-11-18,54.0034
2022-11-19,54.0034
2022-11-20,54.0034
2022-11-21,54.9591
2022-11-22,56.1823
2022-11-23,56.24
2022-11-24,56.24
2022-11-25,55.9958
2022-11-26,55.9958
2022-11-27,55.9958
2022-11-28,54.0171
2022-11-29,57.0153
2022-11-30,59.6598
2022-12-01,59.9023
2022-12-02,59.2613
2022-12-03,59.2613
2022-12-04,59.2613
2022-12-05,53.2024
2022-12-06,49.3584
2022-12-07,49.098
2022-12-08,52.1126
2022-12-09,50.8624
2022-12-10,50.8624
2022-12-11,50.8624
2022-12-12,53.6868
2022-12-13,54.4184
2022-12-14,54.6765
2022-12-15,52.6
2022-12-16,50.6672
2022-12-17,50.6672
2022-12-18,50.6672
2022-12-19,50.8101
2022-12-20,47.82
2022-12-21,49.7633
2022-12-22,49.0997
2022-12-23,50.0021
2022-12-24,50.0021
2022-12-25,50.0021
2022-12-26,50.0021
2022-12-27,49.9498
2022-12-28,47.8012
2022-12-29,49.2566
2022-12-30,48.0204
2022-12-31,48.0204
2023-01-01,48.0204
2023-01-02,48.0204
2023-01-03,49.0183
2023-01-04,50.2734
2023-01-05,48.0852
2023-01-06,51.498
2023-01-07,51.498
2023-01-08,51.498
2023-01-09,53.2043
2023-01-10,51.2178
2023-01-11,53.3527
2023-01-12,53.7881
2023-01-13,53.2172
2023-01-14,53.2172
2023-01-15,53.2172
2023-01-16,53.2172
2023-01-17,51.0118
2023-01-18,49.4765
2023-01-19,49.0944
2023-01-20,50.4691
2023-01-21,50.4691
2023-01-22,50.4691
2023-01-23,52.0586
2023-01-24,51.7007
2023-01-25,49.8695
2023-01-26,51.4447
2023-01-27,53.0722
2023-01-28,53.0722
2023-01-29,53.0722
2023-01-30,49.4025
2023-01-31,54.6373
2023-02-01,54.4609
2023-02-02,58.0016
2023-02-03,58.1987
2023-02-04,58.1987
2023-02-05,58.1987
2023-02-06,56.0649
2023-02-07,55.7223
2023-02-08,54.3127
2023-02-09,53.1523
2023-02-10,53.4527
2023-02-11,53.4527
2023-02-12,53.4527
2023-02-13,54.8479
2023-02-14,54.3553
2023-02-15,54.4017
2023-02-16,53.3689
2023-02-17,52.7853
2023-02-18,52.7853
2023-02-19,52.7853
2023-02-20,52.7853
2023-02-21,49.1192
2023-02-22,47.7821
2023-02-23,50.3012
2023-02-24,50.4571
2023-02-25,50.4571
2023-02-26,50.4571
2023-02-27,52.0002
2023-02-28,52.1927
2023-03-01,52.6387
2023-03-02,53.8465
2023-03-03,54.5952
2023-03-04,54.5952
2023-03-05,54.5952
2023-03-06,55.2189
2023-03-07,52.3168
2023-03-08,53.1269
2023-03-09,51.8701
2023-03-10,50.6992
2023-03-11,50.6992
2023-03-12,50.6992
2023-03-13,51.285
2023-03-14,53.6229
2023-03-15,52.9724
2023-03-16,55.7938
2023-03-17,54.7159
