,FL US Equity
2020-04-28,47.6302
2020-04-29,50.8655
2020-04-30,48.1735
2020-05-01,45.6861
2020-05-02,45.6861
2020-05-03,45.6861
2020-05-04,45.0445
2020-05-05,44.519
2020-05-06,44.5052
2020-05-07,45.2066
2020-05-08,49.2079
2020-05-09,49.2079
2020-05-10,49.2079
2020-05-11,49.1309
2020-05-12,47.5603
2020-05-13,45.7079
2020-05-14,47.5833
2020-05-15,49.0114
2020-05-16,49.0114
2020-05-17,49.0114
2020-05-18,51.4942
2020-05-19,52.4492
2020-05-20,53.4869
2020-05-21,54.9604
2020-05-22,50.8139
2020-05-23,50.8139
2020-05-24,50.8139
2020-05-25,50.8139
2020-05-26,52.8674
2020-05-27,54.5888
2020-05-28,53.1726
2020-05-29,51.7515
2020-05-30,51.7515
2020-05-31,51.7515
2020-06-01,53.923
2020-06-02,53.8228
2020-06-03,56.5521
2020-06-04,58.3827
2020-06-05,59.497
2020-06-06,59.497
2020-06-07,59.497
2020-06-08,61.5549
2020-06-09,59.7296
2020-06-10,56.8024
2020-06-11,51.9001
2020-06-12,52.2406
2020-06-13,52.2406
2020-06-14,52.2406
2020-06-15,51.7254
2020-06-16,52.871
2020-06-17,51.3308
2020-06-18,51.6399
2020-06-19,49.8313
2020-06-20,49.8313
2020-06-21,49.8313
2020-06-22,51.9763
2020-06-23,52.8799
2020-06-24,50.7298
2020-06-25,51.5747
2020-06-26,48.1432
2020-06-27,48.1432
2020-06-28,48.1432
2020-06-29,51.5935
2020-06-30,51.1852
2020-07-01,50.7239
2020-07-02,51.5372
2020-07-03,51.5372
2020-07-04,51.5372
2020-07-05,51.5372
2020-07-06,51.872
2020-07-07,50.0824
2020-07-08,50.6271
2020-07-09,49.2059
2020-07-10,50.6073
2020-07-11,50.6073
2020-07-12,50.6073
2020-07-13,49.203
2020-07-14,48.4342
2020-07-15,51.1713
2020-07-16,50.727
2020-07-17,48.7563
2020-07-18,48.7563
2020-07-19,48.7563
2020-07-20,48.4733
2020-07-21,52.9146
2020-07-22,51.9943
2020-07-23,53.9484
2020-07-24,51.9869
2020-07-25,51.9869
2020-07-26,51.9869
2020-07-27,52.0674
2020-07-28,52.4631
2020-07-29,53.8745
2020-07-30,53.1906
2020-07-31,50.9243
2020-08-01,50.9243
2020-08-02,50.9243
2020-08-03,47.2539
2020-08-04,47.8328
2020-08-05,48.0172
2020-08-06,46.8185
2020-08-07,47.8196
2020-08-08,47.8196
2020-08-09,47.8196
2020-08-10,51.7076
2020-08-11,52.8404
2020-08-12,52.5549
2020-08-13,50.8312
2020-08-14,49.8826
2020-08-15,49.8826
2020-08-16,49.8826
2020-08-17,49.2673
2020-08-18,47.0823
2020-08-19,47.6824
2020-08-20,47.1113
2020-08-21,47.9025
2020-08-22,47.9025
2020-08-23,47.9025
2020-08-24,51.0895
2020-08-25,52.0194
2020-08-26,50.9559
2020-08-27,52.1812
2020-08-28,53.3673
2020-08-29,53.3673
2020-08-30,53.3673
2020-08-31,53.2352
2020-09-01,54.0399
2020-09-02,57.1473
2020-09-03,55.8377
2020-09-04,56.6092
2020-09-05,56.6092
2020-09-06,56.6092
2020-09-07,56.6092
2020-09-08,57.4513
2020-09-09,59.111
2020-09-10,57.7822
2020-09-11,59.6754
2020-09-12,59.6754
2020-09-13,59.6754
2020-09-14,62.3979
2020-09-15,62.3197
2020-09-16,63.426
2020-09-17,61.8429
2020-09-18,61.4129
2020-09-19,61.4129
2020-09-20,61.4129
2020-09-21,57.8988
2020-09-22,58.1557
2020-09-23,54.5412
2020-09-24,53.9746
2020-09-25,53.806
2020-09-26,53.806
2020-09-27,53.806
2020-09-28,52.8062
2020-09-29,52.1221
2020-09-30,54.1416
2020-10-01,56.3762
2020-10-02,59.2661
2020-10-03,59.2661
2020-10-04,59.2661
2020-10-05,61.9589
2020-10-06,60.253
2020-10-07,61.9055
2020-10-08,63.1851
2020-10-09,62.3456
2020-10-10,62.3456
2020-10-11,62.3456
2020-10-12,61.1527
2020-10-13,62.1903
2020-10-14,62.0217
2020-10-15,62.6525
2020-10-16,61.8846
2020-10-17,61.8846
2020-10-18,61.8846
2020-10-19,61.1982
2020-10-20,62.1609
2020-10-21,62.8343
2020-10-22,63.1359
2020-10-23,64.7629
2020-10-24,64.7629
2020-10-25,64.7629
2020-10-26,59.4853
2020-10-27,59.9395
2020-10-28,54.5982
2020-10-29,55.9382
2020-10-30,55.6462
2020-10-31,55.6462
2020-11-01,55.6462
2020-11-02,56.6257
2020-11-03,59.4831
2020-11-04,54.6084
2020-11-05,56.738
2020-11-06,54.4854
2020-11-07,54.4854
2020-11-08,54.4854
2020-11-09,59.3002
2020-11-10,57.9833
2020-11-11,53.8448
2020-11-12,52.1295
2020-11-13,53.5121
2020-11-14,53.5121
2020-11-15,53.5121
2020-11-16,57.7431
2020-11-17,58.219
2020-11-18,58.0387
2020-11-19,60.2513
2020-11-20,55.7651
2020-11-21,55.7651
2020-11-22,55.7651
2020-11-23,53.7068
2020-11-24,54.8395
2020-11-25,53.6636
2020-11-26,53.6636
2020-11-27,53.2159
2020-11-28,53.2159
2020-11-29,53.2159
2020-11-30,51.7343
2020-12-01,54.6002
2020-12-02,55.3544
2020-12-03,57.6689
2020-12-04,58.9734
2020-12-05,58.9734
2020-12-06,58.9734
2020-12-07,58.3681
2020-12-08,60.4668
2020-12-09,60.8299
2020-12-10,59.1439
2020-12-11,58.584
2020-12-12,58.584
2020-12-13,58.584
2020-12-14,56.1989
2020-12-15,58.2126
2020-12-16,55.149
2020-12-17,55.687
2020-12-18,51.4445
2020-12-19,51.4445
2020-12-20,51.4445
2020-12-21,53.0954
2020-12-22,51.673
2020-12-23,53.2389
2020-12-24,51.9969
2020-12-25,51.9969
2020-12-26,51.9969
2020-12-27,51.9969
2020-12-28,53.5693
2020-12-29,53.5068
2020-12-30,53.7857
2020-12-31,53.6969
2021-01-01,53.6969
2021-01-02,53.6969
2021-01-03,53.6969
2021-01-04,50.7881
2021-01-05,53.1956
2021-01-06,58.746
2021-01-07,59.2656
2021-01-08,59.1523
2021-01-09,59.1523
2021-01-10,59.1523
2021-01-11,62.8958
2021-01-12,64.0065
2021-01-13,61.7266
2021-01-14,63.355
2021-01-15,64.0595
2021-01-16,64.0595
2021-01-17,64.0595
2021-01-18,64.0595
2021-01-19,62.3059
2021-01-20,63.1682
2021-01-21,63.3221
2021-01-22,62.6326
2021-01-23,62.6326
2021-01-24,62.6326
2021-01-25,61.812
2021-01-26,59.8932
2021-01-27,52.806
2021-01-28,53.9473
2021-01-29,53.9064
2021-01-30,53.9064
2021-01-31,53.9064
2021-02-01,55.409
2021-02-02,56.6334
2021-02-03,57.1573
2021-02-04,60.7351
2021-02-05,62.1946
2021-02-06,62.1946
2021-02-07,62.1946
2021-02-08,64.1337
2021-02-09,65.0734
2021-02-10,65.0734
2021-02-11,66.2813
2021-02-12,66.3989
2021-02-13,66.3989
2021-02-14,66.3989
2021-02-15,66.3989
2021-02-16,65.7923
2021-02-17,62.3342
2021-02-18,64.1259
2021-02-19,64.2252
2021-02-20,64.2252
2021-02-21,64.2252
2021-02-22,67.0821
2021-02-23,64.4453
2021-02-24,66.7863
2021-02-25,62.0923
2021-02-26,53.2062
2021-02-27,53.2062
2021-02-28,53.2062
2021-03-01,57.9792
2021-03-02,55.5901
2021-03-03,57.0302
2021-03-04,55.9598
2021-03-05,57.7518
2021-03-06,57.7518
2021-03-07,57.7518
2021-03-08,62.9854
2021-03-09,61.1934
2021-03-10,62.0941
2021-03-11,61.6901
2021-03-12,62.7656
2021-03-13,62.7656
2021-03-14,62.7656
2021-03-15,64.3727
2021-03-16,62.1358
2021-03-17,62.3874
2021-03-18,60.0157
2021-03-19,62.0797
2021-03-20,62.0797
2021-03-21,62.0797
2021-03-22,61.2407
2021-03-23,57.2243
2021-03-24,54.2613
2021-03-25,57.2021
2021-03-26,58.7365
2021-03-27,58.7365
2021-03-28,58.7365
2021-03-29,56.3522
2021-03-30,57.8385
2021-03-31,56.2929
2021-04-01,56.8555
2021-04-02,56.8555
2021-04-03,56.8555
2021-04-04,56.8555
2021-04-05,54.9954
2021-04-06,55.8542
2021-04-07,55.7036
2021-04-08,56.6114
2021-04-09,58.3652
2021-04-10,58.3652
2021-04-11,58.3652
2021-04-12,59.9174
2021-04-13,57.5375
2021-04-14,57.9693
2021-04-15,58.3612
2021-04-16,58.3612
2021-04-17,58.3612
2021-04-18,58.3612
2021-04-19,57.1514
2021-04-20,54.8977
2021-04-21,56.3205
2021-04-22,56.1492
2021-04-23,57.9735
2021-04-24,57.9735
2021-04-25,57.9735
2021-04-26,54.634
2021-04-27,56.7636
2021-04-28,56.9442
2021-04-29,57.2479
2021-04-30,57.0488
2021-05-01,57.0488
2021-05-02,57.0488
2021-05-03,60.2104
2021-05-04,60.0223
2021-05-05,59.5986
2021-05-06,61.5998
2021-05-07,62.2527
2021-05-08,62.2527
2021-05-09,62.2527
2021-05-10,61.0969
2021-05-11,60.4049
2021-05-12,55.1931
2021-05-13,58.164
2021-05-14,61.6401
2021-05-15,61.6401
2021-05-16,61.6401
2021-05-17,62.9877
2021-05-18,59.7315
2021-05-19,55.939
2021-05-20,52.9839
2021-05-21,54.4619
2021-05-22,54.4619
2021-05-23,54.4619
2021-05-24,55.3066
2021-05-25,55.1045
2021-05-26,58.2158
2021-05-27,58.6213
2021-05-28,56.923
2021-05-29,56.923
2021-05-30,56.923
2021-05-31,56.923
2021-06-01,57.3896
2021-06-02,56.1802
2021-06-03,55.2399
2021-06-04,54.7411
2021-06-05,54.7411
2021-06-06,54.7411
2021-06-07,53.3619
2021-06-08,55.137
2021-06-09,54.3222
2021-06-10,52.8904
2021-06-11,54.998
2021-06-12,54.998
2021-06-13,54.998
2021-06-14,53.3082
2021-06-15,52.0831
2021-06-16,51.4713
2021-06-17,47.9296
2021-06-18,46.4312
2021-06-19,46.4312
2021-06-20,46.4312
2021-06-21,48.7701
2021-06-22,49.8092
2021-06-23,50.9627
2021-06-24,52.6073
2021-06-25,55.7621
2021-06-26,55.7621
2021-06-27,55.7621
2021-06-28,51.4823
2021-06-29,51.2092
2021-06-30,52.7922
2021-07-01,53.9857
2021-07-02,53.6063
2021-07-03,53.6063
2021-07-04,53.6063
2021-07-05,53.6063
2021-07-06,50.8273
2021-07-07,51.1303
2021-07-08,51.1459
2021-07-09,54.6439
2021-07-10,54.6439
2021-07-11,54.6439
2021-07-12,55.0142
2021-07-13,51.5642
2021-07-14,50.097
2021-07-15,46.2899
2021-07-16,44.2227
2021-07-17,44.2227
2021-07-18,44.2227
2021-07-19,42.2699
2021-07-20,46.3739
2021-07-21,48.7548
2021-07-22,48.0241
2021-07-23,48.3651
2021-07-24,48.3651
2021-07-25,48.3651
2021-07-26,48.6529
2021-07-27,46.4936
2021-07-28,46.1612
2021-07-29,46.1778
2021-07-30,46.6201
2021-07-31,46.6201
2021-08-01,46.6201
2021-08-02,44.8597
2021-08-03,44.4259
2021-08-04,41.5053
2021-08-05,43.3141
2021-08-06,43.8403
2021-08-07,43.8403
2021-08-08,43.8403
2021-08-09,43.8589
2021-08-10,47.2548
2021-08-11,49.1503
2021-08-12,47.8789
2021-08-13,46.4193
2021-08-14,46.4193
2021-08-15,46.4193
2021-08-16,46.1099
2021-08-17,43.5005
2021-08-18,42.9942
2021-08-19,44.2972
2021-08-20,51.0242
2021-08-21,51.0242
2021-08-22,51.0242
2021-08-23,51.5453
2021-08-24,52.9318
2021-08-25,50.7368
2021-08-26,50.0427
2021-08-27,49.153
2021-08-28,49.153
2021-08-29,49.153
2021-08-30,46.9998
2021-08-31,48.3328
2021-09-01,49.0802
2021-09-02,49.9985
2021-09-03,49.1662
2021-09-04,49.1662
2021-09-05,49.1662
2021-09-06,49.1662
2021-09-07,43.5087
2021-09-08,42.8064
2021-09-09,44.1058
2021-09-10,42.0458
2021-09-11,42.0458
2021-09-12,42.0458
2021-09-13,39.7859
2021-09-14,38.9032
2021-09-15,38.9229
2021-09-16,38.3967
2021-09-17,38.9795
2021-09-18,38.9795
2021-09-19,38.9795
2021-09-20,39.6754
2021-09-21,39.4498
2021-09-22,41.138
2021-09-23,43.9763
2021-09-24,38.7305
2021-09-25,38.7305
2021-09-26,38.7305
2021-09-27,40.9253
2021-09-28,40.8712
2021-09-29,41.0324
2021-09-30,36.2626
2021-10-01,38.234
2021-10-02,38.234
2021-10-03,38.234
2021-10-04,38.16
2021-10-05,36.6555
2021-10-06,38.0523
2021-10-07,41.0013
2021-10-08,40.6919
2021-10-09,40.6919
2021-10-10,40.6919
2021-10-11,39.7083
2021-10-12,40.5434
2021-10-13,41.484
2021-10-14,42.1264
2021-10-15,42.4636
2021-10-16,42.4636
2021-10-17,42.4636
2021-10-18,42.3519
2021-10-19,42.5974
2021-10-20,42.5292
2021-10-21,45.397
2021-10-22,44.7244
2021-10-23,44.7244
2021-10-24,44.7244
2021-10-25,46.6686
2021-10-26,44.6031
2021-10-27,42.2376
2021-10-28,43.3715
2021-10-29,43.9857
2021-10-30,43.9857
2021-10-31,43.9857
2021-11-01,45.9186
2021-11-02,47.0827
2021-11-03,52.8477
2021-11-04,53.1921
2021-11-05,54.6005
2021-11-06,54.6005
2021-11-07,54.6005
2021-11-08,55.0312
2021-11-09,57.6788
2021-11-10,56.0934
2021-11-11,55.7806
2021-11-12,57.6644
2021-11-13,57.6644
2021-11-14,57.6644
2021-11-15,58.6596
2021-11-16,59.8993
2021-11-17,58.2372
2021-11-18,61.4006
2021-11-19,48.2081
2021-11-20,48.2081
2021-11-21,48.2081
2021-11-22,50.4339
2021-11-23,49.8441
2021-11-24,46.9863
2021-11-25,46.9863
2021-11-26,45.3381
2021-11-27,45.3381
2021-11-28,45.3381
2021-11-29,44.2948
2021-11-30,41.2184
2021-12-01,39.9203
2021-12-02,40.0134
2021-12-03,39.16
2021-12-04,39.16
2021-12-05,39.16
2021-12-06,39.3764
2021-12-07,40.058
2021-12-08,39.9759
2021-12-09,40.8738
2021-12-10,40.3367
2021-12-11,40.3367
2021-12-12,40.3367
2021-12-13,37.2443
2021-12-14,38.5384
2021-12-15,38.5821
2021-12-16,37.7225
2021-12-17,37.5549
2021-12-18,37.5549
2021-12-19,37.5549
2021-12-20,34.7972
2021-12-21,38.4773
2021-12-22,38.7843
2021-12-23,39.2101
2021-12-24,39.2101
2021-12-25,39.2101
2021-12-26,39.2101
2021-12-27,39.8255
2021-12-28,40.472
2021-12-29,43.049
2021-12-30,43.8214
2021-12-31,43.2493
2022-01-01,43.2493
2022-01-02,43.2493
2022-01-03,45.7579
2022-01-04,42.9916
2022-01-05,41.585
2022-01-06,41.422
2022-01-07,41.1549
2022-01-08,41.1549
2022-01-09,41.1549
2022-01-10,41.0352
2022-01-11,41.9831
2022-01-12,44.0874
2022-01-13,44.8625
2022-01-14,45.2063
2022-01-15,45.2063
2022-01-16,45.2063
2022-01-17,45.2063
2022-01-18,44.855
2022-01-19,47.3452
2022-01-20,45.0913
2022-01-21,45.167
2022-01-22,45.167
2022-01-23,45.167
2022-01-24,52.6037
2022-01-25,50.8734
2022-01-26,48.5798
2022-01-27,48.4373
2022-01-28,48.3117
2022-01-29,48.3117
2022-01-30,48.3117
2022-01-31,48.8831
2022-02-01,48.3741
2022-02-02,45.7596
2022-02-03,43.6016
2022-02-04,43.8299
2022-02-05,43.8299
2022-02-06,43.8299
2022-02-07,46.4945
2022-02-08,48.7509
2022-02-09,50.1553
2022-02-10,49.0562
2022-02-11,47.839
2022-02-12,47.839
2022-02-13,47.839
2022-02-14,46.2003
2022-02-15,50.663
2022-02-16,48.5376
2022-02-17,46.0734
2022-02-18,44.8569
2022-02-19,44.8569
2022-02-20,44.8569
2022-02-21,44.8569
2022-02-22,43.5173
2022-02-23,40.6683
2022-02-24,44.278
2022-02-25,29.434
2022-02-26,29.434
2022-02-27,29.434
2022-02-28,34.153
2022-03-01,32.0734
2022-03-02,35.0682
2022-03-03,35.102
2022-03-04,33.8171
2022-03-05,33.8171
2022-03-06,33.8171
2022-03-07,32.4573
2022-03-08,35.7469
2022-03-09,35.8142
2022-03-10,37.36
2022-03-11,36.3064
2022-03-12,36.3064
2022-03-13,36.3064
2022-03-14,36.4812
2022-03-15,38.7926
2022-03-16,40.0981
2022-03-17,40.7769
2022-03-18,40.6577
2022-03-19,40.6577
2022-03-20,40.6577
2022-03-21,39.0863
2022-03-22,39.9705
2022-03-23,39.3435
2022-03-24,38.9184
2022-03-25,38.7575
2022-03-26,38.7575
2022-03-27,38.7575
2022-03-28,38.3538
2022-03-29,40.9967
2022-03-30,39.508
2022-03-31,38.5844
2022-04-01,38.2759
2022-04-02,38.2759
2022-04-03,38.2759
2022-04-04,39.2186
2022-04-05,38.8638
2022-04-06,37.3579
2022-04-07,37.7589
2022-04-08,38.0324
2022-04-09,38.0324
2022-04-10,38.0324
2022-04-11,39.0486
2022-04-12,39.6304
2022-04-13,41.3679
2022-04-14,42.7049
2022-04-15,42.7049
2022-04-16,42.7049
2022-04-17,42.7049
2022-04-18,42.5664
2022-04-19,43.1859
2022-04-20,43.0014
2022-04-21,42.42
2022-04-22,40.276
2022-04-23,40.276
2022-04-24,40.276
2022-04-25,41.8979
2022-04-26,41.002
2022-04-27,42.0228
2022-04-28,43.1448
2022-04-29,41.8964
2022-04-30,41.8964
2022-05-01,41.8964
2022-05-02,43.1201
2022-05-03,42.9168
2022-05-04,45.7727
2022-05-05,43.4609
2022-05-06,43.1562
2022-05-07,43.1562
2022-05-08,43.1562
2022-05-09,40.8829
2022-05-10,39.5522
2022-05-11,38.0891
2022-05-12,42.6416
2022-05-13,45.7606
2022-05-14,45.7606
2022-05-15,45.7606
2022-05-16,47.1648
2022-05-17,50.666
2022-05-18,48.4917
2022-05-19,47.2414
2022-05-20,49.9133
2022-05-21,49.9133
2022-05-22,49.9133
2022-05-23,48.124
2022-05-24,46.9952
2022-05-25,51.154
2022-05-26,52.334
2022-05-27,53.459
2022-05-28,53.459
2022-05-29,53.459
2022-05-30,53.459
2022-05-31,52.7819
2022-06-01,51.926
2022-06-02,52.5384
2022-06-03,51.8101
2022-06-04,51.8101
2022-06-05,51.8101
2022-06-06,51.9393
2022-06-07,51.5342
2022-06-08,50.6922
2022-06-09,48.6483
2022-06-10,45.4455
2022-06-11,45.4455
2022-06-12,45.4455
2022-06-13,42.0012
2022-06-14,41.7975
2022-06-15,45.4073
2022-06-16,41.7496
2022-06-17,44.8593
2022-06-18,44.8593
2022-06-19,44.8593
2022-06-20,44.8593
2022-06-21,46.1249
2022-06-22,45.8195
2022-06-23,45.6437
2022-06-24,46.8855
2022-06-25,46.8855
2022-06-26,46.8855
2022-06-27,45.9833
2022-06-28,43.9359
2022-06-29,41.7515
2022-06-30,38.9119
2022-07-01,38.715
2022-07-02,38.715
2022-07-03,38.715
2022-07-04,38.715
2022-07-05,40.5813
2022-07-06,38.3655
2022-07-07,40.2325
2022-07-08,40.9923
2022-07-09,40.9923
2022-07-10,40.9923
2022-07-11,39.738
2022-07-12,40.419
2022-07-13,40.2742
2022-07-14,39.4929
2022-07-15,43.1594
2022-07-16,43.1594
2022-07-17,43.1594
2022-07-18,43.6046
2022-07-19,46.7035
2022-07-20,48.3169
2022-07-21,48.2944
2022-07-22,48.419
2022-07-23,48.419
2022-07-24,48.419
2022-07-25,47.4255
2022-07-26,45.4062
2022-07-27,47.6341
2022-07-28,49.345
2022-07-29,50.5493
2022-07-30,50.5493
2022-07-31,50.5493
2022-08-01,51.2346
2022-08-02,49.4129
2022-08-03,51.0871
2022-08-04,50.6215
2022-08-05,50.3315
2022-08-06,50.3315
2022-08-07,50.3315
2022-08-08,54.1595
2022-08-09,52.0446
2022-08-10,54.0646
2022-08-11,56.0892
2022-08-12,57.536
2022-08-13,57.536
2022-08-14,57.536
2022-08-15,57.2776
2022-08-16,59.3748
2022-08-17,59.416
2022-08-18,57.9858
2022-08-19,68.6368
2022-08-20,68.6368
2022-08-21,68.6368
2022-08-22,64.5935
2022-08-23,64.3117
2022-08-24,63.633
2022-08-25,65.7473
2022-08-26,62.646
2022-08-27,62.646
2022-08-28,62.646
2022-08-29,62.8706
2022-08-30,61.4936
2022-08-31,62.2538
2022-09-01,61.7285
2022-09-02,59.3955
2022-09-03,59.3955
2022-09-04,59.3955
2022-09-05,59.3955
2022-09-06,59.501
2022-09-07,60.9537
2022-09-08,61.7572
2022-09-09,63.853
2022-09-10,63.853
2022-09-11,63.853
2022-09-12,65.6193
2022-09-13,60.4314
2022-09-14,60.3812
2022-09-15,62.7472
2022-09-16,62.9175
2022-09-17,62.9175
2022-09-18,62.9175
2022-09-19,63.3273
2022-09-20,59.0191
2022-09-21,58.6214
2022-09-22,54.8241
2022-09-23,52.2898
2022-09-24,52.2898
2022-09-25,52.2898
2022-09-26,50.4035
2022-09-27,50.4446
2022-09-28,52.4029
2022-09-29,47.8767
2022-09-30,45.0312
2022-10-01,45.0312
2022-10-02,45.0312
2022-10-03,46.5183
2022-10-04,47.4096
2022-10-05,47.5358
2022-10-06,46.6858
2022-10-07,46.0661
2022-10-08,46.0661
2022-10-09,46.0661
2022-10-10,47.5078
2022-10-11,48.002
2022-10-12,47.435
2022-10-13,48.3348
2022-10-14,47.4069
2022-10-15,47.4069
2022-10-16,47.4069
2022-10-17,47.5557
2022-10-18,48.4112
2022-10-19,48.1008
2022-10-20,46.9512
2022-10-21,47.6256
2022-10-22,47.6256
2022-10-23,47.6256
2022-10-24,45.3586
2022-10-25,49.8075
2022-10-26,45.9382
2022-10-27,46.4915
2022-10-28,47.4523
2022-10-29,47.4523
2022-10-30,47.4523
2022-10-31,48.1868
2022-11-01,49.4472
2022-11-02,47.7181
2022-11-03,47.2904
2022-11-04,48.5363
2022-11-05,48.5363
2022-11-06,48.5363
2022-11-07,47.3297
2022-11-08,46.4043
2022-11-09,44.1036
2022-11-10,50.341
2022-11-11,52.5546
2022-11-12,52.5546
2022-11-13,52.5546
2022-11-14,50.6755
2022-11-15,53.5397
2022-11-16,48.2351
2022-11-17,51.5134
2022-11-18,56.7152
2022-11-19,56.7152
2022-11-20,56.7152
2022-11-21,58.7196
2022-11-22,56.4861
2022-11-23,58.7195
2022-11-24,58.7195
2022-11-25,60.7454
2022-11-26,60.7454
2022-11-27,60.7454
2022-11-28,60.1522
2022-11-29,61.6309
2022-11-30,61.8017
2022-12-01,60.3426
2022-12-02,61.6365
2022-12-03,61.6365
2022-12-04,61.6365
2022-12-05,59.6688
2022-12-06,58.045
2022-12-07,58.707
2022-12-08,58.9683
2022-12-09,56.4062
2022-12-10,56.4062
2022-12-11,56.4062
2022-12-12,55.5514
2022-12-13,53.9273
2022-12-14,53.0266
2022-12-15,50.0723
2022-12-16,48.4372
2022-12-17,48.4372
2022-12-18,48.4372
2022-12-19,47.71
2022-12-20,45.8064
2022-12-21,52.1327
2022-12-22,49.8174
2022-12-23,50.9623
2022-12-24,50.9623
2022-12-25,50.9623
2022-12-26,50.9623
2022-12-27,53.7777
2022-12-28,52.5107
2022-12-29,54.0609
2022-12-30,54.9732
2022-12-31,54.9732
2023-01-01,54.9732
2023-01-02,54.9732
2023-01-03,53.468
2023-01-04,55.8027
2023-01-05,55.3447
2023-01-06,57.6336
2023-01-07,57.6336
2023-01-08,57.6336
2023-01-09,56.1658
2023-01-10,57.6064
2023-01-11,57.7838
2023-01-12,57.5322
2023-01-13,57.0187
2023-01-14,57.0187
2023-01-15,57.0187
2023-01-16,57.0187
2023-01-17,55.3234
2023-01-18,55.2071
2023-01-19,52.5338
2023-01-20,53.333
2023-01-21,53.333
2023-01-22,53.333
2023-01-23,55.7968
2023-01-24,56.6114
2023-01-25,59.009
2023-01-26,63.0602
2023-01-27,64.0259
2023-01-28,64.0259
2023-01-29,64.0259
2023-01-30,60.331
2023-01-31,61.9109
2023-02-01,64.2897
2023-02-02,65.9431
2023-02-03,65.5807
2023-02-04,65.5807
2023-02-05,65.5807
2023-02-06,63.6974
2023-02-07,64.3225
2023-02-08,62.4602
2023-02-09,60.8046
2023-02-10,61.1395
2023-02-11,61.1395
2023-02-12,61.1395
2023-02-13,61.5106
2023-02-14,60.0039
2023-02-15,60.2844
2023-02-16,59.7742
2023-02-17,59.1785
2023-02-18,59.1785
2023-02-19,59.1785
2023-02-20,59.1785
2023-02-21,55.8015
2023-02-22,55.8015
2023-02-23,55.6756
2023-02-24,55.9021
2023-02-25,55.9021
2023-02-26,55.9021
2023-02-27,56.6928
2023-02-28,57.6035
2023-03-01,56.0517
2023-03-02,57.8152
2023-03-03,59.1476
2023-03-04,59.1476
2023-03-05,59.1476
2023-03-06,56.1193
2023-03-07,55.2336
2023-03-08,57.5042
2023-03-09,56.7869
2023-03-10,53.6451
2023-03-11,53.6451
2023-03-12,53.6451
2023-03-13,47.1101
2023-03-14,49.1921
2023-03-15,49.3916
2023-03-16,52.918
2023-03-17,51.9259
2023-03-18,51.9259
2023-03-19,51.9259
2023-03-20,46.9582
