,AAPL US Equity
2020-06-20,62.6149
2020-06-21,62.6149
2020-06-22,64.7506
2020-06-23,66.4124
2020-06-24,63.785
2020-06-25,64.8478
2020-06-26,60.5374
2020-06-27,60.5374
2020-06-28,60.5374
2020-06-29,62.4163
2020-06-30,63.0899
2020-07-01,62.8238
2020-07-02,62.8238
2020-07-03,62.8238
2020-07-04,62.8238
2020-07-05,62.8238
2020-07-06,65.0509
2020-07-07,64.5743
2020-07-08,66.4757
2020-07-09,66.7648
2020-07-10,66.9706
2020-07-11,66.9706
2020-07-12,66.9706
2020-07-13,66.1806
2020-07-14,67.5927
2020-07-15,68.1735
2020-07-16,65.9702
2020-07-17,65.6145
2020-07-18,65.6145
2020-07-19,65.6145
2020-07-20,67.5017
2020-07-21,65.0326
2020-07-22,65.2962
2020-07-23,57.953
2020-07-24,57.6049
2020-07-25,57.6049
2020-07-26,57.6049
2020-07-27,59.9784
2020-07-28,57.6109
2020-07-29,59.5085
2020-07-30,60.68
2020-07-31,68.8451
2020-08-01,68.8451
2020-08-02,68.8451
2020-08-03,70.5284
2020-08-04,70.9693
2020-08-05,71.2128
2020-08-06,73.4385
2020-08-07,69.68
2020-08-08,69.68
2020-08-09,69.68
2020-08-10,70.6508
2020-08-11,66.1056
2020-08-12,68.3868
2020-08-13,69.5532
2020-08-14,69.4174
2020-08-15,69.4174
2020-08-16,69.4174
2020-08-17,69.0095
2020-08-18,69.5978
2020-08-19,69.6881
2020-08-20,71.2535
2020-08-21,74.4888
2020-08-22,74.4888
2020-08-23,74.4888
2020-08-24,75.1937
2020-08-25,73.7309
2020-08-26,74.5722
2020-08-27,72.434
2020-08-28,72.1475
2020-08-29,72.1475
2020-08-30,72.1475
2020-08-31,74.3419
2020-09-01,76.6528
2020-09-02,72.9754
2020-09-03,61.4372
2020-09-04,61.4851
2020-09-05,61.4851
2020-09-06,61.4851
2020-09-07,61.4851
2020-09-08,54.3749
2020-09-09,57.2051
2020-09-10,54.2426
2020-09-11,53.1352
2020-09-12,53.1352
2020-09-13,53.1352
2020-09-14,55.2627
2020-09-15,55.3783
2020-09-16,52.7789
2020-09-17,51.467
2020-09-18,49.0033
2020-09-19,49.0033
2020-09-20,49.0033
2020-09-21,51.2386
2020-09-22,52.3913
2020-09-23,49.134
2020-09-24,49.8899
2020-09-25,52.5805
2020-09-26,52.5805
2020-09-27,52.5805
2020-09-28,54.2577
2020-09-29,53.6208
2020-09-30,54.7081
2020-10-01,55.3254
2020-10-02,52.4789
2020-10-03,52.4789
2020-10-04,52.4789
2020-10-05,54.7043
2020-10-06,52.2738
2020-10-07,53.5023
2020-10-08,53.4208
2020-10-09,54.7182
2020-10-10,54.7182
2020-10-11,54.7182
2020-10-12,59.0966
2020-10-13,56.5828
2020-10-14,56.6349
2020-10-15,56.2628
2020-10-16,54.948
2020-10-17,54.948
2020-10-18,54.948
2020-10-19,52.658
2020-10-20,53.6634
2020-10-21,53.1747
2020-10-22,52.3124
2020-10-23,51.7619
2020-10-24,51.7619
2020-10-25,51.7619
2020-10-26,51.7693
2020-10-27,52.9264
2020-10-28,48.7142
2020-10-29,51.7453
2020-10-30,47.2187
2020-10-31,47.2187
2020-11-01,47.2187
2020-11-02,47.1592
2020-11-03,48.4063
2020-11-04,51.5976
2020-11-05,54.2461
2020-11-06,54.1445
2020-11-07,54.1445
2020-11-08,54.1445
2020-11-09,52.3636
2020-11-10,52.1018
2020-11-11,54.4701
2020-11-12,54.2494
2020-11-13,54.2836
2020-11-14,54.2836
2020-11-15,54.2836
2020-11-16,55.0078
2020-11-17,54.2302
2020-11-18,53.0704
2020-11-19,53.5315
2020-11-20,52.3965
2020-11-21,52.3965
2020-11-22,52.3965
2020-11-23,49.4827
2020-11-24,50.5585
2020-11-25,51.2581
2020-11-26,51.2581
2020-11-27,51.7183
2020-11-28,51.7183
2020-11-29,51.7183
2020-11-30,53.7045
2020-12-01,56.4684
2020-12-02,56.7305
2020-12-03,56.5934
2020-12-04,55.9046
2020-12-05,55.9046
2020-12-06,55.9046
2020-12-07,57.0794
2020-12-08,57.5706
2020-12-09,54.889
2020-12-10,56.0774
2020-12-11,55.2219
2020-12-12,55.2219
2020-12-13,55.2219
2020-12-14,54.5681
2020-12-15,59.3842
2020-12-16,59.3095
2020-12-17,59.9712
2020-12-18,57.7394
2020-12-19,57.7394
2020-12-20,57.7394
2020-12-21,58.9564
2020-12-22,61.6069
2020-12-23,60.5867
2020-12-24,61.3142
2020-12-25,61.3142
2020-12-26,61.3142
2020-12-27,61.3142
2020-12-28,64.4837
2020-12-29,62.4431
2020-12-30,61.1775
2020-12-31,60.0499
2021-01-01,60.0499
2021-01-02,60.0499
2021-01-03,60.0499
2021-01-04,56.6125
2021-01-05,57.8306
2021-01-06,53.5443
2021-01-07,56.7898
2021-01-08,57.5915
2021-01-09,57.5915
2021-01-10,57.5915
2021-01-11,54.7372
2021-01-12,54.5732
2021-01-13,56.1517
2021-01-14,54.3024
2021-01-15,52.6975
2021-01-16,52.6975
2021-01-17,52.6975
2021-01-18,52.6975
2021-01-19,53.2547
2021-01-20,56.4822
2021-01-21,59.7918
2021-01-22,61.18
2021-01-23,61.18
2021-01-24,61.18
2021-01-25,63.4636
2021-01-26,63.6017
2021-01-27,62.4821
2021-01-28,57.7321
2021-01-29,53.3975
2021-01-30,53.3975
2021-01-31,53.3975
2021-02-01,54.8865
2021-02-02,55.4605
2021-02-03,54.5732
2021-02-04,56.9162
2021-02-05,56.5439
2021-02-06,56.5439
2021-02-07,56.5439
2021-02-08,56.6474
2021-02-09,55.8221
2021-02-10,55.2485
2021-02-11,55.0033
2021-02-12,55.1932
2021-02-13,55.1932
2021-02-14,55.1932
2021-02-15,55.1932
2021-02-16,53.088
2021-02-17,50.9221
2021-02-18,49.9092
2021-02-19,50.0547
2021-02-20,50.0547
2021-02-21,50.0547
2021-02-22,46.6628
2021-02-23,46.5448
2021-02-24,46.1053
2021-02-25,42.5519
2021-02-26,42.8341
2021-02-27,42.8341
2021-02-28,42.8341
2021-03-01,49.0918
2021-03-02,46.9194
2021-03-03,44.5804
2021-03-04,43.1761
2021-03-05,44.3874
2021-03-06,44.3874
2021-03-07,44.3874
2021-03-08,40.8536
2021-03-09,45.0774
2021-03-10,44.3119
2021-03-11,46.0115
2021-03-12,45.3391
2021-03-13,45.3391
2021-03-14,45.3391
2021-03-15,47.8483
2021-03-16,49.1376
2021-03-17,48.5017
2021-03-18,45.3324
2021-03-19,44.9446
2021-03-20,44.9446
2021-03-21,44.9446
2021-03-22,47.8506
2021-03-23,47.2062
2021-03-24,45.3838
2021-03-25,45.8254
2021-03-26,46.3814
2021-03-27,46.3814
2021-03-28,46.3814
2021-03-29,46.5462
2021-03-30,45.3527
2021-03-31,47.4573
2021-04-01,48.2364
2021-04-02,48.2364
2021-04-03,48.2364
2021-04-04,48.2364
2021-04-05,50.8106
2021-04-06,51.0796
2021-04-07,52.5434
2021-04-08,54.5894
2021-04-09,56.6599
2021-04-10,56.6599
2021-04-11,56.6599
2021-04-12,54.9342
2021-04-13,57.3753
2021-04-14,55.0543
2021-04-15,56.9101
2021-04-16,56.5775
2021-04-17,56.5775
2021-04-18,56.5775
2021-04-19,57.0963
2021-04-20,55.3555
2021-04-21,55.6707
2021-04-22,54.0904
2021-04-23,56.059
2021-04-24,56.059
2021-04-25,56.059
2021-04-26,56.3841
2021-04-27,56.0303
2021-04-28,55.1514
2021-04-29,55.0411
2021-04-30,52.8339
2021-05-01,52.8339
2021-05-02,52.8339
2021-05-03,53.8573
2021-05-04,49.0737
2021-05-05,49.3219
2021-05-06,50.9445
2021-05-07,51.6198
2021-05-08,51.6198
2021-05-09,51.6198
2021-05-10,48.2722
2021-05-11,47.3829
2021-05-12,44.547
2021-05-13,46.8525
2021-05-14,49.3102
2021-05-15,49.3102
2021-05-16,49.3102
2021-05-17,48.2128
2021-05-18,46.9131
2021-05-19,46.7662
2021-05-20,49.4485
2021-05-21,47.6657
2021-05-22,47.6657
2021-05-23,47.6657
2021-05-24,49.344
2021-05-25,49.1487
2021-05-26,49.0984
2021-05-27,47.5203
2021-05-28,46.8554
2021-05-29,46.8554
2021-05-30,46.8554
2021-05-31,46.8554
2021-06-01,46.5238
2021-06-02,47.4336
2021-06-03,45.8607
2021-06-04,48.5873
2021-06-05,48.5873
2021-06-06,48.5873
2021-06-07,48.5987
2021-06-08,49.5701
2021-06-09,50.0237
2021-06-10,48.8352
2021-06-11,50.3196
2021-06-12,50.3196
2021-06-13,50.3196
2021-06-14,53.818
2021-06-15,52.786
2021-06-16,53.3479
2021-06-17,55.1244
2021-06-18,53.4179
2021-06-19,53.4179
2021-06-20,53.4179
2021-06-21,55.3941
2021-06-22,57.1127
2021-06-23,56.7358
2021-06-24,56.3375
2021-06-25,55.9174
2021-06-26,55.9174
2021-06-27,55.9174
2021-06-28,57.7325
2021-06-29,59.3399
2021-06-30,59.9799
2021-07-01,60.2979
2021-07-02,62.9419
2021-07-03,62.9419
2021-07-04,62.9419
2021-07-05,62.9419
2021-07-06,64.7989
2021-07-07,66.9216
2021-07-08,64.8129
2021-07-09,66.3549
2021-07-10,66.3549
2021-07-11,66.3549
2021-07-12,65.3879
2021-07-13,66.3364
2021-07-14,69.0386
2021-07-15,67.9613
2021-07-16,64.7034
2021-07-17,64.7034
2021-07-18,64.7034
2021-07-19,59.1715
2021-07-20,62.3025
2021-07-21,61.3165
2021-07-22,62.4637
2021-07-23,63.8575
2021-07-24,63.8575
2021-07-25,63.8575
2021-07-26,64.1936
2021-07-27,61.1566
2021-07-28,58.8349
2021-07-29,59.4225
2021-07-30,59.6212
2021-07-31,59.6212
2021-08-01,59.6212
2021-08-02,59.158
2021-08-03,60.8604
2021-08-04,60.2812
2021-08-05,60.3859
2021-08-06,59.355
2021-08-07,59.355
2021-08-08,59.355
2021-08-09,59.2802
2021-08-10,58.5325
2021-08-11,58.8176
2021-08-12,61.9697
2021-08-13,62.1773
2021-08-14,62.1773
2021-08-15,62.1773
2021-08-16,64.1256
2021-08-17,62.5901
2021-08-18,56.796
2021-08-19,57.1602
2021-08-20,58.737
2021-08-21,58.737
2021-08-22,58.737
2021-08-23,60.2799
2021-08-24,60.1422
2021-08-25,58.2156
2021-08-26,56.9865
2021-08-27,58.1675
2021-08-28,58.1675
2021-08-29,58.1675
2021-08-30,62.6868
2021-08-31,60.7492
2021-09-01,61.3998
2021-09-02,62.4784
2021-09-03,63.0868
2021-09-04,63.0868
2021-09-05,63.0868
2021-09-06,63.0868
2021-09-07,65.2312
2021-09-08,62.7387
2021-09-09,61.1477
2021-09-10,54.1779
2021-09-11,54.1779
2021-09-12,54.1779
2021-09-13,54.7842
2021-09-14,52.9956
2021-09-15,53.9846
2021-09-16,53.6765
2021-09-17,50.2983
2021-09-18,50.2983
2021-09-19,50.2983
2021-09-20,46.815
2021-09-21,47.4067
2021-09-22,50.2356
2021-09-23,51.3322
2021-09-24,51.4339
2021-09-25,51.4339
2021-09-26,51.4339
2021-09-27,49.5882
2021-09-28,45.7935
2021-09-29,46.911
2021-09-30,45.5079
2021-10-01,46.9277
2021-10-02,46.9277
2021-10-03,46.9277
2021-10-04,43.3606
2021-10-05,45.7547
2021-10-06,46.8055
2021-10-07,48.307
2021-10-08,47.8843
2021-10-09,47.8843
2021-10-10,47.8843
2021-10-11,47.7844
2021-10-12,46.3409
2021-10-13,45.682
2021-10-14,49.2292
2021-10-15,50.4965
2021-10-16,50.4965
2021-10-17,50.4965
2021-10-18,52.4409
2021-10-19,54.8138
2021-10-20,55.3353
2021-10-21,55.5688
2021-10-22,54.5105
2021-10-23,54.5105
2021-10-24,54.5105
2021-10-25,54.4426
2021-10-26,55.2271
2021-10-27,54.5554
2021-10-28,58.6711
2021-10-29,54.8449
2021-10-30,54.8449
2021-10-31,54.8449
2021-11-01,53.7454
2021-11-02,54.9251
2021-11-03,56.516
2021-11-04,55.7817
2021-11-05,56.3799
2021-11-06,56.3799
2021-11-07,56.3799
2021-11-08,55.1786
2021-11-09,55.6095
2021-11-10,51.6003
2021-11-11,51.5338
2021-11-12,54.1268
2021-11-13,54.1268
2021-11-14,54.1268
2021-11-15,54.1388
2021-11-16,55.3444
2021-11-17,58.1766
2021-11-18,62.504
2021-11-19,64.8088
2021-11-20,64.8088
2021-11-21,64.8088
2021-11-22,65.1969
2021-11-23,65.5233
2021-11-24,65.9719
2021-11-25,65.9719
2021-11-26,58.3671
2021-11-27,58.3671
2021-11-28,58.3671
2021-11-29,61.4414
2021-11-30,65.3466
2021-12-01,64.6373
2021-12-02,63.2831
2021-12-03,60.7789
2021-12-04,60.7789
2021-12-05,60.7789
2021-12-06,63.4879
2021-12-07,67.4092
2021-12-08,69.653
2021-12-09,68.9978
2021-12-10,71.5971
2021-12-11,71.5971
2021-12-12,71.5971
2021-12-13,67.1766
2021-12-14,65.5847
2021-12-15,68.3221
2021-12-16,61.1901
2021-12-17,60.1567
2021-12-18,60.1567
2021-12-19,60.1567
2021-12-20,58.8799
2021-12-21,60.8819
2021-12-22,62.4295
2021-12-23,62.7972
2021-12-24,62.7972
2021-12-25,62.7972
2021-12-26,62.7972
2021-12-27,65.0374
2021-12-28,64.0134
2021-12-29,64.0641
2021-12-30,62.864
2021-12-31,62.2203
2022-01-01,62.2203
2022-01-02,62.2203
2022-01-03,64.8448
2022-01-04,62.5077
2022-01-05,58.0306
2022-01-06,55.5177
2022-01-07,55.6334
2022-01-08,55.6334
2022-01-09,55.6334
2022-01-10,55.6475
2022-01-11,57.6509
2022-01-12,57.9568
2022-01-13,54.9113
2022-01-14,55.5479
2022-01-15,55.5479
2022-01-16,55.5479
2022-01-17,55.5479
2022-01-18,52.6881
2022-01-19,49.7928
2022-01-20,48.4654
2022-01-21,46.8867
2022-01-22,46.8867
2022-01-23,46.8867
2022-01-24,46.2998
2022-01-25,44.9443
2022-01-26,44.8778
2022-01-27,44.522
2022-01-28,53.5307
2022-01-29,53.5307
2022-01-30,53.5307
2022-01-31,56.4602
2022-02-01,56.3199
2022-02-02,57.1176
2022-02-03,54.6499
2022-02-04,54.4096
2022-02-05,54.4096
2022-02-06,54.4096
2022-02-07,53.794
2022-02-08,56.029
2022-02-09,57.0128
2022-02-10,53.4625
2022-02-11,50.7287
2022-02-12,50.7287
2022-02-13,50.7287
2022-02-14,50.9078
2022-02-15,53.7416
2022-02-16,53.5453
2022-02-17,50.621
2022-02-18,49.4189
2022-02-19,49.4189
2022-02-20,49.4189
2022-02-21,49.4189
2022-02-22,47.2307
2022-02-23,44.3345
2022-02-24,46.4679
2022-02-25,48.0941
2022-02-26,48.0941
2022-02-27,48.0941
2022-02-28,48.3021
2022-03-01,46.9196
2022-03-02,49.5344
2022-03-03,49.2877
2022-03-04,47.0405
2022-03-05,47.0405
2022-03-06,47.0405
2022-03-07,44.3924
2022-03-08,43.1838
2022-03-09,47.5593
2022-03-10,44.6964
2022-03-11,42.4356
2022-03-12,42.4356
2022-03-13,42.4356
2022-03-14,40.157
2022-03-15,43.5663
2022-03-16,46.7271
2022-03-17,47.4243
2022-03-18,49.6482
2022-03-19,49.6482
2022-03-20,49.6482
2022-03-21,50.5498
2022-03-22,52.7025
2022-03-23,53.5478
2022-03-24,55.8163
2022-03-25,56.189
2022-03-26,56.189
2022-03-27,56.189
2022-03-28,56.7005
2022-03-29,58.6093
2022-03-30,57.6777
2022-03-31,55.2647
2022-04-01,55.0385
2022-04-02,55.0385
2022-04-03,55.0385
2022-04-04,57.5144
2022-04-05,54.9525
2022-04-06,52.6347
2022-04-07,52.8322
2022-04-08,51.3669
2022-04-09,51.3669
2022-04-10,51.3669
2022-04-11,48.4253
2022-04-12,49.7357
2022-04-13,51.5622
2022-04-14,48.1843
2022-04-15,48.1843
2022-04-16,48.1843
2022-04-17,48.1843
2022-04-18,48.0441
2022-04-19,49.649
2022-04-20,49.5335
2022-04-21,48.972
2022-04-22,45.8958
2022-04-23,45.8958
2022-04-24,45.8958
2022-04-25,46.711
2022-04-26,42.9746
2022-04-27,42.8405
2022-04-28,48.0004
2022-04-29,44.4811
2022-04-30,44.4811
2022-05-01,44.4811
2022-05-02,44.6982
2022-05-03,45.7736
2022-05-04,50.0934
2022-05-05,44.8642
2022-05-06,45.3371
2022-05-07,45.3371
2022-05-08,45.3371
2022-05-09,42.6664
2022-05-10,44.2606
2022-05-11,40.4561
2022-05-12,38.7607
2022-05-13,41.6804
2022-05-14,41.6804
2022-05-15,41.6804
2022-05-16,40.9829
2022-05-17,43.2962
2022-05-18,39.6385
2022-05-19,38.2606
2022-05-20,38.4137
2022-05-21,38.4137
2022-05-22,38.4137
2022-05-23,41.8468
2022-05-24,40.6782
2022-05-25,40.7777
2022-05-26,42.8007
2022-05-27,46.2171
2022-05-28,46.2171
2022-05-29,46.2171
2022-05-30,46.2171
2022-05-31,45.8305
2022-06-01,45.7662
2022-06-02,47.2399
2022-06-03,44.3336
2022-06-04,44.3336
2022-06-05,44.3336
2022-06-06,44.7916
2022-06-07,46.3363
2022-06-08,45.9482
2022-06-09,43.2877
2022-06-10,40.759
2022-06-11,40.759
2022-06-12,40.759
2022-06-13,38.5399
2022-06-14,39.1147
2022-06-15,40.851
2022-06-16,38.563
2022-06-17,39.5415
2022-06-18,39.5415
2022-06-19,39.5415
2022-06-20,39.5415
2022-06-21,42.2742
2022-06-22,42.037
2022-06-23,43.8663
2022-06-24,45.9162
2022-06-25,45.9162
2022-06-26,45.9162
2022-06-27,45.9162
2022-06-28,43.7861
2022-06-29,44.9076
2022-06-30,43.6445
2022-07-01,45.0522
2022-07-02,45.0522
2022-07-03,45.0522
2022-07-04,45.0522
2022-07-05,46.6914
2022-07-06,47.5288
2022-07-07,49.5945
2022-07-08,50.0041
2022-07-09,50.0041
2022-07-10,50.0041
2022-07-11,48.7162
2022-07-12,49.3321
2022-07-13,49.1041
2022-07-14,50.9914
2022-07-15,52.0409
2022-07-16,52.0409
2022-07-17,52.0409
2022-07-18,50.0202
2022-07-19,52.4419
2022-07-20,53.648
2022-07-21,54.9851
2022-07-22,54.1044
2022-07-23,54.1044
2022-07-24,54.1044
2022-07-25,53.3053
2022-07-26,52.3579
2022-07-27,55.503
2022-07-28,55.8285
2022-07-29,58.7076
2022-07-30,58.7076
2022-07-31,58.7076
2022-08-01,57.9504
2022-08-02,56.8132
2022-08-03,60.1165
2022-08-04,59.8688
2022-08-05,59.6856
2022-08-06,59.6856
2022-08-07,59.6856
2022-08-08,59.2941
2022-08-09,59.3229
2022-08-10,61.7384
2022-08-11,61.0869
2022-08-12,63.0295
2022-08-13,63.0295
2022-08-14,63.0295
2022-08-15,63.5971
2022-08-16,63.4492
2022-08-17,64.2661
2022-08-18,63.8774
2022-08-19,61.3539
2022-08-20,61.3539
2022-08-21,61.3539
2022-08-22,57.8058
2022-08-23,57.5096
2022-08-24,57.7074
2022-08-25,59.3389
2022-08-26,53.8308
2022-08-27,53.8308
2022-08-28,53.8308
2022-08-29,52.0831
2022-08-30,50.2231
2022-08-31,48.9849
2022-09-01,49.5483
2022-09-02,47.9564
2022-09-03,47.9564
2022-09-04,47.9564
2022-09-05,47.9564
2022-09-06,47.0259
2022-09-07,48.1878
2022-09-08,47.0676
2022-09-09,49.427
2022-09-10,49.427
2022-09-11,49.427
2022-09-12,53.8577
2022-09-13,47.1021
2022-09-14,48.1337
2022-09-15,46.2669
2022-09-16,45.2359
2022-09-17,45.2359
2022-09-18,45.2359
2022-09-19,47.9516
2022-09-20,49.6066
2022-09-21,47.5512
2022-09-22,46.9313
2022-09-23,45.4853
2022-09-24,45.4853
2022-09-25,45.4853
2022-09-26,45.7399
2022-09-27,46.4924
2022-09-28,45.2338
2022-09-29,40.8484
2022-09-30,38.5974
2022-10-01,38.5974
2022-10-02,38.5974
2022-10-03,41.887
2022-10-04,44.5275
2022-10-05,44.7409
2022-10-06,44.1724
2022-10-07,41.1911
2022-10-08,41.1911
2022-10-09,41.1911
2022-10-10,41.4438
2022-10-11,40.6554
2022-10-12,40.3029
2022-10-13,43.9553
2022-10-14,41.36
2022-10-15,41.36
2022-10-16,41.36
2022-10-17,44.3324
2022-10-18,45.2864
2022-10-19,45.3659
2022-10-20,45.0764
2022-10-21,47.9151
2022-10-22,47.9151
2022-10-23,47.9151
2022-10-24,49.4341
2022-10-25,51.3788
2022-10-26,49.3476
2022-10-27,46.4564
2022-10-28,53.2667
2022-10-29,53.2667
2022-10-30,53.2667
2022-10-31,51.7723
2022-11-01,50.1412
2022-11-02,46.9447
2022-11-03,43.7849
2022-11-04,43.6512
2022-11-05,43.6512
2022-11-06,43.6512
2022-11-07,44.0049
2022-11-08,44.3926
2022-11-09,41.9912
2022-11-10,49.3391
2022-11-11,50.8577
2022-11-12,50.8577
2022-11-13,50.8577
2022-11-14,50.0785
2022-11-15,51.0403
2022-11-16,50.3279
2022-11-17,51.4111
2022-11-18,51.7327
2022-11-19,51.7327
2022-11-20,51.7327
2022-11-21,49.7717
2022-11-22,51.0418
2022-11-23,51.5615
2022-11-24,51.5615
2022-11-25,49.7448
2022-11-26,49.7448
2022-11-27,49.7448
2022-11-28,47.4709
2022-11-29,45.7738
2022-11-30,49.9381
2022-12-01,50.0999
2022-12-02,49.8025
2022-12-03,49.8025
2022-12-04,49.8025
2022-12-05,49.0912
2022-12-06,46.9063
2022-12-07,45.7898
2022-12-08,46.9242
2022-12-09,46.635
2022-12-10,46.635
2022-12-11,46.635
2022-12-12,48.2056
2022-12-13,48.8605
2022-12-14,47.4298
2022-12-15,43.5162
2022-12-16,42.4418
2022-12-17,42.4418
2022-12-18,42.4418
2022-12-19,41.3072
2022-12-20,41.2698
2022-12-21,43.641
2022-12-22,41.8541
2022-12-23,41.6513
2022-12-24,41.6513
2022-12-25,41.6513
2022-12-26,41.6513
2022-12-27,40.6441
2022-12-28,38.5418
2022-12-29,41.3497
2022-12-30,41.5971
2022-12-31,41.5971
2023-01-01,41.5971
2023-01-02,41.5971
2023-01-03,39.0115
2023-01-04,40.035
2023-01-05,39.3258
2023-01-06,42.9166
2023-01-07,42.9166
2023-01-08,42.9166
2023-01-09,43.3165
2023-01-10,43.7624
2023-01-11,45.8592
2023-01-12,45.808
2023-01-13,46.8442
2023-01-14,46.8442
2023-01-15,46.8442
2023-01-16,46.8442
2023-01-17,47.7477
2023-01-18,47.2339
2023-01-19,47.2821
2023-01-20,49.3572
2023-01-21,49.3572
2023-01-22,49.3572
2023-01-23,51.8029
2023-01-24,52.8355
2023-01-25,52.2887
2023-01-26,53.8378
2023-01-27,55.2479
2023-01-28,55.2479
2023-01-29,55.2479
2023-01-30,52.7679
2023-01-31,53.7142
2023-02-01,54.5467
2023-02-02,58.2221
2023-02-03,60.4792
2023-02-04,60.4792
2023-02-05,60.4792
2023-02-06,58.0377
2023-02-07,59.8071
2023-02-08,57.4636
2023-02-09,56.5814
2023-02-10,56.8233
2023-02-11,56.8233
2023-02-12,56.8233
2023-02-13,58.6531
2023-02-14,58.0705
2023-02-15,59.4365
2023-02-16,57.951
2023-02-17,56.8977
2023-02-18,56.8977
2023-02-19,56.8977
2023-02-20,56.8977
2023-02-21,53.3763
2023-02-22,53.6896
2023-02-23,54.0535
2023-02-24,51.7443
2023-02-25,51.7443
2023-02-26,51.7443
2023-02-27,52.6849
2023-02-28,52.2409
2023-03-01,50.4306
2023-03-02,50.9332
2023-03-03,54.9637
2023-03-04,54.9637
2023-03-05,54.9637
2023-03-06,56.9637
2023-03-07,54.9531
2023-03-08,55.8707
2023-03-09,53.8341
2023-03-10,52.0353
2023-03-11,52.0353
2023-03-12,52.0353
2023-03-13,53.5487
2023-03-14,55.125
2023-03-15,55.4203
2023-03-16,57.4892
2023-03-17,56.6804
2023-03-18,56.6804
