,DVA US Equity
2020-04-25,49.1835
2020-04-26,49.1835
2020-04-27,53.0333
2020-04-28,52.7493
2020-04-29,54.937
2020-04-30,52.7497
2020-05-01,50.7252
2020-05-02,50.7252
2020-05-03,50.7252
2020-05-04,49.6296
2020-05-05,52.4932
2020-05-06,54.9517
2020-05-07,53.1607
2020-05-08,53.5894
2020-05-09,53.5894
2020-05-10,53.5894
2020-05-11,53.8588
2020-05-12,51.9857
2020-05-13,52.0479
2020-05-14,51.3175
2020-05-15,52.2232
2020-05-16,52.2232
2020-05-17,52.2232
2020-05-18,53.4027
2020-05-19,52.9397
2020-05-20,52.7127
2020-05-21,51.532
2020-05-22,49.7471
2020-05-23,49.7471
2020-05-24,49.7471
2020-05-25,49.7471
2020-05-26,50.8568
2020-05-27,51.4887
2020-05-28,52.1893
2020-05-29,53.5497
2020-05-30,53.5497
2020-05-31,53.5497
2020-06-01,52.9017
2020-06-02,53.391
2020-06-03,52.162
2020-06-04,54.6891
2020-06-05,59.5638
2020-06-06,59.5638
2020-06-07,59.5638
2020-06-08,58.1572
2020-06-09,55.5087
2020-06-10,53.8841
2020-06-11,51.0351
2020-06-12,49.4756
2020-06-13,49.4756
2020-06-14,49.4756
2020-06-15,49.7373
2020-06-16,50.157
2020-06-17,49.4484
2020-06-18,49.3397
2020-06-19,50.7839
2020-06-20,50.7839
2020-06-21,50.7839
2020-06-22,50.1589
2020-06-23,50.4219
2020-06-24,48.2918
2020-06-25,48.6474
2020-06-26,46.6364
2020-06-27,46.6364
2020-06-28,46.6364
2020-06-29,48.5091
2020-06-30,50.6066
2020-07-01,52.173
2020-07-02,52.5981
2020-07-03,52.5981
2020-07-04,52.5981
2020-07-05,52.5981
2020-07-06,52.7781
2020-07-07,53.6037
2020-07-08,53.5031
2020-07-09,50.8282
2020-07-10,52.4708
2020-07-11,52.4708
2020-07-12,52.4708
2020-07-13,50.5203
2020-07-14,53.1662
2020-07-15,55.8255
2020-07-16,56.0943
2020-07-17,56.3993
2020-07-18,56.3993
2020-07-19,56.3993
2020-07-20,56.8132
2020-07-21,57.3264
2020-07-22,58.4928
2020-07-23,59.0715
2020-07-24,58.5438
2020-07-25,58.5438
2020-07-26,58.5438
2020-07-27,59.7758
2020-07-28,58.994
2020-07-29,62.3646
2020-07-30,62.0776
2020-07-31,56.5025
2020-08-01,56.5025
2020-08-02,56.5025
2020-08-03,56.2503
2020-08-04,51.4467
2020-08-05,50.6477
2020-08-06,49.8712
2020-08-07,49.9719
2020-08-08,49.9719
2020-08-09,49.9719
2020-08-10,50.2692
2020-08-11,49.1268
2020-08-12,50.111
2020-08-13,49.0487
2020-08-14,49.7462
2020-08-15,49.7462
2020-08-16,49.7462
2020-08-17,54.9631
2020-08-18,55.2918
2020-08-19,54.8041
2020-08-20,55.4326
2020-08-21,55.5329
2020-08-22,55.5329
2020-08-23,55.5329
2020-08-24,56.5078
2020-08-25,56.6864
2020-08-26,56.3614
2020-08-27,55.3763
2020-08-28,55.3587
2020-08-29,55.3587
2020-08-30,55.3587
2020-08-31,55.0337
2020-09-01,55.8967
2020-09-02,58.8546
2020-09-03,55.2925
2020-09-04,54.5395
2020-09-05,54.5395
2020-09-06,54.5395
2020-09-07,54.5395
2020-09-08,51.0912
2020-09-09,55.3058
2020-09-10,54.6821
2020-09-11,55.3131
2020-09-12,55.3131
2020-09-13,55.3131
2020-09-14,54.8664
2020-09-15,57.6558
2020-09-16,60.142
2020-09-17,57.1895
2020-09-18,52.746
2020-09-19,52.746
2020-09-20,52.746
2020-09-21,49.6337
2020-09-22,48.9813
2020-09-23,46.0712
2020-09-24,45.0166
2020-09-25,48.3816
2020-09-26,48.3816
2020-09-27,48.3816
2020-09-28,49.2062
2020-09-29,48.7231
2020-09-30,50.8182
2020-10-01,47.088
2020-10-02,49.0958
2020-10-03,49.0958
2020-10-04,49.0958
2020-10-05,52.0895
2020-10-06,50.3612
2020-10-07,52.6748
2020-10-08,54.3264
2020-10-09,53.3162
2020-10-10,53.3162
2020-10-11,53.3162
2020-10-12,54.5566
2020-10-13,53.7684
2020-10-14,54.4012
2020-10-15,54.4508
2020-10-16,56.7278
2020-10-17,56.7278
2020-10-18,56.7278
2020-10-19,54.8764
2020-10-20,55.0505
2020-10-21,54.9096
2020-10-22,56.286
2020-10-23,56.7581
2020-10-24,56.7581
2020-10-25,56.7581
2020-10-26,54.5506
2020-10-27,53.6485
2020-10-28,49.3104
2020-10-29,48.6045
2020-10-30,49.3249
2020-10-31,49.3249
2020-11-01,49.3249
2020-11-02,53.303
2020-11-03,57.9962
2020-11-04,61.2082
2020-11-05,63.1962
2020-11-06,63.6258
2020-11-07,63.6258
2020-11-08,63.6258
2020-11-09,66.7909
2020-11-10,70.2808
2020-11-11,68.9641
2020-11-12,69.561
2020-11-13,71.7624
2020-11-14,71.7624
2020-11-15,71.7624
2020-11-16,73.2977
2020-11-17,73.4419
2020-11-18,65.9685
2020-11-19,65.0368
2020-11-20,66.6066
2020-11-21,66.6066
2020-11-22,66.6066
2020-11-23,66.7249
2020-11-24,66.225
2020-11-25,66.1225
2020-11-26,66.1225
2020-11-27,66.3381
2020-11-28,66.3381
2020-11-29,66.3381
2020-11-30,66.2914
2020-12-01,64.3217
2020-12-02,63.9628
2020-12-03,59.568
2020-12-04,63.0354
2020-12-05,63.0354
2020-12-06,63.0354
2020-12-07,61.8475
2020-12-08,63.475
2020-12-09,64.2314
2020-12-10,64.7323
2020-12-11,59.6467
2020-12-12,59.6467
2020-12-13,59.6467
2020-12-14,60.4261
2020-12-15,63.1355
2020-12-16,63.6583
2020-12-17,65.7385
2020-12-18,65.2074
2020-12-19,65.2074
2020-12-20,65.2074
2020-12-21,65.5112
2020-12-22,64.6575
2020-12-23,64.3835
2020-12-24,64.4959
2020-12-25,64.4959
2020-12-26,64.4959
2020-12-27,64.4959
2020-12-28,64.7791
2020-12-29,65.2715
2020-12-30,64.4244
2020-12-31,66.1512
2021-01-01,66.1512
2021-01-02,66.1512
2021-01-03,66.1512
2021-01-04,64.6144
2021-01-05,64.6615
2021-01-06,68.1736
2021-01-07,69.476
2021-01-08,70.73
2021-01-09,70.73
2021-01-10,70.73
2021-01-11,69.3786
2021-01-12,69.9039
2021-01-13,64.7654
2021-01-14,63.0004
2021-01-15,61.62
2021-01-16,61.62
2021-01-17,61.62
2021-01-18,61.62
2021-01-19,60.6165
2021-01-20,62.7593
2021-01-21,61.2075
2021-01-22,61.4736
2021-01-23,61.4736
2021-01-24,61.4736
2021-01-25,59.8535
2021-01-26,60.5838
2021-01-27,58.3712
2021-01-28,58.4158
2021-01-29,57.5866
2021-01-30,57.5866
2021-01-31,57.5866
2021-02-01,59.2438
2021-02-02,49.3181
2021-02-03,47.9842
2021-02-04,46.9002
2021-02-05,46.4885
2021-02-06,46.4885
2021-02-07,46.4885
2021-02-08,47.8308
2021-02-09,48.8714
2021-02-10,51.8401
2021-02-11,51.7621
2021-02-12,42.5497
2021-02-13,42.5497
2021-02-14,42.5497
2021-02-15,42.5497
2021-02-16,41.8022
2021-02-17,40.8222
2021-02-18,38.2313
2021-02-19,40.7676
2021-02-20,40.7676
2021-02-21,40.7676
2021-02-22,38.9924
2021-02-23,40.6552
2021-02-24,42.6575
2021-02-25,41.975
2021-02-26,41.9658
2021-02-27,41.9658
2021-02-28,41.9658
2021-03-01,42.9041
2021-03-02,43.7791
2021-03-03,43.0257
2021-03-04,44.4163
2021-03-05,46.6445
2021-03-06,46.6445
2021-03-07,46.6445
2021-03-08,49.1807
2021-03-09,49.2048
2021-03-10,48.5843
2021-03-11,49.3092
2021-03-12,50.2762
2021-03-13,50.2762
2021-03-14,50.2762
2021-03-15,50.9009
2021-03-16,49.2169
2021-03-17,49.3379
2021-03-18,51.2853
2021-03-19,52.1198
2021-03-20,52.1198
2021-03-21,52.1198
2021-03-22,52.3967
2021-03-23,48.2468
2021-03-24,50.923
2021-03-25,53.2022
2021-03-26,50.4349
2021-03-27,50.4349
2021-03-28,50.4349
2021-03-29,52.0162
2021-03-30,51.2628
2021-03-31,49.0577
2021-04-01,46.2531
2021-04-02,46.2531
2021-04-03,46.2531
2021-04-04,46.2531
2021-04-05,48.0465
2021-04-06,48.2436
2021-04-07,47.9177
2021-04-08,48.1546
2021-04-09,51.0535
2021-04-10,51.0535
2021-04-11,51.0535
2021-04-12,52.1907
2021-04-13,48.955
2021-04-14,49.9758
2021-04-15,52.0623
2021-04-16,55.8922
2021-04-17,55.8922
2021-04-18,55.8922
2021-04-19,52.7748
2021-04-20,54.379
2021-04-21,55.8433
2021-04-22,54.3747
2021-04-23,55.6477
2021-04-24,55.6477
2021-04-25,55.6477
2021-04-26,55.3007
2021-04-27,53.9233
2021-04-28,55.0351
2021-04-29,56.3651
2021-04-30,58.6139
2021-05-01,58.6139
2021-05-02,58.6139
2021-05-03,62.8363
2021-05-04,64.8956
2021-05-05,63.6397
2021-05-06,65.1194
2021-05-07,67.0667
2021-05-08,67.0667
2021-05-09,67.0667
2021-05-10,67.9406
2021-05-11,63.0015
2021-05-12,60.5296
2021-05-13,63.1148
2021-05-14,62.4056
2021-05-15,62.4056
2021-05-16,62.4056
2021-05-17,60.9747
2021-05-18,58.1393
2021-05-19,58.2124
2021-05-20,58.9903
2021-05-21,58.2954
2021-05-22,58.2954
2021-05-23,58.2954
2021-05-24,57.3545
2021-05-25,56.0575
2021-05-26,55.6949
2021-05-27,55.7716
2021-05-28,54.928
2021-05-29,54.928
2021-05-30,54.928
2021-05-31,54.928
2021-06-01,54.6288
2021-06-02,54.2648
2021-06-03,56.1044
2021-06-04,54.8286
2021-06-05,54.8286
2021-06-06,54.8286
2021-06-07,52.5037
2021-06-08,53.5106
2021-06-09,54.7296
2021-06-10,56.3882
2021-06-11,56.9521
2021-06-12,56.9521
2021-06-13,56.9521
2021-06-14,55.8242
2021-06-15,58.3254
2021-06-16,56.9463
2021-06-17,57.9392
2021-06-18,54.8193
2021-06-19,54.8193
2021-06-20,54.8193
2021-06-21,58.0419
2021-06-22,56.2775
2021-06-23,52.2937
2021-06-24,53.4344
2021-06-25,53.8473
2021-06-26,53.8473
2021-06-27,53.8473
2021-06-28,54.0334
2021-06-29,52.2049
2021-06-30,52.017
2021-07-01,54.4931
2021-07-02,54.6333
2021-07-03,54.6333
2021-07-04,54.6333
2021-07-05,54.6333
2021-07-06,52.2416
2021-07-07,54.4481
2021-07-08,51.7689
2021-07-09,53.5394
2021-07-10,53.5394
2021-07-11,53.5394
2021-07-12,55.5243
2021-07-13,52.308
2021-07-14,51.7404
2021-07-15,50.0418
2021-07-16,49.4459
2021-07-17,49.4459
2021-07-18,49.4459
2021-07-19,47.3896
2021-07-20,49.6133
2021-07-21,50.5516
2021-07-22,50.5654
2021-07-23,51.2689
2021-07-24,51.2689
2021-07-25,51.2689
2021-07-26,49.9884
2021-07-27,50.8783
2021-07-28,48.661
2021-07-29,48.9203
2021-07-30,50.7952
2021-07-31,50.7952
2021-08-01,50.7952
2021-08-02,52.4268
2021-08-03,54.8863
2021-08-04,65.807
2021-08-05,60.5966
2021-08-06,63.113
2021-08-07,63.113
2021-08-08,63.113
2021-08-09,62.2873
2021-08-10,62.4456
2021-08-11,62.4456
2021-08-12,60.3343
2021-08-13,58.955
2021-08-14,58.955
2021-08-15,58.955
2021-08-16,60.2189
2021-08-17,61.1494
2021-08-18,58.747
2021-08-19,59.9322
2021-08-20,60.4105
2021-08-21,60.4105
2021-08-22,60.4105
2021-08-23,60.0841
2021-08-24,59.093
2021-08-25,57.6037
2021-08-26,56.4124
2021-08-27,57.3695
2021-08-28,57.3695
2021-08-29,57.3695
2021-08-30,57.7421
2021-08-31,57.1626
2021-09-01,57.1626
2021-09-02,60.3297
2021-09-03,58.1465
2021-09-04,58.1465
2021-09-05,58.1465
2021-09-06,58.1465
2021-09-07,56.3042
2021-09-08,53.4534
2021-09-09,53.4787
2021-09-10,45.6942
2021-09-11,45.6942
2021-09-12,45.6942
2021-09-13,47.7147
2021-09-14,45.1687
2021-09-15,44.7336
2021-09-16,43.9992
2021-09-17,44.4078
2021-09-18,44.4078
2021-09-19,44.4078
2021-09-20,42.6322
2021-09-21,42.5222
2021-09-22,44.3913
2021-09-23,45.8232
2021-09-24,44.5059
2021-09-25,44.5059
2021-09-26,44.5059
2021-09-27,44.1242
2021-09-28,45.2625
2021-09-29,44.9593
2021-09-30,39.3571
2021-10-01,40.4318
2021-10-02,40.4318
2021-10-03,40.4318
2021-10-04,39.1321
2021-10-05,38.4067
2021-10-06,37.5349
2021-10-07,38.1095
2021-10-08,36.8213
2021-10-09,36.8213
2021-10-10,36.8213
2021-10-11,35.1685
2021-10-12,34.4077
2021-10-13,33.673
2021-10-14,36.3931
2021-10-15,37.6886
2021-10-16,37.6886
2021-10-17,37.6886
2021-10-18,37.2957
2021-10-19,39.175
2021-10-20,41.2541
2021-10-21,43.4042
2021-10-22,43.7319
2021-10-23,43.7319
2021-10-24,43.7319
2021-10-25,41.5537
2021-10-26,39.5175
2021-10-27,38.2007
2021-10-28,43.4132
2021-10-29,33.4467
2021-10-30,33.4467
2021-10-31,33.4467
2021-11-01,36.3422
2021-11-02,35.3777
2021-11-03,36.8769
2021-11-04,36.1682
2021-11-05,42.6969
2021-11-06,42.6969
2021-11-07,42.6969
2021-11-08,42.7207
2021-11-09,40.4884
2021-11-10,40.1422
2021-11-11,39.9098
2021-11-12,39.6284
2021-11-13,39.6284
2021-11-14,39.6284
2021-11-15,40.523
2021-11-16,36.3747
2021-11-17,35.6293
2021-11-18,37.1002
2021-11-19,35.4479
2021-11-20,35.4479
2021-11-21,35.4479
2021-11-22,39.5651
2021-11-23,40.829
2021-11-24,39.4108
2021-11-25,39.4108
2021-11-26,35.8039
2021-11-27,35.8039
2021-11-28,35.8039
2021-11-29,35.5325
2021-11-30,33.849
2021-12-01,34.1837
2021-12-02,38.8075
2021-12-03,39.3932
2021-12-04,39.3932
2021-12-05,39.3932
2021-12-06,43.2119
2021-12-07,44.3468
2021-12-08,46.4316
2021-12-09,46.464
2021-12-10,47.2781
2021-12-11,47.2781
2021-12-12,47.2781
2021-12-13,47.1079
2021-12-14,46.5268
2021-12-15,46.6343
2021-12-16,46.9165
2021-12-17,46.3433
2021-12-18,46.3433
2021-12-19,46.3433
2021-12-20,48.9016
2021-12-21,51.1585
2021-12-22,52.0886
2021-12-23,54.011
2021-12-24,54.011
2021-12-25,54.011
2021-12-26,54.011
2021-12-27,53.6908
2021-12-28,55.2179
2021-12-29,56.154
2021-12-30,55.9454
2021-12-31,56.4806
2022-01-01,56.4806
2022-01-02,56.4806
2022-01-03,58.3035
2022-01-04,58.2431
2022-01-05,56.1502
2022-01-06,52.3428
2022-01-07,52.7208
2022-01-08,52.7208
2022-01-09,52.7208
2022-01-10,55.2551
2022-01-11,56.0634
2022-01-12,54.9639
2022-01-13,56.8197
2022-01-14,57.966
2022-01-15,57.966
2022-01-16,57.966
2022-01-17,57.966
2022-01-18,51.7931
2022-01-19,49.095
2022-01-20,48.8236
2022-01-21,48.8236
2022-01-22,48.8236
2022-01-23,48.8236
2022-01-24,50.5286
2022-01-25,48.9303
2022-01-26,48.9697
2022-01-27,48.0233
2022-01-28,49.9958
2022-01-29,49.9958
2022-01-30,49.9958
2022-01-31,47.6388
2022-02-01,48.6327
2022-02-02,51.5027
2022-02-03,49.7134
2022-02-04,48.9556
2022-02-05,48.9556
2022-02-06,48.9556
2022-02-07,48.5277
2022-02-08,51.5171
2022-02-09,53.5868
2022-02-10,51.5817
2022-02-11,51.7848
2022-02-12,51.7848
2022-02-13,51.7848
2022-02-14,54.3013
2022-02-15,57.9372
2022-02-16,60.9991
2022-02-17,57.2707
2022-02-18,54.9004
2022-02-19,54.9004
2022-02-20,54.9004
2022-02-21,54.9004
2022-02-22,53.1471
2022-02-23,51.2962
2022-02-24,50.5279
2022-02-25,53.5299
2022-02-26,53.5299
2022-02-27,53.5299
2022-02-28,51.3531
2022-03-01,49.3562
2022-03-02,51.336
2022-03-03,50.7822
2022-03-04,48.2577
2022-03-05,48.2577
2022-03-06,48.2577
2022-03-07,47.6156
2022-03-08,50.4698
2022-03-09,51.0947
2022-03-10,49.8401
2022-03-11,48.1964
2022-03-12,48.1964
2022-03-13,48.1964
2022-03-14,46.7981
2022-03-15,49.1189
2022-03-16,51.075
2022-03-17,51.3241
2022-03-18,52.4954
2022-03-19,52.4954
2022-03-20,52.4954
2022-03-21,50.4355
2022-03-22,49.0797
2022-03-23,48.0458
2022-03-24,50.3671
2022-03-25,53.3157
2022-03-26,53.3157
2022-03-27,53.3157
2022-03-28,55.0005
2022-03-29,54.5014
2022-03-30,53.2831
2022-03-31,51.3819
2022-04-01,52.5795
2022-04-02,52.5795
2022-04-03,52.5795
2022-04-04,51.273
2022-04-05,52.5741
2022-04-06,54.812
2022-04-07,56.9655
2022-04-08,60.6024
2022-04-09,60.6024
2022-04-10,60.6024
2022-04-11,57.1001
2022-04-12,56.8844
2022-04-13,58.3031
2022-04-14,59.0102
2022-04-15,59.0102
2022-04-16,59.0102
2022-04-17,59.0102
2022-04-18,56.4614
2022-04-19,57.6764
2022-04-20,60.1096
2022-04-21,59.143
2022-04-22,46.9417
2022-04-23,46.9417
2022-04-24,46.9417
2022-04-25,48.0552
2022-04-26,45.6104
2022-04-27,44.1932
2022-04-28,46.0892
2022-04-29,44.7859
2022-04-30,44.7859
2022-05-01,44.7859
2022-05-02,43.8204
2022-05-03,44.1319
2022-05-04,47.5549
2022-05-05,44.2726
2022-05-06,41.2368
2022-05-07,41.2368
2022-05-08,41.2368
2022-05-09,42.6773
2022-05-10,43.5505
2022-05-11,41.267
2022-05-12,42.1399
2022-05-13,39.9464
2022-05-14,39.9464
2022-05-15,39.9464
2022-05-16,39.8391
2022-05-17,39.0367
2022-05-18,36.1651
2022-05-19,35.9646
2022-05-20,36.1772
2022-05-21,36.1772
2022-05-22,36.1772
2022-05-23,36.0533
2022-05-24,35.4672
2022-05-25,37.9636
2022-05-26,40.362
2022-05-27,40.7608
2022-05-28,40.7608
2022-05-29,40.7608
2022-05-30,40.7608
2022-05-31,40.5217
2022-06-01,38.8239
2022-06-02,40.6098
2022-06-03,40.4833
2022-06-04,40.4833
2022-06-05,40.4833
2022-06-06,39.7324
2022-06-07,39.3123
2022-06-08,37.6485
2022-06-09,38.0049
2022-06-10,37.6199
2022-06-11,37.6199
2022-06-12,37.6199
2022-06-13,34.822
2022-06-14,35.1977
2022-06-15,35.4642
2022-06-16,33.7041
2022-06-17,35.994
2022-06-18,35.994
2022-06-19,35.994
2022-06-20,35.994
2022-06-21,27.4425
2022-06-22,32.9971
2022-06-23,31.5361
2022-06-24,31.3034
2022-06-25,31.3034
2022-06-26,31.3034
2022-06-27,33.5901
2022-06-28,35.7124
2022-06-29,35.8947
2022-06-30,34.9339
2022-07-01,38.5095
2022-07-02,38.5095
2022-07-03,38.5095
2022-07-04,38.5095
2022-07-05,37.8
2022-07-06,36.5735
2022-07-07,40.3791
2022-07-08,39.9516
2022-07-09,39.9516
2022-07-10,39.9516
2022-07-11,39.1231
2022-07-12,41.8544
2022-07-13,41.4605
2022-07-14,40.4382
2022-07-15,43.4714
2022-07-16,43.4714
2022-07-17,43.4714
2022-07-18,43.064
2022-07-19,45.8533
2022-07-20,44.6022
2022-07-21,44.6022
2022-07-22,45.5873
2022-07-23,45.5873
2022-07-24,45.5873
2022-07-25,44.5217
2022-07-26,44.2388
2022-07-27,45.7434
2022-07-28,42.6482
2022-07-29,43.4933
2022-07-30,43.4933
2022-07-31,43.4933
2022-08-01,44.2749
2022-08-02,46.0644
2022-08-03,44.5386
2022-08-04,45.1198
2022-08-05,45.5481
2022-08-06,45.5481
2022-08-07,45.5481
2022-08-08,48.6727
2022-08-09,49.5423
2022-08-10,51.5548
2022-08-11,51.9575
2022-08-12,52.882
2022-08-13,52.882
2022-08-14,52.882
2022-08-15,52.717
2022-08-16,53.3412
2022-08-17,49.4519
2022-08-18,49.5203
2022-08-19,53.4015
2022-08-20,53.4015
2022-08-21,53.4015
2022-08-22,52.4434
2022-08-23,52.3249
2022-08-24,51.0605
2022-08-25,52.1108
2022-08-26,48.0818
2022-08-27,48.0818
2022-08-28,48.0818
2022-08-29,48.4344
2022-08-30,46.4132
2022-08-31,44.552
2022-09-01,46.5714
2022-09-02,47.6183
2022-09-03,47.6183
2022-09-04,47.6183
2022-09-05,47.6183
2022-09-06,48.1738
2022-09-07,50.7461
2022-09-08,51.6751
2022-09-09,53.1793
2022-09-10,53.1793
2022-09-11,53.1793
2022-09-12,55.9626
2022-09-13,52.2974
2022-09-14,50.7159
2022-09-15,52.7574
2022-09-16,52.7995
2022-09-17,52.7995
2022-09-18,52.7995
2022-09-19,53.0055
2022-09-20,51.0761
2022-09-21,49.0546
2022-09-22,46.6507
2022-09-23,45.4103
2022-09-24,45.4103
2022-09-25,45.4103
2022-09-26,43.4748
2022-09-27,41.9075
2022-09-28,44.8889
2022-09-29,43.7329
2022-09-30,42.5792
2022-10-01,42.5792
2022-10-02,42.5792
2022-10-03,47.0032
2022-10-04,50.229
2022-10-05,50.1118
2022-10-06,49.7405
2022-10-07,47.8526
2022-10-08,47.8526
2022-10-09,47.8526
2022-10-10,48.074
2022-10-11,48.7608
2022-10-12,48.1924
2022-10-13,50.6447
2022-10-14,50.5127
2022-10-15,50.5127
2022-10-16,50.5127
2022-10-17,51.1003
2022-10-18,51.247
2022-10-19,52.0773
2022-10-20,52.4027
2022-10-21,51.1049
2022-10-22,51.1049
2022-10-23,51.1049
2022-10-24,54.4795
2022-10-25,57.5234
2022-10-26,61.3167
2022-10-27,57.7854
2022-10-28,35.8922
2022-10-29,35.8922
2022-10-30,35.8922
2022-10-31,38.1757
2022-11-01,36.4674
2022-11-02,36.4084
2022-11-03,35.7444
2022-11-04,37.5221
2022-11-05,37.5221
2022-11-06,37.5221
2022-11-07,38.0998
2022-11-08,36.3111
2022-11-09,34.9541
2022-11-10,37.8992
2022-11-11,41.0434
2022-11-12,41.0434
2022-11-13,41.0434
2022-11-14,41.2219
2022-11-15,40.0249
2022-11-16,39.4969
2022-11-17,39.7484
2022-11-18,40.7769
2022-11-19,40.7769
2022-11-20,40.7769
2022-11-21,41.2217
2022-11-22,41.7747
2022-11-23,42.4267
2022-11-24,42.4267
2022-11-25,44.0765
2022-11-26,44.0765
2022-11-27,44.0765
2022-11-28,42.6493
2022-11-29,42.318
2022-11-30,44.4761
2022-12-01,44.0662
2022-12-02,45.2257
2022-12-03,45.2257
2022-12-04,45.2257
2022-12-05,44.4612
2022-12-06,44.8728
2022-12-07,45.963
2022-12-08,46.0513
2022-12-09,45.5033
2022-12-10,45.5033
2022-12-11,45.5033
2022-12-12,46.1201
2022-12-13,46.3335
2022-12-14,45.9776
2022-12-15,44.2013
2022-12-16,43.6135
2022-12-17,43.6135
2022-12-18,43.6135
2022-12-19,43.4691
2022-12-20,41.9805
2022-12-21,45.1562
2022-12-22,45.4689
2022-12-23,45.9075
2022-12-24,45.9075
2022-12-25,45.9075
2022-12-26,45.9075
2022-12-27,46.0978
2022-12-28,44.8163
2022-12-29,48.0872
2022-12-30,47.4355
2022-12-31,47.4355
2023-01-01,47.4355
2023-01-02,47.4355
2023-01-03,47.6665
2023-01-04,50.711
2023-01-05,52.3857
2023-01-06,55.35
2023-01-07,55.35
2023-01-08,55.35
2023-01-09,52.2614
2023-01-10,53.4891
2023-01-11,53.4625
2023-01-12,51.4265
2023-01-13,52.4125
2023-01-14,52.4125
2023-01-15,52.4125
2023-01-16,52.4125
2023-01-17,52.4619
2023-01-18,52.9035
2023-01-19,53.0453
2023-01-20,54.0729
2023-01-21,54.0729
2023-01-22,54.0729
2023-01-23,53.7341
2023-01-24,49.6531
2023-01-25,49.893
2023-01-26,52.8073
2023-01-27,54.7747
2023-01-28,54.7747
2023-01-29,54.7747
2023-01-30,54.3939
2023-01-31,56.2684
2023-02-01,59.0934
2023-02-02,60.2033
2023-02-03,59.6398
2023-02-04,59.6398
2023-02-05,59.6398
2023-02-06,57.1495
2023-02-07,58.0728
2023-02-08,56.2095
2023-02-09,54.8596
2023-02-10,55.337
2023-02-11,55.337
2023-02-12,55.337
2023-02-13,56.1919
2023-02-14,54.7945
2023-02-15,55.107
2023-02-16,55.5219
2023-02-17,56.2332
2023-02-18,56.2332
2023-02-19,56.2332
2023-02-20,56.2332
2023-02-21,54.7589
2023-02-22,57.8831
2023-02-23,53.6612
2023-02-24,52.7693
2023-02-25,52.7693
2023-02-26,52.7693
2023-02-27,53.5256
2023-02-28,52.5726
2023-03-01,52.6778
2023-03-02,50.4139
2023-03-03,52.0478
2023-03-04,52.0478
2023-03-05,52.0478
2023-03-06,49.1593
2023-03-07,47.1407
2023-03-08,48.0077
2023-03-09,41.9503
2023-03-10,41.7209
2023-03-11,41.7209
2023-03-12,41.7209
2023-03-13,42.373
2023-03-14,44.9549
2023-03-15,44.2098
2023-03-16,47.4139
2023-03-17,45.6949
2023-03-18,45.6949
