,PAG US Equity
2020-07-11,54.1645
2020-07-12,54.1645
2020-07-13,53.5453
2020-07-14,55.928
2020-07-15,58.5834
2020-07-16,60.4025
2020-07-17,59.7672
2020-07-18,59.7672
2020-07-19,59.7672
2020-07-20,58.3082
2020-07-21,59.4004
2020-07-22,60.6727
2020-07-23,60.5218
2020-07-24,59.8543
2020-07-25,59.8543
2020-07-26,59.8543
2020-07-27,60.2727
2020-07-28,59.1914
2020-07-29,60.675
2020-07-30,58.3395
2020-07-31,55.6213
2020-08-01,55.6213
2020-08-02,55.6213
2020-08-03,55.5221
2020-08-04,55.6584
2020-08-05,57.6061
2020-08-06,56.7349
2020-08-07,56.3928
2020-08-08,56.3928
2020-08-09,56.3928
2020-08-10,57.5496
2020-08-11,59.0
2020-08-12,59.8748
2020-08-13,58.0123
2020-08-14,58.7044
2020-08-15,58.7044
2020-08-16,58.7044
2020-08-17,59.6404
2020-08-18,60.3782
2020-08-19,58.4738
2020-08-20,57.6248
2020-08-21,58.2666
2020-08-22,58.2666
2020-08-23,58.2666
2020-08-24,59.1595
2020-08-25,59.2347
2020-08-26,57.6535
2020-08-27,59.0361
2020-08-28,59.2083
2020-08-29,59.2083
2020-08-30,59.2083
2020-08-31,55.3155
2020-09-01,58.1012
2020-09-02,58.6377
2020-09-03,57.1875
2020-09-04,56.4545
2020-09-05,56.4545
2020-09-06,56.4545
2020-09-07,56.4545
2020-09-08,56.4715
2020-09-09,58.7031
2020-09-10,55.3926
2020-09-11,55.0946
2020-09-12,55.0946
2020-09-13,55.0946
2020-09-14,56.9595
2020-09-15,58.083
2020-09-16,57.3092
2020-09-17,56.3724
2020-09-18,54.2039
2020-09-19,54.2039
2020-09-20,54.2039
2020-09-21,51.3595
2020-09-22,52.524
2020-09-23,51.8919
2020-09-24,50.3662
2020-09-25,50.5311
2020-09-26,50.5311
2020-09-27,50.5311
2020-09-28,54.2096
2020-09-29,53.0103
2020-09-30,53.0689
2020-10-01,53.6862
2020-10-02,56.902
2020-10-03,56.902
2020-10-04,56.902
2020-10-05,60.7496
2020-10-06,63.0446
2020-10-07,64.6875
2020-10-08,65.827
2020-10-09,65.3009
2020-10-10,65.3009
2020-10-11,65.3009
2020-10-12,63.8429
2020-10-13,60.0412
2020-10-14,58.6328
2020-10-15,62.0491
2020-10-16,62.3428
2020-10-17,62.3428
2020-10-18,62.3428
2020-10-19,63.5384
2020-10-20,63.6909
2020-10-21,64.0025
2020-10-22,61.4963
2020-10-23,61.0556
2020-10-24,61.0556
2020-10-25,61.0556
2020-10-26,58.5705
2020-10-27,56.0502
2020-10-28,52.9031
2020-10-29,53.8513
2020-10-30,51.9977
2020-10-31,51.9977
2020-11-01,51.9977
2020-11-02,54.561
2020-11-03,57.4296
2020-11-04,57.4296
2020-11-05,60.0795
2020-11-06,58.0875
2020-11-07,58.0875
2020-11-08,58.0875
2020-11-09,62.9406
2020-11-10,65.1446
2020-11-11,64.6365
2020-11-12,60.7773
2020-11-13,62.9279
2020-11-14,62.9279
2020-11-15,62.9279
2020-11-16,65.0612
2020-11-17,64.6615
2020-11-18,61.5139
2020-11-19,58.4548
2020-11-20,56.235
2020-11-21,56.235
2020-11-22,56.235
2020-11-23,58.9946
2020-11-24,60.8867
2020-11-25,58.2326
2020-11-26,58.2326
2020-11-27,56.4273
2020-11-28,56.4273
2020-11-29,56.4273
2020-11-30,51.8796
2020-12-01,54.9792
2020-12-02,55.118
2020-12-03,55.7468
2020-12-04,56.3789
2020-12-05,56.3789
2020-12-06,56.3789
2020-12-07,53.8612
2020-12-08,52.3933
2020-12-09,56.0693
2020-12-10,53.1478
2020-12-11,54.4769
2020-12-12,54.4769
2020-12-13,54.4769
2020-12-14,52.6208
2020-12-15,54.4448
2020-12-16,54.699
2020-12-17,55.2158
2020-12-18,52.801
2020-12-19,52.801
2020-12-20,52.801
2020-12-21,52.0714
2020-12-22,51.0379
2020-12-23,53.9835
2020-12-24,53.2951
2020-12-25,53.2951
2020-12-26,53.2951
2020-12-27,53.2951
2020-12-28,53.7114
2020-12-29,53.5961
2020-12-30,54.9262
2020-12-31,55.689
2021-01-01,55.689
2021-01-02,55.689
2021-01-03,55.689
2021-01-04,52.4253
2021-01-05,54.4532
2021-01-06,57.6331
2021-01-07,59.7065
2021-01-08,58.6814
2021-01-09,58.6814
2021-01-10,58.6814
2021-01-11,59.4145
2021-01-12,61.6768
2021-01-13,58.1499
2021-01-14,60.3016
2021-01-15,59.7041
2021-01-16,59.7041
2021-01-17,59.7041
2021-01-18,59.7041
2021-01-19,59.184
2021-01-20,61.1668
2021-01-21,61.4856
2021-01-22,60.0825
2021-01-23,60.0825
2021-01-24,60.0825
2021-01-25,58.019
2021-01-26,59.5908
2021-01-27,51.8986
2021-01-28,53.5821
2021-01-29,50.7296
2021-01-30,50.7296
2021-01-31,50.7296
2021-02-01,52.5891
2021-02-02,52.7911
2021-02-03,54.9385
2021-02-04,56.5346
2021-02-05,57.413
2021-02-06,57.413
2021-02-07,57.413
2021-02-08,59.1007
2021-02-09,57.8748
2021-02-10,58.2702
2021-02-11,57.3369
2021-02-12,58.2709
2021-02-13,58.2709
2021-02-14,58.2709
2021-02-15,58.2709
2021-02-16,57.6436
2021-02-17,55.9593
2021-02-18,54.0479
2021-02-19,57.1173
2021-02-20,57.1173
2021-02-21,57.1173
2021-02-22,57.6238
2021-02-23,57.4697
2021-02-24,61.2363
2021-02-25,57.2681
2021-02-26,58.343
2021-02-27,58.343
2021-02-28,58.343
2021-03-01,60.1359
2021-03-02,60.2805
2021-03-03,61.6743
2021-03-04,62.1863
2021-03-05,68.0966
2021-03-06,68.0966
2021-03-07,68.0966
2021-03-08,69.8967
2021-03-09,69.032
2021-03-10,71.8231
2021-03-11,72.3689
2021-03-12,72.742
2021-03-13,72.742
2021-03-14,72.742
2021-03-15,72.8907
2021-03-16,72.463
2021-03-17,72.6292
2021-03-18,67.8601
2021-03-19,66.2274
2021-03-20,66.2274
2021-03-21,66.2274
2021-03-22,63.9091
2021-03-23,59.9328
2021-03-24,58.0714
2021-03-25,61.0451
2021-03-26,63.0877
2021-03-27,63.0877
2021-03-28,63.0877
2021-03-29,60.1179
2021-03-30,62.3978
2021-03-31,59.8345
2021-04-01,60.4106
2021-04-02,60.4106
2021-04-03,60.4106
2021-04-04,60.4106
2021-04-05,61.5074
2021-04-06,60.6455
2021-04-07,59.5945
2021-04-08,59.9486
2021-04-09,62.1955
2021-04-10,62.1955
2021-04-11,62.1955
2021-04-12,63.4363
2021-04-13,61.6465
2021-04-14,63.745
2021-04-15,64.1696
2021-04-16,64.6072
2021-04-17,64.6072
2021-04-18,64.6072
2021-04-19,63.7534
2021-04-20,61.608
2021-04-21,63.6425
2021-04-22,60.8156
2021-04-23,63.6732
2021-04-24,63.6732
2021-04-25,63.6732
2021-04-26,63.658
2021-04-27,63.438
2021-04-28,63.7159
2021-04-29,63.7539
2021-04-30,61.9091
2021-05-01,61.9091
2021-05-02,61.9091
2021-05-03,64.4171
2021-05-04,64.631
2021-05-05,64.6597
2021-05-06,66.3794
2021-05-07,65.944
2021-05-08,65.944
2021-05-09,65.944
2021-05-10,65.4078
2021-05-11,61.1175
2021-05-12,56.6538
2021-05-13,59.0746
2021-05-14,62.302
2021-05-15,62.302
2021-05-16,62.302
2021-05-17,62.7126
2021-05-18,58.9255
2021-05-19,52.4389
2021-05-20,52.1759
2021-05-21,53.7441
2021-05-22,53.7441
2021-05-23,53.7441
2021-05-24,53.2639
2021-05-25,51.4014
2021-05-26,52.8661
2021-05-27,53.3772
2021-05-28,53.2842
2021-05-29,53.2842
2021-05-30,53.2842
2021-05-31,53.2842
2021-06-01,54.8754
2021-06-02,50.5223
2021-06-03,49.8627
2021-06-04,47.4535
2021-06-05,47.4535
2021-06-06,47.4535
2021-06-07,45.6874
2021-06-08,47.2274
2021-06-09,45.3924
2021-06-10,45.725
2021-06-11,46.8893
2021-06-12,46.8893
2021-06-13,46.8893
2021-06-14,44.3763
2021-06-15,45.2514
2021-06-16,44.6272
2021-06-17,40.8443
2021-06-18,39.0598
2021-06-19,39.0598
2021-06-20,39.0598
2021-06-21,41.6679
2021-06-22,41.6478
2021-06-23,41.5651
2021-06-24,41.2367
2021-06-25,42.6577
2021-06-26,42.6577
2021-06-27,42.6577
2021-06-28,41.8886
2021-06-29,41.9513
2021-06-30,43.8189
2021-07-01,47.463
2021-07-02,47.3989
2021-07-03,47.3989
2021-07-04,47.3989
2021-07-05,47.3989
2021-07-06,44.6178
2021-07-07,45.5806
2021-07-08,44.5815
2021-07-09,48.9937
2021-07-10,48.9937
2021-07-11,48.9937
2021-07-12,50.8538
2021-07-13,49.1687
2021-07-14,49.4908
2021-07-15,49.1685
2021-07-16,47.6178
2021-07-17,47.6178
2021-07-18,47.6178
2021-07-19,45.4694
2021-07-20,50.9845
2021-07-21,54.0584
2021-07-22,53.2449
2021-07-23,52.5872
2021-07-24,52.5872
2021-07-25,52.5872
2021-07-26,51.3291
2021-07-27,51.7861
2021-07-28,52.0449
2021-07-29,58.912
2021-07-30,60.384
2021-07-31,60.384
2021-08-01,60.384
2021-08-02,61.5449
2021-08-03,61.696
2021-08-04,55.9292
2021-08-05,57.7408
2021-08-06,57.7708
2021-08-07,57.7708
2021-08-08,57.7708
2021-08-09,57.0842
2021-08-10,59.31
2021-08-11,60.2396
2021-08-12,60.2791
2021-08-13,59.8025
2021-08-14,59.8025
2021-08-15,59.8025
2021-08-16,60.5928
2021-08-17,54.366
2021-08-18,53.6202
2021-08-19,52.725
2021-08-20,53.2909
2021-08-21,53.2909
2021-08-22,53.2909
2021-08-23,53.5479
2021-08-24,55.2112
2021-08-25,56.0548
2021-08-26,54.777
2021-08-27,58.0042
2021-08-28,58.0042
2021-08-29,58.0042
2021-08-30,56.8379
2021-08-31,58.0725
2021-09-01,57.6966
2021-09-02,56.3292
2021-09-03,54.7403
2021-09-04,54.7403
2021-09-05,54.7403
2021-09-06,54.7403
2021-09-07,52.7816
2021-09-08,54.2927
2021-09-09,56.543
2021-09-10,56.4958
2021-09-11,56.4958
2021-09-12,56.4958
2021-09-13,56.9417
2021-09-14,57.0808
2021-09-15,59.3873
2021-09-16,62.7637
2021-09-17,64.6288
2021-09-18,64.6288
2021-09-19,64.6288
2021-09-20,61.4127
2021-09-21,63.0241
2021-09-22,66.7256
2021-09-23,69.6058
2021-09-24,71.4439
2021-09-25,71.4439
2021-09-26,71.4439
2021-09-27,70.2918
2021-09-28,67.9296
2021-09-29,70.4044
2021-09-30,59.9349
2021-10-01,61.0801
2021-10-02,61.0801
2021-10-03,61.0801
2021-10-04,61.0558
2021-10-05,61.0718
2021-10-06,60.0774
2021-10-07,61.627
2021-10-08,62.4809
2021-10-09,62.4809
2021-10-10,62.4809
2021-10-11,60.2058
2021-10-12,60.1017
2021-10-13,58.2777
2021-10-14,59.0311
2021-10-15,60.4196
2021-10-16,60.4196
2021-10-17,60.4196
2021-10-18,61.8274
2021-10-19,59.2309
2021-10-20,59.8277
2021-10-21,65.0904
2021-10-22,66.226
2021-10-23,66.226
2021-10-24,66.226
2021-10-25,67.3581
2021-10-26,63.5911
2021-10-27,55.4143
2021-10-28,57.2627
2021-10-29,57.4543
2021-10-30,57.4543
2021-10-31,57.4543
2021-11-01,59.0501
2021-11-02,58.1371
2021-11-03,59.9461
2021-11-04,60.6281
2021-11-05,61.5244
2021-11-06,61.5244
2021-11-07,61.5244
2021-11-08,60.5163
2021-11-09,60.8076
2021-11-10,60.6007
2021-11-11,60.8198
2021-11-12,61.7568
2021-11-13,61.7568
2021-11-14,61.7568
2021-11-15,60.8793
2021-11-16,60.9564
2021-11-17,46.9667
2021-11-18,47.9718
2021-11-19,44.98
2021-11-20,44.98
2021-11-21,44.98
2021-11-22,49.8387
2021-11-23,51.2206
2021-11-24,51.0484
2021-11-25,51.0484
2021-11-26,50.3741
2021-11-27,50.3741
2021-11-28,50.3741
2021-11-29,50.1516
2021-11-30,48.2383
2021-12-01,48.2207
2021-12-02,52.4506
2021-12-03,50.8781
2021-12-04,50.8781
2021-12-05,50.8781
2021-12-06,51.7857
2021-12-07,51.7574
2021-12-08,51.1699
2021-12-09,51.7642
2021-12-10,53.6164
2021-12-11,53.6164
2021-12-12,53.6164
2021-12-13,48.2023
2021-12-14,49.2641
2021-12-15,50.1738
2021-12-16,49.1066
2021-12-17,49.8767
2021-12-18,49.8767
2021-12-19,49.8767
2021-12-20,46.3727
2021-12-21,48.8902
2021-12-22,50.2308
2021-12-23,51.0531
2021-12-24,51.0531
2021-12-25,51.0531
2021-12-26,51.0531
2021-12-27,53.1136
2021-12-28,53.1037
2021-12-29,53.4798
2021-12-30,53.8535
2021-12-31,54.9582
2022-01-01,54.9582
2022-01-02,54.9582
2022-01-03,52.4772
2022-01-04,54.8764
2022-01-05,53.4334
2022-01-06,54.2568
2022-01-07,54.2238
2022-01-08,54.2238
2022-01-09,54.2238
2022-01-10,53.9855
2022-01-11,52.9091
2022-01-12,50.7701
2022-01-13,52.4581
2022-01-14,51.1123
2022-01-15,51.1123
2022-01-16,51.1123
2022-01-17,51.1123
2022-01-18,50.0797
2022-01-19,47.4329
2022-01-20,45.0298
2022-01-21,45.4151
2022-01-22,45.4151
2022-01-23,45.4151
2022-01-24,49.1683
2022-01-25,48.93
2022-01-26,46.9649
2022-01-27,46.2641
2022-01-28,47.3212
2022-01-29,47.3212
2022-01-30,47.3212
2022-01-31,48.8982
2022-02-01,51.1458
2022-02-02,50.3854
2022-02-03,47.997
2022-02-04,46.5345
2022-02-05,46.5345
2022-02-06,46.5345
2022-02-07,48.3809
2022-02-08,50.3753
2022-02-09,50.8467
2022-02-10,45.7067
2022-02-11,44.3127
2022-02-12,44.3127
2022-02-13,44.3127
2022-02-14,44.5374
2022-02-15,48.9546
2022-02-16,51.2289
2022-02-17,48.3603
2022-02-18,48.6814
2022-02-19,48.6814
2022-02-20,48.6814
2022-02-21,48.6814
2022-02-22,42.9507
2022-02-23,41.512
2022-02-24,45.1376
2022-02-25,48.0851
2022-02-26,48.0851
2022-02-27,48.0851
2022-02-28,47.93
2022-03-01,45.6443
2022-03-02,52.2949
2022-03-03,49.7607
2022-03-04,48.0881
2022-03-05,48.0881
2022-03-06,48.0881
2022-03-07,46.7006
2022-03-08,49.633
2022-03-09,49.8261
2022-03-10,50.5209
2022-03-11,50.7781
2022-03-12,50.7781
2022-03-13,50.7781
2022-03-14,50.6113
2022-03-15,50.7961
2022-03-16,54.2923
2022-03-17,53.882
2022-03-18,53.609
2022-03-19,53.609
2022-03-20,53.609
2022-03-21,52.8571
2022-03-22,53.4613
2022-03-23,50.5818
2022-03-24,50.9654
2022-03-25,51.1186
2022-03-26,51.1186
2022-03-27,51.1186
2022-03-28,48.4008
2022-03-29,52.1584
2022-03-30,49.2254
2022-03-31,43.9275
2022-04-01,44.4312
2022-04-02,44.4312
2022-04-03,44.4312
2022-04-04,43.7711
2022-04-05,43.1087
2022-04-06,43.7841
2022-04-07,42.9921
2022-04-08,44.8579
2022-04-09,44.8579
2022-04-10,44.8579
2022-04-11,45.7808
2022-04-12,45.0101
2022-04-13,46.4254
2022-04-14,47.6639
2022-04-15,47.6639
2022-04-16,47.6639
2022-04-17,47.6639
2022-04-18,48.3434
2022-04-19,52.0058
2022-04-20,52.5074
2022-04-21,48.7859
2022-04-22,48.0008
2022-04-23,48.0008
2022-04-24,48.0008
2022-04-25,51.4614
2022-04-26,50.2635
2022-04-27,49.996
2022-04-28,56.7784
2022-04-29,54.7565
2022-04-30,54.7565
2022-05-01,54.7565
2022-05-02,57.2394
2022-05-03,59.765
2022-05-04,61.525
2022-05-05,58.908
2022-05-06,58.8503
2022-05-07,58.8503
2022-05-08,58.8503
2022-05-09,56.3452
2022-05-10,55.1629
2022-05-11,54.6165
2022-05-12,55.9478
2022-05-13,60.6917
2022-05-14,60.6917
2022-05-15,60.6917
2022-05-16,60.3034
2022-05-17,61.8379
2022-05-18,53.7222
2022-05-19,53.7974
2022-05-20,53.4773
2022-05-21,53.4773
2022-05-22,53.4773
2022-05-23,53.7038
2022-05-24,54.1138
2022-05-25,56.6004
2022-05-26,58.5524
2022-05-27,59.466
2022-05-28,59.466
2022-05-29,59.466
2022-05-30,59.466
2022-05-31,58.0848
2022-06-01,58.8234
2022-06-02,59.2865
2022-06-03,59.4875
2022-06-04,59.4875
2022-06-05,59.4875
2022-06-06,61.4882
2022-06-07,61.9625
2022-06-08,61.2579
2022-06-09,61.9669
2022-06-10,56.0631
2022-06-11,56.0631
2022-06-12,56.0631
2022-06-13,51.3226
2022-06-14,53.5255
2022-06-15,54.2469
2022-06-16,45.6084
2022-06-17,48.2486
2022-06-18,48.2486
2022-06-19,48.2486
2022-06-20,48.2486
2022-06-21,47.7066
2022-06-22,48.2633
2022-06-23,48.2208
2022-06-24,52.0285
2022-06-25,52.0285
2022-06-26,52.0285
2022-06-27,52.0563
2022-06-28,51.7064
2022-06-29,51.1453
2022-06-30,47.1494
2022-07-01,48.7641
2022-07-02,48.7641
2022-07-03,48.7641
2022-07-04,48.7641
2022-07-05,49.2248
2022-07-06,47.0093
2022-07-07,50.8974
2022-07-08,50.4529
2022-07-09,50.4529
2022-07-10,50.4529
2022-07-11,48.7077
2022-07-12,50.3356
2022-07-13,49.3617
2022-07-14,46.472
2022-07-15,48.1463
2022-07-16,48.1463
2022-07-17,48.1463
2022-07-18,49.7716
2022-07-19,53.1068
2022-07-20,52.151
2022-07-21,50.5144
2022-07-22,51.3084
2022-07-23,51.3084
2022-07-24,51.3084
2022-07-25,51.4246
2022-07-26,49.9823
2022-07-27,51.2087
2022-07-28,53.5227
2022-07-29,54.4641
2022-07-30,54.4641
2022-07-31,54.4641
2022-08-01,57.8579
2022-08-02,54.9694
2022-08-03,55.6866
2022-08-04,54.9621
2022-08-05,54.4376
2022-08-06,54.4376
2022-08-07,54.4376
2022-08-08,55.3129
2022-08-09,53.7839
2022-08-10,55.6848
2022-08-11,56.3457
2022-08-12,56.0363
2022-08-13,56.0363
2022-08-14,56.0363
2022-08-15,55.6828
2022-08-16,60.1947
2022-08-17,57.4184
2022-08-18,57.817
2022-08-19,55.9044
2022-08-20,55.9044
2022-08-21,55.9044
2022-08-22,54.2155
2022-08-23,55.0167
2022-08-24,56.0582
2022-08-25,58.4754
2022-08-26,56.2617
2022-08-27,56.2617
2022-08-28,56.2617
2022-08-29,56.522
2022-08-30,55.1544
2022-08-31,53.1285
2022-09-01,52.0908
2022-09-02,50.2975
2022-09-03,50.2975
2022-09-04,50.2975
2022-09-05,50.2975
2022-09-06,46.555
2022-09-07,49.2577
2022-09-08,47.0156
2022-09-09,47.5279
2022-09-10,47.5279
2022-09-11,47.5279
2022-09-12,48.6383
2022-09-13,44.495
2022-09-14,43.8977
2022-09-15,44.4673
2022-09-16,43.374
2022-09-17,43.374
2022-09-18,43.374
2022-09-19,45.4206
2022-09-20,43.0483
2022-09-21,43.2112
2022-09-22,43.0696
2022-09-23,40.8798
2022-09-24,40.8798
2022-09-25,40.8798
2022-09-26,38.4298
2022-09-27,42.4365
2022-09-28,47.507
2022-09-29,41.5005
2022-09-30,42.4378
2022-10-01,42.4378
2022-10-02,42.4378
2022-10-03,44.6051
2022-10-04,45.9573
2022-10-05,45.2228
2022-10-06,44.5725
2022-10-07,43.9314
2022-10-08,43.9314
2022-10-09,43.9314
2022-10-10,43.7356
2022-10-11,44.7466
2022-10-12,45.2267
2022-10-13,46.5924
2022-10-14,44.7794
2022-10-15,44.7794
2022-10-16,44.7794
2022-10-17,45.5829
2022-10-18,46.9119
2022-10-19,43.5614
2022-10-20,42.2002
2022-10-21,43.4025
2022-10-22,43.4025
2022-10-23,43.4025
2022-10-24,46.2122
2022-10-25,48.5846
2022-10-26,48.5037
2022-10-27,51.7589
2022-10-28,53.6234
2022-10-29,53.6234
2022-10-30,53.6234
2022-10-31,54.2856
2022-11-01,56.309
2022-11-02,52.6789
2022-11-03,52.2329
2022-11-04,52.9575
2022-11-05,52.9575
2022-11-06,52.9575
2022-11-07,54.1496
2022-11-08,54.7601
2022-11-09,55.7735
2022-11-10,61.9254
2022-11-11,61.9308
2022-11-12,61.9308
2022-11-13,61.9308
2022-11-14,63.5311
2022-11-15,62.7566
2022-11-16,60.7856
2022-11-17,60.404
2022-11-18,60.798
2022-11-19,60.798
2022-11-20,60.798
2022-11-21,60.6348
2022-11-22,61.6682
2022-11-23,61.3049
2022-11-24,61.3049
2022-11-25,61.4094
2022-11-26,61.4094
2022-11-27,61.4094
2022-11-28,60.0771
2022-11-29,61.0074
2022-11-30,61.6106
2022-12-01,59.763
2022-12-02,60.5336
2022-12-03,60.5336
2022-12-04,60.5336
2022-12-05,58.1952
2022-12-06,59.9505
2022-12-07,59.4514
2022-12-08,59.565
2022-12-09,58.3479
2022-12-10,58.3479
2022-12-11,58.3479
2022-12-12,59.1475
2022-12-13,54.2067
2022-12-14,56.02
2022-12-15,54.5407
2022-12-16,51.6324
2022-12-17,51.6324
2022-12-18,51.6324
2022-12-19,48.7626
2022-12-20,45.8534
2022-12-21,46.4078
2022-12-22,44.4068
2022-12-23,46.416
2022-12-24,46.416
2022-12-25,46.416
2022-12-26,46.416
2022-12-27,47.0539
2022-12-28,46.143
2022-12-29,48.3903
2022-12-30,49.0309
2022-12-31,49.0309
2023-01-01,49.0309
2023-01-02,49.0309
2023-01-03,47.9338
2023-01-04,49.7495
2023-01-05,48.796
2023-01-06,51.4961
2023-01-07,51.4961
2023-01-08,51.4961
2023-01-09,49.5521
2023-01-10,51.6903
2023-01-11,54.1163
2023-01-12,54.6417
2023-01-13,52.0959
2023-01-14,52.0959
2023-01-15,52.0959
2023-01-16,52.0959
2023-01-17,49.64
2023-01-18,48.9702
2023-01-19,48.9343
2023-01-20,51.2922
2023-01-21,51.2922
2023-01-22,51.2922
2023-01-23,51.3287
2023-01-24,50.4111
2023-01-25,53.4858
2023-01-26,55.5398
2023-01-27,57.2505
2023-01-28,57.2505
2023-01-29,57.2505
2023-01-30,57.1646
2023-01-31,59.6751
2023-02-01,61.769
2023-02-02,66.563
2023-02-03,66.4516
2023-02-04,66.4516
2023-02-05,66.4516
2023-02-06,65.0554
2023-02-07,62.5237
2023-02-08,63.5589
2023-02-09,65.6003
2023-02-10,66.1131
2023-02-11,66.1131
2023-02-12,66.1131
2023-02-13,67.4698
2023-02-14,69.4077
2023-02-15,69.7103
2023-02-16,70.0581
2023-02-17,73.494
2023-02-18,73.494
2023-02-19,73.494
2023-02-20,73.494
2023-02-21,63.6624
2023-02-22,64.9083
2023-02-23,63.2621
2023-02-24,61.478
2023-02-25,61.478
2023-02-26,61.478
2023-02-27,62.0814
2023-02-28,61.3814
2023-03-01,61.7163
2023-03-02,60.6755
2023-03-03,61.2584
2023-03-04,61.2584
2023-03-05,61.2584
2023-03-06,58.6466
2023-03-07,60.153
2023-03-08,60.7659
2023-03-09,61.0026
2023-03-10,57.4466
2023-03-11,57.4466
2023-03-12,57.4466
2023-03-13,53.247
2023-03-14,51.4163
2023-03-15,49.8245
2023-03-16,51.5814
2023-03-17,47.837
2023-03-18,47.837
2023-03-19,47.837
2023-03-20,50.6553
