,WEC US Equity
2020-06-08,54.3019
2020-06-09,52.5154
2020-06-10,52.7514
2020-06-11,50.4646
2020-06-12,49.513
2020-06-13,49.513
2020-06-14,49.513
2020-06-15,49.667
2020-06-16,50.0121
2020-06-17,49.61
2020-06-18,49.0389
2020-06-19,47.2409
2020-06-20,47.2409
2020-06-21,47.2409
2020-06-22,47.0216
2020-06-23,46.2546
2020-06-24,45.9486
2020-06-25,44.3497
2020-06-26,44.765
2020-06-27,44.765
2020-06-28,44.765
2020-06-29,46.5528
2020-06-30,47.3905
2020-07-01,49.4167
2020-07-02,50.4047
2020-07-03,50.4047
2020-07-04,50.4047
2020-07-05,50.4047
2020-07-06,50.1274
2020-07-07,48.635
2020-07-08,48.686
2020-07-09,47.1489
2020-07-10,47.9256
2020-07-11,47.9256
2020-07-12,47.9256
2020-07-13,47.5146
2020-07-14,48.0454
2020-07-15,47.2136
2020-07-16,47.653
2020-07-17,51.5092
2020-07-18,51.5092
2020-07-19,51.5092
2020-07-20,50.9624
2020-07-21,52.3054
2020-07-22,55.2469
2020-07-23,55.6494
2020-07-24,55.3373
2020-07-25,55.3373
2020-07-26,55.3373
2020-07-27,54.939
2020-07-28,56.544
2020-07-29,57.0418
2020-07-30,57.3271
2020-07-31,57.4202
2020-08-01,57.4202
2020-08-02,57.4202
2020-08-03,54.5707
2020-08-04,56.5927
2020-08-05,53.5722
2020-08-06,53.0515
2020-08-07,55.0028
2020-08-08,55.0028
2020-08-09,55.0028
2020-08-10,53.9275
2020-08-11,49.5007
2020-08-12,51.4947
2020-08-13,51.1912
2020-08-14,50.8303
2020-08-15,50.8303
2020-08-16,50.8303
2020-08-17,52.2094
2020-08-18,51.8786
2020-08-19,51.5407
2020-08-20,50.8048
2020-08-21,51.9599
2020-08-22,51.9599
2020-08-23,51.9599
2020-08-24,52.3731
2020-08-25,52.4408
2020-08-26,51.9822
2020-08-27,52.5368
2020-08-28,54.7519
2020-08-29,54.7519
2020-08-30,54.7519
2020-08-31,55.5296
2020-09-01,54.4975
2020-09-02,60.429
2020-09-03,58.2692
2020-09-04,58.4594
2020-09-05,58.4594
2020-09-06,58.4594
2020-09-07,58.4594
2020-09-08,56.6118
2020-09-09,59.7957
2020-09-10,56.2688
2020-09-11,56.2497
2020-09-12,56.2497
2020-09-13,56.2497
2020-09-14,58.0441
2020-09-15,60.7341
2020-09-16,59.9868
2020-09-17,54.9405
2020-09-18,52.8063
2020-09-19,52.8063
2020-09-20,52.8063
2020-09-21,52.7891
2020-09-22,53.6284
2020-09-23,49.6703
2020-09-24,51.168
2020-09-25,54.6024
2020-09-26,54.6024
2020-09-27,54.6024
2020-09-28,54.8441
2020-09-29,55.106
2020-09-30,55.4623
2020-10-01,57.4282
2020-10-02,56.3981
2020-10-03,56.3981
2020-10-04,56.3981
2020-10-05,57.033
2020-10-06,57.5828
2020-10-07,56.6505
2020-10-08,58.144
2020-10-09,58.7589
2020-10-10,58.7589
2020-10-11,58.7589
2020-10-12,59.3466
2020-10-13,57.753
2020-10-14,58.5263
2020-10-15,59.111
2020-10-16,61.5366
2020-10-17,61.5366
2020-10-18,61.5366
2020-10-19,58.9153
2020-10-20,59.2712
2020-10-21,59.9882
2020-10-22,61.0822
2020-10-23,61.6324
2020-10-24,61.6324
2020-10-25,61.6324
2020-10-26,61.7102
2020-10-27,62.1232
2020-10-28,55.6502
2020-10-29,56.7847
2020-10-30,57.0088
2020-10-31,57.0088
2020-11-01,57.0088
2020-11-02,61.1595
2020-11-03,62.7538
2020-11-04,57.3963
2020-11-05,56.9633
2020-11-06,58.1454
2020-11-07,58.1454
2020-11-08,58.1454
2020-11-09,60.3258
2020-11-10,61.7559
2020-11-11,60.8221
2020-11-12,57.8985
2020-11-13,57.2436
2020-11-14,57.2436
2020-11-15,57.2436
2020-11-16,60.0906
2020-11-17,52.6965
2020-11-18,47.3292
2020-11-19,45.6465
2020-11-20,46.5475
2020-11-21,46.5475
2020-11-22,46.5475
2020-11-23,46.1162
2020-11-24,46.8633
2020-11-25,46.4995
2020-11-26,46.4995
2020-11-27,46.0984
2020-11-28,46.0984
2020-11-29,46.0984
2020-11-30,44.8817
2020-12-01,46.0928
2020-12-02,46.3927
2020-12-03,44.1985
2020-12-04,42.554
2020-12-05,42.554
2020-12-06,42.554
2020-12-07,43.2751
2020-12-08,42.9344
2020-12-09,41.8649
2020-12-10,40.7095
2020-12-11,41.283
2020-12-12,41.283
2020-12-13,41.283
2020-12-14,40.2604
2020-12-15,43.2148
2020-12-16,42.1683
2020-12-17,42.0872
2020-12-18,40.6321
2020-12-19,40.6321
2020-12-20,40.6321
2020-12-21,38.6945
2020-12-22,37.8209
2020-12-23,36.674
2020-12-24,38.5055
2020-12-25,38.5055
2020-12-26,38.5055
2020-12-27,38.5055
2020-12-28,40.9776
2020-12-29,40.7035
2020-12-30,41.2771
2020-12-31,44.6902
2021-01-01,44.6902
2021-01-02,44.6902
2021-01-03,44.6902
2021-01-04,41.8827
2021-01-05,41.4097
2021-01-06,43.9823
2021-01-07,39.3283
2021-01-08,38.8841
2021-01-09,38.8841
2021-01-10,38.8841
2021-01-11,37.4851
2021-01-12,35.2459
2021-01-13,40.848
2021-01-14,39.4836
2021-01-15,43.0826
2021-01-16,43.0826
2021-01-17,43.0826
2021-01-18,43.0826
2021-01-19,41.9268
2021-01-20,42.8551
2021-01-21,42.1009
2021-01-22,41.4479
2021-01-23,41.4479
2021-01-24,41.4479
2021-01-25,45.4545
2021-01-26,45.2989
2021-01-27,48.059
2021-01-28,45.9178
2021-01-29,44.9894
2021-01-30,44.9894
2021-01-31,44.9894
2021-02-01,44.447
2021-02-02,43.2752
2021-02-03,42.4078
2021-02-04,41.6949
2021-02-05,41.8455
2021-02-06,41.8455
2021-02-07,41.8455
2021-02-08,39.3657
2021-02-09,40.0121
2021-02-10,40.9771
2021-02-11,39.0537
2021-02-12,37.747
2021-02-13,37.747
2021-02-14,37.747
2021-02-15,37.747
2021-02-16,35.2145
2021-02-17,37.1958
2021-02-18,40.4118
2021-02-19,40.046
2021-02-20,40.046
2021-02-21,40.046
2021-02-22,38.3375
2021-02-23,42.5559
2021-02-24,39.5979
2021-02-25,39.3946
2021-02-26,37.8661
2021-02-27,37.8661
2021-02-28,37.8661
2021-03-01,42.2385
2021-03-02,42.7041
2021-03-03,41.5914
2021-03-04,41.6323
2021-03-05,45.9364
2021-03-06,45.9364
2021-03-07,45.9364
2021-03-08,49.1955
2021-03-09,49.9047
2021-03-10,50.7014
2021-03-11,50.0704
2021-03-12,52.8205
2021-03-13,52.8205
2021-03-14,52.8205
2021-03-15,53.5031
2021-03-16,53.465
2021-03-17,50.7716
2021-03-18,51.8008
2021-03-19,53.1406
2021-03-20,53.1406
2021-03-21,53.1406
2021-03-22,53.0233
2021-03-23,58.6972
2021-03-24,57.8561
2021-03-25,59.6231
2021-03-26,59.2913
2021-03-27,59.2913
2021-03-28,59.2913
2021-03-29,61.7158
2021-03-30,58.8324
2021-03-31,59.1147
2021-04-01,58.554
2021-04-02,58.554
2021-04-03,58.554
2021-04-04,58.554
2021-04-05,59.2792
2021-04-06,59.2573
2021-04-07,58.4095
2021-04-08,57.1627
2021-04-09,56.0358
2021-04-10,56.0358
2021-04-11,56.0358
2021-04-12,57.0659
2021-04-13,58.8925
2021-04-14,58.7515
2021-04-15,61.8254
2021-04-16,63.305
2021-04-17,63.305
2021-04-18,63.305
2021-04-19,63.0325
2021-04-20,66.182
2021-04-21,61.7567
2021-04-22,61.4838
2021-04-23,60.6291
2021-04-24,60.6291
2021-04-25,60.6291
2021-04-26,58.3829
2021-04-27,56.5866
2021-04-28,55.8924
2021-04-29,57.7202
2021-04-30,59.9565
2021-05-01,59.9565
2021-05-02,59.9565
2021-05-03,61.1975
2021-05-04,60.8683
2021-05-05,57.878
2021-05-06,60.049
2021-05-07,59.3433
2021-05-08,59.3433
2021-05-09,59.3433
2021-05-10,61.7718
2021-05-11,55.7727
2021-05-12,53.087
2021-05-13,55.4445
2021-05-14,55.9944
2021-05-15,55.9944
2021-05-16,55.9944
2021-05-17,55.134
2021-05-18,54.4261
2021-05-19,53.3823
2021-05-20,54.4897
2021-05-21,55.663
2021-05-22,55.663
2021-05-23,55.663
2021-05-24,53.897
2021-05-25,51.6311
2021-05-26,51.205
2021-05-27,49.9643
2021-05-28,51.0382
2021-05-29,51.0382
2021-05-30,51.0382
2021-05-31,51.0382
2021-06-01,49.2044
2021-06-02,49.6227
2021-06-03,50.917
2021-06-04,50.4222
2021-06-05,50.4222
2021-06-06,50.4222
2021-06-07,50.3589
2021-06-08,47.0406
2021-06-09,49.1256
2021-06-10,49.5865
2021-06-11,49.1054
2021-06-12,49.1054
2021-06-13,49.1054
2021-06-14,48.6594
2021-06-15,49.5841
2021-06-16,47.0807
2021-06-17,48.1228
2021-06-18,42.4534
2021-06-19,42.4534
2021-06-20,42.4534
2021-06-21,45.2577
2021-06-22,44.3561
2021-06-23,42.2655
2021-06-24,42.5224
2021-06-25,44.8752
2021-06-26,44.8752
2021-06-27,44.8752
2021-06-28,46.7755
2021-06-29,43.2928
2021-06-30,43.1728
2021-07-01,45.9195
2021-07-02,45.6068
2021-07-03,45.6068
2021-07-04,45.6068
2021-07-05,45.6068
2021-07-06,47.0972
2021-07-07,49.3964
2021-07-08,50.2581
2021-07-09,49.4901
2021-07-10,49.4901
2021-07-11,49.4901
2021-07-12,50.6085
2021-07-13,49.58
2021-07-14,52.2171
2021-07-15,55.2891
2021-07-16,56.5357
2021-07-17,56.5357
2021-07-18,56.5357
2021-07-19,53.8138
2021-07-20,52.9207
2021-07-21,49.3653
2021-07-22,50.1112
2021-07-23,53.123
2021-07-24,53.123
2021-07-25,53.123
2021-07-26,53.3657
2021-07-27,57.4662
2021-07-28,53.2056
2021-07-29,53.4483
2021-07-30,52.5621
2021-07-31,52.5621
2021-08-01,52.5621
2021-08-02,53.5755
2021-08-03,55.1849
2021-08-04,55.5701
2021-08-05,56.7074
2021-08-06,56.3174
2021-08-07,56.3174
2021-08-08,56.3174
2021-08-09,56.3539
2021-08-10,55.7987
2021-08-11,56.3976
2021-08-12,56.0593
2021-08-13,57.2796
2021-08-14,57.2796
2021-08-15,57.2796
2021-08-16,59.146
2021-08-17,59.4857
2021-08-18,57.0323
2021-08-19,58.0466
2021-08-20,59.2562
2021-08-21,59.2562
2021-08-22,59.2562
2021-08-23,54.534
2021-08-24,51.3807
2021-08-25,51.8322
2021-08-26,51.1767
2021-08-27,51.245
2021-08-28,51.245
2021-08-29,51.245
2021-08-30,52.6396
2021-08-31,51.2959
2021-09-01,54.4583
2021-09-02,56.3179
2021-09-03,54.477
2021-09-04,54.477
2021-09-05,54.477
2021-09-06,54.477
2021-09-07,49.7565
2021-09-08,54.5195
2021-09-09,53.5624
2021-09-10,51.1846
2021-09-11,51.1846
2021-09-12,51.1846
2021-09-13,48.7233
2021-09-14,48.208
2021-09-15,45.5259
2021-09-16,44.7171
2021-09-17,43.2187
2021-09-18,43.2187
2021-09-19,43.2187
2021-09-20,43.7822
2021-09-21,44.7046
2021-09-22,44.4147
2021-09-23,42.6042
2021-09-24,42.0811
2021-09-25,42.0811
2021-09-26,42.0811
2021-09-27,39.1182
2021-09-28,38.1855
2021-09-29,41.3867
2021-09-30,39.9873
2021-10-01,39.0103
2021-10-02,39.0103
2021-10-03,39.0103
2021-10-04,43.332
2021-10-05,42.478
2021-10-06,46.3308
2021-10-07,44.7528
2021-10-08,43.1443
2021-10-09,43.1443
2021-10-10,43.1443
2021-10-11,40.6841
2021-10-12,41.8204
2021-10-13,44.4274
2021-10-14,46.3981
2021-10-15,46.759
2021-10-16,46.759
2021-10-17,46.759
2021-10-18,44.5156
2021-10-19,46.7089
2021-10-20,49.1551
2021-10-21,49.4551
2021-10-22,50.364
2021-10-23,50.364
2021-10-24,50.364
2021-10-25,47.833
2021-10-26,48.6053
2021-10-27,47.0851
2021-10-28,48.2444
2021-10-29,47.3501
2021-10-30,47.3501
2021-10-31,47.3501
2021-11-01,47.9709
2021-11-02,49.1884
2021-11-03,47.0751
2021-11-04,46.7694
2021-11-05,49.3765
2021-11-06,49.3765
2021-11-07,49.3765
2021-11-08,45.5254
2021-11-09,47.3828
2021-11-10,50.5768
2021-11-11,47.4553
2021-11-12,46.9124
2021-11-13,46.9124
2021-11-14,46.9124
2021-11-15,50.5451
2021-11-16,49.7816
2021-11-17,51.0371
2021-11-18,49.6916
2021-11-19,50.4778
2021-11-20,50.4778
2021-11-21,50.4778
2021-11-22,52.4488
2021-11-23,51.3494
2021-11-24,50.6941
2021-11-25,50.6941
2021-11-26,47.612
2021-11-27,47.612
2021-11-28,47.612
2021-11-29,50.3252
2021-11-30,43.9717
2021-12-01,45.472
2021-12-02,47.7677
2021-12-03,51.8232
2021-12-04,51.8232
2021-12-05,51.8232
2021-12-06,53.5898
2021-12-07,53.7187
2021-12-08,54.0814
2021-12-09,54.4839
2021-12-10,55.6241
2021-12-11,55.6241
2021-12-12,55.6241
2021-12-13,58.2194
2021-12-14,57.4728
2021-12-15,60.7736
2021-12-16,62.6384
2021-12-17,58.3352
2021-12-18,58.3352
2021-12-19,58.3352
2021-12-20,58.2951
2021-12-21,55.2739
2021-12-22,55.3361
2021-12-23,55.0983
2021-12-24,55.0983
2021-12-25,55.0983
2021-12-26,55.0983
2021-12-27,56.1223
2021-12-28,58.0394
2021-12-29,58.6823
2021-12-30,58.9918
2021-12-31,58.8777
2022-01-01,58.8777
2022-01-02,58.8777
2022-01-03,56.6565
2022-01-04,56.1202
2022-01-05,58.0215
2022-01-06,56.6266
2022-01-07,58.0959
2022-01-08,58.0959
2022-01-09,58.0959
2022-01-10,57.3712
2022-01-11,53.8306
2022-01-12,54.5288
2022-01-13,57.3058
2022-01-14,55.039
2022-01-15,55.039
2022-01-16,55.039
2022-01-17,55.039
2022-01-18,54.0091
2022-01-19,54.4863
2022-01-20,55.658
2022-01-21,56.2407
2022-01-22,56.2407
2022-01-23,56.2407
2022-01-24,52.1223
2022-01-25,51.3279
2022-01-26,50.0002
2022-01-27,52.0068
2022-01-28,54.7496
2022-01-29,54.7496
2022-01-30,54.7496
2022-01-31,55.5947
2022-02-01,51.6065
2022-02-02,53.3734
2022-02-03,52.4855
2022-02-04,50.3687
2022-02-05,50.3687
2022-02-06,50.3687
2022-02-07,50.526
2022-02-08,50.0137
2022-02-09,49.7009
2022-02-10,45.1799
2022-02-11,45.0648
2022-02-12,45.0648
2022-02-13,45.0648
2022-02-14,42.2487
2022-02-15,41.0234
2022-02-16,41.5519
2022-02-17,42.2093
2022-02-18,43.6897
2022-02-19,43.6897
2022-02-20,43.6897
2022-02-21,43.6897
2022-02-22,43.2947
2022-02-23,40.6687
2022-02-24,41.529
2022-02-25,46.6375
2022-02-26,46.6375
2022-02-27,46.6375
2022-02-28,46.7041
2022-03-01,43.7484
2022-03-02,46.5987
2022-03-03,50.3784
2022-03-04,54.267
2022-03-05,54.267
2022-03-06,54.267
2022-03-07,55.6647
2022-03-08,52.784
2022-03-09,50.1896
2022-03-10,51.8678
2022-03-11,52.3863
2022-03-12,52.3863
2022-03-13,52.3863
2022-03-14,52.2311
2022-03-15,53.6691
2022-03-16,53.6869
2022-03-17,55.7791
2022-03-18,53.4492
2022-03-19,53.4492
2022-03-20,53.4492
2022-03-21,55.227
2022-03-22,54.53
2022-03-23,54.727
2022-03-24,56.7199
2022-03-25,59.1248
2022-03-26,59.1248
2022-03-27,59.1248
2022-03-28,59.883
2022-03-29,60.8684
2022-03-30,62.5454
2022-03-31,61.3689
2022-04-01,63.3311
2022-04-02,63.3311
2022-04-03,63.3311
2022-04-04,61.7577
2022-04-05,63.5717
2022-04-06,66.5377
2022-04-07,66.1398
2022-04-08,67.0073
2022-04-09,67.0073
2022-04-10,67.0073
2022-04-11,64.9076
2022-04-12,65.9062
2022-04-13,62.9179
2022-04-14,62.8935
2022-04-15,62.8935
2022-04-16,62.8935
2022-04-17,62.8935
2022-04-18,62.0233
2022-04-19,64.4647
2022-04-20,65.6609
2022-04-21,66.1432
2022-04-22,61.7098
2022-04-23,61.7098
2022-04-24,61.7098
2022-04-25,59.2406
2022-04-26,58.6058
2022-04-27,57.3791
2022-04-28,58.5266
2022-04-29,52.7174
2022-04-30,52.7174
2022-05-01,52.7174
2022-05-02,52.0905
2022-05-03,51.7523
2022-05-04,55.2859
2022-05-05,54.2783
2022-05-06,53.4354
2022-05-07,53.4354
2022-05-08,53.4354
2022-05-09,55.6593
2022-05-10,53.0389
2022-05-11,54.909
2022-05-12,54.489
2022-05-13,56.6408
2022-05-14,56.6408
2022-05-15,56.6408
2022-05-16,57.7474
2022-05-17,58.8342
2022-05-18,55.5723
2022-05-19,57.082
2022-05-20,58.1689
2022-05-21,58.1689
2022-05-22,58.1689
2022-05-23,60.411
2022-05-24,64.7459
2022-05-25,59.6284
2022-05-26,58.8299
2022-05-27,60.3439
2022-05-28,60.3439
2022-05-29,60.3439
2022-05-30,60.3439
2022-05-31,57.5168
2022-06-01,56.7631
2022-06-02,57.0397
2022-06-03,55.7198
2022-06-04,55.7198
2022-06-05,55.7198
2022-06-06,55.9215
2022-06-07,57.8907
2022-06-08,52.8713
2022-06-09,47.3717
2022-06-10,47.0617
2022-06-11,47.0617
2022-06-12,47.0617
2022-06-13,42.0096
2022-06-14,38.0144
2022-06-15,37.8351
2022-06-16,37.1214
2022-06-17,36.235
2022-06-18,36.235
2022-06-19,36.235
2022-06-20,36.235
2022-06-21,38.9806
2022-06-22,41.4849
2022-06-23,44.635
2022-06-24,47.3441
2022-06-25,47.3441
2022-06-26,47.3441
2022-06-27,50.276
2022-06-28,50.0584
2022-06-29,50.3225
2022-06-30,52.155
2022-07-01,54.6777
2022-07-02,54.6777
2022-07-03,54.6777
2022-07-04,54.6777
2022-07-05,49.5004
2022-07-06,52.502
2022-07-07,50.6215
2022-07-08,50.2364
2022-07-09,50.2364
2022-07-10,50.2364
2022-07-11,51.5828
2022-07-12,51.4334
2022-07-13,50.9752
2022-07-14,50.9468
2022-07-15,51.8367
2022-07-16,51.8367
2022-07-17,51.8367
2022-07-18,49.0465
2022-07-19,49.4239
2022-07-20,45.4828
2022-07-21,45.6354
2022-07-22,48.0847
2022-07-23,48.0847
2022-07-24,48.0847
2022-07-25,49.6677
2022-07-26,51.9943
2022-07-27,51.7309
2022-07-28,55.0432
2022-07-29,56.0423
2022-07-30,56.0423
2022-07-31,56.0423
2022-08-01,56.1419
2022-08-02,55.7499
2022-08-03,56.3152
2022-08-04,55.9199
2022-08-05,54.6603
2022-08-06,54.6603
2022-08-07,54.6603
2022-08-08,55.858
2022-08-09,57.5634
2022-08-10,57.4715
2022-08-11,57.2573
2022-08-12,59.0938
2022-08-13,59.0938
2022-08-14,59.0938
2022-08-15,59.9632
2022-08-16,60.9427
2022-08-17,60.8583
2022-08-18,61.452
2022-08-19,61.8556
2022-08-20,61.8556
2022-08-21,61.8556
2022-08-22,59.8223
2022-08-23,58.0226
2022-08-24,57.8491
2022-08-25,58.412
2022-08-26,55.2912
2022-08-27,55.2912
2022-08-28,55.2912
2022-08-29,55.9551
2022-08-30,52.424
2022-08-31,51.7718
2022-09-01,54.4541
2022-09-02,51.2515
2022-09-03,51.2515
2022-09-04,51.2515
2022-09-05,51.2515
2022-09-06,51.3417
2022-09-07,56.5957
2022-09-08,56.1787
2022-09-09,56.8522
2022-09-10,56.8522
2022-09-11,56.8522
2022-09-12,58.0917
2022-09-13,51.5093
2022-09-14,52.5442
2022-09-15,47.0572
2022-09-16,47.4436
2022-09-17,47.4436
2022-09-18,47.4436
2022-09-19,49.0975
2022-09-20,47.055
2022-09-21,45.5261
2022-09-22,45.9144
2022-09-23,45.0389
2022-09-24,45.0389
2022-09-25,45.0389
2022-09-26,41.6924
2022-09-27,38.623
2022-09-28,40.2456
2022-09-29,35.9209
2022-09-30,33.5999
2022-10-01,33.5999
2022-10-02,33.5999
2022-10-03,39.0282
2022-10-04,39.8308
2022-10-05,37.2537
2022-10-06,33.6693
2022-10-07,32.8282
2022-10-08,32.8282
2022-10-09,32.8282
2022-10-10,32.682
2022-10-11,32.5819
2022-10-12,30.2283
2022-10-13,34.3681
2022-10-14,34.0159
2022-10-15,34.0159
2022-10-16,34.0159
2022-10-17,36.1901
2022-10-18,39.4612
2022-10-19,38.4883
2022-10-20,37.2496
2022-10-21,39.0944
2022-10-22,39.0944
2022-10-23,39.0944
2022-10-24,39.2624
2022-10-25,40.8124
2022-10-26,41.2882
2022-10-27,42.2791
2022-10-28,46.4837
2022-10-29,46.4837
2022-10-30,46.4837
2022-10-31,46.1576
2022-11-01,47.0401
2022-11-02,44.9503
2022-11-03,45.1578
2022-11-04,46.6444
2022-11-05,46.6444
2022-11-06,46.6444
2022-11-07,45.0404
2022-11-08,47.0143
2022-11-09,45.6127
2022-11-10,51.783
2022-11-11,50.4746
2022-11-12,50.4746
2022-11-13,50.4746
2022-11-14,49.6696
2022-11-15,50.6286
2022-11-16,52.1155
2022-11-17,50.2242
2022-11-18,53.584
2022-11-19,53.584
2022-11-20,53.584
2022-11-21,54.797
2022-11-22,55.2667
2022-11-23,56.3688
2022-11-24,56.3688
2022-11-25,57.0557
2022-11-26,57.0557
2022-11-27,57.0557
2022-11-28,55.3445
2022-11-29,54.4991
2022-11-30,57.1132
2022-12-01,54.3468
2022-12-02,52.5946
2022-12-03,52.5946
2022-12-04,52.5946
2022-12-05,50.1341
2022-12-06,51.6467
2022-12-07,50.522
2022-12-08,51.9184
2022-12-09,52.0101
2022-12-10,52.0101
2022-12-11,52.0101
2022-12-12,54.7388
2022-12-13,56.0789
2022-12-14,54.1947
2022-12-15,52.4862
2022-12-16,50.5177
2022-12-17,50.5177
2022-12-18,50.5177
2022-12-19,49.31
2022-12-20,49.4365
2022-12-21,50.2496
2022-12-22,49.8134
2022-12-23,51.1013
2022-12-24,51.1013
2022-12-25,51.1013
2022-12-26,51.1013
2022-12-27,51.8708
2022-12-28,50.4152
2022-12-29,50.9304
2022-12-30,48.4053
2022-12-31,48.4053
2023-01-01,48.4053
2023-01-02,48.4053
2023-01-03,49.0389
2023-01-04,50.0231
2023-01-05,46.4741
2023-01-06,50.1196
2023-01-07,50.1196
2023-01-08,50.1196
2023-01-09,52.6499
2023-01-10,52.871
2023-01-11,54.8864
2023-01-12,52.7726
2023-01-13,51.0867
2023-01-14,51.0867
2023-01-15,51.0867
2023-01-16,51.0867
2023-01-17,50.0291
2023-01-18,46.508
2023-01-19,45.5436
2023-01-20,47.5176
2023-01-21,47.5176
2023-01-22,47.5176
2023-01-23,47.1721
2023-01-24,47.2515
2023-01-25,47.0468
2023-01-26,47.2494
2023-01-27,47.1095
2023-01-28,47.1095
2023-01-29,47.1095
2023-01-30,46.8703
2023-01-31,49.3025
2023-02-01,50.8486
2023-02-02,50.8826
2023-02-03,48.5178
2023-02-04,48.5178
2023-02-05,48.5178
2023-02-06,49.0046
2023-02-07,47.8434
2023-02-08,45.3544
2023-02-09,44.1814
2023-02-10,48.5527
2023-02-11,48.5527
2023-02-12,48.5527
2023-02-13,49.5523
2023-02-14,47.2846
2023-02-15,48.0264
2023-02-16,47.1887
2023-02-17,49.4856
2023-02-18,49.4856
2023-02-19,49.4856
2023-02-20,49.4856
2023-02-21,47.1616
2023-02-22,46.5876
2023-02-23,46.5206
2023-02-24,46.3827
2023-02-25,46.3827
2023-02-26,46.3827
2023-02-27,44.7035
2023-02-28,42.464
2023-03-01,39.3736
2023-03-02,42.383
2023-03-03,45.4178
2023-03-04,45.4178
2023-03-05,45.4178
2023-03-06,45.8873
2023-03-07,44.3559
2023-03-08,45.0984
2023-03-09,44.4684
2023-03-10,42.4397
2023-03-11,42.4397
2023-03-12,42.4397
2023-03-13,49.122
2023-03-14,51.1954
2023-03-15,54.6013
2023-03-16,54.8465
2023-03-17,53.7685
2023-03-18,53.7685
2023-03-19,53.7685
2023-03-20,54.2263
2023-03-21,49.743
