,EOG US Equity
2023-03-19,37.0452
2023-03-20,39.4489
2023-03-21,42.1325
2023-03-22,40.4421
2023-03-23,39.8977
2023-03-24,40.5167
2023-03-25,40.5167
2023-03-26,40.5167
2023-03-27,42.9891
2023-03-28,44.6605
2023-03-29,46.4757
2023-03-30,47.1551
2023-03-31,48.0201
2023-04-01,48.0201
2023-04-02,48.0201
2023-04-03,52.9733
2023-04-04,51.6296
2023-04-05,52.1557
2023-04-06,51.3849
2023-04-07,51.3849
2023-04-08,51.3849
2023-04-09,51.3849
2023-04-10,52.1169
2023-04-11,53.0745
2023-04-12,53.5367
2023-04-13,53.3672
2023-04-14,53.6165
2023-04-15,53.6165
2023-04-16,53.6165
2023-04-17,52.8584
2023-04-18,51.2507
2023-04-19,51.0702
2023-04-20,50.5726
2023-04-21,49.6914
2023-04-22,49.6914
2023-04-23,49.6914
2023-04-24,51.4152
2023-04-25,49.0801
2023-04-26,48.1695
2023-04-27,48.3462
2023-04-28,51.7759
2023-04-29,51.7759
2023-04-30,51.7759
2023-05-01,50.9753
2023-05-02,44.8931
2023-05-03,44.4328
2023-05-04,44.721
2023-05-05,47.4989
2023-05-06,47.4989
2023-05-07,47.4989
2023-05-08,47.6796
2023-05-09,47.1582
2023-05-10,45.7461
2023-05-11,44.3551
2023-05-12,44.2611
2023-05-13,44.2611
2023-05-14,44.2611
2023-05-15,45.2643
2023-05-16,42.1032
2023-05-17,45.4694
2023-05-18,46.7031
2023-05-19,49.2072
2023-05-20,49.2072
2023-05-21,49.2072
2023-05-22,48.258
2023-05-23,48.1749
2023-05-24,48.0131
2023-05-25,45.3364
2023-05-26,45.0845
2023-05-27,45.0845
2023-05-28,45.0845
2023-05-29,45.0845
2023-05-30,43.9038
2023-05-31,42.5657
2023-06-01,43.5723
2023-06-02,47.7268
2023-06-03,47.7268
2023-06-04,47.7268
2023-06-05,47.4678
2023-06-06,48.7046
2023-06-07,52.16
2023-06-08,52.0545
2023-06-09,52.1546
2023-06-10,52.1546
2023-06-11,52.1546
2023-06-12,49.6567
2023-06-13,48.4212
2023-06-14,46.3816
2023-06-15,47.5303
2023-06-16,49.3924
2023-06-17,49.3924
2023-06-18,49.3924
2023-06-19,49.3924
2023-06-20,46.3289
2023-06-21,46.926
2023-06-22,44.4445
2023-06-23,43.156
2023-06-24,43.156
2023-06-25,43.156
2023-06-26,46.7101
2023-06-27,45.7607
2023-06-28,48.124
2023-06-29,49.9708
2023-06-30,51.395
2023-07-01,51.395
2023-07-02,51.395
2023-07-03,51.652
2023-07-04,51.652
2023-07-05,51.2102
2023-07-06,49.0506
2023-07-07,53.0191
2023-07-08,53.0191
2023-07-09,53.0191
2023-07-10,52.5581
2023-07-11,56.0773
2023-07-12,57.8588
2023-07-13,58.5673
2023-07-14,55.3922
2023-07-15,55.3922
2023-07-16,55.3922
2023-07-17,55.1177
2023-07-18,58.591
2023-07-19,58.2149
2023-07-20,59.0793
2023-07-21,59.9926
2023-07-22,59.9926
2023-07-23,59.9926
2023-07-24,61.2235
2023-07-25,63.0197
2023-07-26,63.6278
2023-07-27,62.8971
2023-07-28,64.3638
2023-07-29,64.3638
2023-07-30,64.3638
2023-07-31,65.6874
2023-08-01,64.629
2023-08-02,62.3505
2023-08-03,63.6304
2023-08-04,61.1664
2023-08-05,61.1664
2023-08-06,61.1664
2023-08-07,58.4769
2023-08-08,59.1365
2023-08-09,61.1353
2023-08-10,61.3301
2023-08-11,62.371
2023-08-12,62.371
2023-08-13,62.371
2023-08-14,61.2386
2023-08-15,58.228
2023-08-16,57.5525
2023-08-17,58.5923
2023-08-18,59.4116
2023-08-19,59.4116
2023-08-20,59.4116
2023-08-21,59.0623
2023-08-22,57.5417
2023-08-23,57.0709
2023-08-24,52.9598
2023-08-25,54.4405
2023-08-26,54.4405
2023-08-27,54.4405
2023-08-28,54.798
2023-08-29,55.2573
2023-08-30,55.1494
2023-08-31,56.0914
2023-09-01,58.5894
2023-09-02,58.5894
2023-09-03,58.5894
2023-09-04,58.5894
2023-09-05,60.937
2023-09-06,60.5393
2023-09-07,58.252
2023-09-08,59.4434
2023-09-09,59.4434
2023-09-10,59.4434
2023-09-11,55.8654
2023-09-12,59.7072
2023-09-13,58.1314
2023-09-14,59.7607
2023-09-15,56.5355
2023-09-16,56.5355
2023-09-17,56.5355
2023-09-18,56.1562
2023-09-19,52.6488
2023-09-20,48.8156
2023-09-21,45.939
2023-09-22,45.9729
2023-09-23,45.9729
2023-09-24,45.9729
2023-09-25,49.3
2023-09-26,50.5781
2023-09-27,53.4687
2023-09-28,53.0959
2023-09-29,50.2095
2023-09-30,50.2095
2023-10-01,50.2095
2023-10-02,47.1747
2023-10-03,47.7855
2023-10-04,43.416
2023-10-05,42.6715
2023-10-06,45.0747
2023-10-07,45.0747
2023-10-08,45.0747
2023-10-09,51.3134
2023-10-10,50.8309
2023-10-11,51.4194
2023-10-12,52.8266
2023-10-13,56.7996
2023-10-14,56.7996
2023-10-15,56.7996
2023-10-16,57.5732
2023-10-17,57.7813
2023-10-18,58.9084
2023-10-19,59.2706
2023-10-20,56.0113
2023-10-21,56.0113
2023-10-22,56.0113
2023-10-23,54.3719
2023-10-24,52.667
2023-10-25,52.4569
2023-10-26,50.6736
2023-10-27,48.8039
2023-10-28,48.8039
2023-10-29,48.8039
2023-10-30,48.2934
2023-10-31,49.1092
2023-11-01,47.1562
2023-11-02,51.5095
2023-11-03,51.0285
2023-11-04,51.0285
2023-11-05,51.0285
2023-11-06,49.3361
2023-11-07,45.9139
2023-11-08,44.7005
2023-11-09,44.7955
2023-11-10,46.2804
2023-11-11,46.2804
2023-11-12,46.2804
2023-11-13,46.662
2023-11-14,48.8146
2023-11-15,46.8674
2023-11-16,44.7334
2023-11-17,48.1351
2023-11-18,48.1351
2023-11-19,48.1351
2023-11-20,49.3374
2023-11-21,48.4124
2023-11-22,47.3992
2023-11-23,47.3992
2023-11-24,47.7449
2023-11-25,47.7449
2023-11-26,47.7449
2023-11-27,47.2581
2023-11-28,47.9607
2023-11-29,47.5511
2023-11-30,47.3733
2023-12-01,48.0005
2023-12-02,48.0005
2023-12-03,48.0005
2023-12-04,47.3398
2023-12-05,46.1887
2023-12-06,43.8764
2023-12-07,42.4765
2023-12-08,43.292
2023-12-09,43.292
2023-12-10,43.292
2023-12-11,43.6173
2023-12-12,42.0272
2023-12-13,43.162
2023-12-14,47.9343
2023-12-15,47.3773
2023-12-16,47.3773
2023-12-17,47.3773
2023-12-18,49.2571
2023-12-19,50.3625
2023-12-20,49.0269
2023-12-21,48.6027
2023-12-22,50.1208
2023-12-23,50.1208
2023-12-24,50.1208
2023-12-25,50.1208
2023-12-26,52.5919
2023-12-27,52.5521
2023-12-28,48.8073
2023-12-29,48.3467
2023-12-30,48.3467
2023-12-31,48.3467
2024-01-01,48.3467
2024-01-02,49.1952
2024-01-03,53.3199
2024-01-04,48.5433
2024-01-05,47.8269
2024-01-06,47.8269
2024-01-07,47.8269
2024-01-08,45.024
2024-01-09,43.3137
2024-01-10,42.2586
2024-01-11,42.2488
2024-01-12,43.7023
2024-01-13,43.7023
2024-01-14,43.7023
2024-01-15,43.7023
2024-01-16,40.7071
2024-01-17,39.3045
2024-01-18,38.8098
2024-01-19,38.9276
2024-01-20,38.9276
2024-01-21,38.9276
2024-01-22,39.6339
2024-01-23,39.3634
2024-01-24,41.9737
2024-01-25,45.8437
2024-01-26,46.762
2024-01-27,46.762
2024-01-28,46.762
2024-01-29,46.0826
2024-01-30,48.5111
2024-01-31,45.0617
2024-02-01,43.78
2024-02-02,41.9642
2024-02-03,41.9642
2024-02-04,41.9642
2024-02-05,40.7648
2024-02-06,43.8499
2024-02-07,44.7049
2024-02-08,45.4302
2024-02-09,43.246
2024-02-10,43.246
2024-02-11,43.246
2024-02-12,45.666
2024-02-13,43.7162
2024-02-14,43.695
2024-02-15,47.9285
2024-02-16,47.1476
2024-02-17,47.1476
2024-02-18,47.1476
2024-02-19,47.1476
2024-02-20,46.6574
2024-02-21,50.6444
2024-02-22,50.6917
2024-02-23,45.5729
2024-02-24,45.5729
2024-02-25,45.5729
2024-02-26,45.8098
2024-02-27,48.133
2024-02-28,48.4114
2024-02-29,48.7701
2024-03-01,50.7725
2024-03-02,50.7725
2024-03-03,50.7725
2024-03-04,50.4367
2024-03-05,50.897
2024-03-06,51.264
2024-03-07,52.9693
2024-03-08,54.0337
2024-03-09,54.0337
2024-03-10,54.0337
2024-03-11,56.4924
2024-03-12,56.5153
2024-03-13,58.4726
2024-03-14,59.7928
2024-03-15,58.2232
2024-03-16,58.2232
2024-03-17,58.2232
2024-03-18,59.0897
2024-03-19,60.2595
2024-03-20,61.3908
2024-03-21,61.7942
2024-03-22,59.6892
2024-03-23,59.6892
2024-03-24,59.6892
2024-03-25,62.2731
2024-03-26,59.8523
2024-03-27,60.5112
2024-03-28,62.0432
2024-03-29,62.0432
2024-03-30,62.0432
2024-03-31,62.0432
2024-04-01,63.9585
2024-04-02,66.2352
2024-04-03,67.5518
2024-04-04,67.7629
2024-04-05,69.3395
2024-04-06,69.3395
2024-04-07,69.3395
2024-04-08,68.4511
