,WSM US Equity
2020-04-09,47.2726
2020-04-10,47.2726
2020-04-11,47.2726
2020-04-12,47.2726
2020-04-13,47.4857
2020-04-14,49.1318
2020-04-15,46.1327
2020-04-16,45.6852
2020-04-17,48.1202
2020-04-18,48.1202
2020-04-19,48.1202
2020-04-20,47.4899
2020-04-21,48.7355
2020-04-22,49.2306
2020-04-23,51.1224
2020-04-24,53.4807
2020-04-25,53.4807
2020-04-26,53.4807
2020-04-27,55.9531
2020-04-28,56.3823
2020-04-29,58.5385
2020-04-30,55.4499
2020-05-01,54.1231
2020-05-02,54.1231
2020-05-03,54.1231
2020-05-04,55.7489
2020-05-05,57.3394
2020-05-06,58.0861
2020-05-07,58.5173
2020-05-08,59.4903
2020-05-09,59.4903
2020-05-10,59.4903
2020-05-11,59.471
2020-05-12,59.073
2020-05-13,56.0375
2020-05-14,56.3341
2020-05-15,57.3464
2020-05-16,57.3464
2020-05-17,57.3464
2020-05-18,59.9986
2020-05-19,57.8892
2020-05-20,56.1723
2020-05-21,56.3071
2020-05-22,56.2574
2020-05-23,56.2574
2020-05-24,56.2574
2020-05-25,56.2574
2020-05-26,58.6449
2020-05-27,61.2095
2020-05-28,60.8717
2020-05-29,66.8848
2020-05-30,66.8848
2020-05-31,66.8848
2020-06-01,64.8984
2020-06-02,67.3404
2020-06-03,66.6565
2020-06-04,66.3184
2020-06-05,66.5946
2020-06-06,66.5946
2020-06-07,66.5946
2020-06-08,66.378
2020-06-09,66.664
2020-06-10,65.0588
2020-06-11,59.9328
2020-06-12,60.3931
2020-06-13,60.3931
2020-06-14,60.3931
2020-06-15,62.0055
2020-06-16,63.588
2020-06-17,64.4141
2020-06-18,63.8535
2020-06-19,63.2946
2020-06-20,63.2946
2020-06-21,63.2946
2020-06-22,62.6494
2020-06-23,62.3096
2020-06-24,61.0198
2020-06-25,61.0714
2020-06-26,60.5029
2020-06-27,60.5029
2020-06-28,60.5029
2020-06-29,59.0457
2020-06-30,59.0623
2020-07-01,61.3379
2020-07-02,59.3697
2020-07-03,59.3697
2020-07-04,59.3697
2020-07-05,59.3697
2020-07-06,60.025
2020-07-07,59.6024
2020-07-08,61.515
2020-07-09,59.8104
2020-07-10,60.1405
2020-07-11,60.1405
2020-07-12,60.1405
2020-07-13,57.4974
2020-07-14,57.8696
2020-07-15,59.2472
2020-07-16,58.6379
2020-07-17,57.878
2020-07-18,57.878
2020-07-19,57.878
2020-07-20,55.0048
2020-07-21,55.9948
2020-07-22,59.9116
2020-07-23,58.6467
2020-07-24,58.1337
2020-07-25,58.1337
2020-07-26,58.1337
2020-07-27,59.6666
2020-07-28,55.7806
2020-07-29,57.7167
2020-07-30,59.5071
2020-07-31,58.8407
2020-08-01,58.8407
2020-08-02,58.8407
2020-08-03,58.6357
2020-08-04,59.4847
2020-08-05,60.1935
2020-08-06,61.1579
2020-08-07,64.0464
2020-08-08,64.0464
2020-08-09,64.0464
2020-08-10,64.5787
2020-08-11,63.2769
2020-08-12,63.9124
2020-08-13,63.9209
2020-08-14,64.6697
2020-08-15,64.6697
2020-08-16,64.6697
2020-08-17,67.0292
2020-08-18,65.5152
2020-08-19,64.4136
2020-08-20,63.5879
2020-08-21,66.772
2020-08-22,66.772
2020-08-23,66.772
2020-08-24,66.8971
2020-08-25,61.097
2020-08-26,64.0716
2020-08-27,54.6667
2020-08-28,53.0514
2020-08-29,53.0514
2020-08-30,53.0514
2020-08-31,51.2552
2020-09-01,51.5381
2020-09-02,51.7986
2020-09-03,49.1471
2020-09-04,48.0307
2020-09-05,48.0307
2020-09-06,48.0307
2020-09-07,48.0307
2020-09-08,49.8941
2020-09-09,53.2213
2020-09-10,53.9732
2020-09-11,54.6277
2020-09-12,54.6277
2020-09-13,54.6277
2020-09-14,56.4088
2020-09-15,55.9769
2020-09-16,54.2031
2020-09-17,52.1872
2020-09-18,49.6571
2020-09-19,49.6571
2020-09-20,49.6571
2020-09-21,48.6025
2020-09-22,50.4213
2020-09-23,50.9489
2020-09-24,49.2294
2020-09-25,49.3473
2020-09-26,49.3473
2020-09-27,49.3473
2020-09-28,50.9539
2020-09-29,51.8905
2020-09-30,53.1286
2020-10-01,56.3691
2020-10-02,57.0629
2020-10-03,57.0629
2020-10-04,57.0629
2020-10-05,60.9353
2020-10-06,58.7173
2020-10-07,58.155
2020-10-08,59.937
2020-10-09,61.0195
2020-10-10,61.0195
2020-10-11,61.0195
2020-10-12,60.4227
2020-10-13,64.9901
2020-10-14,63.2457
2020-10-15,63.9043
2020-10-16,63.5458
2020-10-17,63.5458
2020-10-18,63.5458
2020-10-19,63.5063
2020-10-20,60.6597
2020-10-21,55.7059
2020-10-22,55.2699
2020-10-23,56.8119
2020-10-24,56.8119
2020-10-25,56.8119
2020-10-26,53.9167
2020-10-27,53.2447
2020-10-28,51.6863
2020-10-29,51.1523
2020-10-30,48.0597
2020-10-31,48.0597
2020-11-01,48.0597
2020-11-02,49.0236
2020-11-03,53.109
2020-11-04,55.3839
2020-11-05,55.5245
2020-11-06,56.273
2020-11-07,56.273
2020-11-08,56.273
2020-11-09,46.6369
2020-11-10,47.7054
2020-11-11,51.8749
2020-11-12,49.0013
2020-11-13,50.0065
2020-11-14,50.0065
2020-11-15,50.0065
2020-11-16,51.9262
2020-11-17,52.4804
2020-11-18,52.936
2020-11-19,55.9619
2020-11-20,60.4805
2020-11-21,60.4805
2020-11-22,60.4805
2020-11-23,63.3229
2020-11-24,63.5346
2020-11-25,62.6001
2020-11-26,62.6001
2020-11-27,60.5912
2020-11-28,60.5912
2020-11-29,60.5912
2020-11-30,60.138
2020-12-01,60.9545
2020-12-02,60.3603
2020-12-03,61.0002
2020-12-04,61.4495
2020-12-05,61.4495
2020-12-06,61.4495
2020-12-07,56.055
2020-12-08,56.9227
2020-12-09,57.3798
2020-12-10,54.2333
2020-12-11,54.3345
2020-12-12,54.3345
2020-12-13,54.3345
2020-12-14,55.8933
2020-12-15,58.4071
2020-12-16,59.7188
2020-12-17,60.0956
2020-12-18,56.8353
2020-12-19,56.8353
2020-12-20,56.8353
2020-12-21,56.1776
2020-12-22,55.0914
2020-12-23,55.0521
2020-12-24,54.9304
2020-12-25,54.9304
2020-12-26,54.9304
2020-12-27,54.9304
2020-12-28,51.4408
2020-12-29,51.655
2020-12-30,50.7955
2020-12-31,49.2431
2021-01-01,49.2431
2021-01-02,49.2431
2021-01-03,49.2431
2021-01-04,50.3128
2021-01-05,51.4664
2021-01-06,53.9783
2021-01-07,55.4023
2021-01-08,54.6977
2021-01-09,54.6977
2021-01-10,54.6977
2021-01-11,57.4859
2021-01-12,62.6026
2021-01-13,63.6772
2021-01-14,66.7376
2021-01-15,66.4369
2021-01-16,66.4369
2021-01-17,66.4369
2021-01-18,66.4369
2021-01-19,66.5121
2021-01-20,68.5042
2021-01-21,66.9883
2021-01-22,69.9561
2021-01-23,69.9561
2021-01-24,69.9561
2021-01-25,70.0752
2021-01-26,71.9172
2021-01-27,76.316
2021-01-28,63.7072
2021-01-29,59.9615
2021-01-30,59.9615
2021-01-31,59.9615
2021-02-01,57.4994
2021-02-02,57.673
2021-02-03,58.2185
2021-02-04,58.7681
2021-02-05,59.2487
2021-02-06,59.2487
2021-02-07,59.2487
2021-02-08,59.1625
2021-02-09,59.407
2021-02-10,57.8279
2021-02-11,58.1247
2021-02-12,57.2659
2021-02-13,57.2659
2021-02-14,57.2659
2021-02-15,57.2659
2021-02-16,55.7359
2021-02-17,55.3883
2021-02-18,57.4096
2021-02-19,58.9057
2021-02-20,58.9057
2021-02-21,58.9057
2021-02-22,56.9567
2021-02-23,57.6178
2021-02-24,57.9422
2021-02-25,57.1816
2021-02-26,59.1812
2021-02-27,59.1812
2021-02-28,59.1812
2021-03-01,61.7143
2021-03-02,61.8795
2021-03-03,58.9131
2021-03-04,53.7738
2021-03-05,54.9097
2021-03-06,54.9097
2021-03-07,54.9097
2021-03-08,57.0544
2021-03-09,55.1374
2021-03-10,57.3963
2021-03-11,58.425
2021-03-12,58.7981
2021-03-13,58.7981
2021-03-14,58.7981
2021-03-15,59.9496
2021-03-16,60.8343
2021-03-17,58.9398
2021-03-18,70.3417
2021-03-19,74.2413
2021-03-20,74.2413
2021-03-21,74.2413
2021-03-22,75.5353
2021-03-23,75.5377
2021-03-24,65.8158
2021-03-25,67.7564
2021-03-26,69.5792
2021-03-27,69.5792
2021-03-28,69.5792
2021-03-29,69.7845
2021-03-30,70.9739
2021-03-31,67.994
2021-04-01,68.8069
2021-04-02,68.8069
2021-04-03,68.8069
2021-04-04,68.8069
2021-04-05,69.0329
2021-04-06,70.1542
2021-04-07,65.1176
2021-04-08,67.0951
2021-04-09,65.8898
2021-04-10,65.8898
2021-04-11,65.8898
2021-04-12,62.3839
2021-04-13,61.2477
2021-04-14,60.1099
2021-04-15,59.8144
2021-04-16,60.6261
2021-04-17,60.6261
2021-04-18,60.6261
2021-04-19,57.7217
2021-04-20,57.367
2021-04-21,58.5852
2021-04-22,57.3828
2021-04-23,59.012
2021-04-24,59.012
2021-04-25,59.012
2021-04-26,60.9769
2021-04-27,61.3186
2021-04-28,59.6961
2021-04-29,59.521
2021-04-30,56.6544
2021-05-01,56.6544
2021-05-02,56.6544
2021-05-03,58.5541
2021-05-04,56.7638
2021-05-05,58.1576
2021-05-06,61.095
2021-05-07,62.3665
2021-05-08,62.3665
2021-05-09,62.3665
2021-05-10,62.488
2021-05-11,59.071
2021-05-12,52.4876
2021-05-13,52.2661
2021-05-14,54.0061
2021-05-15,54.0061
2021-05-16,54.0061
2021-05-17,53.7721
2021-05-18,53.2747
2021-05-19,50.0694
2021-05-20,49.93
2021-05-21,49.7867
2021-05-22,49.7867
2021-05-23,49.7867
2021-05-24,50.7329
2021-05-25,51.7273
2021-05-26,53.7527
2021-05-27,53.6552
2021-05-28,52.7913
2021-05-29,52.7913
2021-05-30,52.7913
2021-05-31,52.7913
2021-06-01,53.4871
2021-06-02,54.6827
2021-06-03,49.7094
2021-06-04,50.8676
2021-06-05,50.8676
2021-06-06,50.8676
2021-06-07,52.5153
2021-06-08,52.755
2021-06-09,51.1045
2021-06-10,50.7575
2021-06-11,52.3626
2021-06-12,52.3626
2021-06-13,52.3626
2021-06-14,49.8912
2021-06-15,47.9498
2021-06-16,47.0634
2021-06-17,45.2295
2021-06-18,42.8505
2021-06-19,42.8505
2021-06-20,42.8505
2021-06-21,45.436
2021-06-22,45.2599
2021-06-23,46.8665
2021-06-24,47.154
2021-06-25,47.7102
2021-06-26,47.7102
2021-06-27,47.7102
2021-06-28,47.8537
2021-06-29,48.9108
2021-06-30,47.9963
2021-07-01,48.3793
2021-07-02,49.2167
2021-07-03,49.2167
2021-07-04,49.2167
2021-07-05,49.2167
2021-07-06,49.0608
2021-07-07,50.5013
2021-07-08,47.8648
2021-07-09,51.2591
2021-07-10,51.2591
2021-07-11,51.2591
2021-07-12,51.7833
2021-07-13,50.4165
2021-07-14,48.7222
2021-07-15,46.9859
2021-07-16,44.8212
2021-07-17,44.8212
2021-07-18,44.8212
2021-07-19,45.1065
2021-07-20,48.0862
2021-07-21,48.0495
2021-07-22,45.6611
2021-07-23,47.4863
2021-07-24,47.4863
2021-07-25,47.4863
2021-07-26,47.0455
2021-07-27,45.6157
2021-07-28,47.4166
2021-07-29,47.8424
2021-07-30,44.5058
2021-07-31,44.5058
2021-08-01,44.5058
2021-08-02,46.7098
2021-08-03,49.286
2021-08-04,47.9356
2021-08-05,48.8598
2021-08-06,46.8424
2021-08-07,46.8424
2021-08-08,46.8424
2021-08-09,45.7572
2021-08-10,49.7184
2021-08-11,52.6125
2021-08-12,52.5474
2021-08-13,49.8747
2021-08-14,49.8747
2021-08-15,49.8747
2021-08-16,52.8806
2021-08-17,50.856
2021-08-18,51.839
2021-08-19,49.3124
2021-08-20,52.1375
2021-08-21,52.1375
2021-08-22,52.1375
2021-08-23,51.2814
2021-08-24,55.2937
2021-08-25,55.8889
2021-08-26,62.8087
2021-08-27,61.0558
2021-08-28,61.0558
2021-08-29,61.0558
2021-08-30,61.8219
2021-08-31,62.1676
2021-09-01,59.9657
2021-09-02,59.1924
2021-09-03,57.4419
2021-09-04,57.4419
2021-09-05,57.4419
2021-09-06,57.4419
2021-09-07,53.8372
2021-09-08,54.857
2021-09-09,57.4685
2021-09-10,56.5619
2021-09-11,56.5619
2021-09-12,56.5619
2021-09-13,55.77
2021-09-14,55.9272
2021-09-15,58.624
2021-09-16,60.357
2021-09-17,58.5182
2021-09-18,58.5182
2021-09-19,58.5182
2021-09-20,57.0216
2021-09-21,57.8488
2021-09-22,60.1213
2021-09-23,59.2285
2021-09-24,60.4143
2021-09-25,60.4143
2021-09-26,60.4143
2021-09-27,61.771
2021-09-28,59.9877
2021-09-29,59.9214
2021-09-30,51.4882
2021-10-01,50.2476
2021-10-02,50.2476
2021-10-03,50.2476
2021-10-04,47.8852
2021-10-05,47.7163
2021-10-06,46.3256
2021-10-07,49.3931
2021-10-08,48.5845
2021-10-09,48.5845
2021-10-10,48.5845
2021-10-11,48.792
2021-10-12,49.6225
2021-10-13,50.2137
2021-10-14,52.7403
2021-10-15,54.4443
2021-10-16,54.4443
2021-10-17,54.4443
2021-10-18,56.0685
2021-10-19,55.8498
2021-10-20,56.7422
2021-10-21,57.8011
2021-10-22,58.2624
2021-10-23,58.2624
2021-10-24,58.2624
2021-10-25,55.4228
2021-10-26,53.6145
2021-10-27,53.3669
2021-10-28,54.5767
2021-10-29,55.4243
2021-10-30,55.4243
2021-10-31,55.4243
2021-11-01,56.5134
2021-11-02,59.6572
2021-11-03,63.8417
2021-11-04,65.1788
2021-11-05,65.0721
2021-11-06,65.0721
2021-11-07,65.0721
2021-11-08,62.3551
2021-11-09,62.8621
2021-11-10,60.6525
2021-11-11,62.75
2021-11-12,64.3993
2021-11-13,64.3993
2021-11-14,64.3993
2021-11-15,64.9829
2021-11-16,68.4002
2021-11-17,60.9384
2021-11-18,64.0442
2021-11-19,62.1904
2021-11-20,62.1904
2021-11-21,62.1904
2021-11-22,62.7989
2021-11-23,59.4862
2021-11-24,58.5737
2021-11-25,58.5737
2021-11-26,56.4074
2021-11-27,56.4074
2021-11-28,56.4074
2021-11-29,56.5213
2021-11-30,51.0254
2021-12-01,47.5336
2021-12-02,46.7099
2021-12-03,45.2476
2021-12-04,45.2476
2021-12-05,45.2476
2021-12-06,43.8771
2021-12-07,46.4669
2021-12-08,46.3613
2021-12-09,45.6027
2021-12-10,43.4485
2021-12-11,43.4485
2021-12-12,43.4485
2021-12-13,41.2814
2021-12-14,41.4692
2021-12-15,42.3173
2021-12-16,39.8461
2021-12-17,42.1986
2021-12-18,42.1986
2021-12-19,42.1986
2021-12-20,39.7163
2021-12-21,42.4508
2021-12-22,44.3721
2021-12-23,43.2665
2021-12-24,43.2665
2021-12-25,43.2665
2021-12-26,43.2665
2021-12-27,43.1337
2021-12-28,42.7651
2021-12-29,43.8159
2021-12-30,43.7003
2021-12-31,43.5898
2022-01-01,43.5898
2022-01-02,43.5898
2022-01-03,43.4761
2022-01-04,42.1674
2022-01-05,37.5489
2022-01-06,39.0346
2022-01-07,36.9747
2022-01-08,36.9747
2022-01-09,36.9747
2022-01-10,37.6026
2022-01-11,38.5114
2022-01-12,37.8548
2022-01-13,36.7617
2022-01-14,36.1397
2022-01-15,36.1397
2022-01-16,36.1397
2022-01-17,36.1397
2022-01-18,36.095
2022-01-19,36.7545
2022-01-20,34.9891
2022-01-21,34.9891
2022-01-22,34.9891
2022-01-23,34.9891
2022-01-24,42.858
2022-01-25,43.5957
2022-01-26,40.8786
2022-01-27,39.5174
2022-01-28,44.2434
2022-01-29,44.2434
2022-01-30,44.2434
2022-01-31,47.1441
2022-02-01,49.1775
2022-02-02,48.7088
2022-02-03,47.7042
2022-02-04,48.0719
2022-02-05,48.0719
2022-02-06,48.0719
2022-02-07,47.9286
2022-02-08,49.0284
2022-02-09,48.8101
2022-02-10,46.019
2022-02-11,44.2479
2022-02-12,44.2479
2022-02-13,44.2479
2022-02-14,43.7926
2022-02-15,44.4723
2022-02-16,42.2569
2022-02-17,39.3419
2022-02-18,38.4626
2022-02-19,38.4626
2022-02-20,38.4626
2022-02-21,38.4626
2022-02-22,35.6795
2022-02-23,36.3474
2022-02-24,40.5617
2022-02-25,42.6477
2022-02-26,42.6477
2022-02-27,42.6477
2022-02-28,42.8338
2022-03-01,43.8897
2022-03-02,45.5979
2022-03-03,46.6534
2022-03-04,46.743
2022-03-05,46.743
2022-03-06,46.743
2022-03-07,42.0062
2022-03-08,44.3585
2022-03-09,44.6798
2022-03-10,44.8162
2022-03-11,42.422
2022-03-12,42.422
2022-03-13,42.422
2022-03-14,44.4401
2022-03-15,46.5983
2022-03-16,48.6867
2022-03-17,52.6896
2022-03-18,54.2532
2022-03-19,54.2532
2022-03-20,54.2532
2022-03-21,51.4556
2022-03-22,50.9851
2022-03-23,46.9259
2022-03-24,46.0024
2022-03-25,45.4961
2022-03-26,45.4961
2022-03-27,45.4961
2022-03-28,47.0273
2022-03-29,50.541
2022-03-30,45.8087
2022-03-31,45.8663
2022-04-01,44.6002
2022-04-02,44.6002
2022-04-03,44.6002
2022-04-04,47.1187
2022-04-05,47.9287
2022-04-06,44.6711
2022-04-07,45.69
2022-04-08,47.5505
2022-04-09,47.5505
2022-04-10,47.5505
2022-04-11,49.6233
2022-04-12,50.0015
2022-04-13,50.3868
2022-04-14,48.473
2022-04-15,48.473
2022-04-16,48.473
2022-04-17,48.473
2022-04-18,45.1747
2022-04-19,47.9836
2022-04-20,46.4959
2022-04-21,45.4839
2022-04-22,43.4671
2022-04-23,43.4671
2022-04-24,43.4671
2022-04-25,45.9698
2022-04-26,43.998
2022-04-27,43.7088
2022-04-28,45.5071
2022-04-29,42.5047
2022-04-30,42.5047
2022-05-01,42.5047
2022-05-02,45.9651
2022-05-03,46.7463
2022-05-04,47.9546
2022-05-05,44.1437
2022-05-06,41.1598
2022-05-07,41.1598
2022-05-08,41.1598
2022-05-09,41.4293
2022-05-10,42.762
2022-05-11,41.6759
2022-05-12,42.2098
2022-05-13,42.7371
2022-05-14,42.7371
2022-05-15,42.7371
2022-05-16,41.9746
2022-05-17,44.2252
2022-05-18,38.0441
2022-05-19,38.9579
2022-05-20,37.67
2022-05-21,37.67
2022-05-22,37.67
2022-05-23,37.7462
2022-05-24,36.8664
2022-05-25,41.5987
2022-05-26,47.9706
2022-05-27,48.324
2022-05-28,48.324
2022-05-29,48.324
2022-05-30,48.324
2022-05-31,47.2336
2022-06-01,46.1914
2022-06-02,48.1883
2022-06-03,46.1445
2022-06-04,46.1445
2022-06-05,46.1445
2022-06-06,47.4429
2022-06-07,46.8095
2022-06-08,46.9585
2022-06-09,46.9893
2022-06-10,45.0931
2022-06-11,45.0931
2022-06-12,45.0931
2022-06-13,44.4841
2022-06-14,44.9948
2022-06-15,45.2819
2022-06-16,43.0593
2022-06-17,44.6586
2022-06-18,44.6586
2022-06-19,44.6586
2022-06-20,44.6586
2022-06-21,45.0318
2022-06-22,45.1542
2022-06-23,45.8816
2022-06-24,48.3321
2022-06-25,48.3321
2022-06-26,48.3321
2022-06-27,46.6307
2022-06-28,44.9336
2022-06-29,43.9559
2022-06-30,41.8555
2022-07-01,42.8754
2022-07-02,42.8754
2022-07-03,42.8754
2022-07-04,42.8754
2022-07-05,48.2013
2022-07-06,47.2078
2022-07-07,50.3862
2022-07-08,51.4838
2022-07-09,51.4838
2022-07-10,51.4838
2022-07-11,49.8212
2022-07-12,50.499
2022-07-13,51.3598
2022-07-14,49.7306
2022-07-15,52.0716
2022-07-16,52.0716
2022-07-17,52.0716
2022-07-18,52.1209
2022-07-19,54.5381
2022-07-20,54.5467
2022-07-21,56.2659
2022-07-22,54.4098
2022-07-23,54.4098
2022-07-24,54.4098
2022-07-25,53.9797
2022-07-26,52.5116
2022-07-27,54.5432
2022-07-28,55.6234
2022-07-29,57.3227
2022-07-30,57.3227
2022-07-31,57.3227
2022-08-01,57.7412
2022-08-02,55.4675
2022-08-03,56.9082
2022-08-04,56.9348
2022-08-05,57.9334
2022-08-06,57.9334
2022-08-07,57.9334
2022-08-08,61.1823
2022-08-09,57.3539
2022-08-10,59.849
2022-08-11,60.3261
2022-08-12,61.5054
2022-08-13,61.5054
2022-08-14,61.5054
2022-08-15,62.4909
2022-08-16,65.0828
2022-08-17,62.6266
2022-08-18,63.3871
2022-08-19,60.9289
2022-08-20,60.9289
2022-08-21,60.9289
2022-08-22,58.9966
2022-08-23,60.8909
2022-08-24,59.7465
2022-08-25,61.0893
2022-08-26,55.0141
2022-08-27,55.0141
2022-08-28,55.0141
2022-08-29,55.1966
2022-08-30,54.737
2022-08-31,52.0326
2022-09-01,51.1515
2022-09-02,50.6281
2022-09-03,50.6281
2022-09-04,50.6281
2022-09-05,50.6281
2022-09-06,48.3353
2022-09-07,50.9558
2022-09-08,52.0765
2022-09-09,52.6946
2022-09-10,52.6946
2022-09-11,52.6946
2022-09-12,54.187
2022-09-13,49.2402
2022-09-14,49.0815
2022-09-15,46.9819
2022-09-16,45.2486
2022-09-17,45.2486
2022-09-18,45.2486
2022-09-19,46.8572
2022-09-20,44.4609
2022-09-21,44.5687
2022-09-22,43.3052
2022-09-23,41.8875
2022-09-24,41.8875
2022-09-25,41.8875
2022-09-26,40.2234
2022-09-27,41.4106
2022-09-28,43.8066
2022-09-29,41.6978
2022-09-30,39.9575
2022-10-01,39.9575
2022-10-02,39.9575
2022-10-03,42.3179
2022-10-04,45.5482
2022-10-05,44.9787
2022-10-06,44.5148
2022-10-07,41.5057
2022-10-08,41.5057
2022-10-09,41.5057
2022-10-10,42.4783
2022-10-11,44.2804
2022-10-12,44.3898
2022-10-13,43.6635
2022-10-14,41.6353
2022-10-15,41.6353
2022-10-16,41.6353
2022-10-17,43.9008
2022-10-18,43.6857
2022-10-19,41.6141
2022-10-20,40.9521
2022-10-21,43.2856
2022-10-22,43.2856
2022-10-23,43.2856
2022-10-24,42.8964
2022-10-25,45.5778
2022-10-26,46.4096
2022-10-27,46.2529
2022-10-28,46.2642
2022-10-29,46.2642
2022-10-30,46.2642
2022-10-31,46.8921
2022-11-01,47.4625
2022-11-02,42.9068
2022-11-03,43.8628
2022-11-04,45.0659
2022-11-05,45.0659
2022-11-06,45.0659
2022-11-07,47.5754
2022-11-08,45.3531
2022-11-09,43.6021
2022-11-10,50.6993
2022-11-11,53.6618
2022-11-12,53.6618
2022-11-13,53.6618
2022-11-14,52.804
2022-11-15,53.5848
2022-11-16,49.4227
2022-11-17,51.097
2022-11-18,47.5573
2022-11-19,47.5573
2022-11-20,47.5573
2022-11-21,46.2433
2022-11-22,48.3955
2022-11-23,48.348
2022-11-24,48.348
2022-11-25,47.7751
2022-11-26,47.7751
2022-11-27,47.7751
2022-11-28,45.245
2022-11-29,44.8596
2022-11-30,45.551
2022-12-01,45.4717
2022-12-02,45.3493
2022-12-03,45.3493
2022-12-04,45.3493
2022-12-05,43.9752
2022-12-06,43.2109
2022-12-07,43.2645
2022-12-08,44.1567
2022-12-09,45.3363
2022-12-10,45.3363
2022-12-11,45.3363
2022-12-12,46.2399
2022-12-13,46.8399
2022-12-14,46.0557
2022-12-15,46.2279
2022-12-16,43.6592
2022-12-17,43.6592
2022-12-18,43.6592
2022-12-19,46.1497
2022-12-20,46.0192
2022-12-21,48.1005
2022-12-22,47.7302
2022-12-23,49.1416
2022-12-24,49.1416
2022-12-25,49.1416
2022-12-26,49.1416
2022-12-27,47.2591
2022-12-28,46.0483
2022-12-29,47.1243
2022-12-30,46.1659
2022-12-31,46.1659
2023-01-01,46.1659
2023-01-02,46.1659
2023-01-03,45.665
2023-01-04,48.4559
2023-01-05,47.6166
2023-01-06,52.0108
2023-01-07,52.0108
2023-01-08,52.0108
2023-01-09,50.9984
2023-01-10,53.1011
2023-01-11,55.5481
2023-01-12,54.5422
2023-01-13,54.4809
2023-01-14,54.4809
2023-01-15,54.4809
2023-01-16,54.4809
2023-01-17,53.3316
2023-01-18,51.6836
2023-01-19,48.8133
2023-01-20,51.6413
2023-01-21,51.6413
2023-01-22,51.6413
2023-01-23,51.6718
2023-01-24,49.5686
2023-01-25,51.993
2023-01-26,53.009
2023-01-27,53.3515
2023-01-28,53.3515
2023-01-29,53.3515
2023-01-30,55.1032
2023-01-31,58.0425
2023-02-01,60.3255
2023-02-02,62.2527
2023-02-03,59.9953
2023-02-04,59.9953
2023-02-05,59.9953
2023-02-06,55.9927
2023-02-07,55.4044
2023-02-08,52.345
2023-02-09,50.9909
2023-02-10,49.4271
2023-02-11,49.4271
2023-02-12,49.4271
2023-02-13,53.076
2023-02-14,52.4041
2023-02-15,53.4119
2023-02-16,54.0
2023-02-17,52.8935
2023-02-18,52.8935
2023-02-19,52.8935
2023-02-20,52.8935
2023-02-21,51.3701
2023-02-22,51.6558
2023-02-23,50.1448
2023-02-24,49.1511
2023-02-25,49.1511
2023-02-26,49.1511
2023-02-27,50.5908
2023-02-28,49.3002
2023-03-01,48.4085
2023-03-02,48.2867
2023-03-03,48.0172
2023-03-04,48.0172
2023-03-05,48.0172
2023-03-06,46.6695
2023-03-07,49.3931
2023-03-08,48.87
2023-03-09,48.8075
2023-03-10,46.6144
2023-03-11,46.6144
2023-03-12,46.6144
2023-03-13,45.0884
2023-03-14,45.618
2023-03-15,45.3949
2023-03-16,46.494
2023-03-17,44.3639
2023-03-18,44.3639
