,WTS US Equity
2020-09-10,62.6122
2020-09-11,62.6838
2020-09-12,62.6838
2020-09-13,62.6838
2020-09-14,63.7144
2020-09-15,65.1501
2020-09-16,67.1352
2020-09-17,68.1207
2020-09-18,67.0163
2020-09-19,67.0163
2020-09-20,67.0163
2020-09-21,57.1178
2020-09-22,58.6523
2020-09-23,54.6829
2020-09-24,55.8167
2020-09-25,56.0147
2020-09-26,56.0147
2020-09-27,56.0147
2020-09-28,57.4329
2020-09-29,58.2206
2020-09-30,59.7725
2020-10-01,60.7511
2020-10-02,61.6371
2020-10-03,61.6371
2020-10-04,61.6371
2020-10-05,63.9772
2020-10-06,63.5154
2020-10-07,65.7936
2020-10-08,66.1272
2020-10-09,67.2731
2020-10-10,67.2731
2020-10-11,67.2731
2020-10-12,69.5992
2020-10-13,68.1047
2020-10-14,68.8506
2020-10-15,69.8862
2020-10-16,70.5305
2020-10-17,70.5305
2020-10-18,70.5305
2020-10-19,70.0345
2020-10-20,70.5259
2020-10-21,68.8483
2020-10-22,69.9617
2020-10-23,69.4225
2020-10-24,69.4225
2020-10-25,69.4225
2020-10-26,68.6561
2020-10-27,68.1006
2020-10-28,64.9476
2020-10-29,64.7978
2020-10-30,65.283
2020-10-31,65.283
2020-11-01,65.283
2020-11-02,68.414
2020-11-03,70.6167
2020-11-04,70.395
2020-11-05,67.5214
2020-11-06,60.483
2020-11-07,60.483
2020-11-08,60.483
2020-11-09,62.4141
2020-11-10,66.8217
2020-11-11,66.4827
2020-11-12,63.6856
2020-11-13,66.0289
2020-11-14,66.0289
2020-11-15,66.0289
2020-11-16,66.2258
2020-11-17,65.8847
2020-11-18,61.8118
2020-11-19,62.6454
2020-11-20,62.4905
2020-11-21,62.4905
2020-11-22,62.4905
2020-11-23,61.8751
2020-11-24,65.5636
2020-11-25,63.7939
2020-11-26,63.7939
2020-11-27,63.8335
2020-11-28,63.8335
2020-11-29,63.8335
2020-11-30,61.6494
2020-12-01,62.1319
2020-12-02,59.4494
2020-12-03,60.4901
2020-12-04,61.2395
2020-12-05,61.2395
2020-12-06,61.2395
2020-12-07,59.2442
2020-12-08,61.2326
2020-12-09,61.1621
2020-12-10,59.4437
2020-12-11,60.2652
2020-12-12,60.2652
2020-12-13,60.2652
2020-12-14,59.5777
2020-12-15,61.2505
2020-12-16,59.085
2020-12-17,57.9627
2020-12-18,57.5855
2020-12-19,57.5855
2020-12-20,57.5855
2020-12-21,57.8692
2020-12-22,59.2256
2020-12-23,61.6774
2020-12-24,62.729
2020-12-25,62.729
2020-12-26,62.729
2020-12-27,62.729
2020-12-28,63.8259
2020-12-29,60.6253
2020-12-30,61.9102
2020-12-31,62.3894
2021-01-01,62.3894
2021-01-02,62.3894
2021-01-03,62.3894
2021-01-04,58.7395
2021-01-05,60.3235
2021-01-06,65.8738
2021-01-07,66.6593
2021-01-08,64.4665
2021-01-09,64.4665
2021-01-10,64.4665
2021-01-11,65.4178
2021-01-12,66.9556
2021-01-13,67.2238
2021-01-14,68.8989
2021-01-15,66.2802
2021-01-16,66.2802
2021-01-17,66.2802
2021-01-18,66.2802
2021-01-19,63.738
2021-01-20,63.2397
2021-01-21,63.6491
2021-01-22,64.9738
2021-01-23,64.9738
2021-01-24,64.9738
2021-01-25,61.8065
2021-01-26,60.3206
2021-01-27,54.0428
2021-01-28,53.5346
2021-01-29,50.437
2021-01-30,50.437
2021-01-31,50.437
2021-02-01,54.9737
2021-02-02,56.5764
2021-02-03,54.0246
2021-02-04,54.1511
2021-02-05,55.3415
2021-02-06,55.3415
2021-02-07,55.3415
2021-02-08,60.245
2021-02-09,59.026
2021-02-10,58.9829
2021-02-11,53.8976
2021-02-12,50.2969
2021-02-13,50.2969
2021-02-14,50.2969
2021-02-15,50.2969
2021-02-16,49.6247
2021-02-17,46.0224
2021-02-18,46.3001
2021-02-19,48.2172
2021-02-20,48.2172
2021-02-21,48.2172
2021-02-22,46.9704
2021-02-23,44.9424
2021-02-24,45.987
2021-02-25,43.22
2021-02-26,43.0339
2021-02-27,43.0339
2021-02-28,43.0339
2021-03-01,45.2792
2021-03-02,45.5456
2021-03-03,44.5727
2021-03-04,43.6299
2021-03-05,46.9065
2021-03-06,46.9065
2021-03-07,46.9065
2021-03-08,49.4266
2021-03-09,49.7469
2021-03-10,52.4689
2021-03-11,52.8829
2021-03-12,54.0465
2021-03-13,54.0465
2021-03-14,54.0465
2021-03-15,53.5076
2021-03-16,53.0537
2021-03-17,54.2923
2021-03-18,51.017
2021-03-19,51.251
2021-03-20,51.251
2021-03-21,51.251
2021-03-22,47.8877
2021-03-23,45.8805
2021-03-24,44.7214
2021-03-25,47.0244
2021-03-26,49.2253
2021-03-27,49.2253
2021-03-28,49.2253
2021-03-29,49.2504
2021-03-30,50.1542
2021-03-31,49.1217
2021-04-01,51.3597
2021-04-02,51.3597
2021-04-03,51.3597
2021-04-04,51.3597
2021-04-05,51.4732
2021-04-06,50.1673
2021-04-07,47.2765
2021-04-08,47.3043
2021-04-09,49.028
2021-04-10,49.028
2021-04-11,49.028
2021-04-12,49.6735
2021-04-13,48.3527
2021-04-14,48.9828
2021-04-15,50.7075
2021-04-16,51.6908
2021-04-17,51.6908
2021-04-18,51.6908
2021-04-19,51.4367
2021-04-20,50.7234
2021-04-21,53.9819
2021-04-22,54.0631
2021-04-23,56.1334
2021-04-24,56.1334
2021-04-25,56.1334
2021-04-26,55.9819
2021-04-27,55.0929
2021-04-28,55.584
2021-04-29,58.5078
2021-04-30,56.3939
2021-05-01,56.3939
2021-05-02,56.3939
2021-05-03,54.4929
2021-05-04,58.2615
2021-05-05,60.9278
2021-05-06,66.4224
2021-05-07,68.0321
2021-05-08,68.0321
2021-05-09,68.0321
2021-05-10,70.022
2021-05-11,66.9008
2021-05-12,61.2789
2021-05-13,65.4675
2021-05-14,65.7622
2021-05-15,65.7622
2021-05-16,65.7622
2021-05-17,61.5476
2021-05-18,58.3137
2021-05-19,56.8161
2021-05-20,57.0637
2021-05-21,57.6114
2021-05-22,57.6114
2021-05-23,57.6114
2021-05-24,57.3015
2021-05-25,57.3774
2021-05-26,60.1442
2021-05-27,61.0789
2021-05-28,60.3723
2021-05-29,60.3723
2021-05-30,60.3723
2021-05-31,60.3723
2021-06-01,62.739
2021-06-02,63.5787
2021-06-03,63.5212
2021-06-04,64.3469
2021-06-05,64.3469
2021-06-06,64.3469
2021-06-07,65.3787
2021-06-08,66.2606
2021-06-09,64.4542
2021-06-10,64.5311
2021-06-11,65.2742
2021-06-12,65.2742
2021-06-13,65.2742
2021-06-14,63.701
2021-06-15,64.3362
2021-06-16,62.4313
2021-06-17,58.5412
2021-06-18,53.7129
2021-06-19,53.7129
2021-06-20,53.7129
2021-06-21,57.7241
2021-06-22,59.0554
2021-06-23,60.2776
2021-06-24,60.5286
2021-06-25,59.5966
2021-06-26,59.5966
2021-06-27,59.5966
2021-06-28,61.6394
2021-06-29,62.2909
2021-06-30,63.4705
2021-07-01,63.8235
2021-07-02,64.1555
2021-07-03,64.1555
2021-07-04,64.1555
2021-07-05,64.1555
2021-07-06,60.8559
2021-07-07,62.1549
2021-07-08,58.7546
2021-07-09,60.0294
2021-07-10,60.0294
2021-07-11,60.0294
2021-07-12,62.3126
2021-07-13,60.4555
2021-07-14,59.6692
2021-07-15,57.1953
2021-07-16,55.7216
2021-07-17,55.7216
2021-07-18,55.7216
2021-07-19,54.9431
2021-07-20,58.1421
2021-07-21,59.6248
2021-07-22,57.1931
2021-07-23,58.499
2021-07-24,58.499
2021-07-25,58.499
2021-07-26,58.8072
2021-07-27,57.7809
2021-07-28,58.1383
2021-07-29,61.0072
2021-07-30,62.4731
2021-07-31,62.4731
2021-08-01,62.4731
2021-08-02,62.8477
2021-08-03,66.4076
2021-08-04,66.8347
2021-08-05,69.447
2021-08-06,72.0039
2021-08-07,72.0039
2021-08-08,72.0039
2021-08-09,70.216
2021-08-10,70.324
2021-08-11,71.2685
2021-08-12,71.1898
2021-08-13,71.2096
2021-08-14,71.2096
2021-08-15,71.2096
2021-08-16,72.2826
2021-08-17,70.8501
2021-08-18,67.1979
2021-08-19,67.2285
2021-08-20,68.9546
2021-08-21,68.9546
2021-08-22,68.9546
2021-08-23,69.1519
2021-08-24,69.4052
2021-08-25,70.1727
2021-08-26,69.9964
2021-08-27,72.5969
2021-08-28,72.5969
2021-08-29,72.5969
2021-08-30,73.5143
2021-08-31,73.6311
2021-09-01,70.3005
2021-09-02,68.7353
2021-09-03,69.0797
2021-09-04,69.0797
2021-09-05,69.0797
2021-09-06,69.0797
2021-09-07,70.1016
2021-09-08,71.0755
2021-09-09,71.4237
2021-09-10,72.0168
2021-09-11,72.0168
2021-09-12,72.0168
2021-09-13,73.0997
2021-09-14,68.4247
2021-09-15,71.4698
2021-09-16,66.3119
2021-09-17,61.2952
2021-09-18,61.2952
2021-09-19,61.2952
2021-09-20,59.1827
2021-09-21,56.5647
2021-09-22,59.0569
2021-09-23,61.2415
2021-09-24,60.5578
2021-09-25,60.5578
2021-09-26,60.5578
2021-09-27,62.8013
2021-09-28,59.7587
2021-09-29,62.1823
2021-09-30,55.4995
2021-10-01,57.4228
2021-10-02,57.4228
2021-10-03,57.4228
2021-10-04,55.5279
2021-10-05,59.0145
2021-10-06,59.3048
2021-10-07,60.979
2021-10-08,62.1274
2021-10-09,62.1274
2021-10-10,62.1274
2021-10-11,54.3225
2021-10-12,53.6486
2021-10-13,53.8611
2021-10-14,57.2909
2021-10-15,59.292
2021-10-16,59.292
2021-10-17,59.292
2021-10-18,60.8994
2021-10-19,62.0515
2021-10-20,62.5888
2021-10-21,64.0851
2021-10-22,64.7685
2021-10-23,64.7685
2021-10-24,64.7685
2021-10-25,65.0095
2021-10-26,62.3916
2021-10-27,61.3044
2021-10-28,63.7632
2021-10-29,65.4535
2021-10-30,65.4535
2021-10-31,65.4535
2021-11-01,66.8846
2021-11-02,68.3726
2021-11-03,64.7351
2021-11-04,68.9428
2021-11-05,71.4005
2021-11-06,71.4005
2021-11-07,71.4005
2021-11-08,71.7748
2021-11-09,72.1708
2021-11-10,72.7091
2021-11-11,68.2049
2021-11-12,66.715
2021-11-13,66.715
2021-11-14,66.715
2021-11-15,65.5285
2021-11-16,65.6607
2021-11-17,66.4834
2021-11-18,67.0602
2021-11-19,63.6146
2021-11-20,63.6146
2021-11-21,63.6146
2021-11-22,64.1612
2021-11-23,64.678
2021-11-24,59.1885
2021-11-25,59.1885
2021-11-26,55.0
2021-11-27,55.0
2021-11-28,55.0
2021-11-29,55.5906
2021-11-30,51.9136
2021-12-01,49.7606
2021-12-02,53.6606
2021-12-03,53.4787
2021-12-04,53.4787
2021-12-05,53.4787
2021-12-06,56.1456
2021-12-07,58.0329
2021-12-08,54.9906
2021-12-09,52.8722
2021-12-10,51.7234
2021-12-11,51.7234
2021-12-12,51.7234
2021-12-13,50.3712
2021-12-14,48.7134
2021-12-15,50.1399
2021-12-16,49.123
2021-12-17,50.3737
2021-12-18,50.3737
2021-12-19,50.3737
2021-12-20,46.7857
2021-12-21,49.7976
2021-12-22,50.3922
2021-12-23,50.8812
2021-12-24,50.8812
2021-12-25,50.8812
2021-12-26,50.8812
2021-12-27,53.0419
2021-12-28,53.3614
2021-12-29,55.0913
2021-12-30,53.2047
2021-12-31,53.9174
2022-01-01,53.9174
2022-01-02,53.9174
2022-01-03,52.2362
2022-01-04,53.4733
2022-01-05,51.0834
2022-01-06,51.1752
2022-01-07,48.8565
2022-01-08,48.8565
2022-01-09,48.8565
2022-01-10,48.0919
2022-01-11,49.5904
2022-01-12,49.5071
2022-01-13,49.357
2022-01-14,49.3202
2022-01-15,49.3202
2022-01-16,49.3202
2022-01-17,49.3202
2022-01-18,49.3827
2022-01-19,48.1314
2022-01-20,45.3182
2022-01-21,45.3439
2022-01-22,45.3439
2022-01-23,45.3439
2022-01-24,44.9147
2022-01-25,39.2763
2022-01-26,37.5835
2022-01-27,28.2851
2022-01-28,32.4656
2022-01-29,32.4656
2022-01-30,32.4656
2022-01-31,32.4583
2022-02-01,35.0625
2022-02-02,34.5497
2022-02-03,32.5964
2022-02-04,32.3687
2022-02-05,32.3687
2022-02-06,32.3687
2022-02-07,32.7828
2022-02-08,35.4338
2022-02-09,37.6529
2022-02-10,33.3496
2022-02-11,31.7288
2022-02-12,31.7288
2022-02-13,31.7288
2022-02-14,31.3831
2022-02-15,35.8834
2022-02-16,36.2137
2022-02-17,37.1211
2022-02-18,36.404
2022-02-19,36.404
2022-02-20,36.404
2022-02-21,36.404
2022-02-22,36.3081
2022-02-23,34.7122
2022-02-24,36.8796
2022-02-25,38.781
2022-02-26,38.781
2022-02-27,38.781
2022-02-28,37.111
2022-03-01,36.6874
2022-03-02,39.4392
2022-03-03,38.6412
2022-03-04,37.9691
2022-03-05,37.9691
2022-03-06,37.9691
2022-03-07,35.9621
2022-03-08,37.0274
2022-03-09,40.1188
2022-03-10,39.0527
2022-03-11,38.5346
2022-03-12,38.5346
2022-03-13,38.5346
2022-03-14,38.7821
2022-03-15,40.5679
2022-03-16,42.1094
2022-03-17,43.0695
2022-03-18,43.6554
2022-03-19,43.6554
2022-03-20,43.6554
2022-03-21,42.4466
2022-03-22,43.1993
2022-03-23,40.9762
2022-03-24,41.0394
2022-03-25,40.7458
2022-03-26,40.7458
2022-03-27,40.7458
2022-03-28,40.3609
2022-03-29,43.43
2022-03-30,42.0752
2022-03-31,39.9006
2022-04-01,40.3788
2022-04-02,40.3788
2022-04-03,40.3788
2022-04-04,39.1904
2022-04-05,37.7352
2022-04-06,36.5426
2022-04-07,38.9536
2022-04-08,38.9311
2022-04-09,38.9311
2022-04-10,38.9311
2022-04-11,37.844
2022-04-12,38.4338
2022-04-13,39.1431
2022-04-14,36.7674
2022-04-15,36.7674
2022-04-16,36.7674
2022-04-17,36.7674
2022-04-18,36.1612
2022-04-19,41.3534
2022-04-20,43.1705
2022-04-21,43.0307
2022-04-22,41.1804
2022-04-23,41.1804
2022-04-24,41.1804
2022-04-25,40.8356
2022-04-26,38.1727
2022-04-27,38.0986
2022-04-28,40.0431
2022-04-29,37.5831
2022-04-30,37.5831
2022-05-01,37.5831
2022-05-02,38.7969
2022-05-03,39.2413
2022-05-04,46.7138
2022-05-05,43.0915
2022-05-06,43.7093
2022-05-07,43.7093
2022-05-08,43.7093
2022-05-09,43.4024
2022-05-10,41.9505
2022-05-11,41.3325
2022-05-12,41.9393
2022-05-13,43.1557
2022-05-14,43.1557
2022-05-15,43.1557
2022-05-16,42.2464
2022-05-17,43.5036
2022-05-18,39.7066
2022-05-19,40.4609
2022-05-20,40.3589
2022-05-21,40.3589
2022-05-22,40.3589
2022-05-23,40.5141
2022-05-24,40.6457
2022-05-25,40.421
2022-05-26,42.4068
2022-05-27,45.7121
2022-05-28,45.7121
2022-05-29,45.7121
2022-05-30,45.7121
2022-05-31,45.4729
2022-06-01,46.6903
2022-06-02,50.5168
2022-06-03,48.3029
2022-06-04,48.3029
2022-06-05,48.3029
2022-06-06,48.7691
2022-06-07,48.7123
2022-06-08,47.367
2022-06-09,47.3097
2022-06-10,44.1429
2022-06-11,44.1429
2022-06-12,44.1429
2022-06-13,41.3577
2022-06-14,40.6769
2022-06-15,40.6077
2022-06-16,36.2989
2022-06-17,36.4126
2022-06-18,36.4126
2022-06-19,36.4126
2022-06-20,36.4126
2022-06-21,39.9901
2022-06-22,38.7512
2022-06-23,38.1555
2022-06-24,44.1146
2022-06-25,44.1146
2022-06-26,44.1146
2022-06-27,44.4795
2022-06-28,43.0868
2022-06-29,43.1234
2022-06-30,43.4438
2022-07-01,44.852
2022-07-02,44.852
2022-07-03,44.852
2022-07-04,44.852
2022-07-05,44.544
2022-07-06,46.4831
2022-07-07,48.6849
2022-07-08,46.7368
2022-07-09,46.7368
2022-07-10,46.7368
2022-07-11,45.974
2022-07-12,44.0106
2022-07-13,43.7488
2022-07-14,43.4343
2022-07-15,46.629
2022-07-16,46.629
2022-07-17,46.629
2022-07-18,44.8783
2022-07-19,49.2682
2022-07-20,49.8888
2022-07-21,51.7787
2022-07-22,51.1876
2022-07-23,51.1876
2022-07-24,51.1876
2022-07-25,51.0324
2022-07-26,52.7333
2022-07-27,54.4941
2022-07-28,56.5817
2022-07-29,57.8491
2022-07-30,57.8491
2022-07-31,57.8491
2022-08-01,58.6466
2022-08-02,56.4175
2022-08-03,57.2347
2022-08-04,63.3168
2022-08-05,58.5764
2022-08-06,58.5764
2022-08-07,58.5764
2022-08-08,60.4195
2022-08-09,59.4515
2022-08-10,62.1422
2022-08-11,63.3385
2022-08-12,65.1851
2022-08-13,65.1851
2022-08-14,65.1851
2022-08-15,65.8371
2022-08-16,65.8476
2022-08-17,64.7157
2022-08-18,65.8743
2022-08-19,64.2124
2022-08-20,64.2124
2022-08-21,64.2124
2022-08-22,59.6945
2022-08-23,58.0553
2022-08-24,57.6188
2022-08-25,58.6767
2022-08-26,52.6994
2022-08-27,52.6994
2022-08-28,52.6994
2022-08-29,52.6994
2022-08-30,52.183
2022-08-31,49.8058
2022-09-01,49.7424
2022-09-02,46.9907
2022-09-03,46.9907
2022-09-04,46.9907
2022-09-05,46.9907
2022-09-06,47.5722
2022-09-07,49.4351
2022-09-08,49.985
2022-09-09,50.3352
2022-09-10,50.3352
2022-09-11,50.3352
2022-09-12,52.4903
2022-09-13,46.1701
2022-09-14,44.8738
2022-09-15,43.9945
2022-09-16,43.1338
2022-09-17,43.1338
2022-09-18,43.1338
2022-09-19,45.6064
2022-09-20,43.9104
2022-09-21,43.6547
2022-09-22,41.1364
2022-09-23,39.3263
2022-09-24,39.3263
2022-09-25,39.3263
2022-09-26,40.153
2022-09-27,39.8213
2022-09-28,43.7323
2022-09-29,42.9071
2022-09-30,42.8173
2022-10-01,42.8173
2022-10-02,42.8173
2022-10-03,46.1952
2022-10-04,48.6188
2022-10-05,47.3821
2022-10-06,46.3056
2022-10-07,44.1099
2022-10-08,44.1099
2022-10-09,44.1099
2022-10-10,44.3605
2022-10-11,43.7374
2022-10-12,43.495
2022-10-13,44.5455
2022-10-14,42.0524
2022-10-15,42.0524
2022-10-16,42.0524
2022-10-17,47.7432
2022-10-18,50.0784
2022-10-19,48.4841
2022-10-20,45.4607
2022-10-21,48.736
2022-10-22,48.736
2022-10-23,48.736
2022-10-24,50.7677
2022-10-25,53.6818
2022-10-26,53.769
2022-10-27,54.8446
2022-10-28,57.2702
2022-10-29,57.2702
2022-10-30,57.2702
2022-10-31,59.4856
2022-11-01,59.5561
2022-11-02,54.8927
2022-11-03,54.925
2022-11-04,55.6597
2022-11-05,55.6597
2022-11-06,55.6597
2022-11-07,57.6246
2022-11-08,57.813
2022-11-09,55.7368
2022-11-10,61.1479
2022-11-11,61.234
2022-11-12,61.234
2022-11-13,61.234
2022-11-14,61.3227
2022-11-15,63.6453
2022-11-16,62.9483
2022-11-17,61.8026
2022-11-18,62.9379
2022-11-19,62.9379
2022-11-20,62.9379
2022-11-21,62.8061
2022-11-22,64.0636
2022-11-23,61.4301
2022-11-24,61.4301
2022-11-25,61.4301
2022-11-26,61.4301
2022-11-27,61.4301
2022-11-28,57.7781
2022-11-29,58.8093
2022-11-30,61.8218
2022-12-01,62.0887
2022-12-02,62.6633
2022-12-03,62.6633
2022-12-04,62.6633
2022-12-05,56.8757
2022-12-06,54.5469
2022-12-07,54.7057
2022-12-08,55.9009
2022-12-09,55.0576
2022-12-10,55.0576
2022-12-11,55.0576
2022-12-12,56.6775
2022-12-13,57.1267
2022-12-14,54.636
2022-12-15,49.1652
2022-12-16,48.7755
2022-12-17,48.7755
2022-12-18,48.7755
2022-12-19,48.0025
2022-12-20,49.4228
2022-12-21,51.2759
2022-12-22,49.9232
2022-12-23,50.8944
2022-12-24,50.8944
2022-12-25,50.8944
2022-12-26,50.8944
2022-12-27,51.2583
2022-12-28,49.1998
2022-12-29,52.4848
2022-12-30,50.2859
2022-12-31,50.2859
2023-01-01,50.2859
2023-01-02,50.2859
2023-01-03,49.8237
2023-01-04,49.2784
2023-01-05,47.9256
2023-01-06,52.1271
2023-01-07,52.1271
2023-01-08,52.1271
2023-01-09,52.9668
2023-01-10,55.1706
2023-01-11,56.9986
2023-01-12,56.9295
2023-01-13,58.6226
2023-01-14,58.6226
2023-01-15,58.6226
2023-01-16,58.6226
2023-01-17,57.188
2023-01-18,55.3601
2023-01-19,52.9027
2023-01-20,54.5032
2023-01-21,54.5032
2023-01-22,54.5032
2023-01-23,54.5103
2023-01-24,55.2235
2023-01-25,54.6949
2023-01-26,56.68
2023-01-27,58.2601
2023-01-28,58.2601
2023-01-29,58.2601
2023-01-30,56.9961
2023-01-31,60.6717
2023-02-01,63.0048
2023-02-02,65.2298
2023-02-03,65.4628
2023-02-04,65.4628
2023-02-05,65.4628
2023-02-06,61.7976
2023-02-07,63.7189
2023-02-08,61.0049
2023-02-09,65.302
2023-02-10,64.1948
2023-02-11,64.1948
2023-02-12,64.1948
2023-02-13,64.9347
2023-02-14,65.1091
2023-02-15,65.0998
2023-02-16,62.5749
2023-02-17,64.78
2023-02-18,64.78
2023-02-19,64.78
2023-02-20,64.78
2023-02-21,61.7327
2023-02-22,61.2318
2023-02-23,60.3238
2023-02-24,59.1974
2023-02-25,59.1974
2023-02-26,59.1974
2023-02-27,60.6584
2023-02-28,60.6878
2023-03-01,59.5911
2023-03-02,60.0741
2023-03-03,61.6149
2023-03-04,61.6149
2023-03-05,61.6149
2023-03-06,60.0331
2023-03-07,58.2698
2023-03-08,59.3857
2023-03-09,56.3854
2023-03-10,51.6396
2023-03-11,51.6396
2023-03-12,51.6396
2023-03-13,49.2957
2023-03-14,51.9131
2023-03-15,48.9542
2023-03-16,49.7807
2023-03-17,47.6035
2023-03-18,47.6035
2023-03-19,47.6035
