,PGR US Equity
2020-10-26,51.2166
2020-10-27,51.1496
2020-10-28,47.5586
2020-10-29,46.7816
2020-10-30,48.223
2020-10-31,48.223
2020-11-01,48.223
2020-11-02,52.2082
2020-11-03,52.3145
2020-11-04,54.3982
2020-11-05,56.4247
2020-11-06,57.2763
2020-11-07,57.2763
2020-11-08,57.2763
2020-11-09,45.9976
2020-11-10,49.113
2020-11-11,49.2068
2020-11-12,51.7836
2020-11-13,53.0165
2020-11-14,53.0165
2020-11-15,53.0165
2020-11-16,53.3189
2020-11-17,51.9217
2020-11-18,51.2344
2020-11-19,50.9727
2020-11-20,49.3359
2020-11-21,49.3359
2020-11-22,49.3359
2020-11-23,49.0332
2020-11-24,43.3935
2020-11-25,44.5744
2020-11-26,44.5744
2020-11-27,43.3947
2020-11-28,43.3947
2020-11-29,43.3947
2020-11-30,41.8359
2020-12-01,45.0094
2020-12-02,45.0699
2020-12-03,43.9446
2020-12-04,45.8408
2020-12-05,45.8408
2020-12-06,45.8408
2020-12-07,46.9515
2020-12-08,50.6651
2020-12-09,51.6917
2020-12-10,52.4989
2020-12-11,52.7575
2020-12-12,52.7575
2020-12-13,52.7575
2020-12-14,52.3079
2020-12-15,55.7891
2020-12-16,55.2574
2020-12-17,55.175
2020-12-18,56.0431
2020-12-19,56.0431
2020-12-20,56.0431
2020-12-21,57.3643
2020-12-22,57.4312
2020-12-23,56.5506
2020-12-24,57.6696
2020-12-25,57.6696
2020-12-26,57.6696
2020-12-27,57.6696
2020-12-28,57.307
2020-12-29,56.4756
2020-12-30,55.9291
2020-12-31,58.1298
2021-01-01,58.1298
2021-01-02,58.1298
2021-01-03,58.1298
2021-01-04,54.762
2021-01-05,54.4265
2021-01-06,57.1995
2021-01-07,58.0277
2021-01-08,57.5252
2021-01-09,57.5252
2021-01-10,57.5252
2021-01-11,58.4405
2021-01-12,58.3964
2021-01-13,58.0788
2021-01-14,54.8186
2021-01-15,57.0914
2021-01-16,57.0914
2021-01-17,57.0914
2021-01-18,57.0914
2021-01-19,59.2736
2021-01-20,58.9834
2021-01-21,55.1179
2021-01-22,51.3467
2021-01-23,51.3467
2021-01-24,51.3467
2021-01-25,51.5402
2021-01-26,50.2254
2021-01-27,42.6925
2021-01-28,45.321
2021-01-29,43.4717
2021-01-30,43.4717
2021-01-31,43.4717
2021-02-01,42.1046
2021-02-02,43.1405
2021-02-03,43.5325
2021-02-04,45.7079
2021-02-05,44.6965
2021-02-06,44.6965
2021-02-07,44.6965
2021-02-08,42.7957
2021-02-09,42.9886
2021-02-10,41.9066
2021-02-11,43.5743
2021-02-12,43.4208
2021-02-13,43.4208
2021-02-14,43.4208
2021-02-15,43.4208
2021-02-16,41.6888
2021-02-17,43.9606
2021-02-18,47.4584
2021-02-19,45.7961
2021-02-20,45.7961
2021-02-21,45.7961
2021-02-22,47.1405
2021-02-23,50.5474
2021-02-24,47.3124
2021-02-25,46.3506
2021-02-26,44.6227
2021-02-27,44.6227
2021-02-28,44.6227
2021-03-01,47.5685
2021-03-02,49.3338
2021-03-03,49.58
2021-03-04,46.6564
2021-03-05,50.7826
2021-03-06,50.7826
2021-03-07,50.7826
2021-03-08,52.9226
2021-03-09,51.5875
2021-03-10,54.4729
2021-03-11,55.2439
2021-03-12,55.5852
2021-03-13,55.5852
2021-03-14,55.5852
2021-03-15,56.0566
2021-03-16,56.0385
2021-03-17,52.0895
2021-03-18,50.8644
2021-03-19,51.7872
2021-03-20,51.7872
2021-03-21,51.7872
2021-03-22,50.4418
2021-03-23,51.4407
2021-03-24,54.1252
2021-03-25,56.6069
2021-03-26,57.9852
2021-03-27,57.9852
2021-03-28,57.9852
2021-03-29,59.2328
2021-03-30,58.0135
2021-03-31,58.0959
2021-04-01,57.9782
2021-04-02,57.9782
2021-04-03,57.9782
2021-04-04,57.9782
2021-04-05,59.6277
2021-04-06,57.2603
2021-04-07,57.8854
2021-04-08,56.1471
2021-04-09,57.2046
2021-04-10,57.2046
2021-04-11,57.2046
2021-04-12,58.3187
2021-04-13,59.5673
2021-04-14,59.3321
2021-04-15,63.6749
2021-04-16,60.2831
2021-04-17,60.2831
2021-04-18,60.2831
2021-04-19,60.978
2021-04-20,61.6332
2021-04-21,63.4366
2021-04-22,61.2146
2021-04-23,62.0068
2021-04-24,62.0068
2021-04-25,62.0068
2021-04-26,60.1322
2021-04-27,60.2013
2021-04-28,60.8338
2021-04-29,62.9841
2021-04-30,60.3747
2021-05-01,60.3747
2021-05-02,60.3747
2021-05-03,62.7744
2021-05-04,63.4907
2021-05-05,64.3255
2021-05-06,64.8222
2021-05-07,66.0214
2021-05-08,66.0214
2021-05-09,66.0214
2021-05-10,66.6925
2021-05-11,65.1242
2021-05-12,64.365
2021-05-13,66.0171
2021-05-14,67.2938
2021-05-15,67.2938
2021-05-16,67.2938
2021-05-17,65.9751
2021-05-18,64.5692
2021-05-19,54.2927
2021-05-20,55.812
2021-05-21,50.9287
2021-05-22,50.9287
2021-05-23,50.9287
2021-05-24,48.3913
2021-05-25,48.1255
2021-05-26,49.8967
2021-05-27,51.0544
2021-05-28,50.9407
2021-05-29,50.9407
2021-05-30,50.9407
2021-05-31,50.9407
2021-06-01,51.3091
2021-06-02,53.1448
2021-06-03,52.2489
2021-06-04,52.8932
2021-06-05,52.8932
2021-06-06,52.8932
2021-06-07,46.4571
2021-06-08,45.6893
2021-06-09,44.2062
2021-06-10,43.0931
2021-06-11,42.5118
2021-06-12,42.5118
2021-06-13,42.5118
2021-06-14,41.8444
2021-06-15,43.077
2021-06-16,41.872
2021-06-17,40.37
2021-06-18,41.3177
2021-06-19,41.3177
2021-06-20,41.3177
2021-06-21,45.6696
2021-06-22,46.2993
2021-06-23,46.2517
2021-06-24,47.6779
2021-06-25,49.7557
2021-06-26,49.7557
2021-06-27,49.7557
2021-06-28,50.5955
2021-06-29,52.4949
2021-06-30,52.0659
2021-07-01,53.151
2021-07-02,53.3763
2021-07-03,53.3763
2021-07-04,53.3763
2021-07-05,53.3763
2021-07-06,51.388
2021-07-07,53.6007
2021-07-08,52.3774
2021-07-09,54.3588
2021-07-10,54.3588
2021-07-11,54.3588
2021-07-12,54.7855
2021-07-13,50.6868
2021-07-14,50.0566
2021-07-15,45.7314
2021-07-16,48.0174
2021-07-17,48.0174
2021-07-18,48.0174
2021-07-19,45.4263
2021-07-20,45.1912
2021-07-21,44.5396
2021-07-22,43.5726
2021-07-23,46.2068
2021-07-24,46.2068
2021-07-25,46.2068
2021-07-26,46.0563
2021-07-27,48.4496
2021-07-28,46.1276
2021-07-29,48.4575
2021-07-30,47.4307
2021-07-31,47.4307
2021-08-01,47.4307
2021-08-02,47.2237
2021-08-03,50.1676
2021-08-04,47.9471
2021-08-05,48.0792
2021-08-06,50.844
2021-08-07,50.844
2021-08-08,50.844
2021-08-09,51.2024
2021-08-10,49.7575
2021-08-11,51.1286
2021-08-12,50.8377
2021-08-13,49.2528
2021-08-14,49.2528
2021-08-15,49.2528
2021-08-16,51.1361
2021-08-17,48.4235
2021-08-18,48.2383
2021-08-19,49.4966
2021-08-20,52.1152
2021-08-21,52.1152
2021-08-22,52.1152
2021-08-23,51.5501
2021-08-24,50.2222
2021-08-25,49.4043
2021-08-26,49.4251
2021-08-27,51.995
2021-08-28,51.995
2021-08-29,51.995
2021-08-30,49.2422
2021-08-31,49.6333
2021-09-01,49.7808
2021-09-02,49.6519
2021-09-03,49.3873
2021-09-04,49.3873
2021-09-05,49.3873
2021-09-06,49.3873
2021-09-07,45.288
2021-09-08,45.3595
2021-09-09,43.2744
2021-09-10,43.083
2021-09-11,43.083
2021-09-12,43.083
2021-09-13,45.2867
2021-09-14,43.6956
2021-09-15,43.9756
2021-09-16,43.3272
2021-09-17,42.5565
2021-09-18,42.5565
2021-09-19,42.5565
2021-09-20,41.7477
2021-09-21,41.4625
2021-09-22,41.3997
2021-09-23,40.4092
2021-09-24,40.3879
2021-09-25,40.3879
2021-09-26,40.3879
2021-09-27,38.5411
2021-09-28,37.8694
2021-09-29,40.4402
2021-09-30,38.861
2021-10-01,40.6201
2021-10-02,40.6201
2021-10-03,40.6201
2021-10-04,39.2809
2021-10-05,42.2509
2021-10-06,45.478
2021-10-07,42.9504
2021-10-08,42.4964
2021-10-09,42.4964
2021-10-10,42.4964
2021-10-11,43.2937
2021-10-12,41.7842
2021-10-13,42.6961
2021-10-14,40.9064
2021-10-15,44.5849
2021-10-16,44.5849
2021-10-17,44.5849
2021-10-18,42.573
2021-10-19,48.5864
2021-10-20,52.8021
2021-10-21,53.0773
2021-10-22,55.1382
2021-10-23,55.1382
2021-10-24,55.1382
2021-10-25,56.5924
2021-10-26,56.3337
2021-10-27,51.5761
2021-10-28,54.4149
2021-10-29,52.5575
2021-10-30,52.5575
2021-10-31,52.5575
2021-11-01,52.1483
2021-11-02,51.9623
2021-11-03,53.1086
2021-11-04,51.7116
2021-11-05,54.427
2021-11-06,54.427
2021-11-07,54.427
2021-11-08,55.5865
2021-11-09,53.227
2021-11-10,53.7767
2021-11-11,54.0987
2021-11-12,54.7722
2021-11-13,54.7722
2021-11-14,54.7722
2021-11-15,49.4675
2021-11-16,49.2422
2021-11-17,42.879
2021-11-18,42.8608
2021-11-19,42.0852
2021-11-20,42.0852
2021-11-21,42.0852
2021-11-22,46.2759
2021-11-23,51.4096
2021-11-24,53.4942
2021-11-25,53.4942
2021-11-26,51.3574
2021-11-27,51.3574
2021-11-28,51.3574
2021-11-29,52.0741
2021-11-30,48.1532
2021-12-01,48.5284
2021-12-02,53.7581
2021-12-03,52.2652
2021-12-04,52.2652
2021-12-05,52.2652
2021-12-06,54.8747
2021-12-07,54.9072
2021-12-08,51.6565
2021-12-09,51.8832
2021-12-10,51.5179
2021-12-11,51.5179
2021-12-12,51.5179
2021-12-13,54.3688
2021-12-14,55.1224
2021-12-15,61.8812
2021-12-16,63.3602
2021-12-17,62.2084
2021-12-18,62.2084
2021-12-19,62.2084
2021-12-20,62.906
2021-12-21,62.2575
2021-12-22,62.1251
2021-12-23,62.2497
2021-12-24,62.2497
2021-12-25,62.2497
2021-12-26,62.2497
2021-12-27,64.9913
2021-12-28,65.0294
2021-12-29,65.824
2021-12-30,63.6053
2021-12-31,62.6554
2022-01-01,62.6554
2022-01-02,62.6554
2022-01-03,61.121
2022-01-04,61.362
2022-01-05,62.46
2022-01-06,65.847
2022-01-07,70.2787
2022-01-08,70.2787
2022-01-09,70.2787
2022-01-10,71.0884
2022-01-11,68.544
2022-01-12,69.516
2022-01-13,68.1343
2022-01-14,68.6693
2022-01-15,68.6693
2022-01-16,68.6693
2022-01-17,68.6693
2022-01-18,68.802
2022-01-19,63.6003
2022-01-20,62.595
2022-01-21,63.6921
2022-01-22,63.6921
2022-01-23,63.6921
2022-01-24,65.9526
2022-01-25,64.6541
2022-01-26,61.0726
2022-01-27,61.0859
2022-01-28,62.5222
2022-01-29,62.5222
2022-01-30,62.5222
2022-01-31,62.3899
2022-02-01,61.1403
2022-02-02,63.028
2022-02-03,63.3219
2022-02-04,61.8653
2022-02-05,61.8653
2022-02-06,61.8653
2022-02-07,61.9085
2022-02-08,62.0566
2022-02-09,60.1925
2022-02-10,55.8641
2022-02-11,55.2011
2022-02-12,55.2011
2022-02-13,55.2011
2022-02-14,55.2188
2022-02-15,54.2632
2022-02-16,54.8274
2022-02-17,52.9142
2022-02-18,55.1612
2022-02-19,55.1612
2022-02-20,55.1612
2022-02-21,55.1612
2022-02-22,54.7944
2022-02-23,51.2061
2022-02-24,47.7527
2022-02-25,55.5273
2022-02-26,55.5273
2022-02-27,55.5273
2022-02-28,53.0726
2022-03-01,48.5167
2022-03-02,51.222
2022-03-03,51.4732
2022-03-04,54.659
2022-03-05,54.659
2022-03-06,54.659
2022-03-07,53.5051
2022-03-08,49.0892
2022-03-09,49.6191
2022-03-10,50.5123
2022-03-11,51.8601
2022-03-12,51.8601
2022-03-13,51.8601
2022-03-14,52.1236
2022-03-15,54.5465
2022-03-16,52.5353
2022-03-17,57.2463
2022-03-18,59.3458
2022-03-19,59.3458
2022-03-20,59.3458
2022-03-21,60.4795
2022-03-22,61.8218
2022-03-23,62.5528
2022-03-24,62.6665
2022-03-25,65.4564
2022-03-26,65.4564
2022-03-27,65.4564
2022-03-28,65.6733
2022-03-29,64.3013
2022-03-30,65.3644
2022-03-31,59.4241
2022-04-01,60.8143
2022-04-02,60.8143
2022-04-03,60.8143
2022-04-04,58.9175
2022-04-05,59.075
2022-04-06,62.2343
2022-04-07,64.9515
2022-04-08,63.1491
2022-04-09,63.1491
2022-04-10,63.1491
2022-04-11,63.0073
2022-04-12,57.756
2022-04-13,55.6262
2022-04-14,53.0076
2022-04-15,53.0076
2022-04-16,53.0076
2022-04-17,53.0076
2022-04-18,49.6873
2022-04-19,51.6044
2022-04-20,53.8799
2022-04-21,53.8522
2022-04-22,47.8886
2022-04-23,47.8886
2022-04-24,47.8886
2022-04-25,50.5745
2022-04-26,48.0912
2022-04-27,46.4877
2022-04-28,50.5422
2022-04-29,47.2746
2022-04-30,47.2746
2022-05-01,47.2746
2022-05-02,50.4886
2022-05-03,52.4084
2022-05-04,55.7787
2022-05-05,52.1488
2022-05-06,49.2947
2022-05-07,49.2947
2022-05-08,49.2947
2022-05-09,48.632
2022-05-10,48.179
2022-05-11,47.7952
2022-05-12,48.7766
2022-05-13,47.7971
2022-05-14,47.7971
2022-05-15,47.7971
2022-05-16,49.8489
2022-05-17,51.3254
2022-05-18,52.0456
2022-05-19,50.4365
2022-05-20,51.0396
2022-05-21,51.0396
2022-05-22,51.0396
2022-05-23,53.0609
2022-05-24,54.8318
2022-05-25,55.6915
2022-05-26,56.8282
2022-05-27,59.9788
2022-05-28,59.9788
2022-05-29,59.9788
2022-05-30,59.9788
2022-05-31,58.7721
2022-06-01,57.6351
2022-06-02,58.4663
2022-06-03,58.1164
2022-06-04,58.1164
2022-06-05,58.1164
2022-06-06,59.0187
2022-06-07,60.0572
2022-06-08,57.9415
2022-06-09,52.8882
2022-06-10,50.6748
2022-06-11,50.6748
2022-06-12,50.6748
2022-06-13,50.6527
2022-06-14,49.3909
2022-06-15,49.5749
2022-06-16,46.9692
2022-06-17,46.2762
2022-06-18,46.2762
2022-06-19,46.2762
2022-06-20,46.2762
2022-06-21,49.3899
2022-06-22,49.0197
2022-06-23,46.7148
2022-06-24,53.4438
2022-06-25,53.4438
2022-06-26,53.4438
2022-06-27,53.9928
2022-06-28,52.7068
2022-06-29,50.7543
2022-06-30,53.3933
2022-07-01,55.4678
2022-07-02,55.4678
2022-07-03,55.4678
2022-07-04,55.4678
2022-07-05,53.9612
2022-07-06,56.6881
2022-07-07,57.1951
2022-07-08,56.9099
2022-07-09,56.9099
2022-07-10,56.9099
2022-07-11,56.8366
2022-07-12,52.989
2022-07-13,53.3586
2022-07-14,47.9896
2022-07-15,51.6941
2022-07-16,51.6941
2022-07-17,51.6941
2022-07-18,46.4138
2022-07-19,47.9987
2022-07-20,47.4596
2022-07-21,47.4151
2022-07-22,47.3235
2022-07-23,47.3235
2022-07-24,47.3235
2022-07-25,48.8078
2022-07-26,48.7588
2022-07-27,49.3169
2022-07-28,50.4441
2022-07-29,51.3541
2022-07-30,51.3541
2022-07-31,51.3541
2022-08-01,49.4121
2022-08-02,49.337
2022-08-03,51.0512
2022-08-04,53.1836
2022-08-05,54.6924
2022-08-06,54.6924
2022-08-07,54.6924
2022-08-08,54.9029
2022-08-09,56.0789
2022-08-10,57.2901
2022-08-11,56.7244
2022-08-12,58.0305
2022-08-13,58.0305
2022-08-14,58.0305
2022-08-15,58.2692
2022-08-16,58.7546
2022-08-17,62.9938
2022-08-18,63.9581
2022-08-19,62.8821
2022-08-20,62.8821
2022-08-21,62.8821
2022-08-22,60.6551
2022-08-23,58.5115
2022-08-24,59.5487
2022-08-25,60.4484
2022-08-26,58.6445
2022-08-27,58.6445
2022-08-28,58.6445
2022-08-29,58.4456
2022-08-30,57.3251
2022-08-31,55.0975
2022-09-01,56.2587
2022-09-02,54.4685
2022-09-03,54.4685
2022-09-04,54.4685
2022-09-05,54.4685
2022-09-06,54.5497
2022-09-07,59.5772
2022-09-08,61.4644
2022-09-09,60.6809
2022-09-10,60.6809
2022-09-11,60.6809
2022-09-12,61.0801
2022-09-13,57.6359
2022-09-14,58.9678
2022-09-15,57.629
2022-09-16,54.6561
2022-09-17,54.6561
2022-09-18,54.6561
2022-09-19,57.1507
2022-09-20,54.3293
2022-09-21,49.971
2022-09-22,51.1207
2022-09-23,50.1203
2022-09-24,50.1203
2022-09-25,50.1203
2022-09-26,47.271
2022-09-27,47.5272
2022-09-28,47.473
2022-09-29,46.7447
2022-09-30,44.4164
2022-10-01,44.4164
2022-10-02,44.4164
2022-10-03,49.5336
2022-10-04,53.1142
2022-10-05,51.3609
2022-10-06,51.0121
2022-10-07,51.0551
2022-10-08,51.0551
2022-10-09,51.0551
2022-10-10,52.9444
2022-10-11,52.6121
2022-10-12,50.2242
2022-10-13,51.3605
2022-10-14,44.6155
2022-10-15,44.6155
2022-10-16,44.6155
2022-10-17,48.5741
2022-10-18,49.2536
2022-10-19,50.2084
2022-10-20,47.8881
2022-10-21,51.449
2022-10-22,51.449
2022-10-23,51.449
2022-10-24,52.2112
2022-10-25,51.0345
2022-10-26,51.8352
2022-10-27,53.2342
2022-10-28,57.8777
2022-10-29,57.8777
2022-10-30,57.8777
2022-10-31,56.4605
2022-11-01,56.9802
2022-11-02,55.553
2022-11-03,55.0992
2022-11-04,54.3156
2022-11-05,54.3156
2022-11-06,54.3156
2022-11-07,54.9593
2022-11-08,56.6326
2022-11-09,54.9889
2022-11-10,56.8756
2022-11-11,52.9269
2022-11-12,52.9269
2022-11-13,52.9269
2022-11-14,49.6267
2022-11-15,49.7066
2022-11-16,52.4827
2022-11-17,54.41
2022-11-18,54.7162
2022-11-19,54.7162
2022-11-20,54.7162
2022-11-21,56.0192
2022-11-22,56.2706
2022-11-23,57.1749
2022-11-24,57.1749
2022-11-25,57.6102
2022-11-26,57.6102
2022-11-27,57.6102
2022-11-28,55.7184
2022-11-29,56.7608
2022-11-30,57.7248
2022-12-01,56.5969
2022-12-02,57.795
2022-12-03,57.795
2022-12-04,57.795
2022-12-05,56.1904
2022-12-06,55.8185
2022-12-07,55.18
2022-12-08,55.925
2022-12-09,53.557
2022-12-10,53.557
2022-12-11,53.557
2022-12-12,54.1814
2022-12-13,52.036
2022-12-14,49.9411
2022-12-15,51.2315
2022-12-16,49.7453
2022-12-17,49.7453
2022-12-18,49.7453
2022-12-19,50.5063
2022-12-20,50.656
2022-12-21,53.0189
2022-12-22,52.3205
2022-12-23,53.3474
2022-12-24,53.3474
2022-12-25,53.3474
2022-12-26,53.3474
2022-12-27,54.2335
2022-12-28,53.5844
2022-12-29,54.6328
2022-12-30,53.3709
2022-12-31,53.3709
2023-01-01,53.3709
2023-01-02,53.3709
2023-01-03,53.9278
2023-01-04,55.3394
2023-01-05,55.836
2023-01-06,59.5143
2023-01-07,59.5143
2023-01-08,59.5143
2023-01-09,55.4792
2023-01-10,56.6601
2023-01-11,55.4991
2023-01-12,56.3286
2023-01-13,57.1783
2023-01-14,57.1783
2023-01-15,57.1783
2023-01-16,57.1783
2023-01-17,52.7521
2023-01-18,49.4603
2023-01-19,46.6336
2023-01-20,48.8713
2023-01-21,48.8713
2023-01-22,48.8713
2023-01-23,48.2471
2023-01-24,50.8811
2023-01-25,57.6464
2023-01-26,56.9232
2023-01-27,57.0823
2023-01-28,57.0823
2023-01-29,57.0823
2023-01-30,57.418
2023-01-31,58.3872
2023-02-01,60.0031
2023-02-02,55.8595
2023-02-03,57.22
2023-02-04,57.22
2023-02-05,57.22
2023-02-06,58.561
2023-02-07,59.5543
2023-02-08,59.0849
2023-02-09,57.3972
2023-02-10,58.9762
2023-02-11,58.9762
2023-02-12,58.9762
2023-02-13,59.9471
2023-02-14,59.2953
2023-02-15,61.9142
2023-02-16,62.453
2023-02-17,60.8859
2023-02-18,60.8859
2023-02-19,60.8859
2023-02-20,60.8859
2023-02-21,61.9133
2023-02-22,61.7708
2023-02-23,61.5591
2023-02-24,60.6492
2023-02-25,60.6492
2023-02-26,60.6492
2023-02-27,60.4476
2023-02-28,62.4188
2023-03-01,60.2298
2023-03-02,60.2522
2023-03-03,63.7802
2023-03-04,63.7802
2023-03-05,63.7802
2023-03-06,63.8199
2023-03-07,62.3886
2023-03-08,60.5334
2023-03-09,57.7127
2023-03-10,55.494
2023-03-11,55.494
2023-03-12,55.494
2023-03-13,53.7946
2023-03-14,56.6284
2023-03-15,47.7388
2023-03-16,55.9744
2023-03-17,49.2421
2023-03-18,49.2421
2023-03-19,49.2421
2023-03-20,51.762
