,CCK US Equity
2020-11-10,64.6271
2020-11-11,64.7644
2020-11-12,64.041
2020-11-13,65.1333
2020-11-14,65.1333
2020-11-15,65.1333
2020-11-16,65.312
2020-11-17,65.5675
2020-11-18,65.6237
2020-11-19,66.1752
2020-11-20,66.2235
2020-11-21,66.2235
2020-11-22,66.2235
2020-11-23,65.24
2020-11-24,66.2466
2020-11-25,64.3954
2020-11-26,64.3954
2020-11-27,63.9092
2020-11-28,63.9092
2020-11-29,63.9092
2020-11-30,61.3965
2020-12-01,65.7273
2020-12-02,62.8252
2020-12-03,62.6662
2020-12-04,64.3664
2020-12-05,64.3664
2020-12-06,64.3664
2020-12-07,64.3766
2020-12-08,64.3384
2020-12-09,62.1618
2020-12-10,62.4386
2020-12-11,61.3934
2020-12-12,61.3934
2020-12-13,61.3934
2020-12-14,58.3794
2020-12-15,62.1846
2020-12-16,60.2379
2020-12-17,61.1498
2020-12-18,58.0304
2020-12-19,58.0304
2020-12-20,58.0304
2020-12-21,59.694
2020-12-22,59.1054
2020-12-23,58.4219
2020-12-24,60.4134
2020-12-25,60.4134
2020-12-26,60.4134
2020-12-27,60.4134
2020-12-28,58.745
2020-12-29,59.3868
2020-12-30,61.3715
2020-12-31,61.7904
2021-01-01,61.7904
2021-01-02,61.7904
2021-01-03,61.7904
2021-01-04,56.6207
2021-01-05,56.8374
2021-01-06,60.2349
2021-01-07,60.8252
2021-01-08,58.8778
2021-01-09,58.8778
2021-01-10,58.8778
2021-01-11,59.3467
2021-01-12,57.1682
2021-01-13,56.504
2021-01-14,52.2532
2021-01-15,51.4195
2021-01-16,51.4195
2021-01-17,51.4195
2021-01-18,51.4195
2021-01-19,49.3179
2021-01-20,52.0856
2021-01-21,50.4121
2021-01-22,49.207
2021-01-23,49.207
2021-01-24,49.207
2021-01-25,48.144
2021-01-26,48.5122
2021-01-27,39.7223
2021-01-28,45.7426
2021-01-29,45.5995
2021-01-30,45.5995
2021-01-31,45.5995
2021-02-01,47.7709
2021-02-02,48.7715
2021-02-03,47.7767
2021-02-04,46.6847
2021-02-05,49.1544
2021-02-06,49.1544
2021-02-07,49.1544
2021-02-08,50.3379
2021-02-09,49.1297
2021-02-10,55.2828
2021-02-11,53.5815
2021-02-12,55.9302
2021-02-13,55.9302
2021-02-14,55.9302
2021-02-15,55.9302
2021-02-16,56.4646
2021-02-17,55.8042
2021-02-18,55.8896
2021-02-19,57.9289
2021-02-20,57.9289
2021-02-21,57.9289
2021-02-22,56.7399
2021-02-23,53.6446
2021-02-24,55.0076
2021-02-25,51.662
2021-02-26,50.589
2021-02-27,50.589
2021-02-28,50.589
2021-03-01,53.728
2021-03-02,54.0398
2021-03-03,52.6604
2021-03-04,50.933
2021-03-05,51.7171
2021-03-06,51.7171
2021-03-07,51.7171
2021-03-08,51.0246
2021-03-09,52.6925
2021-03-10,53.3164
2021-03-11,52.3992
2021-03-12,50.6239
2021-03-13,50.6239
2021-03-14,50.6239
2021-03-15,51.8947
2021-03-16,51.881
2021-03-17,51.7822
2021-03-18,50.6557
2021-03-19,51.129
2021-03-20,51.129
2021-03-21,51.129
2021-03-22,53.3744
2021-03-23,51.0791
2021-03-24,51.7125
2021-03-25,52.6636
2021-03-26,53.0243
2021-03-27,53.0243
2021-03-28,53.0243
2021-03-29,53.8222
2021-03-30,51.4434
2021-03-31,51.4277
2021-04-01,56.0545
2021-04-02,56.0545
2021-04-03,56.0545
2021-04-04,56.0545
2021-04-05,57.7138
2021-04-06,59.1302
2021-04-07,55.9433
2021-04-08,57.2219
2021-04-09,60.5054
2021-04-10,60.5054
2021-04-11,60.5054
2021-04-12,61.2217
2021-04-13,62.1647
2021-04-14,62.2926
2021-04-15,64.2214
2021-04-16,64.9139
2021-04-17,64.9139
2021-04-18,64.9139
2021-04-19,64.3167
2021-04-20,62.6581
2021-04-21,62.5269
2021-04-22,61.3127
2021-04-23,64.0649
2021-04-24,64.0649
2021-04-25,64.0649
2021-04-26,64.2696
2021-04-27,64.2696
2021-04-28,60.9076
2021-04-29,61.079
2021-04-30,62.9747
2021-05-01,62.9747
2021-05-02,62.9747
2021-05-03,63.7152
2021-05-04,64.4508
2021-05-05,64.1978
2021-05-06,66.413
2021-05-07,67.3038
2021-05-08,67.3038
2021-05-09,67.3038
2021-05-10,65.2965
2021-05-11,64.8233
2021-05-12,57.7761
2021-05-13,60.3542
2021-05-14,61.3104
2021-05-15,61.3104
2021-05-16,61.3104
2021-05-17,60.7305
2021-05-18,56.787
2021-05-19,56.068
2021-05-20,58.9963
2021-05-21,57.6255
2021-05-22,57.6255
2021-05-23,57.6255
2021-05-24,58.2229
2021-05-25,53.7989
2021-05-26,45.7053
2021-05-27,46.4728
2021-05-28,47.2856
2021-05-29,47.2856
2021-05-30,47.2856
2021-05-31,47.2856
2021-06-01,47.1962
2021-06-02,44.112
2021-06-03,44.0287
2021-06-04,43.8329
2021-06-05,43.8329
2021-06-06,43.8329
2021-06-07,42.7871
2021-06-08,42.4054
2021-06-09,43.0999
2021-06-10,44.2033
2021-06-11,45.8089
2021-06-12,45.8089
2021-06-13,45.8089
2021-06-14,44.1787
2021-06-15,46.1447
2021-06-16,46.59
2021-06-17,43.932
2021-06-18,42.3486
2021-06-19,42.3486
2021-06-20,42.3486
2021-06-21,44.5854
2021-06-22,45.6838
2021-06-23,43.8711
2021-06-24,46.0042
2021-06-25,49.0406
2021-06-26,49.0406
2021-06-27,49.0406
2021-06-28,48.6323
2021-06-29,48.8369
2021-06-30,48.934
2021-07-01,50.9871
2021-07-02,50.172
2021-07-03,50.172
2021-07-04,50.172
2021-07-05,50.172
2021-07-06,49.0842
2021-07-07,51.4722
2021-07-08,52.9175
2021-07-09,54.2069
2021-07-10,54.2069
2021-07-11,54.2069
2021-07-12,54.6003
2021-07-13,54.1928
2021-07-14,53.6281
2021-07-15,52.2391
2021-07-16,50.8222
2021-07-17,50.8222
2021-07-18,50.8222
2021-07-19,46.6412
2021-07-20,49.1062
2021-07-21,47.548
2021-07-22,44.8636
2021-07-23,41.1049
2021-07-24,41.1049
2021-07-25,41.1049
2021-07-26,45.3408
2021-07-27,45.0671
2021-07-28,45.6274
2021-07-29,45.6448
2021-07-30,45.4644
2021-07-31,45.4644
2021-08-01,45.4644
2021-08-02,45.6311
2021-08-03,45.2495
2021-08-04,42.2438
2021-08-05,47.2151
2021-08-06,49.0467
2021-08-07,49.0467
2021-08-08,49.0467
2021-08-09,52.1065
2021-08-10,55.7875
2021-08-11,58.009
2021-08-12,58.8254
2021-08-13,58.963
2021-08-14,58.963
2021-08-15,58.963
2021-08-16,57.3064
2021-08-17,56.3626
2021-08-18,57.3765
2021-08-19,56.0121
2021-08-20,58.6054
2021-08-21,58.6054
2021-08-22,58.6054
2021-08-23,57.9211
2021-08-24,59.0442
2021-08-25,61.1512
2021-08-26,58.6177
2021-08-27,58.2081
2021-08-28,58.2081
2021-08-29,58.2081
2021-08-30,59.1346
2021-08-31,58.7829
2021-09-01,58.8813
2021-09-02,61.4256
2021-09-03,61.5178
2021-09-04,61.5178
2021-09-05,61.5178
2021-09-06,61.5178
2021-09-07,58.4809
2021-09-08,57.209
2021-09-09,51.3427
2021-09-10,50.8612
2021-09-11,50.8612
2021-09-12,50.8612
2021-09-13,48.9615
2021-09-14,49.9616
2021-09-15,54.8294
2021-09-16,53.5126
2021-09-17,50.0829
2021-09-18,50.0829
2021-09-19,50.0829
2021-09-20,49.5028
2021-09-21,47.367
2021-09-22,48.9909
2021-09-23,50.7776
2021-09-24,48.0036
2021-09-25,48.0036
2021-09-26,48.0036
2021-09-27,45.5675
2021-09-28,42.8428
2021-09-29,43.6322
2021-09-30,43.374
2021-10-01,42.4641
2021-10-02,42.4641
2021-10-03,42.4641
2021-10-04,43.134
2021-10-05,45.3347
2021-10-06,47.5501
2021-10-07,49.2645
2021-10-08,48.4902
2021-10-09,48.4902
2021-10-10,48.4902
2021-10-11,47.0358
2021-10-12,44.7456
2021-10-13,46.6599
2021-10-14,50.4455
2021-10-15,49.1535
2021-10-16,49.1535
2021-10-17,49.1535
2021-10-18,47.7713
2021-10-19,48.8213
2021-10-20,51.6572
2021-10-21,50.4186
2021-10-22,51.063
2021-10-23,51.063
2021-10-24,51.063
2021-10-25,45.4623
2021-10-26,45.728
2021-10-27,47.8611
2021-10-28,51.4247
2021-10-29,49.8533
2021-10-30,49.8533
2021-10-31,49.8533
2021-11-01,50.3062
2021-11-02,52.7478
2021-11-03,54.5364
2021-11-04,52.5392
2021-11-05,53.6611
2021-11-06,53.6611
2021-11-07,53.6611
2021-11-08,52.3802
2021-11-09,53.2894
2021-11-10,53.6182
2021-11-11,55.6628
2021-11-12,57.6814
2021-11-13,57.6814
2021-11-14,57.6814
2021-11-15,59.9812
2021-11-16,60.5415
2021-11-17,58.451
2021-11-18,56.9382
2021-11-19,58.5296
2021-11-20,58.5296
2021-11-21,58.5296
2021-11-22,59.0155
2021-11-23,58.3263
2021-11-24,56.3535
2021-11-25,56.3535
2021-11-26,57.8669
2021-11-27,57.8669
2021-11-28,57.8669
2021-11-29,52.6715
2021-11-30,48.9649
2021-12-01,48.557
2021-12-02,49.9934
2021-12-03,51.0399
2021-12-04,51.0399
2021-12-05,51.0399
2021-12-06,52.1869
2021-12-07,50.8347
2021-12-08,49.5077
2021-12-09,46.1563
2021-12-10,52.6269
2021-12-11,52.6269
2021-12-12,52.6269
2021-12-13,49.695
2021-12-14,48.5825
2021-12-15,52.0043
2021-12-16,52.9037
2021-12-17,50.336
2021-12-18,50.336
2021-12-19,50.336
2021-12-20,46.1639
2021-12-21,48.9484
2021-12-22,48.8002
2021-12-23,49.0457
2021-12-24,49.0457
2021-12-25,49.0457
2021-12-26,49.0457
2021-12-27,50.1101
2021-12-28,52.1424
2021-12-29,53.7901
2021-12-30,53.3912
2021-12-31,54.835
2022-01-01,54.835
2022-01-02,54.835
2022-01-03,52.0337
2022-01-04,51.5151
2022-01-05,52.4946
2022-01-06,53.5147
2022-01-07,53.2052
2022-01-08,53.2052
2022-01-09,53.2052
2022-01-10,52.2251
2022-01-11,52.8758
2022-01-12,55.7912
2022-01-13,56.61
2022-01-14,57.4952
2022-01-15,57.4952
2022-01-16,57.4952
2022-01-17,57.4952
2022-01-18,57.0776
2022-01-19,61.1325
2022-01-20,59.9319
2022-01-21,55.2451
2022-01-22,55.2451
2022-01-23,55.2451
2022-01-24,49.4689
2022-01-25,48.3892
2022-01-26,48.0356
2022-01-27,54.3816
2022-01-28,53.7177
2022-01-29,53.7177
2022-01-30,53.7177
2022-01-31,56.2258
2022-02-01,57.7998
2022-02-02,56.2467
2022-02-03,53.1687
2022-02-04,53.904
2022-02-05,53.904
2022-02-06,53.904
2022-02-07,51.761
2022-02-08,54.6851
2022-02-09,55.8643
2022-02-10,56.0404
2022-02-11,57.1694
2022-02-12,57.1694
2022-02-13,57.1694
2022-02-14,58.8613
2022-02-15,61.8479
2022-02-16,63.6645
2022-02-17,60.5007
2022-02-18,59.3486
2022-02-19,59.3486
2022-02-20,59.3486
2022-02-21,59.3486
2022-02-22,59.3358
2022-02-23,58.3945
2022-02-24,55.8485
2022-02-25,59.9818
2022-02-26,59.9818
2022-02-27,59.9818
2022-02-28,60.0662
2022-03-01,55.6338
2022-03-02,58.3105
2022-03-03,58.6635
2022-03-04,60.167
2022-03-05,60.167
2022-03-06,60.167
2022-03-07,58.16
2022-03-08,51.8735
2022-03-09,53.8
2022-03-10,56.1751
2022-03-11,55.9655
2022-03-12,55.9655
2022-03-13,55.9655
2022-03-14,58.2765
2022-03-15,60.3682
2022-03-16,59.2233
2022-03-17,59.8146
2022-03-18,60.7948
2022-03-19,60.7948
2022-03-20,60.7948
2022-03-21,61.6799
2022-03-22,60.1338
2022-03-23,58.3775
2022-03-24,59.969
2022-03-25,60.8894
2022-03-26,60.8894
2022-03-27,60.8894
2022-03-28,59.5445
2022-03-29,57.7575
2022-03-30,58.1482
2022-03-31,55.4058
2022-04-01,56.01
2022-04-02,56.01
2022-04-03,56.01
2022-04-04,56.0192
2022-04-05,54.8561
2022-04-06,52.0823
2022-04-07,50.5798
2022-04-08,51.192
2022-04-09,51.192
2022-04-10,51.192
2022-04-11,49.4019
2022-04-12,48.0248
2022-04-13,50.4955
2022-04-14,48.4416
2022-04-15,48.4416
2022-04-16,48.4416
2022-04-17,48.4416
2022-04-18,46.6409
2022-04-19,50.372
2022-04-20,52.4855
2022-04-21,51.5516
2022-04-22,48.9605
2022-04-23,48.9605
2022-04-24,48.9605
2022-04-25,46.3414
2022-04-26,38.6301
2022-04-27,40.4288
2022-04-28,43.0961
2022-04-29,42.3093
2022-04-30,42.3093
2022-05-01,42.3093
2022-05-02,42.5604
2022-05-03,44.403
2022-05-04,46.6819
2022-05-05,42.6804
2022-05-06,40.1272
2022-05-07,40.1272
2022-05-08,40.1272
2022-05-09,37.7828
2022-05-10,38.0904
2022-05-11,37.7409
2022-05-12,38.0036
2022-05-13,40.247
2022-05-14,40.247
2022-05-15,40.247
2022-05-16,41.9843
2022-05-17,42.9127
2022-05-18,39.2643
2022-05-19,39.2378
2022-05-20,39.2696
2022-05-21,39.2696
2022-05-22,39.2696
2022-05-23,40.4177
2022-05-24,38.9511
2022-05-25,40.8377
2022-05-26,42.5179
2022-05-27,45.9796
2022-05-28,45.9796
2022-05-29,45.9796
2022-05-30,45.9796
2022-05-31,44.0228
2022-06-01,43.9451
2022-06-02,46.5693
2022-06-03,46.4189
2022-06-04,46.4189
2022-06-05,46.4189
2022-06-06,47.3954
2022-06-07,49.4172
2022-06-08,46.3488
2022-06-09,43.4177
2022-06-10,40.8532
2022-06-11,40.8532
2022-06-12,40.8532
2022-06-13,37.3937
2022-06-14,37.637
2022-06-15,39.4717
2022-06-16,37.1833
2022-06-17,38.0062
2022-06-18,38.0062
2022-06-19,38.0062
2022-06-20,38.0062
2022-06-21,37.4548
2022-06-22,36.5083
2022-06-23,35.8911
2022-06-24,41.8416
2022-06-25,41.8416
2022-06-26,41.8416
2022-06-27,42.4275
2022-06-28,41.4793
2022-06-29,40.4815
2022-06-30,39.7515
2022-07-01,40.6108
2022-07-02,40.6108
2022-07-03,40.6108
2022-07-04,40.6108
2022-07-05,38.8496
2022-07-06,39.52
2022-07-07,39.8017
2022-07-08,38.0391
2022-07-09,38.0391
2022-07-10,38.0391
2022-07-11,37.7348
2022-07-12,37.5021
2022-07-13,37.8745
2022-07-14,37.1072
2022-07-15,38.0804
2022-07-16,38.0804
2022-07-17,38.0804
2022-07-18,38.3335
2022-07-19,42.9531
2022-07-20,44.8285
2022-07-21,48.4691
2022-07-22,46.3045
2022-07-23,46.3045
2022-07-24,46.3045
2022-07-25,47.0416
2022-07-26,46.9582
2022-07-27,49.4791
2022-07-28,51.5966
2022-07-29,52.9897
2022-07-30,52.9897
2022-07-31,52.9897
2022-08-01,51.9414
2022-08-02,50.2709
2022-08-03,50.5518
2022-08-04,44.2131
2022-08-05,42.496
2022-08-06,42.496
2022-08-07,42.496
2022-08-08,45.319
2022-08-09,44.2965
2022-08-10,49.272
2022-08-11,49.7768
2022-08-12,52.145
2022-08-13,52.145
2022-08-14,52.145
2022-08-15,52.5756
2022-08-16,53.5338
2022-08-17,52.0136
2022-08-18,52.4906
2022-08-19,50.4168
2022-08-20,50.4168
2022-08-21,50.4168
2022-08-22,47.7002
2022-08-23,48.4072
2022-08-24,49.7648
2022-08-25,49.0091
2022-08-26,44.8355
2022-08-27,44.8355
2022-08-28,44.8355
2022-08-29,44.5331
2022-08-30,44.9484
2022-08-31,43.6305
2022-09-01,44.0979
2022-09-02,44.4854
2022-09-03,44.4854
2022-09-04,44.4854
2022-09-05,44.4854
2022-09-06,45.3588
2022-09-07,48.9881
2022-09-08,51.2851
2022-09-09,52.0769
2022-09-10,52.0769
2022-09-11,52.0769
2022-09-12,53.5542
2022-09-13,50.5461
2022-09-14,50.3962
2022-09-15,50.6184
2022-09-16,47.1151
2022-09-17,47.1151
2022-09-18,47.1151
2022-09-19,48.4737
2022-09-20,44.3569
2022-09-21,41.9
2022-09-22,39.3898
2022-09-23,38.3324
2022-09-24,38.3324
2022-09-25,38.3324
2022-09-26,37.445
2022-09-27,36.2513
2022-09-28,39.2778
2022-09-29,37.8117
2022-09-30,38.6465
2022-10-01,38.6465
2022-10-02,38.6465
2022-10-03,39.8763
2022-10-04,42.4072
2022-10-05,42.9556
2022-10-06,42.1416
2022-10-07,39.9415
2022-10-08,39.9415
2022-10-09,39.9415
2022-10-10,40.5131
2022-10-11,40.2044
2022-10-12,40.4092
2022-10-13,42.4368
2022-10-14,41.0765
2022-10-15,41.0765
2022-10-16,41.0765
2022-10-17,43.2427
2022-10-18,44.9473
2022-10-19,43.3649
2022-10-20,42.8741
2022-10-21,44.5387
2022-10-22,44.5387
2022-10-23,44.5387
2022-10-24,45.779
2022-10-25,34.9561
2022-10-26,34.3058
2022-10-27,33.5041
2022-10-28,33.4514
2022-10-29,33.4514
2022-10-30,33.4514
2022-10-31,34.0244
2022-11-01,34.4742
2022-11-02,33.0865
2022-11-03,40.8361
2022-11-04,42.2264
2022-11-05,42.2264
2022-11-06,42.2264
2022-11-07,42.8758
2022-11-08,44.1253
2022-11-09,40.7724
2022-11-10,45.8381
2022-11-11,47.6595
2022-11-12,47.6595
2022-11-13,47.6595
2022-11-14,47.1642
2022-11-15,46.6315
2022-11-16,47.2747
2022-11-17,46.5875
2022-11-18,48.5405
2022-11-19,48.5405
2022-11-20,48.5405
2022-11-21,47.984
2022-11-22,49.3697
2022-11-23,50.6217
2022-11-24,50.6217
2022-11-25,50.8404
2022-11-26,50.8404
2022-11-27,50.8404
2022-11-28,48.9887
2022-11-29,48.381
2022-11-30,50.2944
2022-12-01,50.79
2022-12-02,52.0825
2022-12-03,52.0825
2022-12-04,52.0825
2022-12-05,50.5573
2022-12-06,50.2648
2022-12-07,48.6778
2022-12-08,49.451
2022-12-09,48.2419
2022-12-10,48.2419
2022-12-11,48.2419
2022-12-12,47.3067
2022-12-13,50.4179
2022-12-14,51.7053
2022-12-15,47.5888
2022-12-16,48.7043
2022-12-17,48.7043
2022-12-18,48.7043
2022-12-19,48.2129
2022-12-20,48.5459
2022-12-21,50.7646
2022-12-22,49.9686
2022-12-23,50.9447
2022-12-24,50.9447
2022-12-25,50.9447
2022-12-26,50.9447
2022-12-27,51.1484
2022-12-28,49.9186
2022-12-29,51.2534
2022-12-30,50.4764
2022-12-31,50.4764
2023-01-01,50.4764
2023-01-02,50.4764
2023-01-03,50.7988
2023-01-04,51.5449
2023-01-05,51.7106
2023-01-06,52.4555
2023-01-07,52.4555
2023-01-08,52.4555
2023-01-09,53.5435
2023-01-10,54.0692
2023-01-11,53.3454
2023-01-12,55.5081
2023-01-13,56.7254
2023-01-14,56.7254
2023-01-15,56.7254
2023-01-16,56.7254
2023-01-17,55.484
2023-01-18,54.9594
2023-01-19,53.6547
2023-01-20,55.9901
2023-01-21,55.9901
2023-01-22,55.9901
2023-01-23,58.1376
2023-01-24,55.1435
2023-01-25,54.7623
2023-01-26,56.8623
2023-01-27,56.3729
2023-01-28,56.3729
2023-01-29,56.3729
2023-01-30,53.2467
2023-01-31,55.4511
2023-02-01,56.4433
2023-02-02,57.4694
2023-02-03,54.3024
2023-02-04,54.3024
2023-02-05,54.3024
2023-02-06,54.594
2023-02-07,54.6813
2023-02-08,53.0977
2023-02-09,51.7252
2023-02-10,49.9861
2023-02-11,49.9861
2023-02-12,49.9861
2023-02-13,51.0278
2023-02-14,51.1274
2023-02-15,55.0958
2023-02-16,53.6847
2023-02-17,52.2697
2023-02-18,52.2697
2023-02-19,52.2697
2023-02-20,52.2697
2023-02-21,49.1878
2023-02-22,50.0343
2023-02-23,52.0455
2023-02-24,50.4624
2023-02-25,50.4624
2023-02-26,50.4624
2023-02-27,51.9736
2023-02-28,51.7214
2023-03-01,50.9539
2023-03-02,52.3591
2023-03-03,53.7849
2023-03-04,53.7849
2023-03-05,53.7849
2023-03-06,52.2929
2023-03-07,49.8287
2023-03-08,49.9947
2023-03-09,48.2821
2023-03-10,44.9562
2023-03-11,44.9562
2023-03-12,44.9562
2023-03-13,43.2096
2023-03-14,44.7076
2023-03-15,40.6267
2023-03-16,41.1739
2023-03-17,39.2788
2023-03-18,39.2788
2023-03-19,39.2788
