,ROK US Equity
2020-07-17,60.4317
2020-07-18,60.4317
2020-07-19,60.4317
2020-07-20,58.7109
2020-07-21,60.509
2020-07-22,60.3665
2020-07-23,59.979
2020-07-24,60.066
2020-07-25,60.066
2020-07-26,60.066
2020-07-27,61.2884
2020-07-28,56.9739
2020-07-29,56.1765
2020-07-30,55.4834
2020-07-31,54.4383
2020-08-01,54.4383
2020-08-02,54.4383
2020-08-03,55.7717
2020-08-04,55.567
2020-08-05,57.3336
2020-08-06,56.0198
2020-08-07,56.8877
2020-08-08,56.8877
2020-08-09,56.8877
2020-08-10,59.656
2020-08-11,60.9616
2020-08-12,62.6827
2020-08-13,61.1744
2020-08-14,60.5208
2020-08-15,60.5208
2020-08-16,60.5208
2020-08-17,61.1738
2020-08-18,60.854
2020-08-19,57.7043
2020-08-20,56.4166
2020-08-21,57.3167
2020-08-22,57.3167
2020-08-23,57.3167
2020-08-24,58.5074
2020-08-25,58.5337
2020-08-26,59.3616
2020-08-27,59.0626
2020-08-28,59.7579
2020-08-29,59.7579
2020-08-30,59.7579
2020-08-31,57.5585
2020-09-01,59.4786
2020-09-02,61.2649
2020-09-03,54.9348
2020-09-04,54.5502
2020-09-05,54.5502
2020-09-06,54.5502
2020-09-07,54.5502
2020-09-08,49.8268
2020-09-09,51.9691
2020-09-10,48.8924
2020-09-11,50.5691
2020-09-12,50.5691
2020-09-13,50.5691
2020-09-14,51.9342
2020-09-15,51.9968
2020-09-16,52.2947
2020-09-17,50.3425
2020-09-18,48.3772
2020-09-19,48.3772
2020-09-20,48.3772
2020-09-21,43.0728
2020-09-22,46.169
2020-09-23,45.4997
2020-09-24,48.2207
2020-09-25,47.3156
2020-09-26,47.3156
2020-09-27,47.3156
2020-09-28,49.793
2020-09-29,50.4844
2020-09-30,50.1674
2020-10-01,49.4894
2020-10-02,51.7625
2020-10-03,51.7625
2020-10-04,51.7625
2020-10-05,56.7983
2020-10-06,56.5302
2020-10-07,58.2514
2020-10-08,60.354
2020-10-09,61.6958
2020-10-10,61.6958
2020-10-11,61.6958
2020-10-12,61.6617
2020-10-13,60.9081
2020-10-14,61.2843
2020-10-15,62.831
2020-10-16,63.5176
2020-10-17,63.5176
2020-10-18,63.5176
2020-10-19,60.191
2020-10-20,57.8061
2020-10-21,55.1061
2020-10-22,56.3778
2020-10-23,58.2169
2020-10-24,58.2169
2020-10-25,58.2169
2020-10-26,54.3442
2020-10-27,54.3078
2020-10-28,52.5655
2020-10-29,53.5485
2020-10-30,54.2347
2020-10-31,54.2347
2020-11-01,54.2347
2020-11-02,58.3476
2020-11-03,61.7765
2020-11-04,55.4559
2020-11-05,58.5797
2020-11-06,58.1034
2020-11-07,58.1034
2020-11-08,58.1034
2020-11-09,60.1683
2020-11-10,57.0457
2020-11-11,53.5778
2020-11-12,50.2993
2020-11-13,52.7383
2020-11-14,52.7383
2020-11-15,52.7383
2020-11-16,53.3296
2020-11-17,53.3715
2020-11-18,55.1144
2020-11-19,56.9617
2020-11-20,55.6794
2020-11-21,55.6794
2020-11-22,55.6794
2020-11-23,57.3227
2020-11-24,59.2186
2020-11-25,59.0137
2020-11-26,59.0137
2020-11-27,58.7371
2020-11-28,58.7371
2020-11-29,58.7371
2020-11-30,58.5271
2020-12-01,53.8939
2020-12-02,53.7557
2020-12-03,53.0006
2020-12-04,54.2477
2020-12-05,54.2477
2020-12-06,54.2477
2020-12-07,52.7414
2020-12-08,54.7925
2020-12-09,55.5427
2020-12-10,53.0958
2020-12-11,53.069
2020-12-12,53.069
2020-12-13,53.069
2020-12-14,51.0784
2020-12-15,53.1404
2020-12-16,52.3366
2020-12-17,53.0564
2020-12-18,53.4351
2020-12-19,53.4351
2020-12-20,53.4351
2020-12-21,54.145
2020-12-22,53.1229
2020-12-23,53.3296
2020-12-24,53.6547
2020-12-25,53.6547
2020-12-26,53.6547
2020-12-27,53.6547
2020-12-28,53.4813
2020-12-29,52.3784
2020-12-30,53.7932
2020-12-31,54.7674
2021-01-01,54.7674
2021-01-02,54.7674
2021-01-03,54.7674
2021-01-04,51.8947
2021-01-05,52.2529
2021-01-06,58.3904
2021-01-07,58.8571
2021-01-08,59.9337
2021-01-09,59.9337
2021-01-10,59.9337
2021-01-11,60.303
2021-01-12,61.6529
2021-01-13,59.4385
2021-01-14,59.6009
2021-01-15,54.6926
2021-01-16,54.6926
2021-01-17,54.6926
2021-01-18,54.6926
2021-01-19,57.4315
2021-01-20,58.847
2021-01-21,60.5512
2021-01-22,59.3715
2021-01-23,59.3715
2021-01-24,59.3715
2021-01-25,56.0296
2021-01-26,47.2219
2021-01-27,45.6818
2021-01-28,50.6521
2021-01-29,49.4215
2021-01-30,49.4215
2021-01-31,49.4215
2021-02-01,49.0292
2021-02-02,51.3059
2021-02-03,48.0361
2021-02-04,46.2732
2021-02-05,47.0634
2021-02-06,47.0634
2021-02-07,47.0634
2021-02-08,49.1505
2021-02-09,48.8134
2021-02-10,47.9987
2021-02-11,49.0474
2021-02-12,50.7066
2021-02-13,50.7066
2021-02-14,50.7066
2021-02-15,50.7066
2021-02-16,50.9697
2021-02-17,50.1392
2021-02-18,48.1789
2021-02-19,50.2576
2021-02-20,50.2576
2021-02-21,50.2576
2021-02-22,48.1413
2021-02-23,48.9006
2021-02-24,49.7504
2021-02-25,48.4067
2021-02-26,47.8326
2021-02-27,47.8326
2021-02-28,47.8326
2021-03-01,51.983
2021-03-02,50.6578
2021-03-03,51.7295
2021-03-04,49.2513
2021-03-05,52.7011
2021-03-06,52.7011
2021-03-07,52.7011
2021-03-08,54.8624
2021-03-09,55.6734
2021-03-10,57.3612
2021-03-11,57.6112
2021-03-12,58.0383
2021-03-13,58.0383
2021-03-14,58.0383
2021-03-15,57.9285
2021-03-16,53.9847
2021-03-17,55.3829
2021-03-18,54.7953
2021-03-19,53.6354
2021-03-20,53.6354
2021-03-21,53.6354
2021-03-22,55.3712
2021-03-23,53.5415
2021-03-24,55.6909
2021-03-25,56.3728
2021-03-26,60.2326
2021-03-27,60.2326
2021-03-28,60.2326
2021-03-29,58.2962
2021-03-30,56.7309
2021-03-31,55.4661
2021-04-01,54.327
2021-04-02,54.327
2021-04-03,54.327
2021-04-04,54.327
2021-04-05,56.2865
2021-04-06,53.6138
2021-04-07,52.7125
2021-04-08,52.585
2021-04-09,54.3478
2021-04-10,54.3478
2021-04-11,54.3478
2021-04-12,54.5938
2021-04-13,52.7418
2021-04-14,51.4019
2021-04-15,53.8288
2021-04-16,54.6154
2021-04-17,54.6154
2021-04-18,54.6154
2021-04-19,55.2434
2021-04-20,52.8933
2021-04-21,55.2292
2021-04-22,53.5743
2021-04-23,55.5681
2021-04-24,55.5681
2021-04-25,55.5681
2021-04-26,54.5764
2021-04-27,55.1818
2021-04-28,53.7191
2021-04-29,54.5189
2021-04-30,52.3573
2021-05-01,52.3573
2021-05-02,52.3573
2021-05-03,50.5325
2021-05-04,51.3443
2021-05-05,53.5132
2021-05-06,54.5635
2021-05-07,55.7091
2021-05-08,55.7091
2021-05-09,55.7091
2021-05-10,55.7778
2021-05-11,54.1063
2021-05-12,49.3514
2021-05-13,52.2404
2021-05-14,53.7355
2021-05-15,53.7355
2021-05-16,53.7355
2021-05-17,52.2242
2021-05-18,50.168
2021-05-19,48.5148
2021-05-20,48.4758
2021-05-21,49.5824
2021-05-22,49.5824
2021-05-23,49.5824
2021-05-24,50.8745
2021-05-25,49.7542
2021-05-26,49.7421
2021-05-27,51.3325
2021-05-28,51.7184
2021-05-29,51.7184
2021-05-30,51.7184
2021-05-31,51.7184
2021-06-01,54.2051
2021-06-02,56.3947
2021-06-03,57.7867
2021-06-04,58.4053
2021-06-05,58.4053
2021-06-06,58.4053
2021-06-07,57.745
2021-06-08,58.1302
2021-06-09,60.128
2021-06-10,61.4181
2021-06-11,62.6485
2021-06-12,62.6485
2021-06-13,62.6485
2021-06-14,60.6712
2021-06-15,61.8458
2021-06-16,61.1263
2021-06-17,52.4234
2021-06-18,52.8354
2021-06-19,52.8354
2021-06-20,52.8354
2021-06-21,57.399
2021-06-22,59.6773
2021-06-23,59.9599
2021-06-24,59.7572
2021-06-25,59.8202
2021-06-26,59.8202
2021-06-27,59.8202
2021-06-28,58.0844
2021-06-29,58.2619
2021-06-30,59.534
2021-07-01,58.9852
2021-07-02,58.9306
2021-07-03,58.9306
2021-07-04,58.9306
2021-07-05,58.9306
2021-07-06,57.9548
2021-07-07,62.1504
2021-07-08,58.7522
2021-07-09,60.601
2021-07-10,60.601
2021-07-11,60.601
2021-07-12,61.4276
2021-07-13,60.295
2021-07-14,60.5239
2021-07-15,61.5136
2021-07-16,61.565
2021-07-17,61.565
2021-07-18,61.565
2021-07-19,58.5951
2021-07-20,61.5588
2021-07-21,62.7129
2021-07-22,62.0784
2021-07-23,62.9436
2021-07-24,62.9436
2021-07-25,62.9436
2021-07-26,61.7377
2021-07-27,58.2727
2021-07-28,61.237
2021-07-29,63.8645
2021-07-30,65.0022
2021-07-31,65.0022
2021-08-01,65.0022
2021-08-02,64.9131
2021-08-03,66.5311
2021-08-04,66.8932
2021-08-05,67.6471
2021-08-06,67.9089
2021-08-07,67.9089
2021-08-08,67.9089
2021-08-09,67.6349
2021-08-10,69.4939
2021-08-11,67.6672
2021-08-12,68.0038
2021-08-13,68.1868
2021-08-14,68.1868
2021-08-15,68.1868
2021-08-16,69.461
2021-08-17,63.8161
2021-08-18,63.2474
2021-08-19,64.1537
2021-08-20,64.4792
2021-08-21,64.4792
2021-08-22,64.4792
2021-08-23,64.0442
2021-08-24,65.0155
2021-08-25,66.4782
2021-08-26,66.6854
2021-08-27,67.6078
2021-08-28,67.6078
2021-08-29,67.6078
2021-08-30,69.0943
2021-08-31,69.395
2021-09-01,66.8781
2021-09-02,68.8591
2021-09-03,65.7583
2021-09-04,65.7583
2021-09-05,65.7583
2021-09-06,65.7583
2021-09-07,60.7642
2021-09-08,60.9249
2021-09-09,57.7842
2021-09-10,57.0159
2021-09-11,57.0159
2021-09-12,57.0159
2021-09-13,58.0592
2021-09-14,56.0077
2021-09-15,58.6641
2021-09-16,58.1146
2021-09-17,53.8017
2021-09-18,53.8017
2021-09-19,53.8017
2021-09-20,47.7104
2021-09-21,46.3357
2021-09-22,47.5391
2021-09-23,49.0157
2021-09-24,48.0161
2021-09-25,48.0161
2021-09-26,48.0161
2021-09-27,48.196
2021-09-28,44.4683
2021-09-29,45.2736
2021-09-30,43.0699
2021-10-01,43.6787
2021-10-02,43.6787
2021-10-03,43.6787
2021-10-04,42.4698
2021-10-05,46.5192
2021-10-06,46.4464
2021-10-07,50.8393
2021-10-08,48.6536
2021-10-09,48.6536
2021-10-10,48.6536
2021-10-11,47.0788
2021-10-12,46.6468
2021-10-13,47.9396
2021-10-14,54.1439
2021-10-15,56.2471
2021-10-16,56.2471
2021-10-17,56.2471
2021-10-18,56.6513
2021-10-19,57.246
2021-10-20,58.8998
2021-10-21,57.6959
2021-10-22,56.7084
2021-10-23,56.7084
2021-10-24,56.7084
2021-10-25,56.2672
2021-10-26,56.187
2021-10-27,54.8197
2021-10-28,57.6833
2021-10-29,58.0628
2021-10-30,58.0628
2021-10-31,58.0628
2021-11-01,58.3372
2021-11-02,68.5556
2021-11-03,65.6451
2021-11-04,66.5703
2021-11-05,64.57
2021-11-06,64.57
2021-11-07,64.57
2021-11-08,62.2002
2021-11-09,62.2652
2021-11-10,60.8063
2021-11-11,58.3071
2021-11-12,60.9009
2021-11-13,60.9009
2021-11-14,60.9009
2021-11-15,61.1451
2021-11-16,63.3919
2021-11-17,63.9322
2021-11-18,65.0236
2021-11-19,66.2956
2021-11-20,66.2956
2021-11-21,66.2956
2021-11-22,65.6276
2021-11-23,64.682
2021-11-24,63.9287
2021-11-25,63.9287
2021-11-26,59.8693
2021-11-27,59.8693
2021-11-28,59.8693
2021-11-29,60.4932
2021-11-30,57.5552
2021-12-01,54.9158
2021-12-02,60.1696
2021-12-03,60.9019
2021-12-04,60.9019
2021-12-05,60.9019
2021-12-06,60.5519
2021-12-07,62.8939
2021-12-08,61.4023
2021-12-09,60.2002
2021-12-10,61.8719
2021-12-11,61.8719
2021-12-12,61.8719
2021-12-13,62.0259
2021-12-14,56.7798
2021-12-15,60.3824
2021-12-16,58.9386
2021-12-17,55.036
2021-12-18,55.036
2021-12-19,55.036
2021-12-20,52.4248
2021-12-21,53.7934
2021-12-22,53.1496
2021-12-23,53.9045
2021-12-24,53.9045
2021-12-25,53.9045
2021-12-26,53.9045
2021-12-27,57.3691
2021-12-28,57.3812
2021-12-29,57.6804
2021-12-30,56.4172
2021-12-31,57.2932
2022-01-01,57.2932
2022-01-02,57.2932
2022-01-03,52.3195
2022-01-04,53.8702
2022-01-05,51.0067
2022-01-06,49.9305
2022-01-07,46.658
2022-01-08,46.658
2022-01-09,46.658
2022-01-10,47.7699
2022-01-11,50.0701
2022-01-12,50.117
2022-01-13,47.757
2022-01-14,45.5928
2022-01-15,45.5928
2022-01-16,45.5928
2022-01-17,45.5928
2022-01-18,42.556
2022-01-19,41.8419
2022-01-20,41.1242
2022-01-21,41.4008
2022-01-22,41.4008
2022-01-23,41.4008
2022-01-24,40.4303
2022-01-25,36.7668
2022-01-26,35.5869
2022-01-27,32.285
2022-01-28,31.6316
2022-01-29,31.6316
2022-01-30,31.6316
2022-01-31,34.3015
2022-02-01,34.8032
2022-02-02,37.199
2022-02-03,34.2489
2022-02-04,33.1093
2022-02-05,33.1093
2022-02-06,33.1093
2022-02-07,32.9941
2022-02-08,33.4384
2022-02-09,36.5317
2022-02-10,33.7938
2022-02-11,31.6622
2022-02-12,31.6622
2022-02-13,31.6622
2022-02-14,31.6792
2022-02-15,33.9065
2022-02-16,34.3068
2022-02-17,32.4324
2022-02-18,31.9174
2022-02-19,31.9174
2022-02-20,31.9174
2022-02-21,31.9174
2022-02-22,31.7334
2022-02-23,29.9143
2022-02-24,34.9895
2022-02-25,36.7125
2022-02-26,36.7125
2022-02-27,36.7125
2022-02-28,35.8874
2022-03-01,34.5603
2022-03-02,38.0766
2022-03-03,38.9582
2022-03-04,38.4967
2022-03-05,38.4967
2022-03-06,38.4967
2022-03-07,37.0316
2022-03-08,41.5712
2022-03-09,40.7468
2022-03-10,38.0109
2022-03-11,36.3628
2022-03-12,36.3628
2022-03-13,36.3628
2022-03-14,36.1695
2022-03-15,38.5599
2022-03-16,42.1405
2022-03-17,43.2953
2022-03-18,45.4539
2022-03-19,45.4539
2022-03-20,45.4539
2022-03-21,44.397
2022-03-22,44.9592
2022-03-23,43.5948
2022-03-24,45.6905
2022-03-25,47.5388
2022-03-26,47.5388
2022-03-27,47.5388
2022-03-28,48.003
2022-03-29,50.0104
2022-03-30,48.2812
2022-03-31,47.9972
2022-04-01,49.9614
2022-04-02,49.9614
2022-04-03,49.9614
2022-04-04,48.5503
2022-04-05,47.6791
2022-04-06,44.9122
2022-04-07,44.4538
2022-04-08,43.8109
2022-04-09,43.8109
2022-04-10,43.8109
2022-04-11,42.5193
2022-04-12,41.3197
2022-04-13,43.4693
2022-04-14,41.4244
2022-04-15,41.4244
2022-04-16,41.4244
2022-04-17,41.4244
2022-04-18,41.3533
2022-04-19,46.1058
2022-04-20,46.8748
2022-04-21,46.5461
2022-04-22,42.1436
2022-04-23,42.1436
2022-04-24,42.1436
2022-04-25,42.5342
2022-04-26,39.3301
2022-04-27,41.6198
2022-04-28,44.7115
2022-04-29,41.0502
2022-04-30,41.0502
2022-05-01,41.0502
2022-05-02,40.2113
2022-05-03,31.1289
2022-05-04,34.7454
2022-05-05,33.0938
2022-05-06,33.123
2022-05-07,33.123
2022-05-08,33.123
2022-05-09,30.8818
2022-05-10,31.6865
2022-05-11,30.5032
2022-05-12,32.5594
2022-05-13,33.0331
2022-05-14,33.0331
2022-05-15,33.0331
2022-05-16,32.7267
2022-05-17,33.5514
2022-05-18,31.6345
2022-05-19,33.1191
2022-05-20,33.4747
2022-05-21,33.4747
2022-05-22,33.4747
2022-05-23,34.9023
2022-05-24,33.8341
2022-05-25,34.1366
2022-05-26,36.8528
2022-05-27,39.5912
2022-05-28,39.5912
2022-05-29,39.5912
2022-05-30,39.5912
2022-05-31,40.5175
2022-06-01,42.1221
2022-06-02,43.4273
2022-06-03,42.8278
2022-06-04,42.8278
2022-06-05,42.8278
2022-06-06,41.7521
2022-06-07,42.811
2022-06-08,42.024
2022-06-09,41.5118
2022-06-10,40.0453
2022-06-11,40.0453
2022-06-12,40.0453
2022-06-13,37.872
2022-06-14,37.5307
2022-06-15,40.0555
2022-06-16,37.7512
2022-06-17,35.8227
2022-06-18,35.8227
2022-06-19,35.8227
2022-06-20,35.8227
2022-06-21,36.9305
2022-06-22,38.0227
2022-06-23,38.7574
2022-06-24,40.6162
2022-06-25,40.6162
2022-06-26,40.6162
2022-06-27,40.7313
2022-06-28,39.5227
2022-06-29,39.3675
2022-06-30,40.4685
2022-07-01,40.2565
2022-07-02,40.2565
2022-07-03,40.2565
2022-07-04,40.2565
2022-07-05,40.7436
2022-07-06,41.2607
2022-07-07,42.5493
2022-07-08,41.4337
2022-07-09,41.4337
2022-07-10,41.4337
2022-07-11,41.8338
2022-07-12,40.8698
2022-07-13,40.6571
2022-07-14,41.7011
2022-07-15,45.5235
2022-07-16,45.5235
2022-07-17,45.5235
2022-07-18,44.7723
2022-07-19,50.7356
2022-07-20,50.4754
2022-07-21,52.6348
2022-07-22,53.1359
2022-07-23,53.1359
2022-07-24,53.1359
2022-07-25,52.2828
2022-07-26,52.0036
2022-07-27,60.6315
2022-07-28,62.8551
2022-07-29,65.2682
2022-07-30,65.2682
2022-07-31,65.2682
2022-08-01,63.8243
2022-08-02,61.5827
2022-08-03,62.4717
2022-08-04,63.3733
2022-08-05,62.4495
2022-08-06,62.4495
2022-08-07,62.4495
2022-08-08,61.5431
2022-08-09,58.7094
2022-08-10,61.5735
2022-08-11,61.2148
2022-08-12,63.1418
2022-08-13,63.1418
2022-08-14,63.1418
2022-08-15,63.4757
2022-08-16,63.6748
2022-08-17,61.694
2022-08-18,61.8644
2022-08-19,59.2019
2022-08-20,59.2019
2022-08-21,59.2019
2022-08-22,55.2431
2022-08-23,55.0063
2022-08-24,54.8643
2022-08-25,56.4105
2022-08-26,51.5129
2022-08-27,51.5129
2022-08-28,51.5129
2022-08-29,51.9625
2022-08-30,51.3515
2022-08-31,51.4933
2022-09-01,53.6698
2022-09-02,51.7981
2022-09-03,51.7981
2022-09-04,51.7981
2022-09-05,51.7981
2022-09-06,51.9135
2022-09-07,54.0692
2022-09-08,54.9204
2022-09-09,59.16
2022-09-10,59.16
2022-09-11,59.16
2022-09-12,59.7889
2022-09-13,54.8718
2022-09-14,56.2045
2022-09-15,53.3957
2022-09-16,50.1567
2022-09-17,50.1567
2022-09-18,50.1567
2022-09-19,51.9245
2022-09-20,49.3691
2022-09-21,47.3284
2022-09-22,45.0357
2022-09-23,43.1652
2022-09-24,43.1652
2022-09-25,43.1652
2022-09-26,41.6819
2022-09-27,40.5882
2022-09-28,43.0323
2022-09-29,42.4933
2022-09-30,42.2566
2022-10-01,42.2566
2022-10-02,42.2566
2022-10-03,47.0517
2022-10-04,49.597
2022-10-05,50.7369
2022-10-06,50.0899
2022-10-07,47.0787
2022-10-08,47.0787
2022-10-09,47.0787
2022-10-10,47.0484
2022-10-11,47.312
2022-10-12,47.0736
2022-10-13,50.0063
2022-10-14,46.7381
2022-10-15,46.7381
2022-10-16,46.7381
2022-10-17,49.6107
2022-10-18,51.995
2022-10-19,50.8248
2022-10-20,47.4559
2022-10-21,50.0707
2022-10-22,50.0707
2022-10-23,50.0707
2022-10-24,51.3493
2022-10-25,53.6533
2022-10-26,53.3705
2022-10-27,55.3767
2022-10-28,58.7427
2022-10-29,58.7427
2022-10-30,58.7427
2022-10-31,57.9707
2022-11-01,58.0828
2022-11-02,50.083
2022-11-03,52.5669
2022-11-04,54.0281
2022-11-05,54.0281
2022-11-06,54.0281
2022-11-07,55.1043
2022-11-08,56.1598
2022-11-09,55.8125
2022-11-10,59.7162
2022-11-11,61.8173
2022-11-12,61.8173
2022-11-13,61.8173
2022-11-14,59.3562
2022-11-15,59.934
2022-11-16,57.864
2022-11-17,55.7171
2022-11-18,57.4738
2022-11-19,57.4738
2022-11-20,57.4738
2022-11-21,57.0304
2022-11-22,58.0152
2022-11-23,57.8691
2022-11-24,57.8691
2022-11-25,57.1452
2022-11-26,57.1452
2022-11-27,57.1452
2022-11-28,55.4439
2022-11-29,55.0031
2022-11-30,56.5229
2022-12-01,57.3445
2022-12-02,56.7916
2022-12-03,56.7916
2022-12-04,56.7916
2022-12-05,55.5516
2022-12-06,53.0448
2022-12-07,52.2185
2022-12-08,53.1249
2022-12-09,54.1155
2022-12-10,54.1155
2022-12-11,54.1155
2022-12-12,55.8132
2022-12-13,58.3164
2022-12-14,57.1389
2022-12-15,52.0354
2022-12-16,50.4531
2022-12-17,50.4531
2022-12-18,50.4531
2022-12-19,49.5327
2022-12-20,50.9686
2022-12-21,52.8107
2022-12-22,51.4442
2022-12-23,51.7376
2022-12-24,51.7376
2022-12-25,51.7376
2022-12-26,51.7376
2022-12-27,52.053
2022-12-28,51.0477
2022-12-29,52.8209
2022-12-30,51.9183
2022-12-31,51.9183
2023-01-01,51.9183
2023-01-02,51.9183
2023-01-03,53.4561
2023-01-04,53.0503
2023-01-05,52.1531
2023-01-06,55.706
2023-01-07,55.706
2023-01-08,55.706
2023-01-09,56.388
2023-01-10,57.2559
2023-01-11,60.2341
2023-01-12,60.674
2023-01-13,61.9473
2023-01-14,61.9473
2023-01-15,61.9473
2023-01-16,61.9473
2023-01-17,60.3379
2023-01-18,56.4715
2023-01-19,52.403
2023-01-20,54.16
2023-01-21,54.16
2023-01-22,54.16
2023-01-23,56.1699
2023-01-24,56.9892
2023-01-25,57.0244
2023-01-26,58.3608
2023-01-27,59.9223
2023-01-28,59.9223
2023-01-29,59.9223
2023-01-30,56.1451
2023-01-31,57.3777
2023-02-01,57.6705
2023-02-02,60.4452
2023-02-03,59.8577
2023-02-04,59.8577
2023-02-05,59.8577
2023-02-06,58.7548
2023-02-07,59.3327
2023-02-08,57.3565
2023-02-09,58.1839
2023-02-10,56.9211
2023-02-11,56.9211
2023-02-12,56.9211
2023-02-13,59.9904
2023-02-14,59.6737
2023-02-15,61.3358
2023-02-16,60.1945
2023-02-17,61.2371
2023-02-18,61.2371
2023-02-19,61.2371
2023-02-20,61.2371
2023-02-21,56.6619
2023-02-22,56.7437
2023-02-23,57.8681
2023-02-24,57.0727
2023-02-25,57.0727
2023-02-26,57.0727
2023-02-27,58.5828
2023-02-28,58.7853
2023-03-01,57.5563
2023-03-02,59.0667
2023-03-03,61.2835
2023-03-04,61.2835
2023-03-05,61.2835
2023-03-06,62.3198
2023-03-07,58.8988
2023-03-08,59.9822
2023-03-09,58.1769
2023-03-10,53.3374
2023-03-11,53.3374
2023-03-12,53.3374
2023-03-13,51.9486
2023-03-14,55.2166
2023-03-15,48.0268
2023-03-16,50.0704
2023-03-17,46.7662
2023-03-18,46.7662
