,CW US Equity
2020-07-25,48.2747
2020-07-26,48.2747
2020-07-27,47.4538
2020-07-28,47.4765
2020-07-29,48.3241
2020-07-30,47.5023
2020-07-31,46.873
2020-08-01,46.873
2020-08-02,46.873
2020-08-03,48.9169
2020-08-04,52.8679
2020-08-05,54.4944
2020-08-06,54.6907
2020-08-07,56.9052
2020-08-08,56.9052
2020-08-09,56.9052
2020-08-10,59.2785
2020-08-11,60.3007
2020-08-12,59.6157
2020-08-13,58.7724
2020-08-14,59.5593
2020-08-15,59.5593
2020-08-16,59.5593
2020-08-17,57.7619
2020-08-18,55.0988
2020-08-19,54.5191
2020-08-20,53.9492
2020-08-21,52.9514
2020-08-22,52.9514
2020-08-23,52.9514
2020-08-24,54.9524
2020-08-25,54.2992
2020-08-26,53.8547
2020-08-27,54.5151
2020-08-28,54.6907
2020-08-29,54.6907
2020-08-30,54.6907
2020-08-31,53.869
2020-09-01,53.9116
2020-09-02,55.7399
2020-09-03,51.2601
2020-09-04,51.1307
2020-09-05,51.1307
2020-09-06,51.1307
2020-09-07,51.1307
2020-09-08,48.2001
2020-09-09,48.5185
2020-09-10,45.4902
2020-09-11,46.6324
2020-09-12,46.6324
2020-09-13,46.6324
2020-09-14,47.595
2020-09-15,45.8662
2020-09-16,48.0223
2020-09-17,50.9839
2020-09-18,50.7369
2020-09-19,50.7369
2020-09-20,50.7369
2020-09-21,48.5737
2020-09-22,49.9533
2020-09-23,45.8946
2020-09-24,45.9326
2020-09-25,46.1869
2020-09-26,46.1869
2020-09-27,46.1869
2020-09-28,48.0161
2020-09-29,47.0567
2020-09-30,46.4566
2020-10-01,47.1436
2020-10-02,48.7184
2020-10-03,48.7184
2020-10-04,48.7184
2020-10-05,48.1062
2020-10-06,47.6034
2020-10-07,48.827
2020-10-08,51.3221
2020-10-09,51.2374
2020-10-10,51.2374
2020-10-11,51.2374
2020-10-12,51.9655
2020-10-13,48.4944
2020-10-14,48.849
2020-10-15,49.6422
2020-10-16,50.2759
2020-10-17,50.2759
2020-10-18,50.2759
2020-10-19,46.9558
2020-10-20,47.682
2020-10-21,46.0417
2020-10-22,47.3111
2020-10-23,47.8122
2020-10-24,47.8122
2020-10-25,47.8122
2020-10-26,44.5316
2020-10-27,41.3758
2020-10-28,38.2553
2020-10-29,38.7641
2020-10-30,39.005
2020-10-31,39.005
2020-11-01,39.005
2020-11-02,45.403
2020-11-03,47.9533
2020-11-04,48.696
2020-11-05,51.6839
2020-11-06,51.3843
2020-11-07,51.3843
2020-11-08,51.3843
2020-11-09,58.7896
2020-11-10,61.0688
2020-11-11,57.4568
2020-11-12,56.1188
2020-11-13,58.9925
2020-11-14,58.9925
2020-11-15,58.9925
2020-11-16,62.6427
2020-11-17,63.4943
2020-11-18,63.9915
2020-11-19,64.3973
2020-11-20,59.8341
2020-11-21,59.8341
2020-11-22,59.8341
2020-11-23,62.4357
2020-11-24,65.5904
2020-11-25,64.2141
2020-11-26,64.2141
2020-11-27,64.1584
2020-11-28,64.1584
2020-11-29,64.1584
2020-11-30,59.5365
2020-12-01,60.0697
2020-12-02,61.0405
2020-12-03,61.389
2020-12-04,62.989
2020-12-05,62.989
2020-12-06,62.989
2020-12-07,60.3998
2020-12-08,60.6755
2020-12-09,60.7477
2020-12-10,59.6063
2020-12-11,57.7148
2020-12-12,57.7148
2020-12-13,57.7148
2020-12-14,55.3288
2020-12-15,57.2133
2020-12-16,55.6214
2020-12-17,54.6908
2020-12-18,54.4355
2020-12-19,54.4355
2020-12-20,54.4355
2020-12-21,52.0432
2020-12-22,52.3883
2020-12-23,54.5269
2020-12-24,54.5876
2020-12-25,54.5876
2020-12-26,54.5876
2020-12-27,54.5876
2020-12-28,55.9418
2020-12-29,55.0263
2020-12-30,56.6692
2020-12-31,56.7376
2021-01-01,56.7376
2021-01-02,56.7376
2021-01-03,56.7376
2021-01-04,51.9902
2021-01-05,54.5701
2021-01-06,57.9686
2021-01-07,56.2193
2021-01-08,55.7682
2021-01-09,55.7682
2021-01-10,55.7682
2021-01-11,56.1972
2021-01-12,56.8864
2021-01-13,56.0422
2021-01-14,56.0422
2021-01-15,54.4132
2021-01-16,54.4132
2021-01-17,54.4132
2021-01-18,54.4132
2021-01-19,56.0335
2021-01-20,55.8904
2021-01-21,53.343
2021-01-22,52.0623
2021-01-23,52.0623
2021-01-24,52.0623
2021-01-25,50.2015
2021-01-26,47.1153
2021-01-27,43.714
2021-01-28,47.1089
2021-01-29,43.9832
2021-01-30,43.9832
2021-01-31,43.9832
2021-02-01,47.5892
2021-02-02,49.484
2021-02-03,50.8396
2021-02-04,52.0781
2021-02-05,51.2698
2021-02-06,51.2698
2021-02-07,51.2698
2021-02-08,51.9547
2021-02-09,51.5498
2021-02-10,51.9373
2021-02-11,53.6584
2021-02-12,53.48
2021-02-13,53.48
2021-02-14,53.48
2021-02-15,53.48
2021-02-16,53.2199
2021-02-17,53.0223
2021-02-18,51.5183
2021-02-19,54.7259
2021-02-20,54.7259
2021-02-21,54.7259
2021-02-22,55.4978
2021-02-23,54.9146
2021-02-24,56.7289
2021-02-25,49.6985
2021-02-26,48.1103
2021-02-27,48.1103
2021-02-28,48.1103
2021-03-01,51.7557
2021-03-02,50.5897
2021-03-03,51.5459
2021-03-04,51.0525
2021-03-05,54.5036
2021-03-06,54.5036
2021-03-07,54.5036
2021-03-08,55.2118
2021-03-09,53.0002
2021-03-10,55.3348
2021-03-11,55.2415
2021-03-12,58.2514
2021-03-13,58.2514
2021-03-14,58.2514
2021-03-15,57.8325
2021-03-16,55.5732
2021-03-17,56.4568
2021-03-18,54.426
2021-03-19,53.6057
2021-03-20,53.6057
2021-03-21,53.6057
2021-03-22,51.674
2021-03-23,48.3589
2021-03-24,49.7346
2021-03-25,51.7457
2021-03-26,52.6209
2021-03-27,52.6209
2021-03-28,52.6209
2021-03-29,53.6925
2021-03-30,53.1502
2021-03-31,52.7794
2021-04-01,53.9137
2021-04-02,53.9137
2021-04-03,53.9137
2021-04-04,53.9137
2021-04-05,54.4666
2021-04-06,56.2783
2021-04-07,56.3528
2021-04-08,57.0013
2021-04-09,58.04
2021-04-10,58.04
2021-04-11,58.04
2021-04-12,59.2153
2021-04-13,56.9423
2021-04-14,56.9423
2021-04-15,57.3161
2021-04-16,58.0428
2021-04-17,58.0428
2021-04-18,58.0428
2021-04-19,57.8291
2021-04-20,54.854
2021-04-21,57.7267
2021-04-22,56.5934
2021-04-23,56.8914
2021-04-24,56.8914
2021-04-25,56.8914
2021-04-26,57.3646
2021-04-27,58.2278
2021-04-28,59.1952
2021-04-29,61.1987
2021-04-30,58.2913
2021-05-01,58.2913
2021-05-02,58.2913
2021-05-03,58.4225
2021-05-04,58.5766
2021-05-05,56.8335
2021-05-06,59.6024
2021-05-07,62.0084
2021-05-08,62.0084
2021-05-09,62.0084
2021-05-10,57.6471
2021-05-11,53.2935
2021-05-12,49.7392
2021-05-13,53.7146
2021-05-14,55.1165
2021-05-15,55.1165
2021-05-16,55.1165
2021-05-17,54.937
2021-05-18,52.5716
2021-05-19,52.6367
2021-05-20,51.9314
2021-05-21,53.5274
2021-05-22,53.5274
2021-05-23,53.5274
2021-05-24,52.9684
2021-05-25,51.1798
2021-05-26,51.8626
2021-05-27,53.5672
2021-05-28,52.0203
2021-05-29,52.0203
2021-05-30,52.0203
2021-05-31,52.0203
2021-06-01,53.2844
2021-06-02,50.8983
2021-06-03,51.1614
2021-06-04,52.2414
2021-06-05,52.2414
2021-06-06,52.2414
2021-06-07,51.4453
2021-06-08,54.6857
2021-06-09,52.7429
2021-06-10,53.022
2021-06-11,54.8019
2021-06-12,54.8019
2021-06-13,54.8019
2021-06-14,52.8381
2021-06-15,53.007
2021-06-16,51.8307
2021-06-17,47.5475
2021-06-18,45.8038
2021-06-19,45.8038
2021-06-20,45.8038
2021-06-21,49.2913
2021-06-22,47.1064
2021-06-23,46.6214
2021-06-24,46.9901
2021-06-25,48.1932
2021-06-26,48.1932
2021-06-27,48.1932
2021-06-28,45.5796
2021-06-29,44.0051
2021-06-30,45.0238
2021-07-01,45.3422
2021-07-02,47.7617
2021-07-03,47.7617
2021-07-04,47.7617
2021-07-05,47.7617
2021-07-06,47.277
2021-07-07,49.7281
2021-07-08,45.8361
2021-07-09,49.0238
2021-07-10,49.0238
2021-07-11,49.0238
2021-07-12,48.6807
2021-07-13,45.2914
2021-07-14,45.082
2021-07-15,44.6932
2021-07-16,43.1904
2021-07-17,43.1904
2021-07-18,43.1904
2021-07-19,39.8168
2021-07-20,44.6538
2021-07-21,45.762
2021-07-22,45.1235
2021-07-23,45.3976
2021-07-24,45.3976
2021-07-25,45.3976
2021-07-26,45.7829
2021-07-27,45.3913
2021-07-28,46.8737
2021-07-29,48.5191
2021-07-30,47.3806
2021-07-31,47.3806
2021-08-01,47.3806
2021-08-02,47.719
2021-08-03,50.1249
2021-08-04,48.225
2021-08-05,50.5781
2021-08-06,50.2078
2021-08-07,50.2078
2021-08-08,50.2078
2021-08-09,48.855
2021-08-10,50.08
2021-08-11,51.5711
2021-08-12,50.594
2021-08-13,50.458
2021-08-14,50.458
2021-08-15,50.458
2021-08-16,49.9529
2021-08-17,48.4844
2021-08-18,46.2255
2021-08-19,44.3823
2021-08-20,46.8068
2021-08-21,46.8068
2021-08-22,46.8068
2021-08-23,47.819
2021-08-24,48.2555
2021-08-25,49.3319
2021-08-26,49.3991
2021-08-27,53.8338
2021-08-28,53.8338
2021-08-29,53.8338
2021-08-30,52.7141
2021-08-31,52.0854
2021-09-01,50.606
2021-09-02,50.1062
2021-09-03,48.1901
2021-09-04,48.1901
2021-09-05,48.1901
2021-09-06,48.1901
2021-09-07,45.3028
2021-09-08,44.553
2021-09-09,44.3721
2021-09-10,41.6105
2021-09-11,41.6105
2021-09-12,41.6105
2021-09-13,44.159
2021-09-14,43.3321
2021-09-15,44.1398
2021-09-16,50.5871
2021-09-17,54.8723
2021-09-18,54.8723
2021-09-19,54.8723
2021-09-20,50.7243
2021-09-21,51.0843
2021-09-22,54.1897
2021-09-23,55.8175
2021-09-24,56.1379
2021-09-25,56.1379
2021-09-26,56.1379
2021-09-27,58.5941
2021-09-28,55.845
2021-09-29,58.4825
2021-09-30,56.1607
2021-10-01,58.1011
2021-10-02,58.1011
2021-10-03,58.1011
2021-10-04,58.8739
2021-10-05,59.9798
2021-10-06,60.785
2021-10-07,61.5339
2021-10-08,62.3546
2021-10-09,62.3546
2021-10-10,62.3546
2021-10-11,57.1996
2021-10-12,56.8153
2021-10-13,56.4861
2021-10-14,58.6321
2021-10-15,59.105
2021-10-16,59.105
2021-10-17,59.105
2021-10-18,59.8041
2021-10-19,58.0787
2021-10-20,58.4429
2021-10-21,59.4092
2021-10-22,59.4887
2021-10-23,59.4887
2021-10-24,59.4887
2021-10-25,60.5095
2021-10-26,60.0035
2021-10-27,55.4265
2021-10-28,54.1912
2021-10-29,52.4246
2021-10-30,52.4246
2021-10-31,52.4246
2021-11-01,53.2193
2021-11-02,53.3517
2021-11-03,54.6312
2021-11-04,56.5503
2021-11-05,61.4476
2021-11-06,61.4476
2021-11-07,61.4476
2021-11-08,59.5487
2021-11-09,60.4181
2021-11-10,57.9007
2021-11-11,56.0079
2021-11-12,56.3714
2021-11-13,56.3714
2021-11-14,56.3714
2021-11-15,54.0478
2021-11-16,52.4394
2021-11-17,52.1652
2021-11-18,56.1
2021-11-19,55.103
2021-11-20,55.103
2021-11-21,55.103
2021-11-22,55.0346
2021-11-23,57.8008
2021-11-24,57.9582
2021-11-25,57.9582
2021-11-26,49.8872
2021-11-27,49.8872
2021-11-28,49.8872
2021-11-29,50.6
2021-11-30,46.9487
2021-12-01,45.021
2021-12-02,48.801
2021-12-03,51.3642
2021-12-04,51.3642
2021-12-05,51.3642
2021-12-06,53.8421
2021-12-07,54.5467
2021-12-08,54.7088
2021-12-09,54.2496
2021-12-10,55.3044
2021-12-11,55.3044
2021-12-12,55.3044
2021-12-13,53.7562
2021-12-14,53.8294
2021-12-15,55.8415
2021-12-16,53.3029
2021-12-17,53.1451
2021-12-18,53.1451
2021-12-19,53.1451
2021-12-20,50.5956
2021-12-21,55.2359
2021-12-22,55.3717
2021-12-23,56.4267
2021-12-24,56.4267
2021-12-25,56.4267
2021-12-26,56.4267
2021-12-27,58.224
2021-12-28,59.2757
2021-12-29,59.0218
2021-12-30,57.4928
2021-12-31,58.4882
2022-01-01,58.4882
2022-01-02,58.4882
2022-01-03,57.8697
2022-01-04,60.3287
2022-01-05,59.0425
2022-01-06,59.4796
2022-01-07,57.4092
2022-01-08,57.4092
2022-01-09,57.4092
2022-01-10,55.0234
2022-01-11,57.6078
2022-01-12,56.0417
2022-01-13,56.7529
2022-01-14,56.9409
2022-01-15,56.9409
2022-01-16,56.9409
2022-01-17,56.9409
2022-01-18,55.6751
2022-01-19,54.8846
2022-01-20,52.9998
2022-01-21,53.9598
2022-01-22,53.9598
2022-01-23,53.9598
2022-01-24,56.1013
2022-01-25,50.0141
2022-01-26,49.8014
2022-01-27,46.7932
2022-01-28,47.7978
2022-01-29,47.7978
2022-01-30,47.7978
2022-01-31,48.3459
2022-02-01,48.2506
2022-02-02,48.6822
2022-02-03,47.4661
2022-02-04,47.1428
2022-02-05,47.1428
2022-02-06,47.1428
2022-02-07,47.8354
2022-02-08,52.1744
2022-02-09,55.2503
2022-02-10,52.7328
2022-02-11,52.9334
2022-02-12,52.9334
2022-02-13,52.9334
2022-02-14,51.3037
2022-02-15,54.5738
2022-02-16,56.3097
2022-02-17,54.2202
2022-02-18,52.3156
2022-02-19,52.3156
2022-02-20,52.3156
2022-02-21,52.3156
2022-02-22,51.1894
2022-02-23,48.7964
2022-02-24,49.945
2022-02-25,54.1233
2022-02-26,54.1233
2022-02-27,54.1233
2022-02-28,62.3164
2022-03-01,65.5633
2022-03-02,66.3623
2022-03-03,66.0958
2022-03-04,67.7728
2022-03-05,67.7728
2022-03-06,67.7728
2022-03-07,65.9258
2022-03-08,59.4749
2022-03-09,61.2452
2022-03-10,57.154
2022-03-11,55.8767
2022-03-12,55.8767
2022-03-13,55.8767
2022-03-14,54.6423
2022-03-15,57.939
2022-03-16,55.4599
2022-03-17,57.0619
2022-03-18,60.7466
2022-03-19,60.7466
2022-03-20,60.7466
2022-03-21,61.2792
2022-03-22,60.1791
2022-03-23,59.5569
2022-03-24,60.7302
2022-03-25,61.3498
2022-03-26,61.3498
2022-03-27,61.3498
2022-03-28,58.3125
2022-03-29,58.4473
2022-03-30,56.8347
2022-03-31,55.4295
2022-04-01,57.9421
2022-04-02,57.9421
2022-04-03,57.9421
2022-04-04,56.6464
2022-04-05,55.3466
2022-04-06,51.7967
2022-04-07,53.0145
2022-04-08,50.7339
2022-04-09,50.7339
2022-04-10,50.7339
2022-04-11,50.7933
2022-04-12,51.7815
2022-04-13,54.2449
2022-04-14,55.1828
2022-04-15,55.1828
2022-04-16,55.1828
2022-04-17,55.1828
2022-04-18,55.431
2022-04-19,57.475
2022-04-20,60.2053
2022-04-21,57.6395
2022-04-22,56.3
2022-04-23,56.3
2022-04-24,56.3
2022-04-25,52.0236
2022-04-26,49.4262
2022-04-27,49.418
2022-04-28,51.5007
2022-04-29,46.7748
2022-04-30,46.7748
2022-05-01,46.7748
2022-05-02,46.4476
2022-05-03,47.7032
2022-05-04,50.2959
2022-05-05,43.4969
2022-05-06,46.6245
2022-05-07,46.6245
2022-05-08,46.6245
2022-05-09,43.9509
2022-05-10,43.8288
2022-05-11,45.5648
2022-05-12,44.6643
2022-05-13,44.3405
2022-05-14,44.3405
2022-05-15,44.3405
2022-05-16,44.4904
2022-05-17,48.8803
2022-05-18,48.1842
2022-05-19,46.6553
2022-05-20,46.9747
2022-05-21,46.9747
2022-05-22,46.9747
2022-05-23,47.171
2022-05-24,49.8138
2022-05-25,49.5573
2022-05-26,49.4615
2022-05-27,50.3387
2022-05-28,50.3387
2022-05-29,50.3387
2022-05-30,50.3387
2022-05-31,48.2858
2022-06-01,48.4935
2022-06-02,50.631
2022-06-03,49.0802
2022-06-04,49.0802
2022-06-05,49.0802
2022-06-06,49.7722
2022-06-07,53.0706
2022-06-08,50.4325
2022-06-09,48.7793
2022-06-10,45.1652
2022-06-11,45.1652
2022-06-12,45.1652
2022-06-13,41.7144
2022-06-14,42.8073
2022-06-15,42.1467
2022-06-16,38.0293
2022-06-17,37.8226
2022-06-18,37.8226
2022-06-19,37.8226
2022-06-20,37.8226
2022-06-21,43.0355
2022-06-22,42.5997
2022-06-23,41.1254
2022-06-24,43.5139
2022-06-25,43.5139
2022-06-26,43.5139
2022-06-27,44.1993
2022-06-28,43.6192
2022-06-29,42.925
2022-06-30,44.6195
2022-07-01,45.8437
2022-07-02,45.8437
2022-07-03,45.8437
2022-07-04,45.8437
2022-07-05,43.1617
2022-07-06,44.3917
2022-07-07,44.6755
2022-07-08,44.5117
2022-07-09,44.5117
2022-07-10,44.5117
2022-07-11,44.4311
2022-07-12,44.3556
2022-07-13,42.1821
2022-07-14,42.3317
2022-07-15,43.0535
2022-07-16,43.0535
2022-07-17,43.0535
2022-07-18,43.0743
2022-07-19,48.6255
2022-07-20,49.9902
2022-07-21,50.4905
2022-07-22,50.5085
2022-07-23,50.5085
2022-07-24,50.5085
2022-07-25,51.1143
2022-07-26,51.4496
2022-07-27,52.2404
2022-07-28,54.9256
2022-07-29,56.5344
2022-07-30,56.5344
2022-07-31,56.5344
2022-08-01,55.6538
2022-08-02,54.2402
2022-08-03,54.8291
2022-08-04,58.2971
2022-08-05,56.6029
2022-08-06,56.6029
2022-08-07,56.6029
2022-08-08,56.9833
2022-08-09,55.0104
2022-08-10,55.7844
2022-08-11,55.9107
2022-08-12,58.7648
2022-08-13,58.7648
2022-08-14,58.7648
2022-08-15,59.8309
2022-08-16,60.0773
2022-08-17,60.5365
2022-08-18,61.183
2022-08-19,59.8138
2022-08-20,59.8138
2022-08-21,59.8138
2022-08-22,55.0924
2022-08-23,55.6009
2022-08-24,59.8747
2022-08-25,61.5287
2022-08-26,55.9879
2022-08-27,55.9879
2022-08-28,55.9879
2022-08-29,56.5798
2022-08-30,56.4925
2022-08-31,54.7548
2022-09-01,52.1458
2022-09-02,49.2337
2022-09-03,49.2337
2022-09-04,49.2337
2022-09-05,49.2337
2022-09-06,51.5744
2022-09-07,55.3266
2022-09-08,55.0173
2022-09-09,57.6483
2022-09-10,57.6483
2022-09-11,57.6483
2022-09-12,58.9679
2022-09-13,52.4279
2022-09-14,54.4131
2022-09-15,52.5544
2022-09-16,50.8422
2022-09-17,50.8422
2022-09-18,50.8422
2022-09-19,51.7003
2022-09-20,50.8761
2022-09-21,49.0802
2022-09-22,49.7691
2022-09-23,45.7069
2022-09-24,45.7069
2022-09-25,45.7069
2022-09-26,45.0332
2022-09-27,44.4608
2022-09-28,48.0726
2022-09-29,47.4681
2022-09-30,46.7085
2022-10-01,46.7085
2022-10-02,46.7085
2022-10-03,49.7964
2022-10-04,55.6549
2022-10-05,54.422
2022-10-06,54.0656
2022-10-07,53.258
2022-10-08,53.258
2022-10-09,53.258
2022-10-10,53.8497
2022-10-11,54.8429
2022-10-12,53.8186
2022-10-13,56.2919
2022-10-14,53.0313
2022-10-15,53.0313
2022-10-16,53.0313
2022-10-17,58.4425
2022-10-18,60.9767
2022-10-19,61.6282
2022-10-20,60.7598
2022-10-21,62.9802
2022-10-22,62.9802
2022-10-23,62.9802
2022-10-24,63.6111
2022-10-25,64.978
2022-10-26,61.789
2022-10-27,62.2239
2022-10-28,64.073
2022-10-29,64.073
2022-10-30,64.073
2022-10-31,62.8504
2022-11-01,62.8031
2022-11-02,60.1514
2022-11-03,61.5461
2022-11-04,64.0393
2022-11-05,64.0393
2022-11-06,64.0393
2022-11-07,65.1408
2022-11-08,65.9699
2022-11-09,65.574
2022-11-10,63.8303
2022-11-11,58.1583
2022-11-12,58.1583
2022-11-13,58.1583
2022-11-14,59.6388
2022-11-15,62.6631
2022-11-16,62.0261
2022-11-17,62.3461
2022-11-18,62.5674
2022-11-19,62.5674
2022-11-20,62.5674
2022-11-21,62.5579
2022-11-22,64.0348
2022-11-23,64.1637
2022-11-24,64.1637
2022-11-25,64.888
2022-11-26,64.888
2022-11-27,64.888
2022-11-28,63.195
2022-11-29,60.9482
2022-11-30,61.7028
2022-12-01,62.8417
2022-12-02,63.9624
2022-12-03,63.9624
2022-12-04,63.9624
2022-12-05,60.4058
2022-12-06,58.3869
2022-12-07,56.3197
2022-12-08,55.6824
2022-12-09,53.8454
2022-12-10,53.8454
2022-12-11,53.8454
2022-12-12,53.8094
2022-12-13,54.0241
2022-12-14,53.6799
2022-12-15,50.0604
2022-12-16,49.7791
2022-12-17,49.7791
2022-12-18,49.7791
2022-12-19,49.9246
2022-12-20,50.2323
2022-12-21,51.8464
2022-12-22,47.8087
2022-12-23,49.4813
2022-12-24,49.4813
2022-12-25,49.4813
2022-12-26,49.4813
2022-12-27,50.5381
2022-12-28,48.7993
2022-12-29,50.7627
2022-12-30,51.3044
2022-12-31,51.3044
2023-01-01,51.3044
2023-01-02,51.3044
2023-01-03,49.4746
2023-01-04,49.4937
2023-01-05,48.8156
2023-01-06,53.9704
2023-01-07,53.9704
2023-01-08,53.9704
2023-01-09,49.4352
2023-01-10,50.8199
2023-01-11,52.1417
2023-01-12,51.7818
2023-01-13,50.032
2023-01-14,50.032
2023-01-15,50.032
2023-01-16,50.032
2023-01-17,49.9132
2023-01-18,44.6581
2023-01-19,43.2005
2023-01-20,44.7471
2023-01-21,44.7471
2023-01-22,44.7471
2023-01-23,43.8819
2023-01-24,45.7518
2023-01-25,48.0705
2023-01-26,47.8337
2023-01-27,46.2343
2023-01-28,46.2343
2023-01-29,46.2343
2023-01-30,48.0775
2023-01-31,51.2098
2023-02-01,51.5694
2023-02-02,52.6608
2023-02-03,54.4501
2023-02-04,54.4501
2023-02-05,54.4501
2023-02-06,54.9603
2023-02-07,57.1621
2023-02-08,54.5059
2023-02-09,52.5885
2023-02-10,54.7435
2023-02-11,54.7435
2023-02-12,54.7435
2023-02-13,55.0807
2023-02-14,54.0003
2023-02-15,55.0382
2023-02-16,55.232
2023-02-17,57.3649
2023-02-18,57.3649
2023-02-19,57.3649
2023-02-20,57.3649
2023-02-21,54.9707
2023-02-22,59.7429
2023-02-23,59.8694
2023-02-24,58.8177
2023-02-25,58.8177
2023-02-26,58.8177
2023-02-27,57.9246
2023-02-28,55.9473
2023-03-01,56.9291
2023-03-02,59.0716
2023-03-03,57.8781
2023-03-04,57.8781
2023-03-05,57.8781
2023-03-06,57.0086
2023-03-07,56.115
2023-03-08,54.8506
2023-03-09,52.5661
2023-03-10,50.3758
2023-03-11,50.3758
2023-03-12,50.3758
2023-03-13,47.3512
2023-03-14,50.5268
2023-03-15,46.4362
2023-03-16,49.9225
2023-03-17,45.725
2023-03-18,45.725
2023-03-19,45.725
