,HBI US Equity
2020-07-14,57.0381
2020-07-15,62.7524
2020-07-16,62.3689
2020-07-17,61.2079
2020-07-18,61.2079
2020-07-19,61.2079
2020-07-20,61.0121
2020-07-21,60.5114
2020-07-22,61.0732
2020-07-23,61.174
2020-07-24,60.5788
2020-07-25,60.5788
2020-07-26,60.5788
2020-07-27,61.2525
2020-07-28,61.4319
2020-07-29,62.9578
2020-07-30,60.7601
2020-07-31,60.0187
2020-08-01,60.0187
2020-08-02,60.0187
2020-08-03,60.743
2020-08-04,60.3856
2020-08-05,62.2248
2020-08-06,59.4299
2020-08-07,62.2998
2020-08-08,62.2998
2020-08-09,62.2998
2020-08-10,65.2672
2020-08-11,65.7991
2020-08-12,65.8627
2020-08-13,63.5984
2020-08-14,64.1836
2020-08-15,64.1836
2020-08-16,64.1836
2020-08-17,64.4273
2020-08-18,63.9133
2020-08-19,63.9876
2020-08-20,63.1138
2020-08-21,63.2336
2020-08-22,63.2336
2020-08-23,63.2336
2020-08-24,64.6592
2020-08-25,64.4438
2020-08-26,61.3432
2020-08-27,62.0304
2020-08-28,61.9592
2020-08-29,61.9592
2020-08-30,61.9592
2020-08-31,58.9487
2020-09-01,60.1143
2020-09-02,61.8189
2020-09-03,59.0043
2020-09-04,58.3341
2020-09-05,58.3341
2020-09-06,58.3341
2020-09-07,58.3341
2020-09-08,58.8658
2020-09-09,57.8932
2020-09-10,57.195
2020-09-11,57.7745
2020-09-12,57.7745
2020-09-13,57.7745
2020-09-14,59.772
2020-09-15,59.2516
2020-09-16,61.7148
2020-09-17,58.7046
2020-09-18,57.7801
2020-09-19,57.7801
2020-09-20,57.7801
2020-09-21,55.1539
2020-09-22,57.0154
2020-09-23,58.8337
2020-09-24,55.976
2020-09-25,55.5111
2020-09-26,55.5111
2020-09-27,55.5111
2020-09-28,56.9892
2020-09-29,54.6417
2020-09-30,56.2914
2020-10-01,57.3272
2020-10-02,58.3483
2020-10-03,58.3483
2020-10-04,58.3483
2020-10-05,61.1829
2020-10-06,60.2483
2020-10-07,61.1456
2020-10-08,61.9408
2020-10-09,63.0454
2020-10-10,63.0454
2020-10-11,63.0454
2020-10-12,63.3207
2020-10-13,61.3507
2020-10-14,61.3507
2020-10-15,62.9305
2020-10-16,61.7874
2020-10-17,61.7874
2020-10-18,61.7874
2020-10-19,58.1211
2020-10-20,60.1012
2020-10-21,60.857
2020-10-22,62.6152
2020-10-23,62.2936
2020-10-24,62.2936
2020-10-25,62.2936
2020-10-26,61.3965
2020-10-27,61.5527
2020-10-28,54.148
2020-10-29,54.0793
2020-10-30,51.1278
2020-10-31,51.1278
2020-11-01,51.1278
2020-11-02,54.1848
2020-11-03,55.4596
2020-11-04,52.5028
2020-11-05,38.2511
2020-11-06,36.6271
2020-11-07,36.6271
2020-11-08,36.6271
2020-11-09,37.266
2020-11-10,38.261
2020-11-11,38.0407
2020-11-12,36.3449
2020-11-13,39.3218
2020-11-14,39.3218
2020-11-15,39.3218
2020-11-16,41.4189
2020-11-17,42.5841
2020-11-18,42.0892
2020-11-19,42.9465
2020-11-20,43.3514
2020-11-21,43.3514
2020-11-22,43.3514
2020-11-23,45.5223
2020-11-24,49.7672
2020-11-25,48.2313
2020-11-26,48.2313
2020-11-27,47.8968
2020-11-28,47.8968
2020-11-29,47.8968
2020-11-30,46.7937
2020-12-01,46.5047
2020-12-02,46.1118
2020-12-03,47.9868
2020-12-04,46.4664
2020-12-05,46.4664
2020-12-06,46.4664
2020-12-07,45.7663
2020-12-08,46.1262
2020-12-09,47.0945
2020-12-10,46.2348
2020-12-11,45.9636
2020-12-12,45.9636
2020-12-13,45.9636
2020-12-14,44.8742
2020-12-15,47.3279
2020-12-16,46.3726
2020-12-17,47.6584
2020-12-18,49.2933
2020-12-19,49.2933
2020-12-20,49.2933
2020-12-21,49.2321
2020-12-22,47.1147
2020-12-23,51.2083
2020-12-24,50.353
2020-12-25,50.353
2020-12-26,50.353
2020-12-27,50.353
2020-12-28,50.4753
2020-12-29,49.4056
2020-12-30,50.863
2020-12-31,50.2768
2021-01-01,50.2768
2021-01-02,50.2768
2021-01-03,50.2768
2021-01-04,49.4255
2021-01-05,49.0948
2021-01-06,54.623
2021-01-07,55.6976
2021-01-08,54.9187
2021-01-09,54.9187
2021-01-10,54.9187
2021-01-11,54.6313
2021-01-12,58.4548
2021-01-13,55.8758
2021-01-14,56.7531
2021-01-15,56.1754
2021-01-16,56.1754
2021-01-17,56.1754
2021-01-18,56.1754
2021-01-19,54.0415
2021-01-20,54.6943
2021-01-21,55.114
2021-01-22,54.9635
2021-01-23,54.9635
2021-01-24,54.9635
2021-01-25,54.3494
2021-01-26,55.1274
2021-01-27,57.7353
2021-01-28,52.8898
2021-01-29,52.1122
2021-01-30,52.1122
2021-01-31,52.1122
2021-02-01,51.8256
2021-02-02,51.6785
2021-02-03,52.0305
2021-02-04,55.329
2021-02-05,55.9682
2021-02-06,55.9682
2021-02-07,55.9682
2021-02-08,56.6737
2021-02-09,72.9159
2021-02-10,65.1122
2021-02-11,63.6232
2021-02-12,63.7551
2021-02-13,63.7551
2021-02-14,63.7551
2021-02-15,63.7551
2021-02-16,60.9541
2021-02-17,60.1177
2021-02-18,60.8647
2021-02-19,60.5129
2021-02-20,60.5129
2021-02-21,60.5129
2021-02-22,61.6961
2021-02-23,60.6649
2021-02-24,61.6402
2021-02-25,58.6896
2021-02-26,58.2773
2021-02-27,58.2773
2021-02-28,58.2773
2021-03-01,60.0998
2021-03-02,60.7449
2021-03-03,62.6574
2021-03-04,60.6004
2021-03-05,63.4585
2021-03-06,63.4585
2021-03-07,63.4585
2021-03-08,68.6311
2021-03-09,62.6438
2021-03-10,62.859
2021-03-11,63.724
2021-03-12,64.7551
2021-03-13,64.7551
2021-03-14,64.7551
2021-03-15,65.1469
2021-03-16,64.1816
2021-03-17,62.9333
2021-03-18,63.4679
2021-03-19,64.8447
2021-03-20,64.8447
2021-03-21,64.8447
2021-03-22,62.8608
2021-03-23,56.4499
2021-03-24,56.4499
2021-03-25,59.3924
2021-03-26,61.072
2021-03-27,61.072
2021-03-28,61.072
2021-03-29,56.9309
2021-03-30,57.9714
2021-03-31,56.4203
2021-04-01,55.0355
2021-04-02,55.0355
2021-04-03,55.0355
2021-04-04,55.0355
2021-04-05,56.8961
2021-04-06,57.1121
2021-04-07,57.0135
2021-04-08,57.0519
2021-04-09,58.6898
2021-04-10,58.6898
2021-04-11,58.6898
2021-04-12,59.3976
2021-04-13,56.7505
2021-04-14,56.8698
2021-04-15,56.6543
2021-04-16,57.5693
2021-04-17,57.5693
2021-04-18,57.5693
2021-04-19,56.614
2021-04-20,54.7881
2021-04-21,58.2883
2021-04-22,58.4885
2021-04-23,59.6509
2021-04-24,59.6509
2021-04-25,59.6509
2021-04-26,59.2367
2021-04-27,60.4541
2021-04-28,60.0828
2021-04-29,60.1672
2021-04-30,59.7752
2021-05-01,59.7752
2021-05-02,59.7752
2021-05-03,60.7882
2021-05-04,61.6993
2021-05-05,63.3761
2021-05-06,63.3761
2021-05-07,65.287
2021-05-08,65.287
2021-05-09,65.287
2021-05-10,61.9436
2021-05-11,47.8209
2021-05-12,45.6825
2021-05-13,45.6419
2021-05-14,47.7093
2021-05-15,47.7093
2021-05-16,47.7093
2021-05-17,50.8569
2021-05-18,50.0992
2021-05-19,48.6869
2021-05-20,49.2463
2021-05-21,48.9244
2021-05-22,48.9244
2021-05-23,48.9244
2021-05-24,48.2258
2021-05-25,47.9895
2021-05-26,49.8209
2021-05-27,51.347
2021-05-28,50.2256
2021-05-29,50.2256
2021-05-30,50.2256
2021-05-31,50.2256
2021-06-01,51.9049
2021-06-02,50.1047
2021-06-03,49.9511
2021-06-04,49.2225
2021-06-05,49.2225
2021-06-06,49.2225
2021-06-07,49.7639
2021-06-08,51.373
2021-06-09,48.8891
2021-06-10,47.6458
2021-06-11,50.211
2021-06-12,50.211
2021-06-13,50.211
2021-06-14,47.9363
2021-06-15,48.8087
2021-06-16,48.0282
2021-06-17,45.4708
2021-06-18,43.9059
2021-06-19,43.9059
2021-06-20,43.9059
2021-06-21,45.6645
2021-06-22,45.9567
2021-06-23,45.4511
2021-06-24,46.4864
2021-06-25,47.8711
2021-06-26,47.8711
2021-06-27,47.8711
2021-06-28,46.1006
2021-06-29,45.4679
2021-06-30,46.7898
2021-07-01,47.4797
2021-07-02,46.1845
2021-07-03,46.1845
2021-07-04,46.1845
2021-07-05,46.1845
2021-07-06,42.4359
2021-07-07,41.2805
2021-07-08,40.6602
2021-07-09,44.8786
2021-07-10,44.8786
2021-07-11,44.8786
2021-07-12,45.005
2021-07-13,45.2
2021-07-14,45.1448
2021-07-15,44.2505
2021-07-16,41.289
2021-07-17,41.289
2021-07-18,41.289
2021-07-19,40.735
2021-07-20,44.1194
2021-07-21,46.1731
2021-07-22,44.9064
2021-07-23,46.0383
2021-07-24,46.0383
2021-07-25,46.0383
2021-07-26,48.0516
2021-07-27,47.5192
2021-07-28,46.4541
2021-07-29,48.3181
2021-07-30,47.7046
2021-07-31,47.7046
2021-08-01,47.7046
2021-08-02,49.3673
2021-08-03,50.475
2021-08-04,48.3509
2021-08-05,55.2057
2021-08-06,56.8896
2021-08-07,56.8896
2021-08-08,56.8896
2021-08-09,54.9328
2021-08-10,58.9273
2021-08-11,60.5167
2021-08-12,60.9938
2021-08-13,59.178
2021-08-14,59.178
2021-08-15,59.178
2021-08-16,57.41
2021-08-17,52.9267
2021-08-18,51.4113
2021-08-19,48.5864
2021-08-20,50.4465
2021-08-21,50.4465
2021-08-22,50.4465
2021-08-23,51.887
2021-08-24,52.5998
2021-08-25,54.4448
2021-08-26,50.8479
2021-08-27,52.4478
2021-08-28,52.4478
2021-08-29,52.4478
2021-08-30,49.382
2021-08-31,48.6834
2021-09-01,51.4732
2021-09-02,52.1098
2021-09-03,50.5274
2021-09-04,50.5274
2021-09-05,50.5274
2021-09-06,50.5274
2021-09-07,49.491
2021-09-08,48.513
2021-09-09,49.3307
2021-09-10,48.7962
2021-09-11,48.7962
2021-09-12,48.7962
2021-09-13,50.8351
2021-09-14,49.2984
2021-09-15,51.2058
2021-09-16,51.9537
2021-09-17,50.2464
2021-09-18,50.2464
2021-09-19,50.2464
2021-09-20,48.5944
2021-09-21,47.0993
2021-09-22,47.576
2021-09-23,48.3583
2021-09-24,48.6025
2021-09-25,48.6025
2021-09-26,48.6025
2021-09-27,49.1619
2021-09-28,50.5838
2021-09-29,47.76
2021-09-30,40.9216
2021-10-01,42.8511
2021-10-02,42.8511
2021-10-03,42.8511
2021-10-04,42.6651
2021-10-05,40.3977
2021-10-06,38.2128
2021-10-07,42.3674
2021-10-08,38.9318
2021-10-09,38.9318
2021-10-10,38.9318
2021-10-11,39.2913
2021-10-12,39.8408
2021-10-13,40.8864
2021-10-14,44.6887
2021-10-15,43.1429
2021-10-16,43.1429
2021-10-17,43.1429
2021-10-18,43.0549
2021-10-19,42.3839
2021-10-20,42.9965
2021-10-21,43.6781
2021-10-22,43.4339
2021-10-23,43.4339
2021-10-24,43.4339
2021-10-25,44.0807
2021-10-26,44.4095
2021-10-27,44.6787
2021-10-28,46.0304
2021-10-29,44.951
2021-10-30,44.951
2021-10-31,44.951
2021-11-01,48.563
2021-11-02,48.5032
2021-11-03,52.723
2021-11-04,49.8267
2021-11-05,50.9305
2021-11-06,50.9305
2021-11-07,50.9305
2021-11-08,50.7466
2021-11-09,52.291
2021-11-10,51.7743
2021-11-11,50.8643
2021-11-12,49.3891
2021-11-13,49.3891
2021-11-14,49.3891
2021-11-15,50.2331
2021-11-16,50.299
2021-11-17,48.4396
2021-11-18,47.4672
2021-11-19,45.8179
2021-11-20,45.8179
2021-11-21,45.8179
2021-11-22,46.4838
2021-11-23,45.4564
2021-11-24,46.5262
2021-11-25,46.5262
2021-11-26,44.4641
2021-11-27,44.4641
2021-11-28,44.4641
2021-11-29,41.9971
2021-11-30,40.5221
2021-12-01,40.2409
2021-12-02,43.0219
2021-12-03,43.3428
2021-12-04,43.3428
2021-12-05,43.3428
2021-12-06,49.4533
2021-12-07,50.0575
2021-12-08,51.5874
2021-12-09,49.8033
2021-12-10,51.0165
2021-12-11,51.0165
2021-12-12,51.0165
2021-12-13,45.1246
2021-12-14,45.7452
2021-12-15,46.5786
2021-12-16,46.517
2021-12-17,43.539
2021-12-18,43.539
2021-12-19,43.539
2021-12-20,40.0876
2021-12-21,43.1025
2021-12-22,43.5919
2021-12-23,44.0188
2021-12-24,44.0188
2021-12-25,44.0188
2021-12-26,44.0188
2021-12-27,46.4641
2021-12-28,46.4042
2021-12-29,48.2673
2021-12-30,48.139
2021-12-31,47.6156
2022-01-01,47.6156
2022-01-02,47.6156
2022-01-03,49.0484
2022-01-04,52.0343
2022-01-05,49.1879
2022-01-06,49.7967
2022-01-07,48.6576
2022-01-08,48.6576
2022-01-09,48.6576
2022-01-10,45.7295
2022-01-11,47.7109
2022-01-12,47.5186
2022-01-13,50.9285
2022-01-14,48.5776
2022-01-15,48.5776
2022-01-16,48.5776
2022-01-17,48.5776
2022-01-18,46.898
2022-01-19,45.9246
2022-01-20,42.188
2022-01-21,42.4083
2022-01-22,42.4083
2022-01-23,42.4083
2022-01-24,46.3564
2022-01-25,45.3233
2022-01-26,42.4421
2022-01-27,41.1652
2022-01-28,43.5544
2022-01-29,43.5544
2022-01-30,43.5544
2022-01-31,46.4021
2022-02-01,46.9175
2022-02-02,44.8005
2022-02-03,43.7264
2022-02-04,44.5516
2022-02-05,44.5516
2022-02-06,44.5516
2022-02-07,43.3461
2022-02-08,46.4786
2022-02-09,48.6495
2022-02-10,45.9287
2022-02-11,43.9173
2022-02-12,43.9173
2022-02-13,43.9173
2022-02-14,43.8644
2022-02-15,45.2272
2022-02-16,46.6343
2022-02-17,43.8069
2022-02-18,44.1503
2022-02-19,44.1503
2022-02-20,44.1503
2022-02-21,44.1503
2022-02-22,42.485
2022-02-23,42.4316
2022-02-24,44.3144
2022-02-25,45.8643
2022-02-26,45.8643
2022-02-27,45.8643
2022-02-28,46.2861
2022-03-01,43.703
2022-03-02,50.0009
2022-03-03,49.5825
2022-03-04,47.0791
2022-03-05,47.0791
2022-03-06,47.0791
2022-03-07,45.2119
2022-03-08,48.3295
2022-03-09,46.1041
2022-03-10,46.9667
2022-03-11,47.8304
2022-03-12,47.8304
2022-03-13,47.8304
2022-03-14,45.9502
2022-03-15,44.5127
2022-03-16,47.2924
2022-03-17,47.1259
2022-03-18,47.6974
2022-03-19,47.6974
2022-03-20,47.6974
2022-03-21,47.4616
2022-03-22,47.7954
2022-03-23,44.7923
2022-03-24,46.2314
2022-03-25,47.1142
2022-03-26,47.1142
2022-03-27,47.1142
2022-03-28,46.0905
2022-03-29,50.175
2022-03-30,47.9909
2022-03-31,45.5414
2022-04-01,45.2635
2022-04-02,45.2635
2022-04-03,45.2635
2022-04-04,45.675
2022-04-05,41.8257
2022-04-06,41.5705
2022-04-07,42.0823
2022-04-08,42.7494
2022-04-09,42.7494
2022-04-10,42.7494
2022-04-11,42.9758
2022-04-12,41.5039
2022-04-13,41.8998
2022-04-14,41.6664
2022-04-15,41.6664
2022-04-16,41.6664
2022-04-17,41.6664
2022-04-18,42.5763
2022-04-19,45.6081
2022-04-20,46.3788
2022-04-21,44.1771
2022-04-22,41.9936
2022-04-23,41.9936
2022-04-24,41.9936
2022-04-25,42.3213
2022-04-26,39.4401
2022-04-27,40.0314
2022-04-28,40.8001
2022-04-29,38.4757
2022-04-30,38.4757
2022-05-01,38.4757
2022-05-02,39.7743
2022-05-03,42.3746
2022-05-04,45.9564
2022-05-05,38.1229
2022-05-06,37.6264
2022-05-07,37.6264
2022-05-08,37.6264
2022-05-09,38.6155
2022-05-10,36.8042
2022-05-11,37.1172
2022-05-12,41.4653
2022-05-13,43.216
2022-05-14,43.216
2022-05-15,43.216
2022-05-16,41.3237
2022-05-17,43.8006
2022-05-18,39.147
2022-05-19,37.5468
2022-05-20,37.2978
2022-05-21,37.2978
2022-05-22,37.2978
2022-05-23,37.2978
2022-05-24,35.2938
2022-05-25,37.3961
2022-05-26,39.6349
2022-05-27,41.8532
2022-05-28,41.8532
2022-05-29,41.8532
2022-05-30,41.8532
2022-05-31,40.8187
2022-06-01,40.7241
2022-06-02,41.2875
2022-06-03,40.589
2022-06-04,40.589
2022-06-05,40.589
2022-06-06,40.8846
2022-06-07,41.0364
2022-06-08,38.918
2022-06-09,37.7383
2022-06-10,36.1784
2022-06-11,36.1784
2022-06-12,36.1784
2022-06-13,34.1433
2022-06-14,33.3831
2022-06-15,33.3831
2022-06-16,31.3498
2022-06-17,34.1444
2022-06-18,34.1444
2022-06-19,34.1444
2022-06-20,34.1444
2022-06-21,35.8631
2022-06-22,35.3182
2022-06-23,36.4011
2022-06-24,39.847
2022-06-25,39.847
2022-06-26,39.847
2022-06-27,39.7951
2022-06-28,38.7007
2022-06-29,38.6483
2022-06-30,37.5959
2022-07-01,37.3853
2022-07-02,37.3853
2022-07-03,37.3853
2022-07-04,37.3853
2022-07-05,39.0628
2022-07-06,37.6884
2022-07-07,42.5404
2022-07-08,43.4823
2022-07-09,43.4823
2022-07-10,43.4823
2022-07-11,42.3453
2022-07-12,43.7859
2022-07-13,42.923
2022-07-14,41.069
2022-07-15,42.7202
2022-07-16,42.7202
2022-07-17,42.7202
2022-07-18,44.5679
2022-07-19,48.036
2022-07-20,48.5428
2022-07-21,48.5428
2022-07-22,48.255
2022-07-23,48.255
2022-07-24,48.255
2022-07-25,46.889
2022-07-26,41.571
2022-07-27,44.1752
2022-07-28,48.493
2022-07-29,47.9811
2022-07-30,47.9811
2022-07-31,47.9811
2022-08-01,47.6559
2022-08-02,46.2295
2022-08-03,48.616
2022-08-04,48.1471
2022-08-05,48.3678
2022-08-06,48.3678
2022-08-07,48.3678
2022-08-08,50.3367
2022-08-09,48.9076
2022-08-10,50.9945
2022-08-11,45.1408
2022-08-12,44.5464
2022-08-13,44.5464
2022-08-14,44.5464
2022-08-15,44.0662
2022-08-16,48.8437
2022-08-17,46.6299
2022-08-18,45.678
2022-08-19,43.8826
2022-08-20,43.8826
2022-08-21,43.8826
2022-08-22,40.289
2022-08-23,40.2381
2022-08-24,39.7188
2022-08-25,40.6693
2022-08-26,38.2271
2022-08-27,38.2271
2022-08-28,38.2271
2022-08-29,37.2906
2022-08-30,37.2409
2022-08-31,36.5855
2022-09-01,36.3311
2022-09-02,36.0716
2022-09-03,36.0716
2022-09-04,36.0716
2022-09-05,36.0716
2022-09-06,35.0866
2022-09-07,38.4715
2022-09-08,38.3039
2022-09-09,41.882
2022-09-10,41.882
2022-09-11,41.882
2022-09-12,44.326
2022-09-13,40.5079
2022-09-14,39.7986
2022-09-15,39.5233
2022-09-16,38.4233
2022-09-17,38.4233
2022-09-18,38.4233
2022-09-19,39.2972
2022-09-20,37.1175
2022-09-21,36.6964
2022-09-22,36.3762
2022-09-23,34.5073
2022-09-24,34.5073
2022-09-25,34.5073
2022-09-26,34.3048
2022-09-27,33.1472
2022-09-28,34.9249
2022-09-29,33.2966
2022-09-30,31.9946
2022-10-01,31.9946
2022-10-02,31.9946
2022-10-03,34.355
2022-10-04,38.0616
2022-10-05,39.9895
2022-10-06,39.2429
2022-10-07,37.4617
2022-10-08,37.4617
2022-10-09,37.4617
2022-10-10,38.2768
2022-10-11,40.3327
2022-10-12,40.2122
2022-10-13,41.122
2022-10-14,40.7372
2022-10-15,40.7372
2022-10-16,40.7372
2022-10-17,41.4923
2022-10-18,42.3472
2022-10-19,39.6191
2022-10-20,38.2512
2022-10-21,39.3346
2022-10-22,39.3346
2022-10-23,39.3346
2022-10-24,38.3846
2022-10-25,40.8477
2022-10-26,40.2485
2022-10-27,40.1808
2022-10-28,39.0916
2022-10-29,39.0916
2022-10-30,39.0916
2022-10-31,36.6508
2022-11-01,37.5007
2022-11-02,35.6456
2022-11-03,36.6186
2022-11-04,39.5599
2022-11-05,39.5599
2022-11-06,39.5599
2022-11-07,40.5786
2022-11-08,40.6821
2022-11-09,36.7153
2022-11-10,39.946
2022-11-11,48.233
2022-11-12,48.233
2022-11-13,48.233
2022-11-14,45.4883
2022-11-15,47.1574
2022-11-16,45.3928
2022-11-17,43.4612
2022-11-18,42.3194
2022-11-19,42.3194
2022-11-20,42.3194
2022-11-21,42.0121
2022-11-22,42.8702
2022-11-23,42.8702
2022-11-24,42.8702
2022-11-25,43.408
2022-11-26,43.408
2022-11-27,43.408
2022-11-28,41.5858
2022-11-29,41.8663
2022-11-30,43.6394
2022-12-01,43.9188
2022-12-02,43.6948
2022-12-03,43.6948
2022-12-04,43.6948
2022-12-05,41.1602
2022-12-06,40.8799
2022-12-07,40.808
2022-12-08,41.8655
2022-12-09,41.3308
2022-12-10,41.3308
2022-12-11,41.3308
2022-12-12,41.6611
2022-12-13,41.5804
2022-12-14,40.9241
2022-12-15,38.3417
2022-12-16,37.8181
2022-12-17,37.8181
2022-12-18,37.8181
2022-12-19,37.7419
2022-12-20,37.8714
2022-12-21,37.4684
2022-12-22,38.5507
2022-12-23,40.9304
2022-12-24,40.9304
2022-12-25,40.9304
2022-12-26,40.9304
2022-12-27,42.5914
2022-12-28,41.0306
2022-12-29,43.5483
2022-12-30,44.7681
2022-12-31,44.7681
2023-01-01,44.7681
2023-01-02,44.7681
2023-01-03,48.9869
2023-01-04,53.5501
2023-01-05,53.8288
2023-01-06,55.7509
2023-01-07,55.7509
2023-01-08,55.7509
2023-01-09,57.5779
2023-01-10,58.1734
2023-01-11,60.7772
2023-01-12,59.8142
2023-01-13,61.1668
2023-01-14,61.1668
2023-01-15,61.1668
2023-01-16,61.1668
2023-01-17,61.7928
2023-01-18,60.7792
2023-01-19,58.6638
2023-01-20,59.0969
2023-01-21,59.0969
2023-01-22,59.0969
2023-01-23,61.2795
2023-01-24,58.3085
2023-01-25,55.8572
2023-01-26,56.4879
2023-01-27,58.5869
2023-01-28,58.5869
2023-01-29,58.5869
2023-01-30,58.1036
2023-01-31,61.0916
2023-02-01,63.1316
2023-02-02,42.4228
2023-02-03,44.5148
2023-02-04,44.5148
2023-02-05,44.5148
2023-02-06,41.7811
2023-02-07,41.2239
2023-02-08,40.7183
2023-02-09,39.7653
2023-02-10,39.1519
2023-02-11,39.1519
2023-02-12,39.1519
2023-02-13,40.9507
2023-02-14,40.7726
2023-02-15,42.1606
2023-02-16,40.8005
2023-02-17,40.6771
2023-02-18,40.6771
2023-02-19,40.6771
2023-02-20,40.6771
2023-02-21,38.7955
2023-02-22,38.6761
2023-02-23,39.5423
2023-02-24,39.9324
2023-02-25,39.9324
2023-02-26,39.9324
2023-02-27,39.602
2023-02-28,41.7942
2023-03-01,42.0907
2023-03-02,43.3835
2023-03-03,43.2299
2023-03-04,43.2299
2023-03-05,43.2299
2023-03-06,41.629
2023-03-07,40.6646
2023-03-08,40.7738
2023-03-09,39.7154
2023-03-10,37.8981
2023-03-11,37.8981
2023-03-12,37.8981
2023-03-13,37.6132
2023-03-14,38.3325
2023-03-15,39.4164
2023-03-16,39.1789
2023-03-17,38.4599
2023-03-18,38.4599
2023-03-19,38.4599
