,ESNT US Equity
2020-11-03,56.5677
2020-11-04,55.8141
2020-11-05,55.8694
2020-11-06,53.7362
2020-11-07,53.7362
2020-11-08,53.7362
2020-11-09,59.1857
2020-11-10,59.5973
2020-11-11,56.9468
2020-11-12,54.1546
2020-11-13,55.4242
2020-11-14,55.4242
2020-11-15,55.4242
2020-11-16,60.3562
2020-11-17,60.781
2020-11-18,59.057
2020-11-19,59.5082
2020-11-20,58.1385
2020-11-21,58.1385
2020-11-22,58.1385
2020-11-23,58.1546
2020-11-24,60.1034
2020-11-25,58.9943
2020-11-26,58.9943
2020-11-27,57.9796
2020-11-28,57.9796
2020-11-29,57.9796
2020-11-30,55.0319
2020-12-01,57.1165
2020-12-02,57.6656
2020-12-03,56.9117
2020-12-04,58.2961
2020-12-05,58.2961
2020-12-06,58.2961
2020-12-07,56.5106
2020-12-08,55.0385
2020-12-09,55.2241
2020-12-10,55.0361
2020-12-11,52.2302
2020-12-12,52.2302
2020-12-13,52.2302
2020-12-14,51.1684
2020-12-15,55.2287
2020-12-16,57.1005
2020-12-17,54.1772
2020-12-18,52.8524
2020-12-19,52.8524
2020-12-20,52.8524
2020-12-21,53.6281
2020-12-22,52.3673
2020-12-23,53.095
2020-12-24,52.4896
2020-12-25,52.4896
2020-12-26,52.4896
2020-12-27,52.4896
2020-12-28,51.945
2020-12-29,49.9995
2020-12-30,50.6587
2020-12-31,50.882
2021-01-01,50.882
2021-01-02,50.882
2021-01-03,50.882
2021-01-04,48.5196
2021-01-05,49.6361
2021-01-06,55.3722
2021-01-07,58.3853
2021-01-08,59.7815
2021-01-09,59.7815
2021-01-10,59.7815
2021-01-11,60.9435
2021-01-12,60.2433
2021-01-13,59.7613
2021-01-14,60.2803
2021-01-15,59.3043
2021-01-16,59.3043
2021-01-17,59.3043
2021-01-18,59.3043
2021-01-19,57.1318
2021-01-20,59.1586
2021-01-21,55.2984
2021-01-22,53.0625
2021-01-23,53.0625
2021-01-24,53.0625
2021-01-25,51.2471
2021-01-26,48.2631
2021-01-27,45.9713
2021-01-28,48.8007
2021-01-29,45.4282
2021-01-30,45.4282
2021-01-31,45.4282
2021-02-01,48.2101
2021-02-02,49.0984
2021-02-03,46.6853
2021-02-04,49.6466
2021-02-05,49.245
2021-02-06,49.245
2021-02-07,49.245
2021-02-08,51.0331
2021-02-09,51.7656
2021-02-10,51.1717
2021-02-11,50.7103
2021-02-12,48.7909
2021-02-13,48.7909
2021-02-14,48.7909
2021-02-15,48.7909
2021-02-16,50.8731
2021-02-17,50.6096
2021-02-18,48.4714
2021-02-19,50.1807
2021-02-20,50.1807
2021-02-21,50.1807
2021-02-22,48.363
2021-02-23,47.0969
2021-02-24,48.3681
2021-02-25,44.5989
2021-02-26,44.6645
2021-02-27,44.6645
2021-02-28,44.6645
2021-03-01,49.1493
2021-03-02,47.1718
2021-03-03,47.6159
2021-03-04,45.3055
2021-03-05,47.4131
2021-03-06,47.4131
2021-03-07,47.4131
2021-03-08,47.5754
2021-03-09,48.2595
2021-03-10,51.213
2021-03-11,53.9506
2021-03-12,54.7094
2021-03-13,54.7094
2021-03-14,54.7094
2021-03-15,54.4934
2021-03-16,53.3601
2021-03-17,55.4079
2021-03-18,51.1389
2021-03-19,49.4578
2021-03-20,49.4578
2021-03-21,49.4578
2021-03-22,48.1223
2021-03-23,47.3767
2021-03-24,46.3732
2021-03-25,48.4844
2021-03-26,51.533
2021-03-27,51.533
2021-03-28,51.533
2021-03-29,52.0225
2021-03-30,53.8226
2021-03-31,56.9892
2021-04-01,55.1602
2021-04-02,55.1602
2021-04-03,55.1602
2021-04-04,55.1602
2021-04-05,57.83
2021-04-06,57.2069
2021-04-07,58.1558
2021-04-08,59.8269
2021-04-09,60.2262
2021-04-10,60.2262
2021-04-11,60.2262
2021-04-12,58.3569
2021-04-13,57.4685
2021-04-14,57.6395
2021-04-15,57.6395
2021-04-16,58.2505
2021-04-17,58.2505
2021-04-18,58.2505
2021-04-19,59.7518
2021-04-20,57.2945
2021-04-21,59.1562
2021-04-22,59.9138
2021-04-23,61.8756
2021-04-24,61.8756
2021-04-25,61.8756
2021-04-26,62.8323
2021-04-27,63.9098
2021-04-28,64.6323
2021-04-29,64.547
2021-04-30,62.197
2021-05-01,62.197
2021-05-02,62.197
2021-05-03,62.4526
2021-05-04,61.4217
2021-05-05,60.3622
2021-05-06,53.637
2021-05-07,54.2454
2021-05-08,54.2454
2021-05-09,54.2454
2021-05-10,50.7111
2021-05-11,47.3537
2021-05-12,46.4118
2021-05-13,49.4253
2021-05-14,49.594
2021-05-15,49.594
2021-05-16,49.594
2021-05-17,50.7002
2021-05-18,50.4579
2021-05-19,50.2321
2021-05-20,50.2551
2021-05-21,50.5862
2021-05-22,50.5862
2021-05-23,50.5862
2021-05-24,49.3721
2021-05-25,47.8974
2021-05-26,50.9068
2021-05-27,51.5656
2021-05-28,50.6335
2021-05-29,50.6335
2021-05-30,50.6335
2021-05-31,50.6335
2021-06-01,51.0049
2021-06-02,49.8411
2021-06-03,49.0184
2021-06-04,49.4232
2021-06-05,49.4232
2021-06-06,49.4232
2021-06-07,52.6638
2021-06-08,53.405
2021-06-09,52.3867
2021-06-10,49.6655
2021-06-11,49.8003
2021-06-12,49.8003
2021-06-13,49.8003
2021-06-14,49.4168
2021-06-15,50.5702
2021-06-16,50.5986
2021-06-17,45.9024
2021-06-18,42.3341
2021-06-19,42.3341
2021-06-20,42.3341
2021-06-21,46.0412
2021-06-22,46.9706
2021-06-23,46.4352
2021-06-24,46.9189
2021-06-25,48.8579
2021-06-26,48.8579
2021-06-27,48.8579
2021-06-28,46.4175
2021-06-29,45.0829
2021-06-30,43.9654
2021-07-01,46.1681
2021-07-02,45.2842
2021-07-03,45.2842
2021-07-04,45.2842
2021-07-05,45.2842
2021-07-06,42.8111
2021-07-07,41.5806
2021-07-08,40.4012
2021-07-09,42.6451
2021-07-10,42.6451
2021-07-11,42.6451
2021-07-12,45.3361
2021-07-13,43.2375
2021-07-14,44.0036
2021-07-15,44.6575
2021-07-16,43.5108
2021-07-17,43.5108
2021-07-18,43.5108
2021-07-19,40.217
2021-07-20,43.2783
2021-07-21,44.8535
2021-07-22,43.2496
2021-07-23,44.5497
2021-07-24,44.5497
2021-07-25,44.5497
2021-07-26,44.5262
2021-07-27,43.9992
2021-07-28,46.3007
2021-07-29,48.4361
2021-07-30,48.8011
2021-07-31,48.8011
2021-08-01,48.8011
2021-08-02,48.3112
2021-08-03,48.696
2021-08-04,49.3264
2021-08-05,51.9719
2021-08-06,56.2792
2021-08-07,56.2792
2021-08-08,56.2792
2021-08-09,54.5712
2021-08-10,54.7741
2021-08-11,55.9936
2021-08-12,54.6595
2021-08-13,54.9765
2021-08-14,54.9765
2021-08-15,54.9765
2021-08-16,54.096
2021-08-17,51.9903
2021-08-18,52.5976
2021-08-19,49.3963
2021-08-20,51.9283
2021-08-21,51.9283
2021-08-22,51.9283
2021-08-23,52.156
2021-08-24,53.4949
2021-08-25,53.0376
2021-08-26,50.9147
2021-08-27,54.2445
2021-08-28,54.2445
2021-08-29,54.2445
2021-08-30,51.7105
2021-08-31,52.9778
2021-09-01,52.4713
2021-09-02,53.0803
2021-09-03,52.1908
2021-09-04,52.1908
2021-09-05,52.1908
2021-09-06,52.1908
2021-09-07,50.6935
2021-09-08,49.9206
2021-09-09,49.7245
2021-09-10,46.5116
2021-09-11,46.5116
2021-09-12,46.5116
2021-09-13,49.1444
2021-09-14,45.318
2021-09-15,45.0135
2021-09-16,45.3244
2021-09-17,44.7716
2021-09-18,44.7716
2021-09-19,44.7716
2021-09-20,43.2494
2021-09-21,42.3225
2021-09-22,44.9484
2021-09-23,46.954
2021-09-24,45.892
2021-09-25,45.892
2021-09-26,45.892
2021-09-27,49.5355
2021-09-28,46.5059
2021-09-29,47.1023
2021-09-30,45.191
2021-10-01,49.9354
2021-10-02,49.9354
2021-10-03,49.9354
2021-10-04,48.5921
2021-10-05,48.4455
2021-10-06,47.5845
2021-10-07,49.8119
2021-10-08,51.3694
2021-10-09,51.3694
2021-10-10,51.3694
2021-10-11,52.709
2021-10-12,55.1784
2021-10-13,56.423
2021-10-14,59.625
2021-10-15,59.9843
2021-10-16,59.9843
2021-10-17,59.9843
2021-10-18,58.7583
2021-10-19,58.9116
2021-10-20,61.1053
2021-10-21,60.4978
2021-10-22,58.541
2021-10-23,58.541
2021-10-24,58.541
2021-10-25,59.5559
2021-10-26,58.7924
2021-10-27,54.4589
2021-10-28,53.208
2021-10-29,54.2366
2021-10-30,54.2366
2021-10-31,54.2366
2021-11-01,57.9774
2021-11-02,56.8545
2021-11-03,52.8196
2021-11-04,50.8607
2021-11-05,53.5873
2021-11-06,53.5873
2021-11-07,53.5873
2021-11-08,52.9055
2021-11-09,48.6561
2021-11-10,50.4061
2021-11-11,50.0644
2021-11-12,48.3414
2021-11-13,48.3414
2021-11-14,48.3414
2021-11-15,48.2569
2021-11-16,47.5124
2021-11-17,46.0153
2021-11-18,44.4568
2021-11-19,45.6593
2021-11-20,45.6593
2021-11-21,45.6593
2021-11-22,44.8775
2021-11-23,46.2046
2021-11-24,46.3417
2021-11-25,46.3417
2021-11-26,39.4746
2021-11-27,39.4746
2021-11-28,39.4746
2021-11-29,37.9328
2021-11-30,37.094
2021-12-01,37.5337
2021-12-02,43.1202
2021-12-03,41.3146
2021-12-04,41.3146
2021-12-05,41.3146
2021-12-06,43.9024
2021-12-07,45.9471
2021-12-08,46.1858
2021-12-09,45.3315
2021-12-10,44.6582
2021-12-11,44.6582
2021-12-12,44.6582
2021-12-13,46.0607
2021-12-14,45.0935
2021-12-15,46.9192
2021-12-16,46.2219
2021-12-17,46.3867
2021-12-18,46.3867
2021-12-19,46.3867
2021-12-20,41.0032
2021-12-21,45.4632
2021-12-22,47.5574
2021-12-23,48.7728
2021-12-24,48.7728
2021-12-25,48.7728
2021-12-26,48.7728
2021-12-27,49.9994
2021-12-28,50.5835
2021-12-29,51.5594
2021-12-30,51.7564
2021-12-31,51.6633
2022-01-01,51.6633
2022-01-02,51.6633
2022-01-03,51.9319
2022-01-04,53.7914
2022-01-05,51.7215
2022-01-06,55.0449
2022-01-07,57.4532
2022-01-08,57.4532
2022-01-09,57.4532
2022-01-10,61.1144
2022-01-11,61.0799
2022-01-12,61.5281
2022-01-13,61.4184
2022-01-14,60.9684
2022-01-15,60.9684
2022-01-16,60.9684
2022-01-17,60.9684
2022-01-18,57.2102
2022-01-19,52.3917
2022-01-20,50.5705
2022-01-21,47.2542
2022-01-22,47.2542
2022-01-23,47.2542
2022-01-24,48.4959
2022-01-25,49.4127
2022-01-26,48.6016
2022-01-27,44.5818
2022-01-28,46.6279
2022-01-29,46.6279
2022-01-30,46.6279
2022-01-31,49.5859
2022-02-01,50.6796
2022-02-02,49.4877
2022-02-03,48.1304
2022-02-04,49.616
2022-02-05,49.616
2022-02-06,49.616
2022-02-07,50.3925
2022-02-08,53.065
2022-02-09,51.0179
2022-02-10,49.4554
2022-02-11,49.9285
2022-02-12,49.9285
2022-02-13,49.9285
2022-02-14,48.8434
2022-02-15,52.1274
2022-02-16,52.3402
2022-02-17,47.2119
2022-02-18,47.8551
2022-02-19,47.8551
2022-02-20,47.8551
2022-02-21,47.8551
2022-02-22,46.4055
2022-02-23,44.7095
2022-02-24,43.1491
2022-02-25,46.9778
2022-02-26,46.9778
2022-02-27,46.9778
2022-02-28,46.4144
2022-03-01,42.8543
2022-03-02,47.131
2022-03-03,45.9748
2022-03-04,43.1009
2022-03-05,43.1009
2022-03-06,43.1009
2022-03-07,39.3417
2022-03-08,37.9747
2022-03-09,42.2038
2022-03-10,41.9633
2022-03-11,41.9063
2022-03-12,41.9063
2022-03-13,41.9063
2022-03-14,44.4561
2022-03-15,44.5332
2022-03-16,45.3442
2022-03-17,43.7847
2022-03-18,44.4079
2022-03-19,44.4079
2022-03-20,44.4079
2022-03-21,44.1438
2022-03-22,45.9184
2022-03-23,43.232
2022-03-24,46.1413
2022-03-25,46.7943
2022-03-26,46.7943
2022-03-27,46.7943
2022-03-28,46.7006
2022-03-29,48.2029
2022-03-30,46.114
2022-03-31,44.4422
2022-04-01,43.5254
2022-04-02,43.5254
2022-04-03,43.5254
2022-04-04,42.9663
2022-04-05,43.1175
2022-04-06,41.5235
2022-04-07,42.2803
2022-04-08,42.6324
2022-04-09,42.6324
2022-04-10,42.6324
2022-04-11,43.283
2022-04-12,42.461
2022-04-13,45.418
2022-04-14,47.4444
2022-04-15,47.4444
2022-04-16,47.4444
2022-04-17,47.4444
2022-04-18,48.8725
2022-04-19,51.1332
2022-04-20,53.5281
2022-04-21,52.5698
2022-04-22,46.2291
2022-04-23,46.2291
2022-04-24,46.2291
2022-04-25,47.2837
2022-04-26,45.254
2022-04-27,44.898
2022-04-28,47.9214
2022-04-29,45.3019
2022-04-30,45.3019
2022-05-01,45.3019
2022-05-02,46.5226
2022-05-03,49.5409
2022-05-04,51.835
2022-05-05,47.9322
2022-05-06,49.6848
2022-05-07,49.6848
2022-05-08,49.6848
2022-05-09,47.3928
2022-05-10,46.8783
2022-05-11,45.9142
2022-05-12,45.5984
2022-05-13,46.4691
2022-05-14,46.4691
2022-05-15,46.4691
2022-05-16,46.0639
2022-05-17,51.4479
2022-05-18,47.4831
2022-05-19,48.5747
2022-05-20,46.6359
2022-05-21,46.6359
2022-05-22,46.6359
2022-05-23,47.897
2022-05-24,46.4281
2022-05-25,48.1238
2022-05-26,51.1134
2022-05-27,52.1247
2022-05-28,52.1247
2022-05-29,52.1247
2022-05-30,52.1247
2022-05-31,52.7347
2022-06-01,51.6506
2022-06-02,52.9535
2022-06-03,51.4178
2022-06-04,51.4178
2022-06-05,51.4178
2022-06-06,52.7411
2022-06-07,54.7451
2022-06-08,52.6962
2022-06-09,51.595
2022-06-10,47.5545
2022-06-11,47.5545
2022-06-12,47.5545
2022-06-13,43.3563
2022-06-14,43.1806
2022-06-15,42.8612
2022-06-16,37.6086
2022-06-17,40.8447
2022-06-18,40.8447
2022-06-19,40.8447
2022-06-20,40.8447
2022-06-21,40.9201
2022-06-22,40.6164
2022-06-23,43.2321
2022-06-24,46.8862
2022-06-25,46.8862
2022-06-26,46.8862
2022-06-27,46.9779
2022-06-28,46.3569
2022-06-29,46.2936
2022-06-30,45.9475
2022-07-01,47.5206
2022-07-02,47.5206
2022-07-03,47.5206
2022-07-04,47.5206
2022-07-05,45.5943
2022-07-06,45.3974
2022-07-07,46.0932
2022-07-08,46.4462
2022-07-09,46.4462
2022-07-10,46.4462
2022-07-11,46.1098
2022-07-12,46.311
2022-07-13,46.5762
2022-07-14,45.6179
2022-07-15,47.8383
2022-07-16,47.8383
2022-07-17,47.8383
2022-07-18,45.7243
2022-07-19,48.8152
2022-07-20,49.6469
2022-07-21,50.1773
2022-07-22,49.6364
2022-07-23,49.6364
2022-07-24,49.6364
2022-07-25,52.5074
2022-07-26,51.3318
2022-07-27,52.2985
2022-07-28,53.6059
2022-07-29,54.6767
2022-07-30,54.6767
2022-07-31,54.6767
2022-08-01,55.7337
2022-08-02,53.8814
2022-08-03,55.6213
2022-08-04,56.5348
2022-08-05,57.1603
2022-08-06,57.1603
2022-08-07,57.1603
2022-08-08,56.6681
2022-08-09,53.8586
2022-08-10,56.3434
2022-08-11,56.7407
2022-08-12,58.8332
2022-08-13,58.8332
2022-08-14,58.8332
2022-08-15,59.0356
2022-08-16,60.1013
2022-08-17,59.0049
2022-08-18,59.4012
2022-08-19,56.5008
2022-08-20,56.5008
2022-08-21,56.5008
2022-08-22,52.2506
2022-08-23,52.1197
2022-08-24,50.0456
2022-08-25,51.8124
2022-08-26,48.5408
2022-08-27,48.5408
2022-08-28,48.5408
2022-08-29,47.7974
2022-08-30,47.4069
2022-08-31,46.376
2022-09-01,43.7426
2022-09-02,43.1301
2022-09-03,43.1301
2022-09-04,43.1301
2022-09-05,43.1301
2022-09-06,42.1314
2022-09-07,44.812
2022-09-08,46.1206
2022-09-09,49.7206
2022-09-10,49.7206
2022-09-11,49.7206
2022-09-12,50.6368
2022-09-13,46.0564
2022-09-14,45.0373
2022-09-15,45.2743
2022-09-16,44.6203
2022-09-17,44.6203
2022-09-18,44.6203
2022-09-19,46.0231
2022-09-20,44.7052
2022-09-21,42.6823
2022-09-22,39.5932
2022-09-23,37.3999
2022-09-24,37.3999
2022-09-25,37.3999
2022-09-26,35.3727
2022-09-27,34.6291
2022-09-28,36.842
2022-09-29,37.707
2022-09-30,36.2768
2022-10-01,36.2768
2022-10-02,36.2768
2022-10-03,40.5419
2022-10-04,46.7782
2022-10-05,45.824
2022-10-06,45.0239
2022-10-07,41.924
2022-10-08,41.924
2022-10-09,41.924
2022-10-10,40.1764
2022-10-11,41.0346
2022-10-12,40.3908
2022-10-13,44.4044
2022-10-14,42.2595
2022-10-15,42.2595
2022-10-16,42.2595
2022-10-17,45.749
2022-10-18,46.6585
2022-10-19,44.9574
2022-10-20,43.6984
2022-10-21,44.8032
2022-10-22,44.8032
2022-10-23,44.8032
2022-10-24,46.4064
2022-10-25,49.5722
2022-10-26,49.9123
2022-10-27,51.1701
2022-10-28,53.1236
2022-10-29,53.1236
2022-10-30,53.1236
2022-10-31,53.8185
2022-11-01,53.4962
2022-11-02,51.3557
2022-11-03,50.0128
2022-11-04,48.6423
2022-11-05,48.6423
2022-11-06,48.6423
2022-11-07,51.0301
2022-11-08,50.0778
2022-11-09,47.5151
2022-11-10,53.6382
2022-11-11,51.5134
2022-11-12,51.5134
2022-11-13,51.5134
2022-11-14,49.6786
2022-11-15,49.5037
2022-11-16,48.4204
2022-11-17,49.2487
2022-11-18,50.3398
2022-11-19,50.3398
2022-11-20,50.3398
2022-11-21,50.4741
2022-11-22,53.1484
2022-11-23,54.1035
2022-11-24,54.1035
2022-11-25,53.1885
2022-11-26,53.1885
2022-11-27,53.1885
2022-11-28,51.3342
2022-11-29,51.7151
2022-11-30,55.1346
2022-12-01,55.3096
2022-12-02,53.5506
2022-12-03,53.5506
2022-12-04,53.5506
2022-12-05,49.2313
2022-12-06,47.865
2022-12-07,48.3215
2022-12-08,48.5255
2022-12-09,48.4126
2022-12-10,48.4126
2022-12-11,48.4126
2022-12-12,49.8615
2022-12-13,49.9221
2022-12-14,49.581
2022-12-15,49.4856
2022-12-16,47.774
2022-12-17,47.774
2022-12-18,47.774
2022-12-19,47.4283
2022-12-20,49.2917
2022-12-21,53.8082
2022-12-22,51.1257
2022-12-23,52.2078
2022-12-24,52.2078
2022-12-25,52.2078
2022-12-26,52.2078
2022-12-27,52.2989
2022-12-28,50.4432
2022-12-29,52.9123
2022-12-30,51.7129
2022-12-31,51.7129
2023-01-01,51.7129
2023-01-02,51.7129
2023-01-03,53.5582
2023-01-04,53.6183
2023-01-05,50.4117
2023-01-06,50.3789
2023-01-07,50.3789
2023-01-08,50.3789
2023-01-09,49.5122
2023-01-10,52.0399
2023-01-11,54.5179
2023-01-12,55.1104
2023-01-13,54.9622
2023-01-14,54.9622
2023-01-15,54.9622
2023-01-16,54.9622
2023-01-17,54.9935
2023-01-18,55.4418
2023-01-19,55.8318
2023-01-20,57.806
2023-01-21,57.806
2023-01-22,57.806
2023-01-23,57.5485
2023-01-24,56.635
2023-01-25,58.3606
2023-01-26,62.6797
2023-01-27,63.4173
2023-01-28,63.4173
2023-01-29,63.4173
2023-01-30,62.1466
2023-01-31,65.6091
2023-02-01,66.2202
2023-02-02,66.2679
2023-02-03,65.6446
2023-02-04,65.6446
2023-02-05,65.6446
2023-02-06,59.9879
2023-02-07,61.5911
2023-02-08,59.3399
2023-02-09,57.1779
2023-02-10,56.7816
2023-02-11,56.7816
2023-02-12,56.7816
2023-02-13,60.0474
2023-02-14,60.5345
2023-02-15,60.8091
2023-02-16,59.0659
2023-02-17,59.5342
2023-02-18,59.5342
2023-02-19,59.5342
2023-02-20,59.5342
2023-02-21,54.755
2023-02-22,55.2277
2023-02-23,56.9937
2023-02-24,56.3882
2023-02-25,56.3882
2023-02-26,56.3882
2023-02-27,56.831
2023-02-28,56.4919
2023-03-01,57.0225
2023-03-02,58.1444
2023-03-03,58.9912
2023-03-04,58.9912
2023-03-05,58.9912
2023-03-06,58.8019
2023-03-07,57.9362
2023-03-08,57.6436
2023-03-09,49.2712
2023-03-10,44.4203
2023-03-11,44.4203
2023-03-12,44.4203
2023-03-13,39.2592
2023-03-14,40.5931
2023-03-15,38.5578
2023-03-16,42.6613
2023-03-17,38.1405
