,CHDN US Equity
2020-04-05,38.9253
2020-04-06,41.5942
2020-04-07,41.669
2020-04-08,45.5031
2020-04-09,47.3959
2020-04-10,47.3959
2020-04-11,47.3959
2020-04-12,47.3959
2020-04-13,44.3532
2020-04-14,46.0269
2020-04-15,44.2173
2020-04-16,43.1546
2020-04-17,46.4386
2020-04-18,46.4386
2020-04-19,46.4386
2020-04-20,45.3318
2020-04-21,43.6789
2020-04-22,43.4241
2020-04-23,43.5271
2020-04-24,43.7644
2020-04-25,43.7644
2020-04-26,43.7644
2020-04-27,47.2102
2020-04-28,48.864
2020-04-29,50.9762
2020-04-30,48.3516
2020-05-01,46.4625
2020-05-02,46.4625
2020-05-03,46.4625
2020-05-04,46.5902
2020-05-05,47.8308
2020-05-06,47.584
2020-05-07,49.5802
2020-05-08,51.8866
2020-05-09,51.8866
2020-05-10,51.8866
2020-05-11,50.6201
2020-05-12,49.6816
2020-05-13,48.0415
2020-05-14,48.4344
2020-05-15,49.1273
2020-05-16,49.1273
2020-05-17,49.1273
2020-05-18,52.6414
2020-05-19,53.0411
2020-05-20,55.3428
2020-05-21,54.5233
2020-05-22,55.7601
2020-05-23,55.7601
2020-05-24,55.7601
2020-05-25,55.7601
2020-05-26,57.3567
2020-05-27,61.1969
2020-05-28,57.5762
2020-05-29,57.7408
2020-05-30,57.7408
2020-05-31,57.7408
2020-06-01,57.2621
2020-06-02,57.4257
2020-06-03,59.7508
2020-06-04,57.7732
2020-06-05,59.5499
2020-06-06,59.5499
2020-06-07,59.5499
2020-06-08,62.4923
2020-06-09,61.5076
2020-06-10,59.1743
2020-06-11,53.5061
2020-06-12,55.1038
2020-06-13,55.1038
2020-06-14,55.1038
2020-06-15,55.3953
2020-06-16,56.2793
2020-06-17,55.6225
2020-06-18,55.349
2020-06-19,54.3781
2020-06-20,54.3781
2020-06-21,54.3781
2020-06-22,55.0764
2020-06-23,56.8897
2020-06-24,53.5065
2020-06-25,53.9031
2020-06-26,51.0298
2020-06-27,51.0298
2020-06-28,51.0298
2020-06-29,53.218
2020-06-30,53.3508
2020-07-01,52.8959
2020-07-02,52.9701
2020-07-03,52.9701
2020-07-04,52.9701
2020-07-05,52.9701
2020-07-06,52.155
2020-07-07,50.2409
2020-07-08,51.5734
2020-07-09,50.3575
2020-07-10,51.3141
2020-07-11,51.3141
2020-07-12,51.3141
2020-07-13,50.3725
2020-07-14,52.126
2020-07-15,54.5992
2020-07-16,54.3018
2020-07-17,54.083
2020-07-18,54.083
2020-07-19,54.083
2020-07-20,53.1617
2020-07-21,53.7916
2020-07-22,53.7187
2020-07-23,52.0359
2020-07-24,52.5856
2020-07-25,52.5856
2020-07-26,52.5856
2020-07-27,50.5604
2020-07-28,49.3697
2020-07-29,50.9926
2020-07-30,54.904
2020-07-31,54.6456
2020-08-01,54.6456
2020-08-02,54.6456
2020-08-03,56.6201
2020-08-04,57.1346
2020-08-05,58.0035
2020-08-06,62.3814
2020-08-07,63.1744
2020-08-08,63.1744
2020-08-09,63.1744
2020-08-10,62.4772
2020-08-11,65.0848
2020-08-12,65.2742
2020-08-13,66.0048
2020-08-14,66.2467
2020-08-15,66.2467
2020-08-16,66.2467
2020-08-17,66.5322
2020-08-18,66.7069
2020-08-19,66.1117
2020-08-20,65.2871
2020-08-21,65.635
2020-08-22,65.635
2020-08-23,65.635
2020-08-24,64.5265
2020-08-25,62.8818
2020-08-26,63.6249
2020-08-27,65.8205
2020-08-28,65.7529
2020-08-29,65.7529
2020-08-30,65.7529
2020-08-31,63.5997
2020-09-01,64.7236
2020-09-02,65.6489
2020-09-03,60.8399
2020-09-04,60.9042
2020-09-05,60.9042
2020-09-06,60.9042
2020-09-07,60.9042
2020-09-08,60.2137
2020-09-09,62.04
2020-09-10,58.0163
2020-09-11,54.2789
2020-09-12,54.2789
2020-09-13,54.2789
2020-09-14,55.7446
2020-09-15,54.3571
2020-09-16,54.5873
2020-09-17,52.9948
2020-09-18,51.1768
2020-09-19,51.1768
2020-09-20,51.1768
2020-09-21,49.1842
2020-09-22,53.4345
2020-09-23,53.9928
2020-09-24,46.4836
2020-09-25,55.0771
2020-09-26,55.0771
2020-09-27,55.0771
2020-09-28,56.61
2020-09-29,53.1749
2020-09-30,52.327
2020-10-01,54.4713
2020-10-02,54.9074
2020-10-03,54.9074
2020-10-04,54.9074
2020-10-05,54.9566
2020-10-06,53.7603
2020-10-07,55.489
2020-10-08,56.4167
2020-10-09,54.0673
2020-10-10,54.0673
2020-10-11,54.0673
2020-10-12,55.1147
2020-10-13,54.6638
2020-10-14,53.8886
2020-10-15,54.9614
2020-10-16,55.1023
2020-10-17,55.1023
2020-10-18,55.1023
2020-10-19,52.8587
2020-10-20,52.9259
2020-10-21,51.8458
2020-10-22,53.867
2020-10-23,54.449
2020-10-24,54.449
2020-10-25,54.449
2020-10-26,52.5986
2020-10-27,50.0808
2020-10-28,48.0202
2020-10-29,45.4241
2020-10-30,43.7558
2020-10-31,43.7558
2020-11-01,43.7558
2020-11-02,45.6637
2020-11-03,50.3704
2020-11-04,51.0775
2020-11-05,53.6949
2020-11-06,51.9871
2020-11-07,51.9871
2020-11-08,51.9871
2020-11-09,56.5628
2020-11-10,57.1527
2020-11-11,56.0647
2020-11-12,54.7254
2020-11-13,56.2365
2020-11-14,56.2365
2020-11-15,56.2365
2020-11-16,57.7108
2020-11-17,56.6137
2020-11-18,55.5632
2020-11-19,58.0541
2020-11-20,57.6537
2020-11-21,57.6537
2020-11-22,57.6537
2020-11-23,57.7626
2020-11-24,57.4113
2020-11-25,56.913
2020-11-26,56.913
2020-11-27,56.7961
2020-11-28,56.7961
2020-11-29,56.7961
2020-11-30,54.1405
2020-12-01,55.3976
2020-12-02,53.9504
2020-12-03,55.4276
2020-12-04,58.036
2020-12-05,58.036
2020-12-06,58.036
2020-12-07,59.0569
2020-12-08,60.1915
2020-12-09,60.7559
2020-12-10,62.1619
2020-12-11,58.2478
2020-12-12,58.2478
2020-12-13,58.2478
2020-12-14,59.4068
2020-12-15,61.6975
2020-12-16,61.9798
2020-12-17,63.8735
2020-12-18,62.9651
2020-12-19,62.9651
2020-12-20,62.9651
2020-12-21,59.6757
2020-12-22,60.2344
2020-12-23,61.5603
2020-12-24,61.6226
2020-12-25,61.6226
2020-12-26,61.6226
2020-12-27,61.6226
2020-12-28,61.8523
2020-12-29,55.3735
2020-12-30,56.3739
2020-12-31,54.4888
2021-01-01,54.4888
2021-01-02,54.4888
2021-01-03,54.4888
2021-01-04,51.3648
2021-01-05,54.7412
2021-01-06,58.1326
2021-01-07,59.7576
2021-01-08,60.3102
2021-01-09,60.3102
2021-01-10,60.3102
2021-01-11,60.3925
2021-01-12,60.3655
2021-01-13,56.2615
2021-01-14,57.4118
2021-01-15,57.4538
2021-01-16,57.4538
2021-01-17,57.4538
2021-01-18,57.4538
2021-01-19,58.5837
2021-01-20,59.6433
2021-01-21,58.0841
2021-01-22,59.6648
2021-01-23,59.6648
2021-01-24,59.6648
2021-01-25,54.7278
2021-01-26,51.3754
2021-01-27,46.3159
2021-01-28,50.5249
2021-01-29,47.5756
2021-01-30,47.5756
2021-01-31,47.5756
2021-02-01,50.8754
2021-02-02,54.0958
2021-02-03,53.2457
2021-02-04,55.6298
2021-02-05,58.159
2021-02-06,58.159
2021-02-07,58.159
2021-02-08,56.7287
2021-02-09,55.5057
2021-02-10,54.9145
2021-02-11,54.3045
2021-02-12,56.7362
2021-02-13,56.7362
2021-02-14,56.7362
2021-02-15,56.7362
2021-02-16,56.2733
2021-02-17,55.4038
2021-02-18,55.6612
2021-02-19,56.9693
2021-02-20,56.9693
2021-02-21,56.9693
2021-02-22,59.3582
2021-02-23,59.8439
2021-02-24,62.3771
2021-02-25,59.1796
2021-02-26,59.5179
2021-02-27,59.5179
2021-02-28,59.5179
2021-03-01,61.5374
2021-03-02,61.9264
2021-03-03,59.8292
2021-03-04,56.5939
2021-03-05,57.4581
2021-03-06,57.4581
2021-03-07,57.4581
2021-03-08,57.3495
2021-03-09,59.8603
2021-03-10,62.8049
2021-03-11,63.9849
2021-03-12,64.537
2021-03-13,64.537
2021-03-14,64.537
2021-03-15,64.1787
2021-03-16,59.3257
2021-03-17,60.1631
2021-03-18,57.2973
2021-03-19,57.6595
2021-03-20,57.6595
2021-03-21,57.6595
2021-03-22,54.6941
2021-03-23,52.6336
2021-03-24,50.1676
2021-03-25,52.3629
2021-03-26,54.236
2021-03-27,54.236
2021-03-28,54.236
2021-03-29,51.3249
2021-03-30,53.1419
2021-03-31,51.9835
2021-04-01,53.2314
2021-04-02,53.2314
2021-04-03,53.2314
2021-04-04,53.2314
2021-04-05,52.3231
2021-04-06,52.9677
2021-04-07,50.2207
2021-04-08,50.3135
2021-04-09,49.7381
2021-04-10,49.7381
2021-04-11,49.7381
2021-04-12,48.0509
2021-04-13,48.0785
2021-04-14,48.0258
2021-04-15,48.2354
2021-04-16,49.4788
2021-04-17,49.4788
2021-04-18,49.4788
2021-04-19,47.0456
2021-04-20,45.6977
2021-04-21,49.1204
2021-04-22,46.8158
2021-04-23,48.0355
2021-04-24,48.0355
2021-04-25,48.0355
2021-04-26,48.0564
2021-04-27,49.3249
2021-04-28,49.5703
2021-04-29,47.9785
2021-04-30,46.3003
2021-05-01,46.3003
2021-05-02,46.3003
2021-05-03,45.23
2021-05-04,44.684
2021-05-05,44.3674
2021-05-06,41.7979
2021-05-07,42.5114
2021-05-08,42.5114
2021-05-09,42.5114
2021-05-10,39.5457
2021-05-11,41.318
2021-05-12,38.4976
2021-05-13,39.5607
2021-05-14,43.9162
2021-05-15,43.9162
2021-05-16,43.9162
2021-05-17,42.1611
2021-05-18,41.344
2021-05-19,40.7113
2021-05-20,40.9626
2021-05-21,42.5
2021-05-22,42.5
2021-05-23,42.5
2021-05-24,45.1638
2021-05-25,45.7126
2021-05-26,47.2793
2021-05-27,47.0809
2021-05-28,45.6189
2021-05-29,45.6189
2021-05-30,45.6189
2021-05-31,45.6189
2021-06-01,46.5978
2021-06-02,46.2412
2021-06-03,44.8093
2021-06-04,45.9957
2021-06-05,45.9957
2021-06-06,45.9957
2021-06-07,47.3973
2021-06-08,46.0916
2021-06-09,45.9638
2021-06-10,45.6272
2021-06-11,47.0314
2021-06-12,47.0314
2021-06-13,47.0314
2021-06-14,46.8972
2021-06-15,45.6589
2021-06-16,44.8052
2021-06-17,42.5773
2021-06-18,42.5118
2021-06-19,42.5118
2021-06-20,42.5118
2021-06-21,46.5642
2021-06-22,48.193
2021-06-23,48.1403
2021-06-24,48.7032
2021-06-25,50.4194
2021-06-26,50.4194
2021-06-27,50.4194
2021-06-28,46.5058
2021-06-29,47.1249
2021-06-30,46.771
2021-07-01,47.7048
2021-07-02,48.458
2021-07-03,48.458
2021-07-04,48.458
2021-07-05,48.458
2021-07-06,44.7878
2021-07-07,42.8672
2021-07-08,41.8021
2021-07-09,44.1723
2021-07-10,44.1723
2021-07-11,44.1723
2021-07-12,44.9434
2021-07-13,42.1293
2021-07-14,40.4043
2021-07-15,40.7684
2021-07-16,39.4273
2021-07-17,39.4273
2021-07-18,39.4273
2021-07-19,37.7895
2021-07-20,42.9883
2021-07-21,46.0932
2021-07-22,46.3089
2021-07-23,45.3217
2021-07-24,45.3217
2021-07-25,45.3217
2021-07-26,46.3684
2021-07-27,45.2842
2021-07-28,45.0702
2021-07-29,44.1807
2021-07-30,43.829
2021-07-31,43.829
2021-08-01,43.829
2021-08-02,43.5704
2021-08-03,41.3604
2021-08-04,42.747
2021-08-05,48.1644
2021-08-06,50.5611
2021-08-07,50.5611
2021-08-08,50.5611
2021-08-09,49.0547
2021-08-10,50.7749
2021-08-11,50.8481
2021-08-12,50.2243
2021-08-13,48.3483
2021-08-14,48.3483
2021-08-15,48.3483
2021-08-16,46.3991
2021-08-17,44.0362
2021-08-18,46.0613
2021-08-19,46.0398
2021-08-20,48.2735
2021-08-21,48.2735
2021-08-22,48.2735
2021-08-23,50.6756
2021-08-24,53.991
2021-08-25,55.8269
2021-08-26,54.6372
2021-08-27,58.0564
2021-08-28,58.0564
2021-08-29,58.0564
2021-08-30,58.1116
2021-08-31,58.479
2021-09-01,60.0991
2021-09-02,60.6587
2021-09-03,61.4232
2021-09-04,61.4232
2021-09-05,61.4232
2021-09-06,61.4232
2021-09-07,63.7239
2021-09-08,62.8605
2021-09-09,62.4377
2021-09-10,60.51
2021-09-11,60.51
2021-09-12,60.51
2021-09-13,61.2777
2021-09-14,61.3544
2021-09-15,61.4827
2021-09-16,64.4209
2021-09-17,64.7679
2021-09-18,64.7679
2021-09-19,64.7679
2021-09-20,64.3187
2021-09-21,64.5026
2021-09-22,67.4616
2021-09-23,69.2932
2021-09-24,70.1912
2021-09-25,70.1912
2021-09-26,70.1912
2021-09-27,71.2123
2021-09-28,69.5085
2021-09-29,67.2073
2021-09-30,67.8264
2021-10-01,70.7023
2021-10-02,70.7023
2021-10-03,70.7023
2021-10-04,69.9899
2021-10-05,68.7635
2021-10-06,67.4632
2021-10-07,68.6139
2021-10-08,67.3172
2021-10-09,67.3172
2021-10-10,67.3172
2021-10-11,67.3942
2021-10-12,69.0099
2021-10-13,69.4692
2021-10-14,71.9612
2021-10-15,69.5321
2021-10-16,69.5321
2021-10-17,69.5321
2021-10-18,70.604
2021-10-19,68.3281
2021-10-20,68.7187
2021-10-21,68.9475
2021-10-22,67.9651
2021-10-23,67.9651
2021-10-24,67.9651
2021-10-25,66.6881
2021-10-26,65.9868
2021-10-27,63.8484
2021-10-28,54.4085
2021-10-29,49.2462
2021-10-30,49.2462
2021-10-31,49.2462
2021-11-01,54.9469
2021-11-02,51.1219
2021-11-03,51.1059
2021-11-04,48.8917
2021-11-05,54.877
2021-11-06,54.877
2021-11-07,54.877
2021-11-08,52.8677
2021-11-09,51.7442
2021-11-10,50.3204
2021-11-11,48.6323
2021-11-12,48.9964
2021-11-13,48.9964
2021-11-14,48.9964
2021-11-15,49.9046
2021-11-16,52.5233
2021-11-17,52.605
2021-11-18,53.4823
2021-11-19,52.3681
2021-11-20,52.3681
2021-11-21,52.3681
2021-11-22,52.3005
2021-11-23,49.4645
2021-11-24,51.6802
2021-11-25,51.6802
2021-11-26,48.7297
2021-11-27,48.7297
2021-11-28,48.7297
2021-11-29,47.5846
2021-11-30,45.5952
2021-12-01,42.6132
2021-12-02,49.3882
2021-12-03,46.9324
2021-12-04,46.9324
2021-12-05,46.9324
2021-12-06,48.2953
2021-12-07,49.9439
2021-12-08,53.1228
2021-12-09,50.037
2021-12-10,48.6496
2021-12-11,48.6496
2021-12-12,48.6496
2021-12-13,47.1563
2021-12-14,45.6311
2021-12-15,44.2783
2021-12-16,42.9092
2021-12-17,45.9956
2021-12-18,45.9956
2021-12-19,45.9956
2021-12-20,45.8128
2021-12-21,51.1148
2021-12-22,52.0189
2021-12-23,52.99
2021-12-24,52.99
2021-12-25,52.99
2021-12-26,52.99
2021-12-27,53.3184
2021-12-28,53.9796
2021-12-29,54.2756
2021-12-30,54.0012
2021-12-31,54.8217
2022-01-01,54.8217
2022-01-02,54.8217
2022-01-03,52.6545
2022-01-04,50.8672
2022-01-05,47.2793
2022-01-06,47.9515
2022-01-07,50.0458
2022-01-08,50.0458
2022-01-09,50.0458
2022-01-10,47.6437
2022-01-11,46.651
2022-01-12,45.1961
2022-01-13,44.407
2022-01-14,42.3385
2022-01-15,42.3385
2022-01-16,42.3385
2022-01-17,42.3385
2022-01-18,41.7938
2022-01-19,41.3661
2022-01-20,41.2892
2022-01-21,38.6488
2022-01-22,38.6488
2022-01-23,38.6488
2022-01-24,40.7509
2022-01-25,39.6483
2022-01-26,38.617
2022-01-27,37.8245
2022-01-28,39.2964
2022-01-29,39.2964
2022-01-30,39.2964
2022-01-31,44.1803
2022-02-01,44.2934
2022-02-02,43.1816
2022-02-03,40.8115
2022-02-04,44.4622
2022-02-05,44.4622
2022-02-06,44.4622
2022-02-07,45.944
2022-02-08,48.2818
2022-02-09,50.8413
2022-02-10,51.996
2022-02-11,50.3121
2022-02-12,50.3121
2022-02-13,50.3121
2022-02-14,50.1601
2022-02-15,53.0733
2022-02-16,53.1446
2022-02-17,51.2134
2022-02-18,48.4842
2022-02-19,48.4842
2022-02-20,48.4842
2022-02-21,48.4842
2022-02-22,47.1242
2022-02-23,46.8353
2022-02-24,49.2208
2022-02-25,59.4153
2022-02-26,59.4153
2022-02-27,59.4153
2022-02-28,57.828
2022-03-01,54.3416
2022-03-02,57.9873
2022-03-03,54.6948
2022-03-04,51.3108
2022-03-05,51.3108
2022-03-06,51.3108
2022-03-07,44.1759
2022-03-08,45.5579
2022-03-09,47.3458
2022-03-10,47.8481
2022-03-11,47.6912
2022-03-12,47.6912
2022-03-13,47.6912
2022-03-14,46.1871
2022-03-15,49.1786
2022-03-16,51.4853
2022-03-17,51.7259
2022-03-18,54.0816
2022-03-19,54.0816
2022-03-20,54.0816
2022-03-21,52.0488
2022-03-22,52.9419
2022-03-23,51.5472
2022-03-24,51.8694
2022-03-25,50.4701
2022-03-26,50.4701
2022-03-27,50.4701
2022-03-28,50.123
2022-03-29,51.8897
2022-03-30,51.4836
2022-03-31,49.5648
2022-04-01,49.9646
2022-04-02,49.9646
2022-04-03,49.9646
2022-04-04,51.8237
2022-04-05,49.4665
2022-04-06,45.5226
2022-04-07,44.4183
2022-04-08,43.3068
2022-04-09,43.3068
2022-04-10,43.3068
2022-04-11,43.069
2022-04-12,43.7782
2022-04-13,46.3189
2022-04-14,46.5932
2022-04-15,46.5932
2022-04-16,46.5932
2022-04-17,46.5932
2022-04-18,46.246
2022-04-19,49.3272
2022-04-20,49.0151
2022-04-21,45.6629
2022-04-22,44.3157
2022-04-23,44.3157
2022-04-24,44.3157
2022-04-25,46.7261
2022-04-26,44.3008
2022-04-27,42.6276
2022-04-28,47.7119
2022-04-29,45.5164
2022-04-30,45.5164
2022-05-01,45.5164
2022-05-02,49.1475
2022-05-03,47.7682
2022-05-04,47.3957
2022-05-05,45.3411
2022-05-06,45.286
2022-05-07,45.286
2022-05-08,45.286
2022-05-09,40.7724
2022-05-10,42.4433
2022-05-11,40.3295
2022-05-12,41.6542
2022-05-13,44.8071
2022-05-14,44.8071
2022-05-15,44.8071
2022-05-16,44.5096
2022-05-17,45.8073
2022-05-18,42.8529
2022-05-19,42.6293
2022-05-20,42.7612
2022-05-21,42.7612
2022-05-22,42.7612
2022-05-23,42.7263
2022-05-24,41.0015
2022-05-25,42.5905
2022-05-26,47.9592
2022-05-27,49.9329
2022-05-28,49.9329
2022-05-29,49.9329
2022-05-30,49.9329
2022-05-31,49.367
2022-06-01,49.8208
2022-06-02,52.338
2022-06-03,51.928
2022-06-04,51.928
2022-06-05,51.928
2022-06-06,52.2422
2022-06-07,52.8198
2022-06-08,51.7802
2022-06-09,50.0521
2022-06-10,45.7986
2022-06-11,45.7986
2022-06-12,45.7986
2022-06-13,41.6036
2022-06-14,43.1771
2022-06-15,44.2884
2022-06-16,40.9878
2022-06-17,42.8748
2022-06-18,42.8748
2022-06-19,42.8748
2022-06-20,42.8748
2022-06-21,42.7293
2022-06-22,43.3149
2022-06-23,43.4299
2022-06-24,49.956
2022-06-25,49.956
2022-06-26,49.956
2022-06-27,49.0017
2022-06-28,48.4412
2022-06-29,47.7712
2022-06-30,47.6516
2022-07-01,49.7036
2022-07-02,49.7036
2022-07-03,49.7036
2022-07-04,49.7036
2022-07-05,50.8321
2022-07-06,49.2188
2022-07-07,50.4102
2022-07-08,50.31
2022-07-09,50.31
2022-07-10,50.31
2022-07-11,48.7308
2022-07-12,50.0188
2022-07-13,51.1044
2022-07-14,50.8865
2022-07-15,52.72
2022-07-16,52.72
2022-07-17,52.72
2022-07-18,52.6307
2022-07-19,54.3917
2022-07-20,55.7971
2022-07-21,57.4544
2022-07-22,56.4184
2022-07-23,56.4184
2022-07-24,56.4184
2022-07-25,56.6276
2022-07-26,55.4435
2022-07-27,57.2741
2022-07-28,55.8435
2022-07-29,52.6959
2022-07-30,52.6959
2022-07-31,52.6959
2022-08-01,52.5882
2022-08-02,52.7162
2022-08-03,53.5547
2022-08-04,53.6861
2022-08-05,52.6795
2022-08-06,52.6795
2022-08-07,52.6795
2022-08-08,52.5332
2022-08-09,50.2711
2022-08-10,51.3546
2022-08-11,53.6103
2022-08-12,55.085
2022-08-13,55.085
2022-08-14,55.085
2022-08-15,55.4481
2022-08-16,55.9492
2022-08-17,53.7879
2022-08-18,54.1462
2022-08-19,52.4526
2022-08-20,52.4526
2022-08-21,52.4526
2022-08-22,49.4582
2022-08-23,50.896
2022-08-24,51.6674
2022-08-25,53.0874
2022-08-26,49.2732
2022-08-27,49.2732
2022-08-28,49.2732
2022-08-29,49.0666
2022-08-30,46.8275
2022-08-31,45.2981
2022-09-01,44.7716
2022-09-02,44.2887
2022-09-03,44.2887
2022-09-04,44.2887
2022-09-05,44.2887
2022-09-06,44.1598
2022-09-07,48.0853
2022-09-08,48.0853
2022-09-09,51.3349
2022-09-10,51.3349
2022-09-11,51.3349
2022-09-12,51.671
2022-09-13,48.0112
2022-09-14,48.0432
2022-09-15,47.1637
2022-09-16,44.6376
2022-09-17,44.6376
2022-09-18,44.6376
2022-09-19,49.4609
2022-09-20,48.0276
2022-09-21,44.7623
2022-09-22,41.1725
2022-09-23,40.6176
2022-09-24,40.6176
2022-09-25,40.6176
2022-09-26,39.9193
2022-09-27,40.8033
2022-09-28,43.7327
2022-09-29,42.6155
2022-09-30,42.2984
2022-10-01,42.2984
2022-10-02,42.2984
2022-10-03,43.437
2022-10-04,48.9995
2022-10-05,49.3634
2022-10-06,49.2548
2022-10-07,48.5202
2022-10-08,48.5202
2022-10-09,48.5202
2022-10-10,46.0191
2022-10-11,47.6606
2022-10-12,47.2247
2022-10-13,50.1217
2022-10-14,48.3846
2022-10-15,48.3846
2022-10-16,48.3846
2022-10-17,51.4511
2022-10-18,52.1767
2022-10-19,50.1994
2022-10-20,50.9682
2022-10-21,52.2782
2022-10-22,52.2782
2022-10-23,52.2782
2022-10-24,53.3885
2022-10-25,54.4975
2022-10-26,54.6834
2022-10-27,49.1946
2022-10-28,51.7607
2022-10-29,51.7607
2022-10-30,51.7607
2022-10-31,53.7956
2022-11-01,55.0558
2022-11-02,51.3843
2022-11-03,48.6993
2022-11-04,50.5562
2022-11-05,50.5562
2022-11-06,50.5562
2022-11-07,53.2821
2022-11-08,53.7383
2022-11-09,54.3695
2022-11-10,58.0826
2022-11-11,58.7273
2022-11-12,58.7273
2022-11-13,58.7273
2022-11-14,57.9306
2022-11-15,58.7516
2022-11-16,59.1468
2022-11-17,59.0175
2022-11-18,58.4026
2022-11-19,58.4026
2022-11-20,58.4026
2022-11-21,56.8119
2022-11-22,58.3282
2022-11-23,57.7498
2022-11-24,57.7498
2022-11-25,58.3879
2022-11-26,58.3879
2022-11-27,58.3879
2022-11-28,57.0214
2022-11-29,57.3535
2022-11-30,57.2594
2022-12-01,57.536
2022-12-02,57.9817
2022-12-03,57.9817
2022-12-04,57.9817
2022-12-05,56.0616
2022-12-06,56.4102
2022-12-07,56.8332
2022-12-08,55.5437
2022-12-09,55.5887
2022-12-10,55.5887
2022-12-11,55.5887
2022-12-12,56.3387
2022-12-13,58.9293
2022-12-14,59.3617
2022-12-15,55.334
2022-12-16,51.941
2022-12-17,51.941
2022-12-18,51.941
2022-12-19,46.4419
2022-12-20,48.1826
2022-12-21,48.1826
2022-12-22,48.3365
2022-12-23,49.2958
2022-12-24,49.2958
2022-12-25,49.2958
2022-12-26,49.2958
2022-12-27,48.7546
2022-12-28,47.1539
2022-12-29,49.5931
2022-12-30,49.6946
2022-12-31,49.6946
2023-01-01,49.6946
2023-01-02,49.6946
2023-01-03,48.9434
2023-01-04,52.4178
2023-01-05,51.7565
2023-01-06,53.3868
2023-01-07,53.3868
2023-01-08,53.3868
2023-01-09,54.0343
2023-01-10,54.6498
2023-01-11,54.7727
2023-01-12,56.8696
2023-01-13,57.5675
2023-01-14,57.5675
2023-01-15,57.5675
2023-01-16,57.5675
2023-01-17,59.379
2023-01-18,60.7091
2023-01-19,62.6411
2023-01-20,66.9105
2023-01-21,66.9105
2023-01-22,66.9105
2023-01-23,66.2282
2023-01-24,67.81
2023-01-25,67.2978
2023-01-26,68.5746
2023-01-27,68.4241
2023-01-28,68.4241
2023-01-29,68.4241
2023-01-30,64.8208
2023-01-31,66.4842
2023-02-01,67.0791
2023-02-02,65.2812
2023-02-03,66.8524
2023-02-04,66.8524
2023-02-05,66.8524
2023-02-06,64.7499
2023-02-07,66.3461
2023-02-08,63.4086
2023-02-09,60.4179
2023-02-10,59.3652
2023-02-11,59.3652
2023-02-12,59.3652
2023-02-13,60.1397
2023-02-14,61.0145
2023-02-15,62.6376
2023-02-16,60.3525
2023-02-17,59.5645
2023-02-18,59.5645
2023-02-19,59.5645
2023-02-20,59.5645
2023-02-21,56.7755
2023-02-22,57.067
2023-02-23,57.7081
2023-02-24,57.1533
2023-02-25,57.1533
2023-02-26,57.1533
2023-02-27,57.5693
2023-02-28,58.7357
2023-03-01,58.5666
2023-03-02,59.0785
2023-03-03,60.116
2023-03-04,60.116
2023-03-05,60.116
2023-03-06,57.8276
2023-03-07,56.7704
2023-03-08,57.4693
2023-03-09,53.8581
2023-03-10,52.3605
2023-03-11,52.3605
2023-03-12,52.3605
2023-03-13,48.8231
2023-03-14,52.8269
2023-03-15,52.8044
2023-03-16,55.1907
2023-03-17,57.0544
2023-03-18,57.0544
