,REGN US Equity
2020-06-01,59.3734
2020-06-02,61.129
2020-06-03,59.1829
2020-06-04,58.3584
2020-06-05,58.1336
2020-06-06,58.1336
2020-06-07,58.1336
2020-06-08,58.8826
2020-06-09,59.3686
2020-06-10,59.0512
2020-06-11,57.3959
2020-06-12,56.1823
2020-06-13,56.1823
2020-06-14,56.1823
2020-06-15,56.4495
2020-06-16,56.7413
2020-06-17,58.015
2020-06-18,57.0357
2020-06-19,62.3595
2020-06-20,62.3595
2020-06-21,62.3595
2020-06-22,59.8173
2020-06-23,59.848
2020-06-24,56.0915
2020-06-25,57.8145
2020-06-26,56.4927
2020-06-27,56.4927
2020-06-28,56.4927
2020-06-29,56.4166
2020-06-30,57.9437
2020-07-01,55.658
2020-07-02,57.2576
2020-07-03,57.2576
2020-07-04,57.2576
2020-07-05,57.2576
2020-07-06,57.8265
2020-07-07,59.4133
2020-07-08,59.3219
2020-07-09,59.3566
2020-07-10,55.9824
2020-07-11,55.9824
2020-07-12,55.9824
2020-07-13,55.1652
2020-07-14,58.3655
2020-07-15,56.9569
2020-07-16,56.8683
2020-07-17,58.3668
2020-07-18,58.3668
2020-07-19,58.3668
2020-07-20,60.0799
2020-07-21,56.775
2020-07-22,56.5538
2020-07-23,55.3429
2020-07-24,51.9379
2020-07-25,51.9379
2020-07-26,51.9379
2020-07-27,55.6935
2020-07-28,54.6992
2020-07-29,54.8503
2020-07-30,54.7379
2020-07-31,54.8212
2020-08-01,54.8212
2020-08-02,54.8212
2020-08-03,56.6248
2020-08-04,57.0643
2020-08-05,52.9783
2020-08-06,52.4406
2020-08-07,52.2748
2020-08-08,52.2748
2020-08-09,52.2748
2020-08-10,50.305
2020-08-11,48.8139
2020-08-12,50.9758
2020-08-13,50.7359
2020-08-14,51.0103
2020-08-15,51.0103
2020-08-16,51.0103
2020-08-17,52.3444
2020-08-18,51.9605
2020-08-19,53.7698
2020-08-20,51.4563
2020-08-21,49.4853
2020-08-22,49.4853
2020-08-23,49.4853
2020-08-24,47.7077
2020-08-25,50.4116
2020-08-26,50.6633
2020-08-27,51.1709
2020-08-28,49.0006
2020-08-29,49.0006
2020-08-30,49.0006
2020-08-31,51.9545
2020-09-01,47.4786
2020-09-02,50.3173
2020-09-03,45.5437
2020-09-04,46.0225
2020-09-05,46.0225
2020-09-06,46.0225
2020-09-07,46.0225
2020-09-08,43.5508
2020-09-09,45.0805
2020-09-10,42.3798
2020-09-11,41.7226
2020-09-12,41.7226
2020-09-13,41.7226
2020-09-14,44.9341
2020-09-15,47.3565
2020-09-16,45.9254
2020-09-17,45.3778
2020-09-18,44.0985
2020-09-19,44.0985
2020-09-20,44.0985
2020-09-21,44.1752
2020-09-22,46.773
2020-09-23,45.8899
2020-09-24,44.8193
2020-09-25,47.5384
2020-09-26,47.5384
2020-09-27,47.5384
2020-09-28,47.228
2020-09-29,47.508
2020-09-30,45.466
2020-10-01,46.8934
2020-10-02,46.3915
2020-10-03,46.3915
2020-10-04,46.3915
2020-10-05,52.706
2020-10-06,49.2162
2020-10-07,50.6651
2020-10-08,51.8238
2020-10-09,52.1348
2020-10-10,52.1348
2020-10-11,52.1348
2020-10-12,52.0522
2020-10-13,53.0039
2020-10-14,51.8191
2020-10-15,49.3276
2020-10-16,51.5701
2020-10-17,51.5701
2020-10-18,51.5701
2020-10-19,49.012
2020-10-20,48.0451
2020-10-21,47.4163
2020-10-22,47.9708
2020-10-23,48.6571
2020-10-24,48.6571
2020-10-25,48.6571
2020-10-26,49.6555
2020-10-27,49.1189
2020-10-28,46.6141
2020-10-29,44.8929
2020-10-30,43.1031
2020-10-31,43.1031
2020-11-01,43.1031
2020-11-02,44.0503
2020-11-03,45.6554
2020-11-04,50.7408
2020-11-05,51.0053
2020-11-06,49.24
2020-11-07,49.24
2020-11-08,49.24
2020-11-09,47.5837
2020-11-10,46.3031
2020-11-11,47.7882
2020-11-12,46.0914
2020-11-13,47.7817
2020-11-14,47.7817
2020-11-15,47.7817
2020-11-16,46.6618
2020-11-17,43.5366
2020-11-18,40.9705
2020-11-19,40.4122
2020-11-20,41.1839
2020-11-21,41.1839
2020-11-22,41.1839
2020-11-23,42.1209
2020-11-24,39.7646
2020-11-25,40.2014
2020-11-26,40.2014
2020-11-27,41.3442
2020-11-28,41.3442
2020-11-29,41.3442
2020-11-30,41.7414
2020-12-01,41.4539
2020-12-02,40.149
2020-12-03,39.2497
2020-12-04,38.3471
2020-12-05,38.3471
2020-12-06,38.3471
2020-12-07,39.0191
2020-12-08,39.4184
2020-12-09,38.1488
2020-12-10,36.7571
2020-12-11,36.9516
2020-12-12,36.9516
2020-12-13,36.9516
2020-12-14,41.7858
2020-12-15,40.4487
2020-12-16,39.651
2020-12-17,41.8421
2020-12-18,42.443
2020-12-19,42.443
2020-12-20,42.443
2020-12-21,42.0821
2020-12-22,40.9627
2020-12-23,41.4762
2020-12-24,40.9127
2020-12-25,40.9127
2020-12-26,40.9127
2020-12-27,40.9127
2020-12-28,39.8862
2020-12-29,40.2137
2020-12-30,39.1763
2020-12-31,40.4672
2021-01-01,40.4672
2021-01-02,40.4672
2021-01-03,40.4672
2021-01-04,40.421
2021-01-05,40.5864
2021-01-06,38.1091
2021-01-07,41.1967
2021-01-08,45.6246
2021-01-09,45.6246
2021-01-10,45.6246
2021-01-11,46.6185
2021-01-12,47.2917
2021-01-13,48.7447
2021-01-14,50.1344
2021-01-15,50.139
2021-01-16,50.139
2021-01-17,50.139
2021-01-18,50.139
2021-01-19,53.7058
2021-01-20,55.4372
2021-01-21,53.7521
2021-01-22,54.2395
2021-01-23,54.2395
2021-01-24,54.2395
2021-01-25,56.3934
2021-01-26,55.3333
2021-01-27,48.7359
2021-01-28,46.8547
2021-01-29,46.3704
2021-01-30,46.3704
2021-01-31,46.3704
2021-02-01,47.3527
2021-02-02,45.6985
2021-02-03,43.9721
2021-02-04,45.8153
2021-02-05,45.849
2021-02-06,45.849
2021-02-07,45.849
2021-02-08,45.0056
2021-02-09,44.1369
2021-02-10,44.2792
2021-02-11,44.1327
2021-02-12,43.066
2021-02-13,43.066
2021-02-14,43.066
2021-02-15,43.066
2021-02-16,42.0176
2021-02-17,42.3046
2021-02-18,41.2909
2021-02-19,39.8751
2021-02-20,39.8751
2021-02-21,39.8751
2021-02-22,37.8991
2021-02-23,40.2308
2021-02-24,38.3455
2021-02-25,37.308
2021-02-26,36.809
2021-02-27,36.809
2021-02-28,36.809
2021-03-01,40.7161
2021-03-02,39.0759
2021-03-03,37.5236
2021-03-04,38.3494
2021-03-05,41.9977
2021-03-06,41.9977
2021-03-07,41.9977
2021-03-08,42.4657
2021-03-09,44.5901
2021-03-10,43.9849
2021-03-11,44.5686
2021-03-12,45.011
2021-03-13,45.011
2021-03-14,45.011
2021-03-15,48.5453
2021-03-16,48.0918
2021-03-17,51.7386
2021-03-18,46.5271
2021-03-19,46.3054
2021-03-20,46.3054
2021-03-21,46.3054
2021-03-22,48.7589
2021-03-23,45.7044
2021-03-24,43.7174
2021-03-25,44.5521
2021-03-26,47.9464
2021-03-27,47.9464
2021-03-28,47.9464
2021-03-29,49.0539
2021-03-30,46.6381
2021-03-31,47.2498
2021-04-01,47.6994
2021-04-02,47.6994
2021-04-03,47.6994
2021-04-04,47.6994
2021-04-05,50.0676
2021-04-06,48.6754
2021-04-07,49.4445
2021-04-08,48.1415
2021-04-09,47.8556
2021-04-10,47.8556
2021-04-11,47.8556
2021-04-12,47.277
2021-04-13,48.4308
2021-04-14,49.5407
2021-04-15,52.9671
2021-04-16,54.8403
2021-04-17,54.8403
2021-04-18,54.8403
2021-04-19,54.0265
2021-04-20,55.1457
2021-04-21,55.6323
2021-04-22,51.159
2021-04-23,50.6887
2021-04-24,50.6887
2021-04-25,50.6887
2021-04-26,53.7661
2021-04-27,51.2925
2021-04-28,50.26
2021-04-29,49.5525
2021-04-30,48.6071
2021-05-01,48.6071
2021-05-02,48.6071
2021-05-03,50.5385
2021-05-04,49.6317
2021-05-05,48.9035
2021-05-06,53.0977
2021-05-07,52.5679
2021-05-08,52.5679
2021-05-09,52.5679
2021-05-10,53.9448
2021-05-11,53.6136
2021-05-12,55.0895
2021-05-13,57.4505
2021-05-14,57.2797
2021-05-15,57.2797
2021-05-16,57.2797
2021-05-17,58.9133
2021-05-18,56.5504
2021-05-19,54.7505
2021-05-20,55.4749
2021-05-21,53.5185
2021-05-22,53.5185
2021-05-23,53.5185
2021-05-24,51.702
2021-05-25,51.0029
2021-05-26,50.7497
2021-05-27,50.2105
2021-05-28,52.255
2021-05-29,52.255
2021-05-30,52.255
2021-05-31,52.255
2021-06-01,52.4828
2021-06-02,53.099
2021-06-03,53.1875
2021-06-04,55.0103
2021-06-05,55.0103
2021-06-06,55.0103
2021-06-07,55.8944
2021-06-08,52.9205
2021-06-09,57.1653
2021-06-10,59.6507
2021-06-11,57.4543
2021-06-12,57.4543
2021-06-13,57.4543
2021-06-14,58.2386
2021-06-15,57.8046
2021-06-16,56.4538
2021-06-17,59.5614
2021-06-18,60.015
2021-06-19,60.015
2021-06-20,60.015
2021-06-21,58.7131
2021-06-22,58.623
2021-06-23,57.093
2021-06-24,60.77
2021-06-25,62.1666
2021-06-26,62.1666
2021-06-27,62.1666
2021-06-28,59.3537
2021-06-29,60.1334
2021-06-30,62.9488
2021-07-01,66.1179
2021-07-02,67.7201
2021-07-03,67.7201
2021-07-04,67.7201
2021-07-05,67.7201
2021-07-06,67.2134
2021-07-07,67.8665
2021-07-08,63.9052
2021-07-09,64.9611
2021-07-10,64.9611
2021-07-11,64.9611
2021-07-12,62.7536
2021-07-13,63.3562
2021-07-14,64.1712
2021-07-15,65.7772
2021-07-16,63.6062
2021-07-17,63.6062
2021-07-18,63.6062
2021-07-19,64.0084
2021-07-20,64.4193
2021-07-21,63.1141
2021-07-22,63.7953
2021-07-23,63.5915
2021-07-24,63.5915
2021-07-25,63.5915
2021-07-26,60.3661
2021-07-27,61.1347
2021-07-28,62.3959
2021-07-29,61.149
2021-07-30,58.0329
2021-07-31,58.0329
2021-08-01,58.0329
2021-08-02,58.6772
2021-08-03,60.9838
2021-08-04,58.9655
2021-08-05,63.7668
2021-08-06,65.3996
2021-08-07,65.3996
2021-08-08,65.3996
2021-08-09,65.9817
2021-08-10,66.1805
2021-08-11,63.7607
2021-08-12,63.5949
2021-08-13,66.9149
2021-08-14,66.9149
2021-08-15,66.9149
2021-08-16,67.6083
2021-08-17,70.7449
2021-08-18,66.5451
2021-08-19,69.6908
2021-08-20,70.7735
2021-08-21,70.7735
2021-08-22,70.7735
2021-08-23,71.3309
2021-08-24,71.7004
2021-08-25,71.4248
2021-08-26,70.1886
2021-08-27,69.2863
2021-08-28,69.2863
2021-08-29,69.2863
2021-08-30,71.401
2021-08-31,70.0692
2021-09-01,71.2104
2021-09-02,69.3259
2021-09-03,69.9295
2021-09-04,69.9295
2021-09-05,69.9295
2021-09-06,69.9295
2021-09-07,66.1375
2021-09-08,66.2044
2021-09-09,58.8887
2021-09-10,59.7616
2021-09-11,59.7616
2021-09-12,59.7616
2021-09-13,56.6454
2021-09-14,57.8133
2021-09-15,59.1968
2021-09-16,59.4338
2021-09-17,59.0429
2021-09-18,59.0429
2021-09-19,59.0429
2021-09-20,55.831
2021-09-21,57.1604
2021-09-22,57.1846
2021-09-23,57.018
2021-09-24,54.7358
2021-09-25,54.7358
2021-09-26,54.7358
2021-09-27,49.4052
2021-09-28,46.1092
2021-09-29,46.5548
2021-09-30,46.2015
2021-10-01,39.2313
2021-10-02,39.2313
2021-10-03,39.2313
2021-10-04,36.6734
2021-10-05,35.96
2021-10-06,35.28
2021-10-07,36.8353
2021-10-08,36.5023
2021-10-09,36.5023
2021-10-10,36.5023
2021-10-11,35.8716
2021-10-12,35.5639
2021-10-13,36.395
2021-10-14,38.9773
2021-10-15,38.5243
2021-10-16,38.5243
2021-10-17,38.5243
2021-10-18,36.714
2021-10-19,39.3221
2021-10-20,42.3414
2021-10-21,44.1478
2021-10-22,44.9488
2021-10-23,44.9488
2021-10-24,44.9488
2021-10-25,45.9781
2021-10-26,49.9954
2021-10-27,49.388
2021-10-28,56.9413
2021-10-29,59.5306
2021-10-30,59.5306
2021-10-31,59.5306
2021-11-01,59.3329
2021-11-02,59.2351
2021-11-03,61.5376
2021-11-04,60.355
2021-11-05,52.0073
2021-11-06,52.0073
2021-11-07,52.0073
2021-11-08,54.0547
2021-11-09,52.7155
2021-11-10,53.7936
2021-11-11,54.6007
2021-11-12,55.4279
2021-11-13,55.4279
2021-11-14,55.4279
2021-11-15,58.2786
2021-11-16,57.1397
2021-11-17,56.9271
2021-11-18,58.0982
2021-11-19,58.8212
2021-11-20,58.8212
2021-11-21,58.8212
2021-11-22,56.6298
2021-11-23,57.6552
2021-11-24,57.3736
2021-11-25,57.3736
2021-11-26,56.1709
2021-11-27,56.1709
2021-11-28,56.1709
2021-11-29,58.2425
2021-11-30,53.9746
2021-12-01,52.648
2021-12-02,53.3293
2021-12-03,53.5643
2021-12-04,53.5643
2021-12-05,53.5643
2021-12-06,51.2264
2021-12-07,53.3196
2021-12-08,56.9123
2021-12-09,58.9278
2021-12-10,59.5644
2021-12-11,59.5644
2021-12-12,59.5644
2021-12-13,57.299
2021-12-14,59.1548
2021-12-15,56.1144
2021-12-16,50.7004
2021-12-17,48.402
2021-12-18,48.402
2021-12-19,48.402
2021-12-20,45.6302
2021-12-21,46.3528
2021-12-22,48.415
2021-12-23,49.8903
2021-12-24,49.8903
2021-12-25,49.8903
2021-12-26,49.8903
2021-12-27,51.5926
2021-12-28,52.252
2021-12-29,53.8079
2021-12-30,52.8445
2021-12-31,50.6818
2022-01-01,50.6818
2022-01-02,50.6818
2022-01-03,49.8333
2022-01-04,47.9036
2022-01-05,44.1689
2022-01-06,44.8494
2022-01-07,45.9356
2022-01-08,45.9356
2022-01-09,45.9356
2022-01-10,49.3569
2022-01-11,50.2519
2022-01-12,51.2412
2022-01-13,48.3887
2022-01-14,48.231
2022-01-15,48.231
2022-01-16,48.231
2022-01-17,48.231
2022-01-18,47.4915
2022-01-19,48.8812
2022-01-20,48.1673
2022-01-21,49.6004
2022-01-22,49.6004
2022-01-23,49.6004
2022-01-24,49.6168
2022-01-25,46.0666
2022-01-26,46.5125
2022-01-27,47.2722
2022-01-28,50.6568
2022-01-29,50.6568
2022-01-30,50.6568
2022-01-31,47.4787
2022-02-01,48.4559
2022-02-02,50.3568
2022-02-03,49.9233
2022-02-04,50.3876
2022-02-05,50.3876
2022-02-06,50.3876
2022-02-07,50.2602
2022-02-08,49.3099
2022-02-09,49.7171
2022-02-10,49.3696
2022-02-11,53.7276
2022-02-12,53.7276
2022-02-13,53.7276
2022-02-14,50.4189
2022-02-15,51.7854
2022-02-16,51.9406
2022-02-17,50.994
2022-02-18,48.4606
2022-02-19,48.4606
2022-02-20,48.4606
2022-02-21,48.4606
2022-02-22,45.9658
2022-02-23,47.3606
2022-02-24,47.5446
2022-02-25,49.5689
2022-02-26,49.5689
2022-02-27,49.5689
2022-02-28,49.5021
2022-03-01,47.0275
2022-03-02,49.3044
2022-03-03,48.0621
2022-03-04,50.165
2022-03-05,50.165
2022-03-06,50.165
2022-03-07,49.7554
2022-03-08,48.882
2022-03-09,50.8947
2022-03-10,52.4396
2022-03-11,55.0208
2022-03-12,55.0208
2022-03-13,55.0208
2022-03-14,57.7081
2022-03-15,59.434
2022-03-16,61.4917
2022-03-17,62.6702
2022-03-18,62.7856
2022-03-19,62.7856
2022-03-20,62.7856
2022-03-21,63.9638
2022-03-22,63.8026
2022-03-23,57.5305
2022-03-24,59.3891
2022-03-25,59.4362
2022-03-26,59.4362
2022-03-27,59.4362
2022-03-28,61.7084
2022-03-29,62.5254
2022-03-30,60.9084
2022-03-31,61.9254
2022-04-01,60.9505
2022-04-02,60.9505
2022-04-03,60.9505
2022-04-04,61.5745
2022-04-05,59.6624
2022-04-06,62.5874
2022-04-07,64.6947
2022-04-08,67.1236
2022-04-09,67.1236
2022-04-10,67.1236
2022-04-11,62.8035
2022-04-12,61.1763
2022-04-13,63.5657
2022-04-14,63.7278
2022-04-15,63.7278
2022-04-16,63.7278
2022-04-17,63.7278
2022-04-18,61.2771
2022-04-19,59.592
2022-04-20,60.1443
2022-04-21,56.945
2022-04-22,53.0491
2022-04-23,53.0491
2022-04-24,53.0491
2022-04-25,53.4602
2022-04-26,50.3188
2022-04-27,50.0618
2022-04-28,50.4753
2022-04-29,47.2546
2022-04-30,47.2546
2022-05-01,47.2546
2022-05-02,45.949
2022-05-03,47.7336
2022-05-04,47.8115
2022-05-05,43.8832
2022-05-06,41.2224
2022-05-07,41.2224
2022-05-08,41.2224
2022-05-09,37.8369
2022-05-10,41.1284
2022-05-11,40.8306
2022-05-12,45.0496
2022-05-13,47.2027
2022-05-14,47.2027
2022-05-15,47.2027
2022-05-16,48.9029
2022-05-17,51.059
2022-05-18,49.6163
2022-05-19,49.2632
2022-05-20,49.98
2022-05-21,49.98
2022-05-22,49.98
2022-05-23,53.5161
2022-05-24,54.1793
2022-05-25,54.9651
2022-05-26,53.5117
2022-05-27,55.0583
2022-05-28,55.0583
2022-05-29,55.0583
2022-05-30,55.0583
2022-05-31,49.909
2022-06-01,48.9271
2022-06-02,44.5328
2022-06-03,44.4815
2022-06-04,44.4815
2022-06-05,44.4815
2022-06-06,41.4734
2022-06-07,42.4088
2022-06-08,41.5457
2022-06-09,37.4532
2022-06-10,37.0242
2022-06-11,37.0242
2022-06-12,37.0242
2022-06-13,34.516
2022-06-14,34.4142
2022-06-15,37.0113
2022-06-16,36.4944
2022-06-17,41.1306
2022-06-18,41.1306
2022-06-19,41.1306
2022-06-20,41.1306
2022-06-21,42.3399
2022-06-22,42.229
2022-06-23,45.8589
2022-06-24,46.7184
2022-06-25,46.7184
2022-06-26,46.7184
2022-06-27,45.2483
2022-06-28,44.1126
2022-06-29,44.6885
2022-06-30,43.7427
2022-07-01,44.5416
2022-07-02,44.5416
2022-07-03,44.5416
2022-07-04,44.5416
2022-07-05,44.762
2022-07-06,44.5001
2022-07-07,46.9281
2022-07-08,49.4994
2022-07-09,49.4994
2022-07-10,49.4994
2022-07-11,48.2809
2022-07-12,47.5369
2022-07-13,46.1774
2022-07-14,45.6486
2022-07-15,47.3615
2022-07-16,47.3615
2022-07-17,47.3615
2022-07-18,43.9235
2022-07-19,45.6906
2022-07-20,45.5033
2022-07-21,45.1424
2022-07-22,44.0773
2022-07-23,44.0773
2022-07-24,44.0773
2022-07-25,44.3285
2022-07-26,43.513
2022-07-27,44.7057
2022-07-28,43.7169
2022-07-29,43.5945
2022-07-30,43.5945
2022-07-31,43.5945
2022-08-01,42.6833
2022-08-02,42.3688
2022-08-03,49.8784
2022-08-04,51.0856
2022-08-05,50.8095
2022-08-06,50.8095
2022-08-07,50.8095
2022-08-08,54.0484
2022-08-09,52.2744
2022-08-10,55.7046
2022-08-11,52.1762
2022-08-12,53.018
2022-08-13,53.018
2022-08-14,53.018
2022-08-15,55.4757
2022-08-16,56.3521
2022-08-17,53.847
2022-08-18,51.6358
2022-08-19,50.4315
2022-08-20,50.4315
2022-08-21,50.4315
2022-08-22,49.2811
2022-08-23,47.5651
2022-08-24,47.6164
2022-08-25,47.8214
2022-08-26,46.4041
2022-08-27,46.4041
2022-08-28,46.4041
2022-08-29,45.776
2022-08-30,44.9673
2022-08-31,43.6328
2022-09-01,47.903
2022-09-02,44.3493
2022-09-03,44.3493
2022-09-04,44.3493
2022-09-05,44.3493
2022-09-06,43.2463
2022-09-07,47.7854
2022-09-08,63.0708
2022-09-09,64.5483
2022-09-10,64.5483
2022-09-11,64.5483
2022-09-12,62.2853
2022-09-13,60.7679
2022-09-14,60.1566
2022-09-15,61.0416
2022-09-16,61.5198
2022-09-17,61.5198
2022-09-18,61.5198
2022-09-19,62.0652
2022-09-20,60.1201
2022-09-21,56.872
2022-09-22,57.314
2022-09-23,58.4158
2022-09-24,58.4158
2022-09-25,58.4158
2022-09-26,56.5464
2022-09-27,57.6585
2022-09-28,58.929
2022-09-29,56.6324
2022-09-30,56.1415
2022-10-01,56.1415
2022-10-02,56.1415
2022-10-03,61.5489
2022-10-04,62.0108
2022-10-05,62.657
2022-10-06,60.2702
2022-10-07,58.6822
2022-10-08,58.6822
2022-10-09,58.6822
2022-10-10,59.6725
2022-10-11,60.4174
2022-10-12,58.7987
2022-10-13,61.5884
2022-10-14,58.814
2022-10-15,58.814
2022-10-16,58.814
2022-10-17,58.7974
2022-10-18,56.6066
2022-10-19,54.492
2022-10-20,53.9482
2022-10-21,55.0185
2022-10-22,55.0185
2022-10-23,55.0185
2022-10-24,57.9482
2022-10-25,59.1538
2022-10-26,56.9393
2022-10-27,55.4749
2022-10-28,58.6069
2022-10-29,58.6069
2022-10-30,58.6069
2022-10-31,58.2776
2022-11-01,59.5822
2022-11-02,56.4055
2022-11-03,56.1188
2022-11-04,56.314
2022-11-05,56.314
2022-11-06,56.314
2022-11-07,57.6791
2022-11-08,57.8089
2022-11-09,56.235
2022-11-10,55.9078
2022-11-11,54.7397
2022-11-12,54.7397
2022-11-13,54.7397
2022-11-14,55.8283
2022-11-15,53.4904
2022-11-16,54.52
2022-11-17,55.0261
2022-11-18,54.593
2022-11-19,54.593
2022-11-20,54.593
2022-11-21,54.9442
2022-11-22,56.5289
2022-11-23,53.8764
2022-11-24,53.8764
2022-11-25,54.0164
2022-11-26,54.0164
2022-11-27,54.0164
2022-11-28,54.8716
2022-11-29,53.8068
2022-11-30,56.3418
2022-12-01,57.8048
2022-12-02,58.5799
2022-12-03,58.5799
2022-12-04,58.5799
2022-12-05,56.3069
2022-12-06,54.7051
2022-12-07,57.3476
2022-12-08,57.523
2022-12-09,54.429
2022-12-10,54.429
2022-12-11,54.429
2022-12-12,52.9744
2022-12-13,53.8299
2022-12-14,54.2434
2022-12-15,50.6411
2022-12-16,49.18
2022-12-17,49.18
2022-12-18,49.18
2022-12-19,48.8077
2022-12-20,51.1069
2022-12-21,51.5882
2022-12-22,51.0855
2022-12-23,49.7433
2022-12-24,49.7433
2022-12-25,49.7433
2022-12-26,49.7433
2022-12-27,46.8922
2022-12-28,47.2337
2022-12-29,48.905
2022-12-30,48.9455
2022-12-31,48.9455
2023-01-01,48.9455
2023-01-02,48.9455
2023-01-03,48.7416
2023-01-04,50.0127
2023-01-05,49.4376
2023-01-06,52.2251
2023-01-07,52.2251
2023-01-08,52.2251
2023-01-09,42.072
2023-01-10,45.6342
2023-01-11,47.6181
2023-01-12,48.4381
2023-01-13,49.7664
2023-01-14,49.7664
2023-01-15,49.7664
2023-01-16,49.7664
2023-01-17,50.8034
2023-01-18,50.1656
2023-01-19,48.5743
2023-01-20,49.7549
2023-01-21,49.7549
2023-01-22,49.7549
2023-01-23,51.1811
2023-01-24,50.7217
2023-01-25,53.1655
2023-01-26,53.3609
2023-01-27,53.456
2023-01-28,53.456
2023-01-29,53.456
2023-01-30,52.1344
2023-01-31,56.0208
2023-02-01,55.9205
2023-02-02,54.4611
2023-02-03,59.5845
2023-02-04,59.5845
2023-02-05,59.5845
2023-02-06,59.0956
2023-02-07,56.7769
2023-02-08,52.7971
2023-02-09,51.8898
2023-02-10,54.0353
2023-02-11,54.0353
2023-02-12,54.0353
2023-02-13,55.0622
2023-02-14,53.1763
2023-02-15,52.8291
2023-02-16,49.8408
2023-02-17,52.0094
2023-02-18,52.0094
2023-02-19,52.0094
2023-02-20,52.0094
2023-02-21,51.5966
2023-02-22,51.8743
2023-02-23,53.905
2023-02-24,53.3679
2023-02-25,53.3679
2023-02-26,53.3679
2023-02-27,53.5114
2023-02-28,53.9932
2023-03-01,55.7985
2023-03-02,55.4525
2023-03-03,57.3019
2023-03-04,57.3019
2023-03-05,57.3019
2023-03-06,57.4915
2023-03-07,55.938
2023-03-08,49.827
2023-03-09,49.5436
2023-03-10,50.2003
2023-03-11,50.2003
2023-03-12,50.2003
2023-03-13,51.2762
2023-03-14,54.0633
2023-03-15,52.6634
2023-03-16,50.4692
2023-03-17,50.0399
2023-03-18,50.0399
2023-03-19,50.0399
2023-03-20,52.3558
2023-03-21,52.456
