,FE US Equity
2020-06-03,52.7421
2020-06-04,50.5666
2020-06-05,52.2089
2020-06-06,52.2089
2020-06-07,52.2089
2020-06-08,53.4569
2020-06-09,51.3281
2020-06-10,50.116
2020-06-11,46.9777
2020-06-12,46.8563
2020-06-13,46.8563
2020-06-14,46.8563
2020-06-15,46.9374
2020-06-16,47.021
2020-06-17,46.5281
2020-06-18,47.1017
2020-06-19,44.2142
2020-06-20,44.2142
2020-06-21,44.2142
2020-06-22,45.8308
2020-06-23,44.14
2020-06-24,42.3818
2020-06-25,41.9497
2020-06-26,40.7797
2020-06-27,40.7797
2020-06-28,40.7797
2020-06-29,43.512
2020-06-30,45.3205
2020-07-01,47.7309
2020-07-02,47.8174
2020-07-03,47.8174
2020-07-04,47.8174
2020-07-05,47.8174
2020-07-06,48.392
2020-07-07,48.5497
2020-07-08,49.4181
2020-07-09,48.4388
2020-07-10,50.9089
2020-07-11,50.9089
2020-07-12,50.9089
2020-07-13,49.9238
2020-07-14,50.1096
2020-07-15,49.8703
2020-07-16,51.0077
2020-07-17,53.0026
2020-07-18,53.0026
2020-07-19,53.0026
2020-07-20,50.7878
2020-07-21,37.7787
2020-07-22,29.7318
2020-07-23,30.3958
2020-07-24,34.6803
2020-07-25,34.6803
2020-07-26,34.6803
2020-07-27,34.4693
2020-07-28,34.318
2020-07-29,33.7706
2020-07-30,34.2695
2020-07-31,34.5578
2020-08-01,34.5578
2020-08-02,34.5578
2020-08-03,34.9889
2020-08-04,36.0214
2020-08-05,35.1237
2020-08-06,36.6145
2020-08-07,37.2303
2020-08-08,37.2303
2020-08-09,37.2303
2020-08-10,38.6994
2020-08-11,38.4591
2020-08-12,38.4128
2020-08-13,37.9873
2020-08-14,37.557
2020-08-15,37.557
2020-08-16,37.557
2020-08-17,36.9319
2020-08-18,36.8343
2020-08-19,36.436
2020-08-20,35.9665
2020-08-21,35.5436
2020-08-22,35.5436
2020-08-23,35.5436
2020-08-24,36.1648
2020-08-25,35.5098
2020-08-26,35.7376
2020-08-27,36.0381
2020-08-28,36.752
2020-08-29,36.752
2020-08-30,36.752
2020-08-31,37.7109
2020-09-01,37.0265
2020-09-02,40.0291
2020-09-03,40.8579
2020-09-04,40.8917
2020-09-05,40.8917
2020-09-06,40.8917
2020-09-07,40.8917
2020-09-08,40.2492
2020-09-09,40.2851
2020-09-10,40.0607
2020-09-11,41.1163
2020-09-12,41.1163
2020-09-13,41.1163
2020-09-14,42.3541
2020-09-15,41.5062
2020-09-16,43.0656
2020-09-17,43.2184
2020-09-18,40.8378
2020-09-19,40.8378
2020-09-20,40.8378
2020-09-21,39.9437
2020-09-22,39.7799
2020-09-23,37.1772
2020-09-24,39.5733
2020-09-25,41.3293
2020-09-26,41.3293
2020-09-27,41.3293
2020-09-28,40.9101
2020-09-29,41.5238
2020-09-30,41.9809
2020-10-01,42.1934
2020-10-02,45.341
2020-10-03,45.341
2020-10-04,45.341
2020-10-05,46.8766
2020-10-06,48.7849
2020-10-07,49.3495
2020-10-08,51.9785
2020-10-09,51.7469
2020-10-10,51.7469
2020-10-11,51.7469
2020-10-12,51.8947
2020-10-13,52.0845
2020-10-14,52.5492
2020-10-15,52.8645
2020-10-16,53.5823
2020-10-17,53.5823
2020-10-18,53.5823
2020-10-19,53.7443
2020-10-20,54.1579
2020-10-21,56.1845
2020-10-22,58.8211
2020-10-23,59.7866
2020-10-24,59.7866
2020-10-25,59.7866
2020-10-26,59.8587
2020-10-27,60.1177
2020-10-28,52.0313
2020-10-29,52.2351
2020-10-30,44.1255
2020-10-31,44.1255
2020-11-01,44.1255
2020-11-02,45.0128
2020-11-03,45.8182
2020-11-04,42.2471
2020-11-05,45.2844
2020-11-06,44.2152
2020-11-07,44.2152
2020-11-08,44.2152
2020-11-09,46.0676
2020-11-10,45.3408
2020-11-11,47.3065
2020-11-12,45.6779
2020-11-13,46.4246
2020-11-14,46.4246
2020-11-15,46.4246
2020-11-16,42.9945
2020-11-17,44.0113
2020-11-18,43.3776
2020-11-19,45.4723
2020-11-20,42.0563
2020-11-21,42.0563
2020-11-22,42.0563
2020-11-23,41.1643
2020-11-24,38.1348
2020-11-25,37.8603
2020-11-26,37.8603
2020-11-27,38.592
2020-11-28,38.592
2020-11-29,38.592
2020-11-30,38.1275
2020-12-01,40.9311
2020-12-02,41.6042
2020-12-03,44.1498
2020-12-04,48.3653
2020-12-05,48.3653
2020-12-06,48.3653
2020-12-07,50.2876
2020-12-08,53.0355
2020-12-09,54.2927
2020-12-10,52.6803
2020-12-11,53.2277
2020-12-12,53.2277
2020-12-13,53.2277
2020-12-14,53.1085
2020-12-15,56.6246
2020-12-16,54.6465
2020-12-17,53.0425
2020-12-18,52.4214
2020-12-19,52.4214
2020-12-20,52.4214
2020-12-21,51.0681
2020-12-22,50.9127
2020-12-23,48.3991
2020-12-24,49.9108
2020-12-25,49.9108
2020-12-26,49.9108
2020-12-27,49.9108
2020-12-28,49.6792
2020-12-29,50.0389
2020-12-30,51.6291
2020-12-31,53.5411
2021-01-01,53.5411
2021-01-02,53.5411
2021-01-03,53.5411
2021-01-04,49.122
2021-01-05,50.3927
2021-01-06,52.1171
2021-01-07,49.5232
2021-01-08,50.5864
2021-01-09,50.5864
2021-01-10,50.5864
2021-01-11,51.677
2021-01-12,52.7557
2021-01-13,53.8579
2021-01-14,55.5046
2021-01-15,56.9554
2021-01-16,56.9554
2021-01-17,56.9554
2021-01-18,56.9554
2021-01-19,54.5041
2021-01-20,55.2862
2021-01-21,54.1481
2021-01-22,54.8871
2021-01-23,54.8871
2021-01-24,54.8871
2021-01-25,57.0019
2021-01-26,57.2478
2021-01-27,52.4989
2021-01-28,52.4989
2021-01-29,52.0669
2021-01-30,52.0669
2021-01-31,52.0669
2021-02-01,53.7214
2021-02-02,56.4257
2021-02-03,58.1249
2021-02-04,58.8787
2021-02-05,59.052
2021-02-06,59.052
2021-02-07,59.052
2021-02-08,58.2896
2021-02-09,59.7241
2021-02-10,55.8495
2021-02-11,52.9778
2021-02-12,53.4494
2021-02-13,53.4494
2021-02-14,53.4494
2021-02-15,53.4494
2021-02-16,56.0703
2021-02-17,56.1444
2021-02-18,63.469
2021-02-19,62.4371
2021-02-20,62.4371
2021-02-21,62.4371
2021-02-22,61.7293
2021-02-23,60.085
2021-02-24,62.2262
2021-02-25,58.8687
2021-02-26,57.2703
2021-02-27,57.2703
2021-02-28,57.2703
2021-03-01,58.1285
2021-03-02,55.5631
2021-03-03,55.8653
2021-03-04,56.9425
2021-03-05,56.8977
2021-03-06,56.8977
2021-03-07,56.8977
2021-03-08,57.4529
2021-03-09,60.1417
2021-03-10,61.2975
2021-03-11,61.6088
2021-03-12,62.4827
2021-03-13,62.4827
2021-03-14,62.4827
2021-03-15,63.466
2021-03-16,64.401
2021-03-17,62.48
2021-03-18,59.5697
2021-03-19,60.3408
2021-03-20,60.3408
2021-03-21,60.3408
2021-03-22,57.9067
2021-03-23,57.9783
2021-03-24,57.6739
2021-03-25,57.2593
2021-03-26,57.3387
2021-03-27,57.3387
2021-03-28,57.3387
2021-03-29,60.1678
2021-03-30,57.4007
2021-03-31,58.1661
2021-04-01,56.1818
2021-04-02,56.1818
2021-04-03,56.1818
2021-04-04,56.1818
2021-04-05,58.0891
2021-04-06,58.0891
2021-04-07,58.9858
2021-04-08,58.7596
2021-04-09,57.505
2021-04-10,57.505
2021-04-11,57.505
2021-04-12,57.0468
2021-04-13,59.0308
2021-04-14,59.0308
2021-04-15,60.5253
2021-04-16,61.2165
2021-04-17,61.2165
2021-04-18,61.2165
2021-04-19,61.6657
2021-04-20,63.5707
2021-04-21,65.4574
2021-04-22,62.5654
2021-04-23,63.8786
2021-04-24,63.8786
2021-04-25,63.8786
2021-04-26,63.8125
2021-04-27,64.4972
2021-04-28,66.5008
2021-04-29,67.5347
2021-04-30,68.2113
2021-05-01,68.2113
2021-05-02,68.2113
2021-05-03,69.5253
2021-05-04,65.7973
2021-05-05,66.1165
2021-05-06,65.6188
2021-05-07,65.9971
2021-05-08,65.9971
2021-05-09,65.9971
2021-05-10,66.493
2021-05-11,63.193
2021-05-12,58.1509
2021-05-13,62.398
2021-05-14,62.8851
2021-05-15,62.8851
2021-05-16,62.8851
2021-05-17,63.2638
2021-05-18,62.9978
2021-05-19,61.2012
2021-05-20,62.3929
2021-05-21,63.6667
2021-05-22,63.6667
2021-05-23,63.6667
2021-05-24,63.0454
2021-05-25,60.9929
2021-05-26,60.7203
2021-05-27,61.9945
2021-05-28,62.1696
2021-05-29,62.1696
2021-05-30,62.1696
2021-05-31,62.1696
2021-06-01,62.659
2021-06-02,63.1964
2021-06-03,64.6438
2021-06-04,63.547
2021-06-05,63.547
2021-06-06,63.547
2021-06-07,64.6118
2021-06-08,62.2601
2021-06-09,63.2742
2021-06-10,63.9125
2021-06-11,64.5052
2021-06-12,64.5052
2021-06-13,64.5052
2021-06-14,64.6438
2021-06-15,65.0671
2021-06-16,59.1265
2021-06-17,56.0104
2021-06-18,52.1121
2021-06-19,52.1121
2021-06-20,52.1121
2021-06-21,55.6816
2021-06-22,53.8569
2021-06-23,50.6033
2021-06-24,51.8614
2021-06-25,54.5184
2021-06-26,54.5184
2021-06-27,54.5184
2021-06-28,56.3275
2021-06-29,53.2482
2021-06-30,51.4033
2021-07-01,53.6678
2021-07-02,52.6526
2021-07-03,52.6526
2021-07-04,52.6526
2021-07-05,52.6526
2021-07-06,53.6108
2021-07-07,54.5621
2021-07-08,52.0071
2021-07-09,52.5814
2021-07-10,52.5814
2021-07-11,52.5814
2021-07-12,52.2872
2021-07-13,49.6438
2021-07-14,49.8149
2021-07-15,51.901
2021-07-16,53.884
2021-07-17,53.884
2021-07-18,53.884
2021-07-19,51.3393
2021-07-20,52.7355
2021-07-21,52.2582
2021-07-22,59.8271
2021-07-23,55.9514
2021-07-24,55.9514
2021-07-25,55.9514
2021-07-26,57.1753
2021-07-27,57.6372
2021-07-28,53.6638
2021-07-29,53.196
2021-07-30,54.4287
2021-07-31,54.4287
2021-08-01,54.4287
2021-08-02,55.0635
2021-08-03,55.4305
2021-08-04,52.6503
2021-08-05,54.1873
2021-08-06,53.4027
2021-08-07,53.4027
2021-08-08,53.4027
2021-08-09,53.5518
2021-08-10,53.4928
2021-08-11,55.0803
2021-08-12,55.8349
2021-08-13,57.4613
2021-08-14,57.4613
2021-08-15,57.4613
2021-08-16,58.3743
2021-08-17,57.1717
2021-08-18,54.4021
2021-08-19,57.9321
2021-08-20,58.6225
2021-08-21,58.6225
2021-08-22,58.6225
2021-08-23,56.8218
2021-08-24,55.6844
2021-08-25,57.4937
2021-08-26,54.6253
2021-08-27,54.7775
2021-08-28,54.7775
2021-08-29,54.7775
2021-08-30,55.1922
2021-08-31,56.3313
2021-09-01,59.0712
2021-09-02,61.2708
2021-09-03,59.0595
2021-09-04,59.0595
2021-09-05,59.0595
2021-09-06,59.0595
2021-09-07,52.4177
2021-09-08,54.6325
2021-09-09,51.6181
2021-09-10,48.3273
2021-09-11,48.3273
2021-09-12,48.3273
2021-09-13,47.1386
2021-09-14,47.2419
2021-09-15,49.0439
2021-09-16,46.7322
2021-09-17,44.1821
2021-09-18,44.1821
2021-09-19,44.1821
2021-09-20,43.2971
2021-09-21,44.0152
2021-09-22,45.1755
2021-09-23,44.6738
2021-09-24,45.1322
2021-09-25,45.1322
2021-09-26,45.1322
2021-09-27,44.6065
2021-09-28,43.233
2021-09-29,42.6244
2021-09-30,39.6073
2021-10-01,41.0669
2021-10-02,41.0669
2021-10-03,41.0669
2021-10-04,42.0744
2021-10-05,43.3884
2021-10-06,46.1562
2021-10-07,44.9214
2021-10-08,43.9009
2021-10-09,43.9009
2021-10-10,43.9009
2021-10-11,41.796
2021-10-12,41.5214
2021-10-13,41.1948
2021-10-14,46.6526
2021-10-15,47.2283
2021-10-16,47.2283
2021-10-17,47.2283
2021-10-18,44.969
2021-10-19,48.9026
2021-10-20,51.2704
2021-10-21,50.7416
2021-10-22,53.3309
2021-10-23,53.3309
2021-10-24,53.3309
2021-10-25,51.2926
2021-10-26,52.9095
2021-10-27,52.3107
2021-10-28,53.8338
2021-10-29,56.7387
2021-10-30,56.7387
2021-10-31,56.7387
2021-11-01,57.9128
2021-11-02,59.9928
2021-11-03,59.6876
2021-11-04,59.9007
2021-11-05,60.5904
2021-11-06,60.5904
2021-11-07,60.5904
2021-11-08,57.0383
2021-11-09,55.77
2021-11-10,58.752
2021-11-11,59.0549
2021-11-12,58.8633
2021-11-13,58.8633
2021-11-14,58.8633
2021-11-15,60.8353
2021-11-16,61.3885
2021-11-17,58.1222
2021-11-18,55.263
2021-11-19,54.7884
2021-11-20,54.7884
2021-11-21,54.7884
2021-11-22,55.7707
2021-11-23,56.7904
2021-11-24,56.5976
2021-11-25,56.5976
2021-11-26,50.665
2021-11-27,50.665
2021-11-28,50.665
2021-11-29,56.0927
2021-11-30,49.2573
2021-12-01,49.5774
2021-12-02,53.4405
2021-12-03,54.3352
2021-12-04,54.3352
2021-12-05,54.3352
2021-12-06,55.9664
2021-12-07,56.7843
2021-12-08,56.4743
2021-12-09,56.4743
2021-12-10,57.3873
2021-12-11,57.3873
2021-12-12,57.3873
2021-12-13,59.58
2021-12-14,58.5042
2021-12-15,58.275
2021-12-16,59.7825
2021-12-17,58.4251
2021-12-18,58.4251
2021-12-19,58.4251
2021-12-20,59.2573
2021-12-21,59.0129
2021-12-22,60.2014
2021-12-23,60.244
2021-12-24,60.244
2021-12-25,60.244
2021-12-26,60.244
2021-12-27,59.7151
2021-12-28,62.0421
2021-12-29,62.8237
2021-12-30,63.5591
2021-12-31,64.4877
2022-01-01,64.4877
2022-01-02,64.4877
2022-01-03,62.0006
2022-01-04,60.8901
2022-01-05,58.9777
2022-01-06,59.6334
2022-01-07,61.7566
2022-01-08,61.7566
2022-01-09,61.7566
2022-01-10,62.2375
2022-01-11,61.0818
2022-01-12,61.314
2022-01-13,62.155
2022-01-14,62.0001
2022-01-15,62.0001
2022-01-16,62.0001
2022-01-17,62.0001
2022-01-18,62.0978
2022-01-19,60.7246
2022-01-20,60.7773
2022-01-21,59.944
2022-01-22,59.944
2022-01-23,59.944
2022-01-24,59.7744
2022-01-25,59.8332
2022-01-26,58.4203
2022-01-27,59.0456
2022-01-28,61.9462
2022-01-29,61.9462
2022-01-30,61.9462
2022-01-31,63.1047
2022-02-01,61.7163
2022-02-02,64.516
2022-02-03,65.8572
2022-02-04,58.58
2022-02-05,58.58
2022-02-06,58.58
2022-02-07,59.0208
2022-02-08,61.7579
2022-02-09,62.9874
2022-02-10,56.997
2022-02-11,57.734
2022-02-12,57.734
2022-02-13,57.734
2022-02-14,52.3033
2022-02-15,50.5052
2022-02-16,53.9954
2022-02-17,54.2042
2022-02-18,53.3279
2022-02-19,53.3279
2022-02-20,53.3279
2022-02-21,53.3279
2022-02-22,53.1375
2022-02-23,45.6596
2022-02-24,46.9941
2022-02-25,54.5708
2022-02-26,54.5708
2022-02-27,54.5708
2022-02-28,56.6509
2022-03-01,53.89
2022-03-02,55.3757
2022-03-03,58.3506
2022-03-04,60.0407
2022-03-05,60.0407
2022-03-06,60.0407
2022-03-07,65.3803
2022-03-08,64.0188
2022-03-09,62.8217
2022-03-10,62.5586
2022-03-11,62.2351
2022-03-12,62.2351
2022-03-13,62.2351
2022-03-14,63.155
2022-03-15,62.8158
2022-03-16,61.0629
2022-03-17,61.6697
2022-03-18,56.7708
2022-03-19,56.7708
2022-03-20,56.7708
2022-03-21,58.4949
2022-03-22,58.2338
2022-03-23,58.0194
2022-03-24,59.5594
2022-03-25,62.8383
2022-03-26,62.8383
2022-03-27,62.8383
2022-03-28,63.6578
2022-03-29,64.8446
2022-03-30,65.9031
2022-03-31,66.0895
2022-04-01,68.2724
2022-04-02,68.2724
2022-04-03,68.2724
2022-04-04,66.572
2022-04-05,67.5572
2022-04-06,71.0119
2022-04-07,68.3841
2022-04-08,68.326
2022-04-09,68.326
2022-04-10,68.326
2022-04-11,64.9561
2022-04-12,65.7267
2022-04-13,65.7866
2022-04-14,66.5127
2022-04-15,66.5127
2022-04-16,66.5127
2022-04-17,66.5127
2022-04-18,65.8501
2022-04-19,66.509
2022-04-20,69.3096
2022-04-21,67.2493
2022-04-22,56.4722
2022-04-23,56.4722
2022-04-24,56.4722
2022-04-25,54.0515
2022-04-26,52.1841
2022-04-27,51.2288
2022-04-28,51.2288
2022-04-29,45.8742
2022-04-30,45.8742
2022-05-01,45.8742
2022-05-02,44.6257
2022-05-03,45.4557
2022-05-04,47.5306
2022-05-05,44.8095
2022-05-06,45.6351
2022-05-07,45.6351
2022-05-08,45.6351
2022-05-09,43.9027
2022-05-10,43.5007
2022-05-11,44.8501
2022-05-12,44.3203
2022-05-13,45.6487
2022-05-14,45.6487
2022-05-15,45.6487
2022-05-16,42.9624
2022-05-17,47.1139
2022-05-18,45.5056
2022-05-19,44.6487
2022-05-20,46.1182
2022-05-21,46.1182
2022-05-22,46.1182
2022-05-23,47.4782
2022-05-24,49.7066
2022-05-25,49.3584
2022-05-26,49.9627
2022-05-27,50.4116
2022-05-28,50.4116
2022-05-29,50.4116
2022-05-30,50.4116
2022-05-31,48.4889
2022-06-01,46.9135
2022-06-02,46.062
2022-06-03,44.322
2022-06-04,44.322
2022-06-05,44.322
2022-06-06,44.1346
2022-06-07,44.378
2022-06-08,42.4643
2022-06-09,40.3066
2022-06-10,39.6809
2022-06-11,39.6809
2022-06-12,39.6809
2022-06-13,34.4549
2022-06-14,33.102
2022-06-15,30.3244
2022-06-16,28.3753
2022-06-17,27.5305
2022-06-18,27.5305
2022-06-19,27.5305
2022-06-20,27.5305
2022-06-21,27.8479
2022-06-22,29.1851
2022-06-23,32.988
2022-06-24,34.608
2022-06-25,34.608
2022-06-26,34.608
2022-06-27,38.6091
2022-06-28,37.6125
2022-06-29,39.5842
2022-06-30,40.2941
2022-07-01,44.2733
2022-07-02,44.2733
2022-07-03,44.2733
2022-07-04,44.2733
2022-07-05,39.3649
2022-07-06,38.8667
2022-07-07,38.3123
2022-07-08,38.045
2022-07-09,38.045
2022-07-10,38.045
2022-07-11,39.3153
2022-07-12,39.2866
2022-07-13,38.6438
2022-07-14,39.4819
2022-07-15,39.9532
2022-07-16,39.9532
2022-07-17,39.9532
2022-07-18,39.6973
2022-07-19,42.1412
2022-07-20,41.426
2022-07-21,42.0557
2022-07-22,44.4325
2022-07-23,44.4325
2022-07-24,44.4325
2022-07-25,45.8122
2022-07-26,47.9082
2022-07-27,48.9514
2022-07-28,52.2871
2022-07-29,55.8261
2022-07-30,55.8261
2022-07-31,55.8261
2022-08-01,53.3528
2022-08-02,50.0318
2022-08-03,48.9805
2022-08-04,48.0018
2022-08-05,46.5943
2022-08-06,46.5943
2022-08-07,46.5943
2022-08-08,46.2253
2022-08-09,49.0629
2022-08-10,51.329
2022-08-11,53.3287
2022-08-12,55.9631
2022-08-13,55.9631
2022-08-14,55.9631
2022-08-15,57.2123
2022-08-16,56.385
2022-08-17,55.8137
2022-08-18,56.8572
2022-08-19,57.1364
2022-08-20,57.1364
2022-08-21,57.1364
2022-08-22,53.4251
2022-08-23,53.5755
2022-08-24,54.0359
2022-08-25,55.2972
2022-08-26,51.9878
2022-08-27,51.9878
2022-08-28,51.9878
2022-08-29,51.9444
2022-08-30,49.9987
2022-08-31,49.2356
2022-09-01,51.854
2022-09-02,50.7191
2022-09-03,50.7191
2022-09-04,50.7191
2022-09-05,50.7191
2022-09-06,49.8936
2022-09-07,55.5291
2022-09-08,54.9921
2022-09-09,56.7236
2022-09-10,56.7236
2022-09-11,56.7236
2022-09-12,57.6024
2022-09-13,54.7938
2022-09-14,55.8525
2022-09-15,51.4672
2022-09-16,54.3053
2022-09-17,54.3053
2022-09-18,54.3053
2022-09-19,56.5305
2022-09-20,54.5326
2022-09-21,52.9986
2022-09-22,51.0066
2022-09-23,49.351
2022-09-24,49.351
2022-09-25,49.351
2022-09-26,44.9595
2022-09-27,43.2189
2022-09-28,45.0274
2022-09-29,40.6853
2022-09-30,40.2009
2022-10-01,40.2009
2022-10-02,40.2009
2022-10-03,42.7476
2022-10-04,47.3838
2022-10-05,44.0354
2022-10-06,41.661
2022-10-07,39.8489
2022-10-08,39.8489
2022-10-09,39.8489
2022-10-10,42.2732
2022-10-11,42.0727
2022-10-12,40.6518
2022-10-13,43.9824
2022-10-14,41.6162
2022-10-15,41.6162
2022-10-16,41.6162
2022-10-17,44.0734
2022-10-18,45.3116
2022-10-19,44.2971
2022-10-20,42.1922
2022-10-21,43.2874
2022-10-22,43.2874
2022-10-23,43.2874
2022-10-24,44.8274
2022-10-25,47.0431
2022-10-26,43.9156
2022-10-27,46.5792
2022-10-28,48.971
2022-10-29,48.971
2022-10-30,48.971
2022-10-31,47.9803
2022-11-01,49.9887
2022-11-02,48.7813
2022-11-03,49.4416
2022-11-04,49.6775
2022-11-05,49.6775
2022-11-06,49.6775
2022-11-07,48.1385
2022-11-08,49.0323
2022-11-09,47.6269
2022-11-10,52.8938
2022-11-11,49.9374
2022-11-12,49.9374
2022-11-13,49.9374
2022-11-14,47.8941
2022-11-15,50.5125
2022-11-16,50.2376
2022-11-17,49.1312
2022-11-18,51.4275
2022-11-19,51.4275
2022-11-20,51.4275
2022-11-21,51.7802
2022-11-22,52.7894
2022-11-23,54.2097
2022-11-24,54.2097
2022-11-25,55.1318
2022-11-26,55.1318
2022-11-27,55.1318
2022-11-28,54.3872
2022-11-29,54.8534
2022-11-30,58.5643
2022-12-01,58.904
2022-12-02,59.2496
2022-12-03,59.2496
2022-12-04,59.2496
2022-12-05,58.5582
2022-12-06,59.1807
2022-12-07,59.5214
2022-12-08,59.5214
2022-12-09,58.6351
2022-12-10,58.6351
2022-12-11,58.6351
2022-12-12,60.725
2022-12-13,60.725
2022-12-14,61.0024
2022-12-15,59.5235
2022-12-16,55.1692
2022-12-17,55.1692
2022-12-18,55.1692
2022-12-19,55.4214
2022-12-20,56.1864
2022-12-21,57.6584
2022-12-22,56.3256
2022-12-23,58.1998
2022-12-24,58.1998
2022-12-25,58.1998
2022-12-26,58.1998
2022-12-27,58.9888
2022-12-28,58.1589
2022-12-29,58.7279
2022-12-30,57.3387
2022-12-31,57.3387
2023-01-01,57.3387
2023-01-02,57.3387
2023-01-03,57.6397
2023-01-04,58.6783
2023-01-05,55.6718
2023-01-06,57.9992
2023-01-07,57.9992
2023-01-08,57.9992
2023-01-09,58.0982
2023-01-10,58.7351
2023-01-11,59.6371
2023-01-12,60.3998
2023-01-13,58.6065
2023-01-14,58.6065
2023-01-15,58.6065
2023-01-16,58.6065
2023-01-17,59.5048
2023-01-18,55.3472
2023-01-19,54.3538
2023-01-20,55.481
2023-01-21,55.481
2023-01-22,55.481
2023-01-23,50.8876
2023-01-24,51.0458
2023-01-25,50.2916
2023-01-26,51.885
2023-01-27,51.1887
2023-01-28,51.1887
2023-01-29,51.1887
2023-01-30,51.4834
2023-01-31,49.9242
2023-02-01,50.7616
2023-02-02,50.1227
2023-02-03,44.0583
2023-02-04,44.0583
2023-02-05,44.0583
2023-02-06,46.6987
2023-02-07,48.2666
2023-02-08,45.5703
2023-02-09,45.4951
2023-02-10,47.9367
2023-02-11,47.9367
2023-02-12,47.9367
2023-02-13,50.0008
2023-02-14,49.0967
2023-02-15,51.5283
2023-02-16,50.7211
2023-02-17,52.5814
2023-02-18,52.5814
2023-02-19,52.5814
2023-02-20,52.5814
2023-02-21,50.2766
2023-02-22,47.8649
2023-02-23,46.2952
2023-02-24,47.6806
2023-02-25,47.6806
2023-02-26,47.6806
2023-02-27,48.1561
2023-02-28,46.6797
2023-03-01,43.684
2023-03-02,45.2294
2023-03-03,48.1719
2023-03-04,48.1719
2023-03-05,48.1719
2023-03-06,49.0873
2023-03-07,45.9574
2023-03-08,48.247
2023-03-09,46.186
2023-03-10,42.6207
2023-03-11,42.6207
2023-03-12,42.6207
2023-03-13,45.534
2023-03-14,47.0613
2023-03-15,49.0691
2023-03-16,50.6403
2023-03-17,49.2868
2023-03-18,49.2868
2023-03-19,49.2868
