,BFH US Equity
2021-01-03,58.1586
2021-01-04,54.7905
2021-01-05,55.9315
2021-01-06,60.8551
2021-01-07,60.2432
2021-01-08,56.3808
2021-01-09,56.3808
2021-01-10,56.3808
2021-01-11,54.8754
2021-01-12,55.5131
2021-01-13,55.5131
2021-01-14,56.3504
2021-01-15,52.6447
2021-01-16,52.6447
2021-01-17,52.6447
2021-01-18,52.6447
2021-01-19,54.082
2021-01-20,54.1402
2021-01-21,52.6016
2021-01-22,52.169
2021-01-23,52.169
2021-01-24,52.169
2021-01-25,50.6415
2021-01-26,50.0008
2021-01-27,49.0094
2021-01-28,52.1012
2021-01-29,49.0892
2021-01-30,49.0892
2021-01-31,49.0892
2021-02-01,49.1183
2021-02-02,51.0925
2021-02-03,55.8005
2021-02-04,61.4341
2021-02-05,62.4938
2021-02-06,62.4938
2021-02-07,62.4938
2021-02-08,63.4951
2021-02-09,60.3535
2021-02-10,61.8237
2021-02-11,59.8659
2021-02-12,59.5132
2021-02-13,59.5132
2021-02-14,59.5132
2021-02-15,59.5132
2021-02-16,62.0389
2021-02-17,61.5136
2021-02-18,58.6583
2021-02-19,60.4459
2021-02-20,60.4459
2021-02-21,60.4459
2021-02-22,60.8897
2021-02-23,63.3957
2021-02-24,65.5185
2021-02-25,62.3989
2021-02-26,64.968
2021-02-27,64.968
2021-02-28,64.968
2021-03-01,66.5316
2021-03-02,64.0328
2021-03-03,66.1038
2021-03-04,62.6527
2021-03-05,65.7858
2021-03-06,65.7858
2021-03-07,65.7858
2021-03-08,66.4836
2021-03-09,67.4022
2021-03-10,68.0585
2021-03-11,68.1337
2021-03-12,68.7604
2021-03-13,68.7604
2021-03-14,68.7604
2021-03-15,70.9316
2021-03-16,68.1573
2021-03-17,69.7912
2021-03-18,66.95
2021-03-19,67.6808
2021-03-20,67.6808
2021-03-21,67.6808
2021-03-22,63.677
2021-03-23,59.7049
2021-03-24,60.0612
2021-03-25,62.8356
2021-03-26,65.8158
2021-03-27,65.8158
2021-03-28,65.8158
2021-03-29,60.7131
2021-03-30,62.2152
2021-03-31,60.0612
2021-04-01,60.6325
2021-04-02,60.6325
2021-04-03,60.6325
2021-04-04,60.6325
2021-04-05,60.6879
2021-04-06,60.3293
2021-04-07,59.4468
2021-04-08,59.3562
2021-04-09,57.9407
2021-04-10,57.9407
2021-04-11,57.9407
2021-04-12,58.9693
2021-04-13,54.599
2021-04-14,55.6897
2021-04-15,55.589
2021-04-16,56.9023
2021-04-17,56.9023
2021-04-18,56.9023
2021-04-19,55.9637
2021-04-20,51.3895
2021-04-21,53.2274
2021-04-22,53.3598
2021-04-23,54.4575
2021-04-24,54.4575
2021-04-25,54.4575
2021-04-26,54.0431
2021-04-27,53.278
2021-04-28,54.7932
2021-04-29,60.7659
2021-04-30,60.1644
2021-05-01,60.1644
2021-05-02,60.1644
2021-05-03,59.4021
2021-05-04,60.8132
2021-05-05,62.1105
2021-05-06,60.9105
2021-05-07,62.9906
2021-05-08,62.9906
2021-05-09,62.9906
2021-05-10,60.7402
2021-05-11,59.6919
2021-05-12,54.9208
2021-05-13,56.027
2021-05-14,58.496
2021-05-15,58.496
2021-05-16,58.496
2021-05-17,59.2609
2021-05-18,57.5705
2021-05-19,56.9234
2021-05-20,55.3609
2021-05-21,55.923
2021-05-22,55.923
2021-05-23,55.923
2021-05-24,56.2694
2021-05-25,53.2392
2021-05-26,55.0811
2021-05-27,57.722
2021-05-28,57.1108
2021-05-29,57.1108
2021-05-30,57.1108
2021-05-31,57.1108
2021-06-01,59.0317
2021-06-02,59.1181
2021-06-03,57.6261
2021-06-04,54.1652
2021-06-05,54.1652
2021-06-06,54.1652
2021-06-07,53.6989
2021-06-08,52.5539
2021-06-09,52.2278
2021-06-10,49.4759
2021-06-11,49.6027
2021-06-12,49.6027
2021-06-13,49.6027
2021-06-14,48.3
2021-06-15,51.0251
2021-06-16,52.1557
2021-06-17,46.562
2021-06-18,44.2122
2021-06-19,44.2122
2021-06-20,44.2122
2021-06-21,46.3749
2021-06-22,45.9101
2021-06-23,46.4087
2021-06-24,47.8992
2021-06-25,48.4012
2021-06-26,48.4012
2021-06-27,48.4012
2021-06-28,44.9323
2021-06-29,44.4233
2021-06-30,45.6887
2021-07-01,47.8336
2021-07-02,46.9685
2021-07-03,46.9685
2021-07-04,46.9685
2021-07-05,46.9685
2021-07-06,45.299
2021-07-07,45.574
2021-07-08,43.4463
2021-07-09,47.6317
2021-07-10,47.6317
2021-07-11,47.6317
2021-07-12,48.4132
2021-07-13,46.4618
2021-07-14,45.655
2021-07-15,44.6094
2021-07-16,43.0933
2021-07-17,43.0933
2021-07-18,43.0933
2021-07-19,40.4068
2021-07-20,43.3735
2021-07-21,45.0593
2021-07-22,43.8169
2021-07-23,44.6479
2021-07-24,44.6479
2021-07-25,44.6479
2021-07-26,45.1967
2021-07-27,44.5181
2021-07-28,45.0051
2021-07-29,43.8816
2021-07-30,41.3253
2021-07-31,41.3253
2021-08-01,41.3253
2021-08-02,41.3192
2021-08-03,41.1884
2021-08-04,39.8336
2021-08-05,41.0932
2021-08-06,42.8986
2021-08-07,42.8986
2021-08-08,42.8986
2021-08-09,41.3137
2021-08-10,42.5299
2021-08-11,43.7274
2021-08-12,42.9804
2021-08-13,42.1793
2021-08-14,42.1793
2021-08-15,42.1793
2021-08-16,41.3203
2021-08-17,40.6299
2021-08-18,41.8461
2021-08-19,41.2252
2021-08-20,42.1645
2021-08-21,42.1645
2021-08-22,42.1645
2021-08-23,41.7474
2021-08-24,45.031
2021-08-25,48.2993
2021-08-26,46.4915
2021-08-27,49.0729
2021-08-28,49.0729
2021-08-29,49.0729
2021-08-30,46.4566
2021-08-31,49.4424
2021-09-01,47.1597
2021-09-02,46.7089
2021-09-03,46.7981
2021-09-04,46.7981
2021-09-05,46.7981
2021-09-06,46.7981
2021-09-07,46.7334
2021-09-08,44.9106
2021-09-09,46.9656
2021-09-10,45.7587
2021-09-11,45.7587
2021-09-12,45.7587
2021-09-13,48.4271
2021-09-14,46.3217
2021-09-15,49.5129
2021-09-16,51.1711
2021-09-17,49.0724
2021-09-18,49.0724
2021-09-19,49.0724
2021-09-20,46.1617
2021-09-21,46.0865
2021-09-22,48.3749
2021-09-23,51.9824
2021-09-24,53.936
2021-09-25,53.936
2021-09-26,53.936
2021-09-27,55.2764
2021-09-28,54.1323
2021-09-29,53.9747
2021-09-30,52.3371
2021-10-01,54.86
2021-10-02,54.86
2021-10-03,54.86
2021-10-04,53.0036
2021-10-05,53.5532
2021-10-06,52.3567
2021-10-07,52.7103
2021-10-08,52.6644
2021-10-09,52.6644
2021-10-10,52.6644
2021-10-11,49.3199
2021-10-12,50.5047
2021-10-13,47.9968
2021-10-14,50.1592
2021-10-15,50.9358
2021-10-16,50.9358
2021-10-17,50.9358
2021-10-18,51.0901
2021-10-19,51.8214
2021-10-20,52.7181
2021-10-21,47.7063
2021-10-22,48.6586
2021-10-23,48.6586
2021-10-24,48.6586
2021-10-25,49.1288
2021-10-26,46.0499
2021-10-27,41.8038
2021-10-28,40.3901
2021-10-29,39.6408
2021-10-30,39.6408
2021-10-31,39.6408
2021-11-01,44.8746
2021-11-02,42.0459
2021-11-03,42.5683
2021-11-04,42.5145
2021-11-05,46.6521
2021-11-06,46.6521
2021-11-07,46.6521
2021-11-08,48.3276
2021-11-09,49.1487
2021-11-10,51.6283
2021-11-11,53.4248
2021-11-12,53.3827
2021-11-13,53.3827
2021-11-14,53.3827
2021-11-15,53.2526
2021-11-16,51.1354
2021-11-17,50.347
2021-11-18,48.7004
2021-11-19,47.4484
2021-11-20,47.4484
2021-11-21,47.4484
2021-11-22,47.2862
2021-11-23,48.6265
2021-11-24,49.2487
2021-11-25,49.2487
2021-11-26,45.4872
2021-11-27,45.4872
2021-11-28,45.4872
2021-11-29,43.9657
2021-11-30,41.6454
2021-12-01,41.6454
2021-12-02,45.4709
2021-12-03,44.8492
2021-12-04,44.8492
2021-12-05,44.8492
2021-12-06,46.8165
2021-12-07,48.955
2021-12-08,48.7658
2021-12-09,48.0088
2021-12-10,47.6959
2021-12-11,47.6959
2021-12-12,47.6959
2021-12-13,44.2691
2021-12-14,43.9259
2021-12-15,43.4088
2021-12-16,42.8369
2021-12-17,41.4494
2021-12-18,41.4494
2021-12-19,41.4494
2021-12-20,39.7011
2021-12-21,43.0886
2021-12-22,43.8299
2021-12-23,44.9492
2021-12-24,44.9492
2021-12-25,44.9492
2021-12-26,44.9492
2021-12-27,43.8765
2021-12-28,43.6441
2021-12-29,42.5629
2021-12-30,42.8358
2021-12-31,42.3645
2022-01-01,42.3645
2022-01-02,42.3645
2022-01-03,45.3443
2022-01-04,48.4999
2022-01-05,46.1856
2022-01-06,46.6247
2022-01-07,48.0338
2022-01-08,48.0338
2022-01-09,48.0338
2022-01-10,49.8429
2022-01-11,50.4673
2022-01-12,50.0073
2022-01-13,53.6646
2022-01-14,50.4095
2022-01-15,50.4095
2022-01-16,50.4095
2022-01-17,50.4095
2022-01-18,46.5429
2022-01-19,43.0638
2022-01-20,42.9161
2022-01-21,41.9923
2022-01-22,41.9923
2022-01-23,41.9923
2022-01-24,45.3427
2022-01-25,44.768
2022-01-26,44.5979
2022-01-27,44.1532
2022-01-28,46.2494
2022-01-29,46.2494
2022-01-30,46.2494
2022-01-31,48.1208
2022-02-01,49.026
2022-02-02,49.1682
2022-02-03,47.6075
2022-02-04,48.4071
2022-02-05,48.4071
2022-02-06,48.4071
2022-02-07,49.5414
2022-02-08,53.1678
2022-02-09,54.0048
2022-02-10,52.4219
2022-02-11,50.9449
2022-02-12,50.9449
2022-02-13,50.9449
2022-02-14,49.4508
2022-02-15,52.499
2022-02-16,52.9898
2022-02-17,49.7462
2022-02-18,49.9023
2022-02-19,49.9023
2022-02-20,49.9023
2022-02-21,49.9023
2022-02-22,47.5966
2022-02-23,45.4828
2022-02-24,43.1832
2022-02-25,46.938
2022-02-26,46.938
2022-02-27,46.938
2022-02-28,46.7066
2022-03-01,42.4329
2022-03-02,43.5556
2022-03-03,42.2414
2022-03-04,40.2115
2022-03-05,40.2115
2022-03-06,40.2115
2022-03-07,35.2286
2022-03-08,34.1149
2022-03-09,39.0577
2022-03-10,37.3586
2022-03-11,37.7952
2022-03-12,37.7952
2022-03-13,37.7952
2022-03-14,38.2665
2022-03-15,41.4168
2022-03-16,45.9668
2022-03-17,45.7987
2022-03-18,46.3289
2022-03-19,46.3289
2022-03-20,46.3289
2022-03-21,43.4653
2022-03-22,45.2168
2022-03-23,42.7117
2022-03-24,43.223
2022-03-25,44.4585
2022-03-26,44.4585
2022-03-27,44.4585
2022-03-28,41.4399
2022-03-29,44.2267
2022-03-30,42.7934
2022-03-31,42.0295
2022-04-01,42.7925
2022-04-02,42.7925
2022-04-03,42.7925
2022-04-04,41.9404
2022-04-05,41.1195
2022-04-06,39.1946
2022-04-07,38.5559
2022-04-08,39.6899
2022-04-09,39.6899
2022-04-10,39.6899
2022-04-11,39.9535
2022-04-12,40.4649
2022-04-13,42.5815
2022-04-14,42.8853
2022-04-15,42.8853
2022-04-16,42.8853
2022-04-17,42.8853
2022-04-18,45.3565
2022-04-19,47.9089
2022-04-20,48.0898
2022-04-21,46.998
2022-04-22,44.1142
2022-04-23,44.1142
2022-04-24,44.1142
2022-04-25,45.3979
2022-04-26,43.123
2022-04-27,42.4198
2022-04-28,46.4886
2022-04-29,44.4283
2022-04-30,44.4283
2022-05-01,44.4283
2022-05-02,44.8518
2022-05-03,45.3208
2022-05-04,47.744
2022-05-05,45.1638
2022-05-06,44.1085
2022-05-07,44.1085
2022-05-08,44.1085
2022-05-09,42.121
2022-05-10,40.8001
2022-05-11,39.3863
2022-05-12,38.8927
2022-05-13,42.6509
2022-05-14,42.6509
2022-05-15,42.6509
2022-05-16,41.5017
2022-05-17,43.8805
2022-05-18,41.1786
2022-05-19,40.4514
2022-05-20,40.7321
2022-05-21,40.7321
2022-05-22,40.7321
2022-05-23,43.0084
2022-05-24,41.5032
2022-05-25,44.583
2022-05-26,46.3414
2022-05-27,49.1391
2022-05-28,49.1391
2022-05-29,49.1391
2022-05-30,49.1391
2022-05-31,49.6864
2022-06-01,49.0843
2022-06-02,50.2958
2022-06-03,48.7861
2022-06-04,48.7861
2022-06-05,48.7861
2022-06-06,49.7669
2022-06-07,50.3944
2022-06-08,48.7424
2022-06-09,46.3669
2022-06-10,41.3179
2022-06-11,41.3179
2022-06-12,41.3179
2022-06-13,38.4106
2022-06-14,38.4368
2022-06-15,40.9202
2022-06-16,38.4741
2022-06-17,40.2517
2022-06-18,40.2517
2022-06-19,40.2517
2022-06-20,40.2517
2022-06-21,39.609
2022-06-22,38.3586
2022-06-23,37.2476
2022-06-24,36.5286
2022-06-25,36.5286
2022-06-26,36.5286
2022-06-27,37.9467
2022-06-28,37.0895
2022-06-29,35.9318
2022-06-30,35.0861
2022-07-01,35.0137
2022-07-02,35.0137
2022-07-03,35.0137
2022-07-04,35.0137
2022-07-05,35.0054
2022-07-06,34.9454
2022-07-07,36.6306
2022-07-08,37.3817
2022-07-09,37.3817
2022-07-10,37.3817
2022-07-11,37.8841
2022-07-12,40.8455
2022-07-13,40.3875
2022-07-14,39.1619
2022-07-15,41.3827
2022-07-16,41.3827
2022-07-17,41.3827
2022-07-18,43.2204
2022-07-19,47.1885
2022-07-20,48.877
2022-07-21,48.5608
2022-07-22,46.9887
2022-07-23,46.9887
2022-07-24,46.9887
2022-07-25,46.7009
2022-07-26,43.9981
2022-07-27,45.2045
2022-07-28,42.6216
2022-07-29,41.8779
2022-07-30,41.8779
2022-07-31,41.8779
2022-08-01,41.5977
2022-08-02,40.3792
2022-08-03,42.8726
2022-08-04,42.3129
2022-08-05,41.1664
2022-08-06,41.1664
2022-08-07,41.1664
2022-08-08,42.0362
2022-08-09,41.0645
2022-08-10,49.6287
2022-08-11,50.0942
2022-08-12,50.3053
2022-08-13,50.3053
2022-08-14,50.3053
2022-08-15,50.683
2022-08-16,50.9448
2022-08-17,50.1478
2022-08-18,50.9133
2022-08-19,48.1019
2022-08-20,48.1019
2022-08-21,48.1019
2022-08-22,45.2644
2022-08-23,45.451
2022-08-24,45.5311
2022-08-25,46.823
2022-08-26,43.5754
2022-08-27,43.5754
2022-08-28,43.5754
2022-08-29,42.8168
2022-08-30,43.0391
2022-08-31,42.7482
2022-09-01,42.5454
2022-09-02,42.2276
2022-09-03,42.2276
2022-09-04,42.2276
2022-09-05,42.2276
2022-09-06,40.0737
2022-09-07,40.5637
2022-09-08,42.8272
2022-09-09,46.3837
2022-09-10,46.3837
2022-09-11,46.3837
2022-09-12,45.9782
2022-09-13,41.9201
2022-09-14,41.0258
2022-09-15,43.3105
2022-09-16,43.7222
2022-09-17,43.7222
2022-09-18,43.7222
2022-09-19,43.2699
2022-09-20,41.7886
2022-09-21,40.1907
2022-09-22,38.3183
2022-09-23,37.9821
2022-09-24,37.9821
2022-09-25,37.9821
2022-09-26,36.9269
2022-09-27,36.3493
2022-09-28,37.8472
2022-09-29,37.264
2022-09-30,36.4253
2022-10-01,36.4253
2022-10-02,36.4253
2022-10-03,37.9804
2022-10-04,41.2308
2022-10-05,39.9291
2022-10-06,38.2846
2022-10-07,37.2612
2022-10-08,37.2612
2022-10-09,37.2612
2022-10-10,36.3337
2022-10-11,36.1656
2022-10-12,37.8366
2022-10-13,41.4631
2022-10-14,40.0449
2022-10-15,40.0449
2022-10-16,40.0449
2022-10-17,41.6461
2022-10-18,41.5856
2022-10-19,38.3724
2022-10-20,38.0857
2022-10-21,39.0282
2022-10-22,39.0282
2022-10-23,39.0282
2022-10-24,40.0177
2022-10-25,44.5848
2022-10-26,44.5361
2022-10-27,48.2782
2022-10-28,52.5555
2022-10-29,52.5555
2022-10-30,52.5555
2022-10-31,50.973
2022-11-01,51.9704
2022-11-02,49.754
2022-11-03,47.6676
2022-11-04,49.1556
2022-11-05,49.1556
2022-11-06,49.1556
2022-11-07,52.1523
2022-11-08,52.9761
2022-11-09,51.8572
2022-11-10,57.635
2022-11-11,60.8083
2022-11-12,60.8083
2022-11-13,60.8083
2022-11-14,56.8845
2022-11-15,54.9612
2022-11-16,52.1704
2022-11-17,51.1517
2022-11-18,52.2832
2022-11-19,52.2832
2022-11-20,52.2832
2022-11-21,52.2677
2022-11-22,54.0529
2022-11-23,54.8101
2022-11-24,54.8101
2022-11-25,54.6914
2022-11-26,54.6914
2022-11-27,54.6914
2022-11-28,52.2507
2022-11-29,55.2638
2022-11-30,56.3343
2022-12-01,55.2403
2022-12-02,54.2024
2022-12-03,54.2024
2022-12-04,54.2024
2022-12-05,52.6099
2022-12-06,51.7327
2022-12-07,51.2491
2022-12-08,50.5245
2022-12-09,51.5302
2022-12-10,51.5302
2022-12-11,51.5302
2022-12-12,51.6967
2022-12-13,53.0644
2022-12-14,54.305
2022-12-15,53.5726
2022-12-16,50.5475
2022-12-17,50.5475
2022-12-18,50.5475
2022-12-19,49.4661
2022-12-20,47.4518
2022-12-21,49.9734
2022-12-22,49.1029
2022-12-23,49.6652
2022-12-24,49.6652
2022-12-25,49.6652
2022-12-26,49.6652
2022-12-27,48.979
2022-12-28,46.7123
2022-12-29,49.8747
2022-12-30,50.4827
2022-12-31,50.4827
2023-01-01,50.4827
2023-01-02,50.4827
2023-01-03,50.9892
2023-01-04,54.7035
2023-01-05,55.109
2023-01-06,56.3223
2023-01-07,56.3223
2023-01-08,56.3223
2023-01-09,52.8543
2023-01-10,51.7309
2023-01-11,52.3249
2023-01-12,53.3724
2023-01-13,50.7757
2023-01-14,50.7757
2023-01-15,50.7757
2023-01-16,50.7757
2023-01-17,51.0676
2023-01-18,48.8394
2023-01-19,46.8492
2023-01-20,51.7359
2023-01-21,51.7359
2023-01-22,51.7359
2023-01-23,54.0741
2023-01-24,54.6268
2023-01-25,57.7106
2023-01-26,53.17
2023-01-27,53.6097
2023-01-28,53.6097
2023-01-29,53.6097
2023-01-30,51.6712
2023-01-31,54.1664
2023-02-01,49.3773
2023-02-02,57.1496
2023-02-03,55.425
2023-02-04,55.425
2023-02-05,55.425
2023-02-06,52.3685
2023-02-07,53.6596
2023-02-08,53.6967
2023-02-09,52.8752
2023-02-10,52.4748
2023-02-11,52.4748
2023-02-12,52.4748
2023-02-13,53.6843
2023-02-14,53.0788
2023-02-15,53.9062
2023-02-16,52.7671
2023-02-17,51.8728
2023-02-18,51.8728
2023-02-19,51.8728
2023-02-20,51.8728
2023-02-21,49.4572
2023-02-22,51.3646
2023-02-23,51.4988
2023-02-24,50.4117
2023-02-25,50.4117
2023-02-26,50.4117
2023-02-27,52.4575
2023-02-28,52.5934
2023-03-01,52.3526
2023-03-02,51.26
2023-03-03,51.7887
2023-03-04,51.7887
2023-03-05,51.7887
2023-03-06,48.0328
2023-03-07,46.6974
2023-03-08,46.7515
2023-03-09,43.4825
2023-03-10,42.749
2023-03-11,42.749
2023-03-12,42.749
2023-03-13,38.8176
2023-03-14,40.7597
2023-03-15,38.352
2023-03-16,39.1905
2023-03-17,36.7464
2023-03-18,36.7464
