,CHRW US Equity
2020-08-21,68.3654
2020-08-22,68.3654
2020-08-23,68.3654
2020-08-24,68.951
2020-08-25,67.8114
2020-08-26,68.7194
2020-08-27,69.8986
2020-08-28,70.4512
2020-08-29,70.4512
2020-08-30,70.4512
2020-08-31,69.248
2020-09-01,70.3681
2020-09-02,70.9043
2020-09-03,66.5884
2020-09-04,66.9775
2020-09-05,66.9775
2020-09-06,66.9775
2020-09-07,66.9775
2020-09-08,61.4163
2020-09-09,65.8439
2020-09-10,64.7689
2020-09-11,64.9106
2020-09-12,64.9106
2020-09-13,64.9106
2020-09-14,67.436
2020-09-15,70.9682
2020-09-16,69.6386
2020-09-17,69.721
2020-09-18,68.6612
2020-09-19,68.6612
2020-09-20,68.6612
2020-09-21,65.883
2020-09-22,66.6056
2020-09-23,63.4383
2020-09-24,64.2357
2020-09-25,64.9389
2020-09-26,64.9389
2020-09-27,64.9389
2020-09-28,66.0367
2020-09-29,66.584
2020-09-30,63.0569
2020-10-01,60.9127
2020-10-02,60.1492
2020-10-03,60.1492
2020-10-04,60.1492
2020-10-05,64.2899
2020-10-06,63.3973
2020-10-07,66.4205
2020-10-08,66.3764
2020-10-09,64.8387
2020-10-10,64.8387
2020-10-11,64.8387
2020-10-12,63.8846
2020-10-13,62.9706
2020-10-14,63.2492
2020-10-15,63.6533
2020-10-16,53.6969
2020-10-17,53.6969
2020-10-18,53.6969
2020-10-19,53.2914
2020-10-20,54.0868
2020-10-21,54.4956
2020-10-22,52.2916
2020-10-23,53.8492
2020-10-24,53.8492
2020-10-25,53.8492
2020-10-26,52.1076
2020-10-27,52.8384
2020-10-28,37.453
2020-10-29,39.8274
2020-10-30,38.1782
2020-10-31,38.1782
2020-11-01,38.1782
2020-11-02,37.1275
2020-11-03,40.0702
2020-11-04,38.9566
2020-11-05,40.0284
2020-11-06,42.7704
2020-11-07,42.7704
2020-11-08,42.7704
2020-11-09,47.2907
2020-11-10,47.2556
2020-11-11,46.5878
2020-11-12,43.4252
2020-11-13,45.3908
2020-11-14,45.3908
2020-11-15,45.3908
2020-11-16,46.6643
2020-11-17,47.5042
2020-11-18,46.6952
2020-11-19,47.9141
2020-11-20,46.4571
2020-11-21,46.4571
2020-11-22,46.4571
2020-11-23,45.9427
2020-11-24,49.068
2020-11-25,47.3196
2020-11-26,47.3196
2020-11-27,46.9338
2020-11-28,46.9338
2020-11-29,46.9338
2020-11-30,48.6793
2020-12-01,48.4944
2020-12-02,46.4987
2020-12-03,46.8389
2020-12-04,47.4403
2020-12-05,47.4403
2020-12-06,47.4403
2020-12-07,47.8824
2020-12-08,49.4891
2020-12-09,50.6762
2020-12-10,47.2848
2020-12-11,48.7364
2020-12-12,48.7364
2020-12-13,48.7364
2020-12-14,46.8057
2020-12-15,44.7856
2020-12-16,46.6387
2020-12-17,47.9299
2020-12-18,48.401
2020-12-19,48.401
2020-12-20,48.401
2020-12-21,49.7364
2020-12-22,51.0905
2020-12-23,50.1687
2020-12-24,51.4818
2020-12-25,51.4818
2020-12-26,51.4818
2020-12-27,51.4818
2020-12-28,51.497
2020-12-29,49.9591
2020-12-30,48.8782
2020-12-31,50.2376
2021-01-01,50.2376
2021-01-02,50.2376
2021-01-03,50.2376
2021-01-04,47.8583
2021-01-05,46.5359
2021-01-06,52.3866
2021-01-07,53.6766
2021-01-08,55.3103
2021-01-09,55.3103
2021-01-10,55.3103
2021-01-11,53.9489
2021-01-12,55.8063
2021-01-13,52.3169
2021-01-14,54.5455
2021-01-15,51.317
2021-01-16,51.317
2021-01-17,51.317
2021-01-18,51.317
2021-01-19,52.9573
2021-01-20,55.906
2021-01-21,54.6301
2021-01-22,54.4035
2021-01-23,54.4035
2021-01-24,54.4035
2021-01-25,56.3039
2021-01-26,53.5398
2021-01-27,45.8835
2021-01-28,43.1809
2021-01-29,39.886
2021-01-30,39.886
2021-01-31,39.886
2021-02-01,41.0659
2021-02-02,41.3261
2021-02-03,41.7601
2021-02-04,42.3013
2021-02-05,44.4512
2021-02-06,44.4512
2021-02-07,44.4512
2021-02-08,45.9889
2021-02-09,48.47
2021-02-10,47.3913
2021-02-11,46.5899
2021-02-12,47.9556
2021-02-13,47.9556
2021-02-14,47.9556
2021-02-15,47.9556
2021-02-16,44.7091
2021-02-17,46.6442
2021-02-18,48.3091
2021-02-19,47.7593
2021-02-20,47.7593
2021-02-21,47.7593
2021-02-22,46.6141
2021-02-23,46.566
2021-02-24,46.9203
2021-02-25,46.8817
2021-02-26,48.1322
2021-02-27,48.1322
2021-02-28,48.1322
2021-03-01,50.0912
2021-03-02,51.3402
2021-03-03,51.1196
2021-03-04,50.4138
2021-03-05,53.3088
2021-03-06,53.3088
2021-03-07,53.3088
2021-03-08,50.0211
2021-03-09,52.4793
2021-03-10,53.671
2021-03-11,53.6842
2021-03-12,55.5076
2021-03-13,55.5076
2021-03-14,55.5076
2021-03-15,57.1401
2021-03-16,55.4561
2021-03-17,53.8768
2021-03-18,54.4538
2021-03-19,55.9005
2021-03-20,55.9005
2021-03-21,55.9005
2021-03-22,54.0906
2021-03-23,53.3183
2021-03-24,53.2528
2021-03-25,54.9844
2021-03-26,56.9216
2021-03-27,56.9216
2021-03-28,56.9216
2021-03-29,56.4088
2021-03-30,56.9621
2021-03-31,52.8343
2021-04-01,55.2582
2021-04-02,55.2582
2021-04-03,55.2582
2021-04-04,55.2582
2021-04-05,55.9794
2021-04-06,55.7688
2021-04-07,53.53
2021-04-08,53.8863
2021-04-09,55.2756
2021-04-10,55.2756
2021-04-11,55.2756
2021-04-12,57.5155
2021-04-13,56.001
2021-04-14,56.4441
2021-04-15,59.4936
2021-04-16,59.4936
2021-04-17,59.4936
2021-04-18,59.4936
2021-04-19,55.5542
2021-04-20,56.7286
2021-04-21,55.7668
2021-04-22,56.0865
2021-04-23,56.9784
2021-04-24,56.9784
2021-04-25,56.9784
2021-04-26,53.9318
2021-04-27,51.2525
2021-04-28,46.6719
2021-04-29,52.33
2021-04-30,51.8062
2021-05-01,51.8062
2021-05-02,51.8062
2021-05-03,54.4855
2021-05-04,54.786
2021-05-05,54.0952
2021-05-06,52.7354
2021-05-07,54.7959
2021-05-08,54.7959
2021-05-09,54.7959
2021-05-10,57.6421
2021-05-11,53.4983
2021-05-12,50.7261
2021-05-13,53.3798
2021-05-14,54.0875
2021-05-15,54.0875
2021-05-16,54.0875
2021-05-17,52.9925
2021-05-18,50.8075
2021-05-19,50.6532
2021-05-20,49.4249
2021-05-21,49.5268
2021-05-22,49.5268
2021-05-23,49.5268
2021-05-24,51.1834
2021-05-25,48.883
2021-05-26,50.6265
2021-05-27,50.3158
2021-05-28,50.149
2021-05-29,50.149
2021-05-30,50.149
2021-05-31,50.149
2021-06-01,49.2284
2021-06-02,47.9387
2021-06-03,49.7119
2021-06-04,50.0001
2021-06-05,50.0001
2021-06-06,50.0001
2021-06-07,53.3936
2021-06-08,53.5706
2021-06-09,54.0669
2021-06-10,54.3271
2021-06-11,55.5973
2021-06-12,55.5973
2021-06-13,55.5973
2021-06-14,53.2176
2021-06-15,53.9603
2021-06-16,49.2925
2021-06-17,47.0402
2021-06-18,43.986
2021-06-19,43.986
2021-06-20,43.986
2021-06-21,46.4513
2021-06-22,48.0865
2021-06-23,46.614
2021-06-24,46.614
2021-06-25,48.9969
2021-06-26,48.9969
2021-06-27,48.9969
2021-06-28,46.7198
2021-06-29,47.1709
2021-06-30,45.8761
2021-07-01,46.8135
2021-07-02,46.155
2021-07-03,46.155
2021-07-04,46.155
2021-07-05,46.155
2021-07-06,44.7027
2021-07-07,45.6608
2021-07-08,43.3025
2021-07-09,45.8828
2021-07-10,45.8828
2021-07-11,45.8828
2021-07-12,45.2334
2021-07-13,45.0493
2021-07-14,48.7027
2021-07-15,47.5586
2021-07-16,46.5392
2021-07-17,46.5392
2021-07-18,46.5392
2021-07-19,46.2667
2021-07-20,46.2338
2021-07-21,46.2931
2021-07-22,43.9988
2021-07-23,46.2323
2021-07-24,46.2323
2021-07-25,46.2323
2021-07-26,45.5884
2021-07-27,43.6361
2021-07-28,39.4719
2021-07-29,40.9652
2021-07-30,40.8782
2021-07-31,40.8782
2021-08-01,40.8782
2021-08-02,41.8987
2021-08-03,45.4689
2021-08-04,43.8076
2021-08-05,42.8512
2021-08-06,45.3591
2021-08-07,45.3591
2021-08-08,45.3591
2021-08-09,43.1958
2021-08-10,42.8762
2021-08-11,45.6871
2021-08-12,46.4738
2021-08-13,47.7531
2021-08-14,47.7531
2021-08-15,47.7531
2021-08-16,48.5505
2021-08-17,47.0301
2021-08-18,42.7028
2021-08-19,41.2434
2021-08-20,43.0943
2021-08-21,43.0943
2021-08-22,43.0943
2021-08-23,44.7385
2021-08-24,44.7974
2021-08-25,46.2789
2021-08-26,45.7372
2021-08-27,47.2349
2021-08-28,47.2349
2021-08-29,47.2349
2021-08-30,47.275
2021-08-31,46.0076
2021-09-01,44.4236
2021-09-02,48.7294
2021-09-03,47.52
2021-09-04,47.52
2021-09-05,47.52
2021-09-06,47.52
2021-09-07,44.7749
2021-09-08,46.0248
2021-09-09,43.0497
2021-09-10,45.2888
2021-09-11,45.2888
2021-09-12,45.2888
2021-09-13,46.7017
2021-09-14,48.4925
2021-09-15,49.5808
2021-09-16,48.8568
2021-09-17,44.1393
2021-09-18,44.1393
2021-09-19,44.1393
2021-09-20,43.194
2021-09-21,44.4446
2021-09-22,44.5648
2021-09-23,46.4627
2021-09-24,46.5623
2021-09-25,46.5623
2021-09-26,46.5623
2021-09-27,48.9218
2021-09-28,47.1107
2021-09-29,46.6508
2021-09-30,44.1796
2021-10-01,43.1132
2021-10-02,43.1132
2021-10-03,43.1132
2021-10-04,43.3526
2021-10-05,45.3008
2021-10-06,48.0914
2021-10-07,49.8808
2021-10-08,51.7869
2021-10-09,51.7869
2021-10-10,51.7869
2021-10-11,52.8775
2021-10-12,52.0453
2021-10-13,53.2338
2021-10-14,57.4137
2021-10-15,58.4945
2021-10-16,58.4945
2021-10-17,58.4945
2021-10-18,61.9675
2021-10-19,62.6809
2021-10-20,63.7299
2021-10-21,64.3209
2021-10-22,65.4845
2021-10-23,65.4845
2021-10-24,65.4845
2021-10-25,61.9764
2021-10-26,62.4178
2021-10-27,60.4444
2021-10-28,61.1742
2021-10-29,58.6018
2021-10-30,58.6018
2021-10-31,58.6018
2021-11-01,56.4864
2021-11-02,53.5955
2021-11-03,53.4176
2021-11-04,56.0514
2021-11-05,51.7519
2021-11-06,51.7519
2021-11-07,51.7519
2021-11-08,52.8262
2021-11-09,52.2991
2021-11-10,49.8725
2021-11-11,49.8544
2021-11-12,52.7672
2021-11-13,52.7672
2021-11-14,52.7672
2021-11-15,54.645
2021-11-16,56.0371
2021-11-17,52.1541
2021-11-18,51.183
2021-11-19,54.9737
2021-11-20,54.9737
2021-11-21,54.9737
2021-11-22,55.742
2021-11-23,57.2082
2021-11-24,57.922
2021-11-25,57.922
2021-11-26,54.1466
2021-11-27,54.1466
2021-11-28,54.1466
2021-11-29,52.9564
2021-11-30,52.0067
2021-12-01,49.8768
2021-12-02,50.4787
2021-12-03,54.9262
2021-12-04,54.9262
2021-12-05,54.9262
2021-12-06,56.2423
2021-12-07,56.8076
2021-12-08,58.6363
2021-12-09,60.0602
2021-12-10,64.9044
2021-12-11,64.9044
2021-12-12,64.9044
2021-12-13,65.2153
2021-12-14,63.579
2021-12-15,63.9602
2021-12-16,64.4615
2021-12-17,58.545
2021-12-18,58.545
2021-12-19,58.545
2021-12-20,57.4256
2021-12-21,58.7035
2021-12-22,57.9065
2021-12-23,59.4432
2021-12-24,59.4432
2021-12-25,59.4432
2021-12-26,59.4432
2021-12-27,61.9576
2021-12-28,63.8424
2021-12-29,65.2355
2021-12-30,64.5771
2021-12-31,65.1721
2022-01-01,65.1721
2022-01-02,65.1721
2022-01-03,65.4721
2022-01-04,68.0844
2022-01-05,66.5717
2022-01-06,67.8938
2022-01-07,62.8691
2022-01-08,62.8691
2022-01-09,62.8691
2022-01-10,61.762
2022-01-11,61.9265
2022-01-12,60.7102
2022-01-13,62.0564
2022-01-14,61.7381
2022-01-15,61.7381
2022-01-16,61.7381
2022-01-17,61.7381
2022-01-18,62.7389
2022-01-19,59.5744
2022-01-20,55.1075
2022-01-21,55.0038
2022-01-22,55.0038
2022-01-23,55.0038
2022-01-24,58.5023
2022-01-25,54.3964
2022-01-26,50.644
2022-01-27,50.8833
2022-01-28,52.6707
2022-01-29,52.6707
2022-01-30,52.6707
2022-01-31,53.4241
2022-02-01,53.2964
2022-02-02,38.8542
2022-02-03,36.3313
2022-02-04,35.6641
2022-02-05,35.6641
2022-02-06,35.6641
2022-02-07,36.5214
2022-02-08,35.5982
2022-02-09,37.3113
2022-02-10,38.7071
2022-02-11,37.9513
2022-02-12,37.9513
2022-02-13,37.9513
2022-02-14,37.6854
2022-02-15,38.6818
2022-02-16,39.5281
2022-02-17,40.2111
2022-02-18,41.9528
2022-02-19,41.9528
2022-02-20,41.9528
2022-02-21,41.9528
2022-02-22,42.5504
2022-02-23,42.6287
2022-02-24,48.1565
2022-02-25,48.9507
2022-02-26,48.9507
2022-02-27,48.9507
2022-02-28,48.8065
2022-03-01,58.2269
2022-03-02,55.7748
2022-03-03,55.9595
2022-03-04,59.7378
2022-03-05,59.7378
2022-03-06,59.7378
2022-03-07,57.9617
2022-03-08,53.602
2022-03-09,53.6323
2022-03-10,54.3725
2022-03-11,54.2854
2022-03-12,54.2854
2022-03-13,54.2854
2022-03-14,50.2278
2022-03-15,49.8996
2022-03-16,53.6679
2022-03-17,55.6361
2022-03-18,56.4913
2022-03-19,56.4913
2022-03-20,56.4913
2022-03-21,56.8777
2022-03-22,57.6272
2022-03-23,55.7904
2022-03-24,57.4807
2022-03-25,60.3756
2022-03-26,60.3756
2022-03-27,60.3756
2022-03-28,60.9191
2022-03-29,61.3525
2022-03-30,60.1416
2022-03-31,57.3503
2022-04-01,51.7945
2022-04-02,51.7945
2022-04-03,51.7945
2022-04-04,51.334
2022-04-05,49.9773
2022-04-06,48.0451
2022-04-07,49.3427
2022-04-08,50.6513
2022-04-09,50.6513
2022-04-10,50.6513
2022-04-11,51.2965
2022-04-12,49.8888
2022-04-13,50.181
2022-04-14,52.0551
2022-04-15,52.0551
2022-04-16,52.0551
2022-04-17,52.0551
2022-04-18,51.4007
2022-04-19,52.1521
2022-04-20,51.9056
2022-04-21,51.9551
2022-04-22,50.4786
2022-04-23,50.4786
2022-04-24,50.4786
2022-04-25,51.8053
2022-04-26,49.3995
2022-04-27,51.2996
2022-04-28,59.3641
2022-04-29,54.1854
2022-04-30,54.1854
2022-05-01,54.1854
2022-05-02,56.213
2022-05-03,56.5002
2022-05-04,58.2718
2022-05-05,53.4222
2022-05-06,53.9908
2022-05-07,53.9908
2022-05-08,53.9908
2022-05-09,54.9206
2022-05-10,57.0639
2022-05-11,54.7397
2022-05-12,54.1077
2022-05-13,51.9792
2022-05-14,51.9792
2022-05-15,51.9792
2022-05-16,53.0441
2022-05-17,55.7392
2022-05-18,49.0437
2022-05-19,47.2629
2022-05-20,47.9833
2022-05-21,47.9833
2022-05-22,47.9833
2022-05-23,50.4026
2022-05-24,50.7319
2022-05-25,52.0399
2022-05-26,53.3577
2022-05-27,53.1886
2022-05-28,53.1886
2022-05-29,53.1886
2022-05-30,53.1886
2022-05-31,54.184
2022-06-01,54.5893
2022-06-02,53.6485
2022-06-03,54.0976
2022-06-04,54.0976
2022-06-05,54.0976
2022-06-06,55.4088
2022-06-07,52.7518
2022-06-08,49.1135
2022-06-09,47.49
2022-06-10,47.0998
2022-06-11,47.0998
2022-06-12,47.0998
2022-06-13,45.6957
2022-06-14,52.0232
2022-06-15,48.8863
2022-06-16,47.0135
2022-06-17,45.1878
2022-06-18,45.1878
2022-06-19,45.1878
2022-06-20,45.1878
2022-06-21,47.4601
2022-06-22,46.2695
2022-06-23,46.6693
2022-06-24,50.1799
2022-06-25,50.1799
2022-06-26,50.1799
2022-06-27,51.3672
2022-06-28,47.633
2022-06-29,47.9981
2022-06-30,47.9254
2022-07-01,48.6204
2022-07-02,48.6204
2022-07-03,48.6204
2022-07-04,48.6204
2022-07-05,46.2158
2022-07-06,47.8376
2022-07-07,47.1121
2022-07-08,47.1121
2022-07-09,47.1121
2022-07-10,47.1121
2022-07-11,44.907
2022-07-12,44.013
2022-07-13,42.4756
2022-07-14,42.9495
2022-07-15,46.2803
2022-07-16,46.2803
2022-07-17,46.2803
2022-07-18,46.3582
2022-07-19,48.9624
2022-07-20,49.8305
2022-07-21,49.438
2022-07-22,50.1082
2022-07-23,50.1082
2022-07-24,50.1082
2022-07-25,48.9205
2022-07-26,47.7708
2022-07-27,49.2604
2022-07-28,56.2576
2022-07-29,58.5012
2022-07-30,58.5012
2022-07-31,58.5012
2022-08-01,57.3443
2022-08-02,56.5689
2022-08-03,56.7495
2022-08-04,54.7365
2022-08-05,56.7948
2022-08-06,56.7948
2022-08-07,56.7948
2022-08-08,58.0827
2022-08-09,58.758
2022-08-10,61.7702
2022-08-11,63.1692
2022-08-12,62.9738
2022-08-13,62.9738
2022-08-14,62.9738
2022-08-15,63.4494
2022-08-16,62.9829
2022-08-17,61.0172
2022-08-18,63.2113
2022-08-19,61.0079
2022-08-20,61.0079
2022-08-21,61.0079
2022-08-22,59.525
2022-08-23,60.4326
2022-08-24,62.0333
2022-08-25,62.5638
2022-08-26,57.0961
2022-08-27,57.0961
2022-08-28,57.0961
2022-08-29,56.7572
2022-08-30,56.093
2022-08-31,55.6687
2022-09-01,56.9433
2022-09-02,57.4182
2022-09-03,57.4182
2022-09-04,57.4182
2022-09-05,57.4182
2022-09-06,54.2459
2022-09-07,55.5372
2022-09-08,54.3689
2022-09-09,55.485
2022-09-10,55.485
2022-09-11,55.485
2022-09-12,54.5219
2022-09-13,50.2652
2022-09-14,50.1955
2022-09-15,47.6116
2022-09-16,43.5834
2022-09-17,43.5834
2022-09-18,43.5834
2022-09-19,46.1893
2022-09-20,42.9245
2022-09-21,42.0127
2022-09-22,41.0237
2022-09-23,38.7994
2022-09-24,38.7994
2022-09-25,38.7994
2022-09-26,38.4107
2022-09-27,39.5336
2022-09-28,41.3598
2022-09-29,40.6884
2022-09-30,38.5969
2022-10-01,38.5969
2022-10-02,38.5969
2022-10-03,41.685
2022-10-04,43.7025
2022-10-05,43.0162
2022-10-06,41.0774
2022-10-07,38.8211
2022-10-08,38.8211
2022-10-09,38.8211
2022-10-10,38.2774
2022-10-11,38.203
2022-10-12,38.7907
2022-10-13,39.9179
2022-10-14,39.5412
2022-10-15,39.5412
2022-10-16,39.5412
2022-10-17,41.4912
2022-10-18,41.4024
2022-10-19,38.7789
2022-10-20,37.8937
2022-10-21,40.2131
2022-10-22,40.2131
2022-10-23,40.2131
2022-10-24,40.7251
2022-10-25,41.2457
2022-10-26,43.6626
2022-10-27,44.0826
2022-10-28,45.4838
2022-10-29,45.4838
2022-10-30,45.4838
2022-10-31,45.3896
2022-11-01,45.5644
2022-11-02,35.9669
2022-11-03,36.3969
2022-11-04,38.5317
2022-11-05,38.5317
2022-11-06,38.5317
2022-11-07,41.3683
2022-11-08,41.9518
2022-11-09,39.9072
2022-11-10,44.5299
2022-11-11,49.3511
2022-11-12,49.3511
2022-11-13,49.3511
2022-11-14,49.0455
2022-11-15,48.7541
2022-11-16,44.0365
2022-11-17,46.6936
2022-11-18,48.625
2022-11-19,48.625
2022-11-20,48.625
2022-11-21,49.1172
2022-11-22,49.2011
2022-11-23,49.6413
2022-11-24,49.6413
2022-11-25,50.4006
2022-11-26,50.4006
2022-11-27,50.4006
2022-11-28,49.2056
2022-11-29,49.1282
2022-11-30,52.0481
2022-12-01,51.07
2022-12-02,48.7459
2022-12-03,48.7459
2022-12-04,48.7459
2022-12-05,47.35
2022-12-06,47.3174
2022-12-07,48.2027
2022-12-08,48.1678
2022-12-09,47.2479
2022-12-10,47.2479
2022-12-11,47.2479
2022-12-12,50.1876
2022-12-13,47.7537
2022-12-14,48.5555
2022-12-15,46.8697
2022-12-16,46.0933
2022-12-17,46.0933
2022-12-18,46.0933
2022-12-19,45.4406
2022-12-20,44.1582
2022-12-21,44.9265
2022-12-22,44.3883
2022-12-23,45.302
2022-12-24,45.302
2022-12-25,45.302
2022-12-26,45.302
2022-12-27,45.3918
2022-12-28,42.9363
2022-12-29,44.6684
2022-12-30,43.8281
2022-12-31,43.8281
2023-01-01,43.8281
2023-01-02,43.8281
2023-01-03,42.3008
2023-01-04,43.1336
2023-01-05,42.1769
2023-01-06,47.2342
2023-01-07,47.2342
2023-01-08,47.2342
2023-01-09,47.3065
2023-01-10,46.5678
2023-01-11,49.7288
2023-01-12,47.7451
2023-01-13,47.9338
2023-01-14,47.9338
2023-01-15,47.9338
2023-01-16,47.9338
2023-01-17,46.6599
2023-01-18,47.4956
2023-01-19,46.8876
2023-01-20,48.0753
2023-01-21,48.0753
2023-01-22,48.0753
2023-01-23,54.3427
2023-01-24,55.6086
2023-01-25,52.3299
2023-01-26,53.1428
2023-01-27,53.805
2023-01-28,53.805
2023-01-29,53.805
2023-01-30,51.7815
2023-01-31,56.1506
2023-02-01,58.292
2023-02-02,60.599
2023-02-03,59.4549
2023-02-04,59.4549
2023-02-05,59.4549
2023-02-06,58.4486
2023-02-07,60.7755
2023-02-08,58.1205
2023-02-09,55.6478
2023-02-10,57.1997
2023-02-11,57.1997
2023-02-12,57.1997
2023-02-13,57.9863
2023-02-14,59.1261
2023-02-15,59.3439
2023-02-16,57.1678
2023-02-17,53.5795
2023-02-18,53.5795
2023-02-19,53.5795
2023-02-20,53.5795
2023-02-21,51.7674
2023-02-22,51.8772
2023-02-23,53.1879
2023-02-24,52.3471
2023-02-25,52.3471
2023-02-26,52.3471
2023-02-27,53.1262
2023-02-28,51.7154
2023-03-01,50.9043
2023-03-02,54.1679
2023-03-03,53.7008
2023-03-04,53.7008
2023-03-05,53.7008
2023-03-06,52.9627
2023-03-07,53.713
2023-03-08,55.7745
2023-03-09,56.6308
2023-03-10,54.9867
2023-03-11,54.9867
2023-03-12,54.9867
2023-03-13,53.3834
2023-03-14,48.4076
2023-03-15,48.1694
2023-03-16,49.0483
2023-03-17,46.0055
