,NOC US Equity
2020-05-21,49.4408
2020-05-22,48.9234
2020-05-23,48.9234
2020-05-24,48.9234
2020-05-25,48.9234
2020-05-26,48.5127
2020-05-27,52.9736
2020-05-28,52.9105
2020-05-29,51.3648
2020-05-30,51.3648
2020-05-31,51.3648
2020-06-01,50.2337
2020-06-02,49.338
2020-06-03,51.5416
2020-06-04,51.4843
2020-06-05,53.0445
2020-06-06,53.0445
2020-06-07,53.0445
2020-06-08,54.632
2020-06-09,52.9007
2020-06-10,52.5485
2020-06-11,47.3825
2020-06-12,46.6081
2020-06-13,46.6081
2020-06-14,46.6081
2020-06-15,45.6612
2020-06-16,48.6189
2020-06-17,48.0231
2020-06-18,46.9399
2020-06-19,45.7037
2020-06-20,45.7037
2020-06-21,45.7037
2020-06-22,46.521
2020-06-23,44.4996
2020-06-24,43.3054
2020-06-25,43.2684
2020-06-26,43.3029
2020-06-27,43.3029
2020-06-28,43.3029
2020-06-29,45.532
2020-06-30,45.127
2020-07-01,45.3498
2020-07-02,45.9433
2020-07-03,45.9433
2020-07-04,45.9433
2020-07-05,45.9433
2020-07-06,46.738
2020-07-07,44.5282
2020-07-08,43.6215
2020-07-09,39.848
2020-07-10,41.9234
2020-07-11,41.9234
2020-07-12,41.9234
2020-07-13,42.0431
2020-07-14,43.1511
2020-07-15,44.9244
2020-07-16,45.8929
2020-07-17,46.958
2020-07-18,46.958
2020-07-19,46.958
2020-07-20,45.4073
2020-07-21,47.6471
2020-07-22,50.1151
2020-07-23,49.2117
2020-07-24,49.0965
2020-07-25,49.0965
2020-07-26,49.0965
2020-07-27,47.64
2020-07-28,49.2572
2020-07-29,50.0438
2020-07-30,53.4046
2020-07-31,53.0611
2020-08-01,53.0611
2020-08-02,53.0611
2020-08-03,52.5644
2020-08-04,53.0193
2020-08-05,54.513
2020-08-06,53.2571
2020-08-07,54.206
2020-08-08,54.206
2020-08-09,54.206
2020-08-10,56.2325
2020-08-11,58.0518
2020-08-12,57.0694
2020-08-13,56.7531
2020-08-14,57.8197
2020-08-15,57.8197
2020-08-16,57.8197
2020-08-17,56.8499
2020-08-18,55.9384
2020-08-19,56.0431
2020-08-20,55.4977
2020-08-21,55.9235
2020-08-22,55.9235
2020-08-23,55.9235
2020-08-24,58.2041
2020-08-25,57.5375
2020-08-26,56.7841
2020-08-27,59.4054
2020-08-28,58.0589
2020-08-29,58.0589
2020-08-30,58.0589
2020-08-31,57.0332
2020-09-01,55.9672
2020-09-02,58.8166
2020-09-03,55.94
2020-09-04,54.5006
2020-09-05,54.5006
2020-09-06,54.5006
2020-09-07,54.5006
2020-09-08,52.5468
2020-09-09,54.3824
2020-09-10,50.4721
2020-09-11,53.7202
2020-09-12,53.7202
2020-09-13,53.7202
2020-09-14,53.5439
2020-09-15,53.3627
2020-09-16,55.3438
2020-09-17,55.4766
2020-09-18,54.4177
2020-09-19,54.4177
2020-09-20,54.4177
2020-09-21,48.0837
2020-09-22,50.7109
2020-09-23,48.953
2020-09-24,47.7465
2020-09-25,49.0228
2020-09-26,49.0228
2020-09-27,49.0228
2020-09-28,49.6129
2020-09-29,48.0094
2020-09-30,44.5688
2020-10-01,43.3604
2020-10-02,44.2694
2020-10-03,44.2694
2020-10-04,44.2694
2020-10-05,43.6698
2020-10-06,42.5875
2020-10-07,44.7582
2020-10-08,47.189
2020-10-09,45.6112
2020-10-10,45.6112
2020-10-11,45.6112
2020-10-12,46.1656
2020-10-13,44.729
2020-10-14,45.7316
2020-10-15,45.7054
2020-10-16,46.3508
2020-10-17,46.3508
2020-10-18,46.3508
2020-10-19,44.4603
2020-10-20,43.606
2020-10-21,43.349
2020-10-22,41.3541
2020-10-23,44.0475
2020-10-24,44.0475
2020-10-25,44.0475
2020-10-26,44.7281
2020-10-27,41.845
2020-10-28,38.9956
2020-10-29,38.5875
2020-10-30,37.7604
2020-10-31,37.7604
2020-11-01,37.7604
2020-11-02,41.2146
2020-11-03,45.0114
2020-11-04,49.4716
2020-11-05,46.5002
2020-11-06,44.4747
2020-11-07,44.4747
2020-11-08,44.4747
2020-11-09,44.4481
2020-11-10,49.5922
2020-11-11,48.0105
2020-11-12,46.7461
2020-11-13,48.7956
2020-11-14,48.7956
2020-11-15,48.7956
2020-11-16,49.1722
2020-11-17,49.1356
2020-11-18,48.3782
2020-11-19,47.9563
2020-11-20,46.8028
2020-11-21,46.8028
2020-11-22,46.8028
2020-11-23,46.8331
2020-11-24,48.3486
2020-11-25,49.3249
2020-11-26,49.3249
2020-11-27,47.3739
2020-11-28,47.3739
2020-11-29,47.3739
2020-11-30,45.8929
2020-12-01,45.4407
2020-12-02,44.529
2020-12-03,46.7398
2020-12-04,48.4722
2020-12-05,48.4722
2020-12-06,48.4722
2020-12-07,45.938
2020-12-08,46.3848
2020-12-09,47.2169
2020-12-10,45.0512
2020-12-11,46.0841
2020-12-12,46.0841
2020-12-13,46.0841
2020-12-14,45.0324
2020-12-15,45.2887
2020-12-16,47.0419
2020-12-17,46.4567
2020-12-18,47.6967
2020-12-19,47.6967
2020-12-20,47.6967
2020-12-21,45.2541
2020-12-22,44.7007
2020-12-23,46.9582
2020-12-24,46.4788
2020-12-25,46.4788
2020-12-26,46.4788
2020-12-27,46.4788
2020-12-28,48.2424
2020-12-29,47.2857
2020-12-30,48.1348
2020-12-31,49.2366
2021-01-01,49.2366
2021-01-02,49.2366
2021-01-03,49.2366
2021-01-04,44.6091
2021-01-05,45.5812
2021-01-06,46.924
2021-01-07,44.0325
2021-01-08,42.2862
2021-01-09,42.2862
2021-01-10,42.2862
2021-01-11,45.6494
2021-01-12,47.0438
2021-01-13,47.9904
2021-01-14,49.7145
2021-01-15,48.6507
2021-01-16,48.6507
2021-01-17,48.6507
2021-01-18,48.6507
2021-01-19,47.3891
2021-01-20,47.7791
2021-01-21,46.8757
2021-01-22,47.5684
2021-01-23,47.5684
2021-01-24,47.5684
2021-01-25,48.2127
2021-01-26,45.1996
2021-01-27,44.7959
2021-01-28,45.2552
2021-01-29,42.2963
2021-01-30,42.2963
2021-01-31,42.2963
2021-02-01,45.5652
2021-02-02,49.5538
2021-02-03,49.919
2021-02-04,50.4755
2021-02-05,48.9252
2021-02-06,48.9252
2021-02-07,48.9252
2021-02-08,49.6261
2021-02-09,51.5015
2021-02-10,51.4201
2021-02-11,49.2722
2021-02-12,48.0928
2021-02-13,48.0928
2021-02-14,48.0928
2021-02-15,48.0928
2021-02-16,44.9179
2021-02-17,48.3474
2021-02-18,48.704
2021-02-19,48.3889
2021-02-20,48.3889
2021-02-21,48.3889
2021-02-22,48.776
2021-02-23,49.1927
2021-02-24,50.896
2021-02-25,50.9851
2021-02-26,46.1996
2021-02-27,46.1996
2021-02-28,46.1996
2021-03-01,47.2497
2021-03-02,50.2202
2021-03-03,50.3941
2021-03-04,49.5055
2021-03-05,51.4011
2021-03-06,51.4011
2021-03-07,51.4011
2021-03-08,53.8821
2021-03-09,49.7951
2021-03-10,50.6936
2021-03-11,50.37
2021-03-12,51.6579
2021-03-13,51.6579
2021-03-14,51.6579
2021-03-15,53.7199
2021-03-16,53.7715
2021-03-17,56.1649
2021-03-18,58.2317
2021-03-19,54.4117
2021-03-20,54.4117
2021-03-21,54.4117
2021-03-22,56.9916
2021-03-23,56.9496
2021-03-24,57.8174
2021-03-25,60.0894
2021-03-26,58.7136
2021-03-27,58.7136
2021-03-28,58.7136
2021-03-29,60.4944
2021-03-30,60.1888
2021-03-31,60.6093
2021-04-01,59.6586
2021-04-02,59.6586
2021-04-03,59.6586
2021-04-04,59.6586
2021-04-05,63.2416
2021-04-06,63.4452
2021-04-07,64.5643
2021-04-08,65.4027
2021-04-09,66.848
2021-04-10,66.848
2021-04-11,66.848
2021-04-12,67.1226
2021-04-13,65.5443
2021-04-14,66.7909
2021-04-15,67.8299
2021-04-16,68.507
2021-04-17,68.507
2021-04-18,68.507
2021-04-19,67.0861
2021-04-20,67.2822
2021-04-21,67.4347
2021-04-22,65.6921
2021-04-23,64.5446
2021-04-24,64.5446
2021-04-25,64.5446
2021-04-26,61.1727
2021-04-27,62.1708
2021-04-28,60.9955
2021-04-29,66.9615
2021-04-30,67.7787
2021-05-01,67.7787
2021-05-02,67.7787
2021-05-03,70.0438
2021-05-04,72.2353
2021-05-05,73.6017
2021-05-06,71.407
2021-05-07,71.5799
2021-05-08,71.5799
2021-05-09,71.5799
2021-05-10,72.5197
2021-05-11,68.4567
2021-05-12,64.9327
2021-05-13,67.2712
2021-05-14,67.7699
2021-05-15,67.7699
2021-05-16,67.7699
2021-05-17,68.1777
2021-05-18,65.295
2021-05-19,66.0907
2021-05-20,66.4606
2021-05-21,65.4161
2021-05-22,65.4161
2021-05-23,65.4161
2021-05-24,66.049
2021-05-25,64.4944
2021-05-26,62.2319
2021-05-27,63.7371
2021-05-28,61.6752
2021-05-29,61.6752
2021-05-30,61.6752
2021-05-31,61.6752
2021-06-01,61.5048
2021-06-02,62.192
2021-06-03,61.6905
2021-06-04,66.1308
2021-06-05,66.1308
2021-06-06,66.1308
2021-06-07,62.2815
2021-06-08,61.8024
2021-06-09,62.4129
2021-06-10,62.3506
2021-06-11,63.4204
2021-06-12,63.4204
2021-06-13,63.4204
2021-06-14,61.4169
2021-06-15,62.6128
2021-06-16,60.654
2021-06-17,58.281
2021-06-18,57.2836
2021-06-19,57.2836
2021-06-20,57.2836
2021-06-21,60.1347
2021-06-22,59.6485
2021-06-23,58.1032
2021-06-24,57.698
2021-06-25,59.467
2021-06-26,59.467
2021-06-27,59.467
2021-06-28,57.3483
2021-06-29,51.3092
2021-06-30,52.9253
2021-07-01,55.0004
2021-07-02,55.7611
2021-07-03,55.7611
2021-07-04,55.7611
2021-07-05,55.7611
2021-07-06,54.8206
2021-07-07,56.5848
2021-07-08,55.7612
2021-07-09,56.69
2021-07-10,56.69
2021-07-11,56.69
2021-07-12,55.7307
2021-07-13,53.8699
2021-07-14,51.7715
2021-07-15,51.8727
2021-07-16,51.0661
2021-07-17,51.0661
2021-07-18,51.0661
2021-07-19,46.5973
2021-07-20,49.5062
2021-07-21,50.345
2021-07-22,49.0991
2021-07-23,50.285
2021-07-24,50.285
2021-07-25,50.285
2021-07-26,48.5443
2021-07-27,50.8195
2021-07-28,49.6156
2021-07-29,52.694
2021-07-30,51.156
2021-07-31,51.156
2021-08-01,51.156
2021-08-02,50.4748
2021-08-03,51.9337
2021-08-04,47.8973
2021-08-05,48.7399
2021-08-06,50.6442
2021-08-07,50.6442
2021-08-08,50.6442
2021-08-09,50.0092
2021-08-10,50.9688
2021-08-11,52.8629
2021-08-12,51.5145
2021-08-13,51.0634
2021-08-14,51.0634
2021-08-15,51.0634
2021-08-16,54.1172
2021-08-17,54.1226
2021-08-18,50.7579
2021-08-19,49.552
2021-08-20,50.6707
2021-08-21,50.6707
2021-08-22,50.6707
2021-08-23,50.622
2021-08-24,50.528
2021-08-25,50.4568
2021-08-26,53.0078
2021-08-27,52.7669
2021-08-28,52.7669
2021-08-29,52.7669
2021-08-30,54.4676
2021-08-31,54.5164
2021-09-01,52.5377
2021-09-02,54.6175
2021-09-03,52.9055
2021-09-04,52.9055
2021-09-05,52.9055
2021-09-06,52.9055
2021-09-07,48.2513
2021-09-08,49.2471
2021-09-09,47.018
2021-09-10,45.4427
2021-09-11,45.4427
2021-09-12,45.4427
2021-09-13,45.2088
2021-09-14,44.0537
2021-09-15,46.9101
2021-09-16,43.432
2021-09-17,43.8429
2021-09-18,43.8429
2021-09-19,43.8429
2021-09-20,43.0455
2021-09-21,41.0625
2021-09-22,43.5405
2021-09-23,45.225
2021-09-24,48.416
2021-09-25,48.416
2021-09-26,48.416
2021-09-27,49.3778
2021-09-28,50.0728
2021-09-29,52.9428
2021-09-30,51.1051
2021-10-01,51.5782
2021-10-02,51.5782
2021-10-03,51.5782
2021-10-04,54.394
2021-10-05,56.7026
2021-10-06,60.37
2021-10-07,62.7314
2021-10-08,65.5058
2021-10-09,65.5058
2021-10-10,65.5058
2021-10-11,66.7602
2021-10-12,64.578
2021-10-13,63.6242
2021-10-14,64.1204
2021-10-15,66.2049
2021-10-16,66.2049
2021-10-17,66.2049
2021-10-18,65.1431
2021-10-19,67.1491
2021-10-20,67.7105
2021-10-21,68.3792
2021-10-22,69.566
2021-10-23,69.566
2021-10-24,69.566
2021-10-25,69.7062
2021-10-26,62.4161
2021-10-27,57.2287
2021-10-28,43.9774
2021-10-29,43.4763
2021-10-30,43.4763
2021-10-31,43.4763
2021-11-01,42.6374
2021-11-02,42.0531
2021-11-03,42.5027
2021-11-04,43.7674
2021-11-05,47.3872
2021-11-06,47.3872
2021-11-07,47.3872
2021-11-08,46.9412
2021-11-09,47.5218
2021-11-10,46.5027
2021-11-11,45.5998
2021-11-12,45.4772
2021-11-13,45.4772
2021-11-14,45.4772
2021-11-15,45.6596
2021-11-16,43.3444
2021-11-17,43.0766
2021-11-18,42.0109
2021-11-19,42.9931
2021-11-20,42.9931
2021-11-21,42.9931
2021-11-22,48.301
2021-11-23,48.8225
2021-11-24,47.4947
2021-11-25,47.4947
2021-11-26,44.895
2021-11-27,44.895
2021-11-28,44.895
2021-11-29,46.1575
2021-11-30,42.9515
2021-12-01,41.8347
2021-12-02,45.2746
2021-12-03,47.8273
2021-12-04,47.8273
2021-12-05,47.8273
2021-12-06,50.5956
2021-12-07,50.0169
2021-12-08,50.6596
2021-12-09,52.3425
2021-12-10,53.7283
2021-12-11,53.7283
2021-12-12,53.7283
2021-12-13,56.3037
2021-12-14,55.7356
2021-12-15,56.7921
2021-12-16,56.7382
2021-12-17,56.0451
2021-12-18,56.0451
2021-12-19,56.0451
2021-12-20,52.1197
2021-12-21,55.7644
2021-12-22,56.2963
2021-12-23,56.8494
2021-12-24,56.8494
2021-12-25,56.8494
2021-12-26,56.8494
2021-12-27,58.0762
2021-12-28,58.5256
2021-12-29,58.3292
2021-12-30,58.0566
2021-12-31,59.1472
2022-01-01,59.1472
2022-01-02,59.1472
2022-01-03,58.1981
2022-01-04,62.7943
2022-01-05,61.572
2022-01-06,62.4343
2022-01-07,63.6016
2022-01-08,63.6016
2022-01-09,63.6016
2022-01-10,64.2617
2022-01-11,63.194
2022-01-12,59.9871
2022-01-13,60.8307
2022-01-14,63.0909
2022-01-15,63.0909
2022-01-16,63.0909
2022-01-17,63.0909
2022-01-18,61.9387
2022-01-19,61.9466
2022-01-20,59.2494
2022-01-21,59.8465
2022-01-22,59.8465
2022-01-23,59.8465
2022-01-24,61.6131
2022-01-25,61.6624
2022-01-26,61.6836
2022-01-27,46.2228
2022-01-28,49.0297
2022-01-29,49.0297
2022-01-30,49.0297
2022-01-31,44.9997
2022-02-01,45.3067
2022-02-02,45.4919
2022-02-03,46.8098
2022-02-04,45.1883
2022-02-05,45.1883
2022-02-06,45.1883
2022-02-07,46.7898
2022-02-08,49.5447
2022-02-09,51.6629
2022-02-10,50.6418
2022-02-11,57.1232
2022-02-12,57.1232
2022-02-13,57.1232
2022-02-14,53.4626
2022-02-15,51.1936
2022-02-16,54.2561
2022-02-17,55.6956
2022-02-18,53.0341
2022-02-19,53.0341
2022-02-20,53.0341
2022-02-21,53.0341
2022-02-22,52.8361
2022-02-23,51.0723
2022-02-24,54.2682
2022-02-25,58.9315
2022-02-26,58.9315
2022-02-27,58.9315
2022-02-28,66.2674
2022-03-01,68.75
2022-03-02,67.7487
2022-03-03,66.3831
2022-03-04,69.616
2022-03-05,69.616
2022-03-06,69.616
2022-03-07,71.047
2022-03-08,61.8186
2022-03-09,61.9449
2022-03-10,60.3989
2022-03-11,58.0532
2022-03-12,58.0532
2022-03-13,58.0532
2022-03-14,59.0664
2022-03-15,60.3063
2022-03-16,54.1098
2022-03-17,55.0034
2022-03-18,54.7888
2022-03-19,54.7888
2022-03-20,54.7888
2022-03-21,58.4679
2022-03-22,58.3888
2022-03-23,58.5088
2022-03-24,59.9813
2022-03-25,60.6629
2022-03-26,60.6629
2022-03-27,60.6629
2022-03-28,57.4711
2022-03-29,57.3367
2022-03-30,58.7656
2022-03-31,57.0453
2022-04-01,58.5987
2022-04-02,58.5987
2022-04-03,58.5987
2022-04-04,57.8835
2022-04-05,58.2462
2022-04-06,59.7973
2022-04-07,61.6396
2022-04-08,59.486
2022-04-09,59.486
2022-04-10,59.486
2022-04-11,59.0299
2022-04-12,59.2722
2022-04-13,59.5414
2022-04-14,60.1307
2022-04-15,60.1307
2022-04-16,60.1307
2022-04-17,60.1307
2022-04-18,59.588
2022-04-19,59.1889
2022-04-20,58.837
2022-04-21,52.4633
2022-04-22,53.4952
2022-04-23,53.4952
2022-04-24,53.4952
2022-04-25,52.4867
2022-04-26,52.0333
2022-04-27,51.2031
2022-04-28,52.7404
2022-04-29,50.9656
2022-04-30,50.9656
2022-05-01,50.9656
2022-05-02,50.7269
2022-05-03,54.3115
2022-05-04,57.1985
2022-05-05,58.1861
2022-05-06,58.678
2022-05-07,58.678
2022-05-08,58.678
2022-05-09,53.9409
2022-05-10,52.741
2022-05-11,51.7054
2022-05-12,52.8845
2022-05-13,53.4451
2022-05-14,53.4451
2022-05-15,53.4451
2022-05-16,54.8677
2022-05-17,55.1915
2022-05-18,53.7262
2022-05-19,51.6763
2022-05-20,50.0722
2022-05-21,50.0722
2022-05-22,50.0722
2022-05-23,53.9189
2022-05-24,57.5282
2022-05-25,56.4181
2022-05-26,56.3567
2022-05-27,57.6322
2022-05-28,57.6322
2022-05-29,57.6322
2022-05-30,57.6322
2022-05-31,56.6872
2022-06-01,55.4335
2022-06-02,54.9669
2022-06-03,58.9783
2022-06-04,58.9783
2022-06-05,58.9783
2022-06-06,59.0974
2022-06-07,62.1603
2022-06-08,55.7451
2022-06-09,52.9954
2022-06-10,53.2208
2022-06-11,53.2208
2022-06-12,53.2208
2022-06-13,52.3153
2022-06-14,50.5528
2022-06-15,51.6341
2022-06-16,49.0135
2022-06-17,47.6628
2022-06-18,47.6628
2022-06-19,47.6628
2022-06-20,47.6628
2022-06-21,52.897
2022-06-22,51.511
2022-06-23,50.8775
2022-06-24,52.7687
2022-06-25,52.7687
2022-06-26,52.7687
2022-06-27,53.5425
2022-06-28,52.9244
2022-06-29,52.0968
2022-06-30,56.2448
2022-07-01,57.9959
2022-07-02,57.9959
2022-07-03,57.9959
2022-07-04,57.9959
2022-07-05,51.9293
2022-07-06,55.7396
2022-07-07,55.0971
2022-07-08,55.3218
2022-07-09,55.3218
2022-07-10,55.3218
2022-07-11,54.012
2022-07-12,52.2863
2022-07-13,51.3444
2022-07-14,49.7789
2022-07-15,50.3363
2022-07-16,50.3363
2022-07-17,50.3363
2022-07-18,47.3959
2022-07-19,49.4749
2022-07-20,49.1486
2022-07-21,48.5788
2022-07-22,48.0833
2022-07-23,48.0833
2022-07-24,48.0833
2022-07-25,48.493
2022-07-26,46.2656
2022-07-27,46.605
2022-07-28,49.0861
2022-07-29,55.1742
2022-07-30,55.1742
2022-07-31,55.1742
2022-08-01,54.2759
2022-08-02,55.5177
2022-08-03,55.6785
2022-08-04,54.5963
2022-08-05,54.4635
2022-08-06,54.4635
2022-08-07,54.4635
2022-08-08,52.2596
2022-08-09,53.2155
2022-08-10,53.0393
2022-08-11,52.1824
2022-08-12,54.6645
2022-08-13,54.6645
2022-08-14,54.6645
2022-08-15,56.5013
2022-08-16,56.0597
2022-08-17,57.8053
2022-08-18,57.8966
2022-08-19,57.1598
2022-08-20,57.1598
2022-08-21,57.1598
2022-08-22,54.9327
2022-08-23,54.4941
2022-08-24,56.1556
2022-08-25,57.6436
2022-08-26,55.0021
2022-08-27,55.0021
2022-08-28,55.0021
2022-08-29,55.1917
2022-08-30,53.5179
2022-08-31,52.5251
2022-09-01,53.2363
2022-09-02,52.0693
2022-09-03,52.0693
2022-09-04,52.0693
2022-09-05,52.0693
2022-09-06,52.9526
2022-09-07,55.4027
2022-09-08,55.9779
2022-09-09,56.4782
2022-09-10,56.4782
2022-09-11,56.4782
2022-09-12,53.0935
2022-09-13,48.6655
2022-09-14,53.456
2022-09-15,53.5123
2022-09-16,53.5471
2022-09-17,53.5471
2022-09-18,53.5471
2022-09-19,54.3933
2022-09-20,56.1023
2022-09-21,55.6909
2022-09-22,56.7337
2022-09-23,50.6722
2022-09-24,50.6722
2022-09-25,50.6722
2022-09-26,49.2977
2022-09-27,49.2263
2022-09-28,52.1998
2022-09-29,48.1636
2022-09-30,48.117
2022-10-01,48.117
2022-10-02,48.117
2022-10-03,52.6748
2022-10-04,53.9184
2022-10-05,52.1113
2022-10-06,52.3324
2022-10-07,55.3047
2022-10-08,55.3047
2022-10-09,55.3047
2022-10-10,57.2692
2022-10-11,58.1253
2022-10-12,53.3792
2022-10-13,55.6524
2022-10-14,46.0933
2022-10-15,46.0933
2022-10-16,46.0933
2022-10-17,48.7576
2022-10-18,55.3926
2022-10-19,56.1538
2022-10-20,56.4401
2022-10-21,58.3204
2022-10-22,58.3204
2022-10-23,58.3204
2022-10-24,58.9129
2022-10-25,59.057
2022-10-26,59.8392
2022-10-27,60.6678
2022-10-28,62.8766
2022-10-29,62.8766
2022-10-30,62.8766
2022-10-31,63.03
2022-11-01,59.3298
2022-11-02,57.8371
2022-11-03,56.5731
2022-11-04,55.8508
2022-11-05,55.8508
2022-11-06,55.8508
2022-11-07,58.2649
2022-11-08,59.4425
2022-11-09,57.3264
2022-11-10,56.9094
2022-11-11,47.8708
2022-11-12,47.8708
2022-11-13,47.8708
2022-11-14,45.7523
2022-11-15,49.7371
2022-11-16,50.6092
2022-11-17,53.2212
2022-11-18,53.5123
2022-11-19,53.5123
2022-11-20,53.5123
2022-11-21,54.8899
2022-11-22,54.1721
2022-11-23,53.6514
2022-11-24,53.6514
2022-11-25,55.0529
2022-11-26,55.0529
2022-11-27,55.0529
2022-11-28,54.3582
2022-11-29,55.0485
2022-11-30,56.0279
2022-12-01,55.2738
2022-12-02,58.2483
2022-12-03,58.2483
2022-12-04,58.2483
2022-12-05,57.1762
2022-12-06,54.7704
2022-12-07,56.4265
2022-12-08,56.4932
2022-12-09,53.595
2022-12-10,53.595
2022-12-11,53.595
2022-12-12,54.882
2022-12-13,52.5643
2022-12-14,53.8652
2022-12-15,53.0651
2022-12-16,53.3657
2022-12-17,53.3657
2022-12-18,53.3657
2022-12-19,53.9515
2022-12-20,53.1821
2022-12-21,55.2456
2022-12-22,53.2902
2022-12-23,54.061
2022-12-24,54.061
2022-12-25,54.061
2022-12-26,54.061
2022-12-27,55.4955
2022-12-28,55.2785
2022-12-29,55.6442
2022-12-30,56.4799
2022-12-31,56.4799
2023-01-01,56.4799
2023-01-02,56.4799
2023-01-03,54.9144
2023-01-04,51.0652
2023-01-05,51.5887
2023-01-06,49.702
2023-01-07,49.702
2023-01-08,49.702
2023-01-09,43.6519
2023-01-10,43.7554
2023-01-11,43.1386
2023-01-12,42.0767
2023-01-13,37.0201
2023-01-14,37.0201
2023-01-15,37.0201
2023-01-16,37.0201
2023-01-17,36.0315
2023-01-18,34.4853
2023-01-19,33.8921
2023-01-20,36.4409
2023-01-21,36.4409
2023-01-22,36.4409
2023-01-23,36.4739
2023-01-24,38.987
2023-01-25,40.1421
2023-01-26,36.5748
2023-01-27,35.6134
2023-01-28,35.6134
2023-01-29,35.6134
2023-01-30,36.1
2023-01-31,38.6768
2023-02-01,37.6984
2023-02-02,37.3878
2023-02-03,37.3473
2023-02-04,37.3473
2023-02-05,37.3473
2023-02-06,39.8931
2023-02-07,40.8465
2023-02-08,42.0127
2023-02-09,41.5339
2023-02-10,44.4976
2023-02-11,44.4976
2023-02-12,44.4976
2023-02-13,44.6194
2023-02-14,45.5701
2023-02-15,43.9815
2023-02-16,45.3054
2023-02-17,46.861
2023-02-18,46.861
2023-02-19,46.861
2023-02-20,46.861
2023-02-21,47.8262
2023-02-22,49.2005
2023-02-23,48.5173
2023-02-24,47.5134
2023-02-25,47.5134
2023-02-26,47.5134
2023-02-27,47.2786
2023-02-28,45.6236
2023-03-01,45.1952
2023-03-02,47.0799
2023-03-03,46.8208
2023-03-04,46.8208
2023-03-05,46.8208
2023-03-06,47.7699
2023-03-07,48.4337
2023-03-08,46.2972
2023-03-09,44.4834
2023-03-10,44.7503
2023-03-11,44.7503
2023-03-12,44.7503
2023-03-13,44.1452
2023-03-14,42.9439
2023-03-15,41.5783
2023-03-16,42.0786
2023-03-17,40.2118
2023-03-18,40.2118
2023-03-19,40.2118
2023-03-20,42.4925
