,ORCL US Equity
2020-06-27,52.4395
2020-06-28,52.4395
2020-06-29,53.467
2020-06-30,54.3639
2020-07-01,54.7531
2020-07-02,55.5551
2020-07-03,55.5551
2020-07-04,55.5551
2020-07-05,55.5551
2020-07-06,56.719
2020-07-07,56.0518
2020-07-08,56.6879
2020-07-09,58.2422
2020-07-10,57.8963
2020-07-11,57.8963
2020-07-12,57.8963
2020-07-13,56.9468
2020-07-14,57.7611
2020-07-15,56.2759
2020-07-16,54.2842
2020-07-17,52.0909
2020-07-18,52.0909
2020-07-19,52.0909
2020-07-20,53.155
2020-07-21,54.2277
2020-07-22,54.4394
2020-07-23,53.7961
2020-07-24,53.5083
2020-07-25,53.5083
2020-07-26,53.5083
2020-07-27,52.6866
2020-07-28,52.7109
2020-07-29,53.5719
2020-07-30,52.3052
2020-07-31,52.8181
2020-08-01,52.8181
2020-08-02,52.8181
2020-08-03,54.1692
2020-08-04,54.2204
2020-08-05,52.6986
2020-08-06,52.0338
2020-08-07,51.8799
2020-08-08,51.8799
2020-08-09,51.8799
2020-08-10,50.9755
2020-08-11,48.9366
2020-08-12,48.6363
2020-08-13,48.1774
2020-08-14,48.7773
2020-08-15,48.7773
2020-08-16,48.7773
2020-08-17,48.1052
2020-08-18,51.9835
2020-08-19,54.9677
2020-08-20,51.8931
2020-08-21,51.6704
2020-08-22,51.6704
2020-08-23,51.6704
2020-08-24,54.059
2020-08-25,54.2871
2020-08-26,58.0559
2020-08-27,56.9798
2020-08-28,58.7651
2020-08-29,58.7651
2020-08-30,58.7651
2020-08-31,56.479
2020-09-01,57.6161
2020-09-02,60.9063
2020-09-03,54.7163
2020-09-04,50.9164
2020-09-05,50.9164
2020-09-06,50.9164
2020-09-07,50.9164
2020-09-08,49.8447
2020-09-09,53.8404
2020-09-10,54.7105
2020-09-11,53.7995
2020-09-12,53.7995
2020-09-13,53.7995
2020-09-14,59.0574
2020-09-15,61.7655
2020-09-16,60.3427
2020-09-17,59.6459
2020-09-18,58.4452
2020-09-19,58.4452
2020-09-20,58.4452
2020-09-21,60.4925
2020-09-22,59.9217
2020-09-23,55.4304
2020-09-24,56.1271
2020-09-25,57.1463
2020-09-26,57.1463
2020-09-27,57.1463
2020-09-28,56.5484
2020-09-29,56.244
2020-09-30,56.7476
2020-10-01,56.6889
2020-10-02,54.2233
2020-10-03,54.2233
2020-10-04,54.2233
2020-10-05,55.9264
2020-10-06,55.7793
2020-10-07,58.7529
2020-10-08,59.3948
2020-10-09,59.9536
2020-10-10,59.9536
2020-10-11,59.9536
2020-10-12,60.622
2020-10-13,59.0115
2020-10-14,58.9784
2020-10-15,57.5111
2020-10-16,56.7476
2020-10-17,56.7476
2020-10-18,56.7476
2020-10-19,54.5647
2020-10-20,54.9128
2020-10-21,54.6463
2020-10-22,54.7032
2020-10-23,55.3117
2020-10-24,55.3117
2020-10-25,55.3117
2020-10-26,47.703
2020-10-27,46.5755
2020-10-28,42.7744
2020-10-29,44.1355
2020-10-30,44.4217
2020-10-31,44.4217
2020-11-01,44.4217
2020-11-02,45.5127
2020-11-03,46.6284
2020-11-04,45.7697
2020-11-05,46.3304
2020-11-06,46.799
2020-11-07,46.799
2020-11-08,46.799
2020-11-09,46.9359
2020-11-10,46.4107
2020-11-11,48.2774
2020-11-12,45.9351
2020-11-13,47.5497
2020-11-14,47.5497
2020-11-15,47.5497
2020-11-16,48.3817
2020-11-17,48.2827
2020-11-18,45.4891
2020-11-19,46.229
2020-11-20,43.9166
2020-11-21,43.9166
2020-11-22,43.9166
2020-11-23,45.3494
2020-11-24,50.4809
2020-11-25,49.9598
2020-11-26,49.9598
2020-11-27,51.102
2020-11-28,51.102
2020-11-29,51.102
2020-11-30,50.9645
2020-12-01,54.2151
2020-12-02,55.2383
2020-12-03,55.8092
2020-12-04,57.8299
2020-12-05,57.8299
2020-12-06,57.8299
2020-12-07,57.2024
2020-12-08,54.271
2020-12-09,56.3736
2020-12-10,55.4319
2020-12-11,58.6606
2020-12-12,58.6606
2020-12-13,58.6606
2020-12-14,59.0678
2020-12-15,61.9138
2020-12-16,64.075
2020-12-17,65.8818
2020-12-18,68.7245
2020-12-19,68.7245
2020-12-20,68.7245
2020-12-21,66.4341
2020-12-22,67.7197
2020-12-23,68.0035
2020-12-24,66.6298
2020-12-25,66.6298
2020-12-26,66.6298
2020-12-27,66.6298
2020-12-28,66.2632
2020-12-29,64.5887
2020-12-30,64.3426
2020-12-31,65.0093
2021-01-01,65.0093
2021-01-02,65.0093
2021-01-03,65.0093
2021-01-04,61.1737
2021-01-05,58.1889
2021-01-06,57.6344
2021-01-07,58.9822
2021-01-08,59.8024
2021-01-09,59.8024
2021-01-10,59.8024
2021-01-11,58.4376
2021-01-12,56.1281
2021-01-13,54.8057
2021-01-14,53.1505
2021-01-15,53.7164
2021-01-16,53.7164
2021-01-17,53.7164
2021-01-18,53.7164
2021-01-19,51.9495
2021-01-20,52.8338
2021-01-21,51.5612
2021-01-22,48.6192
2021-01-23,48.6192
2021-01-24,48.6192
2021-01-25,50.4763
2021-01-26,53.3815
2021-01-27,55.6255
2021-01-28,51.112
2021-01-29,48.6847
2021-01-30,48.6847
2021-01-31,48.6847
2021-02-01,51.9143
2021-02-02,54.2843
2021-02-03,53.6482
2021-02-04,56.7421
2021-02-05,57.3659
2021-02-06,57.3659
2021-02-07,57.3659
2021-02-08,55.7364
2021-02-09,57.1746
2021-02-10,55.8341
2021-02-11,53.9689
2021-02-12,55.0055
2021-02-13,55.0055
2021-02-14,55.0055
2021-02-15,55.0055
2021-02-16,52.0083
2021-02-17,51.8529
2021-02-18,51.7888
2021-02-19,48.8542
2021-02-20,48.8542
2021-02-21,48.8542
2021-02-22,57.6269
2021-02-23,57.7398
2021-02-24,58.2008
2021-02-25,59.5694
2021-02-26,57.0261
2021-02-27,57.0261
2021-02-28,57.0261
2021-03-01,60.6757
2021-03-02,61.6697
2021-03-03,62.1743
2021-03-04,58.0623
2021-03-05,65.8894
2021-03-06,65.8894
2021-03-07,65.8894
2021-03-08,68.905
2021-03-09,69.516
2021-03-10,68.0181
2021-03-11,56.5919
2021-03-12,56.0747
2021-03-13,56.0747
2021-03-14,56.0747
2021-03-15,57.0016
2021-03-16,55.1431
2021-03-17,53.843
2021-03-18,54.7539
2021-03-19,53.7412
2021-03-20,53.7412
2021-03-21,53.7412
2021-03-22,53.8516
2021-03-23,55.5872
2021-03-24,54.6033
2021-03-25,57.767
2021-03-26,60.3403
2021-03-27,60.3403
2021-03-28,60.3403
2021-03-29,61.6533
2021-03-30,60.2923
2021-03-31,59.4036
2021-04-01,61.9103
2021-04-02,61.9103
2021-04-03,61.9103
2021-04-04,61.9103
2021-04-05,65.1043
2021-04-06,65.2582
2021-04-07,65.4035
2021-04-08,66.9753
2021-04-09,67.3556
2021-04-10,67.3556
2021-04-11,67.3556
2021-04-12,68.0411
2021-04-13,68.7328
2021-04-14,68.9226
2021-04-15,70.7241
2021-04-16,71.4916
2021-04-17,71.4916
2021-04-18,71.4916
2021-04-19,70.9088
2021-04-20,71.4977
2021-04-21,64.3975
2021-04-22,60.113
2021-04-23,60.2658
2021-04-24,60.2658
2021-04-25,60.2658
2021-04-26,59.164
2021-04-27,60.3138
2021-04-28,59.2354
2021-04-29,60.9988
2021-04-30,60.8009
2021-05-01,60.8009
2021-05-02,60.8009
2021-05-03,63.1795
2021-05-04,64.8965
2021-05-05,65.8038
2021-05-06,66.5491
2021-05-07,67.4304
2021-05-08,67.4304
2021-05-09,67.4304
2021-05-10,66.7414
2021-05-11,60.4539
2021-05-12,58.2834
2021-05-13,60.4552
2021-05-14,61.5719
2021-05-15,61.5719
2021-05-16,61.5719
2021-05-17,61.8542
2021-05-18,60.9042
2021-05-19,60.9837
2021-05-20,60.9324
2021-05-21,61.4519
2021-05-22,61.4519
2021-05-23,61.4519
2021-05-24,62.0414
2021-05-25,60.5364
2021-05-26,61.2958
2021-05-27,60.5115
2021-05-28,59.8326
2021-05-29,59.8326
2021-05-30,59.8326
2021-05-31,59.8326
2021-06-01,61.3825
2021-06-02,62.6403
2021-06-03,64.0588
2021-06-04,66.9118
2021-06-05,66.9118
2021-06-06,66.9118
2021-06-07,68.4243
2021-06-08,69.3491
2021-06-09,69.068
2021-06-10,62.5935
2021-06-11,63.5488
2021-06-12,63.5488
2021-06-13,63.5488
2021-06-14,62.7748
2021-06-15,60.1235
2021-06-16,49.9655
2021-06-17,50.8694
2021-06-18,48.365
2021-06-19,48.365
2021-06-20,48.365
2021-06-21,51.6253
2021-06-22,52.8331
2021-06-23,51.7104
2021-06-24,51.0143
2021-06-25,52.3416
2021-06-26,52.3416
2021-06-27,52.3416
2021-06-28,52.4157
2021-06-29,51.586
2021-06-30,51.0427
2021-07-01,54.2983
2021-07-02,58.1588
2021-07-03,58.1588
2021-07-04,58.1588
2021-07-05,58.1588
2021-07-06,60.0862
2021-07-07,64.1656
2021-07-08,63.0581
2021-07-09,65.7149
2021-07-10,65.7149
2021-07-11,65.7149
2021-07-12,64.2178
2021-07-13,64.1955
2021-07-14,66.0634
2021-07-15,61.6288
2021-07-16,63.1948
2021-07-17,63.1948
2021-07-18,63.1948
2021-07-19,62.1247
2021-07-20,64.1911
2021-07-21,65.3888
2021-07-22,66.5136
2021-07-23,60.4196
2021-07-24,60.4196
2021-07-25,60.4196
2021-07-26,60.6311
2021-07-27,60.513
2021-07-28,59.2795
2021-07-29,59.8933
2021-07-30,58.8932
2021-07-31,58.8932
2021-08-01,58.8932
2021-08-02,59.5492
2021-08-03,62.4341
2021-08-04,62.8313
2021-08-05,61.4861
2021-08-06,61.6095
2021-08-07,61.6095
2021-08-08,61.6095
2021-08-09,62.1395
2021-08-10,61.5382
2021-08-11,61.5145
2021-08-12,61.7884
2021-08-13,62.6587
2021-08-14,62.6587
2021-08-15,62.6587
2021-08-16,63.3258
2021-08-17,63.5249
2021-08-18,58.4483
2021-08-19,57.9006
2021-08-20,58.3048
2021-08-21,58.3048
2021-08-22,58.3048
2021-08-23,58.6264
2021-08-24,57.1816
2021-08-25,57.3152
2021-08-26,57.5112
2021-08-27,58.7456
2021-08-28,58.7456
2021-08-29,58.7456
2021-08-30,58.9415
2021-08-31,58.0294
2021-09-01,59.6833
2021-09-02,59.2415
2021-09-03,59.6534
2021-09-04,59.6534
2021-09-05,59.6534
2021-09-06,59.6534
2021-09-07,55.9125
2021-09-08,57.527
2021-09-09,57.6766
2021-09-10,57.9829
2021-09-11,57.9829
2021-09-12,57.9829
2021-09-13,55.6327
2021-09-14,49.1157
2021-09-15,52.2193
2021-09-16,51.0651
2021-09-17,49.0556
2021-09-18,49.0556
2021-09-19,49.0556
2021-09-20,48.55
2021-09-21,50.3545
2021-09-22,53.755
2021-09-23,55.7754
2021-09-24,56.8112
2021-09-25,56.8112
2021-09-26,56.8112
2021-09-27,58.9167
2021-09-28,57.4676
2021-09-29,58.9122
2021-09-30,49.4862
2021-10-01,54.2802
2021-10-02,54.2802
2021-10-03,54.2802
2021-10-04,53.3175
2021-10-05,56.984
2021-10-06,56.6743
2021-10-07,58.1944
2021-10-08,61.6504
2021-10-09,61.6504
2021-10-10,61.6504
2021-10-11,62.842
2021-10-12,63.2099
2021-10-13,64.294
2021-10-14,61.7538
2021-10-15,61.8234
2021-10-16,61.8234
2021-10-17,61.8234
2021-10-18,63.4487
2021-10-19,64.1839
2021-10-20,63.18
2021-10-21,62.3631
2021-10-22,65.0446
2021-10-23,65.0446
2021-10-24,65.0446
2021-10-25,64.1714
2021-10-26,61.9952
2021-10-27,59.805
2021-10-28,60.1119
2021-10-29,59.4312
2021-10-30,59.4312
2021-10-31,59.4312
2021-11-01,55.9082
2021-11-02,58.3478
2021-11-03,58.7911
2021-11-04,57.6132
2021-11-05,56.0929
2021-11-06,56.0929
2021-11-07,56.0929
2021-11-08,56.4253
2021-11-09,55.1746
2021-11-10,53.4801
2021-11-11,53.885
2021-11-12,52.7542
2021-11-13,52.7542
2021-11-14,52.7542
2021-11-15,53.7187
2021-11-16,56.7446
2021-11-17,56.0767
2021-11-18,54.4891
2021-11-19,52.8938
2021-11-20,52.8938
2021-11-21,52.8938
2021-11-22,54.181
2021-11-23,50.459
2021-11-24,51.7725
2021-11-25,51.7725
2021-11-26,49.1402
2021-11-27,49.1402
2021-11-28,49.1402
2021-11-29,50.4129
2021-11-30,46.1081
2021-12-01,44.3453
2021-12-02,44.8739
2021-12-03,41.8742
2021-12-04,41.8742
2021-12-05,41.8742
2021-12-06,43.4387
2021-12-07,45.8305
2021-12-08,43.9097
2021-12-09,43.62
2021-12-10,63.774
2021-12-11,63.774
2021-12-12,63.774
2021-12-13,60.9447
2021-12-14,59.3785
2021-12-15,63.0699
2021-12-16,62.3991
2021-12-17,53.3833
2021-12-18,53.3833
2021-12-19,53.3833
2021-12-20,47.9729
2021-12-21,47.842
2021-12-22,46.1867
2021-12-23,46.0469
2021-12-24,46.0469
2021-12-25,46.0469
2021-12-26,46.0469
2021-12-27,45.8622
2021-12-28,44.9403
2021-12-29,44.483
2021-12-30,44.2711
2021-12-31,43.4156
2022-01-01,43.4156
2022-01-02,43.4156
2022-01-03,44.3747
2022-01-04,45.6725
2022-01-05,43.0423
2022-01-06,43.327
2022-01-07,44.9914
2022-01-08,44.9914
2022-01-09,44.9914
2022-01-10,47.4086
2022-01-11,46.4542
2022-01-12,46.2495
2022-01-13,45.6136
2022-01-14,45.4891
2022-01-15,45.4891
2022-01-16,45.4891
2022-01-17,45.4891
2022-01-18,42.8984
2022-01-19,40.48
2022-01-20,39.7745
2022-01-21,39.2385
2022-01-22,39.2385
2022-01-23,39.2385
2022-01-24,39.5754
2022-01-25,38.1003
2022-01-26,36.555
2022-01-27,36.8949
2022-01-28,38.1576
2022-01-29,38.1576
2022-01-30,38.1576
2022-01-31,39.3767
2022-02-01,39.2355
2022-02-02,41.8594
2022-02-03,41.1543
2022-02-04,41.464
2022-02-05,41.464
2022-02-06,41.464
2022-02-07,39.7214
2022-02-08,39.8169
2022-02-09,44.6432
2022-02-10,42.5213
2022-02-11,39.9437
2022-02-12,39.9437
2022-02-13,39.9437
2022-02-14,39.0117
2022-02-15,40.4842
2022-02-16,39.7814
2022-02-17,35.7323
2022-02-18,34.7719
2022-02-19,34.7719
2022-02-20,34.7719
2022-02-21,34.7719
2022-02-22,34.3246
2022-02-23,32.7276
2022-02-24,37.0261
2022-02-25,39.6514
2022-02-26,39.6514
2022-02-27,39.6514
2022-02-28,39.2339
2022-03-01,39.3035
2022-03-02,43.1274
2022-03-03,43.0903
2022-03-04,40.9515
2022-03-05,40.9515
2022-03-06,40.9515
2022-03-07,38.5133
2022-03-08,37.4606
2022-03-09,42.0454
2022-03-10,42.9052
2022-03-11,44.7102
2022-03-12,44.7102
2022-03-13,44.7102
2022-03-14,43.7921
2022-03-15,48.9009
2022-03-16,48.0812
2022-03-17,48.9661
2022-03-18,50.4406
2022-03-19,50.4406
2022-03-20,50.4406
2022-03-21,49.4552
2022-03-22,50.6195
2022-03-23,48.6726
2022-03-24,51.2192
2022-03-25,50.5046
2022-03-26,50.5046
2022-03-27,50.5046
2022-03-28,52.9923
2022-03-29,53.8771
2022-03-30,52.4992
2022-03-31,51.5749
2022-04-01,50.5232
2022-04-02,50.5232
2022-04-03,50.5232
2022-04-04,53.3394
2022-04-05,51.6705
2022-04-06,50.4847
2022-04-07,50.1061
2022-04-08,49.2247
2022-04-09,49.2247
2022-04-10,49.2247
2022-04-11,47.524
2022-04-12,46.913
2022-04-13,47.5938
2022-04-14,47.147
2022-04-15,47.147
2022-04-16,47.147
2022-04-17,47.147
2022-04-18,45.3418
2022-04-19,47.6028
2022-04-20,48.7966
2022-04-21,47.553
2022-04-22,42.9789
2022-04-23,42.9789
2022-04-24,42.9789
2022-04-25,44.2844
2022-04-26,41.1575
2022-04-27,41.5893
2022-04-28,43.9387
2022-04-29,40.5857
2022-04-30,40.5857
2022-05-01,40.5857
2022-05-02,41.5953
2022-05-03,40.7477
2022-05-04,43.9433
2022-05-05,41.0673
2022-05-06,40.7128
2022-05-07,40.7128
2022-05-08,40.7128
2022-05-09,39.6282
2022-05-10,41.3136
2022-05-11,39.5816
2022-05-12,39.2412
2022-05-13,40.0237
2022-05-14,40.0237
2022-05-15,40.0237
2022-05-16,38.3292
2022-05-17,42.0984
2022-05-18,38.122
2022-05-19,36.8546
2022-05-20,39.4812
2022-05-21,39.4812
2022-05-22,39.4812
2022-05-23,41.7056
2022-05-24,40.5998
2022-05-25,41.8629
2022-05-26,44.6481
2022-05-27,46.2776
2022-05-28,46.2776
2022-05-29,46.2776
2022-05-30,46.2776
2022-05-31,45.2202
2022-06-01,44.8259
2022-06-02,47.1212
2022-06-03,45.4081
2022-06-04,45.4081
2022-06-05,45.4081
2022-06-06,47.1455
2022-06-07,46.7801
2022-06-08,45.0885
2022-06-09,42.469
2022-06-10,40.1456
2022-06-11,40.1456
2022-06-12,40.1456
2022-06-13,37.0321
2022-06-14,46.3272
2022-06-15,45.27
2022-06-16,44.256
2022-06-17,43.2538
2022-06-18,43.2538
2022-06-19,43.2538
2022-06-20,43.2538
2022-06-21,43.2129
2022-06-22,42.0308
2022-06-23,43.5586
2022-06-24,47.5496
2022-06-25,47.5496
2022-06-26,47.5496
2022-06-27,47.2233
2022-06-28,45.1985
2022-06-29,46.0228
2022-06-30,46.8885
2022-07-01,48.1909
2022-07-02,48.1909
2022-07-03,48.1909
2022-07-04,48.1909
2022-07-05,49.6222
2022-07-06,49.2078
2022-07-07,49.4329
2022-07-08,49.4873
2022-07-09,49.4873
2022-07-10,49.4873
2022-07-11,49.5156
2022-07-12,47.9077
2022-07-13,47.3862
2022-07-14,46.5856
2022-07-15,48.5843
2022-07-16,48.5843
2022-07-17,48.5843
2022-07-18,47.8238
2022-07-19,50.8712
2022-07-20,51.3777
2022-07-21,54.1049
2022-07-22,54.5913
2022-07-23,54.5913
2022-07-24,54.5913
2022-07-25,54.5248
2022-07-26,53.137
2022-07-27,55.7216
2022-07-28,57.2717
2022-07-29,58.3043
2022-07-30,58.3043
2022-07-31,58.3043
2022-08-01,57.5845
2022-08-02,55.648
2022-08-03,57.0463
2022-08-04,57.0875
2022-08-05,56.9933
2022-08-06,56.9933
2022-08-07,56.9933
2022-08-08,55.3315
2022-08-09,55.7862
2022-08-10,56.9496
2022-08-11,56.1947
2022-08-12,59.1297
2022-08-13,59.1297
2022-08-14,59.1297
2022-08-15,59.0475
2022-08-16,59.6428
2022-08-17,59.0579
2022-08-18,59.1653
2022-08-19,57.6893
2022-08-20,57.6893
2022-08-21,57.6893
2022-08-22,53.1195
2022-08-23,53.0208
2022-08-24,52.5358
2022-08-25,53.8459
2022-08-26,49.453
2022-08-27,49.453
2022-08-28,49.453
2022-08-29,48.6105
2022-08-30,48.5175
2022-08-31,48.5379
2022-09-01,50.85
2022-09-02,49.607
2022-09-03,49.607
2022-09-04,49.607
2022-09-05,49.607
2022-09-06,47.9448
2022-09-07,49.3091
2022-09-08,49.6401
2022-09-09,52.1837
2022-09-10,52.1837
2022-09-11,52.1837
2022-09-12,54.3963
2022-09-13,52.1762
2022-09-14,45.0129
2022-09-15,42.1424
2022-09-16,40.1556
2022-09-17,40.1556
2022-09-18,40.1556
2022-09-19,40.6483
2022-09-20,39.3091
2022-09-21,37.4986
2022-09-22,36.576
2022-09-23,34.7576
2022-09-24,34.7576
2022-09-25,34.7576
2022-09-26,33.4778
2022-09-27,32.325
2022-09-28,33.8129
2022-09-29,31.9461
2022-09-30,31.5896
2022-10-01,31.5896
2022-10-02,31.5896
2022-10-03,36.0841
2022-10-04,41.2674
2022-10-05,43.0077
2022-10-06,41.2253
2022-10-07,38.7343
2022-10-08,38.7343
2022-10-09,38.7343
2022-10-10,37.886
2022-10-11,38.1987
2022-10-12,40.8373
2022-10-13,43.4271
2022-10-14,42.2286
2022-10-15,42.2286
2022-10-16,42.2286
2022-10-17,46.8493
2022-10-18,46.8655
2022-10-19,45.8096
2022-10-20,50.4743
2022-10-21,55.1454
2022-10-22,55.1454
2022-10-23,55.1454
2022-10-24,55.4228
2022-10-25,55.7061
2022-10-26,57.8238
2022-10-27,58.2295
2022-10-28,60.8398
2022-10-29,60.8398
2022-10-30,60.8398
2022-10-31,61.6366
2022-11-01,59.931
2022-11-02,56.574
2022-11-03,56.4261
2022-11-04,57.66
2022-11-05,57.66
2022-11-06,57.66
2022-11-07,58.5856
2022-11-08,56.6803
2022-11-09,56.7068
2022-11-10,58.6796
2022-11-11,59.4021
2022-11-12,59.4021
2022-11-13,59.4021
2022-11-14,60.3949
2022-11-15,61.2024
2022-11-16,62.0762
2022-11-17,60.7018
2022-11-18,61.3812
2022-11-19,61.3812
2022-11-20,61.3812
2022-11-21,61.4982
2022-11-22,64.3517
2022-11-23,64.867
2022-11-24,64.867
2022-11-25,65.057
2022-11-26,65.057
2022-11-27,65.057
2022-11-28,62.1659
2022-11-29,61.0268
2022-11-30,63.7971
2022-12-01,65.0697
2022-12-02,63.4462
2022-12-03,63.4462
2022-12-04,63.4462
2022-12-05,55.9923
2022-12-06,55.1039
2022-12-07,54.8787
2022-12-08,56.6953
2022-12-09,56.3135
2022-12-10,56.3135
2022-12-11,56.3135
2022-12-12,58.2789
2022-12-13,56.9354
2022-12-14,58.6607
2022-12-15,55.4678
2022-12-16,54.6069
2022-12-17,54.6069
2022-12-18,54.6069
2022-12-19,55.9353
2022-12-20,56.5642
2022-12-21,57.3653
2022-12-22,55.4569
2022-12-23,55.9967
2022-12-24,55.9967
2022-12-25,55.9967
2022-12-26,55.9967
2022-12-27,56.195
2022-12-28,54.915
2022-12-29,56.5985
2022-12-30,57.1247
2022-12-31,57.1247
2023-01-01,57.1247
2023-01-02,57.1247
2023-01-03,60.0435
2023-01-04,61.0951
2023-01-05,60.7253
2023-01-06,62.5859
2023-01-07,62.5859
2023-01-08,62.5859
2023-01-09,64.0025
2023-01-10,64.1066
2023-01-11,66.7209
2023-01-12,66.9345
2023-01-13,67.4388
2023-01-14,67.4388
2023-01-15,67.4388
2023-01-16,67.4388
2023-01-17,65.9522
2023-01-18,61.5321
2023-01-19,59.8418
2023-01-20,61.6938
2023-01-21,61.6938
2023-01-22,61.6938
2023-01-23,63.9518
2023-01-24,64.8612
2023-01-25,64.7223
2023-01-26,64.968
2023-01-27,62.9629
2023-01-28,62.9629
2023-01-29,62.9629
2023-01-30,59.2686
2023-01-31,60.8759
2023-02-01,63.0373
2023-02-02,61.555
2023-02-03,61.8871
2023-02-04,61.8871
2023-02-05,61.8871
2023-02-06,59.4733
2023-02-07,57.7835
2023-02-08,55.611
2023-02-09,55.5287
2023-02-10,56.3472
2023-02-11,56.3472
2023-02-12,56.3472
2023-02-13,59.8994
2023-02-14,59.1784
2023-02-15,57.5497
2023-02-16,56.2263
2023-02-17,55.2928
2023-02-18,55.2928
2023-02-19,55.2928
2023-02-20,55.2928
2023-02-21,53.0563
2023-02-22,53.2735
2023-02-23,57.1381
2023-02-24,57.2675
2023-02-25,57.2675
2023-02-26,57.2675
2023-02-27,55.744
2023-02-28,54.5431
2023-03-01,52.3354
2023-03-02,53.4928
2023-03-03,57.3683
2023-03-04,57.3683
2023-03-05,57.3683
2023-03-06,58.1438
2023-03-07,55.2175
2023-03-08,55.4361
2023-03-09,52.1547
2023-03-10,47.1632
2023-03-11,47.1632
2023-03-12,47.1632
2023-03-13,48.7225
2023-03-14,48.0908
2023-03-15,45.4858
2023-03-16,48.8254
2023-03-17,49.5893
2023-03-18,49.5893
2023-03-19,49.5893
