,ES US Equity
2023-03-19,45.8984
2023-03-20,46.4153
2023-03-21,44.3686
2023-03-22,42.2282
2023-03-23,41.8257
2023-03-24,46.6573
2023-03-25,46.6573
2023-03-26,46.6573
2023-03-27,46.8965
2023-03-28,47.4959
2023-03-29,49.9959
2023-03-30,50.9828
2023-03-31,51.2494
2023-04-01,51.2494
2023-04-02,51.2494
2023-04-03,49.6658
2023-04-04,50.8488
2023-04-05,55.065
2023-04-06,55.5441
2023-04-07,55.5441
2023-04-08,55.5441
2023-04-09,55.5441
2023-04-10,54.8185
2023-04-11,54.3897
2023-04-12,53.4021
2023-04-13,53.0904
2023-04-14,50.7222
2023-04-15,50.7222
2023-04-16,50.7222
2023-04-17,52.0201
2023-04-18,50.4828
2023-04-19,51.6687
2023-04-20,50.8834
2023-04-21,51.3464
2023-04-22,51.3464
2023-04-23,51.3464
2023-04-24,52.3565
2023-04-25,52.8225
2023-04-26,48.4328
2023-04-27,49.4248
2023-04-28,48.6624
2023-04-29,48.6624
2023-04-30,48.6624
2023-05-01,48.9048
2023-05-02,46.2748
2023-05-03,46.7378
2023-05-04,46.9271
2023-05-05,48.6266
2023-05-06,48.6266
2023-05-07,48.6266
2023-05-08,47.1304
2023-05-09,46.487
2023-05-10,47.7895
2023-05-11,46.1877
2023-05-12,48.2287
2023-05-13,48.2287
2023-05-14,48.2287
2023-05-15,47.6877
2023-05-16,42.8775
2023-05-17,43.5057
2023-05-18,42.5765
2023-05-19,41.6944
2023-05-20,41.6944
2023-05-21,41.6944
2023-05-22,40.8768
2023-05-23,40.8768
2023-05-24,39.0243
2023-05-25,37.2943
2023-05-26,33.7241
2023-05-27,33.7241
2023-05-28,33.7241
2023-05-29,33.7241
2023-05-30,32.5792
2023-05-31,36.3803
2023-06-01,35.7438
2023-06-02,39.0008
2023-06-03,39.0008
2023-06-04,39.0008
2023-06-05,40.3267
2023-06-06,39.4226
2023-06-07,43.841
2023-06-08,43.575
2023-06-09,41.3146
2023-06-10,41.3146
2023-06-11,41.3146
2023-06-12,41.0617
2023-06-13,40.7485
2023-06-14,40.448
2023-06-15,43.4409
2023-06-16,46.1402
2023-06-17,46.1402
2023-06-18,46.1402
2023-06-19,46.1402
2023-06-20,43.2655
2023-06-21,44.7252
2023-06-22,43.7773
2023-06-23,41.8285
2023-06-24,41.8285
2023-06-25,41.8285
2023-06-26,44.5569
2023-06-27,45.7405
2023-06-28,42.45
2023-06-29,42.7719
2023-06-30,45.6734
2023-07-01,45.6734
2023-07-02,45.6734
2023-07-03,45.9804
2023-07-04,45.9804
2023-07-05,47.3763
2023-07-06,46.8247
2023-07-07,45.6613
2023-07-08,45.6613
2023-07-09,45.6613
2023-07-10,44.7208
2023-07-11,47.1721
2023-07-12,49.6694
2023-07-13,51.069
2023-07-14,50.5529
2023-07-15,50.5529
2023-07-16,50.5529
2023-07-17,49.0611
2023-07-18,47.323
2023-07-19,49.1152
2023-07-20,52.2707
2023-07-21,53.9087
2023-07-22,53.9087
2023-07-23,53.9087
2023-07-24,52.434
2023-07-25,52.8496
2023-07-26,52.1794
2023-07-27,48.9675
2023-07-28,48.578
2023-07-29,48.578
2023-07-30,48.578
2023-07-31,49.1442
2023-08-01,44.7555
2023-08-02,43.6358
2023-08-03,40.4388
2023-08-04,38.8946
2023-08-05,38.8946
2023-08-06,38.8946
2023-08-07,38.6173
2023-08-08,38.3696
2023-08-09,39.3751
2023-08-10,37.6503
2023-08-11,39.6649
2023-08-12,39.6649
2023-08-13,39.6649
2023-08-14,38.382
2023-08-15,34.911
2023-08-16,35.3761
2023-08-17,35.3108
2023-08-18,35.5873
2023-08-19,35.5873
2023-08-20,35.5873
2023-08-21,34.5353
2023-08-22,34.5998
2023-08-23,35.4553
2023-08-24,35.1625
2023-08-25,39.0666
2023-08-26,39.0666
2023-08-27,39.0666
2023-08-28,39.0666
2023-08-29,39.5857
2023-08-30,37.6963
2023-08-31,36.5078
2023-09-01,35.0412
2023-09-02,35.0412
2023-09-03,35.0412
2023-09-04,35.0412
2023-09-05,32.1438
2023-09-06,31.4985
2023-09-07,32.7897
2023-09-08,35.2795
2023-09-09,35.2795
2023-09-10,35.2795
2023-09-11,36.217
2023-09-12,36.3193
2023-09-13,39.5282
2023-09-14,42.9075
2023-09-15,42.3904
2023-09-16,42.3904
2023-09-17,42.3904
2023-09-18,42.6391
2023-09-19,41.4812
2023-09-20,42.0348
2023-09-21,42.2012
2023-09-22,40.3717
2023-09-23,40.3717
2023-09-24,40.3717
2023-09-25,38.606
2023-09-26,34.3655
2023-09-27,32.7022
2023-09-28,30.4177
2023-09-29,33.1254
2023-09-30,33.1254
2023-10-01,33.1254
2023-10-02,29.4889
2023-10-03,30.5321
2023-10-04,30.7309
2023-10-05,29.4244
2023-10-06,31.4347
2023-10-07,31.4347
2023-10-08,31.4347
2023-10-09,35.934
2023-10-10,38.9482
2023-10-11,40.8579
2023-10-12,33.8559
2023-10-13,35.0825
2023-10-14,35.0825
2023-10-15,35.0825
2023-10-16,38.0413
2023-10-17,36.9397
2023-10-18,35.544
2023-10-19,34.7186
2023-10-20,34.1622
2023-10-21,34.1622
2023-10-22,34.1622
2023-10-23,32.7506
2023-10-24,36.8272
2023-10-25,37.303
2023-10-26,37.2114
2023-10-27,35.7007
2023-10-28,35.7007
2023-10-29,35.7007
2023-10-30,36.3158
2023-10-31,37.3935
2023-11-01,36.282
2023-11-02,39.4473
2023-11-03,42.3122
2023-11-04,42.3122
2023-11-05,42.3122
2023-11-06,44.9592
2023-11-07,44.5661
2023-11-08,43.3341
2023-11-09,40.7725
2023-11-10,40.0297
2023-11-11,40.0297
2023-11-12,40.0297
2023-11-13,38.7516
2023-11-14,46.1441
2023-11-15,48.2055
2023-11-16,48.6638
2023-11-17,50.6855
2023-11-18,50.6855
2023-11-19,50.6855
2023-11-20,50.268
2023-11-21,51.2957
2023-11-22,52.677
2023-11-23,52.677
2023-11-24,52.0958
2023-11-25,52.0958
2023-11-26,52.0958
2023-11-27,51.6157
2023-11-28,53.4124
2023-11-29,52.91
2023-11-30,52.2171
2023-12-01,55.0009
2023-12-02,55.0009
2023-12-03,55.0009
2023-12-04,54.784
2023-12-05,53.5699
2023-12-06,54.4266
2023-12-07,53.85
2023-12-08,52.0636
2023-12-09,52.0636
2023-12-10,52.0636
2023-12-11,54.534
2023-12-12,53.0939
2023-12-13,58.6965
2023-12-14,59.4618
2023-12-15,56.8703
2023-12-16,56.8703
2023-12-17,56.8703
2023-12-18,57.1688
2023-12-19,56.2129
2023-12-20,53.602
2023-12-21,54.3805
2023-12-22,54.7319
2023-12-23,54.7319
2023-12-24,54.7319
2023-12-25,54.7319
2023-12-26,55.4833
2023-12-27,55.2724
2023-12-28,56.5537
2023-12-29,55.8912
2023-12-30,55.8912
2023-12-31,55.8912
2024-01-01,55.8912
2024-01-02,59.9738
2024-01-03,60.9908
2024-01-04,57.1661
2024-01-05,55.0735
2024-01-06,55.0735
2024-01-07,55.0735
2024-01-08,56.6741
2024-01-09,46.2886
2024-01-10,47.0308
2024-01-11,44.8236
2024-01-12,44.4063
2024-01-13,44.4063
2024-01-14,44.4063
2024-01-15,44.4063
2024-01-16,43.2945
2024-01-17,40.8478
2024-01-18,39.6573
2024-01-19,38.7503
2024-01-20,38.7503
2024-01-21,38.7503
2024-01-22,37.7955
2024-01-23,38.0462
2024-01-24,38.761
2024-01-25,42.8989
2024-01-26,43.5029
2024-01-27,43.5029
2024-01-28,43.5029
2024-01-29,43.5979
2024-01-30,42.9446
2024-01-31,41.851
2024-02-01,46.0429
2024-02-02,44.5905
2024-02-03,44.5905
2024-02-04,44.5905
2024-02-05,41.8754
2024-02-06,41.9964
2024-02-07,42.121
2024-02-08,42.8325
2024-02-09,45.1016
2024-02-10,45.1016
2024-02-11,45.1016
2024-02-12,46.2891
2024-02-13,44.3256
2024-02-14,50.1041
2024-02-15,53.1682
2024-02-16,53.6401
2024-02-17,53.6401
2024-02-18,53.6401
2024-02-19,53.6401
2024-02-20,50.7812
2024-02-21,52.5262
2024-02-22,51.871
2024-02-23,53.347
2024-02-24,53.347
2024-02-25,53.347
2024-02-26,50.7416
2024-02-27,53.8327
2024-02-28,52.4539
2024-02-29,52.6251
2024-03-01,52.0011
2024-03-02,52.0011
2024-03-03,52.0011
2024-03-04,54.3749
2024-03-05,52.6673
2024-03-06,53.3754
2024-03-07,55.1495
2024-03-08,56.3812
2024-03-09,56.3812
2024-03-10,56.3812
2024-03-11,57.4257
2024-03-12,55.4031
2024-03-13,53.8384
2024-03-14,53.6512
2024-03-15,53.3157
2024-03-16,53.3157
2024-03-17,53.3157
2024-03-18,53.4018
2024-03-19,52.9972
2024-03-20,53.9227
2024-03-21,50.6042
2024-03-22,50.6042
2024-03-23,50.6042
2024-03-24,50.6042
2024-03-25,49.687
2024-03-26,46.7715
2024-03-27,53.0095
2024-03-28,54.625
2024-03-29,54.625
2024-03-30,54.625
2024-03-31,54.625
2024-04-01,52.5207
2024-04-02,53.3356
2024-04-03,51.371
2024-04-04,52.4284
2024-04-05,51.4599
2024-04-06,51.4599
2024-04-07,51.4599
2024-04-08,53.5389
