,ROST US Equity
2020-06-10,54.1573
2020-06-11,50.0556
2020-06-12,48.7816
2020-06-13,48.7816
2020-06-14,48.7816
2020-06-15,48.0124
2020-06-16,52.2706
2020-06-17,51.617
2020-06-18,48.7333
2020-06-19,49.3662
2020-06-20,49.3662
2020-06-21,49.3662
2020-06-22,47.6454
2020-06-23,48.1994
2020-06-24,45.3903
2020-06-25,43.7283
2020-06-26,43.4207
2020-06-27,43.4207
2020-06-28,43.4207
2020-06-29,44.5765
2020-06-30,44.5765
2020-07-01,46.118
2020-07-02,47.2009
2020-07-03,47.2009
2020-07-04,47.2009
2020-07-05,47.2009
2020-07-06,48.4048
2020-07-07,45.8009
2020-07-08,45.5582
2020-07-09,44.6737
2020-07-10,46.3882
2020-07-11,46.3882
2020-07-12,46.3882
2020-07-13,45.0149
2020-07-14,41.9802
2020-07-15,44.866
2020-07-16,45.588
2020-07-17,46.5771
2020-07-18,46.5771
2020-07-19,46.5771
2020-07-20,45.8757
2020-07-21,47.288
2020-07-22,49.1013
2020-07-23,48.3136
2020-07-24,47.1255
2020-07-25,47.1255
2020-07-26,47.1255
2020-07-27,46.3493
2020-07-28,47.0091
2020-07-29,49.1783
2020-07-30,49.6134
2020-07-31,50.2239
2020-08-01,50.2239
2020-08-02,50.2239
2020-08-03,48.7063
2020-08-04,49.1503
2020-08-05,49.422
2020-08-06,47.9123
2020-08-07,50.1861
2020-08-08,50.1861
2020-08-09,50.1861
2020-08-10,52.8334
2020-08-11,53.7365
2020-08-12,54.1282
2020-08-13,53.1378
2020-08-14,53.9998
2020-08-15,53.9998
2020-08-16,53.9998
2020-08-17,56.5629
2020-08-18,53.7091
2020-08-19,49.9848
2020-08-20,47.6174
2020-08-21,47.4183
2020-08-22,47.4183
2020-08-23,47.4183
2020-08-24,49.3273
2020-08-25,51.0344
2020-08-26,49.7911
2020-08-27,50.6852
2020-08-28,53.2434
2020-08-29,53.2434
2020-08-30,53.2434
2020-08-31,50.7231
2020-09-01,50.8892
2020-09-02,53.6865
2020-09-03,52.9562
2020-09-04,52.5052
2020-09-05,52.5052
2020-09-06,52.5052
2020-09-07,52.5052
2020-09-08,52.7444
2020-09-09,52.6226
2020-09-10,49.8812
2020-09-11,49.4084
2020-09-12,49.4084
2020-09-13,49.4084
2020-09-14,52.7636
2020-09-15,52.9001
2020-09-16,54.7925
2020-09-17,52.566
2020-09-18,50.9546
2020-09-19,50.9546
2020-09-20,50.9546
2020-09-21,49.163
2020-09-22,49.3622
2020-09-23,46.6409
2020-09-24,45.682
2020-09-25,47.011
2020-09-26,47.011
2020-09-27,47.011
2020-09-28,51.2822
2020-09-29,50.0956
2020-09-30,52.2247
2020-10-01,53.5757
2020-10-02,54.7931
2020-10-03,54.7931
2020-10-04,54.7931
2020-10-05,55.5393
2020-10-06,52.9729
2020-10-07,55.1686
2020-10-08,55.7837
2020-10-09,56.258
2020-10-10,56.258
2020-10-11,56.258
2020-10-12,56.46
2020-10-13,55.311
2020-10-14,53.7825
2020-10-15,53.6689
2020-10-16,52.4422
2020-10-17,52.4422
2020-10-18,52.4422
2020-10-19,48.0274
2020-10-20,49.3218
2020-10-21,49.3113
2020-10-22,50.3841
2020-10-23,52.7559
2020-10-24,52.7559
2020-10-25,52.7559
2020-10-26,48.7324
2020-10-27,48.5404
2020-10-28,42.8671
2020-10-29,44.7195
2020-10-30,43.1781
2020-10-31,43.1781
2020-11-01,43.1781
2020-11-02,46.7463
2020-11-03,49.6625
2020-11-04,50.1807
2020-11-05,52.6479
2020-11-06,51.0815
2020-11-07,51.0815
2020-11-08,51.0815
2020-11-09,61.557
2020-11-10,62.4731
2020-11-11,57.8063
2020-11-12,58.0722
2020-11-13,60.1962
2020-11-14,60.1962
2020-11-15,60.1962
2020-11-16,61.7399
2020-11-17,61.3945
2020-11-18,61.8821
2020-11-19,60.8411
2020-11-20,59.6983
2020-11-21,59.6983
2020-11-22,59.6983
2020-11-23,58.9317
2020-11-24,62.1758
2020-11-25,59.8475
2020-11-26,59.8475
2020-11-27,58.5895
2020-11-28,58.5895
2020-11-29,58.5895
2020-11-30,56.7823
2020-12-01,59.3629
2020-12-02,59.3878
2020-12-03,60.3207
2020-12-04,61.6626
2020-12-05,61.6626
2020-12-06,61.6626
2020-12-07,60.0814
2020-12-08,59.9553
2020-12-09,60.1747
2020-12-10,59.6826
2020-12-11,59.1612
2020-12-12,59.1612
2020-12-13,59.1612
2020-12-14,56.8294
2020-12-15,58.713
2020-12-16,58.961
2020-12-17,61.2682
2020-12-18,61.927
2020-12-19,61.927
2020-12-20,61.927
2020-12-21,60.9648
2020-12-22,60.9086
2020-12-23,61.9264
2020-12-24,61.7837
2020-12-25,61.7837
2020-12-26,61.7837
2020-12-27,61.7837
2020-12-28,64.9822
2020-12-29,63.5937
2020-12-30,64.2945
2020-12-31,64.514
2021-01-01,64.514
2021-01-02,64.514
2021-01-03,64.514
2021-01-04,57.9074
2021-01-05,57.985
2021-01-06,61.7201
2021-01-07,61.4222
2021-01-08,61.6984
2021-01-09,61.6984
2021-01-10,61.6984
2021-01-11,59.9451
2021-01-12,60.1656
2021-01-13,57.8919
2021-01-14,55.6196
2021-01-15,55.5117
2021-01-16,55.5117
2021-01-17,55.5117
2021-01-18,55.5117
2021-01-19,52.3707
2021-01-20,53.3569
2021-01-21,53.6602
2021-01-22,51.4978
2021-01-23,51.4978
2021-01-24,51.4978
2021-01-25,51.7031
2021-01-26,49.7533
2021-01-27,46.1435
2021-01-28,51.8046
2021-01-29,49.5228
2021-01-30,49.5228
2021-01-31,49.5228
2021-02-01,50.5326
2021-02-02,53.8299
2021-02-03,54.9667
2021-02-04,55.8099
2021-02-05,55.7793
2021-02-06,55.7793
2021-02-07,55.7793
2021-02-08,57.3428
2021-02-09,56.6908
2021-02-10,56.8821
2021-02-11,58.2099
2021-02-12,55.1464
2021-02-13,55.1464
2021-02-14,55.1464
2021-02-15,55.1464
2021-02-16,55.8698
2021-02-17,55.364
2021-02-18,56.0265
2021-02-19,54.5991
2021-02-20,54.5991
2021-02-21,54.5991
2021-02-22,56.8981
2021-02-23,55.4847
2021-02-24,58.3745
2021-02-25,53.2117
2021-02-26,51.152
2021-02-27,51.152
2021-02-28,51.152
2021-03-01,54.5126
2021-03-02,51.7659
2021-03-03,46.334
2021-03-04,47.178
2021-03-05,48.1434
2021-03-06,48.1434
2021-03-07,48.1434
2021-03-08,53.8363
2021-03-09,56.9494
2021-03-10,54.1549
2021-03-11,53.5964
2021-03-12,54.8019
2021-03-13,54.8019
2021-03-14,54.8019
2021-03-15,56.7556
2021-03-16,55.1752
2021-03-17,55.3735
2021-03-18,54.9314
2021-03-19,53.3253
2021-03-20,53.3253
2021-03-21,53.3253
2021-03-22,52.7675
2021-03-23,49.4886
2021-03-24,48.5477
2021-03-25,51.3467
2021-03-26,53.8408
2021-03-27,53.8408
2021-03-28,53.8408
2021-03-29,51.9366
2021-03-30,52.1993
2021-03-31,51.8059
2021-04-01,52.2808
2021-04-02,52.2808
2021-04-03,52.2808
2021-04-04,52.2808
2021-04-05,54.2026
2021-04-06,54.6008
2021-04-07,54.5159
2021-04-08,57.5779
2021-04-09,58.1336
2021-04-10,58.1336
2021-04-11,58.1336
2021-04-12,57.9094
2021-04-13,56.2665
2021-04-14,56.6459
2021-04-15,58.3584
2021-04-16,58.9981
2021-04-17,58.9981
2021-04-18,58.9981
2021-04-19,56.4151
2021-04-20,53.8647
2021-04-21,55.8323
2021-04-22,56.2091
2021-04-23,57.0004
2021-04-24,57.0004
2021-04-25,57.0004
2021-04-26,55.2817
2021-04-27,56.9142
2021-04-28,56.2172
2021-04-29,58.3751
2021-04-30,58.1078
2021-05-01,58.1078
2021-05-02,58.1078
2021-05-03,59.0692
2021-05-04,58.9047
2021-05-05,55.1905
2021-05-06,55.4924
2021-05-07,58.7868
2021-05-08,58.7868
2021-05-09,58.7868
2021-05-10,56.5656
2021-05-11,54.6021
2021-05-12,49.7214
2021-05-13,51.2016
2021-05-14,55.1427
2021-05-15,55.1427
2021-05-16,55.1427
2021-05-17,53.2004
2021-05-18,50.0362
2021-05-19,50.3156
2021-05-20,48.0736
2021-05-21,48.7573
2021-05-22,48.7573
2021-05-23,48.7573
2021-05-24,48.992
2021-05-25,49.3243
2021-05-26,51.3902
2021-05-27,50.936
2021-05-28,51.6089
2021-05-29,51.6089
2021-05-30,51.6089
2021-05-31,51.6089
2021-06-01,48.3922
2021-06-02,46.6508
2021-06-03,45.363
2021-06-04,45.3544
2021-06-05,45.3544
2021-06-06,45.3544
2021-06-07,45.3919
2021-06-08,46.53
2021-06-09,46.3586
2021-06-10,44.3681
2021-06-11,46.7234
2021-06-12,46.7234
2021-06-13,46.7234
2021-06-14,45.904
2021-06-15,45.4343
2021-06-16,45.7274
2021-06-17,44.9777
2021-06-18,42.1469
2021-06-19,42.1469
2021-06-20,42.1469
2021-06-21,46.9712
2021-06-22,48.0404
2021-06-23,48.5607
2021-06-24,50.9828
2021-06-25,51.3963
2021-06-26,51.3963
2021-06-27,51.3963
2021-06-28,49.4645
2021-06-29,49.8782
2021-06-30,51.8527
2021-07-01,52.8858
2021-07-02,54.1801
2021-07-03,54.1801
2021-07-04,54.1801
2021-07-05,54.1801
2021-07-06,54.4575
2021-07-07,51.5521
2021-07-08,48.8662
2021-07-09,52.1686
2021-07-10,52.1686
2021-07-11,52.1686
2021-07-12,51.426
2021-07-13,49.8591
2021-07-14,52.1982
2021-07-15,50.8819
2021-07-16,46.5829
2021-07-17,46.5829
2021-07-18,46.5829
2021-07-19,43.0523
2021-07-20,46.3031
2021-07-21,49.3065
2021-07-22,48.8905
2021-07-23,49.362
2021-07-24,49.362
2021-07-25,49.362
2021-07-26,50.0668
2021-07-27,49.3068
2021-07-28,48.8527
2021-07-29,50.3253
2021-07-30,50.4413
2021-07-31,50.4413
2021-08-01,50.4413
2021-08-02,48.6468
2021-08-03,49.7369
2021-08-04,46.3446
2021-08-05,48.5132
2021-08-06,51.0285
2021-08-07,51.0285
2021-08-08,51.0285
2021-08-09,49.3487
2021-08-10,53.506
2021-08-11,54.8583
2021-08-12,52.9385
2021-08-13,52.1399
2021-08-14,52.1399
2021-08-15,52.1399
2021-08-16,52.2753
2021-08-17,48.2039
2021-08-18,51.3931
2021-08-19,53.6628
2021-08-20,50.3375
2021-08-21,50.3375
2021-08-22,50.3375
2021-08-23,51.5318
2021-08-24,50.9034
2021-08-25,51.081
2021-08-26,46.7266
2021-08-27,46.4151
2021-08-28,46.4151
2021-08-29,46.4151
2021-08-30,46.0533
2021-08-31,45.981
2021-09-01,45.1826
2021-09-02,44.6571
2021-09-03,43.466
2021-09-04,43.466
2021-09-05,43.466
2021-09-06,43.466
2021-09-07,42.6839
2021-09-08,42.4359
2021-09-09,42.4615
2021-09-10,41.0809
2021-09-11,41.0809
2021-09-12,41.0809
2021-09-13,42.0685
2021-09-14,40.9833
2021-09-15,41.6584
2021-09-16,42.6828
2021-09-17,44.0157
2021-09-18,44.0157
2021-09-19,44.0157
2021-09-20,42.4471
2021-09-21,43.4269
2021-09-22,43.9347
2021-09-23,45.8482
2021-09-24,46.4417
2021-09-25,46.4417
2021-09-26,46.4417
2021-09-27,47.2896
2021-09-28,44.8228
2021-09-29,45.4262
2021-09-30,38.9982
2021-10-01,42.1004
2021-10-02,42.1004
2021-10-03,42.1004
2021-10-04,41.2479
2021-10-05,39.4721
2021-10-06,37.326
2021-10-07,40.1277
2021-10-08,40.0911
2021-10-09,40.0911
2021-10-10,40.0911
2021-10-11,38.0062
2021-10-12,38.9367
2021-10-13,39.5624
2021-10-14,41.67
2021-10-15,42.4589
2021-10-16,42.4589
2021-10-17,42.4589
2021-10-18,43.5533
2021-10-19,42.6608
2021-10-20,43.4176
2021-10-21,45.5499
2021-10-22,45.1791
2021-10-23,45.1791
2021-10-24,45.1791
2021-10-25,48.8536
2021-10-26,49.7971
2021-10-27,46.0008
2021-10-28,48.9094
2021-10-29,49.1913
2021-10-30,49.1913
2021-10-31,49.1913
2021-11-01,50.1925
2021-11-02,50.848
2021-11-03,54.1355
2021-11-04,54.4293
2021-11-05,56.7028
2021-11-06,56.7028
2021-11-07,56.7028
2021-11-08,55.2764
2021-11-09,55.999
2021-11-10,55.1481
2021-11-11,50.8827
2021-11-12,50.9195
2021-11-13,50.9195
2021-11-14,50.9195
2021-11-15,50.8538
2021-11-16,50.2765
2021-11-17,52.2333
2021-11-18,55.8297
2021-11-19,47.5151
2021-11-20,47.5151
2021-11-21,47.5151
2021-11-22,45.8286
2021-11-23,50.6257
2021-11-24,50.7105
2021-11-25,50.7105
2021-11-26,45.1908
2021-11-27,45.1908
2021-11-28,45.1908
2021-11-29,46.9818
2021-11-30,44.6319
2021-12-01,41.1369
2021-12-02,46.9332
2021-12-03,46.6243
2021-12-04,46.6243
2021-12-05,46.6243
2021-12-06,49.2234
2021-12-07,49.6076
2021-12-08,49.6358
2021-12-09,49.0685
2021-12-10,49.3975
2021-12-11,49.3975
2021-12-12,49.3975
2021-12-13,46.4086
2021-12-14,46.3357
2021-12-15,45.6123
2021-12-16,46.1144
2021-12-17,44.9693
2021-12-18,44.9693
2021-12-19,44.9693
2021-12-20,42.938
2021-12-21,46.0089
2021-12-22,46.5399
2021-12-23,47.7906
2021-12-24,47.7906
2021-12-25,47.7906
2021-12-26,47.7906
2021-12-27,50.1501
2021-12-28,49.9283
2021-12-29,51.1521
2021-12-30,52.1619
2021-12-31,52.1725
2022-01-01,52.1725
2022-01-02,52.1725
2022-01-03,50.8602
2022-01-04,50.8602
2022-01-05,46.9138
2022-01-06,46.6783
2022-01-07,42.2411
2022-01-08,42.2411
2022-01-09,42.2411
2022-01-10,40.5648
2022-01-11,45.1524
2022-01-12,43.7851
2022-01-13,43.1412
2022-01-14,40.9809
2022-01-15,40.9809
2022-01-16,40.9809
2022-01-17,40.9809
2022-01-18,38.5001
2022-01-19,38.3588
2022-01-20,37.1065
2022-01-21,35.6035
2022-01-22,35.6035
2022-01-23,35.6035
2022-01-24,39.196
2022-01-25,37.9232
2022-01-26,36.5386
2022-01-27,36.6808
2022-01-28,37.8593
2022-01-29,37.8593
2022-01-30,37.8593
2022-01-31,40.3845
2022-02-01,41.3679
2022-02-02,40.3142
2022-02-03,37.8807
2022-02-04,37.7051
2022-02-05,37.7051
2022-02-06,37.7051
2022-02-07,37.051
2022-02-08,39.8879
2022-02-09,42.3364
2022-02-10,41.569
2022-02-11,39.5615
2022-02-12,39.5615
2022-02-13,39.5615
2022-02-14,39.5615
2022-02-15,42.0611
2022-02-16,41.6068
2022-02-17,38.169
2022-02-18,40.3877
2022-02-19,40.3877
2022-02-20,40.3877
2022-02-21,40.3877
2022-02-22,39.3433
2022-02-23,36.0358
2022-02-24,39.3125
2022-02-25,41.7739
2022-02-26,41.7739
2022-02-27,41.7739
2022-02-28,40.6796
2022-03-01,39.2202
2022-03-02,45.2399
2022-03-03,44.0233
2022-03-04,40.8606
2022-03-05,40.8606
2022-03-06,40.8606
2022-03-07,37.8866
2022-03-08,38.6775
2022-03-09,41.4996
2022-03-10,42.5392
2022-03-11,41.1865
2022-03-12,41.1865
2022-03-13,41.1865
2022-03-14,39.9745
2022-03-15,41.758
2022-03-16,45.5762
2022-03-17,46.3914
2022-03-18,47.4398
2022-03-19,47.4398
2022-03-20,47.4398
2022-03-21,45.579
2022-03-22,46.1686
2022-03-23,44.5797
2022-03-24,45.2628
2022-03-25,45.0937
2022-03-26,45.0937
2022-03-27,45.0937
2022-03-28,46.4796
2022-03-29,50.3406
2022-03-30,47.7167
2022-03-31,45.9065
2022-04-01,46.0542
2022-04-02,46.0542
2022-04-03,46.0542
2022-04-04,48.5352
2022-04-05,48.5171
2022-04-06,49.5259
2022-04-07,50.6419
2022-04-08,52.0506
2022-04-09,52.0506
2022-04-10,52.0506
2022-04-11,54.6308
2022-04-12,56.7129
2022-04-13,57.3175
2022-04-14,57.4422
2022-04-15,57.4422
2022-04-16,57.4422
2022-04-17,57.4422
2022-04-18,58.6174
2022-04-19,60.8915
2022-04-20,61.6883
2022-04-21,60.2019
2022-04-22,55.9818
2022-04-23,55.9818
2022-04-24,55.9818
2022-04-25,57.7524
2022-04-26,55.0057
2022-04-27,53.1998
2022-04-28,55.6696
2022-04-29,51.4381
2022-04-30,51.4381
2022-05-01,51.4381
2022-05-02,52.747
2022-05-03,51.9343
2022-05-04,54.8075
2022-05-05,51.135
2022-05-06,48.1144
2022-05-07,48.1144
2022-05-08,48.1144
2022-05-09,45.9378
2022-05-10,43.2286
2022-05-11,42.031
2022-05-12,43.199
2022-05-13,45.8136
2022-05-14,45.8136
2022-05-15,45.8136
2022-05-16,45.6288
2022-05-17,46.7398
2022-05-18,46.5352
2022-05-19,46.4543
2022-05-20,33.7936
2022-05-21,33.7936
2022-05-22,33.7936
2022-05-23,39.4337
2022-05-24,38.8661
2022-05-25,41.7204
2022-05-26,45.6607
2022-05-27,45.8759
2022-05-28,45.8759
2022-05-29,45.8759
2022-05-30,45.8759
2022-05-31,44.5694
2022-06-01,43.2561
2022-06-02,43.6564
2022-06-03,43.3744
2022-06-04,43.3744
2022-06-05,43.3744
2022-06-06,42.7426
2022-06-07,42.259
2022-06-08,42.7006
2022-06-09,41.9086
2022-06-10,40.3713
2022-06-11,40.3713
2022-06-12,40.3713
2022-06-13,39.0012
2022-06-14,38.5275
2022-06-15,40.334
2022-06-16,38.9201
2022-06-17,39.9676
2022-06-18,39.9676
2022-06-19,39.9676
2022-06-20,39.9676
2022-06-21,40.2808
2022-06-22,38.8678
2022-06-23,39.9806
2022-06-24,43.2246
2022-06-25,43.2246
2022-06-26,43.2246
2022-06-27,42.4293
2022-06-28,40.1437
2022-06-29,39.5433
2022-06-30,38.5711
2022-07-01,39.6875
2022-07-02,39.6875
2022-07-03,39.6875
2022-07-04,39.6875
2022-07-05,42.0011
2022-07-06,42.161
2022-07-07,44.534
2022-07-08,43.7476
2022-07-09,43.7476
2022-07-10,43.7476
2022-07-11,43.1204
2022-07-12,43.5777
2022-07-13,44.8084
2022-07-14,45.4338
2022-07-15,46.4249
2022-07-16,46.4249
2022-07-17,46.4249
2022-07-18,47.5375
2022-07-19,49.4889
2022-07-20,50.7011
2022-07-21,51.7347
2022-07-22,51.3699
2022-07-23,51.3699
2022-07-24,51.3699
2022-07-25,50.7594
2022-07-26,46.3932
2022-07-27,48.6533
2022-07-28,49.7259
2022-07-29,49.5931
2022-07-30,49.5931
2022-07-31,49.5931
2022-08-01,50.6066
2022-08-02,48.2243
2022-08-03,52.6579
2022-08-04,51.8648
2022-08-05,52.2909
2022-08-06,52.2909
2022-08-07,52.2909
2022-08-08,53.2741
2022-08-09,52.3949
2022-08-10,53.9845
2022-08-11,55.7356
2022-08-12,57.4122
2022-08-13,57.4122
2022-08-14,57.4122
2022-08-15,57.4461
2022-08-16,59.5106
2022-08-17,59.6575
2022-08-18,58.6543
2022-08-19,57.4477
2022-08-20,57.4477
2022-08-21,57.4477
2022-08-22,54.0768
2022-08-23,53.9076
2022-08-24,56.3569
2022-08-25,56.6775
2022-08-26,52.5158
2022-08-27,52.5158
2022-08-28,52.5158
2022-08-29,52.1899
2022-08-30,51.4958
2022-08-31,51.4285
2022-09-01,53.7651
2022-09-02,52.8113
2022-09-03,52.8113
2022-09-04,52.8113
2022-09-05,52.8113
2022-09-06,52.0217
2022-09-07,57.3573
2022-09-08,57.4657
2022-09-09,58.5991
2022-09-10,58.5991
2022-09-11,58.5991
2022-09-12,59.8991
2022-09-13,53.811
2022-09-14,53.3726
2022-09-15,53.4706
2022-09-16,54.1586
2022-09-17,54.1586
2022-09-18,54.1586
2022-09-19,54.6513
2022-09-20,51.7846
2022-09-21,51.2715
2022-09-22,49.8411
2022-09-23,47.5018
2022-09-24,47.5018
2022-09-25,47.5018
2022-09-26,45.9354
2022-09-27,47.6731
2022-09-28,50.5901
2022-09-29,47.4649
2022-09-30,47.7339
2022-10-01,47.7339
2022-10-02,47.7339
2022-10-03,49.6133
2022-10-04,53.1407
2022-10-05,53.5733
2022-10-06,51.7971
2022-10-07,50.2905
2022-10-08,50.2905
2022-10-09,50.2905
2022-10-10,49.2279
2022-10-11,49.5288
2022-10-12,47.7613
2022-10-13,48.8502
2022-10-14,44.7442
2022-10-15,44.7442
2022-10-16,44.7442
2022-10-17,47.8717
2022-10-18,48.3647
2022-10-19,47.3357
2022-10-20,46.1473
2022-10-21,49.0643
2022-10-22,49.0643
2022-10-23,49.0643
2022-10-24,51.2051
2022-10-25,56.7693
2022-10-26,57.0405
2022-10-27,58.0693
2022-10-28,58.7035
2022-10-29,58.7035
2022-10-30,58.7035
2022-10-31,58.9944
2022-11-01,57.7446
2022-11-02,55.251
2022-11-03,54.8973
2022-11-04,56.4174
2022-11-05,56.4174
2022-11-06,56.4174
2022-11-07,55.511
2022-11-08,54.2319
2022-11-09,53.3003
2022-11-10,58.822
2022-11-11,57.6567
2022-11-12,57.6567
2022-11-13,57.6567
2022-11-14,55.8216
2022-11-15,58.6257
2022-11-16,57.0885
2022-11-17,58.3318
2022-11-18,65.3479
2022-11-19,65.3479
2022-11-20,65.3479
2022-11-21,68.0606
2022-11-22,69.6123
2022-11-23,69.9981
2022-11-24,69.9981
2022-11-25,69.8894
2022-11-26,69.8894
2022-11-27,69.8894
2022-11-28,70.1188
2022-11-29,70.347
2022-11-30,70.83
2022-12-01,71.0021
2022-12-02,71.573
2022-12-03,71.573
2022-12-04,71.573
2022-12-05,69.7167
2022-12-06,68.5687
2022-12-07,66.9608
2022-12-08,68.1367
2022-12-09,65.1065
2022-12-10,65.1065
2022-12-11,65.1065
2022-12-12,66.1449
2022-12-13,66.9189
2022-12-14,66.7665
2022-12-15,61.8286
2022-12-16,62.0311
2022-12-17,62.0311
2022-12-18,62.0311
2022-12-19,62.7928
2022-12-20,62.0362
2022-12-21,62.6729
2022-12-22,61.0833
2022-12-23,62.3661
2022-12-24,62.3661
2022-12-25,62.3661
2022-12-26,62.3661
2022-12-27,61.7565
2022-12-28,60.7102
2022-12-29,62.1007
2022-12-30,62.2854
2022-12-31,62.2854
2023-01-01,62.2854
2023-01-02,62.2854
2023-01-03,61.9286
2023-01-04,63.8394
2023-01-05,64.2128
2023-01-06,66.825
2023-01-07,66.825
2023-01-08,66.825
2023-01-09,62.5908
2023-01-10,63.4841
2023-01-11,63.1164
2023-01-12,61.9434
2023-01-13,63.0756
2023-01-14,63.0756
2023-01-15,63.0756
2023-01-16,63.0756
2023-01-17,62.6928
2023-01-18,59.1568
2023-01-19,56.8837
2023-01-20,56.856
2023-01-21,56.856
2023-01-22,56.856
2023-01-23,56.9103
2023-01-24,58.9833
2023-01-25,61.4367
2023-01-26,61.9212
2023-01-27,60.0391
2023-01-28,60.0391
2023-01-29,60.0391
2023-01-30,59.3038
2023-01-31,58.0824
2023-02-01,58.4454
2023-02-02,54.8292
2023-02-03,53.7392
2023-02-04,53.7392
2023-02-05,53.7392
2023-02-06,54.2161
2023-02-07,52.4659
2023-02-08,52.4659
2023-02-09,53.1687
2023-02-10,53.384
2023-02-11,53.384
2023-02-12,53.384
2023-02-13,55.4999
2023-02-14,55.526
2023-02-15,55.2578
2023-02-16,53.0696
2023-02-17,53.6024
2023-02-18,53.6024
2023-02-19,53.6024
2023-02-20,53.6024
2023-02-21,49.2562
2023-02-22,48.8875
2023-02-23,47.1776
2023-02-24,47.1338
2023-02-25,47.1338
2023-02-26,47.1338
2023-02-27,46.3341
2023-02-28,45.7688
2023-03-01,46.002
2023-03-02,46.6228
2023-03-03,49.149
2023-03-04,49.149
2023-03-05,49.149
2023-03-06,49.0982
2023-03-07,45.0236
2023-03-08,43.8094
2023-03-09,39.1715
2023-03-10,37.5299
2023-03-11,37.5299
2023-03-12,37.5299
2023-03-13,37.0145
2023-03-14,37.5923
2023-03-15,35.968
2023-03-16,37.8599
2023-03-17,36.461
2023-03-18,36.461
