,ALSN US Equity
2023-03-20,43.9991
2023-03-21,47.8572
2023-03-22,45.8409
2023-03-23,44.8268
2023-03-24,45.6459
2023-03-25,45.6459
2023-03-26,45.6459
2023-03-27,46.9436
2023-03-28,49.3856
2023-03-29,50.1763
2023-03-30,50.1185
2023-03-31,52.0352
2023-04-01,52.0352
2023-04-02,52.0352
2023-04-03,52.1487
2023-04-04,50.0643
2023-04-05,48.1889
2023-04-06,45.8302
2023-04-07,45.8302
2023-04-08,45.8302
2023-04-09,45.8302
2023-04-10,48.8181
2023-04-11,50.4622
2023-04-12,52.9057
2023-04-13,53.8581
2023-04-14,54.7521
2023-04-15,54.7521
2023-04-16,54.7521
2023-04-17,54.4951
2023-04-18,56.6777
2023-04-19,54.9689
2023-04-20,55.2641
2023-04-21,54.4585
2023-04-22,54.4585
2023-04-23,54.4585
2023-04-24,55.9262
2023-04-25,54.5201
2023-04-26,51.1153
2023-04-27,51.6213
2023-04-28,59.737
2023-04-29,59.737
2023-04-30,59.737
2023-05-01,58.562
2023-05-02,57.456
2023-05-03,55.5941
2023-05-04,51.5876
2023-05-05,54.4232
2023-05-06,54.4232
2023-05-07,54.4232
2023-05-08,56.3825
2023-05-09,56.5174
2023-05-10,56.3072
2023-05-11,54.8599
2023-05-12,55.9151
2023-05-13,55.9151
2023-05-14,55.9151
2023-05-15,57.6537
2023-05-16,55.6328
2023-05-17,57.3917
2023-05-18,58.8292
2023-05-19,59.0109
2023-05-20,59.0109
2023-05-21,59.0109
2023-05-22,58.083
2023-05-23,55.7199
2023-05-24,53.381
2023-05-25,55.516
2023-05-26,55.9139
2023-05-27,55.9139
2023-05-28,55.9139
2023-05-29,55.9139
2023-05-30,56.4428
2023-05-31,51.9029
2023-06-01,54.608
2023-06-02,60.1428
2023-06-03,60.1428
2023-06-04,60.1428
2023-06-05,57.6977
2023-06-06,60.1059
2023-06-07,62.4445
2023-06-08,63.6078
2023-06-09,63.0434
2023-06-10,63.0434
2023-06-11,63.0434
2023-06-12,63.9321
2023-06-13,65.5456
2023-06-14,62.3021
2023-06-15,63.4959
2023-06-16,63.4658
2023-06-17,63.4658
2023-06-18,63.4658
2023-06-19,63.4658
2023-06-20,60.8947
2023-06-21,61.4397
2023-06-22,62.4658
2023-06-23,62.0003
2023-06-24,62.0003
2023-06-25,62.0003
2023-06-26,62.8406
2023-06-27,65.1252
2023-06-28,64.9286
2023-06-29,66.3476
2023-06-30,66.4689
2023-07-01,66.4689
2023-07-02,66.4689
2023-07-03,67.6576
2023-07-04,67.6576
2023-07-05,63.7605
2023-07-06,63.7275
2023-07-07,65.0024
2023-07-08,65.0024
2023-07-09,65.0024
2023-07-10,66.2129
2023-07-11,66.8154
2023-07-12,67.3121
2023-07-13,68.0884
2023-07-14,66.1313
2023-07-15,66.1313
2023-07-16,66.1313
2023-07-17,67.3229
2023-07-18,68.5724
2023-07-19,68.2303
2023-07-20,67.5716
2023-07-21,64.8293
2023-07-22,64.8293
2023-07-23,64.8293
2023-07-24,65.0939
2023-07-25,64.3618
2023-07-26,63.0491
2023-07-27,62.1239
2023-07-28,64.8579
2023-07-29,64.8579
2023-07-30,64.8579
2023-07-31,64.2726
2023-08-01,66.3462
2023-08-02,65.6691
2023-08-03,63.0461
2023-08-04,60.6162
2023-08-05,60.6162
2023-08-06,60.6162
2023-08-07,62.4365
2023-08-08,62.5272
2023-08-09,61.9852
2023-08-10,61.3953
2023-08-11,62.6979
2023-08-12,62.6979
2023-08-13,62.6979
2023-08-14,64.3867
2023-08-15,63.397
2023-08-16,59.9794
2023-08-17,57.6971
2023-08-18,59.2486
2023-08-19,59.2486
2023-08-20,59.2486
2023-08-21,59.7661
2023-08-22,60.1326
2023-08-23,60.8961
2023-08-24,58.3071
2023-08-25,58.5036
2023-08-26,58.5036
2023-08-27,58.5036
2023-08-28,60.2748
2023-08-29,61.7271
2023-08-30,62.323
2023-08-31,63.2244
2023-09-01,64.5286
2023-09-02,64.5286
2023-09-03,64.5286
2023-09-04,64.5286
2023-09-05,58.993
2023-09-06,58.6409
2023-09-07,54.5256
2023-09-08,57.6035
2023-09-09,57.6035
2023-09-10,57.6035
2023-09-11,58.8604
2023-09-12,56.8973
2023-09-13,54.4282
2023-09-14,57.316
2023-09-15,55.4148
2023-09-16,55.4148
2023-09-17,55.4148
2023-09-18,57.5478
2023-09-19,57.8783
2023-09-20,57.9564
2023-09-21,54.1789
2023-09-22,53.9785
2023-09-23,53.9785
2023-09-24,53.9785
2023-09-25,54.8705
2023-09-26,52.075
2023-09-27,53.9466
2023-09-28,56.0283
2023-09-29,52.9576
2023-09-30,52.9576
2023-10-01,52.9576
2023-10-02,50.5537
2023-10-03,49.6569
2023-10-04,52.4494
2023-10-05,51.9218
2023-10-06,53.4325
2023-10-07,53.4325
2023-10-08,53.4325
2023-10-09,54.9521
2023-10-10,55.0899
2023-10-11,55.8995
2023-10-12,53.3932
2023-10-13,50.5356
2023-10-14,50.5356
2023-10-15,50.5356
2023-10-16,53.0752
2023-10-17,56.1035
2023-10-18,51.5364
2023-10-19,48.7709
2023-10-20,46.1579
2023-10-21,46.1579
2023-10-22,46.1579
2023-10-23,45.2091
2023-10-24,47.4716
2023-10-25,46.8885
2023-10-26,35.288
2023-10-27,37.0217
2023-10-28,37.0217
2023-10-29,37.0217
2023-10-30,35.6776
2023-10-31,34.7767
2023-11-01,37.7573
2023-11-02,37.5155
2023-11-03,40.26
2023-11-04,40.26
2023-11-05,40.26
2023-11-06,39.7906
2023-11-07,39.7906
2023-11-08,39.7172
2023-11-09,39.832
2023-11-10,43.1781
2023-11-11,43.1781
2023-11-12,43.1781
2023-11-13,42.0597
2023-11-14,46.4671
2023-11-15,45.701
2023-11-16,44.3358
2023-11-17,46.838
2023-11-18,46.838
2023-11-19,46.838
2023-11-20,46.5973
2023-11-21,45.7567
2023-11-22,45.7343
2023-11-23,45.7343
2023-11-24,46.9728
2023-11-25,46.9728
2023-11-26,46.9728
2023-11-27,46.7329
2023-11-28,44.455
2023-11-29,45.0265
2023-11-30,45.5195
2023-12-01,48.4451
2023-12-02,48.4451
2023-12-03,48.4451
2023-12-04,50.0202
2023-12-05,47.9154
2023-12-06,47.8393
2023-12-07,49.4468
2023-12-08,49.5854
2023-12-09,49.5854
2023-12-10,49.5854
2023-12-11,52.3421
2023-12-12,52.3949
2023-12-13,55.0968
2023-12-14,59.6337
2023-12-15,59.5718
2023-12-16,59.5718
2023-12-17,59.5718
2023-12-18,56.133
2023-12-19,58.8894
2023-12-20,55.2687
2023-12-21,56.2818
2023-12-22,56.5418
2023-12-23,56.5418
2023-12-24,56.5418
2023-12-25,56.5418
2023-12-26,56.2821
2023-12-27,56.5573
2023-12-28,56.4348
2023-12-29,55.6554
2023-12-30,55.6554
2023-12-31,55.6554
2024-01-01,55.6554
2024-01-02,52.1676
2024-01-03,48.8898
2024-01-04,48.6286
2024-01-05,49.3564
2024-01-06,49.3564
2024-01-07,49.3564
2024-01-08,54.3023
2024-01-09,52.4264
2024-01-10,53.1648
2024-01-11,53.5871
2024-01-12,51.6597
2024-01-13,51.6597
2024-01-14,51.6597
2024-01-15,51.6597
2024-01-16,51.8966
2024-01-17,48.9206
2024-01-18,50.3125
2024-01-19,52.3914
2024-01-20,52.3914
2024-01-21,52.3914
2024-01-22,54.8408
2024-01-23,55.1542
2024-01-24,55.4983
2024-01-25,57.2203
2024-01-26,59.5467
2024-01-27,59.5467
2024-01-28,59.5467
2024-01-29,61.0504
2024-01-30,62.0104
2024-01-31,59.1264
2024-02-01,61.0636
2024-02-02,61.2099
2024-02-03,61.2099
2024-02-04,61.2099
2024-02-05,60.1413
2024-02-06,60.652
2024-02-07,60.4778
2024-02-08,61.1476
2024-02-09,61.2179
2024-02-10,61.2179
2024-02-11,61.2179
2024-02-12,63.7736
2024-02-13,59.1689
2024-02-14,72.6999
2024-02-15,74.392
2024-02-16,71.1302
2024-02-17,71.1302
2024-02-18,71.1302
2024-02-19,71.1302
2024-02-20,71.5674
2024-02-21,71.316
2024-02-22,73.9552
2024-02-23,75.1248
2024-02-24,75.1248
2024-02-25,75.1248
2024-02-26,75.3098
2024-02-27,75.794
2024-02-28,76.0186
2024-02-29,75.2364
2024-03-01,75.5577
2024-03-02,75.5577
2024-03-03,75.5577
2024-03-04,76.3608
2024-03-05,73.5819
2024-03-06,74.5609
2024-03-07,72.0394
2024-03-08,68.2047
2024-03-09,68.2047
2024-03-10,68.2047
2024-03-11,68.8651
2024-03-12,69.9335
2024-03-13,70.1063
2024-03-14,68.4498
2024-03-15,68.8241
2024-03-16,68.8241
2024-03-17,68.8241
2024-03-18,70.0956
2024-03-19,71.4966
2024-03-20,71.8348
2024-03-21,72.8122
2024-03-22,73.4628
2024-03-23,73.4628
2024-03-24,73.4628
2024-03-25,73.5447
2024-03-26,74.5539
2024-03-27,75.4772
2024-03-28,75.87
2024-03-29,75.87
2024-03-30,75.87
2024-03-31,75.87
2024-04-01,74.7348
2024-04-02,75.4264
2024-04-03,76.2773
2024-04-04,74.7275
2024-04-05,75.363
2024-04-06,75.363
2024-04-07,75.363
2024-04-08,75.7025
