,DGX US Equity
2020-04-06,39.3666
2020-04-07,42.7956
2020-04-08,45.7732
2020-04-09,47.0161
2020-04-10,47.0161
2020-04-11,47.0161
2020-04-12,47.0161
2020-04-13,45.1629
2020-04-14,47.5145
2020-04-15,46.919
2020-04-16,48.0103
2020-04-17,50.8686
2020-04-18,50.8686
2020-04-19,50.8686
2020-04-20,50.6395
2020-04-21,50.2785
2020-04-22,53.3674
2020-04-23,53.9911
2020-04-24,57.2548
2020-04-25,57.2548
2020-04-26,57.2548
2020-04-27,61.6889
2020-04-28,58.9242
2020-04-29,59.6703
2020-04-30,57.4077
2020-05-01,56.5691
2020-05-02,56.5691
2020-05-03,56.5691
2020-05-04,55.5806
2020-05-05,56.1147
2020-05-06,55.5114
2020-05-07,55.4771
2020-05-08,58.0799
2020-05-09,58.0799
2020-05-10,58.0799
2020-05-11,57.1623
2020-05-12,54.9954
2020-05-13,54.5415
2020-05-14,56.4081
2020-05-15,56.7467
2020-05-16,56.7467
2020-05-17,56.7467
2020-05-18,55.2617
2020-05-19,55.9515
2020-05-20,58.0709
2020-05-21,57.3308
2020-05-22,57.2064
2020-05-23,57.2064
2020-05-24,57.2064
2020-05-25,57.2064
2020-05-26,57.1423
2020-05-27,58.8085
2020-05-28,60.2579
2020-05-29,60.3776
2020-05-30,60.3776
2020-05-31,60.3776
2020-06-01,60.4714
2020-06-02,62.8442
2020-06-03,60.0626
2020-06-04,60.0802
2020-06-05,57.9369
2020-06-06,57.9369
2020-06-07,57.9369
2020-06-08,57.6741
2020-06-09,57.6201
2020-06-10,55.4424
2020-06-11,52.5829
2020-06-12,52.3104
2020-06-13,52.3104
2020-06-14,52.3104
2020-06-15,53.9416
2020-06-16,54.7422
2020-06-17,54.5891
2020-06-18,52.2674
2020-06-19,49.8954
2020-06-20,49.8954
2020-06-21,49.8954
2020-06-22,51.227
2020-06-23,48.8131
2020-06-24,46.9436
2020-06-25,50.0245
2020-06-26,51.5157
2020-06-27,51.5157
2020-06-28,51.5157
2020-06-29,51.6711
2020-06-30,54.3501
2020-07-01,54.4166
2020-07-02,55.8856
2020-07-03,55.8856
2020-07-04,55.8856
2020-07-05,55.8856
2020-07-06,57.5428
2020-07-07,57.0647
2020-07-08,57.5103
2020-07-09,55.4886
2020-07-10,56.2344
2020-07-11,56.2344
2020-07-12,56.2344
2020-07-13,57.9765
2020-07-14,60.4806
2020-07-15,59.9937
2020-07-16,60.9891
2020-07-17,61.9613
2020-07-18,61.9613
2020-07-19,61.9613
2020-07-20,63.1505
2020-07-21,64.2549
2020-07-22,64.9849
2020-07-23,62.5045
2020-07-24,59.658
2020-07-25,59.658
2020-07-26,59.658
2020-07-27,58.6523
2020-07-28,58.0344
2020-07-29,60.0892
2020-07-30,60.4982
2020-07-31,60.7286
2020-08-01,60.7286
2020-08-02,60.7286
2020-08-03,62.8545
2020-08-04,60.6481
2020-08-05,59.4721
2020-08-06,56.6843
2020-08-07,57.2533
2020-08-08,57.2533
2020-08-09,57.2533
2020-08-10,53.1563
2020-08-11,52.0879
2020-08-12,52.9855
2020-08-13,53.5206
2020-08-14,51.7535
2020-08-15,51.7535
2020-08-16,51.7535
2020-08-17,51.7434
2020-08-18,51.7434
2020-08-19,49.3195
2020-08-20,49.5806
2020-08-21,49.4962
2020-08-22,49.4962
2020-08-23,49.4962
2020-08-24,49.2469
2020-08-25,50.0725
2020-08-26,50.0725
2020-08-27,41.782
2020-08-28,42.6556
2020-08-29,42.6556
2020-08-30,42.6556
2020-08-31,43.239
2020-09-01,41.8111
2020-09-02,43.0829
2020-09-03,41.2618
2020-09-04,41.5514
2020-09-05,41.5514
2020-09-06,41.5514
2020-09-07,41.5514
2020-09-08,40.2225
2020-09-09,39.9123
2020-09-10,44.2929
2020-09-11,44.1289
2020-09-12,44.1289
2020-09-13,44.1289
2020-09-14,46.9836
2020-09-15,47.9845
2020-09-16,49.0817
2020-09-17,46.9882
2020-09-18,48.473
2020-09-19,48.473
2020-09-20,48.473
2020-09-21,53.0241
2020-09-22,49.9127
2020-09-23,46.1606
2020-09-24,44.2846
2020-09-25,46.9146
2020-09-26,46.9146
2020-09-27,46.9146
2020-09-28,49.0745
2020-09-29,48.8575
2020-09-30,49.6977
2020-10-01,47.9608
2020-10-02,49.1622
2020-10-03,49.1622
2020-10-04,49.1622
2020-10-05,51.2426
2020-10-06,52.0429
2020-10-07,52.2801
2020-10-08,52.0913
2020-10-09,52.4984
2020-10-10,52.4984
2020-10-11,52.4984
2020-10-12,52.4984
2020-10-13,53.0132
2020-10-14,53.5452
2020-10-15,54.1272
2020-10-16,56.3675
2020-10-17,56.3675
2020-10-18,56.3675
2020-10-19,57.0314
2020-10-20,59.548
2020-10-21,58.8464
2020-10-22,62.151
2020-10-23,62.8457
2020-10-24,62.8457
2020-10-25,62.8457
2020-10-26,58.87
2020-10-27,61.4132
2020-10-28,58.5293
2020-10-29,56.032
2020-10-30,55.0242
2020-10-31,55.0242
2020-11-01,55.0242
2020-11-02,57.5912
2020-11-03,59.0768
2020-11-04,58.1376
2020-11-05,60.1649
2020-11-06,58.701
2020-11-07,58.701
2020-11-08,58.701
2020-11-09,51.2444
2020-11-10,51.6206
2020-11-11,54.0205
2020-11-12,52.0311
2020-11-13,52.1845
2020-11-14,52.1845
2020-11-15,52.1845
2020-11-16,53.511
2020-11-17,54.4952
2020-11-18,52.6439
2020-11-19,53.176
2020-11-20,55.1085
2020-11-21,55.1085
2020-11-22,55.1085
2020-11-23,55.8623
2020-11-24,56.233
2020-11-25,54.2163
2020-11-26,54.2163
2020-11-27,54.6894
2020-11-28,54.6894
2020-11-29,54.6894
2020-11-30,53.6881
2020-12-01,55.4379
2020-12-02,53.829
2020-12-03,51.9572
2020-12-04,52.4723
2020-12-05,52.4723
2020-12-06,52.4723
2020-12-07,51.9938
2020-12-08,53.337
2020-12-09,53.4276
2020-12-10,54.9
2020-12-11,50.5623
2020-12-12,50.5623
2020-12-13,50.5623
2020-12-14,51.8323
2020-12-15,53.3428
2020-12-16,49.1542
2020-12-17,48.861
2020-12-18,48.4471
2020-12-19,48.4471
2020-12-20,48.4471
2020-12-21,49.0425
2020-12-22,49.495
2020-12-23,49.0321
2020-12-24,48.2746
2020-12-25,48.2746
2020-12-26,48.2746
2020-12-27,48.2746
2020-12-28,46.1481
2020-12-29,46.0269
2020-12-30,45.9395
2020-12-31,47.1844
2021-01-01,47.1844
2021-01-02,47.1844
2021-01-03,47.1844
2021-01-04,49.9521
2021-01-05,50.8001
2021-01-06,55.765
2021-01-07,53.285
2021-01-08,51.9746
2021-01-09,51.9746
2021-01-10,51.9746
2021-01-11,52.7917
2021-01-12,55.842
2021-01-13,54.7539
2021-01-14,54.0745
2021-01-15,53.2485
2021-01-16,53.2485
2021-01-17,53.2485
2021-01-18,53.2485
2021-01-19,55.8578
2021-01-20,57.4172
2021-01-21,54.2618
2021-01-22,53.2618
2021-01-23,53.2618
2021-01-24,53.2618
2021-01-25,53.8846
2021-01-26,55.1218
2021-01-27,53.8471
2021-01-28,51.851
2021-01-29,58.0852
2021-01-30,58.0852
2021-01-31,58.0852
2021-02-01,62.0114
2021-02-02,58.8149
2021-02-03,53.82
2021-02-04,48.6853
2021-02-05,48.4903
2021-02-06,48.4903
2021-02-07,48.4903
2021-02-08,48.3402
2021-02-09,48.5051
2021-02-10,50.4268
2021-02-11,52.016
2021-02-12,53.0068
2021-02-13,53.0068
2021-02-14,53.0068
2021-02-15,53.0068
2021-02-16,48.7343
2021-02-17,48.4983
2021-02-18,48.4983
2021-02-19,45.7942
2021-02-20,45.7942
2021-02-21,45.7942
2021-02-22,42.9393
2021-02-23,44.4575
2021-02-24,42.8452
2021-02-25,41.8494
2021-02-26,43.034
2021-02-27,43.034
2021-02-28,43.034
2021-03-01,44.2337
2021-03-02,46.5962
2021-03-03,44.9337
2021-03-04,45.4134
2021-03-05,46.2371
2021-03-06,46.2371
2021-03-07,46.2371
2021-03-08,49.8409
2021-03-09,48.5397
2021-03-10,45.484
2021-03-11,50.7962
2021-03-12,50.8061
2021-03-13,50.8061
2021-03-14,50.8061
2021-03-15,52.2913
2021-03-16,51.5565
2021-03-17,52.0079
2021-03-18,53.1774
2021-03-19,54.2103
2021-03-20,54.2103
2021-03-21,54.2103
2021-03-22,54.8467
2021-03-23,53.9843
2021-03-24,55.7132
2021-03-25,55.978
2021-03-26,58.0631
2021-03-27,58.0631
2021-03-28,58.0631
2021-03-29,56.4743
2021-03-30,56.9315
2021-03-31,56.726
2021-04-01,57.8792
2021-04-02,57.8792
2021-04-03,57.8792
2021-04-04,57.8792
2021-04-05,58.5952
2021-04-06,56.8482
2021-04-07,56.0275
2021-04-08,54.4857
2021-04-09,54.5216
2021-04-10,54.5216
2021-04-11,54.5216
2021-04-12,57.0605
2021-04-13,56.3556
2021-04-14,54.7913
2021-04-15,56.9235
2021-04-16,58.0101
2021-04-17,58.0101
2021-04-18,58.0101
2021-04-19,59.0997
2021-04-20,56.4407
2021-04-21,57.1936
2021-04-22,61.119
2021-04-23,57.4371
2021-04-24,57.4371
2021-04-25,57.4371
2021-04-26,58.5414
2021-04-27,58.5728
2021-04-28,57.6375
2021-04-29,57.3016
2021-04-30,57.7874
2021-05-01,57.7874
2021-05-02,57.7874
2021-05-03,58.747
2021-05-04,62.642
2021-05-05,62.8196
2021-05-06,64.5811
2021-05-07,65.1073
2021-05-08,65.1073
2021-05-09,65.1073
2021-05-10,67.3727
2021-05-11,61.451
2021-05-12,58.7435
2021-05-13,60.1835
2021-05-14,57.2796
2021-05-15,57.2796
2021-05-16,57.2796
2021-05-17,52.8883
2021-05-18,51.6627
2021-05-19,51.301
2021-05-20,52.1784
2021-05-21,52.0253
2021-05-22,52.0253
2021-05-23,52.0253
2021-05-24,50.9176
2021-05-25,51.3907
2021-05-26,53.583
2021-05-27,53.4583
2021-05-28,52.2151
2021-05-29,52.2151
2021-05-30,52.2151
2021-05-31,52.2151
2021-06-01,46.6652
2021-06-02,47.0095
2021-06-03,47.8269
2021-06-04,48.8178
2021-06-05,48.8178
2021-06-06,48.8178
2021-06-07,48.8856
2021-06-08,47.0655
2021-06-09,47.0398
2021-06-10,48.0377
2021-06-11,46.8426
2021-06-12,46.8426
2021-06-13,46.8426
2021-06-14,47.971
2021-06-15,48.1683
2021-06-16,47.158
2021-06-17,48.1561
2021-06-18,47.2907
2021-06-19,47.2907
2021-06-20,47.2907
2021-06-21,50.3124
2021-06-22,51.5191
2021-06-23,49.8493
2021-06-24,49.896
2021-06-25,50.5935
2021-06-26,50.5935
2021-06-27,50.5935
2021-06-28,53.6716
2021-06-29,55.535
2021-06-30,53.8215
2021-07-01,55.2087
2021-07-02,55.7282
2021-07-03,55.7282
2021-07-04,55.7282
2021-07-05,55.7282
2021-07-06,56.7977
2021-07-07,58.3983
2021-07-08,56.9797
2021-07-09,58.582
2021-07-10,58.582
2021-07-11,58.582
2021-07-12,59.3714
2021-07-13,58.2234
2021-07-14,57.3869
2021-07-15,56.3353
2021-07-16,57.0144
2021-07-17,57.0144
2021-07-18,57.0144
2021-07-19,59.518
2021-07-20,59.5462
2021-07-21,58.5139
2021-07-22,61.5923
2021-07-23,63.4622
2021-07-24,63.4622
2021-07-25,63.4622
2021-07-26,61.2439
2021-07-27,63.2439
2021-07-28,63.2563
2021-07-29,64.8175
2021-07-30,65.4864
2021-07-31,65.4864
2021-08-01,65.4864
2021-08-02,66.9267
2021-08-03,69.3985
2021-08-04,70.716
2021-08-05,71.2751
2021-08-06,69.6431
2021-08-07,69.6431
2021-08-08,69.6431
2021-08-09,70.9222
2021-08-10,71.5611
2021-08-11,71.5126
2021-08-12,70.3287
2021-08-13,70.4867
2021-08-14,70.4867
2021-08-15,70.4867
2021-08-16,73.5285
2021-08-17,74.3413
2021-08-18,67.1197
2021-08-19,69.5214
2021-08-20,69.8898
2021-08-21,69.8898
2021-08-22,69.8898
2021-08-23,66.819
2021-08-24,64.8149
2021-08-25,65.0103
2021-08-26,64.7622
2021-08-27,63.8176
2021-08-28,63.8176
2021-08-29,63.8176
2021-08-30,65.6927
2021-08-31,67.8697
2021-09-01,68.5805
2021-09-02,70.002
2021-09-03,70.7743
2021-09-04,70.7743
2021-09-05,70.7743
2021-09-06,70.7743
2021-09-07,70.0995
2021-09-08,72.3369
2021-09-09,70.887
2021-09-10,65.8265
2021-09-11,65.8265
2021-09-12,65.8265
2021-09-13,63.7934
2021-09-14,64.7781
2021-09-15,65.8139
2021-09-16,64.258
2021-09-17,63.7781
2021-09-18,63.7781
2021-09-19,63.7781
2021-09-20,62.6685
2021-09-21,62.8145
2021-09-22,59.5421
2021-09-23,60.5973
2021-09-24,59.7416
2021-09-25,59.7416
2021-09-26,59.7416
2021-09-27,53.8671
2021-09-28,48.0368
2021-09-29,50.4003
2021-09-30,47.173
2021-10-01,44.6638
2021-10-02,44.6638
2021-10-03,44.6638
2021-10-04,42.9629
2021-10-05,42.8808
2021-10-06,44.6931
2021-10-07,46.4654
2021-10-08,44.4865
2021-10-09,44.4865
2021-10-10,44.4865
2021-10-11,42.6093
2021-10-12,42.8001
2021-10-13,43.5606
2021-10-14,45.873
2021-10-15,46.0141
2021-10-16,46.0141
2021-10-17,46.0141
2021-10-18,47.9174
2021-10-19,50.8418
2021-10-20,52.4248
2021-10-21,50.2374
2021-10-22,51.8148
2021-10-23,51.8148
2021-10-24,51.8148
2021-10-25,49.6811
2021-10-26,50.3809
2021-10-27,48.1744
2021-10-28,50.8711
2021-10-29,52.1654
2021-10-30,52.1654
2021-10-31,52.1654
2021-11-01,52.8818
2021-11-02,48.5139
2021-11-03,49.6317
2021-11-04,47.988
2021-11-05,43.9633
2021-11-06,43.9633
2021-11-07,43.9633
2021-11-08,46.3479
2021-11-09,46.1169
2021-11-10,49.8583
2021-11-11,54.0142
2021-11-12,55.9361
2021-11-13,55.9361
2021-11-14,55.9361
2021-11-15,51.6245
2021-11-16,53.1623
2021-11-17,52.9509
2021-11-18,52.9381
2021-11-19,53.6573
2021-11-20,53.6573
2021-11-21,53.6573
2021-11-22,56.2246
2021-11-23,56.5494
2021-11-24,54.4326
2021-11-25,54.4326
2021-11-26,59.9702
2021-11-27,59.9702
2021-11-28,59.9702
2021-11-29,61.5289
2021-11-30,51.9405
2021-12-01,54.2925
2021-12-02,56.9168
2021-12-03,59.079
2021-12-04,59.079
2021-12-05,59.079
2021-12-06,59.5238
2021-12-07,61.395
2021-12-08,61.4023
2021-12-09,58.5857
2021-12-10,60.3955
2021-12-11,60.3955
2021-12-12,60.3955
2021-12-13,62.7013
2021-12-14,63.505
2021-12-15,66.0771
2021-12-16,68.1101
2021-12-17,67.283
2021-12-18,67.283
2021-12-19,67.283
2021-12-20,67.4549
2021-12-21,62.3287
2021-12-22,62.7753
2021-12-23,61.9587
2021-12-24,61.9587
2021-12-25,61.9587
2021-12-26,61.9587
2021-12-27,63.5266
2021-12-28,63.5149
2021-12-29,64.0457
2021-12-30,64.8898
2021-12-31,66.0106
2022-01-01,66.0106
2022-01-02,66.0106
2022-01-03,56.3593
2022-01-04,50.8928
2022-01-05,50.1724
2022-01-06,51.004
2022-01-07,48.9573
2022-01-08,48.9573
2022-01-09,48.9573
2022-01-10,51.9683
2022-01-11,50.546
2022-01-12,42.9522
2022-01-13,41.6679
2022-01-14,40.0902
2022-01-15,40.0902
2022-01-16,40.0902
2022-01-17,40.0902
2022-01-18,38.4974
2022-01-19,38.6302
2022-01-20,37.6166
2022-01-21,38.1269
2022-01-22,38.1269
2022-01-23,38.1269
2022-01-24,38.6742
2022-01-25,38.0027
2022-01-26,36.9481
2022-01-27,36.7584
2022-01-28,36.6186
2022-01-29,36.6186
2022-01-30,36.6186
2022-01-31,36.8023
2022-02-01,37.0467
2022-02-02,37.8044
2022-02-03,38.2633
2022-02-04,36.6814
2022-02-05,36.6814
2022-02-06,36.6814
2022-02-07,35.4471
2022-02-08,38.15
2022-02-09,40.6751
2022-02-10,38.4706
2022-02-11,37.5545
2022-02-12,37.5545
2022-02-13,37.5545
2022-02-14,36.1714
2022-02-15,37.1159
2022-02-16,37.8239
2022-02-17,36.035
2022-02-18,38.6444
2022-02-19,38.6444
2022-02-20,38.6444
2022-02-21,38.6444
2022-02-22,38.0546
2022-02-23,37.0263
2022-02-24,37.5287
2022-02-25,40.6427
2022-02-26,40.6427
2022-02-27,40.6427
2022-02-28,39.9407
2022-03-01,40.6975
2022-03-02,43.8932
2022-03-03,45.005
2022-03-04,46.9682
2022-03-05,46.9682
2022-03-06,46.9682
2022-03-07,45.566
2022-03-08,43.9883
2022-03-09,45.3795
2022-03-10,45.8038
2022-03-11,46.2139
2022-03-12,46.2139
2022-03-13,46.2139
2022-03-14,48.1551
2022-03-15,51.7574
2022-03-16,53.3122
2022-03-17,55.0219
2022-03-18,54.9107
2022-03-19,54.9107
2022-03-20,54.9107
2022-03-21,53.5553
2022-03-22,53.4764
2022-03-23,51.8708
2022-03-24,51.4544
2022-03-25,53.6296
2022-03-26,53.6296
2022-03-27,53.6296
2022-03-28,54.4579
2022-03-29,50.4663
2022-03-30,47.9493
2022-03-31,45.9026
2022-04-01,45.3967
2022-04-02,45.3967
2022-04-03,45.3967
2022-04-04,43.7134
2022-04-05,43.5167
2022-04-06,44.4529
2022-04-07,48.5182
2022-04-08,50.7246
2022-04-09,50.7246
2022-04-10,50.7246
2022-04-11,48.0391
2022-04-12,47.9184
2022-04-13,47.6913
2022-04-14,46.5194
2022-04-15,46.5194
2022-04-16,46.5194
2022-04-17,46.5194
2022-04-18,43.8743
2022-04-19,46.9482
2022-04-20,49.7214
2022-04-21,52.8838
2022-04-22,48.4831
2022-04-23,48.4831
2022-04-24,48.4831
2022-04-25,47.9543
2022-04-26,46.2251
2022-04-27,48.9936
2022-04-28,47.4765
2022-04-29,45.7105
2022-04-30,45.7105
2022-05-01,45.7105
2022-05-02,44.4889
2022-05-03,45.9208
2022-05-04,50.9799
2022-05-05,48.4315
2022-05-06,48.5431
2022-05-07,48.5431
2022-05-08,48.5431
2022-05-09,48.4617
2022-05-10,46.5591
2022-05-11,45.4872
2022-05-12,48.6958
2022-05-13,48.9843
2022-05-14,48.9843
2022-05-15,48.9843
2022-05-16,48.0525
2022-05-17,52.8157
2022-05-18,51.5573
2022-05-19,52.3317
2022-05-20,53.1859
2022-05-21,53.1859
2022-05-22,53.1859
2022-05-23,51.6984
2022-05-24,52.2088
2022-05-25,53.0853
2022-05-26,53.6651
2022-05-27,56.9827
2022-05-28,56.9827
2022-05-29,56.9827
2022-05-30,56.9827
2022-05-31,52.4439
2022-06-01,50.1733
2022-06-02,50.2012
2022-06-03,47.9353
2022-06-04,47.9353
2022-06-05,47.9353
2022-06-06,47.6087
2022-06-07,49.5165
2022-06-08,47.46
2022-06-09,46.8614
2022-06-10,43.7158
2022-06-11,43.7158
2022-06-12,43.7158
2022-06-13,41.009
2022-06-14,40.4695
2022-06-15,42.3332
2022-06-16,41.7014
2022-06-17,44.5481
2022-06-18,44.5481
2022-06-19,44.5481
2022-06-20,44.5481
2022-06-21,45.8741
2022-06-22,48.2649
2022-06-23,51.1194
2022-06-24,53.6042
2022-06-25,53.6042
2022-06-26,53.6042
2022-06-27,51.95
2022-06-28,50.0332
2022-06-29,51.0562
2022-06-30,47.0446
2022-07-01,50.2745
2022-07-02,50.2745
2022-07-03,50.2745
2022-07-04,50.2745
2022-07-05,48.2568
2022-07-06,50.2544
2022-07-07,50.1018
2022-07-08,50.0843
2022-07-09,50.0843
2022-07-10,50.0843
2022-07-11,50.2907
2022-07-12,48.5921
2022-07-13,47.7055
2022-07-14,47.8433
2022-07-15,50.3845
2022-07-16,50.3845
2022-07-17,50.3845
2022-07-18,48.3373
2022-07-19,51.1348
2022-07-20,49.4596
2022-07-21,49.2669
2022-07-22,46.0835
2022-07-23,46.0835
2022-07-24,46.0835
2022-07-25,46.1035
2022-07-26,48.2403
2022-07-27,49.304
2022-07-28,50.1518
2022-07-29,51.4778
2022-07-30,51.4778
2022-07-31,51.4778
2022-08-01,51.5736
2022-08-02,51.6033
2022-08-03,52.8293
2022-08-04,52.9396
2022-08-05,54.2865
2022-08-06,54.2865
2022-08-07,54.2865
2022-08-08,54.924
2022-08-09,53.9392
2022-08-10,55.7333
2022-08-11,55.218
2022-08-12,55.1922
2022-08-13,55.1922
2022-08-14,55.1922
2022-08-15,55.779
2022-08-16,55.0067
2022-08-17,51.5241
2022-08-18,49.2688
2022-08-19,48.7058
2022-08-20,48.7058
2022-08-21,48.7058
2022-08-22,44.8504
2022-08-23,42.8977
2022-08-24,41.6316
2022-08-25,44.0568
2022-08-26,40.7601
2022-08-27,40.7601
2022-08-28,40.7601
2022-08-29,40.3407
2022-08-30,40.0235
2022-08-31,39.1411
2022-09-01,40.2785
2022-09-02,39.3487
2022-09-03,39.3487
2022-09-04,39.3487
2022-09-05,39.3487
2022-09-06,39.6978
2022-09-07,42.657
2022-09-08,46.2635
2022-09-09,46.0457
2022-09-10,46.0457
2022-09-11,46.0457
2022-09-12,48.1305
2022-09-13,42.2636
2022-09-14,40.5417
2022-09-15,40.9159
2022-09-16,41.5068
2022-09-17,41.5068
2022-09-18,41.5068
2022-09-19,42.6409
2022-09-20,41.433
2022-09-21,39.0785
2022-09-22,40.5339
2022-09-23,40.0803
2022-09-24,40.0803
2022-09-25,40.0803
2022-09-26,41.26
2022-09-27,40.3985
2022-09-28,44.2668
2022-09-29,43.7025
2022-09-30,41.7697
2022-10-01,41.7697
2022-10-02,41.7697
2022-10-03,46.1465
2022-10-04,49.2261
2022-10-05,48.8567
2022-10-06,47.0311
2022-10-07,44.2632
2022-10-08,44.2632
2022-10-09,44.2632
2022-10-10,45.1257
2022-10-11,45.5432
2022-10-12,45.581
2022-10-13,47.2473
2022-10-14,47.7488
2022-10-15,47.7488
2022-10-16,47.7488
2022-10-17,49.9869
2022-10-18,51.9184
2022-10-19,48.49
2022-10-20,56.6104
2022-10-21,58.3835
2022-10-22,58.3835
2022-10-23,58.3835
2022-10-24,60.1642
2022-10-25,63.8496
2022-10-26,63.2078
2022-10-27,62.1782
2022-10-28,63.5633
2022-10-29,63.5633
2022-10-30,63.5633
2022-10-31,62.4175
2022-11-01,61.3586
2022-11-02,58.6378
2022-11-03,60.6022
2022-11-04,61.0915
2022-11-05,61.0915
2022-11-06,61.0915
2022-11-07,62.9652
2022-11-08,62.5817
2022-11-09,62.0645
2022-11-10,66.9327
2022-11-11,65.1562
2022-11-12,65.1562
2022-11-13,65.1562
2022-11-14,64.364
2022-11-15,61.462
2022-11-16,62.4175
2022-11-17,58.6724
2022-11-18,59.0258
2022-11-19,59.0258
2022-11-20,59.0258
2022-11-21,59.0888
2022-11-22,59.2507
2022-11-23,60.6677
2022-11-24,60.6677
2022-11-25,61.1442
2022-11-26,61.1442
2022-11-27,61.1442
2022-11-28,61.1523
2022-11-29,61.0731
2022-11-30,63.3781
2022-12-01,63.9883
2022-12-02,61.0862
2022-12-03,61.0862
2022-12-04,61.0862
2022-12-05,59.1002
2022-12-06,59.1448
2022-12-07,59.1724
2022-12-08,60.5529
2022-12-09,58.3094
2022-12-10,58.3094
2022-12-11,58.3094
2022-12-12,58.4541
2022-12-13,59.1871
2022-12-14,60.4946
2022-12-15,57.8311
2022-12-16,57.8514
2022-12-17,57.8514
2022-12-18,57.8514
2022-12-19,60.0514
2022-12-20,58.2718
2022-12-21,62.9108
2022-12-22,63.1848
2022-12-23,63.7555
2022-12-24,63.7555
2022-12-25,63.7555
2022-12-26,63.7555
2022-12-27,64.5661
2022-12-28,63.4017
2022-12-29,63.6483
2022-12-30,63.0985
2022-12-31,63.0985
2023-01-01,63.0985
2023-01-02,63.0985
2023-01-03,62.0374
2023-01-04,60.1778
2023-01-05,60.0527
2023-01-06,61.2412
2023-01-07,61.2412
2023-01-08,61.2412
2023-01-09,57.0659
2023-01-10,56.4924
2023-01-11,56.8376
2023-01-12,50.3385
2023-01-13,50.1125
2023-01-14,50.1125
2023-01-15,50.1125
2023-01-16,50.1125
2023-01-17,50.4592
2023-01-18,47.3685
2023-01-19,47.6394
2023-01-20,47.8199
2023-01-21,47.8199
2023-01-22,47.8199
2023-01-23,49.9881
2023-01-24,46.0885
2023-01-25,47.4654
2023-01-26,50.1515
2023-01-27,48.4834
2023-01-28,48.4834
2023-01-29,48.4834
2023-01-30,48.6548
2023-01-31,52.1039
2023-02-01,52.2989
2023-02-02,48.2711
2023-02-03,45.2463
2023-02-04,45.2463
2023-02-05,45.2463
2023-02-06,48.4853
2023-02-07,49.1248
2023-02-08,49.5648
2023-02-09,49.2466
2023-02-10,47.7583
2023-02-11,47.7583
2023-02-12,47.7583
2023-02-13,49.6548
2023-02-14,47.6114
2023-02-15,50.1744
2023-02-16,50.2241
2023-02-17,52.1474
2023-02-18,52.1474
2023-02-19,52.1474
2023-02-20,52.1474
2023-02-21,46.6062
2023-02-22,46.858
2023-02-23,45.3749
2023-02-24,42.812
2023-02-25,42.812
2023-02-26,42.812
2023-02-27,41.4958
2023-02-28,41.2002
2023-03-01,42.1102
2023-03-02,43.1204
2023-03-03,44.6543
2023-03-04,44.6543
2023-03-05,44.6543
2023-03-06,44.1236
2023-03-07,41.3033
2023-03-08,40.2927
2023-03-09,38.4824
2023-03-10,37.9268
2023-03-11,37.9268
2023-03-12,37.9268
2023-03-13,36.744
2023-03-14,38.0863
2023-03-15,37.0691
2023-03-16,38.9174
2023-03-17,36.5333
