,ARCH US Equity
2020-06-09,54.2708
2020-06-10,52.6055
2020-06-11,48.0493
2020-06-12,48.2284
2020-06-13,48.2284
2020-06-14,48.2284
2020-06-15,48.8169
2020-06-16,49.8537
2020-06-17,47.7635
2020-06-18,46.7636
2020-06-19,46.1731
2020-06-20,46.1731
2020-06-21,46.1731
2020-06-22,45.8544
2020-06-23,45.948
2020-06-24,45.37
2020-06-25,45.5935
2020-06-26,44.5868
2020-06-27,44.5868
2020-06-28,44.5868
2020-06-29,45.6726
2020-06-30,43.9339
2020-07-01,44.0548
2020-07-02,45.3552
2020-07-03,45.3552
2020-07-04,45.3552
2020-07-05,45.3552
2020-07-06,46.0577
2020-07-07,45.3159
2020-07-08,44.6877
2020-07-09,43.0857
2020-07-10,44.5258
2020-07-11,44.5258
2020-07-12,44.5258
2020-07-13,43.7775
2020-07-14,44.3968
2020-07-15,46.4076
2020-07-16,46.3049
2020-07-17,45.2944
2020-07-18,45.2944
2020-07-19,45.2944
2020-07-20,44.61
2020-07-21,46.0111
2020-07-22,45.1387
2020-07-23,46.8547
2020-07-24,48.6409
2020-07-25,48.6409
2020-07-26,48.6409
2020-07-27,47.8595
2020-07-28,47.6688
2020-07-29,50.8335
2020-07-30,49.358
2020-07-31,49.4675
2020-08-01,49.4675
2020-08-02,49.4675
2020-08-03,50.2152
2020-08-04,50.101
2020-08-05,49.6835
2020-08-06,50.4017
2020-08-07,50.6274
2020-08-08,50.6274
2020-08-09,50.6274
2020-08-10,53.8679
2020-08-11,53.7362
2020-08-12,52.6523
2020-08-13,52.3076
2020-08-14,54.4988
2020-08-15,54.4988
2020-08-16,54.4988
2020-08-17,53.3693
2020-08-18,53.3091
2020-08-19,52.114
2020-08-20,51.8288
2020-08-21,50.3426
2020-08-22,50.3426
2020-08-23,50.3426
2020-08-24,53.5513
2020-08-25,55.6275
2020-08-26,55.2625
2020-08-27,56.0695
2020-08-28,60.7363
2020-08-29,60.7363
2020-08-30,60.7363
2020-08-31,59.6183
2020-09-01,60.8123
2020-09-02,60.5576
2020-09-03,60.6506
2020-09-04,63.8807
2020-09-05,63.8807
2020-09-06,63.8807
2020-09-07,63.8807
2020-09-08,60.5391
2020-09-09,61.5006
2020-09-10,60.5524
2020-09-11,62.4235
2020-09-12,62.4235
2020-09-13,62.4235
2020-09-14,66.9468
2020-09-15,66.807
2020-09-16,69.1095
2020-09-17,71.6545
2020-09-18,74.9589
2020-09-19,74.9589
2020-09-20,74.9589
2020-09-21,69.0988
2020-09-22,69.7154
2020-09-23,62.3872
2020-09-24,60.5615
2020-09-25,61.5083
2020-09-26,61.5083
2020-09-27,61.5083
2020-09-28,61.6235
2020-09-29,56.054
2020-09-30,55.1197
2020-10-01,55.2162
2020-10-02,57.8315
2020-10-03,57.8315
2020-10-04,57.8315
2020-10-05,59.4147
2020-10-06,56.417
2020-10-07,53.2297
2020-10-08,53.0787
2020-10-09,50.88
2020-10-10,50.88
2020-10-11,50.88
2020-10-12,49.6327
2020-10-13,47.9187
2020-10-14,47.9464
2020-10-15,47.2175
2020-10-16,46.6671
2020-10-17,46.6671
2020-10-18,46.6671
2020-10-19,45.9806
2020-10-20,48.1067
2020-10-21,47.1738
2020-10-22,47.1738
2020-10-23,47.3666
2020-10-24,47.3666
2020-10-25,47.3666
2020-10-26,46.8362
2020-10-27,46.4921
2020-10-28,45.1495
2020-10-29,37.6612
2020-10-30,38.8694
2020-10-31,38.8694
2020-11-01,38.8694
2020-11-02,41.9238
2020-11-03,39.8525
2020-11-04,38.0877
2020-11-05,38.0138
2020-11-06,39.4204
2020-11-07,39.4204
2020-11-08,39.4204
2020-11-09,41.3908
2020-11-10,39.2936
2020-11-11,40.5635
2020-11-12,38.7202
2020-11-13,40.8437
2020-11-14,40.8437
2020-11-15,40.8437
2020-11-16,43.0318
2020-11-17,44.264
2020-11-18,42.4029
2020-11-19,43.1783
2020-11-20,42.4759
2020-11-21,42.4759
2020-11-22,42.4759
2020-11-23,47.7236
2020-11-24,49.5036
2020-11-25,49.685
2020-11-26,49.685
2020-11-27,50.6722
2020-11-28,50.6722
2020-11-29,50.6722
2020-11-30,48.0528
2020-12-01,48.3613
2020-12-02,52.2187
2020-12-03,53.8469
2020-12-04,53.6817
2020-12-05,53.6817
2020-12-06,53.6817
2020-12-07,54.5858
2020-12-08,56.8104
2020-12-09,58.6896
2020-12-10,63.7589
2020-12-11,62.1834
2020-12-12,62.1834
2020-12-13,62.1834
2020-12-14,63.7891
2020-12-15,63.0882
2020-12-16,60.6819
2020-12-17,59.8631
2020-12-18,56.2256
2020-12-19,56.2256
2020-12-20,56.2256
2020-12-21,57.1313
2020-12-22,55.3046
2020-12-23,55.6915
2020-12-24,53.2357
2020-12-25,53.2357
2020-12-26,53.2357
2020-12-27,53.2357
2020-12-28,54.2785
2020-12-29,54.4516
2020-12-30,57.2944
2020-12-31,57.0622
2021-01-01,57.0622
2021-01-02,57.0622
2021-01-03,57.0622
2021-01-04,58.0701
2021-01-05,61.0095
2021-01-06,61.5526
2021-01-07,61.0787
2021-01-08,60.9747
2021-01-09,60.9747
2021-01-10,60.9747
2021-01-11,62.3354
2021-01-12,63.8615
2021-01-13,62.7115
2021-01-14,64.0816
2021-01-15,63.243
2021-01-16,63.243
2021-01-17,63.243
2021-01-18,63.243
2021-01-19,64.9611
2021-01-20,63.4552
2021-01-21,62.1511
2021-01-22,62.8617
2021-01-23,62.8617
2021-01-24,62.8617
2021-01-25,57.5236
2021-01-26,55.7659
2021-01-27,56.9993
2021-01-28,59.4125
2021-01-29,56.0156
2021-01-30,56.0156
2021-01-31,56.0156
2021-02-01,57.0862
2021-02-02,58.484
2021-02-03,58.4013
2021-02-04,56.5809
2021-02-05,57.2821
2021-02-06,57.2821
2021-02-07,57.2821
2021-02-08,60.5756
2021-02-09,52.8131
2021-02-10,52.3424
2021-02-11,51.8914
2021-02-12,54.0511
2021-02-13,54.0511
2021-02-14,54.0511
2021-02-15,54.0511
2021-02-16,54.6204
2021-02-17,54.8665
2021-02-18,55.293
2021-02-19,55.9015
2021-02-20,55.9015
2021-02-21,55.9015
2021-02-22,57.9022
2021-02-23,63.4965
2021-02-24,63.7789
2021-02-25,54.0107
2021-02-26,51.4727
2021-02-27,51.4727
2021-02-28,51.4727
2021-03-01,50.5984
2021-03-02,51.0571
2021-03-03,52.7366
2021-03-04,50.8462
2021-03-05,52.8864
2021-03-06,52.8864
2021-03-07,52.8864
2021-03-08,52.7362
2021-03-09,53.3414
2021-03-10,54.4011
2021-03-11,54.4241
2021-03-12,53.1333
2021-03-13,53.1333
2021-03-14,53.1333
2021-03-15,52.0082
2021-03-16,49.9275
2021-03-17,51.5472
2021-03-18,50.0196
2021-03-19,48.8095
2021-03-20,48.8095
2021-03-21,48.8095
2021-03-22,46.0696
2021-03-23,43.0389
2021-03-24,41.3989
2021-03-25,40.7908
2021-03-26,45.1948
2021-03-27,45.1948
2021-03-28,45.1948
2021-03-29,44.4278
2021-03-30,42.5497
2021-03-31,44.5343
2021-04-01,45.5345
2021-04-02,45.5345
2021-04-03,45.5345
2021-04-04,45.5345
2021-04-05,47.404
2021-04-06,48.2254
2021-04-07,49.3299
2021-04-08,48.3754
2021-04-09,46.4192
2021-04-10,46.4192
2021-04-11,46.4192
2021-04-12,46.2981
2021-04-13,47.3909
2021-04-14,52.3419
2021-04-15,53.7864
2021-04-16,54.1048
2021-04-17,54.1048
2021-04-18,54.1048
2021-04-19,53.5115
2021-04-20,51.872
2021-04-21,52.8428
2021-04-22,53.1004
2021-04-23,51.2613
2021-04-24,51.2613
2021-04-25,51.2613
2021-04-26,53.4668
2021-04-27,52.4582
2021-04-28,53.0163
2021-04-29,49.6567
2021-04-30,47.5392
2021-05-01,47.5392
2021-05-02,47.5392
2021-05-03,52.0856
2021-05-04,53.0818
2021-05-05,54.9366
2021-05-06,55.6734
2021-05-07,55.8629
2021-05-08,55.8629
2021-05-09,55.8629
2021-05-10,57.8448
2021-05-11,58.9332
2021-05-12,58.4184
2021-05-13,55.2514
2021-05-14,55.16
2021-05-15,55.16
2021-05-16,55.16
2021-05-17,58.8253
2021-05-18,56.7638
2021-05-19,58.4284
2021-05-20,57.4695
2021-05-21,55.9379
2021-05-22,55.9379
2021-05-23,55.9379
2021-05-24,58.3602
2021-05-25,57.1435
2021-05-26,57.4801
2021-05-27,61.2876
2021-05-28,59.8194
2021-05-29,59.8194
2021-05-30,59.8194
2021-05-31,59.8194
2021-06-01,61.8042
2021-06-02,61.8741
2021-06-03,63.1889
2021-06-04,62.463
2021-06-05,62.463
2021-06-06,62.463
2021-06-07,60.0882
2021-06-08,61.871
2021-06-09,59.7594
2021-06-10,57.9037
2021-06-11,58.0294
2021-06-12,58.0294
2021-06-13,58.0294
2021-06-14,56.9422
2021-06-15,54.1049
2021-06-16,52.9479
2021-06-17,52.1492
2021-06-18,53.7529
2021-06-19,53.7529
2021-06-20,53.7529
2021-06-21,52.5682
2021-06-22,54.9014
2021-06-23,56.1862
2021-06-24,59.346
2021-06-25,58.1841
2021-06-26,58.1841
2021-06-27,58.1841
2021-06-28,54.5046
2021-06-29,53.1711
2021-06-30,54.5223
2021-07-01,55.53
2021-07-02,56.6805
2021-07-03,56.6805
2021-07-04,56.6805
2021-07-05,56.6805
2021-07-06,53.2455
2021-07-07,55.3364
2021-07-08,57.7807
2021-07-09,58.7626
2021-07-10,58.7626
2021-07-11,58.7626
2021-07-12,57.6378
2021-07-13,56.6695
2021-07-14,56.7053
2021-07-15,55.225
2021-07-16,51.9702
2021-07-17,51.9702
2021-07-18,51.9702
2021-07-19,51.0564
2021-07-20,52.5402
2021-07-21,54.8815
2021-07-22,56.8535
2021-07-23,56.9013
2021-07-24,56.9013
2021-07-25,56.9013
2021-07-26,58.8927
2021-07-27,60.1111
2021-07-28,60.6473
2021-07-29,65.1776
2021-07-30,60.7768
2021-07-31,60.7768
2021-08-01,60.7768
2021-08-02,60.4828
2021-08-03,61.3581
2021-08-04,60.8555
2021-08-05,60.4588
2021-08-06,60.9308
2021-08-07,60.9308
2021-08-08,60.9308
2021-08-09,55.5399
2021-08-10,57.4304
2021-08-11,60.5419
2021-08-12,61.1317
2021-08-13,60.7179
2021-08-14,60.7179
2021-08-15,60.7179
2021-08-16,63.177
2021-08-17,59.6711
2021-08-18,54.7666
2021-08-19,50.1835
2021-08-20,54.0067
2021-08-21,54.0067
2021-08-22,54.0067
2021-08-23,58.1548
2021-08-24,61.5734
2021-08-25,62.2616
2021-08-26,62.1255
2021-08-27,64.7225
2021-08-28,64.7225
2021-08-29,64.7225
2021-08-30,62.3982
2021-08-31,62.3612
2021-09-01,64.6574
2021-09-02,66.4485
2021-09-03,66.6887
2021-09-04,66.6887
2021-09-05,66.6887
2021-09-06,66.6887
2021-09-07,67.8596
2021-09-08,65.1271
2021-09-09,65.9774
2021-09-10,67.325
2021-09-11,67.325
2021-09-12,67.325
2021-09-13,65.1606
2021-09-14,63.615
2021-09-15,64.4026
2021-09-16,60.5103
2021-09-17,59.6372
2021-09-18,59.6372
2021-09-19,59.6372
2021-09-20,56.3199
2021-09-21,56.2091
2021-09-22,57.4219
2021-09-23,59.7217
2021-09-24,56.9828
2021-09-25,56.9828
2021-09-26,56.9828
2021-09-27,61.2149
2021-09-28,62.6473
2021-09-29,63.4003
2021-09-30,67.0671
2021-10-01,69.5915
2021-10-02,69.5915
2021-10-03,69.5915
2021-10-04,70.9248
2021-10-05,69.9512
2021-10-06,68.847
2021-10-07,66.4725
2021-10-08,64.1195
2021-10-09,64.1195
2021-10-10,64.1195
2021-10-11,64.7646
2021-10-12,66.4573
2021-10-13,66.8841
2021-10-14,62.8351
2021-10-15,61.8563
2021-10-16,61.8563
2021-10-17,61.8563
2021-10-18,65.3493
2021-10-19,60.9684
2021-10-20,57.5501
2021-10-21,58.116
2021-10-22,59.7683
2021-10-23,59.7683
2021-10-24,59.7683
2021-10-25,60.7417
2021-10-26,60.4971
2021-10-27,55.8212
2021-10-28,56.3616
2021-10-29,55.2059
2021-10-30,55.2059
2021-10-31,55.2059
2021-11-01,56.7068
2021-11-02,52.0447
2021-11-03,54.7508
2021-11-04,52.9265
2021-11-05,54.0388
2021-11-06,54.0388
2021-11-07,54.0388
2021-11-08,52.7494
2021-11-09,51.4788
2021-11-10,48.1211
2021-11-11,50.25
2021-11-12,49.8671
2021-11-13,49.8671
2021-11-14,49.8671
2021-11-15,47.1529
2021-11-16,47.8659
2021-11-17,45.1825
2021-11-18,45.741
2021-11-19,44.8619
2021-11-20,44.8619
2021-11-21,44.8619
2021-11-22,46.341
2021-11-23,47.5499
2021-11-24,48.6984
2021-11-25,48.6984
2021-11-26,46.4087
2021-11-27,46.4087
2021-11-28,46.4087
2021-11-29,46.7275
2021-11-30,45.2219
2021-12-01,44.3326
2021-12-02,47.4395
2021-12-03,49.1963
2021-12-04,49.1963
2021-12-05,49.1963
2021-12-06,50.6929
2021-12-07,50.4394
2021-12-08,52.4166
2021-12-09,51.5556
2021-12-10,51.2208
2021-12-11,51.2208
2021-12-12,51.2208
2021-12-13,50.2918
2021-12-14,49.8159
2021-12-15,51.8525
2021-12-16,52.9782
2021-12-17,53.0933
2021-12-18,53.0933
2021-12-19,53.0933
2021-12-20,52.6647
2021-12-21,55.6677
2021-12-22,56.0627
2021-12-23,54.2718
2021-12-24,54.2718
2021-12-25,54.2718
2021-12-26,54.2718
2021-12-27,56.6564
2021-12-28,56.6564
2021-12-29,57.856
2021-12-30,55.0165
2021-12-31,55.4295
2022-01-01,55.4295
2022-01-02,55.4295
2022-01-03,55.7321
2022-01-04,55.247
2022-01-05,55.1147
2022-01-06,56.3847
2022-01-07,55.328
2022-01-08,55.328
2022-01-09,55.328
2022-01-10,57.1259
2022-01-11,60.86
2022-01-12,61.7443
2022-01-13,58.9418
2022-01-14,58.5262
2022-01-15,58.5262
2022-01-16,58.5262
2022-01-17,58.5262
2022-01-18,59.049
2022-01-19,61.7637
2022-01-20,54.1903
2022-01-21,52.2375
2022-01-22,52.2375
2022-01-23,52.2375
2022-01-24,53.7199
2022-01-25,54.5363
2022-01-26,55.7278
2022-01-27,57.7818
2022-01-28,57.2366
2022-01-29,57.2366
2022-01-30,57.2366
2022-01-31,53.9265
2022-02-01,60.2028
2022-02-02,61.6933
2022-02-03,61.6632
2022-02-04,61.0365
2022-02-05,61.0365
2022-02-06,61.0365
2022-02-07,59.2792
2022-02-08,60.4437
2022-02-09,62.641
2022-02-10,62.8745
2022-02-11,66.1303
2022-02-12,66.1303
2022-02-13,66.1303
2022-02-14,65.0889
2022-02-15,68.3379
2022-02-16,66.149
2022-02-17,64.7094
2022-02-18,62.1397
2022-02-19,62.1397
2022-02-20,62.1397
2022-02-21,62.1397
2022-02-22,61.9236
2022-02-23,64.7641
2022-02-24,60.9389
2022-02-25,62.557
2022-02-26,62.557
2022-02-27,62.557
2022-02-28,64.0904
2022-03-01,66.2694
2022-03-02,71.8156
2022-03-03,75.3411
2022-03-04,76.3951
2022-03-05,76.3951
2022-03-06,76.3951
2022-03-07,73.2711
2022-03-08,73.6554
2022-03-09,68.3314
2022-03-10,72.699
2022-03-11,69.5199
2022-03-12,69.5199
2022-03-13,69.5199
2022-03-14,60.7771
2022-03-15,61.8824
2022-03-16,61.514
2022-03-17,63.7961
2022-03-18,64.5032
2022-03-19,64.5032
2022-03-20,64.5032
2022-03-21,64.6894
2022-03-22,62.5045
2022-03-23,63.8571
2022-03-24,60.1405
2022-03-25,60.0761
2022-03-26,60.0761
2022-03-27,60.0761
2022-03-28,58.3733
2022-03-29,56.2541
2022-03-30,55.9487
2022-03-31,56.438
2022-04-01,57.9052
2022-04-02,57.9052
2022-04-03,57.9052
2022-04-04,55.4445
2022-04-05,54.6438
2022-04-06,53.9021
2022-04-07,57.4604
2022-04-08,59.0748
2022-04-09,59.0748
2022-04-10,59.0748
2022-04-11,56.6666
2022-04-12,60.993
2022-04-13,63.8631
2022-04-14,65.1171
2022-04-15,65.1171
2022-04-16,65.1171
2022-04-17,65.1171
2022-04-18,66.097
2022-04-19,63.7789
2022-04-20,64.7217
2022-04-21,57.5607
2022-04-22,49.6782
2022-04-23,49.6782
2022-04-24,49.6782
2022-04-25,48.7803
2022-04-26,57.1594
2022-04-27,60.1707
2022-04-28,59.4427
2022-04-29,58.4983
2022-04-30,58.4983
2022-05-01,58.4983
2022-05-02,57.9101
2022-05-03,60.5976
2022-05-04,61.1829
2022-05-05,60.2201
2022-05-06,59.7695
2022-05-07,59.7695
2022-05-08,59.7695
2022-05-09,54.6379
2022-05-10,54.7298
2022-05-11,55.8594
2022-05-12,52.8853
2022-05-13,54.4953
2022-05-14,54.4953
2022-05-15,54.4953
2022-05-16,54.9191
2022-05-17,55.2953
2022-05-18,53.9792
2022-05-19,55.624
2022-05-20,54.7804
2022-05-21,54.7804
2022-05-22,54.7804
2022-05-23,56.5804
2022-05-24,56.6706
2022-05-25,56.4553
2022-05-26,59.4083
2022-05-27,58.1
2022-05-28,58.1
2022-05-29,58.1
2022-05-30,58.1
2022-05-31,52.227
2022-06-01,53.2585
2022-06-02,54.8143
2022-06-03,53.7504
2022-06-04,53.7504
2022-06-05,53.7504
2022-06-06,54.2701
2022-06-07,59.3311
2022-06-08,56.9509
2022-06-09,55.8806
2022-06-10,56.4934
2022-06-11,56.4934
2022-06-12,56.4934
2022-06-13,51.7428
2022-06-14,52.367
2022-06-15,53.3712
2022-06-16,50.9951
2022-06-17,51.1642
2022-06-18,51.1642
2022-06-19,51.1642
2022-06-20,51.1642
2022-06-21,53.9258
2022-06-22,50.4568
2022-06-23,47.2436
2022-06-24,48.4384
2022-06-25,48.4384
2022-06-26,48.4384
2022-06-27,51.2854
2022-06-28,51.3417
2022-06-29,49.8548
2022-06-30,47.2873
2022-07-01,47.5184
2022-07-02,47.5184
2022-07-03,47.5184
2022-07-04,47.5184
2022-07-05,43.8621
2022-07-06,43.4565
2022-07-07,46.8958
2022-07-08,46.6747
2022-07-09,46.6747
2022-07-10,46.6747
2022-07-11,46.4713
2022-07-12,46.5333
2022-07-13,47.7877
2022-07-14,45.9288
2022-07-15,47.402
2022-07-16,47.402
2022-07-17,47.402
2022-07-18,48.7129
2022-07-19,49.3589
2022-07-20,49.6104
2022-07-21,47.2829
2022-07-22,46.131
2022-07-23,46.131
2022-07-24,46.131
2022-07-25,48.2189
2022-07-26,47.2091
2022-07-27,49.3529
2022-07-28,44.3237
2022-07-29,44.5248
2022-07-30,44.5248
2022-07-31,44.5248
2022-08-01,43.5396
2022-08-02,43.1657
2022-08-03,42.8306
2022-08-04,43.0449
2022-08-05,43.412
2022-08-06,43.412
2022-08-07,43.412
2022-08-08,44.1527
2022-08-09,44.4569
2022-08-10,49.0703
2022-08-11,52.2196
2022-08-12,53.7818
2022-08-13,53.7818
2022-08-14,53.7818
2022-08-15,54.4374
2022-08-16,54.8202
2022-08-17,54.6929
2022-08-18,56.1434
2022-08-19,57.3007
2022-08-20,57.3007
2022-08-21,57.3007
2022-08-22,58.5722
2022-08-23,59.908
2022-08-24,58.684
2022-08-25,59.6075
2022-08-26,58.0198
2022-08-27,58.0198
2022-08-28,58.0198
2022-08-29,56.658
2022-08-30,51.808
2022-08-31,51.0907
2022-09-01,48.3496
2022-09-02,49.5876
2022-09-03,49.5876
2022-09-04,49.5876
2022-09-05,49.5876
2022-09-06,50.4142
2022-09-07,49.0227
2022-09-08,46.518
2022-09-09,48.3734
2022-09-10,48.3734
2022-09-11,48.3734
2022-09-12,46.4825
2022-09-13,45.824
2022-09-14,46.9097
2022-09-15,44.3435
2022-09-16,42.588
2022-09-17,42.588
2022-09-18,42.588
2022-09-19,45.0681
2022-09-20,44.0187
2022-09-21,43.4283
2022-09-22,42.4786
2022-09-23,40.3224
2022-09-24,40.3224
2022-09-25,40.3224
2022-09-26,39.1043
2022-09-27,41.4441
2022-09-28,44.1933
2022-09-29,44.4861
2022-09-30,43.1044
2022-10-01,43.1044
2022-10-02,43.1044
2022-10-03,47.5236
2022-10-04,50.3432
2022-10-05,52.5555
2022-10-06,54.5453
2022-10-07,53.159
2022-10-08,53.159
2022-10-09,53.159
2022-10-10,53.2112
2022-10-11,50.5834
2022-10-12,50.4934
2022-10-13,50.9039
2022-10-14,51.1594
2022-10-15,51.1594
2022-10-16,51.1594
2022-10-17,53.0651
2022-10-18,52.0154
2022-10-19,50.2968
2022-10-20,49.232
2022-10-21,50.6508
2022-10-22,50.6508
2022-10-23,50.6508
2022-10-24,50.2185
2022-10-25,49.3921
2022-10-26,48.5382
2022-10-27,56.448
2022-10-28,55.6009
2022-10-29,55.6009
2022-10-30,55.6009
2022-10-31,56.4122
2022-11-01,56.9928
2022-11-02,55.0545
2022-11-03,57.1012
2022-11-04,59.4826
2022-11-05,59.4826
2022-11-06,59.4826
2022-11-07,59.7448
2022-11-08,59.8192
2022-11-09,53.6287
2022-11-10,54.3716
2022-11-11,53.5395
2022-11-12,53.5395
2022-11-13,53.5395
2022-11-14,52.6008
2022-11-15,55.2655
2022-11-16,53.3261
2022-11-17,53.727
2022-11-18,53.0482
2022-11-19,53.0482
2022-11-20,53.0482
2022-11-21,54.6732
2022-11-22,55.0076
2022-11-23,55.2533
2022-11-24,55.2533
2022-11-25,55.7323
2022-11-26,55.7323
2022-11-27,55.7323
2022-11-28,53.6959
2022-11-29,56.0856
2022-11-30,59.1664
2022-12-01,56.4412
2022-12-02,58.0264
2022-12-03,58.0264
2022-12-04,58.0264
2022-12-05,54.4274
2022-12-06,55.3527
2022-12-07,55.1359
2022-12-08,53.7443
2022-12-09,52.2094
2022-12-10,52.2094
2022-12-11,52.2094
2022-12-12,53.1202
2022-12-13,53.4655
2022-12-14,51.4055
2022-12-15,51.7162
2022-12-16,51.1973
2022-12-17,51.1973
2022-12-18,51.1973
2022-12-19,49.7355
2022-12-20,49.8511
2022-12-21,52.7128
2022-12-22,52.2679
2022-12-23,54.0849
2022-12-24,54.0849
2022-12-25,54.0849
2022-12-26,54.0849
2022-12-27,54.9541
2022-12-28,50.0637
2022-12-29,50.9582
2022-12-30,51.3158
2022-12-31,51.3158
2023-01-01,51.3158
2023-01-02,51.3158
2023-01-03,46.6942
2023-01-04,46.63
2023-01-05,47.2138
2023-01-06,50.8584
2023-01-07,50.8584
2023-01-08,50.8584
2023-01-09,50.7161
2023-01-10,47.9919
2023-01-11,47.6441
2023-01-12,47.5855
2023-01-13,49.6854
2023-01-14,49.6854
2023-01-15,49.6854
2023-01-16,49.6854
2023-01-17,50.2735
2023-01-18,49.558
2023-01-19,51.6861
2023-01-20,55.3652
2023-01-21,55.3652
2023-01-22,55.3652
2023-01-23,57.5726
2023-01-24,58.6285
2023-01-25,57.529
2023-01-26,54.6832
2023-01-27,53.023
2023-01-28,53.023
2023-01-29,53.023
2023-01-30,54.7203
2023-01-31,53.2035
2023-02-01,54.899
2023-02-02,54.8496
2023-02-03,52.8455
2023-02-04,52.8455
2023-02-05,52.8455
2023-02-06,52.2039
2023-02-07,52.2435
2023-02-08,47.3282
2023-02-09,48.3363
2023-02-10,49.6555
2023-02-11,49.6555
2023-02-12,49.6555
2023-02-13,47.728
2023-02-14,51.224
2023-02-15,51.9708
2023-02-16,58.6857
2023-02-17,57.7769
2023-02-18,57.7769
2023-02-19,57.7769
2023-02-20,57.7769
2023-02-21,53.9652
2023-02-22,55.0495
2023-02-23,52.9942
2023-02-24,52.6112
2023-02-25,52.6112
2023-02-26,52.6112
2023-02-27,55.2091
2023-02-28,57.3029
2023-03-01,59.5408
2023-03-02,59.5691
2023-03-03,60.5939
2023-03-04,60.5939
2023-03-05,60.5939
2023-03-06,57.9486
2023-03-07,56.9828
2023-03-08,55.3421
2023-03-09,54.2085
2023-03-10,52.5548
2023-03-11,52.5548
2023-03-12,52.5548
2023-03-13,48.3224
2023-03-14,47.9552
2023-03-15,44.2537
2023-03-16,44.2649
2023-03-17,43.504
2023-03-18,43.504
2023-03-19,43.504
