,NFG US Equity
2021-01-20,51.9615
2021-01-21,48.2585
2021-01-22,48.8758
2021-01-23,48.8758
2021-01-24,48.8758
2021-01-25,50.0441
2021-01-26,46.5872
2021-01-27,45.5785
2021-01-28,45.2598
2021-01-29,44.6435
2021-01-30,44.6435
2021-01-31,44.6435
2021-02-01,46.6133
2021-02-02,46.8268
2021-02-03,45.8158
2021-02-04,48.5794
2021-02-05,51.535
2021-02-06,51.535
2021-02-07,51.535
2021-02-08,54.5417
2021-02-09,53.5693
2021-02-10,56.0036
2021-02-11,56.5921
2021-02-12,56.6493
2021-02-13,56.6493
2021-02-14,56.6493
2021-02-15,56.6493
2021-02-16,60.323
2021-02-17,63.369
2021-02-18,58.2416
2021-02-19,58.8439
2021-02-20,58.8439
2021-02-21,58.8439
2021-02-22,57.2384
2021-02-23,59.2919
2021-02-24,59.7677
2021-02-25,61.0854
2021-02-26,57.1118
2021-02-27,57.1118
2021-02-28,57.1118
2021-03-01,58.1883
2021-03-02,58.868
2021-03-03,61.1762
2021-03-04,61.5818
2021-03-05,65.1772
2021-03-06,65.1772
2021-03-07,65.1772
2021-03-08,66.4063
2021-03-09,61.5968
2021-03-10,63.9481
2021-03-11,62.2536
2021-03-12,63.6154
2021-03-13,63.6154
2021-03-14,63.6154
2021-03-15,63.9752
2021-03-16,62.8251
2021-03-17,60.5084
2021-03-18,60.9342
2021-03-19,61.3651
2021-03-20,61.3651
2021-03-21,61.3651
2021-03-22,59.3012
2021-03-23,57.3074
2021-03-24,59.0806
2021-03-25,61.8821
2021-03-26,62.7348
2021-03-27,62.7348
2021-03-28,62.7348
2021-03-29,63.301
2021-03-30,62.8208
2021-03-31,61.9919
2021-04-01,62.1043
2021-04-02,62.1043
2021-04-03,62.1043
2021-04-04,62.1043
2021-04-05,62.5853
2021-04-06,62.2351
2021-04-07,63.2053
2021-04-08,61.5301
2021-04-09,60.1173
2021-04-10,60.1173
2021-04-11,60.1173
2021-04-12,60.1173
2021-04-13,60.253
2021-04-14,61.4992
2021-04-15,62.9869
2021-04-16,62.6355
2021-04-17,62.6355
2021-04-18,62.6355
2021-04-19,62.5904
2021-04-20,63.0859
2021-04-21,63.4476
2021-04-22,63.1521
2021-04-23,64.1593
2021-04-24,64.1593
2021-04-25,64.1593
2021-04-26,59.7655
2021-04-27,58.446
2021-04-28,58.5765
2021-04-29,58.7106
2021-04-30,55.9017
2021-05-01,55.9017
2021-05-02,55.9017
2021-05-03,59.1063
2021-05-04,58.4129
2021-05-05,58.6138
2021-05-06,60.9552
2021-05-07,64.816
2021-05-08,64.816
2021-05-09,64.816
2021-05-10,65.5725
2021-05-11,63.906
2021-05-12,58.6455
2021-05-13,61.0475
2021-05-14,61.3241
2021-05-15,61.3241
2021-05-16,61.3241
2021-05-17,60.218
2021-05-18,59.9942
2021-05-19,58.7735
2021-05-20,58.0495
2021-05-21,58.8364
2021-05-22,58.8364
2021-05-23,58.8364
2021-05-24,60.8314
2021-05-25,55.0882
2021-05-26,57.1641
2021-05-27,55.5699
2021-05-28,57.0934
2021-05-29,57.0934
2021-05-30,57.0934
2021-05-31,57.0934
2021-06-01,60.2648
2021-06-02,60.6548
2021-06-03,62.0847
2021-06-04,62.0398
2021-06-05,62.0398
2021-06-06,62.0398
2021-06-07,62.8722
2021-06-08,63.5881
2021-06-09,64.5931
2021-06-10,65.342
2021-06-11,66.2647
2021-06-12,66.2647
2021-06-13,66.2647
2021-06-14,62.0191
2021-06-15,63.2509
2021-06-16,60.0458
2021-06-17,55.8624
2021-06-18,50.1514
2021-06-19,50.1514
2021-06-20,50.1514
2021-06-21,53.308
2021-06-22,52.8623
2021-06-23,52.3055
2021-06-24,53.8457
2021-06-25,57.3092
2021-06-26,57.3092
2021-06-27,57.3092
2021-06-28,54.9436
2021-06-29,51.4674
2021-06-30,53.0413
2021-07-01,54.5932
2021-07-02,53.4428
2021-07-03,53.4428
2021-07-04,53.4428
2021-07-05,53.4428
2021-07-06,51.5904
2021-07-07,52.1723
2021-07-08,52.1723
2021-07-09,52.4619
2021-07-10,52.4619
2021-07-11,52.4619
2021-07-12,52.9855
2021-07-13,50.4354
2021-07-14,50.6086
2021-07-15,49.3249
2021-07-16,47.5571
2021-07-17,47.5571
2021-07-18,47.5571
2021-07-19,44.3944
2021-07-20,47.6643
2021-07-21,47.807
2021-07-22,46.849
2021-07-23,49.3129
2021-07-24,49.3129
2021-07-25,49.3129
2021-07-26,51.0059
2021-07-27,53.5913
2021-07-28,52.1148
2021-07-29,52.8361
2021-07-30,50.0029
2021-07-31,50.0029
2021-08-01,50.0029
2021-08-02,50.0029
2021-08-03,52.4582
2021-08-04,51.3353
2021-08-05,51.7831
2021-08-06,55.3769
2021-08-07,55.3769
2021-08-08,55.3769
2021-08-09,55.1065
2021-08-10,54.5164
2021-08-11,56.5996
2021-08-12,54.4179
2021-08-13,53.6401
2021-08-14,53.6401
2021-08-15,53.6401
2021-08-16,51.1086
2021-08-17,51.5324
2021-08-18,47.684
2021-08-19,45.2869
2021-08-20,46.2315
2021-08-21,46.2315
2021-08-22,46.2315
2021-08-23,46.4611
2021-08-24,45.4902
2021-08-25,47.5242
2021-08-26,45.6926
2021-08-27,49.182
2021-08-28,49.182
2021-08-29,49.182
2021-08-30,50.2488
2021-08-31,50.9588
2021-09-01,52.0212
2021-09-02,53.1071
2021-09-03,53.4237
2021-09-04,53.4237
2021-09-05,53.4237
2021-09-06,53.4237
2021-09-07,49.8636
2021-09-08,52.8657
2021-09-09,51.6978
2021-09-10,50.7255
2021-09-11,50.7255
2021-09-12,50.7255
2021-09-13,49.6117
2021-09-14,46.5128
2021-09-15,53.5701
2021-09-16,50.8221
2021-09-17,48.4696
2021-09-18,48.4696
2021-09-19,48.4696
2021-09-20,46.6527
2021-09-21,45.8941
2021-09-22,47.6223
2021-09-23,49.0419
2021-09-24,50.7752
2021-09-25,50.7752
2021-09-26,50.7752
2021-09-27,57.5278
2021-09-28,57.6264
2021-09-29,56.2474
2021-09-30,53.3146
2021-10-01,57.353
2021-10-02,57.353
2021-10-03,57.353
2021-10-04,60.9168
2021-10-05,60.9377
2021-10-06,61.4302
2021-10-07,62.5762
2021-10-08,63.2044
2021-10-09,63.2044
2021-10-10,63.2044
2021-10-11,62.1255
2021-10-12,63.0393
2021-10-13,62.9271
2021-10-14,64.2859
2021-10-15,64.9083
2021-10-16,64.9083
2021-10-17,64.9083
2021-10-18,63.9541
2021-10-19,64.1585
2021-10-20,66.0188
2021-10-21,63.23
2021-10-22,64.1385
2021-10-23,64.1385
2021-10-24,64.1385
2021-10-25,66.2315
2021-10-26,63.9622
2021-10-27,60.859
2021-10-28,61.5416
2021-10-29,59.2206
2021-10-30,59.2206
2021-10-31,59.2206
2021-11-01,62.4099
2021-11-02,60.1028
2021-11-03,58.5526
2021-11-04,58.6507
2021-11-05,62.296
2021-11-06,62.296
2021-11-07,62.296
2021-11-08,62.5983
2021-11-09,61.9742
2021-11-10,60.5777
2021-11-11,63.6955
2021-11-12,63.2887
2021-11-13,63.2887
2021-11-14,63.2887
2021-11-15,64.213
2021-11-16,63.7113
2021-11-17,62.7746
2021-11-18,59.8178
2021-11-19,57.9008
2021-11-20,57.9008
2021-11-21,57.9008
2021-11-22,60.2152
2021-11-23,63.5171
2021-11-24,64.5655
2021-11-25,64.5655
2021-11-26,58.7758
2021-11-27,58.7758
2021-11-28,58.7758
2021-11-29,57.4205
2021-11-30,51.8415
2021-12-01,52.4573
2021-12-02,57.3336
2021-12-03,57.9938
2021-12-04,57.9938
2021-12-05,57.9938
2021-12-06,60.2038
2021-12-07,60.552
2021-12-08,61.9117
2021-12-09,60.4544
2021-12-10,60.4237
2021-12-11,60.4237
2021-12-12,60.4237
2021-12-13,59.2734
2021-12-14,61.2533
2021-12-15,62.2423
2021-12-16,59.5383
2021-12-17,58.9225
2021-12-18,58.9225
2021-12-19,58.9225
2021-12-20,59.5714
2021-12-21,60.3065
2021-12-22,61.0393
2021-12-23,61.1484
2021-12-24,61.1484
2021-12-25,61.1484
2021-12-26,61.1484
2021-12-27,62.808
2021-12-28,63.3547
2021-12-29,64.0899
2021-12-30,63.0914
2021-12-31,63.4691
2022-01-01,63.4691
2022-01-02,63.4691
2022-01-03,63.5145
2022-01-04,65.7406
2022-01-05,64.3728
2022-01-06,62.3596
2022-01-07,63.96
2022-01-08,63.96
2022-01-09,63.96
2022-01-10,56.63
2022-01-11,58.3095
2022-01-12,57.7149
2022-01-13,55.4408
2022-01-14,58.7774
2022-01-15,58.7774
2022-01-16,58.7774
2022-01-17,58.7774
2022-01-18,56.0892
2022-01-19,50.908
2022-01-20,48.6465
2022-01-21,45.7718
2022-01-22,45.7718
2022-01-23,45.7718
2022-01-24,48.4614
2022-01-25,47.0363
2022-01-26,46.67
2022-01-27,47.6196
2022-01-28,48.5153
2022-01-29,48.5153
2022-01-30,48.5153
2022-01-31,50.1493
2022-02-01,53.4939
2022-02-02,53.9341
2022-02-03,51.6961
2022-02-04,46.3652
2022-02-05,46.3652
2022-02-06,46.3652
2022-02-07,47.1421
2022-02-08,47.9472
2022-02-09,49.1002
2022-02-10,48.9296
2022-02-11,51.9171
2022-02-12,51.9171
2022-02-13,51.9171
2022-02-14,50.6505
2022-02-15,51.2168
2022-02-16,51.0062
2022-02-17,50.7364
2022-02-18,47.3428
2022-02-19,47.3428
2022-02-20,47.3428
2022-02-21,47.3428
2022-02-22,46.1484
2022-02-23,46.2914
2022-02-24,47.1053
2022-02-25,52.2151
2022-02-26,52.2151
2022-02-27,52.2151
2022-02-28,54.158
2022-03-01,55.6547
2022-03-02,58.7418
2022-03-03,58.7418
2022-03-04,60.8868
2022-03-05,60.8868
2022-03-06,60.8868
2022-03-07,63.3768
2022-03-08,59.9586
2022-03-09,60.954
2022-03-10,63.5205
2022-03-11,61.6135
2022-03-12,61.6135
2022-03-13,61.6135
2022-03-14,56.0007
2022-03-15,58.8244
2022-03-16,60.3364
2022-03-17,59.0264
2022-03-18,57.8519
2022-03-19,57.8519
2022-03-20,57.8519
2022-03-21,58.1269
2022-03-22,55.5277
2022-03-23,55.3554
2022-03-24,55.9015
2022-03-25,61.4489
2022-03-26,61.4489
2022-03-27,61.4489
2022-03-28,62.5444
2022-03-29,62.1735
2022-03-30,63.0614
2022-03-31,61.6067
2022-04-01,65.1526
2022-04-02,65.1526
2022-04-03,65.1526
2022-04-04,60.0968
2022-04-05,60.6836
2022-04-06,61.8445
2022-04-07,62.157
2022-04-08,62.157
2022-04-09,62.157
2022-04-10,62.157
2022-04-11,61.6974
2022-04-12,59.9707
2022-04-13,60.5419
2022-04-14,63.4737
2022-04-15,63.4737
2022-04-16,63.4737
2022-04-17,63.4737
2022-04-18,65.9972
2022-04-19,66.3125
2022-04-20,66.3418
2022-04-21,64.0612
2022-04-22,62.4586
2022-04-23,62.4586
2022-04-24,62.4586
2022-04-25,60.8022
2022-04-26,57.7649
2022-04-27,57.713
2022-04-28,59.518
2022-04-29,56.528
2022-04-30,56.528
2022-05-01,56.528
2022-05-02,55.3523
2022-05-03,58.576
2022-05-04,61.7365
2022-05-05,57.1091
2022-05-06,54.2123
2022-05-07,54.2123
2022-05-08,54.2123
2022-05-09,48.9585
2022-05-10,47.5222
2022-05-11,49.6467
2022-05-12,49.6467
2022-05-13,48.995
2022-05-14,48.995
2022-05-15,48.995
2022-05-16,50.0796
2022-05-17,52.3805
2022-05-18,51.1899
2022-05-19,52.1463
2022-05-20,52.1843
2022-05-21,52.1843
2022-05-22,52.1843
2022-05-23,55.1336
2022-05-24,56.4534
2022-05-25,57.5414
2022-05-26,58.5623
2022-05-27,61.2632
2022-05-28,61.2632
2022-05-29,61.2632
2022-05-30,61.2632
2022-05-31,59.5263
2022-06-01,58.6659
2022-06-02,59.2748
2022-06-03,59.4252
2022-06-04,59.4252
2022-06-05,59.4252
2022-06-06,60.252
2022-06-07,62.4031
2022-06-08,60.8909
2022-06-09,56.879
2022-06-10,55.6453
2022-06-11,55.6453
2022-06-12,55.6453
2022-06-13,49.0605
2022-06-14,46.3053
2022-06-15,47.8304
2022-06-16,45.5436
2022-06-17,42.6527
2022-06-18,42.6527
2022-06-19,42.6527
2022-06-20,42.6527
2022-06-21,45.898
2022-06-22,44.1838
2022-06-23,42.9396
2022-06-24,44.4987
2022-06-25,44.4987
2022-06-26,44.4987
2022-06-27,47.1718
2022-06-28,47.4786
2022-06-29,46.2042
2022-06-30,45.7129
2022-07-01,48.7392
2022-07-02,48.7392
2022-07-03,48.7392
2022-07-04,48.7392
2022-07-05,43.699
2022-07-06,44.0707
2022-07-07,44.6751
2022-07-08,43.8028
2022-07-09,43.8028
2022-07-10,43.8028
2022-07-11,45.0109
2022-07-12,45.635
2022-07-13,45.4848
2022-07-14,43.058
2022-07-15,44.1138
2022-07-16,44.1138
2022-07-17,44.1138
2022-07-18,44.531
2022-07-19,48.8562
2022-07-20,48.9314
2022-07-21,47.9821
2022-07-22,47.4873
2022-07-23,47.4873
2022-07-24,47.4873
2022-07-25,51.9144
2022-07-26,55.0914
2022-07-27,56.7644
2022-07-28,57.8128
2022-07-29,58.5067
2022-07-30,58.5067
2022-07-31,58.5067
2022-08-01,58.5067
2022-08-02,54.8347
2022-08-03,55.4137
2022-08-04,52.908
2022-08-05,55.474
2022-08-06,55.474
2022-08-07,55.474
2022-08-08,53.1959
2022-08-09,53.75
2022-08-10,53.9551
2022-08-11,54.8356
2022-08-12,56.6677
2022-08-13,56.6677
2022-08-14,56.6677
2022-08-15,57.2601
2022-08-16,56.8137
2022-08-17,56.0231
2022-08-18,57.5086
2022-08-19,58.0093
2022-08-20,58.0093
2022-08-21,58.0093
2022-08-22,55.7596
2022-08-23,56.1445
2022-08-24,57.5101
2022-08-25,59.5102
2022-08-26,57.0464
2022-08-27,57.0464
2022-08-28,57.0464
2022-08-29,57.3508
2022-08-30,52.3395
2022-08-31,52.5905
2022-09-01,50.5569
2022-09-02,50.9453
2022-09-03,50.9453
2022-09-04,50.9453
2022-09-05,50.9453
2022-09-06,50.0884
2022-09-07,51.868
2022-09-08,50.4665
2022-09-09,52.3399
2022-09-10,52.3399
2022-09-11,52.3399
2022-09-12,52.5667
2022-09-13,48.1686
2022-09-14,51.9408
2022-09-15,51.335
2022-09-16,47.4641
2022-09-17,47.4641
2022-09-18,47.4641
2022-09-19,50.8848
2022-09-20,48.8721
2022-09-21,46.3212
2022-09-22,45.3021
2022-09-23,40.7148
2022-09-24,40.7148
2022-09-25,40.7148
2022-09-26,38.5915
2022-09-27,36.9678
2022-09-28,40.9542
2022-09-29,39.867
2022-09-30,38.757
2022-10-01,38.757
2022-10-02,38.757
2022-10-03,43.0597
2022-10-04,46.6095
2022-10-05,45.671
2022-10-06,43.6832
2022-10-07,42.1335
2022-10-08,42.1335
2022-10-09,42.1335
2022-10-10,41.8555
2022-10-11,42.9134
2022-10-12,41.3171
2022-10-13,45.5771
2022-10-14,44.0886
2022-10-15,44.0886
2022-10-16,44.0886
2022-10-17,45.043
2022-10-18,47.2287
2022-10-19,47.7618
2022-10-20,46.5161
2022-10-21,47.5177
2022-10-22,47.5177
2022-10-23,47.5177
2022-10-24,47.4701
2022-10-25,49.121
2022-10-26,48.7166
2022-10-27,49.3812
2022-10-28,51.3044
2022-10-29,51.3044
2022-10-30,51.3044
2022-10-31,51.9113
2022-11-01,51.6828
2022-11-02,49.7028
2022-11-03,47.0565
2022-11-04,44.6156
2022-11-05,44.6156
2022-11-06,44.6156
2022-11-07,46.2525
2022-11-08,47.4947
2022-11-09,44.5146
2022-11-10,48.6533
2022-11-11,48.6533
2022-11-12,48.6533
2022-11-13,48.6533
2022-11-14,46.6908
2022-11-15,46.4304
2022-11-16,45.5594
2022-11-17,44.7242
2022-11-18,46.6101
2022-11-19,46.6101
2022-11-20,46.6101
2022-11-21,47.2181
2022-11-22,49.8659
2022-11-23,49.1502
2022-11-24,49.1502
2022-11-25,50.3781
2022-11-26,50.3781
2022-11-27,50.3781
2022-11-28,47.9459
2022-11-29,48.6837
2022-11-30,51.2602
2022-12-01,49.2978
2022-12-02,47.5232
2022-12-03,47.5232
2022-12-04,47.5232
2022-12-05,45.4381
2022-12-06,44.5758
2022-12-07,45.0529
2022-12-08,45.286
2022-12-09,45.8903
2022-12-10,45.8903
2022-12-11,45.8903
2022-12-12,49.1677
2022-12-13,49.7259
2022-12-14,49.2662
2022-12-15,47.7376
2022-12-16,45.5902
2022-12-17,45.5902
2022-12-18,45.5902
2022-12-19,45.1624
2022-12-20,46.6922
2022-12-21,49.7221
2022-12-22,48.0124
2022-12-23,50.7811
2022-12-24,50.7811
2022-12-25,50.7811
2022-12-26,50.7811
2022-12-27,50.8408
2022-12-28,48.4867
2022-12-29,49.5055
2022-12-30,47.9872
2022-12-31,47.9872
2023-01-01,47.9872
2023-01-02,47.9872
2023-01-03,42.8728
2023-01-04,44.9808
2023-01-05,42.9722
2023-01-06,43.4942
2023-01-07,43.4942
2023-01-08,43.4942
2023-01-09,43.5611
2023-01-10,44.3327
2023-01-11,44.8603
2023-01-12,46.2131
2023-01-13,46.4664
2023-01-14,46.4664
2023-01-15,46.4664
2023-01-16,46.4664
2023-01-17,43.7535
2023-01-18,40.2781
2023-01-19,41.2199
2023-01-20,41.4404
2023-01-21,41.4404
2023-01-22,41.4404
2023-01-23,42.6034
2023-01-24,42.3075
2023-01-25,39.7715
2023-01-26,39.1559
2023-01-27,38.6573
2023-01-28,38.6573
2023-01-29,38.6573
2023-01-30,38.0523
2023-01-31,41.5405
2023-02-01,39.9529
2023-02-02,42.0362
2023-02-03,46.1437
2023-02-04,46.1437
2023-02-05,46.1437
2023-02-06,43.8735
2023-02-07,44.7637
2023-02-08,43.5416
2023-02-09,42.2921
2023-02-10,44.8215
2023-02-11,44.8215
2023-02-12,44.8215
2023-02-13,45.3174
2023-02-14,44.7234
2023-02-15,45.4386
2023-02-16,44.4739
2023-02-17,44.267
2023-02-18,44.267
2023-02-19,44.267
2023-02-20,44.267
2023-02-21,40.5591
2023-02-22,43.2013
2023-02-23,44.0587
2023-02-24,44.894
2023-02-25,44.894
2023-02-26,44.894
2023-02-27,44.4364
2023-02-28,43.3965
2023-03-01,43.7505
2023-03-02,45.5921
2023-03-03,47.4251
2023-03-04,47.4251
2023-03-05,47.4251
2023-03-06,45.9384
2023-03-07,45.7331
2023-03-08,45.5459
2023-03-09,43.1693
2023-03-10,39.8784
2023-03-11,39.8784
2023-03-12,39.8784
2023-03-13,40.0271
2023-03-14,40.9043
2023-03-15,39.3245
2023-03-16,42.0028
2023-03-17,40.1292
2023-03-18,40.1292
2023-03-19,40.1292
