,BIIB US Equity
2020-10-14,53.4344
2020-10-15,49.5745
2020-10-16,49.3022
2020-10-17,49.3022
2020-10-18,49.3022
2020-10-19,44.6985
2020-10-20,44.0735
2020-10-21,44.9375
2020-10-22,44.1066
2020-10-23,43.3984
2020-10-24,43.3984
2020-10-25,43.3984
2020-10-26,40.3318
2020-10-27,39.8161
2020-10-28,36.1958
2020-10-29,36.8522
2020-10-30,40.2849
2020-10-31,40.2849
2020-11-01,40.2849
2020-11-02,39.2533
2020-11-03,38.5959
2020-11-04,68.5161
2020-11-05,60.9549
2020-11-06,60.9549
2020-11-07,60.9549
2020-11-08,60.9549
2020-11-09,43.6747
2020-11-10,43.689
2020-11-11,45.0719
2020-11-12,44.7056
2020-11-13,45.9945
2020-11-14,45.9945
2020-11-15,45.9945
2020-11-16,46.4293
2020-11-17,46.0811
2020-11-18,44.8149
2020-11-19,45.4153
2020-11-20,45.4437
2020-11-21,45.4437
2020-11-22,45.4437
2020-11-23,45.3097
2020-11-24,45.1541
2020-11-25,45.0143
2020-11-26,45.0143
2020-11-27,45.4805
2020-11-28,45.4805
2020-11-29,45.4805
2020-11-30,44.7821
2020-12-01,45.4992
2020-12-02,46.4046
2020-12-03,45.812
2020-12-04,46.2585
2020-12-05,46.2585
2020-12-06,46.2585
2020-12-07,45.7784
2020-12-08,46.4997
2020-12-09,46.1121
2020-12-10,45.6968
2020-12-11,45.327
2020-12-12,45.327
2020-12-13,45.327
2020-12-14,46.4322
2020-12-15,47.4335
2020-12-16,47.2916
2020-12-17,47.9037
2020-12-18,47.7302
2020-12-19,47.7302
2020-12-20,47.7302
2020-12-21,47.3584
2020-12-22,47.2266
2020-12-23,48.3271
2020-12-24,47.6146
2020-12-25,47.6146
2020-12-26,47.6146
2020-12-27,47.6146
2020-12-28,46.1696
2020-12-29,45.9596
2020-12-30,46.0038
2020-12-31,46.4867
2021-01-01,46.4867
2021-01-02,46.4867
2021-01-03,46.4867
2021-01-04,45.8537
2021-01-05,47.1934
2021-01-06,47.7224
2021-01-07,48.7724
2021-01-08,49.5902
2021-01-09,49.5902
2021-01-10,49.5902
2021-01-11,54.9023
2021-01-12,54.8504
2021-01-13,54.555
2021-01-14,58.8881
2021-01-15,57.0496
2021-01-16,57.0496
2021-01-17,57.0496
2021-01-18,57.0496
2021-01-19,56.2333
2021-01-20,54.7898
2021-01-21,54.7245
2021-01-22,54.4392
2021-01-23,54.4392
2021-01-24,54.4392
2021-01-25,56.5418
2021-01-26,54.8796
2021-01-27,52.2048
2021-01-28,53.1894
2021-01-29,58.0357
2021-01-30,58.0357
2021-01-31,58.0357
2021-02-01,56.337
2021-02-02,56.0344
2021-02-03,50.5436
2021-02-04,51.9376
2021-02-05,51.1097
2021-02-06,51.1097
2021-02-07,51.1097
2021-02-08,52.4196
2021-02-09,52.5497
2021-02-10,54.4785
2021-02-11,55.7251
2021-02-12,55.4038
2021-02-13,55.4038
2021-02-14,55.4038
2021-02-15,55.4038
2021-02-16,55.8394
2021-02-17,54.7038
2021-02-18,54.3714
2021-02-19,55.2661
2021-02-20,55.2661
2021-02-21,55.2661
2021-02-22,57.477
2021-02-23,54.9922
2021-02-24,56.2815
2021-02-25,53.8903
2021-02-26,52.0614
2021-02-27,52.0614
2021-02-28,52.0614
2021-03-01,52.1994
2021-03-02,50.7762
2021-03-03,49.4394
2021-03-04,48.2151
2021-03-05,51.1631
2021-03-06,51.1631
2021-03-07,51.1631
2021-03-08,50.8694
2021-03-09,49.3944
2021-03-10,47.8136
2021-03-11,49.8793
2021-03-12,49.3314
2021-03-13,49.3314
2021-03-14,49.3314
2021-03-15,46.891
2021-03-16,46.8072
2021-03-17,48.7177
2021-03-18,47.9263
2021-03-19,50.0688
2021-03-20,50.0688
2021-03-21,50.0688
2021-03-22,52.2979
2021-03-23,50.0479
2021-03-24,49.3965
2021-03-25,52.8544
2021-03-26,53.9012
2021-03-27,53.9012
2021-03-28,53.9012
2021-03-29,53.6464
2021-03-30,53.6131
2021-03-31,55.1547
2021-04-01,54.6324
2021-04-02,54.6324
2021-04-03,54.6324
2021-04-04,54.6324
2021-04-05,54.2086
2021-04-06,51.1801
2021-04-07,49.4341
2021-04-08,48.3885
2021-04-09,49.5643
2021-04-10,49.5643
2021-04-11,49.5643
2021-04-12,47.1202
2021-04-13,48.77
2021-04-14,48.585
2021-04-15,50.8283
2021-04-16,50.7643
2021-04-17,50.7643
2021-04-18,50.7643
2021-04-19,50.1308
2021-04-20,52.1647
2021-04-21,50.4466
2021-04-22,45.4331
2021-04-23,47.2476
2021-04-24,47.2476
2021-04-25,47.2476
2021-04-26,50.4543
2021-04-27,49.5107
2021-04-28,49.6096
2021-04-29,48.5462
2021-04-30,49.5322
2021-05-01,49.5322
2021-05-02,49.5322
2021-05-03,53.2315
2021-05-04,51.1465
2021-05-05,51.399
2021-05-06,51.6527
2021-05-07,52.5684
2021-05-08,52.5684
2021-05-09,52.5684
2021-05-10,53.3125
2021-05-11,54.6167
2021-05-12,52.2435
2021-05-13,55.7441
2021-05-14,54.9316
2021-05-15,54.9316
2021-05-16,54.9316
2021-05-17,55.0175
2021-05-18,55.3005
2021-05-19,55.6506
2021-05-20,57.8741
2021-05-21,55.8431
2021-05-22,55.8431
2021-05-23,55.8431
2021-05-24,53.3615
2021-05-25,50.4629
2021-05-26,47.6844
2021-05-27,47.4579
2021-05-28,47.5183
2021-05-29,47.5183
2021-05-30,47.5183
2021-05-31,47.5183
2021-06-01,47.3495
2021-06-02,48.6084
2021-06-03,50.3931
2021-06-04,56.9597
2021-06-05,56.9597
2021-06-06,56.9597
2021-06-07,79.5579
2021-06-08,79.3693
2021-06-09,80.5208
2021-06-10,81.248
2021-06-11,74.5527
2021-06-12,74.5527
2021-06-13,74.5527
2021-06-14,75.6442
2021-06-15,72.2492
2021-06-16,70.693
2021-06-17,68.2107
2021-06-18,68.9237
2021-06-19,68.9237
2021-06-20,68.9237
2021-06-21,66.5603
2021-06-22,64.5798
2021-06-23,63.8253
2021-06-24,57.504
2021-06-25,57.1871
2021-06-26,57.1871
2021-06-27,57.1871
2021-06-28,55.2262
2021-06-29,56.3284
2021-06-30,56.4403
2021-07-01,56.9898
2021-07-02,56.9337
2021-07-03,56.9337
2021-07-04,56.9337
2021-07-05,56.9337
2021-07-06,55.8452
2021-07-07,58.104
2021-07-08,60.8282
2021-07-09,57.7451
2021-07-10,57.7451
2021-07-11,57.7451
2021-07-12,55.3162
2021-07-13,55.9219
2021-07-14,55.9519
2021-07-15,49.9438
2021-07-16,49.1354
2021-07-17,49.1354
2021-07-18,49.1354
2021-07-19,49.0287
2021-07-20,48.6322
2021-07-21,48.7528
2021-07-22,49.6382
2021-07-23,49.389
2021-07-24,49.389
2021-07-25,49.389
2021-07-26,51.1161
2021-07-27,51.6468
2021-07-28,51.7056
2021-07-29,50.2662
2021-07-30,49.5709
2021-07-31,49.5709
2021-08-01,49.5709
2021-08-02,50.999
2021-08-03,52.7536
2021-08-04,52.7813
2021-08-05,52.3013
2021-08-06,53.2937
2021-08-07,53.2937
2021-08-08,53.2937
2021-08-09,53.3526
2021-08-10,52.3355
2021-08-11,52.9058
2021-08-12,53.4194
2021-08-13,53.9201
2021-08-14,53.9201
2021-08-15,53.9201
2021-08-16,54.3244
2021-08-17,56.3198
2021-08-18,53.2876
2021-08-19,52.0969
2021-08-20,53.1368
2021-08-21,53.1368
2021-08-22,53.1368
2021-08-23,54.6671
2021-08-24,55.6166
2021-08-25,53.0433
2021-08-26,52.8494
2021-08-27,53.1793
2021-08-28,53.1793
2021-08-29,53.1793
2021-08-30,53.6141
2021-08-31,51.4021
2021-09-01,51.1367
2021-09-02,50.071
2021-09-03,49.2869
2021-09-04,49.2869
2021-09-05,49.2869
2021-09-06,49.2869
2021-09-07,46.8376
2021-09-08,44.7781
2021-09-09,38.2366
2021-09-10,38.145
2021-09-11,38.145
2021-09-12,38.145
2021-09-13,39.0905
2021-09-14,37.4262
2021-09-15,38.891
2021-09-16,39.1082
2021-09-17,39.3404
2021-09-18,39.3404
2021-09-19,39.3404
2021-09-20,38.8196
2021-09-21,37.9186
2021-09-22,36.0914
2021-09-23,38.0187
2021-09-24,37.5686
2021-09-25,37.5686
2021-09-26,37.5686
2021-09-27,36.06
2021-09-28,35.5065
2021-09-29,35.959
2021-09-30,35.1868
2021-10-01,35.7147
2021-10-02,35.7147
2021-10-03,35.7147
2021-10-04,34.0189
2021-10-05,35.2192
2021-10-06,36.9596
2021-10-07,39.2505
2021-10-08,38.5837
2021-10-09,38.5837
2021-10-10,38.5837
2021-10-11,38.5
2021-10-12,38.2141
2021-10-13,37.8003
2021-10-14,38.7689
2021-10-15,37.2519
2021-10-16,37.2519
2021-10-17,37.2519
2021-10-18,33.4404
2021-10-19,32.9535
2021-10-20,32.4764
2021-10-21,34.7561
2021-10-22,33.041
2021-10-23,33.041
2021-10-24,33.041
2021-10-25,36.1383
2021-10-26,36.8322
2021-10-27,33.29
2021-10-28,36.0906
2021-10-29,37.0956
2021-10-30,37.0956
2021-10-31,37.0956
2021-11-01,40.0176
2021-11-02,40.2349
2021-11-03,43.8667
2021-11-04,44.2724
2021-11-05,43.5849
2021-11-06,43.5849
2021-11-07,43.5849
2021-11-08,41.2917
2021-11-09,40.3121
2021-11-10,39.1952
2021-11-11,39.0652
2021-11-12,41.2278
2021-11-13,41.2278
2021-11-14,41.2278
2021-11-15,41.9946
2021-11-16,38.1863
2021-11-17,37.1116
2021-11-18,36.5775
2021-11-19,36.8142
2021-11-20,36.8142
2021-11-21,36.8142
2021-11-22,35.126
2021-11-23,36.3031
2021-11-24,34.944
2021-11-25,34.944
2021-11-26,32.6685
2021-11-27,32.6685
2021-11-28,32.6685
2021-11-29,30.7247
2021-11-30,30.622
2021-12-01,28.9345
2021-12-02,28.6777
2021-12-03,27.4931
2021-12-04,27.4931
2021-12-05,27.4931
2021-12-06,27.6209
2021-12-07,29.4614
2021-12-08,34.4625
2021-12-09,33.7442
2021-12-10,33.8625
2021-12-11,33.8625
2021-12-12,33.8625
2021-12-13,35.0498
2021-12-14,33.801
2021-12-15,36.9807
2021-12-16,36.8519
2021-12-17,38.0359
2021-12-18,38.0359
2021-12-19,38.0359
2021-12-20,37.8552
2021-12-21,36.9625
2021-12-22,36.8963
2021-12-23,37.5299
2021-12-24,37.5299
2021-12-25,37.5299
2021-12-26,37.5299
2021-12-27,37.0254
2021-12-28,38.2914
2021-12-29,50.9427
2021-12-30,43.3931
2021-12-31,43.364
2022-01-01,43.364
2022-01-02,43.364
2022-01-03,45.3599
2022-01-04,44.4348
2022-01-05,43.498
2022-01-06,42.7514
2022-01-07,41.0138
2022-01-08,41.0138
2022-01-09,41.0138
2022-01-10,42.41
2022-01-11,45.4695
2022-01-12,39.7742
2022-01-13,44.7842
2022-01-14,45.8655
2022-01-15,45.8655
2022-01-16,45.8655
2022-01-17,45.8655
2022-01-18,44.0045
2022-01-19,43.0178
2022-01-20,41.4475
2022-01-21,39.7945
2022-01-22,39.7945
2022-01-23,39.7945
2022-01-24,41.6568
2022-01-25,40.9096
2022-01-26,40.0632
2022-01-27,39.8555
2022-01-28,42.7718
2022-01-29,42.7718
2022-01-30,42.7718
2022-01-31,43.1313
2022-02-01,44.6649
2022-02-02,43.0917
2022-02-03,41.4513
2022-02-04,42.0987
2022-02-05,42.0987
2022-02-06,42.0987
2022-02-07,42.0174
2022-02-08,42.5611
2022-02-09,44.735
2022-02-10,42.2041
2022-02-11,40.3051
2022-02-12,40.3051
2022-02-13,40.3051
2022-02-14,40.144
2022-02-15,41.8082
2022-02-16,40.7902
2022-02-17,39.4001
2022-02-18,39.1173
2022-02-19,39.1173
2022-02-20,39.1173
2022-02-21,39.1173
2022-02-22,39.1284
2022-02-23,38.8595
2022-02-24,36.7272
2022-02-25,39.1942
2022-02-26,39.1942
2022-02-27,39.1942
2022-02-28,41.2146
2022-03-01,40.9548
2022-03-02,39.9629
2022-03-03,41.9258
2022-03-04,41.2047
2022-03-05,41.2047
2022-03-06,41.2047
2022-03-07,39.7465
2022-03-08,38.306
2022-03-09,38.4651
2022-03-10,37.0838
2022-03-11,36.7192
2022-03-12,36.7192
2022-03-13,36.7192
2022-03-14,35.277
2022-03-15,37.6105
2022-03-16,41.523
2022-03-17,42.4048
2022-03-18,44.264
2022-03-19,44.264
2022-03-20,44.264
2022-03-21,43.4778
2022-03-22,45.8033
2022-03-23,45.1949
2022-03-24,47.0909
2022-03-25,46.0981
2022-03-26,46.0981
2022-03-27,46.0981
2022-03-28,46.5042
2022-03-29,48.3577
2022-03-30,46.3655
2022-03-31,46.1497
2022-04-01,46.1798
2022-04-02,46.1798
2022-04-03,46.1798
2022-04-04,46.7895
2022-04-05,44.6591
2022-04-06,45.9849
2022-04-07,47.1878
2022-04-08,49.0781
2022-04-09,49.0781
2022-04-10,49.0781
2022-04-11,46.7779
2022-04-12,45.4131
2022-04-13,48.9745
2022-04-14,48.1889
2022-04-15,48.1889
2022-04-16,48.1889
2022-04-17,48.1889
2022-04-18,48.1833
2022-04-19,53.9733
2022-04-20,52.4743
2022-04-21,51.3186
2022-04-22,46.8926
2022-04-23,46.8926
2022-04-24,46.8926
2022-04-25,49.338
2022-04-26,45.7239
2022-04-27,45.701
2022-04-28,47.5884
2022-04-29,46.1675
2022-04-30,46.1675
2022-05-01,46.1675
2022-05-02,46.1099
2022-05-03,45.321
2022-05-04,47.829
2022-05-05,43.632
2022-05-06,40.5111
2022-05-07,40.5111
2022-05-08,40.5111
2022-05-09,38.2422
2022-05-10,42.3475
2022-05-11,40.867
2022-05-12,42.5842
2022-05-13,45.0185
2022-05-14,45.0185
2022-05-15,45.0185
2022-05-16,44.7196
2022-05-17,46.9748
2022-05-18,44.0197
2022-05-19,43.0
2022-05-20,46.2264
2022-05-21,46.2264
2022-05-22,46.2264
2022-05-23,46.1235
2022-05-24,47.6383
2022-05-25,47.559
2022-05-26,48.4759
2022-05-27,49.4491
2022-05-28,49.4491
2022-05-29,49.4491
2022-05-30,49.4491
2022-05-31,46.5979
2022-06-01,46.5979
2022-06-02,45.917
2022-06-03,47.0505
2022-06-04,47.0505
2022-06-05,47.0505
2022-06-06,45.4127
2022-06-07,47.5489
2022-06-08,50.4063
2022-06-09,48.2364
2022-06-10,46.0884
2022-06-11,46.0884
2022-06-12,46.0884
2022-06-13,43.8054
2022-06-14,44.8739
2022-06-15,46.4793
2022-06-16,44.0126
2022-06-17,49.0015
2022-06-18,49.0015
2022-06-19,49.0015
2022-06-20,49.0015
2022-06-21,51.2674
2022-06-22,51.3152
2022-06-23,53.2056
2022-06-24,53.4404
2022-06-25,53.4404
2022-06-26,53.4404
2022-06-27,54.1502
2022-06-28,48.9447
2022-06-29,50.1635
2022-06-30,49.5828
2022-07-01,52.5311
2022-07-02,52.5311
2022-07-03,52.5311
2022-07-04,52.5311
2022-07-05,53.3536
2022-07-06,54.7672
2022-07-07,55.5783
2022-07-08,55.9251
2022-07-09,55.9251
2022-07-10,55.9251
2022-07-11,54.0842
2022-07-12,54.2251
2022-07-13,53.6661
2022-07-14,53.5247
2022-07-15,54.8219
2022-07-16,54.8219
2022-07-17,54.8219
2022-07-18,53.3216
2022-07-19,56.0786
2022-07-20,49.5482
2022-07-21,52.4926
2022-07-22,48.9776
2022-07-23,48.9776
2022-07-24,48.9776
2022-07-25,49.5681
2022-07-26,51.0249
2022-07-27,51.9315
2022-07-28,52.494
2022-07-29,52.8773
2022-07-30,52.8773
2022-07-31,52.8773
2022-08-01,50.0595
2022-08-02,50.0072
2022-08-03,52.1008
2022-08-04,53.7662
2022-08-05,54.1671
2022-08-06,54.1671
2022-08-07,54.1671
2022-08-08,53.8237
2022-08-09,53.8379
2022-08-10,55.4661
2022-08-11,53.8598
2022-08-12,55.1788
2022-08-13,55.1788
2022-08-14,55.1788
2022-08-15,55.8342
2022-08-16,54.2175
2022-08-17,53.0234
2022-08-18,52.3061
2022-08-19,51.0107
2022-08-20,51.0107
2022-08-21,51.0107
2022-08-22,47.5509
2022-08-23,45.1279
2022-08-24,44.6323
2022-08-25,46.4342
2022-08-26,43.442
2022-08-27,43.442
2022-08-28,43.442
2022-08-29,42.7658
2022-08-30,42.2919
2022-08-31,41.965
2022-09-01,44.7487
2022-09-02,42.9324
2022-09-03,42.9324
2022-09-04,42.9324
2022-09-05,42.9324
2022-09-06,42.2994
2022-09-07,45.9765
2022-09-08,50.0054
2022-09-09,51.9623
2022-09-10,51.9623
2022-09-11,51.9623
2022-09-12,52.4807
2022-09-13,47.8711
2022-09-14,47.9765
2022-09-15,49.3587
2022-09-16,50.1669
2022-09-17,50.1669
2022-09-18,50.1669
2022-09-19,50.6955
2022-09-20,48.0289
2022-09-21,45.6435
2022-09-22,46.3692
2022-09-23,44.9905
2022-09-24,44.9905
2022-09-25,44.9905
2022-09-26,44.0226
2022-09-27,45.2471
2022-09-28,70.7884
2022-09-29,65.8197
2022-09-30,66.3585
2022-10-01,66.3585
2022-10-02,66.3585
2022-10-03,65.3014
2022-10-04,65.956
2022-10-05,63.6834
2022-10-06,63.8111
2022-10-07,62.0805
2022-10-08,62.0805
2022-10-09,62.0805
2022-10-10,60.8653
2022-10-11,60.5852
2022-10-12,60.4231
2022-10-13,64.4268
2022-10-14,62.299
2022-10-15,62.299
2022-10-16,62.299
2022-10-17,63.4559
2022-10-18,63.6272
2022-10-19,61.2548
2022-10-20,60.534
2022-10-21,61.8162
2022-10-22,61.8162
2022-10-23,61.8162
2022-10-24,63.5449
2022-10-25,63.0977
2022-10-26,64.7603
2022-10-27,63.6548
2022-10-28,65.1962
2022-10-29,65.1962
2022-10-30,65.1962
2022-10-31,64.8197
2022-11-01,63.3068
2022-11-02,62.5649
2022-11-03,63.0689
2022-11-04,63.4936
2022-11-05,63.4936
2022-11-06,63.4936
2022-11-07,64.252
2022-11-08,64.6696
2022-11-09,62.7731
2022-11-10,65.0815
2022-11-11,64.4654
2022-11-12,64.4654
2022-11-13,64.4654
2022-11-14,66.9535
2022-11-15,67.1318
2022-11-16,67.1904
2022-11-17,67.7177
2022-11-18,67.9373
2022-11-19,67.9373
2022-11-20,67.9373
2022-11-21,67.2279
2022-11-22,68.5982
2022-11-23,66.7435
2022-11-24,66.7435
2022-11-25,67.2201
2022-11-26,67.2201
2022-11-27,67.2201
2022-11-28,60.2569
2022-11-29,60.0191
2022-11-30,64.132
2022-12-01,62.5265
2022-12-02,61.1201
2022-12-03,61.1201
2022-12-04,61.1201
2022-12-05,58.2923
2022-12-06,57.7174
2022-12-07,57.9453
2022-12-08,56.5312
2022-12-09,54.8381
2022-12-10,54.8381
2022-12-11,54.8381
2022-12-12,56.7149
2022-12-13,56.9454
2022-12-14,55.9078
2022-12-15,53.3327
2022-12-16,53.9352
2022-12-17,53.9352
2022-12-18,53.9352
2022-12-19,53.656
2022-12-20,54.9155
2022-12-21,54.5967
2022-12-22,51.6165
2022-12-23,50.949
2022-12-24,50.949
2022-12-25,50.949
2022-12-26,50.949
2022-12-27,48.9658
2022-12-28,48.6401
2022-12-29,49.5718
2022-12-30,50.012
2022-12-31,50.012
2023-01-01,50.012
2023-01-02,50.012
2023-01-03,47.9908
2023-01-04,47.1545
2023-01-05,47.5597
2023-01-06,51.3492
2023-01-07,51.3492
2023-01-08,51.3492
2023-01-09,49.1752
2023-01-10,52.2846
2023-01-11,53.8322
2023-01-12,55.1188
2023-01-13,55.0979
2023-01-14,55.0979
2023-01-15,55.0979
2023-01-16,55.0979
2023-01-17,55.768
2023-01-18,52.5639
2023-01-19,50.9125
2023-01-20,53.4664
2023-01-21,53.4664
2023-01-22,53.4664
2023-01-23,56.0499
2023-01-24,56.0238
2023-01-25,56.2179
2023-01-26,55.9845
2023-01-27,54.9502
2023-01-28,54.9502
2023-01-29,54.9502
2023-01-30,52.6849
2023-01-31,54.9849
2023-02-01,55.3021
2023-02-02,53.0481
2023-02-03,50.998
2023-02-04,50.998
2023-02-05,50.998
2023-02-06,53.233
2023-02-07,54.6815
2023-02-08,51.5461
2023-02-09,52.2798
2023-02-10,51.9126
2023-02-11,51.9126
2023-02-12,51.9126
2023-02-13,53.9032
2023-02-14,53.1482
2023-02-15,48.0523
2023-02-16,44.7763
2023-02-17,48.1393
2023-02-18,48.1393
2023-02-19,48.1393
2023-02-20,48.1393
2023-02-21,45.4436
2023-02-22,45.7457
2023-02-23,45.4935
2023-02-24,44.674
2023-02-25,44.674
2023-02-26,44.674
2023-02-27,44.323
2023-02-28,44.6848
2023-03-01,45.9779
2023-03-02,44.3972
2023-03-03,45.2526
2023-03-04,45.2526
2023-03-05,45.2526
2023-03-06,45.2431
2023-03-07,42.7567
2023-03-08,41.9311
2023-03-09,40.1915
2023-03-10,39.1776
2023-03-11,39.1776
2023-03-12,39.1776
2023-03-13,40.4502
2023-03-14,42.8138
2023-03-15,42.8262
2023-03-16,44.6089
2023-03-17,43.5886
2023-03-18,43.5886
2023-03-19,43.5886
