,LLY US Equity
2021-01-12,63.0125
2021-01-13,65.8097
2021-01-14,66.2783
2021-01-15,67.8415
2021-01-16,67.8415
2021-01-17,67.8415
2021-01-18,67.8415
2021-01-19,70.5136
2021-01-20,71.4
2021-01-21,71.7445
2021-01-22,72.9179
2021-01-23,72.9179
2021-01-24,72.9179
2021-01-25,74.699
2021-01-26,74.8011
2021-01-27,70.6918
2021-01-28,71.494
2021-01-29,69.8271
2021-01-30,69.8271
2021-01-31,69.8271
2021-02-01,66.238
2021-02-02,62.4046
2021-02-03,62.0055
2021-02-04,63.8626
2021-02-05,63.9213
2021-02-06,63.9213
2021-02-07,63.9213
2021-02-08,65.4692
2021-02-09,62.6471
2021-02-10,63.7151
2021-02-11,63.0444
2021-02-12,64.9189
2021-02-13,64.9189
2021-02-14,64.9189
2021-02-15,64.9189
2021-02-16,63.8309
2021-02-17,64.1155
2021-02-18,60.3664
2021-02-19,60.2299
2021-02-20,60.2299
2021-02-21,60.2299
2021-02-22,60.0614
2021-02-23,60.9101
2021-02-24,61.8602
2021-02-25,61.3311
2021-02-26,61.8472
2021-02-27,61.8472
2021-02-28,61.8472
2021-03-01,62.6095
2021-03-02,60.7575
2021-03-03,59.0967
2021-03-04,57.9782
2021-03-05,61.2902
2021-03-06,61.2902
2021-03-07,61.2902
2021-03-08,61.3446
2021-03-09,60.6084
2021-03-10,60.0734
2021-03-11,59.8746
2021-03-12,61.4528
2021-03-13,61.4528
2021-03-14,61.4528
2021-03-15,48.4558
2021-03-16,49.4725
2021-03-17,47.166
2021-03-18,45.6866
2021-03-19,45.9122
2021-03-20,45.9122
2021-03-21,45.9122
2021-03-22,46.8949
2021-03-23,45.698
2021-03-24,43.8179
2021-03-25,45.7391
2021-03-26,47.1602
2021-03-27,47.1602
2021-03-28,47.1602
2021-03-29,47.8161
2021-03-30,47.3205
2021-03-31,48.1934
2021-04-01,47.2245
2021-04-02,47.2245
2021-04-03,47.2245
2021-04-04,47.2245
2021-04-05,47.0079
2021-04-06,45.7129
2021-04-07,45.4156
2021-04-08,45.6366
2021-04-09,47.0733
2021-04-10,47.0733
2021-04-11,47.0733
2021-04-12,45.3139
2021-04-13,45.8704
2021-04-14,46.245
2021-04-15,48.5343
2021-04-16,50.9963
2021-04-17,50.9963
2021-04-18,50.9963
2021-04-19,51.2787
2021-04-20,51.9905
2021-04-21,52.2435
2021-04-22,49.169
2021-04-23,50.4604
2021-04-24,50.4604
2021-04-25,50.4604
2021-04-26,49.2967
2021-04-27,45.6583
2021-04-28,44.5318
2021-04-29,45.9042
2021-04-30,46.3783
2021-05-01,46.3783
2021-05-02,46.3783
2021-05-03,48.937
2021-05-04,50.6984
2021-05-05,54.0163
2021-05-06,54.7542
2021-05-07,55.7939
2021-05-08,55.7939
2021-05-09,55.7939
2021-05-10,55.2276
2021-05-11,55.2188
2021-05-12,53.8455
2021-05-13,55.756
2021-05-14,56.6659
2021-05-15,56.6659
2021-05-16,56.6659
2021-05-17,56.0277
2021-05-18,55.1769
2021-05-19,56.6011
2021-05-20,58.7777
2021-05-21,59.024
2021-05-22,59.024
2021-05-23,59.024
2021-05-24,59.833
2021-05-25,57.9639
2021-05-26,59.2585
2021-05-27,57.4088
2021-05-28,57.8197
2021-05-29,57.8197
2021-05-30,57.8197
2021-05-31,57.8197
2021-06-01,56.4427
2021-06-02,57.0124
2021-06-03,59.7504
2021-06-04,59.0098
2021-06-05,59.0098
2021-06-06,59.0098
2021-06-07,70.4372
2021-06-08,68.6787
2021-06-09,70.8696
2021-06-10,73.5884
2021-06-11,65.6448
2021-06-12,65.6448
2021-06-13,65.6448
2021-06-14,66.4419
2021-06-15,64.4562
2021-06-16,62.3926
2021-06-17,63.0358
2021-06-18,60.3412
2021-06-19,60.3412
2021-06-20,60.3412
2021-06-21,62.2217
2021-06-22,61.3237
2021-06-23,58.2546
2021-06-24,64.8997
2021-06-25,63.0992
2021-06-26,63.0992
2021-06-27,63.0992
2021-06-28,61.8091
2021-06-29,62.268
2021-06-30,62.329
2021-07-01,62.9941
2021-07-02,64.1452
2021-07-03,64.1452
2021-07-04,64.1452
2021-07-05,64.1452
2021-07-06,64.7307
2021-07-07,64.8932
2021-07-08,65.4286
2021-07-09,63.7798
2021-07-10,63.7798
2021-07-11,63.7798
2021-07-12,64.2264
2021-07-13,63.6612
2021-07-14,64.1439
2021-07-15,60.293
2021-07-16,60.787
2021-07-17,60.787
2021-07-18,60.787
2021-07-19,61.6252
2021-07-20,62.0646
2021-07-21,63.1894
2021-07-22,63.7767
2021-07-23,66.3931
2021-07-24,66.3931
2021-07-25,66.3931
2021-07-26,65.5793
2021-07-27,65.7503
2021-07-28,67.0892
2021-07-29,66.014
2021-07-30,64.3593
2021-07-31,64.3593
2021-08-01,64.3593
2021-08-02,65.859
2021-08-03,69.8361
2021-08-04,72.1519
2021-08-05,72.7269
2021-08-06,72.0558
2021-08-07,72.0558
2021-08-08,72.0558
2021-08-09,73.319
2021-08-10,74.0656
2021-08-11,69.3741
2021-08-12,69.4566
2021-08-13,69.7405
2021-08-14,69.7405
2021-08-15,69.7405
2021-08-16,71.8371
2021-08-17,72.7803
2021-08-18,69.1561
2021-08-19,69.8529
2021-08-20,70.0428
2021-08-21,70.0428
2021-08-22,70.0428
2021-08-23,67.3822
2021-08-24,63.3161
2021-08-25,63.8082
2021-08-26,61.8194
2021-08-27,60.616
2021-08-28,60.616
2021-08-29,60.616
2021-08-30,61.8681
2021-08-31,58.83
2021-09-01,58.1757
2021-09-02,59.3169
2021-09-03,59.2861
2021-09-04,59.2861
2021-09-05,59.2861
2021-09-06,59.2861
2021-09-07,55.7401
2021-09-08,55.7632
2021-09-09,46.4418
2021-09-10,46.1727
2021-09-11,46.1727
2021-09-12,46.1727
2021-09-13,45.336
2021-09-14,42.7987
2021-09-15,43.2307
2021-09-16,41.8564
2021-09-17,41.3809
2021-09-18,41.3809
2021-09-19,41.3809
2021-09-20,42.4882
2021-09-21,41.7102
2021-09-22,40.7287
2021-09-23,43.5784
2021-09-24,43.3009
2021-09-25,43.3009
2021-09-26,43.3009
2021-09-27,40.4843
2021-09-28,38.1506
2021-09-29,44.2211
2021-09-30,44.6636
2021-10-01,43.9012
2021-10-02,43.9012
2021-10-03,43.9012
2021-10-04,41.5207
2021-10-05,45.4459
2021-10-06,43.9017
2021-10-07,47.1184
2021-10-08,47.562
2021-10-09,47.562
2021-10-10,47.562
2021-10-11,47.4158
2021-10-12,46.9241
2021-10-13,49.1666
2021-10-14,49.318
2021-10-15,50.0501
2021-10-16,50.0501
2021-10-17,50.0501
2021-10-18,50.7307
2021-10-19,52.747
2021-10-20,53.5791
2021-10-21,51.8702
2021-10-22,53.425
2021-10-23,53.425
2021-10-24,53.425
2021-10-25,54.1963
2021-10-26,56.155
2021-10-27,57.123
2021-10-28,58.8504
2021-10-29,59.5971
2021-10-30,59.5971
2021-10-31,59.5971
2021-11-01,55.5657
2021-11-02,59.4877
2021-11-03,63.6321
2021-11-04,65.4726
2021-11-05,61.4034
2021-11-06,61.4034
2021-11-07,61.4034
2021-11-08,58.5966
2021-11-09,59.2391
2021-11-10,60.3622
2021-11-11,59.069
2021-11-12,57.7158
2021-11-13,57.7158
2021-11-14,57.7158
2021-11-15,56.9429
2021-11-16,56.4874
2021-11-17,58.1738
2021-11-18,58.2464
2021-11-19,57.8106
2021-11-20,57.8106
2021-11-21,57.8106
2021-11-22,57.6265
2021-11-23,58.4271
2021-11-24,58.4485
2021-11-25,58.4485
2021-11-26,57.2087
2021-11-27,57.2087
2021-11-28,57.2087
2021-11-29,53.2382
2021-11-30,48.9323
2021-12-01,49.6091
2021-12-02,48.8412
2021-12-03,47.4433
2021-12-04,47.4433
2021-12-05,47.4433
2021-12-06,47.9459
2021-12-07,47.1866
2021-12-08,46.6912
2021-12-09,45.7973
2021-12-10,46.7188
2021-12-11,46.7188
2021-12-12,46.7188
2021-12-13,49.8418
2021-12-14,50.4239
2021-12-15,63.7011
2021-12-16,65.1046
2021-12-17,57.9422
2021-12-18,57.9422
2021-12-19,57.9422
2021-12-20,55.7894
2021-12-21,56.385
2021-12-22,57.0773
2021-12-23,59.7686
2021-12-24,59.7686
2021-12-25,59.7686
2021-12-26,59.7686
2021-12-27,61.7639
2021-12-28,60.6045
2021-12-29,61.3587
2021-12-30,60.6525
2021-12-31,60.0233
2022-01-01,60.0233
2022-01-02,60.0233
2022-01-03,57.341
2022-01-04,54.5764
2022-01-05,51.3686
2022-01-06,50.708
2022-01-07,50.7923
2022-01-08,50.7923
2022-01-09,50.7923
2022-01-10,51.1028
2022-01-11,52.2324
2022-01-12,48.8515
2022-01-13,45.8532
2022-01-14,43.4059
2022-01-15,43.4059
2022-01-16,43.4059
2022-01-17,43.4059
2022-01-18,45.0194
2022-01-19,44.1282
2022-01-20,43.2856
2022-01-21,43.2545
2022-01-22,43.2545
2022-01-23,43.2545
2022-01-24,42.0733
2022-01-25,41.6455
2022-01-26,40.928
2022-01-27,40.4147
2022-01-28,45.602
2022-01-29,45.602
2022-01-30,45.602
2022-01-31,45.771
2022-02-01,47.454
2022-02-02,48.9016
2022-02-03,45.819
2022-02-04,44.5921
2022-02-05,44.5921
2022-02-06,44.5921
2022-02-07,45.3549
2022-02-08,43.5895
2022-02-09,45.6111
2022-02-10,43.8546
2022-02-11,42.0547
2022-02-12,42.0547
2022-02-13,42.0547
2022-02-14,42.0225
2022-02-15,47.4556
2022-02-16,48.4068
2022-02-17,46.1187
2022-02-18,45.7981
2022-02-19,45.7981
2022-02-20,45.7981
2022-02-21,45.7981
2022-02-22,45.2168
2022-02-23,44.8079
2022-02-24,47.6563
2022-02-25,51.8443
2022-02-26,51.8443
2022-02-27,51.8443
2022-02-28,51.352
2022-03-01,51.101
2022-03-02,53.5389
2022-03-03,55.7246
2022-03-04,57.6739
2022-03-05,57.6739
2022-03-06,57.6739
2022-03-07,56.9201
2022-03-08,55.8699
2022-03-09,57.2351
2022-03-10,58.7268
2022-03-11,58.8555
2022-03-12,58.8555
2022-03-13,58.8555
2022-03-14,60.0967
2022-03-15,62.8692
2022-03-16,63.2697
2022-03-17,66.7078
2022-03-18,67.4481
2022-03-19,67.4481
2022-03-20,67.4481
2022-03-21,68.1362
2022-03-22,64.8596
2022-03-23,64.2851
2022-03-24,65.6138
2022-03-25,66.1095
2022-03-26,66.1095
2022-03-27,66.1095
2022-03-28,67.0837
2022-03-29,64.7005
2022-03-30,65.2857
2022-03-31,62.7598
2022-04-01,65.2491
2022-04-02,65.2491
2022-04-03,65.2491
2022-04-04,64.366
2022-04-05,64.788
2022-04-06,69.4569
2022-04-07,70.2486
2022-04-08,71.2199
2022-04-09,71.2199
2022-04-10,71.2199
2022-04-11,69.2609
2022-04-12,68.6314
2022-04-13,64.8811
2022-04-14,64.3366
2022-04-15,64.3366
2022-04-16,64.3366
2022-04-17,64.3366
2022-04-18,62.3064
2022-04-19,61.1185
2022-04-20,58.5108
2022-04-21,56.4929
2022-04-22,50.5633
2022-04-23,50.5633
2022-04-24,50.5633
2022-04-25,53.5618
2022-04-26,52.3584
2022-04-27,53.3914
2022-04-28,58.4181
2022-04-29,55.7913
2022-04-30,55.7913
2022-05-01,55.7913
2022-05-02,54.5232
2022-05-03,53.79
2022-05-04,56.5603
2022-05-05,55.2901
2022-05-06,57.0756
2022-05-07,57.0756
2022-05-08,57.0756
2022-05-09,53.3443
2022-05-10,51.7341
2022-05-11,52.1531
2022-05-12,54.2728
2022-05-13,54.6037
2022-05-14,54.6037
2022-05-15,54.6037
2022-05-16,57.6378
2022-05-17,58.3877
2022-05-18,55.2758
2022-05-19,51.2194
2022-05-20,55.937
2022-05-21,55.937
2022-05-22,55.937
2022-05-23,57.213
2022-05-24,58.3315
2022-05-25,58.6806
2022-05-26,60.7697
2022-05-27,63.7176
2022-05-28,63.7176
2022-05-29,63.7176
2022-05-30,63.7176
2022-05-31,59.1132
2022-06-01,58.0925
2022-06-02,54.5226
2022-06-03,54.2118
2022-06-04,54.2118
2022-06-05,54.2118
2022-06-06,54.7961
2022-06-07,57.6534
2022-06-08,58.0893
2022-06-09,53.8643
2022-06-10,51.5029
2022-06-11,51.5029
2022-06-12,51.5029
2022-06-13,49.4439
2022-06-14,49.2696
2022-06-15,50.0866
2022-06-16,48.2875
2022-06-17,49.3697
2022-06-18,49.3697
2022-06-19,49.3697
2022-06-20,49.3697
2022-06-21,51.7468
2022-06-22,54.9253
2022-06-23,56.8229
2022-06-24,60.5026
2022-06-25,60.5026
2022-06-26,60.5026
2022-06-27,60.943
2022-06-28,57.0914
2022-06-29,58.6004
2022-06-30,58.9419
2022-07-01,59.0782
2022-07-02,59.0782
2022-07-03,59.0782
2022-07-04,59.0782
2022-07-05,59.7886
2022-07-06,60.6387
2022-07-07,59.6721
2022-07-08,60.4197
2022-07-09,60.4197
2022-07-10,60.4197
2022-07-11,60.5996
2022-07-12,57.244
2022-07-13,56.7528
2022-07-14,58.207
2022-07-15,59.6975
2022-07-16,59.6975
2022-07-17,59.6975
2022-07-18,55.4295
2022-07-19,56.8671
2022-07-20,55.1354
2022-07-21,56.7337
2022-07-22,57.3223
2022-07-23,57.3223
2022-07-24,57.3223
2022-07-25,58.222
2022-07-26,58.2252
2022-07-27,57.0217
2022-07-28,57.6644
2022-07-29,57.1369
2022-07-30,57.1369
2022-07-31,57.1369
2022-08-01,54.5602
2022-08-02,52.8038
2022-08-03,50.1125
2022-08-04,46.9857
2022-08-05,45.3579
2022-08-06,45.3579
2022-08-07,45.3579
2022-08-08,45.87
2022-08-09,46.1003
2022-08-10,46.816
2022-08-11,45.4649
2022-08-12,48.9706
2022-08-13,48.9706
2022-08-14,48.9706
2022-08-15,51.3723
2022-08-16,49.8683
2022-08-17,52.451
2022-08-18,52.4081
2022-08-19,54.7259
2022-08-20,54.7259
2022-08-21,54.7259
2022-08-22,54.8499
2022-08-23,51.3227
2022-08-24,52.8023
2022-08-25,54.4255
2022-08-26,51.1924
2022-08-27,51.1924
2022-08-28,51.1924
2022-08-29,49.0415
2022-08-30,47.846
2022-08-31,45.6933
2022-09-01,48.9256
2022-09-02,46.1217
2022-09-03,46.1217
2022-09-04,46.1217
2022-09-05,46.1217
2022-09-06,48.2799
2022-09-07,50.0809
2022-09-08,51.5062
2022-09-09,52.3009
2022-09-10,52.3009
2022-09-11,52.3009
2022-09-12,51.3201
2022-09-13,48.036
2022-09-14,49.2394
2022-09-15,49.1867
2022-09-16,48.9621
2022-09-17,48.9621
2022-09-18,48.9621
2022-09-19,47.4922
2022-09-20,46.2229
2022-09-21,44.3087
2022-09-22,50.1609
2022-09-23,50.382
2022-09-24,50.382
2022-09-25,50.382
2022-09-26,48.8762
2022-09-27,50.2739
2022-09-28,57.9622
2022-09-29,56.2727
2022-09-30,53.8003
2022-10-01,53.8003
2022-10-02,53.8003
2022-10-03,53.1474
2022-10-04,55.7228
2022-10-05,56.2861
2022-10-06,56.6394
2022-10-07,54.2032
2022-10-08,54.2032
2022-10-09,54.2032
2022-10-10,53.1615
2022-10-11,54.3764
2022-10-12,53.2104
2022-10-13,55.655
2022-10-14,55.3728
2022-10-15,55.3728
2022-10-16,55.3728
2022-10-17,55.8199
2022-10-18,56.5659
2022-10-19,54.1732
2022-10-20,54.0825
2022-10-21,57.9554
2022-10-22,57.9554
2022-10-23,57.9554
2022-10-24,60.0781
2022-10-25,61.051
2022-10-26,62.8499
2022-10-27,62.1562
2022-10-28,63.1383
2022-10-29,63.1383
2022-10-30,63.1383
2022-10-31,63.7355
2022-11-01,59.4115
2022-11-02,60.1121
2022-11-03,62.0266
2022-11-04,60.1295
2022-11-05,60.1295
2022-11-06,60.1295
2022-11-07,62.271
2022-11-08,62.7012
2022-11-09,61.163
2022-11-10,62.6854
2022-11-11,55.8608
2022-11-12,55.8608
2022-11-13,55.8608
2022-11-14,57.2544
2022-11-15,54.9413
2022-11-16,55.8414
2022-11-17,58.1185
2022-11-18,58.3734
2022-11-19,58.3734
2022-11-20,58.3734
2022-11-21,58.1699
2022-11-22,58.0485
2022-11-23,58.3092
2022-11-24,58.3092
2022-11-25,59.406
2022-11-26,59.406
2022-11-27,59.406
2022-11-28,59.5681
2022-11-29,58.7192
2022-11-30,60.9731
2022-12-01,60.613
2022-12-02,61.985
2022-12-03,61.985
2022-12-04,61.985
2022-12-05,59.3445
2022-12-06,58.9881
2022-12-07,60.1212
2022-12-08,60.0312
2022-12-09,54.9254
2022-12-10,54.9254
2022-12-11,54.9254
2022-12-12,57.1126
2022-12-13,53.4322
2022-12-14,55.118
2022-12-15,53.6687
2022-12-16,53.6102
2022-12-17,53.6102
2022-12-18,53.6102
2022-12-19,52.7228
2022-12-20,53.4325
2022-12-21,56.4741
2022-12-22,55.2694
2022-12-23,56.1967
2022-12-24,56.1967
2022-12-25,56.1967
2022-12-26,56.1967
2022-12-27,54.8258
2022-12-28,54.9538
2022-12-29,55.642
2022-12-30,55.0714
2022-12-31,55.0714
2023-01-01,55.0714
2023-01-02,55.0714
2023-01-03,54.6538
2023-01-04,53.7167
2023-01-05,51.6891
2023-01-06,53.4377
2023-01-07,53.4377
2023-01-08,53.4377
2023-01-09,47.6226
2023-01-10,48.9038
2023-01-11,52.0843
2023-01-12,51.5256
2023-01-13,52.5462
2023-01-14,52.5462
2023-01-15,52.5462
2023-01-16,52.5462
2023-01-17,50.828
2023-01-18,48.4098
2023-01-19,48.0261
2023-01-20,45.9948
2023-01-21,45.9948
2023-01-22,45.9948
2023-01-23,44.4948
2023-01-24,46.4511
2023-01-25,47.9671
2023-01-26,47.2544
2023-01-27,44.8841
2023-01-28,44.8841
2023-01-29,44.8841
2023-01-30,44.2623
2023-01-31,46.0269
2023-02-01,45.3835
2023-02-02,40.9363
2023-02-03,44.8809
2023-02-04,44.8809
2023-02-05,44.8809
2023-02-06,44.3616
2023-02-07,45.2932
2023-02-08,45.7813
2023-02-09,46.2819
2023-02-10,47.8468
2023-02-11,47.8468
2023-02-12,47.8468
2023-02-13,50.2251
2023-02-14,49.4669
2023-02-15,44.3802
2023-02-16,41.2541
2023-02-17,42.349
2023-02-18,42.349
2023-02-19,42.349
2023-02-20,42.349
2023-02-21,42.0394
2023-02-22,42.7976
2023-02-23,42.2298
2023-02-24,40.1397
2023-02-25,40.1397
2023-02-26,40.1397
2023-02-27,38.4586
2023-02-28,36.746
2023-03-01,38.2987
2023-03-02,38.7626
2023-03-03,40.5389
2023-03-04,40.5389
2023-03-05,40.5389
2023-03-06,40.8173
2023-03-07,37.9293
2023-03-08,38.9539
2023-03-09,41.2187
2023-03-10,40.5578
2023-03-11,40.5578
2023-03-12,40.5578
2023-03-13,45.2569
2023-03-14,46.45
2023-03-15,47.55
2023-03-16,47.5778
2023-03-17,47.4259
2023-03-18,47.4259
2023-03-19,47.4259
2023-03-20,49.5317
