,BMY US Equity
2020-04-24,56.3608
2020-04-25,56.3608
2020-04-26,56.3608
2020-04-27,56.7914
2020-04-28,56.0166
2020-04-29,55.0729
2020-04-30,53.5716
2020-05-01,52.5771
2020-05-02,52.5771
2020-05-03,52.5771
2020-05-04,52.4124
2020-05-05,54.3676
2020-05-06,53.9247
2020-05-07,53.7474
2020-05-08,53.7649
2020-05-09,53.7649
2020-05-10,53.7649
2020-05-11,56.5014
2020-05-12,57.6136
2020-05-13,57.4375
2020-05-14,58.2626
2020-05-15,58.7914
2020-05-16,58.7914
2020-05-17,58.7914
2020-05-18,57.6346
2020-05-19,55.5796
2020-05-20,53.3043
2020-05-21,52.1465
2020-05-22,51.3979
2020-05-23,51.3979
2020-05-24,51.3979
2020-05-25,51.3979
2020-05-26,50.393
2020-05-27,50.5632
2020-05-28,49.2735
2020-05-29,49.076
2020-05-30,49.076
2020-05-31,49.076
2020-06-01,50.3793
2020-06-02,51.1954
2020-06-03,50.1525
2020-06-04,51.7247
2020-06-05,52.7228
2020-06-06,52.7228
2020-06-07,52.7228
2020-06-08,52.9515
2020-06-09,51.6589
2020-06-10,49.7252
2020-06-11,42.3732
2020-06-12,41.3825
2020-06-13,41.3825
2020-06-14,41.3825
2020-06-15,39.4899
2020-06-16,44.3156
2020-06-17,44.1114
2020-06-18,42.3141
2020-06-19,43.3855
2020-06-20,43.3855
2020-06-21,43.3855
2020-06-22,46.0926
2020-06-23,47.9292
2020-06-24,46.6851
2020-06-25,47.6375
2020-06-26,46.3328
2020-06-27,46.3328
2020-06-28,46.3328
2020-06-29,46.9435
2020-06-30,49.2417
2020-07-01,50.6353
2020-07-02,50.9915
2020-07-03,50.9915
2020-07-04,50.9915
2020-07-05,50.9915
2020-07-06,53.2801
2020-07-07,53.4941
2020-07-08,51.7058
2020-07-09,48.3824
2020-07-10,46.9194
2020-07-11,46.9194
2020-07-12,46.9194
2020-07-13,47.6895
2020-07-14,48.0307
2020-07-15,51.2718
2020-07-16,51.3855
2020-07-17,53.7722
2020-07-18,53.7722
2020-07-19,53.7722
2020-07-20,51.4989
2020-07-21,52.2622
2020-07-22,52.3762
2020-07-23,52.4232
2020-07-24,47.5211
2020-07-25,47.5211
2020-07-26,47.5211
2020-07-27,48.0189
2020-07-28,51.3157
2020-07-29,50.6415
2020-07-30,49.9625
2020-07-31,49.4482
2020-08-01,49.4482
2020-08-02,49.4482
2020-08-03,50.5516
2020-08-04,51.4731
2020-08-05,52.023
2020-08-06,55.8788
2020-08-07,55.0142
2020-08-08,55.0142
2020-08-09,55.0142
2020-08-10,56.7986
2020-08-11,59.5187
2020-08-12,60.5198
2020-08-13,59.3293
2020-08-14,59.0889
2020-08-15,59.0889
2020-08-16,59.0889
2020-08-17,60.052
2020-08-18,58.233
2020-08-19,58.3657
2020-08-20,55.7112
2020-08-21,55.6209
2020-08-22,55.6209
2020-08-23,55.6209
2020-08-24,56.1596
2020-08-25,56.8977
2020-08-26,55.512
2020-08-27,56.1035
2020-08-28,55.6377
2020-08-29,55.6377
2020-08-30,55.6377
2020-08-31,55.0634
2020-09-01,51.1142
2020-09-02,52.9039
2020-09-03,48.3946
2020-09-04,48.1208
2020-09-05,48.1208
2020-09-06,48.1208
2020-09-07,48.1208
2020-09-08,44.429
2020-09-09,46.0863
2020-09-10,44.1307
2020-09-11,46.2224
2020-09-12,46.2224
2020-09-13,46.2224
2020-09-14,48.2552
2020-09-15,47.8076
2020-09-16,47.5927
2020-09-17,47.4547
2020-09-18,47.0877
2020-09-19,47.0877
2020-09-20,47.0877
2020-09-21,43.108
2020-09-22,46.2118
2020-09-23,46.908
2020-09-24,44.9708
2020-09-25,48.647
2020-09-26,48.647
2020-09-27,48.647
2020-09-28,49.269
2020-09-29,49.8121
2020-09-30,50.9276
2020-10-01,50.8672
2020-10-02,47.6501
2020-10-03,47.6501
2020-10-04,47.6501
2020-10-05,49.1032
2020-10-06,45.1591
2020-10-07,52.4168
2020-10-08,55.1652
2020-10-09,55.6073
2020-10-10,55.6073
2020-10-11,55.6073
2020-10-12,55.6299
2020-10-13,53.6495
2020-10-14,53.2851
2020-10-15,51.6653
2020-10-16,53.7227
2020-10-17,53.7227
2020-10-18,53.7227
2020-10-19,52.4002
2020-10-20,52.0337
2020-10-21,50.325
2020-10-22,52.2655
2020-10-23,50.5041
2020-10-24,50.5041
2020-10-25,50.5041
2020-10-26,49.2504
2020-10-27,46.8196
2020-10-28,44.4292
2020-10-29,44.9043
2020-10-30,46.4725
2020-10-31,46.4725
2020-11-01,46.4725
2020-11-02,49.3962
2020-11-03,53.7898
2020-11-04,61.9685
2020-11-05,57.7304
2020-11-06,57.8192
2020-11-07,57.8192
2020-11-08,57.8192
2020-11-09,58.3265
2020-11-10,59.1256
2020-11-11,56.3321
2020-11-12,54.7035
2020-11-13,56.3968
2020-11-14,56.3968
2020-11-15,56.3968
2020-11-16,58.0382
2020-11-17,57.5795
2020-11-18,52.1124
2020-11-19,52.2748
2020-11-20,51.1974
2020-11-21,51.1974
2020-11-22,51.1974
2020-11-23,51.8603
2020-11-24,54.5388
2020-11-25,53.6364
2020-11-26,53.6364
2020-11-27,54.0708
2020-11-28,54.0708
2020-11-29,54.0708
2020-11-30,52.4957
2020-12-01,52.5177
2020-12-02,51.945
2020-12-03,50.9454
2020-12-04,52.206
2020-12-05,52.206
2020-12-06,52.206
2020-12-07,49.4526
2020-12-08,49.2589
2020-12-09,48.765
2020-12-10,47.0093
2020-12-11,48.3973
2020-12-12,48.3973
2020-12-13,48.3973
2020-12-14,46.5771
2020-12-15,52.9264
2020-12-16,52.357
2020-12-17,52.8137
2020-12-18,54.1327
2020-12-19,54.1327
2020-12-20,54.1327
2020-12-21,51.294
2020-12-22,49.8801
2020-12-23,48.8475
2020-12-24,49.2268
2020-12-25,49.2268
2020-12-26,49.2268
2020-12-27,49.2268
2020-12-28,49.1514
2020-12-29,49.9446
2020-12-30,51.2556
2020-12-31,52.8024
2021-01-01,52.8024
2021-01-02,52.8024
2021-01-03,52.8024
2021-01-04,50.9891
2021-01-05,51.4403
2021-01-06,51.8449
2021-01-07,53.6046
2021-01-08,53.9476
2021-01-09,53.9476
2021-01-10,53.9476
2021-01-11,59.8098
2021-01-12,60.768
2021-01-13,58.5697
2021-01-14,61.2426
2021-01-15,62.258
2021-01-16,62.258
2021-01-17,62.258
2021-01-18,62.258
2021-01-19,62.6474
2021-01-20,61.0511
2021-01-21,54.934
2021-01-22,55.7755
2021-01-23,55.7755
2021-01-24,55.7755
2021-01-25,56.3743
2021-01-26,55.2564
2021-01-27,49.0172
2021-01-28,49.673
2021-01-29,47.6531
2021-01-30,47.6531
2021-01-31,47.6531
2021-02-01,49.5769
2021-02-02,51.3095
2021-02-03,49.1324
2021-02-04,48.0433
2021-02-05,46.5886
2021-02-06,46.5886
2021-02-07,46.5886
2021-02-08,45.0666
2021-02-09,44.0525
2021-02-10,44.7097
2021-02-11,44.6871
2021-02-12,44.6871
2021-02-13,44.6871
2021-02-14,44.6871
2021-02-15,44.6871
2021-02-16,43.3034
2021-02-17,46.7441
2021-02-18,47.9253
2021-02-19,46.8748
2021-02-20,46.8748
2021-02-21,46.8748
2021-02-22,47.9704
2021-02-23,47.2722
2021-02-24,52.2514
2021-02-25,50.9473
2021-02-26,48.9608
2021-02-27,48.9608
2021-02-28,48.9608
2021-03-01,49.7505
2021-03-02,48.8129
2021-03-03,47.476
2021-03-04,44.0889
2021-03-05,47.1067
2021-03-06,47.1067
2021-03-07,47.1067
2021-03-08,47.1608
2021-03-09,47.4944
2021-03-10,48.5032
2021-03-11,46.9982
2021-03-12,47.8354
2021-03-13,47.8354
2021-03-14,47.8354
2021-03-15,49.9505
2021-03-16,51.3385
2021-03-17,52.093
2021-03-18,52.5012
2021-03-19,53.5119
2021-03-20,53.5119
2021-03-21,53.5119
2021-03-22,55.3194
2021-03-23,52.9396
2021-03-24,51.9658
2021-03-25,53.3257
2021-03-26,56.3277
2021-03-27,56.3277
2021-03-28,56.3277
2021-03-29,56.6537
2021-03-30,54.2064
2021-03-31,55.0325
2021-04-01,54.3779
2021-04-02,54.3779
2021-04-03,54.3779
2021-04-04,54.3779
2021-04-05,55.0145
2021-04-06,51.2211
2021-04-07,51.4558
2021-04-08,50.9799
2021-04-09,53.0751
2021-04-10,53.0751
2021-04-11,53.0751
2021-04-12,53.311
2021-04-13,55.8647
2021-04-14,56.5008
2021-04-15,58.2074
2021-04-16,60.7844
2021-04-17,60.7844
2021-04-18,60.7844
2021-04-19,61.1248
2021-04-20,62.2857
2021-04-21,62.8594
2021-04-22,62.8594
2021-04-23,61.5649
2021-04-24,61.5649
2021-04-25,61.5649
2021-04-26,61.0614
2021-04-27,61.2526
2021-04-28,61.4485
2021-04-29,49.7727
2021-04-30,48.3501
2021-05-01,48.3501
2021-05-02,48.3501
2021-05-03,51.5789
2021-05-04,52.9286
2021-05-05,54.9465
2021-05-06,54.2218
2021-05-07,54.1547
2021-05-08,54.1547
2021-05-09,54.1547
2021-05-10,54.9059
2021-05-11,53.3748
2021-05-12,54.1858
2021-05-13,55.6917
2021-05-14,55.1039
2021-05-15,55.1039
2021-05-16,55.1039
2021-05-17,56.8133
2021-05-18,57.2201
2021-05-19,57.0217
2021-05-20,61.0713
2021-05-21,61.2017
2021-05-22,61.2017
2021-05-23,61.2017
2021-05-24,61.8365
2021-05-25,59.6085
2021-05-26,57.0794
2021-05-27,55.4568
2021-05-28,55.4879
2021-05-29,55.4879
2021-05-30,55.4879
2021-05-31,55.4879
2021-06-01,53.1047
2021-06-02,51.5889
2021-06-03,51.9694
2021-06-04,52.4613
2021-06-05,52.4613
2021-06-06,52.4613
2021-06-07,51.7949
2021-06-08,47.8383
2021-06-09,53.6568
2021-06-10,59.1719
2021-06-11,58.9894
2021-06-12,58.9894
2021-06-13,58.9894
2021-06-14,58.8018
2021-06-15,59.1512
2021-06-16,57.2206
2021-06-17,56.6468
2021-06-18,55.4954
2021-06-19,55.4954
2021-06-20,55.4954
2021-06-21,56.5907
2021-06-22,53.2397
2021-06-23,50.8594
2021-06-24,52.7553
2021-06-25,55.4382
2021-06-26,55.4382
2021-06-27,55.4382
2021-06-28,54.2214
2021-06-29,53.7547
2021-06-30,55.4335
2021-07-01,56.1276
2021-07-02,57.2943
2021-07-03,57.2943
2021-07-04,57.2943
2021-07-05,57.2943
2021-07-06,56.107
2021-07-07,57.5919
2021-07-08,55.7985
2021-07-09,57.2373
2021-07-10,57.2373
2021-07-11,57.2373
2021-07-12,58.2541
2021-07-13,58.0023
2021-07-14,59.3357
2021-07-15,57.4074
2021-07-16,56.8552
2021-07-17,56.8552
2021-07-18,56.8552
2021-07-19,53.0391
2021-07-20,54.2556
2021-07-21,55.7062
2021-07-22,58.1995
2021-07-23,59.3245
2021-07-24,59.3245
2021-07-25,59.3245
2021-07-26,56.6276
2021-07-27,55.8198
2021-07-28,59.5229
2021-07-29,57.2029
2021-07-30,56.1107
2021-07-31,56.1107
2021-08-01,56.1107
2021-08-02,56.5703
2021-08-03,60.2711
2021-08-04,57.073
2021-08-05,56.8068
2021-08-06,55.656
2021-08-07,55.656
2021-08-08,55.656
2021-08-09,52.9203
2021-08-10,52.9203
2021-08-11,51.0689
2021-08-12,51.3451
2021-08-13,53.2559
2021-08-14,53.2559
2021-08-15,53.2559
2021-08-16,56.9131
2021-08-17,57.7318
2021-08-18,53.8388
2021-08-19,55.5835
2021-08-20,57.5577
2021-08-21,57.5577
2021-08-22,57.5577
2021-08-23,56.5775
2021-08-24,55.0119
2021-08-25,51.7658
2021-08-26,49.7522
2021-08-27,48.5044
2021-08-28,48.5044
2021-08-29,48.5044
2021-08-30,50.5127
2021-08-31,49.3698
2021-09-01,46.1307
2021-09-02,47.189
2021-09-03,45.6624
2021-09-04,45.6624
2021-09-05,45.6624
2021-09-06,45.6624
2021-09-07,44.4376
2021-09-08,43.6589
2021-09-09,40.055
2021-09-10,38.9384
2021-09-11,38.9384
2021-09-12,38.9384
2021-09-13,38.2279
2021-09-14,36.494
2021-09-15,36.2378
2021-09-16,34.4846
2021-09-17,34.8235
2021-09-18,34.8235
2021-09-19,34.8235
2021-09-20,33.0337
2021-09-21,32.6691
2021-09-22,32.2789
2021-09-23,34.439
2021-09-24,33.5174
2021-09-25,33.5174
2021-09-26,33.5174
2021-09-27,32.6365
2021-09-28,32.6365
2021-09-29,36.2241
2021-09-30,33.9062
2021-10-01,35.4202
2021-10-02,35.4202
2021-10-03,35.4202
2021-10-04,34.044
2021-10-05,35.0344
2021-10-06,35.2174
2021-10-07,34.7616
2021-10-08,30.7583
2021-10-09,30.7583
2021-10-10,30.7583
2021-10-11,31.5044
2021-10-12,30.7335
2021-10-13,30.7822
2021-10-14,33.8128
2021-10-15,36.8111
2021-10-16,36.8111
2021-10-17,36.8111
2021-10-18,33.4396
2021-10-19,36.2064
2021-10-20,38.1698
2021-10-21,37.5227
2021-10-22,36.9986
2021-10-23,36.9986
2021-10-24,36.9986
2021-10-25,37.8959
2021-10-26,39.7148
2021-10-27,35.3554
2021-10-28,37.9329
2021-10-29,42.6287
2021-10-30,42.6287
2021-10-31,42.6287
2021-11-01,43.6019
2021-11-02,43.4657
2021-11-03,46.0128
2021-11-04,45.6919
2021-11-05,46.3951
2021-11-06,46.3951
2021-11-07,46.3951
2021-11-08,46.2711
2021-11-09,46.4561
2021-11-10,46.2256
2021-11-11,45.5575
2021-11-12,46.5171
2021-11-13,46.5171
2021-11-14,46.5171
2021-11-15,47.2781
2021-11-16,45.4473
2021-11-17,46.8397
2021-11-18,45.4285
2021-11-19,41.5145
2021-11-20,41.5145
2021-11-21,41.5145
2021-11-22,39.2316
2021-11-23,40.9742
2021-11-24,39.1608
2021-11-25,39.1608
2021-11-26,38.3918
2021-11-27,38.3918
2021-11-28,38.3918
2021-11-29,33.7622
2021-11-30,31.6522
2021-12-01,36.9773
2021-12-02,38.6991
2021-12-03,41.945
2021-12-04,41.945
2021-12-05,41.945
2021-12-06,43.6741
2021-12-07,44.6768
2021-12-08,46.2281
2021-12-09,46.0576
2021-12-10,42.8417
2021-12-11,42.8417
2021-12-12,42.8417
2021-12-13,50.9228
2021-12-14,52.1203
2021-12-15,54.8458
2021-12-16,58.3261
2021-12-17,56.5626
2021-12-18,56.5626
2021-12-19,56.5626
2021-12-20,56.916
2021-12-21,56.1189
2021-12-22,57.5979
2021-12-23,57.4438
2021-12-24,57.4438
2021-12-25,57.4438
2021-12-26,57.4438
2021-12-27,58.0017
2021-12-28,58.1436
2021-12-29,57.941
2021-12-30,58.514
2021-12-31,57.9108
2022-01-01,57.9108
2022-01-02,57.9108
2022-01-03,56.2522
2022-01-04,56.9309
2022-01-05,57.0137
2022-01-06,56.4849
2022-01-07,60.1699
2022-01-08,60.1699
2022-01-09,60.1699
2022-01-10,65.2838
2022-01-11,66.0389
2022-01-12,63.5552
2022-01-13,62.7415
2022-01-14,63.4673
2022-01-15,63.4673
2022-01-16,63.4673
2022-01-17,63.4673
2022-01-18,63.3126
2022-01-19,62.6416
2022-01-20,62.081
2022-01-21,58.0863
2022-01-22,58.0863
2022-01-23,58.0863
2022-01-24,54.823
2022-01-25,54.3139
2022-01-26,53.5593
2022-01-27,58.0042
2022-01-28,60.5367
2022-01-29,60.5367
2022-01-30,60.5367
2022-01-31,60.4648
2022-02-01,61.1798
2022-02-02,59.7272
2022-02-03,57.1021
2022-02-04,59.427
2022-02-05,59.427
2022-02-06,59.427
2022-02-07,62.1918
2022-02-08,61.1148
2022-02-09,63.8159
2022-02-10,61.5854
2022-02-11,62.3842
2022-02-12,62.3842
2022-02-13,62.3842
2022-02-14,62.1314
2022-02-15,64.1904
2022-02-16,63.5573
2022-02-17,62.7663
2022-02-18,63.128
2022-02-19,63.128
2022-02-20,63.128
2022-02-21,63.128
2022-02-22,62.734
2022-02-23,63.8543
2022-02-24,60.5958
2022-02-25,64.4406
2022-02-26,64.4406
2022-02-27,64.4406
2022-02-28,63.947
2022-03-01,63.7915
2022-03-02,64.2857
2022-03-03,64.8719
2022-03-04,65.4362
2022-03-05,65.4362
2022-03-06,65.4362
2022-03-07,62.9667
2022-03-08,58.9491
2022-03-09,59.95
2022-03-10,60.6874
2022-03-11,61.8159
2022-03-12,61.8159
2022-03-13,61.8159
2022-03-14,62.726
2022-03-15,63.9511
2022-03-16,63.5697
2022-03-17,65.598
2022-03-18,66.7127
2022-03-19,66.7127
2022-03-20,66.7127
2022-03-21,66.7795
2022-03-22,65.7331
2022-03-23,67.0341
2022-03-24,69.2552
2022-03-25,70.9645
2022-03-26,70.9645
2022-03-27,70.9645
2022-03-28,70.1758
2022-03-29,70.4159
2022-03-30,71.3888
2022-03-31,70.6476
2022-04-01,72.2191
2022-04-02,72.2191
2022-04-03,72.2191
2022-04-04,72.0675
2022-04-05,73.304
2022-04-06,74.936
2022-04-07,77.8865
2022-04-08,78.5795
2022-04-09,78.5795
2022-04-10,78.5795
2022-04-11,72.7103
2022-04-12,72.7931
2022-04-13,73.3286
2022-04-14,74.3723
2022-04-15,74.3723
2022-04-16,74.3723
2022-04-17,74.3723
2022-04-18,70.9611
2022-04-19,69.4437
2022-04-20,71.0537
2022-04-21,71.5471
2022-04-22,64.2257
2022-04-23,64.2257
2022-04-24,64.2257
2022-04-25,64.8426
2022-04-26,63.1163
2022-04-27,63.5958
2022-04-28,66.4469
2022-04-29,59.7279
2022-04-30,59.7279
2022-05-01,59.7279
2022-05-02,59.1191
2022-05-03,59.0209
2022-05-04,61.7809
2022-05-05,61.5766
2022-05-06,62.4752
2022-05-07,62.4752
2022-05-08,62.4752
2022-05-09,61.0681
2022-05-10,61.1134
2022-05-11,60.6028
2022-05-12,60.9643
2022-05-13,59.0945
2022-05-14,59.0945
2022-05-15,59.0945
2022-05-16,61.7862
2022-05-17,64.6278
2022-05-18,60.3735
2022-05-19,56.9479
2022-05-20,57.4893
2022-05-21,57.4893
2022-05-22,57.4893
2022-05-23,58.6812
2022-05-24,59.6676
2022-05-25,59.9208
2022-05-26,60.7322
2022-05-27,55.8835
2022-05-28,55.8835
2022-05-29,55.8835
2022-05-30,55.8835
2022-05-31,53.7703
2022-06-01,52.3169
2022-06-02,52.6144
2022-06-03,52.8907
2022-06-04,52.8907
2022-06-05,52.8907
2022-06-06,53.117
2022-06-07,56.7193
2022-06-08,55.3726
2022-06-09,54.7171
2022-06-10,51.889
2022-06-11,51.889
2022-06-12,51.889
2022-06-13,47.5734
2022-06-14,45.7237
2022-06-15,46.181
2022-06-16,45.1319
2022-06-17,48.6043
2022-06-18,48.6043
2022-06-19,48.6043
2022-06-20,48.6043
2022-06-21,55.4518
2022-06-22,55.6329
2022-06-23,58.1425
2022-06-24,60.704
2022-06-25,60.704
2022-06-26,60.704
2022-06-27,62.6053
2022-06-28,58.9054
2022-06-29,57.7469
2022-06-30,55.7352
2022-07-01,55.3042
2022-07-02,55.3042
2022-07-03,55.3042
2022-07-04,55.3042
2022-07-05,52.9739
2022-07-06,53.5718
2022-07-07,50.7964
2022-07-08,51.3755
2022-07-09,51.3755
2022-07-10,51.3755
2022-07-11,51.8155
2022-07-12,50.3746
2022-07-13,49.1409
2022-07-14,47.8282
2022-07-15,52.0107
2022-07-16,52.0107
2022-07-17,52.0107
2022-07-18,47.4297
2022-07-19,46.1099
2022-07-20,45.4127
2022-07-21,45.9935
2022-07-22,45.7873
2022-07-23,45.7873
2022-07-24,45.7873
2022-07-25,45.5293
2022-07-26,47.7182
2022-07-27,50.7748
2022-07-28,50.4901
2022-07-29,48.1544
2022-07-30,48.1544
2022-07-31,48.1544
2022-08-01,47.7569
2022-08-02,46.9058
2022-08-03,46.1796
2022-08-04,44.0626
2022-08-05,44.0626
2022-08-06,44.0626
2022-08-07,44.0626
2022-08-08,48.9033
2022-08-09,51.8778
2022-08-10,51.6099
2022-08-11,50.53
2022-08-12,53.3331
2022-08-13,53.3331
2022-08-14,53.3331
2022-08-15,50.5565
2022-08-16,49.5306
2022-08-17,50.6444
2022-08-18,49.5654
2022-08-19,52.5737
2022-08-20,52.5737
2022-08-21,52.5737
2022-08-22,50.5134
2022-08-23,46.2358
2022-08-24,45.4529
2022-08-25,43.4521
2022-08-26,42.7955
2022-08-27,42.7955
2022-08-28,42.7955
2022-08-29,34.9663
2022-08-30,36.1903
2022-08-31,36.7648
2022-09-01,41.1499
2022-09-02,40.3234
2022-09-03,40.3234
2022-09-04,40.3234
2022-09-05,40.3234
2022-09-06,40.4266
2022-09-07,40.7181
2022-09-08,42.3625
2022-09-09,44.3707
2022-09-10,44.3707
2022-09-11,44.3707
2022-09-12,49.5043
2022-09-13,46.8224
2022-09-14,45.716
2022-09-15,48.6033
2022-09-16,48.0783
2022-09-17,48.0783
2022-09-18,48.0783
2022-09-19,45.4785
2022-09-20,44.6153
2022-09-21,44.107
2022-09-22,48.2417
2022-09-23,47.0993
2022-09-24,47.0993
2022-09-25,47.0993
2022-09-26,46.0111
2022-09-27,46.4907
2022-09-28,50.1958
2022-09-29,49.4663
2022-09-30,48.1831
2022-10-01,48.1831
2022-10-02,48.1831
2022-10-03,47.0429
2022-10-04,48.5717
2022-10-05,49.1081
2022-10-06,47.6615
2022-10-07,46.519
2022-10-08,46.519
2022-10-09,46.519
2022-10-10,44.051
2022-10-11,46.8485
2022-10-12,46.0945
2022-10-13,49.4817
2022-10-14,49.16
2022-10-15,49.16
2022-10-16,49.16
2022-10-17,50.8354
2022-10-18,51.6166
2022-10-19,50.2401
2022-10-20,48.4792
2022-10-21,52.5315
2022-10-22,52.5315
2022-10-23,52.5315
2022-10-24,54.0978
2022-10-25,53.5819
2022-10-26,56.8335
2022-10-27,57.111
2022-10-28,60.9698
2022-10-29,60.9698
2022-10-30,60.9698
2022-10-31,61.9853
2022-11-01,62.3495
2022-11-02,61.685
2022-11-03,63.3497
2022-11-04,63.8233
2022-11-05,63.8233
2022-11-06,63.8233
2022-11-07,64.4723
2022-11-08,65.699
2022-11-09,65.1102
2022-11-10,63.925
2022-11-11,55.0602
2022-11-12,55.0602
2022-11-13,55.0602
2022-11-14,55.8564
2022-11-15,55.5958
2022-11-16,55.2804
2022-11-17,57.2305
2022-11-18,57.7773
2022-11-19,57.7773
2022-11-20,57.7773
2022-11-21,60.4981
2022-11-22,60.2322
2022-11-23,60.7321
2022-11-24,60.7321
2022-11-25,60.9136
2022-11-26,60.9136
2022-11-27,60.9136
2022-11-28,60.6237
2022-11-29,60.2971
2022-11-30,62.6616
2022-12-01,63.7341
2022-12-02,64.1775
2022-12-03,64.1775
2022-12-04,64.1775
2022-12-05,62.8108
2022-12-06,60.3973
2022-12-07,60.4175
2022-12-08,60.2587
2022-12-09,57.0046
2022-12-10,57.0046
2022-12-11,57.0046
2022-12-12,57.1414
2022-12-13,52.6896
2022-12-14,52.1169
2022-12-15,46.7585
2022-12-16,43.4943
2022-12-17,43.4943
2022-12-18,43.4943
2022-12-19,42.8185
2022-12-20,41.7807
2022-12-21,43.6641
2022-12-22,45.017
2022-12-23,43.0082
2022-12-24,43.0082
2022-12-25,43.0082
2022-12-26,43.0082
2022-12-27,42.4249
2022-12-28,41.1465
2022-12-29,41.4702
2022-12-30,41.1509
2022-12-31,41.1509
2023-01-01,41.1509
2023-01-02,41.1509
2023-01-03,42.1039
2023-01-04,43.2087
2023-01-05,42.9004
2023-01-06,46.199
2023-01-07,46.199
2023-01-08,46.199
2023-01-09,41.6165
2023-01-10,43.4816
2023-01-11,44.3155
2023-01-12,43.5364
2023-01-13,46.1571
2023-01-14,46.1571
2023-01-15,46.1571
2023-01-16,46.1571
2023-01-17,45.6751
2023-01-18,45.2596
2023-01-19,49.7398
2023-01-20,50.7753
2023-01-21,50.7753
2023-01-22,50.7753
2023-01-23,48.4765
2023-01-24,46.238
2023-01-25,48.4592
2023-01-26,48.0142
2023-01-27,46.6836
2023-01-28,46.6836
2023-01-29,46.6836
2023-01-30,45.6654
2023-01-31,47.4168
2023-02-01,44.0525
2023-02-02,48.1776
2023-02-03,52.1584
2023-02-04,52.1584
2023-02-05,52.1584
2023-02-06,52.3388
2023-02-07,52.3133
2023-02-08,50.1156
2023-02-09,45.235
2023-02-10,46.9904
2023-02-11,46.9904
2023-02-12,46.9904
2023-02-13,49.2878
2023-02-14,47.2775
2023-02-15,45.6446
2023-02-16,44.3841
2023-02-17,45.0425
2023-02-18,45.0425
2023-02-19,45.0425
2023-02-20,45.0425
2023-02-21,45.3258
2023-02-22,45.5632
2023-02-23,45.8068
2023-02-24,43.1029
2023-02-25,43.1029
2023-02-26,43.1029
2023-02-27,42.6968
2023-02-28,40.5543
2023-03-01,41.729
2023-03-02,41.3696
2023-03-03,41.7057
2023-03-04,41.7057
2023-03-05,41.7057
2023-03-06,40.8254
2023-03-07,38.9135
2023-03-08,37.4811
2023-03-09,35.976
2023-03-10,34.5059
2023-03-11,34.5059
2023-03-12,34.5059
2023-03-13,35.4944
2023-03-14,37.0864
2023-03-15,40.3585
2023-03-16,39.5577
2023-03-17,38.3762
2023-03-18,38.3762
