,GGRM IJ Equity,GGRM IJ Equity,GGRM IJ Equity,GGRM IJ Equity,GGRM IJ Equity
2010-03-08,17559.0,17624.0,17202.0,17234.0,511500.0
2010-03-09,17234.0,17624.0,17234.0,17462.0,599500.0
2010-03-10,17559.0,17689.0,17267.0,17624.0,1340500.0
2010-03-11,17689.0,17754.0,17364.0,17624.0,314500.0
2010-03-12,17397.0,17462.0,17332.0,17429.0,308000.0
2010-03-13,17397.0,17462.0,17332.0,17429.0,308000.0
2010-03-14,17397.0,17462.0,17332.0,17429.0,308000.0
2010-03-15,17429.0,17527.0,17397.0,17429.0,335000.0
2010-03-16,17429.0,17527.0,17397.0,17429.0,335000.0
2010-03-17,17559.0,17884.0,17559.0,17689.0,699000.0
2010-03-18,17754.0,18047.0,17559.0,17787.0,685500.0
2010-03-19,17787.0,17787.0,17494.0,17559.0,1257500.0
2010-03-20,17787.0,17787.0,17494.0,17559.0,1257500.0
2010-03-21,17787.0,17787.0,17494.0,17559.0,1257500.0
2010-03-22,17559.0,17624.0,17494.0,17559.0,567500.0
2010-03-23,17559.0,17624.0,17299.0,17364.0,379500.0
2010-03-24,17429.0,17462.0,16779.0,16844.0,776000.0
2010-03-25,16909.0,17104.0,16681.0,16779.0,1014500.0
2010-03-26,16779.0,16779.0,16291.0,16649.0,1648500.0
2010-03-27,16779.0,16779.0,16291.0,16649.0,1648500.0
2010-03-28,16779.0,16779.0,16291.0,16649.0,1648500.0
2010-03-29,16649.0,16649.0,16031.0,16584.0,1145500.0
2010-03-30,16909.0,16909.0,16128.0,16486.0,2156000.0
2010-03-31,16584.0,16616.0,15998.0,16096.0,1672000.0
2010-04-01,16096.0,16454.0,16096.0,16421.0,1314500.0
2010-04-02,16096.0,16454.0,16096.0,16421.0,1314500.0
2010-04-03,16096.0,16454.0,16096.0,16421.0,1314500.0
2010-04-04,16096.0,16454.0,16096.0,16421.0,1314500.0
2010-04-05,16519.0,16714.0,16356.0,16454.0,1301500.0
2010-04-06,16519.0,16974.0,16454.0,16649.0,2270000.0
2010-04-07,16714.0,17559.0,16714.0,17559.0,2266500.0
2010-04-08,17559.0,18437.0,17429.0,18275.0,1856000.0
2010-04-09,18340.0,18535.0,17819.0,17949.0,1351500.0
2010-04-10,18340.0,18535.0,17819.0,17949.0,1351500.0
2010-04-11,18340.0,18535.0,17819.0,17949.0,1351500.0
2010-04-12,18079.0,18210.0,17624.0,17949.0,1182500.0
2010-04-13,17949.0,18014.0,17624.0,17657.0,1136500.0
2010-04-14,17657.0,17884.0,17624.0,17884.0,561000.0
2010-04-15,17884.0,18470.0,17884.0,18405.0,926000.0
2010-04-16,18405.0,18405.0,17234.0,17592.0,1105000.0
2010-04-17,18405.0,18405.0,17234.0,17592.0,1105000.0
2010-04-18,18405.0,18405.0,17234.0,17592.0,1105000.0
2010-04-19,17559.0,17624.0,17299.0,17624.0,595500.0
2010-04-20,17624.0,17884.0,17559.0,17884.0,455500.0
2010-04-21,17722.0,17852.0,17559.0,17819.0,709500.0
2010-04-22,17559.0,17559.0,17169.0,17559.0,584500.0
2010-04-23,17397.0,17527.0,17267.0,17364.0,342000.0
2010-04-24,17397.0,17527.0,17267.0,17364.0,342000.0
2010-04-25,17397.0,17527.0,17267.0,17364.0,342000.0
2010-04-26,17429.0,18047.0,17429.0,17949.0,499500.0
2010-04-27,17949.0,17949.0,17429.0,17852.0,507500.0
2010-04-28,17559.0,18047.0,17462.0,17917.0,553000.0
2010-04-29,17884.0,17949.0,17624.0,17819.0,376000.0
2010-04-30,17819.0,17949.0,17592.0,17949.0,1038000.0
2010-05-01,17819.0,17949.0,17592.0,17949.0,1038000.0
2010-05-02,17819.0,17949.0,17592.0,17949.0,1038000.0
2010-05-03,17949.0,18144.0,17949.0,17982.0,520000.0
2010-05-04,18177.0,18340.0,18047.0,18275.0,799500.0
2010-05-05,18079.0,18632.0,17819.0,18177.0,965000.0
2010-05-06,18177.0,18372.0,18047.0,18340.0,861500.0
2010-05-07,18144.0,18730.0,18144.0,18210.0,1466500.0
2010-05-08,18144.0,18730.0,18144.0,18210.0,1466500.0
2010-05-09,18144.0,18730.0,18144.0,18210.0,1466500.0
2010-05-10,18470.0,18470.0,18112.0,18340.0,869500.0
2010-05-11,18535.0,18795.0,18437.0,18470.0,1094500.0
2010-05-12,19055.0,20551.0,19055.0,20421.0,1739000.0
2010-05-13,19055.0,20551.0,19055.0,20421.0,1739000.0
2010-05-14,20421.0,21071.0,20030.0,20453.0,1604500.0
2010-05-15,20421.0,21071.0,20030.0,20453.0,1604500.0
2010-05-16,20421.0,21071.0,20030.0,20453.0,1604500.0
2010-05-17,20323.0,20713.0,19218.0,20258.0,1170500.0
2010-05-18,20356.0,20616.0,20193.0,20226.0,673000.0
2010-05-19,20161.0,20161.0,19803.0,20030.0,1552500.0
2010-05-20,20128.0,20713.0,19835.0,20356.0,1303500.0
2010-05-21,20161.0,20161.0,19445.0,19445.0,1439000.0
2010-05-22,20161.0,20161.0,19445.0,19445.0,1439000.0
2010-05-23,20161.0,20161.0,19445.0,19445.0,1439000.0
2010-05-24,19575.0,21136.0,19575.0,20486.0,1649000.0
2010-05-25,20291.0,21201.0,20226.0,20681.0,4711500.0
2010-05-26,20681.0,24810.0,20681.0,23412.0,17063500.0
2010-05-27,23737.0,23737.0,21071.0,21786.0,3985500.0
2010-05-28,23737.0,23737.0,21071.0,21786.0,3985500.0
2010-05-29,23737.0,23737.0,21071.0,21786.0,3985500.0
2010-05-30,23737.0,23737.0,21071.0,21786.0,3985500.0
2010-05-31,21851.0,22762.0,21006.0,21916.0,1901000.0
2010-06-01,21982.0,21982.0,21169.0,21461.0,837500.0
2010-06-02,21461.0,21461.0,19933.0,19933.0,2030500.0
2010-06-03,20161.0,20811.0,20096.0,20453.0,3091000.0
2010-06-04,20681.0,20681.0,19998.0,20193.0,1180000.0
2010-06-05,20681.0,20681.0,19998.0,20193.0,1180000.0
2010-06-06,20681.0,20681.0,19998.0,20193.0,1180000.0
2010-06-07,19185.0,19868.0,19153.0,19868.0,1806000.0
2010-06-08,20030.0,20421.0,19868.0,20388.0,1307500.0
2010-06-09,20388.0,20973.0,20356.0,20616.0,1241000.0
2010-06-10,20616.0,21234.0,20616.0,21006.0,1188500.0
2010-06-11,21201.0,22177.0,21201.0,21916.0,1153500.0
2010-06-12,21201.0,22177.0,21201.0,21916.0,1153500.0
2010-06-13,21201.0,22177.0,21201.0,21916.0,1153500.0
2010-06-14,22112.0,22437.0,22047.0,22112.0,708000.0
2010-06-15,22404.0,22632.0,22372.0,22404.0,1061000.0
2010-06-16,22729.0,22794.0,21721.0,22209.0,341500.0
2010-06-17,22209.0,22762.0,22209.0,22697.0,630500.0
2010-06-18,22697.0,23055.0,22664.0,22697.0,1028000.0
2010-06-19,22697.0,23055.0,22664.0,22697.0,1028000.0
2010-06-20,22697.0,23055.0,22664.0,22697.0,1028000.0
2010-06-21,22990.0,22990.0,22242.0,22437.0,1346500.0
2010-06-22,22307.0,22794.0,21982.0,22502.0,791500.0
2010-06-23,22437.0,22437.0,21949.0,22079.0,930500.0
2010-06-24,22242.0,22307.0,21461.0,21559.0,919500.0
2010-06-25,21461.0,21884.0,21364.0,21494.0,677000.0
2010-06-26,21461.0,21884.0,21364.0,21494.0,677000.0
2010-06-27,21461.0,21884.0,21364.0,21494.0,677000.0
2010-06-28,21494.0,22242.0,21494.0,22209.0,795500.0
2010-06-29,22339.0,22534.0,22112.0,22209.0,699000.0
2010-06-30,21851.0,22242.0,21819.0,22242.0,591500.0
2010-07-01,22112.0,22177.0,21949.0,22079.0,415500.0
2010-07-02,22112.0,22112.0,21982.0,22112.0,130500.0
2010-07-03,22112.0,22112.0,21982.0,22112.0,130500.0
2010-07-04,22112.0,22112.0,21982.0,22112.0,130500.0
2010-07-05,22274.0,22307.0,22112.0,22177.0,167500.0
2010-07-06,22274.0,22762.0,22209.0,22729.0,544000.0
2010-07-07,22729.0,22762.0,22502.0,22762.0,671500.0
2010-07-08,22762.0,22827.0,22469.0,22697.0,480500.0
2010-07-09,22697.0,22697.0,22599.0,22697.0,593500.0
2010-07-10,22697.0,22697.0,22599.0,22697.0,593500.0
2010-07-11,22697.0,22697.0,22599.0,22697.0,593500.0
2010-07-12,22697.0,22729.0,22534.0,22664.0,473000.0
2010-07-13,22762.0,22859.0,22567.0,22632.0,568500.0
2010-07-14,22996.0,22996.0,22532.0,22599.0,577000.0
2010-07-15,22532.0,22665.0,21704.0,22002.0,733500.0
2010-07-16,22002.0,22665.0,21969.0,22566.0,1348500.0
2010-07-17,22002.0,22665.0,21969.0,22566.0,1348500.0
2010-07-18,22002.0,22665.0,21969.0,22566.0,1348500.0
2010-07-19,22499.0,22930.0,22168.0,22566.0,796500.0
2010-07-20,22665.0,22698.0,22466.0,22566.0,622500.0
2010-07-21,22599.0,23427.0,22499.0,23394.0,1065500.0
2010-07-22,23328.0,23792.0,23328.0,23460.0,994000.0
2010-07-23,23593.0,23825.0,23394.0,23460.0,1806500.0
2010-07-24,23593.0,23825.0,23394.0,23460.0,1806500.0
2010-07-25,23593.0,23825.0,23394.0,23460.0,1806500.0
2010-07-26,23527.0,23825.0,23361.0,23361.0,407500.0
2010-07-27,23361.0,23858.0,23361.0,23560.0,1080500.0
2010-07-28,23560.0,23560.0,23029.0,23096.0,955500.0
2010-07-29,23063.0,23295.0,23063.0,23261.0,394500.0
2010-07-30,23261.0,23328.0,23195.0,23195.0,1001000.0
2010-07-31,23261.0,23328.0,23195.0,23195.0,1001000.0
2010-08-01,23261.0,23328.0,23195.0,23195.0,1001000.0
2010-08-02,23261.0,24057.0,22930.0,24057.0,622000.0
2010-08-03,24189.0,24189.0,23129.0,23493.0,1375500.0
2010-08-04,23361.0,23460.0,23029.0,23228.0,757500.0
2010-08-05,23460.0,23858.0,23328.0,23527.0,945500.0
2010-08-06,23593.0,23659.0,23560.0,23626.0,741000.0
2010-08-07,23593.0,23659.0,23560.0,23626.0,741000.0
2010-08-08,23593.0,23659.0,23560.0,23626.0,741000.0
2010-08-09,23725.0,23758.0,23527.0,23659.0,212500.0
2010-08-10,23659.0,23792.0,23527.0,23692.0,686500.0
2010-08-11,23692.0,23858.0,23692.0,23825.0,332000.0
2010-08-12,23493.0,23758.0,23261.0,23560.0,435000.0
2010-08-13,23560.0,23560.0,23162.0,23527.0,288500.0
2010-08-14,23560.0,23560.0,23162.0,23527.0,288500.0
2010-08-15,23560.0,23560.0,23162.0,23527.0,288500.0
2010-08-16,23394.0,23527.0,23162.0,23527.0,216500.0
2010-08-17,23394.0,23527.0,23162.0,23527.0,216500.0
2010-08-18,23593.0,23792.0,23527.0,23725.0,396500.0
2010-08-19,23725.0,25117.0,23725.0,24719.0,1359000.0
2010-08-20,24719.0,26641.0,24719.0,26542.0,1238000.0
2010-08-21,24719.0,26641.0,24719.0,26542.0,1238000.0
2010-08-22,24719.0,26641.0,24719.0,26542.0,1238000.0
2010-08-23,26509.0,27238.0,26442.0,26873.0,304500.0
2010-08-24,26873.0,26873.0,25349.0,26708.0,1191000.0
2010-08-25,26708.0,26708.0,25945.0,26111.0,1195000.0
2010-08-26,26111.0,26244.0,25647.0,25912.0,704500.0
2010-08-27,25912.0,26310.0,25912.0,26012.0,738500.0
2010-08-28,25912.0,26310.0,25912.0,26012.0,738500.0
2010-08-29,25912.0,26310.0,25912.0,26012.0,738500.0
2010-08-30,26012.0,26376.0,26012.0,26177.0,293000.0
2010-08-31,25647.0,26509.0,25647.0,26111.0,721000.0
2010-09-01,26111.0,26973.0,26111.0,26973.0,1241500.0
2010-09-02,27171.0,29093.0,27105.0,28795.0,766500.0
2010-09-03,28795.0,31810.0,28530.0,31810.0,689500.0
2010-09-04,28795.0,31810.0,28530.0,31810.0,689500.0
2010-09-05,28795.0,31810.0,28530.0,31810.0,689500.0
2010-09-06,31810.0,31810.0,30883.0,31148.0,1541500.0
2010-09-07,31810.0,31810.0,29657.0,29822.0,1105500.0
2010-09-08,31810.0,31810.0,29657.0,29822.0,1105500.0
2010-09-09,31810.0,31810.0,29657.0,29822.0,1105500.0
2010-09-10,31810.0,31810.0,29657.0,29822.0,1105500.0
2010-09-11,31810.0,31810.0,29657.0,29822.0,1105500.0
2010-09-12,31810.0,31810.0,29657.0,29822.0,1105500.0
2010-09-13,31810.0,31810.0,29657.0,29822.0,1105500.0
2010-09-14,31810.0,31810.0,29657.0,29822.0,1105500.0
2010-09-15,30485.0,31479.0,29822.0,30485.0,2185500.0
2010-09-16,30485.0,30485.0,29756.0,30154.0,1197000.0
2010-09-17,30419.0,30419.0,29756.0,29855.0,981000.0
2010-09-18,30419.0,30419.0,29756.0,29855.0,981000.0
2010-09-19,30419.0,30419.0,29756.0,29855.0,981000.0
2010-09-20,29855.0,29855.0,29027.0,29822.0,709000.0
2010-09-21,29922.0,30121.0,29226.0,29491.0,588000.0
2010-09-22,29491.0,29723.0,29060.0,29657.0,923500.0
2010-09-23,29789.0,29789.0,29491.0,29624.0,233500.0
2010-09-24,29358.0,31545.0,29358.0,31280.0,1479500.0
2010-09-25,29358.0,31545.0,29358.0,31280.0,1479500.0
2010-09-26,29358.0,31545.0,29358.0,31280.0,1479500.0
2010-09-27,31612.0,32606.0,31612.0,32374.0,1547500.0
2010-09-28,32374.0,33766.0,32374.0,33169.0,1728500.0
2010-09-29,33268.0,33467.0,32771.0,33467.0,1664500.0
2010-09-30,33401.0,34196.0,33401.0,34196.0,1276500.0
2010-10-01,34196.0,34428.0,33732.0,34064.0,1068500.0
2010-10-02,34196.0,34428.0,33732.0,34064.0,1068500.0
2010-10-03,34196.0,34428.0,33732.0,34064.0,1068500.0
2010-10-04,34461.0,34726.0,34263.0,34461.0,735000.0
2010-10-05,34428.0,34495.0,34428.0,34461.0,534500.0
2010-10-06,34627.0,34793.0,34495.0,34627.0,598500.0
2010-10-07,34627.0,34660.0,34362.0,34528.0,1880500.0
2010-10-08,34461.0,34660.0,34196.0,34395.0,922500.0
2010-10-09,34461.0,34660.0,34196.0,34395.0,922500.0
2010-10-10,34461.0,34660.0,34196.0,34395.0,922500.0
2010-10-11,34461.0,34528.0,34395.0,34395.0,1604000.0
2010-10-12,34064.0,34097.0,33003.0,33268.0,1856000.0
2010-10-13,33467.0,33799.0,32838.0,32838.0,811000.0
2010-10-14,32904.0,33136.0,32341.0,32904.0,1178500.0
2010-10-15,33003.0,33103.0,31943.0,31943.0,1226000.0
2010-10-16,33003.0,33103.0,31943.0,31943.0,1226000.0
2010-10-17,33003.0,33103.0,31943.0,31943.0,1226000.0
2010-10-18,31910.0,31910.0,30949.0,31015.0,1459000.0
2010-10-19,31148.0,31545.0,30419.0,30883.0,2172000.0
2010-10-20,30750.0,31877.0,30419.0,31777.0,2078000.0
2010-10-21,31976.0,32805.0,31678.0,31678.0,2091500.0
2010-10-22,31810.0,32142.0,31148.0,31247.0,555000.0
2010-10-23,31810.0,32142.0,31148.0,31247.0,555000.0
2010-10-24,31810.0,32142.0,31148.0,31247.0,555000.0
2010-10-25,31347.0,31479.0,30916.0,31082.0,1431000.0
2010-10-26,31082.0,31678.0,31082.0,31446.0,1868000.0
2010-10-27,31479.0,31479.0,30916.0,31214.0,1941500.0
2010-10-28,31148.0,31380.0,31015.0,31115.0,1002000.0
2010-10-29,31148.0,31645.0,30916.0,31612.0,1107500.0
2010-10-30,31148.0,31645.0,30916.0,31612.0,1107500.0
2010-10-31,31148.0,31645.0,30916.0,31612.0,1107500.0
2010-11-01,31744.0,32076.0,31744.0,31943.0,1168000.0
2010-11-02,31943.0,32208.0,31877.0,32142.0,903000.0
2010-11-03,32142.0,32175.0,31877.0,32076.0,930000.0
2010-11-04,32076.0,32076.0,31214.0,31612.0,773000.0
2010-11-05,31612.0,31844.0,31479.0,31810.0,257000.0
2010-11-06,31612.0,31844.0,31479.0,31810.0,257000.0
2010-11-07,31612.0,31844.0,31479.0,31810.0,257000.0
2010-11-08,31943.0,32042.0,31777.0,31844.0,1318500.0
2010-11-09,31777.0,31777.0,31579.0,31612.0,2149000.0
2010-11-10,31612.0,31678.0,31446.0,31579.0,1188500.0
2010-11-11,31612.0,31645.0,30982.0,31082.0,1295500.0
2010-11-12,31214.0,31214.0,30618.0,30618.0,437000.0
2010-11-13,31214.0,31214.0,30618.0,30618.0,437000.0
2010-11-14,31214.0,31214.0,30618.0,30618.0,437000.0
2010-11-15,30618.0,30618.0,30054.0,30187.0,571500.0
2010-11-16,30021.0,30518.0,29789.0,30518.0,473500.0
2010-11-17,30021.0,30518.0,29789.0,30518.0,473500.0
2010-11-18,30816.0,30949.0,30154.0,30518.0,509500.0
2010-11-19,30518.0,30750.0,30353.0,30518.0,716000.0
2010-11-20,30518.0,30750.0,30353.0,30518.0,716000.0
2010-11-21,30518.0,30750.0,30353.0,30518.0,716000.0
2010-11-22,30684.0,30982.0,30419.0,30982.0,446500.0
2010-11-23,30816.0,30816.0,30121.0,30154.0,485000.0
2010-11-24,30154.0,30220.0,29160.0,29160.0,786500.0
2010-11-25,29690.0,29690.0,29160.0,29160.0,309500.0
2010-11-26,29226.0,29491.0,28298.0,28298.0,1209000.0
2010-11-27,29226.0,29491.0,28298.0,28298.0,1209000.0
2010-11-28,29226.0,29491.0,28298.0,28298.0,1209000.0
2010-11-29,27967.0,28232.0,27171.0,28232.0,487000.0
2010-11-30,28331.0,28331.0,26973.0,26973.0,1876000.0
2010-12-01,26973.0,28033.0,26840.0,27834.0,1769000.0
2010-12-02,28497.0,29557.0,28033.0,28994.0,1530000.0
2010-12-03,28994.0,29557.0,28563.0,29126.0,762500.0
2010-12-04,28994.0,29557.0,28563.0,29126.0,762500.0
2010-12-05,28994.0,29557.0,28563.0,29126.0,762500.0
2010-12-06,29259.0,30353.0,29226.0,30353.0,1464500.0
2010-12-07,29259.0,30353.0,29226.0,30353.0,1464500.0
2010-12-08,30353.0,30551.0,29988.0,30087.0,883500.0
2010-12-09,30353.0,30485.0,29160.0,29292.0,881500.0
2010-12-10,29160.0,29491.0,28663.0,29160.0,1051000.0
2010-12-11,29160.0,29491.0,28663.0,29160.0,1051000.0
2010-12-12,29160.0,29491.0,28663.0,29160.0,1051000.0
2010-12-13,27801.0,28464.0,27569.0,27735.0,1569500.0
2010-12-14,27967.0,28033.0,27503.0,27967.0,1146500.0
2010-12-15,27900.0,27900.0,26741.0,27337.0,1724500.0
2010-12-16,27470.0,27470.0,26509.0,26509.0,2484500.0
2010-12-17,26509.0,26906.0,25780.0,25979.0,2086500.0
2010-12-18,26509.0,26906.0,25780.0,25979.0,2086500.0
2010-12-19,26509.0,26906.0,25780.0,25979.0,2086500.0
2010-12-20,25979.0,26442.0,25448.0,25647.0,1845500.0
2010-12-21,25581.0,26575.0,25515.0,26277.0,1518000.0
2010-12-22,26409.0,26476.0,25680.0,25680.0,1229500.0
2010-12-23,25680.0,25713.0,25250.0,25448.0,355500.0
2010-12-24,25680.0,25713.0,25250.0,25448.0,355500.0
2010-12-25,25680.0,25713.0,25250.0,25448.0,355500.0
2010-12-26,25680.0,25713.0,25250.0,25448.0,355500.0
2010-12-27,24521.0,25945.0,24454.0,25846.0,735500.0
2010-12-28,26045.0,26906.0,26045.0,26641.0,1916000.0
2010-12-29,26741.0,26973.0,26542.0,26940.0,832000.0
2010-12-30,26973.0,27006.0,26343.0,26509.0,393000.0
2010-12-31,26973.0,27006.0,26343.0,26509.0,393000.0
2011-01-01,26973.0,27006.0,26343.0,26509.0,393000.0
2011-01-02,26973.0,27006.0,26343.0,26509.0,393000.0
2011-01-03,26674.0,27370.0,26674.0,27205.0,1239000.0
2011-01-04,27238.0,27403.0,26708.0,27238.0,680500.0
2011-01-05,27171.0,27171.0,26575.0,27171.0,817500.0
2011-01-06,26973.0,26973.0,26376.0,26641.0,833000.0
2011-01-07,26376.0,26509.0,25647.0,25879.0,1751500.0
2011-01-08,26376.0,26509.0,25647.0,25879.0,1751500.0
2011-01-09,26376.0,26509.0,25647.0,25879.0,1751500.0
2011-01-10,25647.0,25647.0,23096.0,23725.0,3452500.0
2011-01-11,24123.0,25117.0,23626.0,24521.0,3107500.0
2011-01-12,24653.0,26674.0,24653.0,26244.0,2492500.0
2011-01-13,26641.0,27138.0,26376.0,26708.0,1054500.0
2011-01-14,26708.0,26708.0,25349.0,25448.0,1226000.0
2011-01-15,26708.0,26708.0,25349.0,25448.0,1226000.0
2011-01-16,26708.0,26708.0,25349.0,25448.0,1226000.0
2011-01-17,25448.0,25448.0,24554.0,25283.0,782500.0
2011-01-18,25283.0,25283.0,24355.0,24521.0,1034000.0
2011-01-19,24852.0,24918.0,24521.0,24885.0,1125500.0
2011-01-20,24653.0,24653.0,23990.0,23990.0,2413000.0
2011-01-21,23858.0,23990.0,22532.0,23990.0,3443000.0
2011-01-22,23858.0,23990.0,22532.0,23990.0,3443000.0
2011-01-23,23858.0,23990.0,22532.0,23990.0,3443000.0
2011-01-24,23858.0,23858.0,22764.0,23527.0,2108000.0
2011-01-25,23725.0,24753.0,23527.0,24454.0,2245500.0
2011-01-26,24057.0,25250.0,23725.0,25250.0,1542500.0
2011-01-27,25250.0,26012.0,24918.0,25515.0,1893500.0
2011-01-28,25581.0,25581.0,24719.0,25150.0,1784500.0
2011-01-29,25581.0,25581.0,24719.0,25150.0,1784500.0
2011-01-30,25581.0,25581.0,24719.0,25150.0,1784500.0
2011-01-31,24587.0,24686.0,23725.0,24686.0,1716500.0
2011-02-01,24686.0,25051.0,24156.0,24388.0,941000.0
2011-02-02,24852.0,25051.0,24322.0,24454.0,407500.0
2011-02-03,24852.0,25051.0,24322.0,24454.0,407500.0
2011-02-04,24454.0,24521.0,23659.0,24322.0,2056500.0
2011-02-05,24454.0,24521.0,23659.0,24322.0,2056500.0
2011-02-06,24454.0,24521.0,23659.0,24322.0,2056500.0
2011-02-07,24322.0,24322.0,23924.0,23990.0,645500.0
2011-02-08,23924.0,23990.0,23659.0,23659.0,656000.0
2011-02-09,23593.0,23593.0,22798.0,22963.0,2229000.0
2011-02-10,22798.0,22798.0,22069.0,22499.0,2169000.0
2011-02-11,22400.0,22731.0,22135.0,22665.0,1551000.0
2011-02-12,22400.0,22731.0,22135.0,22665.0,1551000.0
2011-02-13,22400.0,22731.0,22135.0,22665.0,1551000.0
2011-02-14,22864.0,23063.0,22532.0,22632.0,960000.0
2011-02-15,22864.0,23063.0,22532.0,22632.0,960000.0
2011-02-16,22632.0,22963.0,22566.0,22599.0,1054000.0
2011-02-17,22599.0,22698.0,22168.0,22168.0,1407500.0
2011-02-18,22201.0,23924.0,22201.0,23692.0,3185000.0
2011-02-19,22201.0,23924.0,22201.0,23692.0,3185000.0
2011-02-20,22201.0,23924.0,22201.0,23692.0,3185000.0
2011-02-21,23692.0,25084.0,23692.0,24885.0,3101500.0
2011-02-22,24521.0,25415.0,23891.0,24521.0,1630000.0
2011-02-23,23924.0,25018.0,23924.0,24554.0,1204500.0
2011-02-24,23990.0,24587.0,23924.0,24189.0,751500.0
2011-02-25,24156.0,24156.0,23725.0,23891.0,584000.0
2011-02-26,24156.0,24156.0,23725.0,23891.0,584000.0
2011-02-27,24156.0,24156.0,23725.0,23891.0,584000.0
2011-02-28,23891.0,24222.0,23427.0,24222.0,1392000.0
2011-03-01,24454.0,24786.0,24388.0,24388.0,825000.0
