,ITV LN Equity
2013-03-09,31.5465
2013-03-10,31.5465
2013-03-11,31.5465
2013-03-12,31.5465
2013-03-13,31.5465
2013-03-14,31.5465
2013-03-15,31.5465
2013-03-16,31.5465
2013-03-17,31.5465
2013-03-18,31.5465
2013-03-19,31.5465
2013-03-20,31.5465
2013-03-21,31.5465
2013-03-22,31.5465
2013-03-23,31.5465
2013-03-24,31.5465
2013-03-25,31.5465
2013-03-26,31.5465
2013-03-27,31.5465
2013-03-28,31.5465
2013-03-29,31.5465
2013-03-30,31.5465
2013-03-31,31.5465
2013-04-01,31.5465
2013-04-02,31.5465
2013-04-03,31.5465
2013-04-04,31.5465
2013-04-05,31.5465
2013-04-06,31.5465
2013-04-07,31.5465
2013-04-08,31.5465
2013-04-09,31.5465
2013-04-10,31.5465
2013-04-11,31.5465
2013-04-12,31.5465
2013-04-13,31.5465
2013-04-14,31.5465
2013-04-15,31.5465
2013-04-16,31.5465
2013-04-17,31.5465
2013-04-18,31.5465
2013-04-19,31.5465
2013-04-20,31.5465
2013-04-21,31.5465
2013-04-22,31.5465
2013-04-23,31.5465
2013-04-24,31.5465
2013-04-25,31.5465
2013-04-26,31.5465
2013-04-27,31.5465
2013-04-28,31.5465
2013-04-29,31.5465
2013-04-30,31.5465
2013-05-01,31.5465
2013-05-02,31.5465
2013-05-03,31.5465
2013-05-04,31.5465
2013-05-05,31.5465
2013-05-06,31.5465
2013-05-07,31.5465
2013-05-08,31.5465
2013-05-09,31.5465
2013-05-10,31.5465
2013-05-11,31.5465
2013-05-12,31.5465
2013-05-13,31.5465
2013-05-14,31.5465
2013-05-15,31.5465
2013-05-16,31.5465
2013-05-17,31.5465
2013-05-18,31.5465
2013-05-19,31.5465
2013-05-20,31.5465
2013-05-21,31.5465
2013-05-22,31.5465
2013-05-23,31.5465
2013-05-24,31.5465
2013-05-25,31.5465
2013-05-26,31.5465
2013-05-27,31.5465
2013-05-28,31.5465
2013-05-29,31.5465
2013-05-30,31.5465
2013-05-31,31.5465
2013-06-01,31.5465
2013-06-02,31.5465
2013-06-03,31.5465
2013-06-04,31.5465
2013-06-05,31.5465
2013-06-06,31.5465
2013-06-07,31.5465
2013-06-08,31.5465
2013-06-09,31.5465
2013-06-10,31.5465
2013-06-11,31.5465
2013-06-12,31.5465
2013-06-13,31.5465
2013-06-14,31.5465
2013-06-15,31.5465
2013-06-16,31.5465
2013-06-17,31.5465
2013-06-18,31.5465
2013-06-19,31.5465
2013-06-20,31.5465
2013-06-21,31.5465
2013-06-22,31.5465
2013-06-23,31.5465
2013-06-24,31.5465
2013-06-25,31.5465
2013-06-26,31.5465
2013-06-27,31.5465
2013-06-28,31.5465
2013-06-29,31.5465
2013-06-30,34.3909
2013-07-01,34.3909
2013-07-02,34.3909
2013-07-03,34.3909
2013-07-04,34.3909
2013-07-05,34.3909
2013-07-06,34.3909
2013-07-07,34.3909
2013-07-08,34.3909
2013-07-09,34.3909
2013-07-10,34.3909
2013-07-11,34.3909
2013-07-12,34.3909
2013-07-13,34.3909
2013-07-14,34.3909
2013-07-15,34.3909
2013-07-16,34.3909
2013-07-17,34.3909
2013-07-18,34.3909
2013-07-19,34.3909
2013-07-20,34.3909
2013-07-21,34.3909
2013-07-22,34.3909
2013-07-23,34.3909
2013-07-24,34.3909
2013-07-25,34.3909
2013-07-26,34.3909
2013-07-27,34.3909
2013-07-28,34.3909
2013-07-29,34.3909
2013-07-30,34.3909
2013-07-31,34.3909
2013-08-01,34.3909
2013-08-02,34.3909
2013-08-03,34.3909
2013-08-04,34.3909
2013-08-05,34.3909
2013-08-06,34.3909
2013-08-07,34.3909
2013-08-08,34.3909
2013-08-09,34.3909
2013-08-10,34.3909
2013-08-11,34.3909
2013-08-12,34.3909
2013-08-13,34.3909
2013-08-14,34.3909
2013-08-15,34.3909
2013-08-16,34.3909
2013-08-17,34.3909
2013-08-18,34.3909
2013-08-19,34.3909
2013-08-20,34.3909
2013-08-21,34.3909
2013-08-22,34.3909
2013-08-23,34.3909
2013-08-24,34.3909
2013-08-25,34.3909
2013-08-26,34.3909
2013-08-27,34.3909
2013-08-28,34.3909
2013-08-29,34.3909
2013-08-30,34.3909
2013-08-31,34.3909
2013-09-01,34.3909
2013-09-02,34.3909
2013-09-03,34.3909
2013-09-04,34.3909
2013-09-05,34.3909
2013-09-06,34.3909
2013-09-07,34.3909
2013-09-08,34.3909
2013-09-09,34.3909
2013-09-10,34.3909
2013-09-11,34.3909
2013-09-12,34.3909
2013-09-13,34.3909
2013-09-14,34.3909
2013-09-15,34.3909
2013-09-16,34.3909
2013-09-17,34.3909
2013-09-18,34.3909
2013-09-19,34.3909
2013-09-20,34.3909
2013-09-21,34.3909
2013-09-22,34.3909
2013-09-23,34.3909
2013-09-24,34.3909
2013-09-25,34.3909
2013-09-26,34.3909
2013-09-27,34.3909
2013-09-28,34.3909
2013-09-29,34.3909
2013-09-30,34.3909
2013-10-01,34.3909
2013-10-02,34.3909
2013-10-03,34.3909
2013-10-04,34.3909
2013-10-05,34.3909
2013-10-06,34.3909
2013-10-07,34.3909
2013-10-08,34.3909
2013-10-09,34.3909
2013-10-10,34.3909
2013-10-11,34.3909
2013-10-12,34.3909
2013-10-13,34.3909
2013-10-14,34.3909
2013-10-15,34.3909
2013-10-16,34.3909
2013-10-17,34.3909
2013-10-18,34.3909
2013-10-19,34.3909
2013-10-20,34.3909
2013-10-21,34.3909
2013-10-22,34.3909
2013-10-23,34.3909
2013-10-24,34.3909
2013-10-25,34.3909
2013-10-26,34.3909
2013-10-27,34.3909
2013-10-28,34.3909
2013-10-29,34.3909
2013-10-30,34.3909
2013-10-31,34.3909
2013-11-01,34.3909
2013-11-02,34.3909
2013-11-03,34.3909
2013-11-04,34.3909
2013-11-05,34.3909
2013-11-06,34.3909
2013-11-07,34.3909
2013-11-08,34.3909
2013-11-09,34.3909
2013-11-10,34.3909
2013-11-11,34.3909
2013-11-12,34.3909
2013-11-13,34.3909
2013-11-14,34.3909
2013-11-15,34.3909
2013-11-16,34.3909
2013-11-17,34.3909
2013-11-18,34.3909
2013-11-19,34.3909
2013-11-20,34.3909
2013-11-21,34.3909
2013-11-22,34.3909
2013-11-23,34.3909
2013-11-24,34.3909
2013-11-25,34.3909
2013-11-26,34.3909
2013-11-27,34.3909
2013-11-28,34.3909
2013-11-29,34.3909
2013-11-30,34.3909
2013-12-01,34.3909
2013-12-02,34.3909
2013-12-03,34.3909
2013-12-04,34.3909
2013-12-05,34.3909
2013-12-06,34.3909
2013-12-07,34.3909
2013-12-08,34.3909
2013-12-09,34.3909
2013-12-10,34.3909
2013-12-11,34.3909
2013-12-12,34.3909
2013-12-13,34.3909
2013-12-14,34.3909
2013-12-15,34.3909
2013-12-16,34.3909
2013-12-17,34.3909
2013-12-18,34.3909
2013-12-19,34.3909
2013-12-20,34.3909
2013-12-21,34.3909
2013-12-22,34.3909
2013-12-23,34.3909
2013-12-24,34.3909
2013-12-25,34.3909
2013-12-26,34.3909
2013-12-27,34.3909
2013-12-28,34.3909
2013-12-29,34.3909
2013-12-30,34.3909
2013-12-31,38.9254
2014-01-01,38.9254
2014-01-02,38.9254
2014-01-03,38.9254
2014-01-04,38.9254
2014-01-05,38.9254
2014-01-06,38.9254
2014-01-07,38.9254
2014-01-08,38.9254
2014-01-09,38.9254
2014-01-10,38.9254
2014-01-11,38.9254
2014-01-12,38.9254
2014-01-13,38.9254
2014-01-14,38.9254
2014-01-15,38.9254
2014-01-16,38.9254
2014-01-17,38.9254
2014-01-18,38.9254
2014-01-19,38.9254
2014-01-20,38.9254
2014-01-21,38.9254
2014-01-22,38.9254
2014-01-23,38.9254
2014-01-24,38.9254
2014-01-25,38.9254
2014-01-26,38.9254
2014-01-27,38.9254
2014-01-28,38.9254
2014-01-29,38.9254
2014-01-30,38.9254
2014-01-31,38.9254
2014-02-01,38.9254
2014-02-02,38.9254
2014-02-03,38.9254
2014-02-04,38.9254
2014-02-05,38.9254
2014-02-06,38.9254
2014-02-07,38.9254
2014-02-08,38.9254
2014-02-09,38.9254
2014-02-10,38.9254
2014-02-11,38.9254
2014-02-12,38.9254
2014-02-13,38.9254
2014-02-14,38.9254
2014-02-15,38.9254
2014-02-16,38.9254
2014-02-17,38.9254
2014-02-18,38.9254
2014-02-19,38.9254
2014-02-20,38.9254
2014-02-21,38.9254
2014-02-22,38.9254
2014-02-23,38.9254
2014-02-24,38.9254
2014-02-25,38.9254
2014-02-26,38.9254
2014-02-27,38.9254
2014-02-28,38.9254
2014-03-01,38.9254
2014-03-02,38.9254
2014-03-03,38.9254
2014-03-04,38.9254
2014-03-05,38.9254
2014-03-06,38.9254
2014-03-07,38.9254
2014-03-08,38.9254
2014-03-09,38.9254
2014-03-10,38.9254
2014-03-11,38.9254
2014-03-12,38.9254
2014-03-13,38.9254
2014-03-14,38.9254
2014-03-15,38.9254
2014-03-16,38.9254
2014-03-17,38.9254
2014-03-18,38.9254
2014-03-19,38.9254
2014-03-20,38.9254
2014-03-21,38.9254
2014-03-22,38.9254
2014-03-23,38.9254
2014-03-24,38.9254
2014-03-25,38.9254
2014-03-26,38.9254
2014-03-27,38.9254
2014-03-28,38.9254
2014-03-29,38.9254
2014-03-30,38.9254
2014-03-31,38.9254
2014-04-01,38.9254
2014-04-02,38.9254
2014-04-03,38.9254
2014-04-04,38.9254
2014-04-05,38.9254
2014-04-06,38.9254
2014-04-07,38.9254
2014-04-08,38.9254
2014-04-09,38.9254
2014-04-10,38.9254
2014-04-11,38.9254
2014-04-12,38.9254
2014-04-13,38.9254
2014-04-14,38.9254
2014-04-15,38.9254
2014-04-16,38.9254
2014-04-17,38.9254
2014-04-18,38.9254
2014-04-19,38.9254
2014-04-20,38.9254
2014-04-21,38.9254
2014-04-22,38.9254
2014-04-23,38.9254
2014-04-24,38.9254
2014-04-25,38.9254
2014-04-26,38.9254
2014-04-27,38.9254
2014-04-28,38.9254
2014-04-29,38.9254
2014-04-30,38.9254
2014-05-01,38.9254
2014-05-02,38.9254
2014-05-03,38.9254
2014-05-04,38.9254
2014-05-05,38.9254
2014-05-06,38.9254
2014-05-07,38.9254
2014-05-08,38.9254
2014-05-09,38.9254
2014-05-10,38.9254
2014-05-11,38.9254
2014-05-12,38.9254
2014-05-13,38.9254
2014-05-14,38.9254
2014-05-15,38.9254
2014-05-16,38.9254
2014-05-17,38.9254
2014-05-18,38.9254
2014-05-19,38.9254
2014-05-20,38.9254
2014-05-21,38.9254
2014-05-22,38.9254
2014-05-23,38.9254
2014-05-24,38.9254
2014-05-25,38.9254
2014-05-26,38.9254
2014-05-27,38.9254
2014-05-28,38.9254
2014-05-29,38.9254
2014-05-30,38.9254
2014-05-31,38.9254
2014-06-01,38.9254
2014-06-02,38.9254
2014-06-03,38.9254
2014-06-04,38.9254
2014-06-05,38.9254
2014-06-06,38.9254
2014-06-07,38.9254
2014-06-08,38.9254
2014-06-09,38.9254
2014-06-10,38.9254
2014-06-11,38.9254
2014-06-12,38.9254
2014-06-13,38.9254
2014-06-14,38.9254
2014-06-15,38.9254
2014-06-16,38.9254
2014-06-17,38.9254
2014-06-18,38.9254
2014-06-19,38.9254
2014-06-20,38.9254
2014-06-21,38.9254
2014-06-22,38.9254
2014-06-23,38.9254
2014-06-24,38.9254
2014-06-25,38.9254
2014-06-26,38.9254
2014-06-27,38.9254
2014-06-28,38.9254
2014-06-29,38.9254
2014-06-30,51.5656
2014-07-01,51.5656
2014-07-02,51.5656
2014-07-03,51.5656
2014-07-04,51.5656
2014-07-05,51.5656
2014-07-06,51.5656
2014-07-07,51.5656
2014-07-08,51.5656
2014-07-09,51.5656
2014-07-10,51.5656
2014-07-11,51.5656
2014-07-12,51.5656
2014-07-13,51.5656
2014-07-14,51.5656
2014-07-15,51.5656
2014-07-16,51.5656
2014-07-17,51.5656
2014-07-18,51.5656
2014-07-19,51.5656
2014-07-20,51.5656
2014-07-21,51.5656
2014-07-22,51.5656
2014-07-23,51.5656
2014-07-24,51.5656
2014-07-25,51.5656
2014-07-26,51.5656
2014-07-27,51.5656
2014-07-28,51.5656
2014-07-29,51.5656
2014-07-30,51.5656
2014-07-31,51.5656
2014-08-01,51.5656
2014-08-02,51.5656
2014-08-03,51.5656
2014-08-04,51.5656
2014-08-05,51.5656
2014-08-06,51.5656
2014-08-07,51.5656
2014-08-08,51.5656
2014-08-09,51.5656
2014-08-10,51.5656
2014-08-11,51.5656
2014-08-12,51.5656
2014-08-13,51.5656
2014-08-14,51.5656
2014-08-15,51.5656
2014-08-16,51.5656
2014-08-17,51.5656
2014-08-18,51.5656
2014-08-19,51.5656
2014-08-20,51.5656
2014-08-21,51.5656
2014-08-22,51.5656
2014-08-23,51.5656
2014-08-24,51.5656
2014-08-25,51.5656
2014-08-26,51.5656
2014-08-27,51.5656
2014-08-28,51.5656
2014-08-29,51.5656
2014-08-30,51.5656
2014-08-31,51.5656
2014-09-01,51.5656
2014-09-02,51.5656
2014-09-03,51.5656
2014-09-04,51.5656
2014-09-05,51.5656
2014-09-06,51.5656
2014-09-07,51.5656
2014-09-08,51.5656
2014-09-09,51.5656
2014-09-10,51.5656
2014-09-11,51.5656
2014-09-12,51.5656
2014-09-13,51.5656
2014-09-14,51.5656
2014-09-15,51.5656
2014-09-16,51.5656
2014-09-17,51.5656
2014-09-18,51.5656
2014-09-19,51.5656
2014-09-20,51.5656
2014-09-21,51.5656
2014-09-22,51.5656
2014-09-23,51.5656
2014-09-24,51.5656
2014-09-25,51.5656
2014-09-26,51.5656
2014-09-27,51.5656
2014-09-28,51.5656
2014-09-29,51.5656
2014-09-30,51.5656
2014-10-01,51.5656
2014-10-02,51.5656
2014-10-03,51.5656
2014-10-04,51.5656
2014-10-05,51.5656
2014-10-06,51.5656
2014-10-07,51.5656
2014-10-08,51.5656
2014-10-09,51.5656
2014-10-10,51.5656
2014-10-11,51.5656
2014-10-12,51.5656
2014-10-13,51.5656
2014-10-14,51.5656
2014-10-15,51.5656
2014-10-16,51.5656
2014-10-17,51.5656
2014-10-18,51.5656
2014-10-19,51.5656
2014-10-20,51.5656
2014-10-21,51.5656
2014-10-22,51.5656
2014-10-23,51.5656
2014-10-24,51.5656
2014-10-25,51.5656
2014-10-26,51.5656
2014-10-27,51.5656
2014-10-28,51.5656
2014-10-29,51.5656
2014-10-30,51.5656
2014-10-31,51.5656
2014-11-01,51.5656
2014-11-02,51.5656
2014-11-03,51.5656
2014-11-04,51.5656
2014-11-05,51.5656
2014-11-06,51.5656
2014-11-07,51.5656
2014-11-08,51.5656
2014-11-09,51.5656
2014-11-10,51.5656
2014-11-11,51.5656
2014-11-12,51.5656
2014-11-13,51.5656
2014-11-14,51.5656
2014-11-15,51.5656
2014-11-16,51.5656
2014-11-17,51.5656
2014-11-18,51.5656
2014-11-19,51.5656
2014-11-20,51.5656
2014-11-21,51.5656
2014-11-22,51.5656
2014-11-23,51.5656
2014-11-24,51.5656
2014-11-25,51.5656
2014-11-26,51.5656
2014-11-27,51.5656
2014-11-28,51.5656
2014-11-29,51.5656
2014-11-30,51.5656
2014-12-01,51.5656
2014-12-02,51.5656
2014-12-03,51.5656
2014-12-04,51.5656
2014-12-05,51.5656
2014-12-06,51.5656
2014-12-07,51.5656
2014-12-08,51.5656
2014-12-09,51.5656
2014-12-10,51.5656
2014-12-11,51.5656
2014-12-12,51.5656
2014-12-13,51.5656
2014-12-14,51.5656
2014-12-15,51.5656
2014-12-16,51.5656
2014-12-17,51.5656
2014-12-18,51.5656
2014-12-19,51.5656
2014-12-20,51.5656
2014-12-21,51.5656
2014-12-22,51.5656
2014-12-23,51.5656
2014-12-24,51.5656
2014-12-25,51.5656
2014-12-26,51.5656
2014-12-27,51.5656
2014-12-28,51.5656
2014-12-29,51.5656
2014-12-30,51.5656
2014-12-31,49.7863
2015-01-01,49.7863
2015-01-02,49.7863
2015-01-03,49.7863
2015-01-04,49.7863
2015-01-05,49.7863
2015-01-06,49.7863
2015-01-07,49.7863
2015-01-08,49.7863
2015-01-09,49.7863
2015-01-10,49.7863
2015-01-11,49.7863
2015-01-12,49.7863
2015-01-13,49.7863
2015-01-14,49.7863
2015-01-15,49.7863
2015-01-16,49.7863
2015-01-17,49.7863
2015-01-18,49.7863
2015-01-19,49.7863
2015-01-20,49.7863
2015-01-21,49.7863
2015-01-22,49.7863
2015-01-23,49.7863
2015-01-24,49.7863
2015-01-25,49.7863
2015-01-26,49.7863
2015-01-27,49.7863
2015-01-28,49.7863
2015-01-29,49.7863
2015-01-30,49.7863
2015-01-31,49.7863
2015-02-01,49.7863
2015-02-02,49.7863
2015-02-03,49.7863
2015-02-04,49.7863
2015-02-05,49.7863
2015-02-06,49.7863
2015-02-07,49.7863
2015-02-08,49.7863
2015-02-09,49.7863
2015-02-10,49.7863
2015-02-11,49.7863
2015-02-12,49.7863
2015-02-13,49.7863
2015-02-14,49.7863
2015-02-15,49.7863
2015-02-16,49.7863
2015-02-17,49.7863
2015-02-18,49.7863
2015-02-19,49.7863
2015-02-20,49.7863
2015-02-21,49.7863
2015-02-22,49.7863
2015-02-23,49.7863
2015-02-24,49.7863
2015-02-25,49.7863
2015-02-26,49.7863
2015-02-27,49.7863
2015-02-28,49.7863
2015-03-01,49.7863
2015-03-02,49.7863
2015-03-03,49.7863
2015-03-04,49.7863
2015-03-05,49.7863
2015-03-06,49.7863
2015-03-07,49.7863
2015-03-08,49.7863
2015-03-09,49.7863
2015-03-10,49.7863
2015-03-11,49.7863
2015-03-12,49.7863
2015-03-13,49.7863
2015-03-14,49.7863
2015-03-15,49.7863
2015-03-16,49.7863
2015-03-17,49.7863
2015-03-18,49.7863
2015-03-19,49.7863
2015-03-20,49.7863
2015-03-21,49.7863
2015-03-22,49.7863
2015-03-23,49.7863
2015-03-24,49.7863
2015-03-25,49.7863
2015-03-26,49.7863
2015-03-27,49.7863
2015-03-28,49.7863
2015-03-29,49.7863
2015-03-30,49.7863
2015-03-31,49.7863
2015-04-01,49.7863
2015-04-02,49.7863
2015-04-03,49.7863
2015-04-04,49.7863
2015-04-05,49.7863
2015-04-06,49.7863
2015-04-07,49.7863
2015-04-08,49.7863
2015-04-09,49.7863
2015-04-10,49.7863
2015-04-11,49.7863
2015-04-12,49.7863
2015-04-13,49.7863
2015-04-14,49.7863
2015-04-15,49.7863
2015-04-16,49.7863
2015-04-17,49.7863
2015-04-18,49.7863
2015-04-19,49.7863
2015-04-20,49.7863
2015-04-21,49.7863
2015-04-22,49.7863
2015-04-23,49.7863
2015-04-24,49.7863
2015-04-25,49.7863
2015-04-26,49.7863
2015-04-27,49.7863
2015-04-28,49.7863
2015-04-29,49.7863
2015-04-30,49.7863
2015-05-01,49.7863
2015-05-02,49.7863
2015-05-03,49.7863
2015-05-04,49.7863
2015-05-05,49.7863
2015-05-06,49.7863
2015-05-07,49.7863
2015-05-08,49.7863
2015-05-09,49.7863
2015-05-10,49.7863
2015-05-11,49.7863
2015-05-12,49.7863
2015-05-13,49.7863
2015-05-14,49.7863
2015-05-15,49.7863
2015-05-16,49.7863
2015-05-17,49.7863
2015-05-18,49.7863
2015-05-19,49.7863
2015-05-20,49.7863
2015-05-21,49.7863
2015-05-22,49.7863
2015-05-23,49.7863
2015-05-24,49.7863
2015-05-25,49.7863
2015-05-26,49.7863
2015-05-27,49.7863
2015-05-28,49.7863
2015-05-29,49.7863
2015-05-30,49.7863
2015-05-31,49.7863
2015-06-01,49.7863
2015-06-02,49.7863
2015-06-03,49.7863
2015-06-04,49.7863
2015-06-05,49.7863
2015-06-06,49.7863
2015-06-07,49.7863
2015-06-08,49.7863
2015-06-09,49.7863
2015-06-10,49.7863
2015-06-11,49.7863
2015-06-12,49.7863
2015-06-13,49.7863
2015-06-14,49.7863
2015-06-15,49.7863
2015-06-16,49.7863
2015-06-17,49.7863
2015-06-18,49.7863
2015-06-19,49.7863
2015-06-20,49.7863
2015-06-21,49.7863
2015-06-22,49.7863
2015-06-23,49.7863
2015-06-24,49.7863
2015-06-25,49.7863
2015-06-26,49.7863
2015-06-27,49.7863
2015-06-28,49.7863
2015-06-29,49.7863
2015-06-30,66.4151
2015-07-01,66.4151
2015-07-02,66.4151
2015-07-03,66.4151
2015-07-04,66.4151
2015-07-05,66.4151
2015-07-06,66.4151
2015-07-07,66.4151
2015-07-08,66.4151
2015-07-09,66.4151
2015-07-10,66.4151
2015-07-11,66.4151
2015-07-12,66.4151
2015-07-13,66.4151
2015-07-14,66.4151
2015-07-15,66.4151
2015-07-16,66.4151
2015-07-17,66.4151
2015-07-18,66.4151
2015-07-19,66.4151
2015-07-20,66.4151
2015-07-21,66.4151
2015-07-22,66.4151
2015-07-23,66.4151
2015-07-24,66.4151
2015-07-25,66.4151
2015-07-26,66.4151
2015-07-27,66.4151
2015-07-28,66.4151
2015-07-29,66.4151
2015-07-30,66.4151
2015-07-31,66.4151
2015-08-01,66.4151
2015-08-02,66.4151
2015-08-03,66.4151
2015-08-04,66.4151
2015-08-05,66.4151
2015-08-06,66.4151
2015-08-07,66.4151
2015-08-08,66.4151
2015-08-09,66.4151
2015-08-10,66.4151
2015-08-11,66.4151
2015-08-12,66.4151
2015-08-13,66.4151
2015-08-14,66.4151
2015-08-15,66.4151
2015-08-16,66.4151
2015-08-17,66.4151
2015-08-18,66.4151
2015-08-19,66.4151
2015-08-20,66.4151
2015-08-21,66.4151
2015-08-22,66.4151
2015-08-23,66.4151
2015-08-24,66.4151
2015-08-25,66.4151
2015-08-26,66.4151
2015-08-27,66.4151
2015-08-28,66.4151
2015-08-29,66.4151
2015-08-30,66.4151
2015-08-31,66.4151
2015-09-01,66.4151
2015-09-02,66.4151
2015-09-03,66.4151
2015-09-04,66.4151
2015-09-05,66.4151
2015-09-06,66.4151
2015-09-07,66.4151
2015-09-08,66.4151
2015-09-09,66.4151
2015-09-10,66.4151
2015-09-11,66.4151
2015-09-12,66.4151
2015-09-13,66.4151
2015-09-14,66.4151
2015-09-15,66.4151
2015-09-16,66.4151
2015-09-17,66.4151
2015-09-18,66.4151
2015-09-19,66.4151
2015-09-20,66.4151
2015-09-21,66.4151
2015-09-22,66.4151
2015-09-23,66.4151
2015-09-24,66.4151
2015-09-25,66.4151
2015-09-26,66.4151
2015-09-27,66.4151
2015-09-28,66.4151
2015-09-29,66.4151
2015-09-30,66.4151
2015-10-01,66.4151
2015-10-02,66.4151
2015-10-03,66.4151
2015-10-04,66.4151
2015-10-05,66.4151
2015-10-06,66.4151
2015-10-07,66.4151
2015-10-08,66.4151
2015-10-09,66.4151
2015-10-10,66.4151
2015-10-11,66.4151
2015-10-12,66.4151
2015-10-13,66.4151
2015-10-14,66.4151
2015-10-15,66.4151
2015-10-16,66.4151
2015-10-17,66.4151
2015-10-18,66.4151
2015-10-19,66.4151
2015-10-20,66.4151
2015-10-21,66.4151
2015-10-22,66.4151
2015-10-23,66.4151
2015-10-24,66.4151
2015-10-25,66.4151
2015-10-26,66.4151
2015-10-27,66.4151
2015-10-28,66.4151
2015-10-29,66.4151
2015-10-30,66.4151
2015-10-31,66.4151
2015-11-01,66.4151
2015-11-02,66.4151
2015-11-03,66.4151
2015-11-04,66.4151
2015-11-05,66.4151
2015-11-06,66.4151
2015-11-07,66.4151
2015-11-08,66.4151
2015-11-09,66.4151
2015-11-10,66.4151
2015-11-11,66.4151
2015-11-12,66.4151
2015-11-13,66.4151
2015-11-14,66.4151
2015-11-15,66.4151
2015-11-16,66.4151
2015-11-17,66.4151
2015-11-18,66.4151
2015-11-19,66.4151
2015-11-20,66.4151
2015-11-21,66.4151
2015-11-22,66.4151
2015-11-23,66.4151
2015-11-24,66.4151
2015-11-25,66.4151
2015-11-26,66.4151
2015-11-27,66.4151
2015-11-28,66.4151
2015-11-29,66.4151
2015-11-30,66.4151
2015-12-01,66.4151
2015-12-02,66.4151
2015-12-03,66.4151
2015-12-04,66.4151
2015-12-05,66.4151
2015-12-06,66.4151
2015-12-07,66.4151
2015-12-08,66.4151
2015-12-09,66.4151
2015-12-10,66.4151
2015-12-11,66.4151
2015-12-12,66.4151
2015-12-13,66.4151
2015-12-14,66.4151
2015-12-15,66.4151
2015-12-16,66.4151
2015-12-17,66.4151
2015-12-18,66.4151
2015-12-19,66.4151
2015-12-20,66.4151
2015-12-21,66.4151
2015-12-22,66.4151
2015-12-23,66.4151
2015-12-24,66.4151
2015-12-25,66.4151
2015-12-26,66.4151
2015-12-27,66.4151
2015-12-28,66.4151
2015-12-29,66.4151
2015-12-30,66.4151
2015-12-31,46.5226
2016-01-01,46.5226
2016-01-02,46.5226
2016-01-03,46.5226
2016-01-04,46.5226
2016-01-05,46.5226
2016-01-06,46.5226
2016-01-07,46.5226
2016-01-08,46.5226
2016-01-09,46.5226
2016-01-10,46.5226
2016-01-11,46.5226
2016-01-12,46.5226
2016-01-13,46.5226
2016-01-14,46.5226
2016-01-15,46.5226
2016-01-16,46.5226
2016-01-17,46.5226
2016-01-18,46.5226
2016-01-19,46.5226
2016-01-20,46.5226
2016-01-21,46.5226
2016-01-22,46.5226
2016-01-23,46.5226
2016-01-24,46.5226
2016-01-25,46.5226
2016-01-26,46.5226
2016-01-27,46.5226
2016-01-28,46.5226
2016-01-29,46.5226
2016-01-30,46.5226
2016-01-31,46.5226
2016-02-01,46.5226
2016-02-02,46.5226
2016-02-03,46.5226
2016-02-04,46.5226
2016-02-05,46.5226
2016-02-06,46.5226
2016-02-07,46.5226
2016-02-08,46.5226
2016-02-09,46.5226
2016-02-10,46.5226
2016-02-11,46.5226
2016-02-12,46.5226
2016-02-13,46.5226
2016-02-14,46.5226
2016-02-15,46.5226
2016-02-16,46.5226
2016-02-17,46.5226
2016-02-18,46.5226
2016-02-19,46.5226
2016-02-20,46.5226
2016-02-21,46.5226
2016-02-22,46.5226
2016-02-23,46.5226
2016-02-24,46.5226
2016-02-25,46.5226
2016-02-26,46.5226
2016-02-27,46.5226
2016-02-28,46.5226
2016-02-29,46.5226
2016-03-01,46.5226
2016-03-02,46.5226
2016-03-03,46.5226
2016-03-04,46.5226
2016-03-05,46.5226
2016-03-06,46.5226
2016-03-07,46.5226
2016-03-08,46.5226
2016-03-09,46.5226
2016-03-10,46.5226
2016-03-11,46.5226
2016-03-12,46.5226
2016-03-13,46.5226
2016-03-14,46.5226
2016-03-15,46.5226
2016-03-16,46.5226
2016-03-17,46.5226
2016-03-18,46.5226
2016-03-19,46.5226
2016-03-20,46.5226
2016-03-21,46.5226
2016-03-22,46.5226
2016-03-23,46.5226
2016-03-24,46.5226
2016-03-25,46.5226
2016-03-26,46.5226
2016-03-27,46.5226
2016-03-28,46.5226
2016-03-29,46.5226
2016-03-30,46.5226
2016-03-31,46.5226
2016-04-01,46.5226
2016-04-02,46.5226
2016-04-03,46.5226
2016-04-04,46.5226
2016-04-05,46.5226
2016-04-06,46.5226
2016-04-07,46.5226
2016-04-08,46.5226
2016-04-09,46.5226
2016-04-10,46.5226
2016-04-11,46.5226
2016-04-12,46.5226
2016-04-13,46.5226
2016-04-14,46.5226
2016-04-15,46.5226
2016-04-16,46.5226
2016-04-17,46.5226
2016-04-18,46.5226
2016-04-19,46.5226
2016-04-20,46.5226
2016-04-21,46.5226
2016-04-22,46.5226
2016-04-23,46.5226
2016-04-24,46.5226
2016-04-25,46.5226
2016-04-26,46.5226
2016-04-27,46.5226
2016-04-28,46.5226
2016-04-29,46.5226
2016-04-30,46.5226
2016-05-01,46.5226
2016-05-02,46.5226
2016-05-03,46.5226
2016-05-04,46.5226
2016-05-05,46.5226
2016-05-06,46.5226
2016-05-07,46.5226
2016-05-08,46.5226
2016-05-09,46.5226
2016-05-10,46.5226
2016-05-11,46.5226
2016-05-12,46.5226
2016-05-13,46.5226
2016-05-14,46.5226
2016-05-15,46.5226
2016-05-16,46.5226
