,REL LN Equity
2010-11-05,25.0567
2010-11-06,25.0567
2010-11-07,25.0567
2010-11-08,25.0567
2010-11-09,25.0567
2010-11-10,25.0567
2010-11-11,25.0567
2010-11-12,25.0567
2010-11-13,25.0567
2010-11-14,25.0567
2010-11-15,25.0567
2010-11-16,25.0567
2010-11-17,25.0567
2010-11-18,25.0567
2010-11-19,25.0567
2010-11-20,25.0567
2010-11-21,25.0567
2010-11-22,25.0567
2010-11-23,25.0567
2010-11-24,25.0567
2010-11-25,25.0567
2010-11-26,25.0567
2010-11-27,25.0567
2010-11-28,25.0567
2010-11-29,25.0567
2010-11-30,25.0567
2010-12-01,25.0567
2010-12-02,25.0567
2010-12-03,25.0567
2010-12-04,25.0567
2010-12-05,25.0567
2010-12-06,25.0567
2010-12-07,25.0567
2010-12-08,25.0567
2010-12-09,25.0567
2010-12-10,25.0567
2010-12-11,25.0567
2010-12-12,25.0567
2010-12-13,25.0567
2010-12-14,25.0567
2010-12-15,25.0567
2010-12-16,25.0567
2010-12-17,25.0567
2010-12-18,25.0567
2010-12-19,25.0567
2010-12-20,25.0567
2010-12-21,25.0567
2010-12-22,25.0567
2010-12-23,25.0567
2010-12-24,25.0567
2010-12-25,25.0567
2010-12-26,25.0567
2010-12-27,25.0567
2010-12-28,25.0567
2010-12-29,25.0567
2010-12-30,25.0567
2010-12-31,17.7959
2011-01-01,17.7959
2011-01-02,17.7959
2011-01-03,17.7959
2011-01-04,17.7959
2011-01-05,17.7959
2011-01-06,17.7959
2011-01-07,17.7959
2011-01-08,17.7959
2011-01-09,17.7959
2011-01-10,17.7959
2011-01-11,17.7959
2011-01-12,17.7959
2011-01-13,17.7959
2011-01-14,17.7959
2011-01-15,17.7959
2011-01-16,17.7959
2011-01-17,17.7959
2011-01-18,17.7959
2011-01-19,17.7959
2011-01-20,17.7959
2011-01-21,17.7959
2011-01-22,17.7959
2011-01-23,17.7959
2011-01-24,17.7959
2011-01-25,17.7959
2011-01-26,17.7959
2011-01-27,17.7959
2011-01-28,17.7959
2011-01-29,17.7959
2011-01-30,17.7959
2011-01-31,17.7959
2011-02-01,17.7959
2011-02-02,17.7959
2011-02-03,17.7959
2011-02-04,17.7959
2011-02-05,17.7959
2011-02-06,17.7959
2011-02-07,17.7959
2011-02-08,17.7959
2011-02-09,17.7959
2011-02-10,17.7959
2011-02-11,17.7959
2011-02-12,17.7959
2011-02-13,17.7959
2011-02-14,17.7959
2011-02-15,17.7959
2011-02-16,17.7959
2011-02-17,17.7959
2011-02-18,17.7959
2011-02-19,17.7959
2011-02-20,17.7959
2011-02-21,17.7959
2011-02-22,17.7959
2011-02-23,17.7959
2011-02-24,17.7959
2011-02-25,17.7959
2011-02-26,17.7959
2011-02-27,17.7959
2011-02-28,17.7959
2011-03-01,17.7959
2011-03-02,17.7959
2011-03-03,17.7959
2011-03-04,17.7959
2011-03-05,17.7959
2011-03-06,17.7959
2011-03-07,17.7959
2011-03-08,17.7959
2011-03-09,17.7959
2011-03-10,17.7959
2011-03-11,17.7959
2011-03-12,17.7959
2011-03-13,17.7959
2011-03-14,17.7959
2011-03-15,17.7959
2011-03-16,17.7959
2011-03-17,17.7959
2011-03-18,17.7959
2011-03-19,17.7959
2011-03-20,17.7959
2011-03-21,17.7959
2011-03-22,17.7959
2011-03-23,17.7959
2011-03-24,17.7959
2011-03-25,17.7959
2011-03-26,17.7959
2011-03-27,17.7959
2011-03-28,17.7959
2011-03-29,17.7959
2011-03-30,17.7959
2011-03-31,17.7959
2011-04-01,17.7959
2011-04-02,17.7959
2011-04-03,17.7959
2011-04-04,17.7959
2011-04-05,17.7959
2011-04-06,17.7959
2011-04-07,17.7959
2011-04-08,17.7959
2011-04-09,17.7959
2011-04-10,17.7959
2011-04-11,17.7959
2011-04-12,17.7959
2011-04-13,17.7959
2011-04-14,17.7959
2011-04-15,17.7959
2011-04-16,17.7959
2011-04-17,17.7959
2011-04-18,17.7959
2011-04-19,17.7959
2011-04-20,17.7959
2011-04-21,17.7959
2011-04-22,17.7959
2011-04-23,17.7959
2011-04-24,17.7959
2011-04-25,17.7959
2011-04-26,17.7959
2011-04-27,17.7959
2011-04-28,17.7959
2011-04-29,17.7959
2011-04-30,17.7959
2011-05-01,17.7959
2011-05-02,17.7959
2011-05-03,17.7959
2011-05-04,17.7959
2011-05-05,17.7959
2011-05-06,17.7959
2011-05-07,17.7959
2011-05-08,17.7959
2011-05-09,17.7959
2011-05-10,17.7959
2011-05-11,17.7959
2011-05-12,17.7959
2011-05-13,17.7959
2011-05-14,17.7959
2011-05-15,17.7959
2011-05-16,17.7959
2011-05-17,17.7959
2011-05-18,17.7959
2011-05-19,17.7959
2011-05-20,17.7959
2011-05-21,17.7959
2011-05-22,17.7959
2011-05-23,17.7959
2011-05-24,17.7959
2011-05-25,17.7959
2011-05-26,17.7959
2011-05-27,17.7959
2011-05-28,17.7959
2011-05-29,17.7959
2011-05-30,17.7959
2011-05-31,17.7959
2011-06-01,17.7959
2011-06-02,17.7959
2011-06-03,17.7959
2011-06-04,17.7959
2011-06-05,17.7959
2011-06-06,17.7959
2011-06-07,17.7959
2011-06-08,17.7959
2011-06-09,17.7959
2011-06-10,17.7959
2011-06-11,17.7959
2011-06-12,17.7959
2011-06-13,17.7959
2011-06-14,17.7959
2011-06-15,17.7959
2011-06-16,17.7959
2011-06-17,17.7959
2011-06-18,17.7959
2011-06-19,17.7959
2011-06-20,17.7959
2011-06-21,17.7959
2011-06-22,17.7959
2011-06-23,17.7959
2011-06-24,17.7959
2011-06-25,17.7959
2011-06-26,17.7959
2011-06-27,17.7959
2011-06-28,17.7959
2011-06-29,17.7959
2011-06-30,20.0783
2011-07-01,20.0783
2011-07-02,20.0783
2011-07-03,20.0783
2011-07-04,20.0783
2011-07-05,20.0783
2011-07-06,20.0783
2011-07-07,20.0783
2011-07-08,20.0783
2011-07-09,20.0783
2011-07-10,20.0783
2011-07-11,20.0783
2011-07-12,20.0783
2011-07-13,20.0783
2011-07-14,20.0783
2011-07-15,20.0783
2011-07-16,20.0783
2011-07-17,20.0783
2011-07-18,20.0783
2011-07-19,20.0783
2011-07-20,20.0783
2011-07-21,20.0783
2011-07-22,20.0783
2011-07-23,20.0783
2011-07-24,20.0783
2011-07-25,20.0783
2011-07-26,20.0783
2011-07-27,20.0783
2011-07-28,20.0783
2011-07-29,20.0783
2011-07-30,20.0783
2011-07-31,20.0783
2011-08-01,20.0783
2011-08-02,20.0783
2011-08-03,20.0783
2011-08-04,20.0783
2011-08-05,20.0783
2011-08-06,20.0783
2011-08-07,20.0783
2011-08-08,20.0783
2011-08-09,20.0783
2011-08-10,20.0783
2011-08-11,20.0783
2011-08-12,20.0783
2011-08-13,20.0783
2011-08-14,20.0783
2011-08-15,20.0783
2011-08-16,20.0783
2011-08-17,20.0783
2011-08-18,20.0783
2011-08-19,20.0783
2011-08-20,20.0783
2011-08-21,20.0783
2011-08-22,20.0783
2011-08-23,20.0783
2011-08-24,20.0783
2011-08-25,20.0783
2011-08-26,20.0783
2011-08-27,20.0783
2011-08-28,20.0783
2011-08-29,20.0783
2011-08-30,20.0783
2011-08-31,20.0783
2011-09-01,20.0783
2011-09-02,20.0783
2011-09-03,20.0783
2011-09-04,20.0783
2011-09-05,20.0783
2011-09-06,20.0783
2011-09-07,20.0783
2011-09-08,20.0783
2011-09-09,20.0783
2011-09-10,20.0783
2011-09-11,20.0783
2011-09-12,20.0783
2011-09-13,20.0783
2011-09-14,20.0783
2011-09-15,20.0783
2011-09-16,20.0783
2011-09-17,20.0783
2011-09-18,20.0783
2011-09-19,20.0783
2011-09-20,20.0783
2011-09-21,20.0783
2011-09-22,20.0783
2011-09-23,20.0783
2011-09-24,20.0783
2011-09-25,20.0783
2011-09-26,20.0783
2011-09-27,20.0783
2011-09-28,20.0783
2011-09-29,20.0783
2011-09-30,20.0783
2011-10-01,20.0783
2011-10-02,20.0783
2011-10-03,20.0783
2011-10-04,20.0783
2011-10-05,20.0783
2011-10-06,20.0783
2011-10-07,20.0783
2011-10-08,20.0783
2011-10-09,20.0783
2011-10-10,20.0783
2011-10-11,20.0783
2011-10-12,20.0783
2011-10-13,20.0783
2011-10-14,20.0783
2011-10-15,20.0783
2011-10-16,20.0783
2011-10-17,20.0783
2011-10-18,20.0783
2011-10-19,20.0783
2011-10-20,20.0783
2011-10-21,20.0783
2011-10-22,20.0783
2011-10-23,20.0783
2011-10-24,20.0783
2011-10-25,20.0783
2011-10-26,20.0783
2011-10-27,20.0783
2011-10-28,20.0783
2011-10-29,20.0783
2011-10-30,20.0783
2011-10-31,20.0783
2011-11-01,20.0783
2011-11-02,20.0783
2011-11-03,20.0783
2011-11-04,20.0783
2011-11-05,20.0783
2011-11-06,20.0783
2011-11-07,20.0783
2011-11-08,20.0783
2011-11-09,20.0783
2011-11-10,20.0783
2011-11-11,20.0783
2011-11-12,20.0783
2011-11-13,20.0783
2011-11-14,20.0783
2011-11-15,20.0783
2011-11-16,20.0783
2011-11-17,20.0783
2011-11-18,20.0783
2011-11-19,20.0783
2011-11-20,20.0783
2011-11-21,20.0783
2011-11-22,20.0783
2011-11-23,20.0783
2011-11-24,20.0783
2011-11-25,20.0783
2011-11-26,20.0783
2011-11-27,20.0783
2011-11-28,20.0783
2011-11-29,20.0783
2011-11-30,20.0783
2011-12-01,20.0783
2011-12-02,20.0783
2011-12-03,20.0783
2011-12-04,20.0783
2011-12-05,20.0783
2011-12-06,20.0783
2011-12-07,20.0783
2011-12-08,20.0783
2011-12-09,20.0783
2011-12-10,20.0783
2011-12-11,20.0783
2011-12-12,20.0783
2011-12-13,20.0783
2011-12-14,20.0783
2011-12-15,20.0783
2011-12-16,20.0783
2011-12-17,20.0783
2011-12-18,20.0783
2011-12-19,20.0783
2011-12-20,20.0783
2011-12-21,20.0783
2011-12-22,20.0783
2011-12-23,20.0783
2011-12-24,20.0783
2011-12-25,20.0783
2011-12-26,20.0783
2011-12-27,20.0783
2011-12-28,20.0783
2011-12-29,20.0783
2011-12-30,20.0783
2011-12-31,18.9064
2012-01-01,18.9064
2012-01-02,18.9064
2012-01-03,18.9064
2012-01-04,18.9064
2012-01-05,18.9064
2012-01-06,18.9064
2012-01-07,18.9064
2012-01-08,18.9064
2012-01-09,18.9064
2012-01-10,18.9064
2012-01-11,18.9064
2012-01-12,18.9064
2012-01-13,18.9064
2012-01-14,18.9064
2012-01-15,18.9064
2012-01-16,18.9064
2012-01-17,18.9064
2012-01-18,18.9064
2012-01-19,18.9064
2012-01-20,18.9064
2012-01-21,18.9064
2012-01-22,18.9064
2012-01-23,18.9064
2012-01-24,18.9064
2012-01-25,18.9064
2012-01-26,18.9064
2012-01-27,18.9064
2012-01-28,18.9064
2012-01-29,18.9064
2012-01-30,18.9064
2012-01-31,18.9064
2012-02-01,18.9064
2012-02-02,18.9064
2012-02-03,18.9064
2012-02-04,18.9064
2012-02-05,18.9064
2012-02-06,18.9064
2012-02-07,18.9064
2012-02-08,18.9064
2012-02-09,18.9064
2012-02-10,18.9064
2012-02-11,18.9064
2012-02-12,18.9064
2012-02-13,18.9064
2012-02-14,18.9064
2012-02-15,18.9064
2012-02-16,18.9064
2012-02-17,18.9064
2012-02-18,18.9064
2012-02-19,18.9064
2012-02-20,18.9064
2012-02-21,18.9064
2012-02-22,18.9064
2012-02-23,18.9064
2012-02-24,18.9064
2012-02-25,18.9064
2012-02-26,18.9064
2012-02-27,18.9064
2012-02-28,18.9064
2012-02-29,18.9064
2012-03-01,18.9064
2012-03-02,18.9064
2012-03-03,18.9064
2012-03-04,18.9064
2012-03-05,18.9064
2012-03-06,18.9064
2012-03-07,18.9064
2012-03-08,18.9064
2012-03-09,18.9064
2012-03-10,18.9064
2012-03-11,18.9064
2012-03-12,18.9064
2012-03-13,18.9064
2012-03-14,18.9064
2012-03-15,18.9064
2012-03-16,18.9064
2012-03-17,18.9064
2012-03-18,18.9064
2012-03-19,18.9064
2012-03-20,18.9064
2012-03-21,18.9064
2012-03-22,18.9064
2012-03-23,18.9064
2012-03-24,18.9064
2012-03-25,18.9064
2012-03-26,18.9064
2012-03-27,18.9064
2012-03-28,18.9064
2012-03-29,18.9064
2012-03-30,18.9064
2012-03-31,18.9064
2012-04-01,18.9064
2012-04-02,18.9064
2012-04-03,18.9064
2012-04-04,18.9064
2012-04-05,18.9064
2012-04-06,18.9064
2012-04-07,18.9064
2012-04-08,18.9064
2012-04-09,18.9064
2012-04-10,18.9064
2012-04-11,18.9064
2012-04-12,18.9064
2012-04-13,18.9064
2012-04-14,18.9064
2012-04-15,18.9064
2012-04-16,18.9064
2012-04-17,18.9064
2012-04-18,18.9064
2012-04-19,18.9064
2012-04-20,18.9064
2012-04-21,18.9064
2012-04-22,18.9064
2012-04-23,18.9064
2012-04-24,18.9064
2012-04-25,18.9064
2012-04-26,18.9064
2012-04-27,18.9064
2012-04-28,18.9064
2012-04-29,18.9064
2012-04-30,18.9064
2012-05-01,18.9064
2012-05-02,18.9064
2012-05-03,18.9064
2012-05-04,18.9064
2012-05-05,18.9064
2012-05-06,18.9064
2012-05-07,18.9064
2012-05-08,18.9064
2012-05-09,18.9064
2012-05-10,18.9064
2012-05-11,18.9064
2012-05-12,18.9064
2012-05-13,18.9064
2012-05-14,18.9064
2012-05-15,18.9064
2012-05-16,18.9064
2012-05-17,18.9064
2012-05-18,18.9064
2012-05-19,18.9064
2012-05-20,18.9064
2012-05-21,18.9064
2012-05-22,18.9064
2012-05-23,18.9064
2012-05-24,18.9064
2012-05-25,18.9064
2012-05-26,18.9064
2012-05-27,18.9064
2012-05-28,18.9064
2012-05-29,18.9064
2012-05-30,18.9064
2012-05-31,18.9064
2012-06-01,18.9064
2012-06-02,18.9064
2012-06-03,18.9064
2012-06-04,18.9064
2012-06-05,18.9064
2012-06-06,18.9064
2012-06-07,18.9064
2012-06-08,18.9064
2012-06-09,18.9064
2012-06-10,18.9064
2012-06-11,18.9064
2012-06-12,18.9064
2012-06-13,18.9064
2012-06-14,18.9064
2012-06-15,18.9064
2012-06-16,18.9064
2012-06-17,18.9064
2012-06-18,18.9064
2012-06-19,18.9064
2012-06-20,18.9064
2012-06-21,18.9064
2012-06-22,18.9064
2012-06-23,18.9064
2012-06-24,18.9064
2012-06-25,18.9064
2012-06-26,18.9064
2012-06-27,18.9064
2012-06-28,18.9064
2012-06-29,18.9064
2012-06-30,22.7854
2012-07-01,22.7854
2012-07-02,22.7854
2012-07-03,22.7854
2012-07-04,22.7854
2012-07-05,22.7854
2012-07-06,22.7854
2012-07-07,22.7854
2012-07-08,22.7854
2012-07-09,22.7854
2012-07-10,22.7854
2012-07-11,22.7854
2012-07-12,22.7854
2012-07-13,22.7854
2012-07-14,22.7854
2012-07-15,22.7854
2012-07-16,22.7854
2012-07-17,22.7854
2012-07-18,22.7854
2012-07-19,22.7854
2012-07-20,22.7854
2012-07-21,22.7854
2012-07-22,22.7854
2012-07-23,22.7854
2012-07-24,22.7854
2012-07-25,22.7854
2012-07-26,22.7854
2012-07-27,22.7854
2012-07-28,22.7854
2012-07-29,22.7854
2012-07-30,22.7854
2012-07-31,22.7854
2012-08-01,22.7854
2012-08-02,22.7854
2012-08-03,22.7854
2012-08-04,22.7854
2012-08-05,22.7854
2012-08-06,22.7854
2012-08-07,22.7854
2012-08-08,22.7854
2012-08-09,22.7854
2012-08-10,22.7854
2012-08-11,22.7854
2012-08-12,22.7854
2012-08-13,22.7854
2012-08-14,22.7854
2012-08-15,22.7854
2012-08-16,22.7854
2012-08-17,22.7854
2012-08-18,22.7854
2012-08-19,22.7854
2012-08-20,22.7854
2012-08-21,22.7854
2012-08-22,22.7854
2012-08-23,22.7854
2012-08-24,22.7854
2012-08-25,22.7854
2012-08-26,22.7854
2012-08-27,22.7854
2012-08-28,22.7854
2012-08-29,22.7854
2012-08-30,22.7854
2012-08-31,22.7854
2012-09-01,22.7854
2012-09-02,22.7854
2012-09-03,22.7854
2012-09-04,22.7854
2012-09-05,22.7854
2012-09-06,22.7854
2012-09-07,22.7854
2012-09-08,22.7854
2012-09-09,22.7854
2012-09-10,22.7854
2012-09-11,22.7854
2012-09-12,22.7854
2012-09-13,22.7854
2012-09-14,22.7854
2012-09-15,22.7854
2012-09-16,22.7854
2012-09-17,22.7854
2012-09-18,22.7854
2012-09-19,22.7854
2012-09-20,22.7854
2012-09-21,22.7854
2012-09-22,22.7854
2012-09-23,22.7854
2012-09-24,22.7854
2012-09-25,22.7854
2012-09-26,22.7854
2012-09-27,22.7854
2012-09-28,22.7854
2012-09-29,22.7854
2012-09-30,22.7854
2012-10-01,22.7854
2012-10-02,22.7854
2012-10-03,22.7854
2012-10-04,22.7854
2012-10-05,22.7854
2012-10-06,22.7854
2012-10-07,22.7854
2012-10-08,22.7854
2012-10-09,22.7854
2012-10-10,22.7854
2012-10-11,22.7854
2012-10-12,22.7854
2012-10-13,22.7854
2012-10-14,22.7854
2012-10-15,22.7854
2012-10-16,22.7854
2012-10-17,22.7854
2012-10-18,22.7854
2012-10-19,22.7854
2012-10-20,22.7854
2012-10-21,22.7854
2012-10-22,22.7854
2012-10-23,22.7854
2012-10-24,22.7854
2012-10-25,22.7854
2012-10-26,22.7854
2012-10-27,22.7854
2012-10-28,22.7854
2012-10-29,22.7854
2012-10-30,22.7854
2012-10-31,22.7854
2012-11-01,22.7854
2012-11-02,22.7854
2012-11-03,22.7854
2012-11-04,22.7854
2012-11-05,22.7854
2012-11-06,22.7854
2012-11-07,22.7854
2012-11-08,22.7854
2012-11-09,22.7854
2012-11-10,22.7854
2012-11-11,22.7854
2012-11-12,22.7854
2012-11-13,22.7854
2012-11-14,22.7854
2012-11-15,22.7854
2012-11-16,22.7854
2012-11-17,22.7854
2012-11-18,22.7854
2012-11-19,22.7854
2012-11-20,22.7854
2012-11-21,22.7854
2012-11-22,22.7854
2012-11-23,22.7854
2012-11-24,22.7854
2012-11-25,22.7854
2012-11-26,22.7854
2012-11-27,22.7854
2012-11-28,22.7854
2012-11-29,22.7854
2012-11-30,22.7854
2012-12-01,22.7854
2012-12-02,22.7854
2012-12-03,22.7854
2012-12-04,22.7854
2012-12-05,22.7854
2012-12-06,22.7854
2012-12-07,22.7854
2012-12-08,22.7854
2012-12-09,22.7854
2012-12-10,22.7854
2012-12-11,22.7854
2012-12-12,22.7854
2012-12-13,22.7854
2012-12-14,22.7854
2012-12-15,22.7854
2012-12-16,22.7854
2012-12-17,22.7854
2012-12-18,22.7854
2012-12-19,22.7854
2012-12-20,22.7854
2012-12-21,22.7854
2012-12-22,22.7854
2012-12-23,22.7854
2012-12-24,22.7854
2012-12-25,22.7854
2012-12-26,22.7854
2012-12-27,22.7854
2012-12-28,22.7854
2012-12-29,22.7854
2012-12-30,22.7854
2012-12-31,24.1689
2013-01-01,24.1689
2013-01-02,24.1689
2013-01-03,24.1689
2013-01-04,24.1689
2013-01-05,24.1689
2013-01-06,24.1689
2013-01-07,24.1689
2013-01-08,24.1689
2013-01-09,24.1689
2013-01-10,24.1689
2013-01-11,24.1689
2013-01-12,24.1689
2013-01-13,24.1689
2013-01-14,24.1689
2013-01-15,24.1689
2013-01-16,24.1689
2013-01-17,24.1689
2013-01-18,24.1689
2013-01-19,24.1689
2013-01-20,24.1689
2013-01-21,24.1689
2013-01-22,24.1689
2013-01-23,24.1689
2013-01-24,24.1689
2013-01-25,24.1689
2013-01-26,24.1689
2013-01-27,24.1689
2013-01-28,24.1689
2013-01-29,24.1689
2013-01-30,24.1689
2013-01-31,24.1689
2013-02-01,24.1689
2013-02-02,24.1689
2013-02-03,24.1689
2013-02-04,24.1689
2013-02-05,24.1689
2013-02-06,24.1689
2013-02-07,24.1689
2013-02-08,24.1689
2013-02-09,24.1689
2013-02-10,24.1689
2013-02-11,24.1689
2013-02-12,24.1689
2013-02-13,24.1689
2013-02-14,24.1689
2013-02-15,24.1689
2013-02-16,24.1689
2013-02-17,24.1689
2013-02-18,24.1689
2013-02-19,24.1689
2013-02-20,24.1689
2013-02-21,24.1689
2013-02-22,24.1689
2013-02-23,24.1689
2013-02-24,24.1689
2013-02-25,24.1689
2013-02-26,24.1689
2013-02-27,24.1689
2013-02-28,24.1689
2013-03-01,24.1689
2013-03-02,24.1689
2013-03-03,24.1689
2013-03-04,24.1689
2013-03-05,24.1689
2013-03-06,24.1689
2013-03-07,24.1689
2013-03-08,24.1689
2013-03-09,24.1689
