,ADM LN Equity
,RETURN_COM_EQY
2013-03-21,60.7286
2013-03-22,60.7286
2013-03-23,60.7286
2013-03-24,60.7286
2013-03-25,60.7286
2013-03-26,60.7286
2013-03-27,60.7286
2013-03-28,60.7286
2013-03-29,60.7286
2013-03-30,60.7286
2013-03-31,60.7286
2013-04-01,60.7286
2013-04-02,60.7286
2013-04-03,60.7286
2013-04-04,60.7286
2013-04-05,60.7286
2013-04-06,60.7286
2013-04-07,60.7286
2013-04-08,60.7286
2013-04-09,60.7286
2013-04-10,60.7286
2013-04-11,60.7286
2013-04-12,60.7286
2013-04-13,60.7286
2013-04-14,60.7286
2013-04-15,60.7286
2013-04-16,60.7286
2013-04-17,60.7286
2013-04-18,60.7286
2013-04-19,60.7286
2013-04-20,60.7286
2013-04-21,60.7286
2013-04-22,60.7286
2013-04-23,60.7286
2013-04-24,60.7286
2013-04-25,60.7286
2013-04-26,60.7286
2013-04-27,60.7286
2013-04-28,60.7286
2013-04-29,60.7286
2013-04-30,60.7286
2013-05-01,60.7286
2013-05-02,60.7286
2013-05-03,60.7286
2013-05-04,60.7286
2013-05-05,60.7286
2013-05-06,60.7286
2013-05-07,60.7286
2013-05-08,60.7286
2013-05-09,60.7286
2013-05-10,60.7286
2013-05-11,60.7286
2013-05-12,60.7286
2013-05-13,60.7286
2013-05-14,60.7286
2013-05-15,60.7286
2013-05-16,60.7286
2013-05-17,60.7286
2013-05-18,60.7286
2013-05-19,60.7286
2013-05-20,60.7286
2013-05-21,60.7286
2013-05-22,60.7286
2013-05-23,60.7286
2013-05-24,60.7286
2013-05-25,60.7286
2013-05-26,60.7286
2013-05-27,60.7286
2013-05-28,60.7286
2013-05-29,60.7286
2013-05-30,60.7286
2013-05-31,60.7286
2013-06-01,60.7286
2013-06-02,60.7286
2013-06-03,60.7286
2013-06-04,60.7286
2013-06-05,60.7286
2013-06-06,60.7286
2013-06-07,60.7286
2013-06-08,60.7286
2013-06-09,60.7286
2013-06-10,60.7286
2013-06-11,60.7286
2013-06-12,60.7286
2013-06-13,60.7286
2013-06-14,60.7286
2013-06-15,60.7286
2013-06-16,60.7286
2013-06-17,60.7286
2013-06-18,60.7286
2013-06-19,60.7286
2013-06-20,60.7286
2013-06-21,60.7286
2013-06-22,60.7286
2013-06-23,60.7286
2013-06-24,60.7286
2013-06-25,60.7286
2013-06-26,60.7286
2013-06-27,60.7286
2013-06-28,60.7286
2013-06-29,60.7286
2013-06-30,57.8066
2013-07-01,57.8066
2013-07-02,57.8066
2013-07-03,57.8066
2013-07-04,57.8066
2013-07-05,57.8066
2013-07-06,57.8066
2013-07-07,57.8066
2013-07-08,57.8066
2013-07-09,57.8066
2013-07-10,57.8066
2013-07-11,57.8066
2013-07-12,57.8066
2013-07-13,57.8066
2013-07-14,57.8066
2013-07-15,57.8066
2013-07-16,57.8066
2013-07-17,57.8066
2013-07-18,57.8066
2013-07-19,57.8066
2013-07-20,57.8066
2013-07-21,57.8066
2013-07-22,57.8066
2013-07-23,57.8066
2013-07-24,57.8066
2013-07-25,57.8066
2013-07-26,57.8066
2013-07-27,57.8066
2013-07-28,57.8066
2013-07-29,57.8066
2013-07-30,57.8066
2013-07-31,57.8066
2013-08-01,57.8066
2013-08-02,57.8066
2013-08-03,57.8066
2013-08-04,57.8066
2013-08-05,57.8066
2013-08-06,57.8066
2013-08-07,57.8066
2013-08-08,57.8066
2013-08-09,57.8066
2013-08-10,57.8066
2013-08-11,57.8066
2013-08-12,57.8066
2013-08-13,57.8066
2013-08-14,57.8066
2013-08-15,57.8066
2013-08-16,57.8066
2013-08-17,57.8066
2013-08-18,57.8066
2013-08-19,57.8066
2013-08-20,57.8066
2013-08-21,57.8066
2013-08-22,57.8066
2013-08-23,57.8066
2013-08-24,57.8066
2013-08-25,57.8066
2013-08-26,57.8066
2013-08-27,57.8066
2013-08-28,57.8066
2013-08-29,57.8066
2013-08-30,57.8066
2013-08-31,57.8066
2013-09-01,57.8066
2013-09-02,57.8066
2013-09-03,57.8066
2013-09-04,57.8066
2013-09-05,57.8066
2013-09-06,57.8066
2013-09-07,57.8066
2013-09-08,57.8066
2013-09-09,57.8066
2013-09-10,57.8066
2013-09-11,57.8066
2013-09-12,57.8066
2013-09-13,57.8066
2013-09-14,57.8066
2013-09-15,57.8066
2013-09-16,57.8066
2013-09-17,57.8066
2013-09-18,57.8066
2013-09-19,57.8066
2013-09-20,57.8066
2013-09-21,57.8066
2013-09-22,57.8066
2013-09-23,57.8066
2013-09-24,57.8066
2013-09-25,57.8066
2013-09-26,57.8066
2013-09-27,57.8066
2013-09-28,57.8066
2013-09-29,57.8066
2013-09-30,57.8066
2013-10-01,57.8066
2013-10-02,57.8066
2013-10-03,57.8066
2013-10-04,57.8066
2013-10-05,57.8066
2013-10-06,57.8066
2013-10-07,57.8066
2013-10-08,57.8066
2013-10-09,57.8066
2013-10-10,57.8066
2013-10-11,57.8066
2013-10-12,57.8066
2013-10-13,57.8066
2013-10-14,57.8066
2013-10-15,57.8066
2013-10-16,57.8066
2013-10-17,57.8066
2013-10-18,57.8066
2013-10-19,57.8066
2013-10-20,57.8066
2013-10-21,57.8066
2013-10-22,57.8066
2013-10-23,57.8066
2013-10-24,57.8066
2013-10-25,57.8066
2013-10-26,57.8066
2013-10-27,57.8066
2013-10-28,57.8066
2013-10-29,57.8066
2013-10-30,57.8066
2013-10-31,57.8066
2013-11-01,57.8066
2013-11-02,57.8066
2013-11-03,57.8066
2013-11-04,57.8066
2013-11-05,57.8066
2013-11-06,57.8066
2013-11-07,57.8066
2013-11-08,57.8066
2013-11-09,57.8066
2013-11-10,57.8066
2013-11-11,57.8066
2013-11-12,57.8066
2013-11-13,57.8066
2013-11-14,57.8066
2013-11-15,57.8066
2013-11-16,57.8066
2013-11-17,57.8066
2013-11-18,57.8066
2013-11-19,57.8066
2013-11-20,57.8066
2013-11-21,57.8066
2013-11-22,57.8066
2013-11-23,57.8066
2013-11-24,57.8066
2013-11-25,57.8066
2013-11-26,57.8066
2013-11-27,57.8066
2013-11-28,57.8066
2013-11-29,57.8066
2013-11-30,57.8066
2013-12-01,57.8066
2013-12-02,57.8066
2013-12-03,57.8066
2013-12-04,57.8066
2013-12-05,57.8066
2013-12-06,57.8066
2013-12-07,57.8066
2013-12-08,57.8066
2013-12-09,57.8066
2013-12-10,57.8066
2013-12-11,57.8066
2013-12-12,57.8066
2013-12-13,57.8066
2013-12-14,57.8066
2013-12-15,57.8066
2013-12-16,57.8066
2013-12-17,57.8066
2013-12-18,57.8066
2013-12-19,57.8066
2013-12-20,57.8066
2013-12-21,57.8066
2013-12-22,57.8066
2013-12-23,57.8066
2013-12-24,57.8066
2013-12-25,57.8066
2013-12-26,57.8066
2013-12-27,57.8066
2013-12-28,57.8066
2013-12-29,57.8066
2013-12-30,57.8066
2013-12-31,58.9989
2014-01-01,58.9989
2014-01-02,58.9989
2014-01-03,58.9989
2014-01-04,58.9989
2014-01-05,58.9989
2014-01-06,58.9989
2014-01-07,58.9989
2014-01-08,58.9989
2014-01-09,58.9989
2014-01-10,58.9989
2014-01-11,58.9989
2014-01-12,58.9989
2014-01-13,58.9989
2014-01-14,58.9989
2014-01-15,58.9989
2014-01-16,58.9989
2014-01-17,58.9989
2014-01-18,58.9989
2014-01-19,58.9989
2014-01-20,58.9989
2014-01-21,58.9989
2014-01-22,58.9989
2014-01-23,58.9989
2014-01-24,58.9989
2014-01-25,58.9989
2014-01-26,58.9989
2014-01-27,58.9989
2014-01-28,58.9989
2014-01-29,58.9989
2014-01-30,58.9989
2014-01-31,58.9989
2014-02-01,58.9989
2014-02-02,58.9989
2014-02-03,58.9989
2014-02-04,58.9989
2014-02-05,58.9989
2014-02-06,58.9989
2014-02-07,58.9989
2014-02-08,58.9989
2014-02-09,58.9989
2014-02-10,58.9989
2014-02-11,58.9989
2014-02-12,58.9989
2014-02-13,58.9989
2014-02-14,58.9989
2014-02-15,58.9989
2014-02-16,58.9989
2014-02-17,58.9989
2014-02-18,58.9989
2014-02-19,58.9989
2014-02-20,58.9989
2014-02-21,58.9989
2014-02-22,58.9989
2014-02-23,58.9989
2014-02-24,58.9989
2014-02-25,58.9989
2014-02-26,58.9989
2014-02-27,58.9989
2014-02-28,58.9989
2014-03-01,58.9989
2014-03-02,58.9989
2014-03-03,58.9989
2014-03-04,58.9989
2014-03-05,58.9989
2014-03-06,58.9989
2014-03-07,58.9989
2014-03-08,58.9989
2014-03-09,58.9989
2014-03-10,58.9989
2014-03-11,58.9989
2014-03-12,58.9989
2014-03-13,58.9989
2014-03-14,58.9989
2014-03-15,58.9989
2014-03-16,58.9989
2014-03-17,58.9989
2014-03-18,58.9989
2014-03-19,58.9989
2014-03-20,58.9989
2014-03-21,58.9989
2014-03-22,58.9989
2014-03-23,58.9989
2014-03-24,58.9989
2014-03-25,58.9989
2014-03-26,58.9989
2014-03-27,58.9989
2014-03-28,58.9989
2014-03-29,58.9989
2014-03-30,58.9989
2014-03-31,58.9989
2014-04-01,58.9989
2014-04-02,58.9989
2014-04-03,58.9989
2014-04-04,58.9989
2014-04-05,58.9989
2014-04-06,58.9989
2014-04-07,58.9989
2014-04-08,58.9989
2014-04-09,58.9989
2014-04-10,58.9989
2014-04-11,58.9989
2014-04-12,58.9989
2014-04-13,58.9989
2014-04-14,58.9989
2014-04-15,58.9989
2014-04-16,58.9989
2014-04-17,58.9989
2014-04-18,58.9989
2014-04-19,58.9989
2014-04-20,58.9989
2014-04-21,58.9989
2014-04-22,58.9989
2014-04-23,58.9989
2014-04-24,58.9989
2014-04-25,58.9989
2014-04-26,58.9989
2014-04-27,58.9989
2014-04-28,58.9989
2014-04-29,58.9989
2014-04-30,58.9989
2014-05-01,58.9989
2014-05-02,58.9989
2014-05-03,58.9989
2014-05-04,58.9989
2014-05-05,58.9989
2014-05-06,58.9989
2014-05-07,58.9989
2014-05-08,58.9989
2014-05-09,58.9989
2014-05-10,58.9989
2014-05-11,58.9989
2014-05-12,58.9989
2014-05-13,58.9989
2014-05-14,58.9989
2014-05-15,58.9989
2014-05-16,58.9989
2014-05-17,58.9989
2014-05-18,58.9989
2014-05-19,58.9989
2014-05-20,58.9989
2014-05-21,58.9989
2014-05-22,58.9989
2014-05-23,58.9989
2014-05-24,58.9989
2014-05-25,58.9989
2014-05-26,58.9989
2014-05-27,58.9989
2014-05-28,58.9989
2014-05-29,58.9989
2014-05-30,58.9989
2014-05-31,58.9989
2014-06-01,58.9989
2014-06-02,58.9989
2014-06-03,58.9989
2014-06-04,58.9989
2014-06-05,58.9989
2014-06-06,58.9989
2014-06-07,58.9989
2014-06-08,58.9989
2014-06-09,58.9989
2014-06-10,58.9989
2014-06-11,58.9989
2014-06-12,58.9989
2014-06-13,58.9989
2014-06-14,58.9989
2014-06-15,58.9989
2014-06-16,58.9989
2014-06-17,58.9989
2014-06-18,58.9989
2014-06-19,58.9989
2014-06-20,58.9989
2014-06-21,58.9989
2014-06-22,58.9989
2014-06-23,58.9989
2014-06-24,58.9989
2014-06-25,58.9989
2014-06-26,58.9989
2014-06-27,58.9989
2014-06-28,58.9989
2014-06-29,58.9989
2014-06-30,57.5631
2014-07-01,57.5631
2014-07-02,57.5631
2014-07-03,57.5631
2014-07-04,57.5631
2014-07-05,57.5631
2014-07-06,57.5631
2014-07-07,57.5631
2014-07-08,57.5631
2014-07-09,57.5631
2014-07-10,57.5631
2014-07-11,57.5631
2014-07-12,57.5631
2014-07-13,57.5631
2014-07-14,57.5631
2014-07-15,57.5631
2014-07-16,57.5631
2014-07-17,57.5631
2014-07-18,57.5631
2014-07-19,57.5631
2014-07-20,57.5631
2014-07-21,57.5631
2014-07-22,57.5631
2014-07-23,57.5631
2014-07-24,57.5631
2014-07-25,57.5631
2014-07-26,57.5631
2014-07-27,57.5631
2014-07-28,57.5631
2014-07-29,57.5631
2014-07-30,57.5631
2014-07-31,57.5631
2014-08-01,57.5631
2014-08-02,57.5631
2014-08-03,57.5631
2014-08-04,57.5631
2014-08-05,57.5631
2014-08-06,57.5631
2014-08-07,57.5631
2014-08-08,57.5631
2014-08-09,57.5631
2014-08-10,57.5631
2014-08-11,57.5631
2014-08-12,57.5631
2014-08-13,57.5631
2014-08-14,57.5631
2014-08-15,57.5631
2014-08-16,57.5631
2014-08-17,57.5631
2014-08-18,57.5631
2014-08-19,57.5631
2014-08-20,57.5631
2014-08-21,57.5631
2014-08-22,57.5631
2014-08-23,57.5631
2014-08-24,57.5631
2014-08-25,57.5631
2014-08-26,57.5631
2014-08-27,57.5631
2014-08-28,57.5631
2014-08-29,57.5631
2014-08-30,57.5631
2014-08-31,57.5631
2014-09-01,57.5631
2014-09-02,57.5631
2014-09-03,57.5631
2014-09-04,57.5631
2014-09-05,57.5631
2014-09-06,57.5631
2014-09-07,57.5631
2014-09-08,57.5631
2014-09-09,57.5631
2014-09-10,57.5631
2014-09-11,57.5631
2014-09-12,57.5631
2014-09-13,57.5631
2014-09-14,57.5631
2014-09-15,57.5631
2014-09-16,57.5631
2014-09-17,57.5631
2014-09-18,57.5631
2014-09-19,57.5631
2014-09-20,57.5631
2014-09-21,57.5631
2014-09-22,57.5631
2014-09-23,57.5631
2014-09-24,57.5631
2014-09-25,57.5631
2014-09-26,57.5631
2014-09-27,57.5631
2014-09-28,57.5631
2014-09-29,57.5631
2014-09-30,57.5631
2014-10-01,57.5631
2014-10-02,57.5631
2014-10-03,57.5631
2014-10-04,57.5631
2014-10-05,57.5631
2014-10-06,57.5631
2014-10-07,57.5631
2014-10-08,57.5631
2014-10-09,57.5631
2014-10-10,57.5631
2014-10-11,57.5631
2014-10-12,57.5631
2014-10-13,57.5631
2014-10-14,57.5631
2014-10-15,57.5631
2014-10-16,57.5631
2014-10-17,57.5631
2014-10-18,57.5631
2014-10-19,57.5631
2014-10-20,57.5631
2014-10-21,57.5631
2014-10-22,57.5631
2014-10-23,57.5631
2014-10-24,57.5631
2014-10-25,57.5631
2014-10-26,57.5631
2014-10-27,57.5631
2014-10-28,57.5631
2014-10-29,57.5631
2014-10-30,57.5631
2014-10-31,57.5631
2014-11-01,57.5631
2014-11-02,57.5631
2014-11-03,57.5631
2014-11-04,57.5631
2014-11-05,57.5631
2014-11-06,57.5631
2014-11-07,57.5631
2014-11-08,57.5631
2014-11-09,57.5631
2014-11-10,57.5631
2014-11-11,57.5631
2014-11-12,57.5631
2014-11-13,57.5631
2014-11-14,57.5631
2014-11-15,57.5631
2014-11-16,57.5631
2014-11-17,57.5631
2014-11-18,57.5631
2014-11-19,57.5631
2014-11-20,57.5631
2014-11-21,57.5631
2014-11-22,57.5631
2014-11-23,57.5631
2014-11-24,57.5631
2014-11-25,57.5631
2014-11-26,57.5631
2014-11-27,57.5631
2014-11-28,57.5631
2014-11-29,57.5631
2014-11-30,57.5631
2014-12-01,57.5631
2014-12-02,57.5631
2014-12-03,57.5631
2014-12-04,57.5631
2014-12-05,57.5631
2014-12-06,57.5631
2014-12-07,57.5631
2014-12-08,57.5631
2014-12-09,57.5631
2014-12-10,57.5631
2014-12-11,57.5631
2014-12-12,57.5631
2014-12-13,57.5631
2014-12-14,57.5631
2014-12-15,57.5631
2014-12-16,57.5631
2014-12-17,57.5631
2014-12-18,57.5631
2014-12-19,57.5631
2014-12-20,57.5631
2014-12-21,57.5631
2014-12-22,57.5631
2014-12-23,57.5631
2014-12-24,57.5631
2014-12-25,57.5631
2014-12-26,57.5631
2014-12-27,57.5631
2014-12-28,57.5631
2014-12-29,57.5631
2014-12-30,57.5631
2014-12-31,52.6685
2015-01-01,52.6685
2015-01-02,52.6685
2015-01-03,52.6685
2015-01-04,52.6685
2015-01-05,52.6685
2015-01-06,52.6685
2015-01-07,52.6685
2015-01-08,52.6685
2015-01-09,52.6685
2015-01-10,52.6685
2015-01-11,52.6685
2015-01-12,52.6685
2015-01-13,52.6685
2015-01-14,52.6685
2015-01-15,52.6685
2015-01-16,52.6685
2015-01-17,52.6685
2015-01-18,52.6685
2015-01-19,52.6685
2015-01-20,52.6685
2015-01-21,52.6685
2015-01-22,52.6685
2015-01-23,52.6685
2015-01-24,52.6685
2015-01-25,52.6685
2015-01-26,52.6685
2015-01-27,52.6685
2015-01-28,52.6685
2015-01-29,52.6685
2015-01-30,52.6685
2015-01-31,52.6685
2015-02-01,52.6685
2015-02-02,52.6685
2015-02-03,52.6685
2015-02-04,52.6685
2015-02-05,52.6685
2015-02-06,52.6685
2015-02-07,52.6685
2015-02-08,52.6685
2015-02-09,52.6685
2015-02-10,52.6685
2015-02-11,52.6685
2015-02-12,52.6685
2015-02-13,52.6685
2015-02-14,52.6685
2015-02-15,52.6685
2015-02-16,52.6685
2015-02-17,52.6685
2015-02-18,52.6685
2015-02-19,52.6685
2015-02-20,52.6685
2015-02-21,52.6685
2015-02-22,52.6685
2015-02-23,52.6685
2015-02-24,52.6685
2015-02-25,52.6685
2015-02-26,52.6685
2015-02-27,52.6685
2015-02-28,52.6685
2015-03-01,52.6685
2015-03-02,52.6685
2015-03-03,52.6685
2015-03-04,52.6685
2015-03-05,52.6685
2015-03-06,52.6685
2015-03-07,52.6685
2015-03-08,52.6685
2015-03-09,52.6685
2015-03-10,52.6685
2015-03-11,52.6685
2015-03-12,52.6685
2015-03-13,52.6685
2015-03-14,52.6685
2015-03-15,52.6685
2015-03-16,52.6685
2015-03-17,52.6685
2015-03-18,52.6685
2015-03-19,52.6685
2015-03-20,52.6685
2015-03-21,52.6685
2015-03-22,52.6685
2015-03-23,52.6685
2015-03-24,52.6685
2015-03-25,52.6685
2015-03-26,52.6685
2015-03-27,52.6685
2015-03-28,52.6685
2015-03-29,52.6685
2015-03-30,52.6685
2015-03-31,52.6685
2015-04-01,52.6685
2015-04-02,52.6685
2015-04-03,52.6685
2015-04-04,52.6685
2015-04-05,52.6685
2015-04-06,52.6685
2015-04-07,52.6685
2015-04-08,52.6685
2015-04-09,52.6685
2015-04-10,52.6685
2015-04-11,52.6685
2015-04-12,52.6685
2015-04-13,52.6685
2015-04-14,52.6685
2015-04-15,52.6685
2015-04-16,52.6685
2015-04-17,52.6685
2015-04-18,52.6685
2015-04-19,52.6685
2015-04-20,52.6685
2015-04-21,52.6685
2015-04-22,52.6685
2015-04-23,52.6685
2015-04-24,52.6685
2015-04-25,52.6685
2015-04-26,52.6685
2015-04-27,52.6685
2015-04-28,52.6685
2015-04-29,52.6685
2015-04-30,52.6685
2015-05-01,52.6685
2015-05-02,52.6685
2015-05-03,52.6685
2015-05-04,52.6685
2015-05-05,52.6685
2015-05-06,52.6685
2015-05-07,52.6685
2015-05-08,52.6685
2015-05-09,52.6685
2015-05-10,52.6685
2015-05-11,52.6685
2015-05-12,52.6685
2015-05-13,52.6685
2015-05-14,52.6685
2015-05-15,52.6685
2015-05-16,52.6685
2015-05-17,52.6685
2015-05-18,52.6685
2015-05-19,52.6685
2015-05-20,52.6685
2015-05-21,52.6685
2015-05-22,52.6685
2015-05-23,52.6685
2015-05-24,52.6685
2015-05-25,52.6685
2015-05-26,52.6685
2015-05-27,52.6685
2015-05-28,52.6685
2015-05-29,52.6685
2015-05-30,52.6685
2015-05-31,52.6685
2015-06-01,52.6685
2015-06-02,52.6685
2015-06-03,52.6685
2015-06-04,52.6685
2015-06-05,52.6685
2015-06-06,52.6685
2015-06-07,52.6685
2015-06-08,52.6685
2015-06-09,52.6685
2015-06-10,52.6685
2015-06-11,52.6685
2015-06-12,52.6685
2015-06-13,52.6685
2015-06-14,52.6685
2015-06-15,52.6685
2015-06-16,52.6685
2015-06-17,52.6685
2015-06-18,52.6685
2015-06-19,52.6685
2015-06-20,52.6685
2015-06-21,52.6685
2015-06-22,52.6685
2015-06-23,52.6685
2015-06-24,52.6685
2015-06-25,52.6685
2015-06-26,52.6685
2015-06-27,52.6685
2015-06-28,52.6685
2015-06-29,52.6685
2015-06-30,51.89
2015-07-01,51.89
2015-07-02,51.89
2015-07-03,51.89
2015-07-04,51.89
2015-07-05,51.89
2015-07-06,51.89
2015-07-07,51.89
2015-07-08,51.89
2015-07-09,51.89
2015-07-10,51.89
2015-07-11,51.89
2015-07-12,51.89
2015-07-13,51.89
2015-07-14,51.89
2015-07-15,51.89
2015-07-16,51.89
2015-07-17,51.89
2015-07-18,51.89
2015-07-19,51.89
2015-07-20,51.89
2015-07-21,51.89
2015-07-22,51.89
2015-07-23,51.89
2015-07-24,51.89
2015-07-25,51.89
2015-07-26,51.89
2015-07-27,51.89
2015-07-28,51.89
2015-07-29,51.89
2015-07-30,51.89
2015-07-31,51.89
2015-08-01,51.89
2015-08-02,51.89
2015-08-03,51.89
2015-08-04,51.89
2015-08-05,51.89
2015-08-06,51.89
2015-08-07,51.89
2015-08-08,51.89
2015-08-09,51.89
2015-08-10,51.89
2015-08-11,51.89
2015-08-12,51.89
2015-08-13,51.89
2015-08-14,51.89
2015-08-15,51.89
2015-08-16,51.89
2015-08-17,51.89
2015-08-18,51.89
2015-08-19,51.89
2015-08-20,51.89
2015-08-21,51.89
2015-08-22,51.89
2015-08-23,51.89
2015-08-24,51.89
2015-08-25,51.89
2015-08-26,51.89
2015-08-27,51.89
2015-08-28,51.89
2015-08-29,51.89
2015-08-30,51.89
2015-08-31,51.89
2015-09-01,51.89
2015-09-02,51.89
2015-09-03,51.89
2015-09-04,51.89
2015-09-05,51.89
2015-09-06,51.89
2015-09-07,51.89
2015-09-08,51.89
2015-09-09,51.89
2015-09-10,51.89
2015-09-11,51.89
2015-09-12,51.89
2015-09-13,51.89
2015-09-14,51.89
2015-09-15,51.89
2015-09-16,51.89
2015-09-17,51.89
2015-09-18,51.89
2015-09-19,51.89
2015-09-20,51.89
2015-09-21,51.89
2015-09-22,51.89
2015-09-23,51.89
2015-09-24,51.89
2015-09-25,51.89
2015-09-26,51.89
2015-09-27,51.89
2015-09-28,51.89
2015-09-29,51.89
2015-09-30,51.89
2015-10-01,51.89
2015-10-02,51.89
2015-10-03,51.89
2015-10-04,51.89
2015-10-05,51.89
2015-10-06,51.89
2015-10-07,51.89
2015-10-08,51.89
2015-10-09,51.89
2015-10-10,51.89
2015-10-11,51.89
2015-10-12,51.89
2015-10-13,51.89
2015-10-14,51.89
2015-10-15,51.89
2015-10-16,51.89
2015-10-17,51.89
2015-10-18,51.89
2015-10-19,51.89
2015-10-20,51.89
2015-10-21,51.89
2015-10-22,51.89
2015-10-23,51.89
2015-10-24,51.89
2015-10-25,51.89
2015-10-26,51.89
2015-10-27,51.89
2015-10-28,51.89
2015-10-29,51.89
2015-10-30,51.89
2015-10-31,51.89
2015-11-01,51.89
2015-11-02,51.89
2015-11-03,51.89
2015-11-04,51.89
2015-11-05,51.89
2015-11-06,51.89
2015-11-07,51.89
2015-11-08,51.89
2015-11-09,51.89
2015-11-10,51.89
2015-11-11,51.89
2015-11-12,51.89
2015-11-13,51.89
2015-11-14,51.89
2015-11-15,51.89
2015-11-16,51.89
2015-11-17,51.89
2015-11-18,51.89
2015-11-19,51.89
2015-11-20,51.89
2015-11-21,51.89
2015-11-22,51.89
2015-11-23,51.89
2015-11-24,51.89
2015-11-25,51.89
2015-11-26,51.89
2015-11-27,51.89
2015-11-28,51.89
2015-11-29,51.89
2015-11-30,51.89
2015-12-01,51.89
2015-12-02,51.89
2015-12-03,51.89
2015-12-04,51.89
2015-12-05,51.89
2015-12-06,51.89
2015-12-07,51.89
2015-12-08,51.89
2015-12-09,51.89
2015-12-10,51.89
2015-12-11,51.89
2015-12-12,51.89
2015-12-13,51.89
2015-12-14,51.89
2015-12-15,51.89
2015-12-16,51.89
2015-12-17,51.89
2015-12-18,51.89
2015-12-19,51.89
2015-12-20,51.89
2015-12-21,51.89
2015-12-22,51.89
2015-12-23,51.89
2015-12-24,51.89
2015-12-25,51.89
2015-12-26,51.89
2015-12-27,51.89
2015-12-28,51.89
2015-12-29,51.89
2015-12-30,51.89
2015-12-31,50.7228
2016-01-01,50.7228
2016-01-02,50.7228
2016-01-03,50.7228
2016-01-04,50.7228
2016-01-05,50.7228
2016-01-06,50.7228
2016-01-07,50.7228
2016-01-08,50.7228
2016-01-09,50.7228
2016-01-10,50.7228
2016-01-11,50.7228
2016-01-12,50.7228
2016-01-13,50.7228
2016-01-14,50.7228
2016-01-15,50.7228
2016-01-16,50.7228
2016-01-17,50.7228
2016-01-18,50.7228
2016-01-19,50.7228
2016-01-20,50.7228
2016-01-21,50.7228
2016-01-22,50.7228
2016-01-23,50.7228
2016-01-24,50.7228
2016-01-25,50.7228
2016-01-26,50.7228
2016-01-27,50.7228
2016-01-28,50.7228
2016-01-29,50.7228
2016-01-30,50.7228
2016-01-31,50.7228
2016-02-01,50.7228
2016-02-02,50.7228
2016-02-03,50.7228
2016-02-04,50.7228
2016-02-05,50.7228
2016-02-06,50.7228
2016-02-07,50.7228
2016-02-08,50.7228
2016-02-09,50.7228
2016-02-10,50.7228
2016-02-11,50.7228
2016-02-12,50.7228
2016-02-13,50.7228
2016-02-14,50.7228
2016-02-15,50.7228
2016-02-16,50.7228
2016-02-17,50.7228
2016-02-18,50.7228
2016-02-19,50.7228
2016-02-20,50.7228
2016-02-21,50.7228
2016-02-22,50.7228
2016-02-23,50.7228
2016-02-24,50.7228
2016-02-25,50.7228
2016-02-26,50.7228
2016-02-27,50.7228
2016-02-28,50.7228
2016-02-29,50.7228
2016-03-01,50.7228
2016-03-02,50.7228
2016-03-03,50.7228
2016-03-04,50.7228
2016-03-05,50.7228
2016-03-06,50.7228
2016-03-07,50.7228
2016-03-08,50.7228
2016-03-09,50.7228
2016-03-10,50.7228
2016-03-11,50.7228
2016-03-12,50.7228
2016-03-13,50.7228
2016-03-14,50.7228
2016-03-15,50.7228
2016-03-16,50.7228
2016-03-17,50.7228
2016-03-18,50.7228
2016-03-19,50.7228
2016-03-20,50.7228
2016-03-21,50.7228
2016-03-22,50.7228
2016-03-23,50.7228
2016-03-24,50.7228
2016-03-25,50.7228
2016-03-26,50.7228
2016-03-27,50.7228
2016-03-28,50.7228
2016-03-29,50.7228
2016-03-30,50.7228
2016-03-31,50.7228
2016-04-01,50.7228
2016-04-02,50.7228
2016-04-03,50.7228
2016-04-04,50.7228
2016-04-05,50.7228
2016-04-06,50.7228
2016-04-07,50.7228
2016-04-08,50.7228
2016-04-09,50.7228
2016-04-10,50.7228
2016-04-11,50.7228
2016-04-12,50.7228
2016-04-13,50.7228
2016-04-14,50.7228
2016-04-15,50.7228
2016-04-16,50.7228
2016-04-17,50.7228
2016-04-18,50.7228
2016-04-19,50.7228
2016-04-20,50.7228
2016-04-21,50.7228
2016-04-22,50.7228
2016-04-23,50.7228
2016-04-24,50.7228
2016-04-25,50.7228
2016-04-26,50.7228
2016-04-27,50.7228
2016-04-28,50.7228
2016-04-29,50.7228
2016-04-30,50.7228
2016-05-01,50.7228
2016-05-02,50.7228
2016-05-03,50.7228
2016-05-04,50.7228
2016-05-05,50.7228
2016-05-06,50.7228
2016-05-07,50.7228
2016-05-08,50.7228
2016-05-09,50.7228
2016-05-10,50.7228
2016-05-11,50.7228
2016-05-12,50.7228
2016-05-13,50.7228
2016-05-14,50.7228
2016-05-15,50.7228
2016-05-16,50.7228
2016-05-17,50.7228
2016-05-18,50.7228
2016-05-19,50.7228
2016-05-20,50.7228
2016-05-21,50.7228
2016-05-22,50.7228
2016-05-23,50.7228
2016-05-24,50.7228
2016-05-25,50.7228
2016-05-26,50.7228
2016-05-27,50.7228
2016-05-28,50.7228
2016-05-29,50.7228
2016-05-30,50.7228
2016-05-31,50.7228
2016-06-01,50.7228
2016-06-02,50.7228
2016-06-03,50.7228
2016-06-04,50.7228
2016-06-05,50.7228
2016-06-06,50.7228
2016-06-07,50.7228
2016-06-08,50.7228
2016-06-09,50.7228
2016-06-10,50.7228
2016-06-11,50.7228
2016-06-12,50.7228
