,BILL SS Equity,BILL SS Equity,BILL SS Equity,BILL SS Equity,BILL SS Equity
2012-09-15,30.4579,31.4817,30.4579,31.0978,483148.0
2012-09-16,30.4579,31.4817,30.4579,31.0978,483148.0
2012-09-17,30.7139,30.9698,30.074,30.3299,305940.0
2012-09-18,30.3299,30.7139,30.074,30.3299,295583.0
2012-09-19,30.4579,30.8418,30.4579,30.7139,210465.0
2012-09-20,30.5859,30.9698,30.4579,30.8418,211101.0
2012-09-21,30.9698,30.9698,30.7139,30.7139,123040.0
2012-09-22,30.9698,30.9698,30.7139,30.7139,123040.0
2012-09-23,30.9698,30.9698,30.7139,30.7139,123040.0
2012-09-24,30.7139,31.8656,30.7139,31.8656,521712.0
2012-09-25,31.8656,32.3775,31.7377,31.9936,742252.0
2012-09-26,31.7377,31.8656,30.8418,30.9698,260077.0
2012-09-27,31.0978,31.3537,31.0978,31.2258,122889.0
2012-09-28,31.4817,31.6097,30.9698,31.3537,217119.0
2012-09-29,31.4817,31.6097,30.9698,31.3537,217119.0
2012-09-30,31.4817,31.6097,30.9698,31.3537,217119.0
2012-10-01,30.9698,31.2258,30.7139,31.0978,125474.0
2012-10-02,31.0978,31.6097,30.8418,31.6097,272260.0
2012-10-03,31.3537,31.4817,30.8418,30.8418,93567.0
2012-10-04,30.9698,31.4817,30.9698,31.2258,188496.0
2012-10-05,31.3537,31.6097,31.2258,31.6097,203805.0
2012-10-06,31.3537,31.6097,31.2258,31.6097,203805.0
2012-10-07,31.3537,31.6097,31.2258,31.6097,203805.0
2012-10-08,31.2258,31.3537,30.9698,31.3537,80714.0
2012-10-09,31.0978,31.3537,30.9698,31.0978,122178.0
2012-10-10,30.8418,31.0978,30.7139,30.7139,323706.0
2012-10-11,30.7139,30.8418,30.5859,30.5859,108393.0
2012-10-12,30.5859,30.5859,30.3299,30.3299,308677.0
2012-10-13,30.5859,30.5859,30.3299,30.3299,308677.0
2012-10-14,30.5859,30.5859,30.3299,30.3299,308677.0
2012-10-15,30.202,30.5859,30.202,30.4579,167972.0
2012-10-16,30.4579,30.7139,30.202,30.3299,210345.0
2012-10-17,30.3299,30.8418,30.3299,30.8418,202373.0
2012-10-18,30.7139,30.8418,30.4579,30.5859,277030.0
2012-10-19,30.8418,30.8418,30.4579,30.4579,111311.0
2012-10-20,30.8418,30.8418,30.4579,30.4579,111311.0
2012-10-21,30.8418,30.8418,30.4579,30.4579,111311.0
2012-10-22,30.4579,30.5859,30.3299,30.4579,181264.0
2012-10-23,30.3299,30.4579,29.946,30.202,200587.0
2012-10-24,30.074,30.202,29.946,29.946,103542.0
2012-10-25,31.0978,32.8894,31.0978,31.9936,1799502.0
2012-10-26,31.7377,32.1216,31.3537,31.9936,714428.0
2012-10-27,31.7377,32.1216,31.3537,31.9936,714428.0
2012-10-28,31.7377,32.1216,31.3537,31.9936,714428.0
2012-10-29,31.8656,32.3775,31.7377,31.9936,179416.0
2012-10-30,31.7377,32.2496,31.7377,31.8656,134049.0
2012-10-31,31.9936,32.5055,31.9936,32.3775,327157.0
2012-11-01,32.1216,32.6335,32.1216,32.2496,189409.0
2012-11-02,32.3775,33.1454,32.2496,33.0174,531472.0
2012-11-03,32.3775,33.1454,32.2496,33.0174,531472.0
2012-11-04,32.3775,33.1454,32.2496,33.0174,531472.0
2012-11-05,32.7615,33.5293,32.6335,33.2733,646161.0
2012-11-06,33.0174,33.6573,33.0174,33.4013,374703.0
2012-11-07,33.5293,33.7852,32.8894,32.8894,579209.0
2012-11-08,32.7615,33.6573,32.7615,33.0174,331415.0
2012-11-09,32.7615,33.5293,32.7615,33.2733,200164.0
2012-11-10,32.7615,33.5293,32.7615,33.2733,200164.0
2012-11-11,32.7615,33.5293,32.7615,33.2733,200164.0
2012-11-12,33.2733,33.5293,33.1454,33.4013,107925.0
2012-11-13,32.8894,33.0174,32.6335,32.6335,138349.0
2012-11-14,32.7615,33.4013,32.2496,32.8894,322983.0
2012-11-15,32.5055,32.8894,32.5055,32.8894,245979.0
2012-11-16,32.7615,34.0412,32.7615,33.7852,474727.0
2012-11-17,32.7615,34.0412,32.7615,33.7852,474727.0
2012-11-18,32.7615,34.0412,32.7615,33.7852,474727.0
2012-11-19,33.7852,34.1692,33.7852,34.1692,222468.0
2012-11-20,34.1692,34.4251,33.9132,34.2971,200235.0
2012-11-21,34.0412,34.2971,33.6573,33.7852,113619.0
2012-11-22,33.7852,34.0412,33.7852,33.9132,94913.0
2012-11-23,33.9132,34.2971,33.9132,34.1692,263627.0
2012-11-24,33.9132,34.2971,33.9132,34.1692,263627.0
2012-11-25,33.9132,34.2971,33.9132,34.1692,263627.0
2012-11-26,34.1692,34.809,34.0412,34.4251,174105.0
2012-11-27,34.5531,35.193,34.5531,35.065,452150.0
2012-11-28,35.3209,35.4489,34.0412,34.1692,889401.0
2012-11-29,34.1692,35.5769,34.1692,35.193,561004.0
2012-11-30,35.7049,36.2168,35.7049,36.0888,653351.0
2012-12-01,35.7049,36.2168,35.7049,36.0888,653351.0
2012-12-02,35.7049,36.2168,35.7049,36.0888,653351.0
2012-12-03,36.0888,36.4727,35.5769,35.8328,432162.0
2012-12-04,36.0979,36.734,34.9847,36.734,257407.0
2012-12-05,37.5291,37.8471,36.893,36.893,252313.0
2012-12-06,37.052,38.4832,36.893,37.8471,178030.0
2012-12-07,38.1651,38.1651,37.052,37.5291,805403.0
2012-12-08,38.1651,38.1651,37.052,37.5291,805403.0
2012-12-09,38.1651,38.1651,37.052,37.5291,805403.0
2012-12-10,37.6881,37.6881,37.052,37.5291,291373.0
2012-12-11,37.211,37.37,36.893,37.052,317629.0
2012-12-12,36.734,36.893,35.4618,36.0979,831441.0
2012-12-13,35.9388,36.2569,34.3486,34.6667,1169341.0
2012-12-14,34.1896,36.0979,34.0306,36.0979,996620.0
2012-12-15,34.1896,36.0979,34.0306,36.0979,996620.0
2012-12-16,34.1896,36.0979,34.0306,36.0979,996620.0
2012-12-17,35.6208,36.4159,35.3028,36.0979,692793.0
2012-12-18,35.7798,37.8471,35.1437,37.6881,1458077.0
2012-12-19,37.8471,39.1193,37.8471,39.1193,489293.0
2012-12-20,38.8012,40.0734,38.4832,39.5963,1619083.0
2012-12-21,39.9144,39.9144,38.4832,38.9603,366445.0
2012-12-22,39.9144,39.9144,38.4832,38.9603,366445.0
2012-12-23,39.9144,39.9144,38.4832,38.9603,366445.0
2012-12-24,39.9144,39.9144,38.4832,38.9603,366445.0
2012-12-25,39.9144,39.9144,38.4832,38.9603,366445.0
2012-12-26,39.9144,39.9144,38.4832,38.9603,366445.0
2012-12-27,39.4373,39.4373,38.1651,38.6422,203267.0
2012-12-28,38.6422,38.9603,38.3242,38.9603,234110.0
2012-12-29,38.6422,38.9603,38.3242,38.9603,234110.0
2012-12-30,38.6422,38.9603,38.3242,38.9603,234110.0
2012-12-31,38.6422,38.9603,38.3242,38.9603,234110.0
2013-01-01,38.6422,38.9603,38.3242,38.9603,234110.0
2013-01-02,39.4373,39.9144,39.2783,39.7554,178679.0
2013-01-03,39.7554,39.9144,39.4373,39.7554,196287.0
2013-01-04,40.0416,40.0416,39.3737,39.6918,142676.0
2013-01-05,40.0416,40.0416,39.3737,39.6918,142676.0
2013-01-06,40.0416,40.0416,39.3737,39.6918,142676.0
2013-01-07,39.6918,39.7554,39.4373,39.5009,261196.0
2013-01-08,39.6599,40.3914,39.3101,40.2324,498504.0
2013-01-09,40.0734,40.8367,40.0734,40.3596,483777.0
2013-01-10,41.3456,41.3456,40.5505,40.5505,667883.0
2013-01-11,40.7095,41.1866,40.296,40.7095,650062.0
2013-01-12,40.7095,41.1866,40.296,40.7095,650062.0
2013-01-13,40.7095,41.1866,40.296,40.7095,650062.0
2013-01-14,41.0275,41.1548,40.5823,40.8367,296903.0
2013-01-15,40.7095,40.7095,39.5963,39.7236,277087.0
2013-01-16,39.8826,39.9144,39.2783,39.9144,740422.0
2013-01-17,39.9144,41.1548,39.9144,40.9003,512741.0
2013-01-18,41.282,41.7908,40.8685,40.8685,522994.0
2013-01-19,41.282,41.7908,40.8685,40.8685,522994.0
2013-01-20,41.282,41.7908,40.8685,40.8685,522994.0
2013-01-21,40.8685,41.3456,40.8685,41.0593,243596.0
2013-01-22,41.3456,41.3774,40.6777,41.0275,336738.0
2013-01-23,40.8685,41.2502,40.7095,41.0593,1064469.0
2013-01-24,38.8012,43.5719,38.7376,43.0312,1668540.0
2013-01-25,43.0948,44.4624,42.6814,44.0807,573557.0
2013-01-26,43.0948,44.4624,42.6814,44.0807,573557.0
2013-01-27,43.0948,44.4624,42.6814,44.0807,573557.0
2013-01-28,44.4942,44.4942,43.2538,44.0489,543374.0
2013-01-29,44.1762,44.6532,43.5719,44.0807,578715.0
2013-01-30,44.367,44.4624,43.9535,43.9535,498263.0
2013-01-31,43.8899,44.0489,42.745,43.0948,402385.0
2013-02-01,42.9358,44.4942,42.7768,44.367,364003.0
2013-02-02,42.9358,44.4942,42.7768,44.367,364003.0
2013-02-03,42.9358,44.4942,42.7768,44.367,364003.0
2013-02-04,44.4942,44.4942,42.8086,43.1902,757385.0
2013-02-05,42.5859,42.6496,41.1866,42.6496,779348.0
2013-02-06,42.2997,42.904,42.0135,42.6177,568511.0
2013-02-07,41.9817,43.0948,41.9817,42.4587,313660.0
2013-02-08,42.4587,42.9676,40.9003,41.0275,491288.0
2013-02-09,42.4587,42.9676,40.9003,41.0275,491288.0
2013-02-10,42.4587,42.9676,40.9003,41.0275,491288.0
2013-02-11,40.9003,40.9003,38.9603,39.819,2018399.0
2013-02-12,39.8826,41.0275,39.4373,41.0275,1048260.0
2013-02-13,41.0593,41.1866,40.137,41.1866,722976.0
2013-02-14,40.7413,40.9639,40.0734,40.0734,644830.0
2013-02-15,40.1052,40.5823,40.0734,40.2642,318986.0
2013-02-16,40.1052,40.5823,40.0734,40.2642,318986.0
2013-02-17,40.1052,40.5823,40.0734,40.2642,318986.0
2013-02-18,40.3914,40.4233,39.7554,40.2642,363444.0
2013-02-19,40.2324,41.8226,40.2324,41.7272,347719.0
2013-02-20,41.7272,42.5541,41.4092,41.9181,543627.0
2013-02-21,41.7272,41.7272,40.5505,41.1866,417026.0
2013-02-22,40.8685,41.7272,40.8685,41.441,304417.0
2013-02-23,40.8685,41.7272,40.8685,41.441,304417.0
2013-02-24,40.8685,41.7272,40.8685,41.441,304417.0
2013-02-25,41.2184,41.9181,40.8367,41.0275,210900.0
2013-02-26,40.6141,40.8367,40.2642,40.3914,213519.0
2013-02-27,40.4233,41.1229,40.0734,41.0911,286161.0
2013-02-28,40.9321,41.759,40.9321,41.6636,343808.0
2013-03-01,41.4092,41.6636,40.7731,41.1548,164461.0
2013-03-02,41.4092,41.6636,40.7731,41.1548,164461.0
2013-03-03,41.4092,41.6636,40.7731,41.1548,164461.0
2013-03-04,40.8685,41.0275,40.3278,40.9321,459173.0
2013-03-05,40.8685,41.5046,40.7731,41.1866,446861.0
2013-03-06,41.3456,41.3456,40.1052,40.137,521575.0
2013-03-07,40.137,41.1866,40.137,40.5505,284713.0
2013-03-08,40.5505,41.0275,40.296,40.7731,388090.0
2013-03-09,40.5505,41.0275,40.296,40.7731,388090.0
2013-03-10,40.5505,41.0275,40.296,40.7731,388090.0
2013-03-11,40.7095,40.8049,40.4551,40.6459,152676.0
2013-03-12,41.0593,41.1866,40.5505,40.6459,274098.0
2013-03-13,40.6459,40.6459,40.2642,40.5187,206414.0
2013-03-14,40.5823,40.7095,40.0734,40.2006,678311.0
2013-03-15,40.3914,40.3914,39.0557,39.3101,835153.0
2013-03-16,40.3914,40.3914,39.0557,39.3101,835153.0
2013-03-17,40.3914,40.3914,39.0557,39.3101,835153.0
2013-03-18,38.7694,39.1511,38.4832,38.9285,305730.0
2013-03-19,38.9285,39.4373,37.8471,38.197,368956.0
2013-03-20,38.1333,38.5786,38.0697,38.3878,511570.0
2013-03-21,38.674,39.2465,37.4336,39.0875,485326.0
2013-03-22,39.0239,39.0239,38.2288,38.7058,537009.0
2013-03-23,39.0239,39.0239,38.2288,38.7058,537009.0
2013-03-24,39.0239,39.0239,38.2288,38.7058,537009.0
2013-03-25,38.833,39.6599,38.833,38.9285,890441.0
2013-03-26,38.9285,39.4373,38.9285,39.4373,214439.0
2013-03-27,39.5009,39.819,39.3737,39.4691,317903.0
2013-03-28,39.4055,40.0734,39.3737,39.8826,114687.0
2013-03-29,39.4055,40.0734,39.3737,39.8826,114687.0
2013-03-30,39.4055,40.0734,39.3737,39.8826,114687.0
2013-03-31,39.4055,40.0734,39.3737,39.8826,114687.0
2013-04-01,39.4055,40.0734,39.3737,39.8826,114687.0
2013-04-02,40.0734,40.3914,39.5963,40.2324,155807.0
2013-04-03,40.2324,40.4233,39.8508,39.9144,428886.0
2013-04-04,39.8826,40.0416,38.3242,38.4514,892488.0
2013-04-05,38.6104,38.6422,36.9884,37.5291,539392.0
2013-04-06,38.6104,38.6422,36.9884,37.5291,539392.0
2013-04-07,38.6104,38.6422,36.9884,37.5291,539392.0
2013-04-08,37.9107,37.9107,37.2428,37.2746,238207.0
2013-04-09,37.2746,37.6563,37.1474,37.211,284821.0
2013-04-10,37.211,38.356,37.052,38.1651,335306.0
2013-04-11,38.1015,38.1651,37.2746,37.4655,460951.0
2013-04-12,37.4018,37.4973,36.4477,37.0202,601655.0
2013-04-13,37.4018,37.4973,36.4477,37.0202,601655.0
2013-04-14,37.4018,37.4973,36.4477,37.0202,601655.0
2013-04-15,37.4655,37.6563,36.1933,36.5113,715445.0
2013-04-16,36.5431,37.5291,36.0025,36.5113,483167.0
2013-04-17,37.2746,37.2746,35.9388,36.4795,531981.0
2013-04-18,36.734,36.9566,35.4936,35.9388,455377.0
2013-04-19,35.9707,36.2569,35.4936,35.6208,292804.0
2013-04-20,35.9707,36.2569,35.4936,35.6208,292804.0
2013-04-21,35.9707,36.2569,35.4936,35.6208,292804.0
2013-04-22,35.6844,36.0979,35.3028,35.3028,501249.0
2013-04-23,36.2887,38.4196,36.2887,38.1651,2341375.0
2013-04-24,38.2606,38.7376,38.0697,38.515,877153.0
2013-04-25,38.515,39.9462,38.4832,39.8826,562149.0
2013-04-26,39.8826,40.8685,39.0557,40.8049,615804.0
2013-04-27,39.8826,40.8685,39.0557,40.8049,615804.0
2013-04-28,39.8826,40.8685,39.0557,40.8049,615804.0
2013-04-29,40.8049,41.1548,40.0734,40.7095,425010.0
2013-04-30,40.7095,40.8685,40.2006,40.7095,334134.0
2013-05-01,40.7095,40.8685,40.2006,40.7095,334134.0
2013-05-02,40.8049,41.0275,40.2006,40.8367,689239.0
2013-05-03,40.9003,41.759,40.7095,41.1866,564146.0
2013-05-04,40.9003,41.759,40.7095,41.1866,564146.0
2013-05-05,40.9003,41.759,40.7095,41.1866,564146.0
2013-05-06,41.6,42.1407,41.4728,41.6,513546.0
2013-05-07,42.0453,42.2997,41.5046,41.5046,646872.0
2013-05-08,42.292,42.6529,41.9967,42.2264,412781.0
2013-05-09,42.292,42.6529,41.9967,42.2264,412781.0
2013-05-10,42.6201,42.6201,41.0452,41.8655,590485.0
2013-05-11,42.6201,42.6201,41.0452,41.8655,590485.0
2013-05-12,42.6201,42.6201,41.0452,41.8655,590485.0
2013-05-13,41.8655,42.128,41.1109,41.603,463067.0
2013-05-14,41.603,42.3576,41.3077,41.7999,374902.0
2013-05-15,41.9967,42.2264,41.7014,41.7343,351503.0
2013-05-16,41.7999,42.5217,41.7999,42.128,362473.0
2013-05-17,42.0624,42.6529,41.7671,42.292,668671.0
2013-05-18,42.0624,42.6529,41.7671,42.292,668671.0
2013-05-19,42.0624,42.6529,41.7671,42.292,668671.0
2013-05-20,42.2592,42.6201,42.2592,42.2592,261996.0
2013-05-21,42.4561,42.4561,41.8983,41.9311,373680.0
2013-05-22,41.9311,42.1936,41.7343,41.8655,337301.0
2013-05-23,41.2749,41.2749,39.7328,40.4875,776947.0
2013-05-24,40.6187,40.9468,40.1266,40.2906,389588.0
2013-05-25,40.6187,40.9468,40.1266,40.2906,389588.0
2013-05-26,40.6187,40.9468,40.1266,40.2906,389588.0
2013-05-27,40.9468,40.9468,40.389,40.6187,193824.0
2013-05-28,40.9468,41.7671,40.6843,41.7343,543925.0
2013-05-29,41.6686,41.6686,40.914,40.9468,297997.0
2013-05-30,40.7828,41.5046,40.7828,41.3405,390445.0
2013-05-31,41.439,41.5046,40.4875,41.5046,713994.0
2013-06-01,41.439,41.5046,40.4875,41.5046,713994.0
2013-06-02,41.439,41.5046,40.4875,41.5046,713994.0
2013-06-03,41.5374,41.5374,40.8156,40.9468,333500.0
2013-06-04,41.2093,41.5046,40.0281,40.1922,674289.0
2013-06-05,40.3234,40.6843,39.4376,39.4376,219754.0
2013-06-06,40.3234,40.6843,39.4376,39.4376,219754.0
2013-06-07,39.4376,39.9297,39.3063,39.7,417635.0
2013-06-08,39.4376,39.9297,39.3063,39.7,417635.0
2013-06-09,39.4376,39.9297,39.3063,39.7,417635.0
2013-06-10,39.9953,39.9953,39.1751,39.4376,196180.0
2013-06-11,39.4704,39.7985,38.7814,38.847,574615.0
2013-06-12,38.7814,39.1751,38.6173,38.847,264293.0
2013-06-13,38.5845,39.6344,37.8955,39.4047,368174.0
2013-06-14,39.7657,40.0281,39.4047,39.6672,382266.0
2013-06-15,39.7657,40.0281,39.4047,39.6672,382266.0
2013-06-16,39.7657,40.0281,39.4047,39.6672,382266.0
2013-06-17,39.9625,40.4547,39.8313,40.0938,231959.0
2013-06-18,40.3562,40.4547,39.8313,40.2578,215804.0
2013-06-19,40.225,40.225,39.4376,39.5688,223921.0
2013-06-20,39.3063,39.3063,37.6002,37.9611,366883.0
2013-06-21,39.3063,39.3063,37.6002,37.9611,366883.0
2013-06-22,39.3063,39.3063,37.6002,37.9611,366883.0
2013-06-23,39.3063,39.3063,37.6002,37.9611,366883.0
2013-06-24,37.9611,38.4204,37.0752,37.3377,647495.0
2013-06-25,37.9611,38.322,37.469,37.8955,313980.0
2013-06-26,37.8955,39.3391,37.8627,38.8142,381020.0
2013-06-27,38.8798,39.4704,38.7157,39.2079,416273.0
2013-06-28,39.5032,41.603,39.1095,41.603,946739.0
2013-06-29,39.5032,41.603,39.1095,41.603,946739.0
2013-06-30,39.5032,41.603,39.1095,41.603,946739.0
2013-07-01,41.3405,41.4718,40.4547,40.8156,273444.0
2013-07-02,40.8156,41.1437,40.3562,40.75,237581.0
2013-07-03,40.7828,40.8156,40.1594,40.8156,203312.0
2013-07-04,40.8156,41.9967,40.8156,41.9967,530380.0
2013-07-05,41.9967,42.2592,40.2578,40.3562,743173.0
2013-07-06,41.9967,42.2592,40.2578,40.3562,743173.0
2013-07-07,41.9967,42.2592,40.2578,40.3562,743173.0
2013-07-08,40.6187,41.0124,40.1922,40.1922,224567.0
2013-07-09,40.3562,40.7828,39.7328,40.225,195008.0
2013-07-10,40.225,40.4219,39.7985,40.4219,132462.0
2013-07-11,40.5531,41.3405,40.4547,41.1765,309450.0
2013-07-12,40.9796,41.7999,40.9796,41.6686,334066.0
2013-07-13,40.9796,41.7999,40.9796,41.6686,334066.0
2013-07-14,40.9796,41.7999,40.9796,41.6686,334066.0
2013-07-15,41.7343,42.3248,41.7343,42.1608,217612.0
2013-07-16,42.1608,42.4561,41.6686,41.8327,174656.0
2013-07-17,41.8655,42.3576,41.6686,42.292,255420.0
2013-07-18,42.292,42.5873,39.4047,39.7,1241419.0
2013-07-19,39.8969,40.6187,39.7,39.7,372805.0
2013-07-20,39.8969,40.6187,39.7,39.7,372805.0
2013-07-21,39.8969,40.6187,39.7,39.7,372805.0
2013-07-22,39.7,39.7328,38.4204,38.5845,512072.0
2013-07-23,38.7814,38.9782,38.2564,38.7157,359694.0
2013-07-24,38.7157,39.5032,38.4533,39.0766,478732.0
2013-07-25,39.0438,39.0766,38.7157,39.0438,222249.0
2013-07-26,39.1423,39.536,39.1423,39.4376,214914.0
2013-07-27,39.1423,39.536,39.1423,39.4376,214914.0
2013-07-28,39.1423,39.536,39.1423,39.4376,214914.0
2013-07-29,39.6016,39.6672,39.2735,39.4376,174815.0
2013-07-30,39.6344,39.8969,39.4376,39.8313,223073.0
2013-07-31,39.7,40.4547,39.7,40.1594,223300.0
2013-08-01,40.2906,40.8484,40.1922,40.7171,321438.0
2013-08-02,40.9468,40.9468,40.1922,40.1922,329380.0
2013-08-03,40.9468,40.9468,40.1922,40.1922,329380.0
2013-08-04,40.9468,40.9468,40.1922,40.1922,329380.0
2013-08-05,40.4547,40.5531,39.8313,39.9625,163022.0
2013-08-06,39.9625,39.9625,39.1095,39.7,316340.0
2013-08-07,39.536,39.536,39.0766,39.0766,225064.0
2013-08-08,39.1423,39.8313,39.1423,39.7328,148142.0
2013-08-09,39.5688,40.3562,39.4376,39.9953,244018.0
2013-08-10,39.5688,40.3562,39.4376,39.9953,244018.0
2013-08-11,39.5688,40.3562,39.4376,39.9953,244018.0
2013-08-12,39.9953,40.3562,39.7328,40.225,134318.0
2013-08-13,40.2578,41.3405,40.2578,41.1765,551084.0
2013-08-14,41.1765,41.4718,40.6843,40.9468,283566.0
2013-08-15,40.9468,40.9468,40.389,40.5203,500335.0
2013-08-16,40.4875,41.1109,40.4875,41.1109,193433.0
2013-08-17,40.4875,41.1109,40.4875,41.1109,193433.0
2013-08-18,40.4875,41.1109,40.4875,41.1109,193433.0
2013-08-19,41.1109,41.1109,40.5531,40.914,188071.0
2013-08-20,40.8484,41.2093,40.5531,41.2093,410532.0
2013-08-21,41.1765,41.1765,40.2906,40.2906,205662.0
2013-08-22,40.6515,40.8812,40.6187,40.8484,214463.0
2013-08-23,40.8484,40.914,40.3234,40.4547,327435.0
2013-08-24,40.8484,40.914,40.3234,40.4547,327435.0
2013-08-25,40.8484,40.914,40.3234,40.4547,327435.0
2013-08-26,40.4547,40.5203,40.1594,40.1922,175400.0
2013-08-27,40.1922,40.1922,39.536,39.7328,209484.0
2013-08-28,39.536,39.536,39.0438,39.1751,386074.0
2013-08-29,39.3391,39.8641,39.3391,39.6016,143442.0
2013-08-30,39.6016,39.8313,39.3391,39.5032,137487.0
2013-08-31,39.6016,39.8313,39.3391,39.5032,137487.0
2013-09-01,39.6016,39.8313,39.3391,39.5032,137487.0
2013-09-02,39.5032,39.8641,39.5032,39.7657,125897.0
2013-09-03,39.8641,40.3562,39.6344,40.1594,371428.0
2013-09-04,40.1922,40.4547,39.7657,40.389,188848.0
2013-09-05,40.389,41.3405,40.389,41.3405,430856.0
2013-09-06,41.3405,42.128,41.3077,42.128,597147.0
2013-09-07,41.3405,42.128,41.3077,42.128,597147.0
2013-09-08,41.3405,42.128,41.3077,42.128,597147.0
2013-09-09,42.0295,42.0952,41.1437,41.7671,410641.0
2013-09-10,41.7671,42.7186,41.7343,42.7186,574742.0
2013-09-11,42.981,43.8013,42.4233,42.817,626012.0
2013-09-12,42.817,43.2435,42.3905,42.6857,171000.0
2013-09-13,42.6201,43.3091,42.5217,42.981,258697.0
2013-09-14,42.6201,43.3091,42.5217,42.981,258697.0
2013-09-15,42.6201,43.3091,42.5217,42.981,258697.0
2013-09-16,43.1451,43.506,43.0467,43.3091,473087.0
2013-09-17,43.3091,43.6372,43.3091,43.4076,233436.0
2013-09-18,43.4076,43.7685,43.3091,43.7685,191438.0
2013-09-19,43.9653,44.5559,43.8997,43.9653,532362.0
2013-09-20,43.8997,44.1294,43.3091,43.6372,342541.0
2013-09-21,43.8997,44.1294,43.3091,43.6372,342541.0
2013-09-22,43.8997,44.1294,43.3091,43.6372,342541.0
2013-09-23,43.4076,44.0966,43.3091,43.506,350197.0
2013-09-24,43.5716,43.8341,43.1123,43.506,169977.0
2013-09-25,43.506,43.506,42.8498,43.1451,134037.0
2013-09-26,43.1451,43.3091,42.9154,43.0138,107456.0
2013-09-27,42.981,43.1123,42.8498,42.981,135317.0
2013-09-28,42.981,43.1123,42.8498,42.981,135317.0
2013-09-29,42.981,43.1123,42.8498,42.981,135317.0
2013-09-30,42.5217,42.5545,42.0295,42.5545,176495.0
2013-10-01,42.2592,42.6529,42.128,42.4233,167005.0
2013-10-02,42.1608,42.9154,42.1608,42.5545,141196.0
2013-10-03,42.6201,43.2435,42.4561,42.6529,107744.0
2013-10-04,42.6529,43.1123,42.1608,42.3248,112943.0
2013-10-05,42.6529,43.1123,42.1608,42.3248,112943.0
2013-10-06,42.6529,43.1123,42.1608,42.3248,112943.0
2013-10-07,42.2264,42.292,41.3405,42.292,140874.0
2013-10-08,42.1936,42.3248,41.603,41.9967,103040.0
2013-10-09,42.0952,42.1936,41.439,42.0624,159735.0
2013-10-10,42.3576,43.2763,42.3248,43.1779,117679.0
2013-10-11,43.3091,43.4732,43.0138,43.0795,96572.0
2013-10-12,43.3091,43.4732,43.0138,43.0795,96572.0
2013-10-13,43.3091,43.4732,43.0138,43.0795,96572.0
2013-10-14,42.8498,43.2763,42.4561,42.8498,139805.0
2013-10-15,43.0138,43.4076,43.0138,43.2107,71701.0
2013-10-16,43.1451,43.2435,42.5217,43.1123,111495.0
2013-10-17,43.1779,43.9653,43.1451,43.9653,205678.0
2013-10-18,43.9653,44.2278,43.6044,44.2278,218249.0
2013-10-19,43.9653,44.2278,43.6044,44.2278,218249.0
2013-10-20,43.9653,44.2278,43.6044,44.2278,218249.0
2013-10-21,44.4247,45.4746,44.4247,45.4746,301136.0
2013-10-22,45.409,45.409,44.6543,44.884,224085.0
2013-10-23,45.1137,45.1137,44.4575,44.4903,118290.0
2013-10-24,44.4903,44.7856,43.8013,44.5887,188828.0
2013-10-25,44.5887,45.4746,44.359,44.6215,406698.0
2013-10-26,44.5887,45.4746,44.359,44.6215,406698.0
2013-10-27,44.5887,45.4746,44.359,44.6215,406698.0
2013-10-28,44.6543,45.8355,44.6543,45.573,314905.0
2013-10-29,45.6058,45.9339,44.9824,45.409,223874.0
2013-10-30,47.8369,49.543,47.1807,49.3134,1068528.0
2013-10-31,48.854,50.4617,47.8369,49.9367,707833.0
2013-11-01,49.9367,49.9367,49.2149,49.5102,168519.0
2013-11-02,49.9367,49.9367,49.2149,49.5102,168519.0
2013-11-03,49.9367,49.9367,49.2149,49.5102,168519.0
2013-11-04,49.5102,50.5273,49.5102,49.543,353190.0
2013-11-05,49.7071,50.1664,49.2805,49.9039,278771.0
2013-11-06,50.0024,50.0352,48.9853,49.7071,266557.0
2013-11-07,49.6415,49.8055,49.0509,49.6743,253345.0
2013-11-08,49.543,49.543,48.8868,49.2149,269794.0
2013-11-09,49.543,49.543,48.8868,49.2149,269794.0
2013-11-10,49.543,49.543,48.8868,49.2149,269794.0
2013-11-11,49.2149,49.9367,48.9853,49.8383,206424.0
2013-11-12,49.7399,50.1008,48.9853,49.1165,155632.0
2013-11-13,49.0181,49.0181,48.5915,48.9524,190889.0
2013-11-14,48.9196,50.757,48.9196,50.757,495008.0
2013-11-15,50.8554,53.7427,49.8383,51.3148,1218211.0
2013-11-16,50.8554,53.7427,49.8383,51.3148,1218211.0
2013-11-17,50.8554,53.7427,49.8383,51.3148,1218211.0
2013-11-18,51.5116,51.61,49.8383,51.0195,632929.0
2013-11-19,50.7898,50.9867,50.3305,50.7242,125232.0
2013-11-20,50.6586,50.7242,49.9696,50.5273,139850.0
2013-11-21,50.1664,50.5273,50.0024,50.3961,199145.0
2013-11-22,50.1008,51.1507,49.5758,51.1507,313567.0
2013-11-23,50.1008,51.1507,49.5758,51.1507,313567.0
2013-11-24,50.1008,51.1507,49.5758,51.1507,313567.0
2013-11-25,51.5116,51.5116,50.9538,51.1507,134538.0
2013-11-26,51.0523,51.5444,50.4617,51.5444,311556.0
2013-11-27,51.5772,51.7085,51.0851,51.61,125074.0
2013-11-28,51.61,51.9053,51.5116,51.9053,157120.0
2013-11-29,51.8397,52.1678,51.5116,52.135,161761.0
