,USDPKR BGN Curncy
2013-05-05,98.3382
2013-05-06,98.2992
2013-05-07,98.3594
2013-05-08,98.4458
2013-05-09,98.4282
2013-05-10,98.43
2013-05-11,98.43
2013-05-12,98.43
2013-05-13,98.4288
2013-05-14,98.452
2013-05-15,98.53
2013-05-16,98.492
2013-05-17,98.3837
2013-05-18,98.3837
2013-05-19,98.3837
2013-05-20,98.3942
2013-05-21,98.4752
2013-05-22,98.502
2013-05-23,98.47
2013-05-24,98.3241
2013-05-25,98.3241
2013-05-26,98.3241
2013-05-27,98.345
2013-05-28,98.4743
2013-05-29,98.465
2013-05-30,98.53
2013-05-31,98.5204
2013-06-01,98.5204
2013-06-02,98.5204
2013-06-03,98.507
2013-06-04,98.5555
2013-06-05,98.4863
2013-06-06,98.4478
2013-06-07,98.52
2013-06-08,98.52
2013-06-09,98.52
2013-06-10,98.5327
2013-06-11,98.4488
2013-06-12,98.565
2013-06-13,98.51
2013-06-14,98.53
2013-06-15,98.53
2013-06-16,98.53
2013-06-17,98.4005
2013-06-18,98.6455
2013-06-19,98.655
2013-06-20,98.8265
2013-06-21,98.9122
2013-06-22,98.9122
2013-06-23,98.9122
2013-06-24,98.92
2013-06-25,98.985
2013-06-26,98.91
2013-06-27,98.9328
2013-06-28,99.6
2013-06-29,99.6
2013-06-30,99.6
2013-07-01,99.5505
2013-07-02,99.625
2013-07-03,100.125
2013-07-04,100.075
2013-07-05,100.095
2013-07-06,100.095
2013-07-07,100.095
2013-07-08,100.0397
2013-07-09,100.015
2013-07-10,100.0969
2013-07-11,100.0815
2013-07-12,100.183
2013-07-13,100.183
2013-07-14,100.183
2013-07-15,100.27
2013-07-16,100.3128
2013-07-17,100.9
2013-07-18,100.85
2013-07-19,100.68
2013-07-20,100.68
2013-07-21,100.68
2013-07-22,100.6938
2013-07-23,100.6843
2013-07-24,100.6825
2013-07-25,101.105
2013-07-26,101.2925
2013-07-27,101.2925
2013-07-28,101.2925
2013-07-29,101.8317
2013-07-30,101.7375
2013-07-31,101.7017
2013-08-01,101.9
2013-08-02,101.9967
2013-08-03,101.9967
2013-08-04,101.9967
2013-08-05,102.0417
2013-08-06,102.28
2013-08-07,102.2625
2013-08-08,102.2875
2013-08-09,102.19
2013-08-10,102.19
2013-08-11,102.19
2013-08-12,102.71
2013-08-13,102.675
2013-08-14,102.505
2013-08-15,102.74
2013-08-16,102.8734
2013-08-17,102.8734
2013-08-18,102.8734
2013-08-19,103.1275
2013-08-20,103.475
2013-08-21,103.64
2013-08-22,103.5775
2013-08-23,103.5888
2013-08-24,103.5888
2013-08-25,103.5888
2013-08-26,103.675
2013-08-27,103.825
2013-08-28,104.005
2013-08-29,104.52
2013-08-30,104.47
2013-08-31,104.47
2013-09-01,104.47
2013-09-02,104.885
2013-09-03,104.9325
2013-09-04,104.8567
2013-09-05,104.7833
2013-09-06,104.795
2013-09-07,104.795
2013-09-08,104.795
2013-09-09,104.845
2013-09-10,104.8163
2013-09-11,104.805
2013-09-12,104.7975
2013-09-13,105.0525
2013-09-14,105.0525
2013-09-15,105.0525
2013-09-16,104.94
2013-09-17,105.1225
2013-09-18,105.9575
2013-09-19,105.8375
2013-09-20,105.58
2013-09-21,105.58
2013-09-22,105.58
2013-09-23,105.7717
2013-09-24,106.26
2013-09-25,107.0
2013-09-26,105.34
2013-09-27,105.8
2013-09-28,105.8
2013-09-29,105.8
2013-09-30,106.06
2013-10-01,105.8733
2013-10-02,105.855
2013-10-03,105.8783
2013-10-04,106.145
2013-10-05,106.145
2013-10-06,106.145
2013-10-07,106.2183
2013-10-08,105.89
2013-10-09,106.045
2013-10-10,106.11
2013-10-11,106.18
2013-10-12,106.18
2013-10-13,106.18
2013-10-14,106.325
2013-10-15,106.255
2013-10-16,106.12
2013-10-17,106.1475
2013-10-18,106.1
2013-10-19,106.1
2013-10-20,106.1
2013-10-21,106.335
2013-10-22,106.3517
2013-10-23,106.4875
2013-10-24,106.505
2013-10-25,106.46
2013-10-26,106.46
2013-10-27,106.46
2013-10-28,106.625
2013-10-29,106.5525
2013-10-30,106.8775
2013-10-31,106.915
2013-11-01,106.915
2013-11-02,106.915
2013-11-03,106.915
2013-11-04,107.11
2013-11-05,107.315
2013-11-06,107.29
2013-11-07,107.2937
2013-11-08,107.435
2013-11-09,107.435
2013-11-10,107.435
2013-11-11,107.4109
2013-11-12,107.5242
2013-11-13,107.445
2013-11-14,107.48
2013-11-15,107.47
2013-11-16,107.47
2013-11-17,107.47
2013-11-18,107.59
2013-11-19,107.585
2013-11-20,107.6425
2013-11-21,107.62
2013-11-22,107.655
2013-11-23,107.655
2013-11-24,107.655
2013-11-25,108.1
2013-11-26,108.3275
2013-11-27,108.335
2013-11-28,108.4884
2013-11-29,108.4709
2013-11-30,108.4709
2013-12-01,108.4709
2013-12-02,108.4975
2013-12-03,108.64
2013-12-04,108.55
2013-12-05,108.55
2013-12-06,108.3642
2013-12-07,108.3642
2013-12-08,108.3642
2013-12-09,108.21
2013-12-10,107.7667
2013-12-11,107.3625
2013-12-12,107.285
2013-12-13,107.1825
2013-12-14,107.1825
2013-12-15,107.1825
2013-12-16,107.22
2013-12-17,107.075
2013-12-18,106.6525
2013-12-19,106.315
2013-12-20,106.17
2013-12-21,106.17
2013-12-22,106.17
2013-12-23,106.155
2013-12-24,105.1633
2013-12-25,105.1
2013-12-26,105.575
2013-12-27,105.525
2013-12-28,105.525
2013-12-29,105.525
2013-12-30,105.67
2013-12-31,105.3259
2014-01-01,105.345
2014-01-02,105.5933
2014-01-03,105.4
2014-01-04,105.4
2014-01-05,105.4
2014-01-06,105.515
2014-01-07,105.5975
2014-01-08,105.4967
2014-01-09,105.5412
2014-01-10,105.5325
2014-01-11,105.5325
2014-01-12,105.5325
2014-01-13,105.63
2014-01-14,105.85
2014-01-15,105.4275
2014-01-16,105.49
2014-01-17,105.4
2014-01-18,105.4
2014-01-19,105.4
2014-01-20,105.4883
2014-01-21,105.5042
2014-01-22,105.4125
2014-01-23,105.3475
2014-01-24,105.4767
2014-01-25,105.4767
2014-01-26,105.4767
2014-01-27,105.5717
2014-01-28,105.4283
2014-01-29,105.39
2014-01-30,105.4275
2014-01-31,105.47
2014-02-01,105.47
2014-02-02,105.47
2014-02-03,105.61
2014-02-04,105.4367
2014-02-05,105.4675
2014-02-06,105.375
2014-02-07,105.37
2014-02-08,105.37
2014-02-09,105.37
2014-02-10,105.38
2014-02-11,105.3483
2014-02-12,105.22
2014-02-13,104.9275
2014-02-14,104.8275
2014-02-15,104.8275
2014-02-16,104.8275
2014-02-17,104.91
2014-02-18,104.88
2014-02-19,104.9367
2014-02-20,104.8275
2014-02-21,104.9517
2014-02-22,104.9517
2014-02-23,104.9517
2014-02-24,104.9867
2014-02-25,105.06
2014-02-26,104.95
2014-02-27,104.9325
2014-02-28,104.92
2014-03-01,104.92
2014-03-02,104.92
2014-03-03,104.9525
2014-03-04,104.845
2014-03-05,104.3067
2014-03-06,104.285
2014-03-07,103.2
2014-03-08,103.2
2014-03-09,103.2
2014-03-10,100.9975
2014-03-11,99.6615
2014-03-12,97.9085
2014-03-13,98.8325
2014-03-14,99.0225
2014-03-15,99.0225
2014-03-16,99.0225
2014-03-17,99.095
2014-03-18,99.0533
2014-03-19,98.179
2014-03-20,98.114
2014-03-21,97.8793
2014-03-22,97.8793
2014-03-23,97.8793
2014-03-24,97.8123
2014-03-25,97.97
2014-03-26,97.9635
2014-03-27,98.05
2014-03-28,98.0835
2014-03-29,98.0835
2014-03-30,98.0835
2014-03-31,98.185
2014-04-01,98.2745
2014-04-02,98.175
2014-04-03,98.185
2014-04-04,98.195
2014-04-05,98.195
2014-04-06,98.195
2014-04-07,98.235
2014-04-08,98.0975
2014-04-09,97.883
2014-04-10,97.2165
2014-04-11,96.55
2014-04-12,96.55
2014-04-13,96.55
2014-04-14,95.975
2014-04-15,96.175
2014-04-16,96.3575
2014-04-17,96.5122
2014-04-18,97.65
2014-04-19,97.65
2014-04-20,97.65
2014-04-21,97.78
2014-04-22,98.1005
2014-04-23,97.8457
2014-04-24,97.966
2014-04-25,98.0561
2014-04-26,98.0561
2014-04-27,98.0561
2014-04-28,98.1292
2014-04-29,98.45
2014-04-30,98.565
2014-05-01,98.625
2014-05-02,98.7842
2014-05-03,98.7842
2014-05-04,98.7842
2014-05-05,98.7915
2014-05-06,98.706
2014-05-07,98.45
2014-05-08,98.5912
2014-05-09,98.5713
2014-05-10,98.5713
2014-05-11,98.5713
2014-05-12,98.6448
2014-05-13,98.58
2014-05-14,98.6645
2014-05-15,98.6342
2014-05-16,98.5373
2014-05-17,98.5373
2014-05-18,98.5373
2014-05-19,98.5802
2014-05-20,98.7655
2014-05-21,98.8308
2014-05-22,98.8105
2014-05-23,98.8458
2014-05-24,98.8458
2014-05-25,98.8458
2014-05-26,98.8985
2014-05-27,98.7525
2014-05-28,98.7402
2014-05-29,98.713
2014-05-30,98.7045
2014-05-31,98.7045
2014-06-01,98.7045
2014-06-02,98.5753
2014-06-03,98.6247
2014-06-04,98.4857
2014-06-05,98.51
2014-06-06,98.5283
2014-06-07,98.5283
2014-06-08,98.5283
2014-06-09,98.585
2014-06-10,98.59
2014-06-11,98.5415
2014-06-12,98.3855
2014-06-13,98.275
2014-06-14,98.275
2014-06-15,98.275
2014-06-16,98.5268
2014-06-17,98.4703
2014-06-18,98.32
2014-06-19,98.3223
2014-06-20,98.3347
2014-06-21,98.3347
2014-06-22,98.3347
2014-06-23,98.7058
2014-06-24,98.64
2014-06-25,98.6737
2014-06-26,98.7618
2014-06-27,98.75
2014-06-28,98.75
2014-06-29,98.75
2014-06-30,98.7235
2014-07-01,98.6913
2014-07-02,98.5905
2014-07-03,98.5813
2014-07-04,98.7193
2014-07-05,98.7193
2014-07-06,98.7193
2014-07-07,98.7902
2014-07-08,98.8915
2014-07-09,98.7213
2014-07-10,98.6415
2014-07-11,98.7054
2014-07-12,98.7054
2014-07-13,98.7054
2014-07-14,98.772
2014-07-15,98.673
2014-07-16,98.7768
2014-07-17,98.8375
2014-07-18,98.7205
2014-07-19,98.7205
2014-07-20,98.7205
2014-07-21,98.7705
2014-07-22,98.8098
2014-07-23,98.885
2014-07-24,98.6708
2014-07-25,98.742
2014-07-26,98.742
2014-07-27,98.742
2014-07-28,98.785
2014-07-29,98.838
2014-07-30,98.778
2014-07-31,98.805
2014-08-01,98.71
2014-08-02,98.71
2014-08-03,98.71
2014-08-04,98.777
2014-08-05,98.94
2014-08-06,98.7955
2014-08-07,98.85
2014-08-08,98.848
2014-08-09,98.848
2014-08-10,98.848
2014-08-11,99.25
2014-08-12,99.1758
2014-08-13,99.4852
2014-08-14,99.6423
2014-08-15,99.9488
2014-08-16,99.9488
2014-08-17,99.9488
2014-08-18,99.9187
2014-08-19,100.3903
2014-08-20,100.95
2014-08-21,101.0681
2014-08-22,101.715
2014-08-23,101.715
2014-08-24,101.715
2014-08-25,101.0893
2014-08-26,102.0
2014-08-27,101.9
2014-08-28,102.015
2014-08-29,101.7762
2014-08-30,101.7762
2014-08-31,101.7762
2014-09-01,102.5
2014-09-02,102.6975
2014-09-03,102.55
2014-09-04,102.16
2014-09-05,102.0983
2014-09-06,102.0983
2014-09-07,102.0983
2014-09-08,102.0
2014-09-09,102.0433
2014-09-10,101.9984
2014-09-11,102.26
2014-09-12,102.56
2014-09-13,102.56
2014-09-14,102.56
2014-09-15,102.7767
2014-09-16,102.82
2014-09-17,102.685
2014-09-18,102.7267
2014-09-19,102.7025
2014-09-20,102.7025
2014-09-21,102.7025
2014-09-22,102.765
2014-09-23,102.715
2014-09-24,102.765
2014-09-25,102.775
2014-09-26,102.7567
2014-09-27,102.7567
2014-09-28,102.7567
2014-09-29,102.64
2014-09-30,102.6517
2014-10-01,102.5
2014-10-02,102.5825
2014-10-03,102.51
2014-10-04,102.51
2014-10-05,102.51
2014-10-06,102.495
2014-10-07,102.52
2014-10-08,102.4875
2014-10-09,102.45
2014-10-10,102.825
2014-10-11,102.825
2014-10-12,102.825
2014-10-13,102.855
2014-10-14,102.8733
2014-10-15,102.9067
2014-10-16,102.8425
2014-10-17,102.8533
2014-10-18,102.8533
2014-10-19,102.8533
2014-10-20,102.9017
2014-10-21,102.915
2014-10-22,102.8683
2014-10-23,102.9425
2014-10-24,102.9525
2014-10-25,102.9525
2014-10-26,102.9525
2014-10-27,102.9233
2014-10-28,103.1162
2014-10-29,103.0483
2014-10-30,103.0467
2014-10-31,102.79
2014-11-01,102.79
2014-11-02,102.79
2014-11-03,102.81
2014-11-04,102.7
2014-11-05,102.8417
2014-11-06,102.505
2014-11-07,102.0467
2014-11-08,102.0467
2014-11-09,102.0467
2014-11-10,101.51
2014-11-11,101.7183
2014-11-12,101.725
2014-11-13,101.65
2014-11-14,101.6909
2014-11-15,101.6909
2014-11-16,101.6909
2014-11-17,102.405
2014-11-18,101.6833
2014-11-19,101.675
2014-11-20,101.6591
2014-11-21,101.6325
2014-11-22,101.6325
2014-11-23,101.6325
2014-11-24,101.6575
2014-11-25,101.8117
2014-11-26,101.705
2014-11-27,101.6167
2014-11-28,101.855
2014-11-29,101.855
2014-11-30,101.855
2014-12-01,102.01
2014-12-02,101.6233
2014-12-03,101.6817
2014-12-04,101.55
2014-12-05,101.448
2014-12-06,101.448
2014-12-07,101.448
2014-12-08,101.138
2014-12-09,101.07
2014-12-10,100.8195
2014-12-11,100.5838
2014-12-12,100.513
2014-12-13,100.513
2014-12-14,100.513
2014-12-15,100.3468
2014-12-16,100.4383
2014-12-17,100.518
2014-12-18,100.4715
2014-12-19,100.6075
2014-12-20,100.6075
2014-12-21,100.6075
2014-12-22,100.6025
2014-12-23,100.55
2014-12-24,100.65
2014-12-25,100.65
2014-12-26,100.79
2014-12-27,100.79
2014-12-28,100.79
2014-12-29,101.0875
2014-12-30,100.7525
2014-12-31,100.5225
2015-01-01,101.05
2015-01-02,100.835
2015-01-03,100.835
2015-01-04,100.835
2015-01-05,100.9
2015-01-06,100.86
2015-01-07,100.92
2015-01-08,100.78
2015-01-09,100.785
2015-01-10,100.785
2015-01-11,100.785
2015-01-12,100.6738
2015-01-13,100.75
2015-01-14,100.665
2015-01-15,100.6
2015-01-16,100.77
2015-01-17,100.77
2015-01-18,100.77
2015-01-19,100.755
2015-01-20,100.705
2015-01-21,100.73
2015-01-22,100.7162
2015-01-23,100.91
2015-01-24,100.91
2015-01-25,100.91
2015-01-26,100.9235
2015-01-27,100.8975
2015-01-28,100.877
2015-01-29,101.1295
2015-01-30,101.08
2015-01-31,101.08
2015-02-01,101.08
2015-02-02,101.369
2015-02-03,101.125
2015-02-04,101.1745
2015-02-05,101.17
2015-02-06,101.175
2015-02-07,101.175
2015-02-08,101.175
2015-02-09,101.1073
2015-02-10,101.375
2015-02-11,101.4425
2015-02-12,101.415
2015-02-13,101.4388
2015-02-14,101.4388
2015-02-15,101.4388
2015-02-16,101.48
2015-02-17,101.625
2015-02-18,101.535
2015-02-19,101.685
2015-02-20,101.71
2015-02-21,101.71
2015-02-22,101.71
2015-02-23,101.7075
2015-02-24,101.89
2015-02-25,101.89
2015-02-26,101.905
2015-02-27,101.86
2015-02-28,101.86
2015-03-01,101.86
2015-03-02,101.8725
2015-03-03,101.925
2015-03-04,101.8717
2015-03-05,101.86
2015-03-06,101.8
2015-03-07,101.8
2015-03-08,101.8
2015-03-09,102.3125
2015-03-10,101.75
2015-03-11,101.75
2015-03-12,101.8
2015-03-13,101.77
2015-03-14,101.77
2015-03-15,101.77
2015-03-16,101.75
2015-03-17,101.73
2015-03-18,101.835
2015-03-19,101.98
2015-03-20,102.12
2015-03-21,102.12
2015-03-22,102.12
2015-03-23,101.8525
2015-03-24,101.955
2015-03-25,101.9425
2015-03-26,101.98
2015-03-27,101.9
2015-03-28,101.9
2015-03-29,101.9
2015-03-30,101.925
2015-03-31,101.93
2015-04-01,101.925
2015-04-02,101.8783
2015-04-03,101.89
2015-04-04,101.89
2015-04-05,101.89
2015-04-06,101.985
2015-04-07,101.965
2015-04-08,101.9348
2015-04-09,101.94
2015-04-10,101.865
2015-04-11,101.865
2015-04-12,101.865
2015-04-13,101.86
2015-04-14,101.665
2015-04-15,101.635
2015-04-16,101.5
2015-04-17,101.5575
2015-04-18,101.5575
2015-04-19,101.5575
2015-04-20,101.515
2015-04-21,101.58
2015-04-22,101.56
2015-04-23,101.62
2015-04-24,101.64
2015-04-25,101.64
2015-04-26,101.64
2015-04-27,101.825
2015-04-28,101.8002
2015-04-29,101.76
2015-04-30,101.715
2015-05-01,101.505
2015-05-02,101.505
2015-05-03,101.505
2015-05-04,101.76
2015-05-05,101.76
2015-05-06,101.725
2015-05-07,101.7426
2015-05-08,101.745
2015-05-09,101.745
2015-05-10,101.745
2015-05-11,101.83
2015-05-12,101.83
2015-05-13,101.78
2015-05-14,101.82
2015-05-15,102.625
2015-05-16,102.625
2015-05-17,102.625
2015-05-18,101.9775
2015-05-19,101.9
2015-05-20,101.925
2015-05-21,101.94
2015-05-22,101.96
2015-05-23,101.96
2015-05-24,101.96
2015-05-25,102.05
2015-05-26,102.005
2015-05-27,101.99
2015-05-28,102.0
2015-05-29,102.0
2015-05-30,102.0
2015-05-31,102.0
2015-06-01,101.925
2015-06-02,101.885
2015-06-03,101.92
2015-06-04,101.895
2015-06-05,101.8875
2015-06-06,101.8875
2015-06-07,101.8875
2015-06-08,102.5025
2015-06-09,101.81
2015-06-10,101.835
2015-06-11,101.8
2015-06-12,101.745
2015-06-13,101.745
2015-06-14,101.745
2015-06-15,101.7325
2015-06-16,101.66
2015-06-17,101.83
2015-06-18,101.765
2015-06-19,101.765
2015-06-20,101.765
2015-06-21,101.765
2015-06-22,101.8
2015-06-23,101.83
2015-06-24,101.85
2015-06-25,101.73
2015-06-26,101.85
2015-06-27,101.85
2015-06-28,101.85
2015-06-29,101.815
2015-06-30,101.775
2015-07-01,101.82
2015-07-02,101.755
2015-07-03,101.74
2015-07-04,101.74
2015-07-05,101.74
2015-07-06,101.74
2015-07-07,101.8683
2015-07-08,101.725
2015-07-09,101.745
2015-07-10,101.575
2015-07-11,101.575
2015-07-12,101.575
2015-07-13,102.195
2015-07-14,101.75
2015-07-15,101.92
2015-07-16,101.8
2015-07-17,101.83
2015-07-18,101.83
2015-07-19,101.83
2015-07-20,101.8617
2015-07-21,101.905
2015-07-22,101.91
2015-07-23,101.805
2015-07-24,101.86
2015-07-25,101.86
2015-07-26,101.86
2015-07-27,101.805
2015-07-28,101.7583
2015-07-29,101.8175
2015-07-30,101.85
2015-07-31,101.775
2015-08-01,101.775
2015-08-02,101.775
2015-08-03,101.825
2015-08-04,101.9
2015-08-05,101.755
2015-08-06,101.8
2015-08-07,101.805
2015-08-08,101.805
2015-08-09,101.805
2015-08-10,101.825
2015-08-11,101.8
2015-08-12,101.825
2015-08-13,101.835
2015-08-14,101.495
2015-08-15,101.495
2015-08-16,101.495
2015-08-17,101.935
2015-08-18,101.9325
2015-08-19,101.85
2015-08-20,101.93
2015-08-21,102.01
2015-08-22,102.01
2015-08-23,102.01
2015-08-24,104.0
2015-08-25,104.28
2015-08-26,103.8
2015-08-27,104.045
2015-08-28,104.0
2015-08-29,104.0
2015-08-30,104.0
2015-08-31,104.195
2015-09-01,104.205
2015-09-02,104.105
2015-09-03,104.195
2015-09-04,104.2488
2015-09-05,104.2488
2015-09-06,104.2488
2015-09-07,104.2017
2015-09-08,104.45
2015-09-09,104.425
2015-09-10,104.32
2015-09-11,104.475
2015-09-12,104.475
2015-09-13,104.475
2015-09-14,104.39
2015-09-15,104.345
2015-09-16,104.37
2015-09-17,104.375
2015-09-18,104.38
2015-09-19,104.38
2015-09-20,104.38
2015-09-21,104.37
2015-09-22,104.38
2015-09-23,104.46
2015-09-24,104.46
2015-09-25,104.455
2015-09-26,104.455
2015-09-27,104.455
2015-09-28,104.4954
2015-09-29,104.5
2015-09-30,104.46
2015-10-01,104.5021
2015-10-02,104.5035
2015-10-03,104.5035
2015-10-04,104.5035
2015-10-05,104.505
2015-10-06,104.4795
2015-10-07,104.49
2015-10-08,104.425
2015-10-09,104.44
2015-10-10,104.44
2015-10-11,104.44
2015-10-12,104.4117
2015-10-13,104.415
2015-10-14,104.42
2015-10-15,104.3695
2015-10-16,104.365
2015-10-17,104.365
2015-10-18,104.365
2015-10-19,104.425
2015-10-20,104.4075
2015-10-21,104.435
2015-10-22,104.4
2015-10-23,104.4
2015-10-24,104.4
2015-10-25,104.4
2015-10-26,104.485
2015-10-27,104.48
2015-10-28,105.48
2015-10-29,105.51
2015-10-30,105.475
2015-10-31,105.475
2015-11-01,105.475
2015-11-02,105.46
2015-11-03,105.4
2015-11-04,105.505
2015-11-05,105.5085
2015-11-06,105.47
2015-11-07,105.47
2015-11-08,105.47
2015-11-09,105.475
2015-11-10,105.535
2015-11-11,105.4677
2015-11-12,105.4485
2015-11-13,105.45
2015-11-14,105.45
2015-11-15,105.45
2015-11-16,105.47
2015-11-17,105.44
2015-11-18,105.485
2015-11-19,105.47
2015-11-20,105.4946
2015-11-21,105.4946
2015-11-22,105.4946
2015-11-23,105.51
2015-11-24,105.445
2015-11-25,105.405
2015-11-26,105.4875
2015-11-27,105.465
2015-11-28,105.465
2015-11-29,105.465
2015-11-30,105.48
2015-12-01,105.52
2015-12-02,105.205
2015-12-03,105.5272
2015-12-04,105.27
2015-12-05,105.27
2015-12-06,105.27
2015-12-07,104.9106
2015-12-08,103.6925
2015-12-09,103.94
2015-12-10,104.025
2015-12-11,104.2534
2015-12-12,104.2534
2015-12-13,104.2534
2015-12-14,104.35
2015-12-15,104.9434
2015-12-16,104.875
2015-12-17,104.765
2015-12-18,104.712
2015-12-19,104.712
2015-12-20,104.712
2015-12-21,104.9234
2015-12-22,104.875
2015-12-23,104.785
2015-12-24,104.785
2015-12-25,104.785
2015-12-26,104.785
2015-12-27,104.785
2015-12-28,104.925
2015-12-29,104.8382
2015-12-30,104.88
2015-12-31,104.7305
2016-01-01,104.7305
2016-01-02,104.7305
2016-01-03,104.7305
2016-01-04,104.8667
2016-01-05,104.93
2016-01-06,104.805
2016-01-07,104.91
2016-01-08,104.94
2016-01-09,104.94
2016-01-10,104.94
2016-01-11,104.9233
2016-01-12,104.93
2016-01-13,104.9395
2016-01-14,104.935
2016-01-15,104.925
2016-01-16,104.925
2016-01-17,104.925
2016-01-18,104.9395
2016-01-19,104.925
2016-01-20,104.6319
2016-01-21,104.935
2016-01-22,104.9317
2016-01-23,104.9317
2016-01-24,104.9317
2016-01-25,104.925
2016-01-26,104.8967
2016-01-27,104.9385
2016-01-28,104.865
2016-01-29,104.825
2016-01-30,104.825
2016-01-31,104.825
2016-02-01,104.94
2016-02-02,104.935
2016-02-03,104.785
2016-02-04,104.225
2016-02-05,104.225
2016-02-06,104.225
2016-02-07,104.225
2016-02-08,104.085
2016-02-09,104.5221
2016-02-10,104.6735
2016-02-11,104.66
2016-02-12,104.485
2016-02-13,104.485
2016-02-14,104.485
2016-02-15,104.875
2016-02-16,104.697
2016-02-17,104.7315
2016-02-18,104.815
2016-02-19,104.7857
2016-02-20,104.7857
2016-02-21,104.7857
2016-02-22,104.795
2016-02-23,104.73
2016-02-24,104.51
2016-02-25,104.61
2016-02-26,104.58
2016-02-27,104.58
2016-02-28,104.58
2016-02-29,104.8
2016-03-01,104.73
2016-03-02,104.725
2016-03-03,104.78
2016-03-04,104.765
2016-03-05,104.765
2016-03-06,104.765
2016-03-07,104.6758
2016-03-08,104.765
2016-03-09,104.7467
2016-03-10,104.66
2016-03-11,104.6275
2016-03-12,104.6275
2016-03-13,104.6275
2016-03-14,104.625
2016-03-15,104.635
2016-03-16,104.63
2016-03-17,104.0775
2016-03-18,104.5883
2016-03-19,104.5883
2016-03-20,104.5883
2016-03-21,104.78
2016-03-22,104.665
2016-03-23,104.82
2016-03-24,104.825
2016-03-25,104.665
2016-03-26,104.665
2016-03-27,104.665
2016-03-28,104.725
2016-03-29,104.615
2016-03-30,104.7717
2016-03-31,104.705
2016-04-01,104.725
2016-04-02,104.725
2016-04-03,104.725
2016-04-04,104.675
2016-04-05,104.68
2016-04-06,104.61
2016-04-07,104.495
2016-04-08,104.695
2016-04-09,104.695
2016-04-10,104.695
2016-04-11,104.31
2016-04-12,104.705
2016-04-13,104.7033
2016-04-14,104.59
2016-04-15,104.685
2016-04-16,104.685
2016-04-17,104.685
2016-04-18,104.685
2016-04-19,104.7633
2016-04-20,104.7133
2016-04-21,104.735
2016-04-22,104.67
2016-04-23,104.67
2016-04-24,104.67
2016-04-25,104.7483
2016-04-26,104.775
2016-04-27,104.745
2016-04-28,104.84
2016-04-29,104.785
2016-04-30,104.785
2016-05-01,104.785
2016-05-02,104.7651
2016-05-03,104.76
2016-05-04,104.7044
2016-05-05,104.6517
2016-05-06,104.6814
2016-05-07,104.6814
2016-05-08,104.6814
2016-05-09,104.7
2016-05-10,104.6317
2016-05-11,104.7
2016-05-12,104.6824
2016-05-13,104.65
2016-05-14,104.65
2016-05-15,104.65
2016-05-16,104.7
2016-05-17,104.705
2016-05-18,104.75
2016-05-19,104.735
2016-05-20,104.795
2016-05-21,104.795
2016-05-22,104.795
2016-05-23,104.765
2016-05-24,104.77
2016-05-25,104.7033
2016-05-26,104.7717
2016-05-27,104.7067
2016-05-28,104.7067
2016-05-29,104.7067
2016-05-30,104.825
2016-05-31,104.8527
2016-06-01,104.85
2016-06-02,104.7111
2016-06-03,104.6217
2016-06-04,104.6217
2016-06-05,104.6217
2016-06-06,104.59
2016-06-07,104.65
2016-06-08,104.66
2016-06-09,104.3
2016-06-10,104.2256
2016-06-11,104.2256
2016-06-12,104.2256
2016-06-13,104.475
2016-06-14,104.55
2016-06-15,104.6
2016-06-16,104.18
2016-06-17,104.705
2016-06-18,104.705
2016-06-19,104.705
2016-06-20,104.7486
2016-06-21,104.725
2016-06-22,104.7338
2016-06-23,104.415
2016-06-24,104.8208
2016-06-25,104.8208
2016-06-26,104.8208
2016-06-27,104.845
2016-06-28,104.65
2016-06-29,104.68
2016-06-30,104.75
2016-07-01,104.715
2016-07-02,104.715
2016-07-03,104.715
2016-07-04,104.715
2016-07-05,104.715
2016-07-06,104.685
2016-07-07,104.7875
2016-07-08,104.83
2016-07-09,104.83
2016-07-10,104.83
2016-07-11,104.8375
2016-07-12,104.8383
2016-07-13,104.855
2016-07-14,104.7457
2016-07-15,104.8525
2016-07-16,104.8525
2016-07-17,104.8525
2016-07-18,105.1775
2016-07-19,104.8477
2016-07-20,104.82
2016-07-21,104.785
2016-07-22,104.795
2016-07-23,104.795
2016-07-24,104.795
2016-07-25,104.8
2016-07-26,104.4912
2016-07-27,104.83
2016-07-28,104.835
2016-07-29,104.8433
2016-07-30,104.8433
2016-07-31,104.8433
2016-08-01,104.81
2016-08-02,104.78
2016-08-03,104.455
2016-08-04,104.4117
2016-08-05,104.57
2016-08-06,104.57
2016-08-07,104.57
2016-08-08,104.585
2016-08-09,104.5125
2016-08-10,104.575
2016-08-11,104.4825
2016-08-12,104.6275
2016-08-13,104.6275
2016-08-14,104.6275
2016-08-15,104.6974
2016-08-16,104.4975
2016-08-17,104.6175
2016-08-18,104.77
2016-08-19,104.6175
2016-08-20,104.6175
2016-08-21,104.6175
2016-08-22,104.7425
2016-08-23,104.7375
2016-08-24,104.93
2016-08-25,104.8675
2016-08-26,104.775
2016-08-27,104.775
2016-08-28,104.775
2016-08-29,104.79
2016-08-30,104.815
2016-08-31,104.725
2016-09-01,104.65
2016-09-02,104.415
2016-09-03,104.415
2016-09-04,104.415
2016-09-05,104.395
2016-09-06,104.6
2016-09-07,104.4137
2016-09-08,104.465
2016-09-09,104.29
2016-09-10,104.29
2016-09-11,104.29
2016-09-12,104.27
2016-09-13,104.325
2016-09-14,104.445
2016-09-15,104.595
