,USDVND BGN Curncy
2013-03-09,20935.0
2013-03-10,20935.0
2013-03-11,20935.0
2013-03-12,20945.0
2013-03-13,20945.0
2013-03-14,20940.0
2013-03-15,20950.0
2013-03-16,20950.0
2013-03-17,20950.0
2013-03-18,20945.0
2013-03-19,20948.0
2013-03-20,20945.0
2013-03-21,20944.0
2013-03-22,20940.0
2013-03-23,20940.0
2013-03-24,20940.0
2013-03-25,20945.0
2013-03-26,20945.0
2013-03-27,20935.0
2013-03-28,20943.0
2013-03-29,20935.0
2013-03-30,20935.0
2013-03-31,20935.0
2013-04-01,20943.0
2013-04-02,20935.0
2013-04-03,20935.0
2013-04-04,20925.0
2013-04-05,20925.0
2013-04-06,20925.0
2013-04-07,20925.0
2013-04-08,20925.0
2013-04-09,20905.0
2013-04-10,20855.0
2013-04-11,20855.0
2013-04-12,20855.0
2013-04-13,20855.0
2013-04-14,20855.0
2013-04-15,20865.0
2013-04-16,20925.0
2013-04-17,20886.0
2013-04-18,20898.0
2013-04-19,20898.0
2013-04-20,20898.0
2013-04-21,20898.0
2013-04-22,20925.0
2013-04-23,20925.0
2013-04-24,20925.0
2013-04-25,20915.0
2013-04-26,20930.0
2013-04-27,20930.0
2013-04-28,20930.0
2013-04-29,20930.0
2013-04-30,20930.0
2013-05-01,20930.0
2013-05-02,20935.0
2013-05-03,20940.0
2013-05-04,20940.0
2013-05-05,20940.0
2013-05-06,20935.0
2013-05-07,20935.0
2013-05-08,20935.0
2013-05-09,20945.0
2013-05-10,20940.0
2013-05-11,20940.0
2013-05-12,20940.0
2013-05-13,20939.0
2013-05-14,20940.0
2013-05-15,20940.0
2013-05-16,20940.0
2013-05-17,20985.0
2013-05-18,20985.0
2013-05-19,20985.0
2013-05-20,20993.0
2013-05-21,21000.0
2013-05-22,21000.0
2013-05-23,21000.0
2013-05-24,21000.0
2013-05-25,21000.0
2013-05-26,21000.0
2013-05-27,21000.0
2013-05-28,20998.0
2013-05-29,21008.0
2013-05-30,21008.0
2013-05-31,21013.0
2013-06-01,21013.0
2013-06-02,21013.0
2013-06-03,21005.0
2013-06-04,21008.0
2013-06-05,21018.0
2013-06-06,21013.0
2013-06-07,21018.0
2013-06-08,21018.0
2013-06-09,21018.0
2013-06-10,21018.0
2013-06-11,21028.0
2013-06-12,21018.0
2013-06-13,21036.0
2013-06-14,21003.0
2013-06-15,21003.0
2013-06-16,21003.0
2013-06-17,21033.0
2013-06-18,21036.0
2013-06-19,21036.0
2013-06-20,21036.0
2013-06-21,21036.0
2013-06-22,21036.0
2013-06-23,21036.0
2013-06-24,21036.0
2013-06-25,21036.0
2013-06-26,21036.0
2013-06-27,21018.0
2013-06-28,21205.0
2013-06-29,21205.0
2013-06-30,21205.0
2013-07-01,21180.0
2013-07-02,21190.0
2013-07-03,21218.0
2013-07-04,21233.0
2013-07-05,21238.0
2013-07-06,21238.0
2013-07-07,21238.0
2013-07-08,21243.0
2013-07-09,21243.0
2013-07-10,21243.0
2013-07-11,21233.0
2013-07-12,21223.0
2013-07-13,21223.0
2013-07-14,21223.0
2013-07-15,21228.0
2013-07-16,21223.0
2013-07-17,21238.0
2013-07-18,21223.0
2013-07-19,21223.0
2013-07-20,21223.0
2013-07-21,21223.0
2013-07-22,21223.0
2013-07-23,21223.0
2013-07-24,21223.0
2013-07-25,21226.0
2013-07-26,21213.0
2013-07-27,21213.0
2013-07-28,21213.0
2013-07-29,21220.0
2013-07-30,21180.0
2013-07-31,21175.0
2013-08-01,21160.0
2013-08-02,21135.0
2013-08-03,21135.0
2013-08-04,21135.0
2013-08-05,21120.0
2013-08-06,21095.0
2013-08-07,21080.0
2013-08-08,21110.0
2013-08-09,21100.0
2013-08-10,21100.0
2013-08-11,21100.0
2013-08-12,21105.0
2013-08-13,21100.0
2013-08-14,21093.0
2013-08-15,21093.0
2013-08-16,21098.0
2013-08-17,21098.0
2013-08-18,21098.0
2013-08-19,21095.0
2013-08-20,21100.0
2013-08-21,21100.0
2013-08-22,21113.0
2013-08-23,21160.0
2013-08-24,21160.0
2013-08-25,21160.0
2013-08-26,21150.0
2013-08-27,21170.0
2013-08-28,21168.0
2013-08-29,21155.0
2013-08-30,21155.0
2013-08-31,21155.0
2013-09-01,21155.0
2013-09-02,21150.0
2013-09-03,21150.0
2013-09-04,21165.0
2013-09-05,21155.0
2013-09-06,21155.0
2013-09-07,21155.0
2013-09-08,21155.0
2013-09-09,21140.0
2013-09-10,21115.0
2013-09-11,21113.0
2013-09-12,21115.0
2013-09-13,21115.0
2013-09-14,21115.0
2013-09-15,21115.0
2013-09-16,21125.0
2013-09-17,21118.0
2013-09-18,21145.0
2013-09-19,21135.0
2013-09-20,21120.0
2013-09-21,21120.0
2013-09-22,21120.0
2013-09-23,21110.0
2013-09-24,21120.0
2013-09-25,21120.0
2013-09-26,21115.0
2013-09-27,21114.0
2013-09-28,21114.0
2013-09-29,21114.0
2013-09-30,21113.0
2013-10-01,21120.0
2013-10-02,21125.0
2013-10-03,21125.0
2013-10-04,21120.0
2013-10-05,21120.0
2013-10-06,21120.0
2013-10-07,21125.0
2013-10-08,21120.0
2013-10-09,21105.0
2013-10-10,21100.0
2013-10-11,21100.0
2013-10-12,21100.0
2013-10-13,21100.0
2013-10-14,21105.0
2013-10-15,21105.0
2013-10-16,21120.0
2013-10-17,21115.0
2013-10-18,21115.0
2013-10-19,21115.0
2013-10-20,21115.0
2013-10-21,21108.0
2013-10-22,21105.0
2013-10-23,21100.0
2013-10-24,21100.0
2013-10-25,21098.0
2013-10-26,21098.0
2013-10-27,21098.0
2013-10-28,21100.0
2013-10-29,21100.0
2013-10-30,21100.0
2013-10-31,21100.0
2013-11-01,21100.0
2013-11-02,21100.0
2013-11-03,21100.0
2013-11-04,21100.0
2013-11-05,21100.0
2013-11-06,21100.0
2013-11-07,21100.0
2013-11-08,21100.0
2013-11-09,21100.0
2013-11-10,21100.0
2013-11-11,21098.0
2013-11-12,21098.0
2013-11-13,21098.0
2013-11-14,21108.0
2013-11-15,21100.0
2013-11-16,21100.0
2013-11-17,21100.0
2013-11-18,21105.0
2013-11-19,21105.0
2013-11-20,21098.0
2013-11-21,21100.0
2013-11-22,21100.0
2013-11-23,21100.0
2013-11-24,21100.0
2013-11-25,21100.0
2013-11-26,21100.0
2013-11-27,21117.0
2013-11-28,21110.0
2013-11-29,21120.0
2013-11-30,21120.0
2013-12-01,21120.0
2013-12-02,21100.0
2013-12-03,21120.0
2013-12-04,21120.0
2013-12-05,21140.0
2013-12-06,21140.0
2013-12-07,21140.0
2013-12-08,21140.0
2013-12-09,21120.0
2013-12-10,21120.0
2013-12-11,21115.0
2013-12-12,21105.0
2013-12-13,21109.0
2013-12-14,21109.0
2013-12-15,21109.0
2013-12-16,21108.0
2013-12-17,21120.0
2013-12-18,21105.0
2013-12-19,21104.0
2013-12-20,21115.0
2013-12-21,21115.0
2013-12-22,21115.0
2013-12-23,21108.0
2013-12-24,21101.0
2013-12-25,21095.0
2013-12-26,21095.0
2013-12-27,21095.0
2013-12-28,21095.0
2013-12-29,21095.0
2013-12-30,21100.0
2013-12-31,21095.0
2014-01-01,21105.0
2014-01-02,21110.0
2014-01-03,21095.0
2014-01-04,21095.0
2014-01-05,21095.0
2014-01-06,21100.0
2014-01-07,21095.0
2014-01-08,21100.0
2014-01-09,21095.0
2014-01-10,21091.0
2014-01-11,21091.0
2014-01-12,21091.0
2014-01-13,21090.0
2014-01-14,21082.0
2014-01-15,21090.0
2014-01-16,21100.0
2014-01-17,21090.0
2014-01-18,21090.0
2014-01-19,21090.0
2014-01-20,21090.0
2014-01-21,21095.0
2014-01-22,21090.0
2014-01-23,21085.0
2014-01-24,21085.0
2014-01-25,21085.0
2014-01-26,21085.0
2014-01-27,21060.0
2014-01-28,21060.0
2014-01-29,21060.0
2014-01-30,21060.0
2014-01-31,21060.0
2014-02-01,21060.0
2014-02-02,21060.0
2014-02-03,21060.0
2014-02-04,21060.0
2014-02-05,21060.0
2014-02-06,21105.0
2014-02-07,21105.0
2014-02-08,21105.0
2014-02-09,21105.0
2014-02-10,21105.0
2014-02-11,21105.0
2014-02-12,21105.0
2014-02-13,21108.0
2014-02-14,21100.0
2014-02-15,21100.0
2014-02-16,21100.0
2014-02-17,21105.0
2014-02-18,21100.0
2014-02-19,21100.0
2014-02-20,21100.0
2014-02-21,21105.0
2014-02-22,21105.0
2014-02-23,21105.0
2014-02-24,21105.0
2014-02-25,21105.0
2014-02-26,21100.0
2014-02-27,21100.0
2014-02-28,21100.0
2014-03-01,21100.0
2014-03-02,21100.0
2014-03-03,21103.0
2014-03-04,21100.0
2014-03-05,21100.0
2014-03-06,21100.0
2014-03-07,21100.0
2014-03-08,21100.0
2014-03-09,21100.0
2014-03-10,21100.0
2014-03-11,21100.0
2014-03-12,21100.0
2014-03-13,21100.0
2014-03-14,21100.0
2014-03-15,21100.0
2014-03-16,21100.0
2014-03-17,21093.0
2014-03-18,21098.0
2014-03-19,21098.0
2014-03-20,21098.0
2014-03-21,21098.0
2014-03-22,21098.0
2014-03-23,21098.0
2014-03-24,21098.0
2014-03-25,21095.0
2014-03-26,21098.0
2014-03-27,21103.0
2014-03-28,21108.0
2014-03-29,21108.0
2014-03-30,21108.0
2014-03-31,21098.0
2014-04-01,21098.0
2014-04-02,21095.0
2014-04-03,21093.0
2014-04-04,21093.0
2014-04-05,21093.0
2014-04-06,21093.0
2014-04-07,21095.0
2014-04-08,21095.0
2014-04-09,21095.0
2014-04-10,21095.0
2014-04-11,21097.0
2014-04-12,21097.0
2014-04-13,21097.0
2014-04-14,21098.0
2014-04-15,21097.0
2014-04-16,21098.0
2014-04-17,21098.0
2014-04-18,21100.0
2014-04-19,21100.0
2014-04-20,21100.0
2014-04-21,21098.0
2014-04-22,21098.0
2014-04-23,21113.0
2014-04-24,21108.0
2014-04-25,21100.0
2014-04-26,21100.0
2014-04-27,21100.0
2014-04-28,21093.0
2014-04-29,21083.0
2014-04-30,21083.0
2014-05-01,21083.0
2014-05-02,21083.0
2014-05-03,21083.0
2014-05-04,21083.0
2014-05-05,21093.0
2014-05-06,21113.0
2014-05-07,21093.0
2014-05-08,21103.0
2014-05-09,21100.0
2014-05-10,21100.0
2014-05-11,21100.0
2014-05-12,21098.0
2014-05-13,21098.0
2014-05-14,21108.0
2014-05-15,21123.0
2014-05-16,21165.0
2014-05-17,21165.0
2014-05-18,21165.0
2014-05-19,21133.0
2014-05-20,21155.0
2014-05-21,21155.0
2014-05-22,21135.0
2014-05-23,21148.0
2014-05-24,21148.0
2014-05-25,21148.0
2014-05-26,21145.0
2014-05-27,21145.0
2014-05-28,21165.0
2014-05-29,21165.0
2014-05-30,21158.0
2014-05-31,21158.0
2014-06-01,21158.0
2014-06-02,21175.0
2014-06-03,21215.0
2014-06-04,21200.0
2014-06-05,21205.0
2014-06-06,21185.0
2014-06-07,21185.0
2014-06-08,21185.0
2014-06-09,21215.0
2014-06-10,21213.0
2014-06-11,21221.0
2014-06-12,21220.0
2014-06-13,21223.0
2014-06-14,21223.0
2014-06-15,21223.0
2014-06-16,21215.0
2014-06-17,21220.0
2014-06-18,21213.0
2014-06-19,21316.0
2014-06-20,21310.0
2014-06-21,21310.0
2014-06-22,21310.0
2014-06-23,21335.0
2014-06-24,21353.0
2014-06-25,21330.0
2014-06-26,21330.0
2014-06-27,21330.0
2014-06-28,21330.0
2014-06-29,21330.0
2014-06-30,21330.0
2014-07-01,21330.0
2014-07-02,21320.0
2014-07-03,21300.0
2014-07-04,21290.0
2014-07-05,21290.0
2014-07-06,21290.0
2014-07-07,21275.0
2014-07-08,21263.0
2014-07-09,21248.0
2014-07-10,21203.0
2014-07-11,21200.0
2014-07-12,21200.0
2014-07-13,21200.0
2014-07-14,21190.0
2014-07-15,21200.0
2014-07-16,21198.0
2014-07-17,21198.0
2014-07-18,21215.0
2014-07-19,21215.0
2014-07-20,21215.0
2014-07-21,21220.0
2014-07-22,21220.0
2014-07-23,21230.0
2014-07-24,21240.0
2014-07-25,21228.0
2014-07-26,21228.0
2014-07-27,21228.0
2014-07-28,21228.0
2014-07-29,21230.0
2014-07-30,21230.0
2014-07-31,21218.0
2014-08-01,21225.0
2014-08-02,21225.0
2014-08-03,21225.0
2014-08-04,21230.0
2014-08-05,21230.0
2014-08-06,21215.0
2014-08-07,21220.0
2014-08-08,21220.0
2014-08-09,21220.0
2014-08-10,21220.0
2014-08-11,21210.0
2014-08-12,21198.0
2014-08-13,21205.0
2014-08-14,21200.0
2014-08-15,21200.0
2014-08-16,21200.0
2014-08-17,21200.0
2014-08-18,21198.0
2014-08-19,21198.0
2014-08-20,21198.0
2014-08-21,21198.0
2014-08-22,21195.0
2014-08-23,21195.0
2014-08-24,21195.0
2014-08-25,21205.0
2014-08-26,21210.0
2014-08-27,21195.0
2014-08-28,21195.0
2014-08-29,21195.0
2014-08-30,21195.0
2014-08-31,21195.0
2014-09-01,21195.0
2014-09-02,21195.0
2014-09-03,21215.0
2014-09-04,21193.0
2014-09-05,21195.0
2014-09-06,21195.0
2014-09-07,21195.0
2014-09-08,21195.0
2014-09-09,21205.0
2014-09-10,21205.0
2014-09-11,21205.0
2014-09-12,21198.0
2014-09-13,21198.0
2014-09-14,21198.0
2014-09-15,21200.0
2014-09-16,21200.0
2014-09-17,21200.0
2014-09-18,21210.0
2014-09-19,21205.0
2014-09-20,21205.0
2014-09-21,21205.0
2014-09-22,21215.0
2014-09-23,21225.0
2014-09-24,21215.0
2014-09-25,21220.0
2014-09-26,21220.0
2014-09-27,21220.0
2014-09-28,21220.0
2014-09-29,21222.0
2014-09-30,21228.0
2014-10-01,21245.0
2014-10-02,21260.0
2014-10-03,21280.0
2014-10-04,21280.0
2014-10-05,21280.0
2014-10-06,21285.0
2014-10-07,21285.0
2014-10-08,21265.0
2014-10-09,21215.0
2014-10-10,21223.0
2014-10-11,21223.0
2014-10-12,21223.0
2014-10-13,21215.0
2014-10-14,21220.0
2014-10-15,21245.0
2014-10-16,21240.0
2014-10-17,21245.0
2014-10-18,21245.0
2014-10-19,21245.0
2014-10-20,21265.0
2014-10-21,21265.0
2014-10-22,21245.0
2014-10-23,21265.0
2014-10-24,21275.0
2014-10-25,21275.0
2014-10-26,21275.0
2014-10-27,21285.0
2014-10-28,21280.0
2014-10-29,21270.0
2014-10-30,21260.0
2014-10-31,21280.0
2014-11-01,21280.0
2014-11-02,21280.0
2014-11-03,21295.0
2014-11-04,21300.0
2014-11-05,21285.0
2014-11-06,21285.0
2014-11-07,21295.0
2014-11-08,21295.0
2014-11-09,21295.0
2014-11-10,21290.0
2014-11-11,21295.0
2014-11-12,21295.0
2014-11-13,21325.0
2014-11-14,21325.0
2014-11-15,21325.0
2014-11-16,21325.0
2014-11-17,21345.0
2014-11-18,21388.0
2014-11-19,21380.0
2014-11-20,21370.0
2014-11-21,21375.0
2014-11-22,21375.0
2014-11-23,21375.0
2014-11-24,21383.0
2014-11-25,21385.0
2014-11-26,21390.0
2014-11-27,21395.0
2014-11-28,21398.0
2014-11-29,21398.0
2014-11-30,21398.0
2014-12-01,21398.0
2014-12-02,21385.0
2014-12-03,21365.0
2014-12-04,21340.0
2014-12-05,21335.0
2014-12-06,21335.0
2014-12-07,21335.0
2014-12-08,21340.0
2014-12-09,21365.0
2014-12-10,21365.0
2014-12-11,21365.0
2014-12-12,21388.0
2014-12-13,21388.0
2014-12-14,21388.0
2014-12-15,21388.0
2014-12-16,21383.0
2014-12-17,21388.0
2014-12-18,21388.0
2014-12-19,21375.0
2014-12-20,21375.0
2014-12-21,21375.0
2014-12-22,21385.0
2014-12-23,21385.0
2014-12-24,21388.0
2014-12-25,21405.0
2014-12-26,21388.0
2014-12-27,21388.0
2014-12-28,21388.0
2014-12-29,21388.0
2014-12-30,21393.0
2014-12-31,21388.0
2015-01-01,21392.0
2015-01-02,21388.0
2015-01-03,21388.0
2015-01-04,21388.0
2015-01-05,21388.0
2015-01-06,21437.0
2015-01-07,21440.0
2015-01-08,21388.0
2015-01-09,21370.0
2015-01-10,21370.0
2015-01-11,21370.0
2015-01-12,21345.0
2015-01-13,21345.0
2015-01-14,21340.0
2015-01-15,21345.0
2015-01-16,21340.0
2015-01-17,21340.0
2015-01-18,21340.0
2015-01-19,21355.0
2015-01-20,21360.0
2015-01-21,21380.0
2015-01-22,21360.0
2015-01-23,21350.0
2015-01-24,21350.0
2015-01-25,21350.0
2015-01-26,21345.0
2015-01-27,21345.0
2015-01-28,21345.0
2015-01-29,21345.0
2015-01-30,21317.0
2015-01-31,21317.0
2015-02-01,21317.0
2015-02-02,21345.0
2015-02-03,21350.0
2015-02-04,21340.0
2015-02-05,21284.0
2015-02-06,21282.0
2015-02-07,21282.0
2015-02-08,21282.0
2015-02-09,21340.0
2015-02-10,21335.0
2015-02-11,21360.0
2015-02-12,21340.0
2015-02-13,21330.0
2015-02-14,21330.0
2015-02-15,21330.0
2015-02-16,21330.0
2015-02-17,21330.0
2015-02-18,21330.0
2015-02-19,21330.0
2015-02-20,21330.0
2015-02-21,21330.0
2015-02-22,21330.0
2015-02-23,21330.0
2015-02-24,21340.0
2015-02-25,21365.0
2015-02-26,21365.0
2015-02-27,21348.0
2015-02-28,21348.0
2015-03-01,21348.0
2015-03-02,21348.0
2015-03-03,21348.0
2015-03-04,21365.0
2015-03-05,21355.0
2015-03-06,21350.0
2015-03-07,21350.0
2015-03-08,21350.0
2015-03-09,21355.0
2015-03-10,21360.0
2015-03-11,21355.0
2015-03-12,21365.0
2015-03-13,21390.0
2015-03-14,21390.0
2015-03-15,21390.0
2015-03-16,21480.0
2015-03-17,21475.0
2015-03-18,21510.0
2015-03-19,21485.0
2015-03-20,21495.0
2015-03-21,21495.0
2015-03-22,21495.0
2015-03-23,21525.0
2015-03-24,21540.0
2015-03-25,21505.0
2015-03-26,21515.0
2015-03-27,21535.0
2015-03-28,21535.0
2015-03-29,21535.0
2015-03-30,21545.0
2015-03-31,21555.0
2015-04-01,21565.0
2015-04-02,21590.0
2015-04-03,21585.0
2015-04-04,21585.0
2015-04-05,21585.0
2015-04-06,21595.0
2015-04-07,21605.0
2015-04-08,21605.0
2015-04-09,21605.0
2015-04-10,21605.0
2015-04-11,21605.0
2015-04-12,21605.0
2015-04-13,21605.0
2015-04-14,21600.0
2015-04-15,21610.0
2015-04-16,21604.0
2015-04-17,21590.0
2015-04-18,21590.0
2015-04-19,21590.0
2015-04-20,21583.0
2015-04-21,21585.0
2015-04-22,21586.0
2015-04-23,21590.0
2015-04-24,21595.0
2015-04-25,21595.0
2015-04-26,21595.0
2015-04-27,21590.0
2015-04-28,21590.0
2015-04-29,21590.0
2015-04-30,21590.0
2015-05-01,21590.0
2015-05-02,21590.0
2015-05-03,21590.0
2015-05-04,21630.0
2015-05-05,21645.0
2015-05-06,21645.0
2015-05-07,21680.0
2015-05-08,21535.0
2015-05-09,21535.0
2015-05-10,21535.0
2015-05-11,21575.0
2015-05-12,21710.0
2015-05-13,21740.0
2015-05-14,21795.0
2015-05-15,21765.0
2015-05-16,21765.0
2015-05-17,21765.0
2015-05-18,21793.0
2015-05-19,21803.0
2015-05-20,21810.0
2015-05-21,21813.0
2015-05-22,21805.0
2015-05-23,21805.0
2015-05-24,21805.0
2015-05-25,21815.0
2015-05-26,21825.0
2015-05-27,21810.0
2015-05-28,21810.0
2015-05-29,21815.0
2015-05-30,21815.0
2015-05-31,21815.0
2015-06-01,21818.0
2015-06-02,21818.0
2015-06-03,21818.0
2015-06-04,21818.0
2015-06-05,21813.0
2015-06-06,21813.0
2015-06-07,21813.0
2015-06-08,21815.0
2015-06-09,21805.0
2015-06-10,21803.0
2015-06-11,21790.0
2015-06-12,21800.0
2015-06-13,21800.0
2015-06-14,21800.0
2015-06-15,21803.0
2015-06-16,21803.0
2015-06-17,21803.0
2015-06-18,21810.0
2015-06-19,21805.0
2015-06-20,21805.0
2015-06-21,21805.0
2015-06-22,21805.0
2015-06-23,21805.0
2015-06-24,21812.0
2015-06-25,21822.0
2015-06-26,21839.0
2015-06-27,21839.0
2015-06-28,21839.0
2015-06-29,21818.0
2015-06-30,21839.0
2015-07-01,21805.0
2015-07-02,21805.0
2015-07-03,21805.0
2015-07-04,21805.0
2015-07-05,21805.0
2015-07-06,21810.0
2015-07-07,21810.0
2015-07-08,21814.0
2015-07-09,21814.0
2015-07-10,21810.0
2015-07-11,21810.0
2015-07-12,21810.0
2015-07-13,21814.0
2015-07-14,21810.0
2015-07-15,21810.0
2015-07-16,21811.0
2015-07-17,21817.0
2015-07-18,21817.0
2015-07-19,21817.0
2015-07-20,21824.0
2015-07-21,21818.0
2015-07-22,21821.0
2015-07-23,21822.0
2015-07-24,21825.0
2015-07-25,21825.0
2015-07-26,21825.0
2015-07-27,21830.0
2015-07-28,21821.0
2015-07-29,21820.0
2015-07-30,21818.0
2015-07-31,21818.0
2015-08-01,21818.0
2015-08-02,21818.0
2015-08-03,21818.0
2015-08-04,21822.0
2015-08-05,21827.0
2015-08-06,21815.0
2015-08-07,21815.0
2015-08-08,21815.0
2015-08-09,21815.0
2015-08-10,21823.0
2015-08-11,21828.0
2015-08-12,22030.0
2015-08-13,22092.0
2015-08-14,22103.0
2015-08-15,22103.0
2015-08-16,22103.0
2015-08-17,22094.0
2015-08-18,22095.0
2015-08-19,22400.0
2015-08-20,22395.0
2015-08-21,22498.0
2015-08-22,22498.0
2015-08-23,22498.0
2015-08-24,22544.0
2015-08-25,22547.0
2015-08-26,22545.0
2015-08-27,22475.0
2015-08-28,22463.0
2015-08-29,22463.0
2015-08-30,22463.0
2015-08-31,22482.0
2015-09-01,22488.0
2015-09-02,22488.0
2015-09-03,22490.0
2015-09-04,22473.0
2015-09-05,22473.0
2015-09-06,22473.0
2015-09-07,22468.0
2015-09-08,22483.0
2015-09-09,22480.0
2015-09-10,22473.0
2015-09-11,22471.0
2015-09-12,22471.0
2015-09-13,22471.0
2015-09-14,22488.0
2015-09-15,22508.0
2015-09-16,22490.0
2015-09-17,22508.0
2015-09-18,22475.0
2015-09-19,22475.0
2015-09-20,22475.0
2015-09-21,22470.0
2015-09-22,22478.0
2015-09-23,22481.0
2015-09-24,22490.0
2015-09-25,22490.0
2015-09-26,22490.0
2015-09-27,22490.0
2015-09-28,22478.0
2015-09-29,22487.0
2015-09-30,22478.0
2015-10-01,22475.0
2015-10-02,22478.0
2015-10-03,22478.0
2015-10-04,22478.0
2015-10-05,22477.0
2015-10-06,22454.0
2015-10-07,22413.0
2015-10-08,22216.0
2015-10-09,22200.0
2015-10-10,22200.0
2015-10-11,22200.0
2015-10-12,22355.0
2015-10-13,22410.0
2015-10-14,22395.0
2015-10-15,22340.0
2015-10-16,22281.0
2015-10-17,22281.0
2015-10-18,22281.0
2015-10-19,22310.0
2015-10-20,22335.0
2015-10-21,22303.0
2015-10-22,22285.0
2015-10-23,22313.0
2015-10-24,22313.0
2015-10-25,22313.0
2015-10-26,22340.0
2015-10-27,22332.0
2015-10-28,22330.0
2015-10-29,22336.0
2015-10-30,22336.0
2015-10-31,22336.0
2015-11-01,22336.0
2015-11-02,22340.0
2015-11-03,22318.0
2015-11-04,22315.0
2015-11-05,22320.0
2015-11-06,22364.0
2015-11-07,22364.0
2015-11-08,22364.0
2015-11-09,22428.0
2015-11-10,22405.0
2015-11-11,22390.0
2015-11-12,22403.0
2015-11-13,22418.0
2015-11-14,22418.0
2015-11-15,22418.0
2015-11-16,22445.0
2015-11-17,22478.0
2015-11-18,22465.0
2015-11-19,22473.0
2015-11-20,22473.0
2015-11-21,22473.0
2015-11-22,22473.0
2015-11-23,22488.0
2015-11-24,22493.0
2015-11-25,22512.0
2015-11-26,22490.0
2015-11-27,22485.0
2015-11-28,22485.0
2015-11-29,22485.0
2015-11-30,22505.0
2015-12-01,22490.0
2015-12-02,22498.0
2015-12-03,22488.0
2015-12-04,22480.0
2015-12-05,22480.0
2015-12-06,22480.0
2015-12-07,22474.0
2015-12-08,22470.0
2015-12-09,22480.0
2015-12-10,22480.0
2015-12-11,22500.0
2015-12-12,22500.0
2015-12-13,22500.0
2015-12-14,22546.0
2015-12-15,22539.0
2015-12-16,22532.0
2015-12-17,22525.0
2015-12-18,22524.0
2015-12-19,22524.0
2015-12-20,22524.0
2015-12-21,22546.0
2015-12-22,22547.0
2015-12-23,22532.0
2015-12-24,22532.0
2015-12-25,22506.0
2015-12-26,22506.0
2015-12-27,22506.0
2015-12-28,22476.0
2015-12-29,22480.0
2015-12-30,22445.0
2015-12-31,22485.0
2016-01-01,22495.0
2016-01-02,22495.0
2016-01-03,22495.0
2016-01-04,22495.0
2016-01-05,22495.0
2016-01-06,22468.0
2016-01-07,22485.0
2016-01-08,22460.0
2016-01-09,22460.0
2016-01-10,22460.0
2016-01-11,22450.0
2016-01-12,22430.0
2016-01-13,22417.0
2016-01-14,22438.0
2016-01-15,22417.0
2016-01-16,22417.0
2016-01-17,22417.0
2016-01-18,22400.0
2016-01-19,22420.0
2016-01-20,22421.0
2016-01-21,22400.0
2016-01-22,22395.0
2016-01-23,22395.0
2016-01-24,22395.0
2016-01-25,22355.0
2016-01-26,22333.0
2016-01-27,22305.0
2016-01-28,22240.0
2016-01-29,22230.0
2016-01-30,22230.0
2016-01-31,22230.0
2016-02-01,22280.0
2016-02-02,22293.0
2016-02-03,22287.0
2016-02-04,22289.0
2016-02-05,22286.0
2016-02-06,22286.0
2016-02-07,22286.0
2016-02-08,22286.0
2016-02-09,22276.0
2016-02-10,22286.0
2016-02-11,22305.0
2016-02-12,22317.0
2016-02-13,22317.0
2016-02-14,22317.0
2016-02-15,22370.0
2016-02-16,22373.0
2016-02-17,22398.0
2016-02-18,22365.0
2016-02-19,22349.0
2016-02-20,22349.0
2016-02-21,22349.0
2016-02-22,22383.0
2016-02-23,22380.0
2016-02-24,22375.0
2016-02-25,22325.0
2016-02-26,22316.0
2016-02-27,22316.0
2016-02-28,22316.0
2016-02-29,22300.0
2016-03-01,22302.0
2016-03-02,22304.0
2016-03-03,22302.0
2016-03-04,22293.0
2016-03-05,22293.0
2016-03-06,22293.0
2016-03-07,22295.0
2016-03-08,22300.0
2016-03-09,22292.0
2016-03-10,22279.0
2016-03-11,22292.0
2016-03-12,22292.0
2016-03-13,22292.0
2016-03-14,22295.0
2016-03-15,22287.0
2016-03-16,22295.0
2016-03-17,22283.0
2016-03-18,22293.0
2016-03-19,22293.0
2016-03-20,22293.0
2016-03-21,22295.0
2016-03-22,22300.0
2016-03-23,22371.0
2016-03-24,22326.0
2016-03-25,22315.0
2016-03-26,22315.0
2016-03-27,22315.0
2016-03-28,22295.0
2016-03-29,22309.0
2016-03-30,22275.0
2016-03-31,22293.0
2016-04-01,22295.0
2016-04-02,22295.0
2016-04-03,22295.0
2016-04-04,22296.0
2016-04-05,22297.0
2016-04-06,22300.0
2016-04-07,22295.0
2016-04-08,22295.0
2016-04-09,22295.0
2016-04-10,22295.0
2016-04-11,22295.0
2016-04-12,22295.0
2016-04-13,22310.0
2016-04-14,22320.0
2016-04-15,22305.0
2016-04-16,22305.0
2016-04-17,22305.0
2016-04-18,22305.0
2016-04-19,22296.0
2016-04-20,22294.0
2016-04-21,22240.0
2016-04-22,22279.0
2016-04-23,22279.0
2016-04-24,22279.0
2016-04-25,22302.0
2016-04-26,22290.0
2016-04-27,22279.0
2016-04-28,22303.0
2016-04-29,22288.0
2016-04-30,22288.0
2016-05-01,22288.0
2016-05-02,22288.0
2016-05-03,22290.0
2016-05-04,22405.0
2016-05-05,22332.0
2016-05-06,22283.0
2016-05-07,22283.0
2016-05-08,22283.0
2016-05-09,22290.0
2016-05-10,22294.0
2016-05-11,22287.0
2016-05-12,22310.0
2016-05-13,22358.0
2016-05-14,22358.0
2016-05-15,22358.0
2016-05-16,22281.0
