,CIM AU Equity,CIM AU Equity,CIM AU Equity,CIM AU Equity,CIM AU Equity
1988-11-13,,0.157,0.146,0.1507,
1988-11-14,,0.157,0.146,0.1507,
1988-11-15,,0.157,0.146,0.1507,
1988-11-16,,0.157,0.146,0.1507,
1988-11-17,,0.157,0.146,0.1507,
1988-11-18,,0.157,0.146,0.1507,
1988-11-19,,0.157,0.146,0.1507,
1988-11-20,,0.157,0.146,0.1507,
1988-11-21,,0.157,0.146,0.1507,
1988-11-22,,0.157,0.146,0.1507,
1988-11-23,,0.157,0.146,0.1507,
1988-11-24,,0.157,0.146,0.1507,
1988-11-25,,0.157,0.146,0.1507,
1988-11-26,,0.157,0.146,0.1507,
1988-11-27,,0.157,0.146,0.1507,
1988-11-28,,0.157,0.146,0.1507,
1988-11-29,,0.157,0.146,0.1507,
1988-11-30,,0.1507,0.1209,0.1209,
1988-12-01,,0.1507,0.1209,0.1209,
1988-12-02,,0.1507,0.1209,0.1209,
1988-12-03,,0.1507,0.1209,0.1209,
1988-12-04,,0.1507,0.1209,0.1209,
1988-12-05,,0.1507,0.1209,0.1209,
1988-12-06,,0.1507,0.1209,0.1209,
1988-12-07,,0.1507,0.1209,0.1209,
1988-12-08,,0.1507,0.1209,0.1209,
1988-12-09,,0.1507,0.1209,0.1209,
1988-12-10,,0.1507,0.1209,0.1209,
1988-12-11,,0.1507,0.1209,0.1209,
1988-12-12,,0.1507,0.1209,0.1209,
1988-12-13,,0.1507,0.1209,0.1209,
1988-12-14,,0.1507,0.1209,0.1209,
1988-12-15,,0.1507,0.1209,0.1209,
1988-12-16,,0.1507,0.1209,0.1209,
1988-12-17,,0.1507,0.1209,0.1209,
1988-12-18,,0.1507,0.1209,0.1209,
1988-12-19,,0.1507,0.1209,0.1209,
1988-12-20,,0.1507,0.1209,0.1209,
1988-12-21,,0.1507,0.1209,0.1209,
1988-12-22,,0.1507,0.1209,0.1209,
1988-12-23,,0.1507,0.1209,0.1209,
1988-12-24,,0.1507,0.1209,0.1209,
1988-12-25,,0.1507,0.1209,0.1209,
1988-12-26,,0.1507,0.1209,0.1209,
1988-12-27,,0.1507,0.1209,0.1209,
1988-12-28,,0.1507,0.1209,0.1209,
1988-12-29,,0.1507,0.1209,0.1209,
1988-12-30,,0.1256,0.1083,0.1256,
1988-12-31,,0.1256,0.1083,0.1256,
1989-01-01,,0.1256,0.1083,0.1256,
1989-01-02,,0.1256,0.1083,0.1256,
1989-01-03,,0.1256,0.1083,0.1256,
1989-01-04,,0.1256,0.1083,0.1256,
1989-01-05,,0.1256,0.1083,0.1256,
1989-01-06,,0.1256,0.1083,0.1256,
1989-01-07,,0.1256,0.1083,0.1256,
1989-01-08,,0.1256,0.1083,0.1256,
1989-01-09,,0.1256,0.1083,0.1256,
1989-01-10,,0.1256,0.1083,0.1256,
1989-01-11,,0.1256,0.1083,0.1256,
1989-01-12,,0.1256,0.1083,0.1256,
1989-01-13,,0.1256,0.1083,0.1256,
1989-01-14,,0.1256,0.1083,0.1256,
1989-01-15,,0.1256,0.1083,0.1256,
1989-01-16,,0.1256,0.1083,0.1256,
1989-01-17,,0.1256,0.1083,0.1256,
1989-01-18,,0.1256,0.1083,0.1256,
1989-01-19,,0.1256,0.1083,0.1256,
1989-01-20,,0.1256,0.1083,0.1256,
1989-01-21,,0.1256,0.1083,0.1256,
1989-01-22,,0.1256,0.1083,0.1256,
1989-01-23,,0.1256,0.1083,0.1256,
1989-01-24,,0.1256,0.1083,0.1256,
1989-01-25,,0.1256,0.1083,0.1256,
1989-01-26,,0.1256,0.1083,0.1256,
1989-01-27,,0.1256,0.1083,0.1256,
1989-01-28,,0.1256,0.1083,0.1256,
1989-01-29,,0.1256,0.1083,0.1256,
1989-01-30,,0.1256,0.1083,0.1256,
1989-01-31,,0.1356,0.1209,0.1256,
1989-02-01,,0.1356,0.1209,0.1256,
1989-02-02,,0.1356,0.1209,0.1256,
1989-02-03,,0.1356,0.1209,0.1256,
1989-02-04,,0.1356,0.1209,0.1256,
1989-02-05,,0.1356,0.1209,0.1256,
1989-02-06,,0.1356,0.1209,0.1256,
1989-02-07,,0.1356,0.1209,0.1256,
1989-02-08,,0.1356,0.1209,0.1256,
1989-02-09,,0.1356,0.1209,0.1256,
1989-02-10,,0.1356,0.1209,0.1256,
1989-02-11,,0.1356,0.1209,0.1256,
1989-02-12,,0.1356,0.1209,0.1256,
1989-02-13,,0.1356,0.1209,0.1256,
1989-02-14,,0.1356,0.1209,0.1256,
1989-02-15,,0.1356,0.1209,0.1256,
1989-02-16,,0.1356,0.1209,0.1256,
1989-02-17,,0.1356,0.1209,0.1256,
1989-02-18,,0.1356,0.1209,0.1256,
1989-02-19,,0.1356,0.1209,0.1256,
1989-02-20,,0.1356,0.1209,0.1256,
1989-02-21,,0.1356,0.1209,0.1256,
1989-02-22,,0.1356,0.1209,0.1256,
1989-02-23,,0.1356,0.1209,0.1256,
1989-02-24,,0.1356,0.1209,0.1256,
1989-02-25,,0.1356,0.1209,0.1256,
1989-02-26,,0.1356,0.1209,0.1256,
1989-02-27,,0.1356,0.1209,0.1256,
1989-02-28,,0.146,0.1256,0.1356,
1989-03-01,,0.146,0.1256,0.1356,
1989-03-02,,0.146,0.1256,0.1356,
1989-03-03,,0.146,0.1256,0.1356,
1989-03-04,,0.146,0.1256,0.1356,
1989-03-05,,0.146,0.1256,0.1356,
1989-03-06,,0.146,0.1256,0.1356,
1989-03-07,,0.146,0.1256,0.1356,
1989-03-08,,0.146,0.1256,0.1356,
1989-03-09,,0.146,0.1256,0.1356,
1989-03-10,,0.146,0.1256,0.1356,
1989-03-11,,0.146,0.1256,0.1356,
1989-03-12,,0.146,0.1256,0.1356,
1989-03-13,,0.146,0.1256,0.1356,
1989-03-14,,0.146,0.1256,0.1356,
1989-03-15,,0.146,0.1256,0.1356,
1989-03-16,,0.146,0.1256,0.1356,
1989-03-17,,0.146,0.1256,0.1356,
1989-03-18,,0.146,0.1256,0.1356,
1989-03-19,,0.146,0.1256,0.1356,
1989-03-20,,0.146,0.1256,0.1356,
1989-03-21,,0.146,0.1256,0.1356,
1989-03-22,,0.146,0.1256,0.1356,
1989-03-23,,0.146,0.1256,0.1356,
1989-03-24,,0.146,0.1256,0.1356,
1989-03-25,,0.146,0.1256,0.1356,
1989-03-26,,0.146,0.1256,0.1356,
1989-03-27,,0.146,0.1256,0.1356,
1989-03-28,,0.146,0.1256,0.1356,
1989-03-29,,0.146,0.1256,0.1356,
1989-03-30,,0.146,0.1256,0.1356,
1989-03-31,,0.1449,0.1361,0.1377,
1989-04-01,,0.1449,0.1361,0.1377,
1989-04-02,,0.1449,0.1361,0.1377,
1989-04-03,,0.1449,0.1361,0.1377,
1989-04-04,,0.1449,0.1361,0.1377,
1989-04-05,,0.1449,0.1361,0.1377,
1989-04-06,,0.1449,0.1361,0.1377,
1989-04-07,,0.1449,0.1361,0.1377,
1989-04-08,,0.1449,0.1361,0.1377,
1989-04-09,,0.1449,0.1361,0.1377,
1989-04-10,,0.1449,0.1361,0.1377,
1989-04-11,,0.1449,0.1361,0.1377,
1989-04-12,,0.1449,0.1361,0.1377,
1989-04-13,,0.1449,0.1361,0.1377,
1989-04-14,,0.1449,0.1361,0.1377,
1989-04-15,,0.1449,0.1361,0.1377,
1989-04-16,,0.1449,0.1361,0.1377,
1989-04-17,,0.1449,0.1361,0.1377,
1989-04-18,,0.1449,0.1361,0.1377,
1989-04-19,,0.1449,0.1361,0.1377,
1989-04-20,,0.1449,0.1361,0.1377,
1989-04-21,,0.1449,0.1361,0.1377,
1989-04-22,,0.1449,0.1361,0.1377,
1989-04-23,,0.1449,0.1361,0.1377,
1989-04-24,,0.1449,0.1361,0.1377,
1989-04-25,,0.1449,0.1361,0.1377,
1989-04-26,,0.1449,0.1361,0.1377,
1989-04-27,,0.1449,0.1361,0.1377,
1989-04-28,,0.1361,0.1229,0.1317,
1989-04-29,,0.1361,0.1229,0.1317,
1989-04-30,,0.1361,0.1229,0.1317,
1989-05-01,,0.1361,0.1229,0.1317,
1989-05-02,,0.1361,0.1229,0.1317,
1989-05-03,,0.1361,0.1229,0.1317,
1989-05-04,,0.1361,0.1229,0.1317,
1989-05-05,,0.1361,0.1229,0.1317,
1989-05-06,,0.1361,0.1229,0.1317,
1989-05-07,,0.1361,0.1229,0.1317,
1989-05-08,,0.1361,0.1229,0.1317,
1989-05-09,,0.1361,0.1229,0.1317,
1989-05-10,,0.1361,0.1229,0.1317,
1989-05-11,,0.1361,0.1229,0.1317,
1989-05-12,,0.1361,0.1229,0.1317,
1989-05-13,,0.1361,0.1229,0.1317,
1989-05-14,,0.1361,0.1229,0.1317,
1989-05-15,,0.1361,0.1229,0.1317,
1989-05-16,,0.1361,0.1229,0.1317,
1989-05-17,,0.1361,0.1229,0.1317,
1989-05-18,,0.1361,0.1229,0.1317,
1989-05-19,,0.1361,0.1229,0.1317,
1989-05-20,,0.1361,0.1229,0.1317,
1989-05-21,,0.1361,0.1229,0.1317,
1989-05-22,,0.1361,0.1229,0.1317,
1989-05-23,,0.1361,0.1229,0.1317,
1989-05-24,,0.1361,0.1229,0.1317,
1989-05-25,,0.1361,0.1229,0.1317,
1989-05-26,,0.1361,0.1229,0.1317,
1989-05-27,,0.1361,0.1229,0.1317,
1989-05-28,,0.1361,0.1229,0.1317,
1989-05-29,,0.1361,0.1229,0.1317,
1989-05-30,,0.1361,0.1229,0.1317,
1989-05-31,,0.1421,0.1317,0.1421,
1989-06-01,,0.1421,0.1317,0.1421,
1989-06-02,,0.1421,0.1317,0.1421,
1989-06-03,,0.1421,0.1317,0.1421,
1989-06-04,,0.1421,0.1317,0.1421,
1989-06-05,,0.1421,0.1317,0.1421,
1989-06-06,,0.1421,0.1317,0.1421,
1989-06-07,,0.1421,0.1317,0.1421,
1989-06-08,,0.1421,0.1317,0.1421,
1989-06-09,,0.1421,0.1317,0.1421,
1989-06-10,,0.1421,0.1317,0.1421,
1989-06-11,,0.1421,0.1317,0.1421,
1989-06-12,,0.1421,0.1317,0.1421,
1989-06-13,,0.1421,0.1317,0.1421,
1989-06-14,,0.1421,0.1317,0.1421,
1989-06-15,,0.1421,0.1317,0.1421,
1989-06-16,,0.1421,0.1317,0.1421,
1989-06-17,,0.1421,0.1317,0.1421,
1989-06-18,,0.1421,0.1317,0.1421,
1989-06-19,,0.1421,0.1317,0.1421,
1989-06-20,,0.1421,0.1317,0.1421,
1989-06-21,,0.1421,0.1317,0.1421,
1989-06-22,,0.1421,0.1317,0.1421,
1989-06-23,,0.1421,0.1317,0.1421,
1989-06-24,,0.1421,0.1317,0.1421,
1989-06-25,,0.1421,0.1317,0.1421,
1989-06-26,,0.1421,0.1317,0.1421,
1989-06-27,,0.1421,0.1317,0.1421,
1989-06-28,,0.1421,0.1317,0.1421,
1989-06-29,,0.1421,0.1317,0.1421,
1989-06-30,,0.1449,0.1399,0.1421,
1989-07-01,,0.1449,0.1399,0.1421,
1989-07-02,,0.1449,0.1399,0.1421,
1989-07-03,,0.1449,0.1399,0.1421,
1989-07-04,,0.1449,0.1399,0.1421,
1989-07-05,,0.1449,0.1399,0.1421,
1989-07-06,,0.1449,0.1399,0.1421,
1989-07-07,,0.1449,0.1399,0.1421,
1989-07-08,,0.1449,0.1399,0.1421,
1989-07-09,,0.1449,0.1399,0.1421,
1989-07-10,,0.1449,0.1399,0.1421,
1989-07-11,,0.1449,0.1399,0.1421,
1989-07-12,,0.1449,0.1399,0.1421,
1989-07-13,,0.1449,0.1399,0.1421,
1989-07-14,,0.1449,0.1399,0.1421,
1989-07-15,,0.1449,0.1399,0.1421,
1989-07-16,,0.1449,0.1399,0.1421,
1989-07-17,,0.1449,0.1399,0.1421,
1989-07-18,,0.1449,0.1399,0.1421,
1989-07-19,,0.1449,0.1399,0.1421,
1989-07-20,,0.1449,0.1399,0.1421,
1989-07-21,,0.1449,0.1399,0.1421,
1989-07-22,,0.1449,0.1399,0.1421,
1989-07-23,,0.1449,0.1399,0.1421,
1989-07-24,,0.1449,0.1399,0.1421,
1989-07-25,,0.1449,0.1399,0.1421,
1989-07-26,,0.1449,0.1399,0.1421,
1989-07-27,,0.1449,0.1399,0.1421,
1989-07-28,,0.1449,0.1399,0.1421,
1989-07-29,,0.1449,0.1399,0.1421,
1989-07-30,,0.1449,0.1399,0.1421,
1989-07-31,,0.1531,0.1361,0.1531,
1989-08-01,,0.1531,0.1361,0.1531,
1989-08-02,,0.1531,0.1361,0.1531,
1989-08-03,,0.1531,0.1361,0.1531,
1989-08-04,,0.1531,0.1361,0.1531,
1989-08-05,,0.1531,0.1361,0.1531,
1989-08-06,,0.1531,0.1361,0.1531,
1989-08-07,,0.1531,0.1361,0.1531,
1989-08-08,,0.1531,0.1361,0.1531,
1989-08-09,,0.1531,0.1361,0.1531,
1989-08-10,,0.1531,0.1361,0.1531,
1989-08-11,,0.1531,0.1361,0.1531,
1989-08-12,,0.1531,0.1361,0.1531,
1989-08-13,,0.1531,0.1361,0.1531,
1989-08-14,,0.1531,0.1361,0.1531,
1989-08-15,,0.1531,0.1361,0.1531,
1989-08-16,,0.1531,0.1361,0.1531,
1989-08-17,,0.1531,0.1361,0.1531,
1989-08-18,,0.1531,0.1361,0.1531,
1989-08-19,,0.1531,0.1361,0.1531,
1989-08-20,,0.1531,0.1361,0.1531,
1989-08-21,,0.1531,0.1361,0.1531,
1989-08-22,,0.1531,0.1361,0.1531,
1989-08-23,,0.1531,0.1361,0.1531,
1989-08-24,,0.1531,0.1361,0.1531,
1989-08-25,,0.1531,0.1361,0.1531,
1989-08-26,,0.1531,0.1361,0.1531,
1989-08-27,,0.1531,0.1361,0.1531,
1989-08-28,,0.1531,0.1361,0.1531,
1989-08-29,,0.1531,0.1361,0.1531,
1989-08-30,,0.1531,0.1361,0.1531,
1989-08-31,,0.1926,0.1421,0.1888,
1989-09-01,,0.1926,0.1421,0.1888,
1989-09-02,,0.1926,0.1421,0.1888,
1989-09-03,,0.1926,0.1421,0.1888,
1989-09-04,,0.1926,0.1421,0.1888,
1989-09-05,,0.1926,0.1421,0.1888,
1989-09-06,,0.1926,0.1421,0.1888,
1989-09-07,,0.1926,0.1421,0.1888,
1989-09-08,,0.1926,0.1421,0.1888,
1989-09-09,,0.1926,0.1421,0.1888,
1989-09-10,,0.1926,0.1421,0.1888,
1989-09-11,,0.1926,0.1421,0.1888,
1989-09-12,,0.1926,0.1421,0.1888,
1989-09-13,,0.1926,0.1421,0.1888,
1989-09-14,,0.1926,0.1421,0.1888,
1989-09-15,,0.1926,0.1421,0.1888,
1989-09-16,,0.1926,0.1421,0.1888,
1989-09-17,,0.1926,0.1421,0.1888,
1989-09-18,,0.1926,0.1421,0.1888,
1989-09-19,,0.1926,0.1421,0.1888,
1989-09-20,,0.1926,0.1421,0.1888,
1989-09-21,,0.1926,0.1421,0.1888,
1989-09-22,,0.1926,0.1421,0.1888,
1989-09-23,,0.1926,0.1421,0.1888,
1989-09-24,,0.1926,0.1421,0.1888,
1989-09-25,,0.1926,0.1421,0.1888,
1989-09-26,,0.1926,0.1421,0.1888,
1989-09-27,,0.1926,0.1421,0.1888,
1989-09-28,,0.1926,0.1421,0.1888,
1989-09-29,,0.1926,0.1756,0.1888,
1989-09-30,,0.1926,0.1756,0.1888,
1989-10-01,,0.1926,0.1756,0.1888,
1989-10-02,,0.1926,0.1756,0.1888,
1989-10-03,,0.1926,0.1756,0.1888,
1989-10-04,,0.1926,0.1756,0.1888,
1989-10-05,,0.1926,0.1756,0.1888,
1989-10-06,,0.1926,0.1756,0.1888,
1989-10-07,,0.1926,0.1756,0.1888,
1989-10-08,,0.1926,0.1756,0.1888,
1989-10-09,,0.1926,0.1756,0.1888,
1989-10-10,,0.1926,0.1756,0.1888,
1989-10-11,,0.1926,0.1756,0.1888,
1989-10-12,,0.1926,0.1756,0.1888,
1989-10-13,,0.1926,0.1756,0.1888,
1989-10-14,,0.1926,0.1756,0.1888,
1989-10-15,,0.1926,0.1756,0.1888,
1989-10-16,,0.1926,0.1756,0.1888,
1989-10-17,,0.1926,0.1756,0.1888,
1989-10-18,,0.1926,0.1756,0.1888,
1989-10-19,,0.1926,0.1756,0.1888,
1989-10-20,,0.1926,0.1756,0.1888,
1989-10-21,,0.1926,0.1756,0.1888,
1989-10-22,,0.1926,0.1756,0.1888,
1989-10-23,,0.1926,0.1756,0.1888,
1989-10-24,,0.1926,0.1756,0.1888,
1989-10-25,,0.1926,0.1756,0.1888,
1989-10-26,,0.1926,0.1756,0.1888,
1989-10-27,,0.1926,0.1756,0.1888,
1989-10-28,,0.1926,0.1756,0.1888,
1989-10-29,,0.1926,0.1756,0.1888,
1989-10-30,,0.1926,0.1756,0.1888,
1989-10-31,,0.202,0.1606,0.1842,
1989-11-01,,0.1842,0.1842,0.1842,539.0
1989-11-02,,0.1888,0.1842,0.1888,338259.0
1989-11-03,,0.1842,0.1842,0.1842,9902.0
1989-11-04,,0.1842,0.1842,0.1842,9902.0
1989-11-05,,0.1842,0.1842,0.1842,9902.0
1989-11-06,,0.1865,0.1842,0.1865,27640.0
1989-11-07,,0.1865,0.1865,0.1865,27640.0
1989-11-08,,0.1888,0.1842,0.1888,24986.0
1989-11-09,,0.1911,0.1865,0.1888,88240.0
1989-11-10,,0.1888,0.1865,0.1888,277937.0
1989-11-11,,0.1888,0.1865,0.1888,277937.0
1989-11-12,,0.1888,0.1865,0.1888,277937.0
1989-11-13,,0.1888,0.1865,0.1888,6568.0
1989-11-14,,0.1911,0.1888,0.1888,13509.0
1989-11-15,,0.1957,0.1911,0.1911,75640.0
1989-11-16,,0.1911,0.1911,0.1911,22084.0
1989-11-17,,0.1934,0.1911,0.1934,239070.0
1989-11-18,,0.1934,0.1911,0.1934,239070.0
1989-11-19,,0.1934,0.1911,0.1934,239070.0
1989-11-20,,0.1957,0.1911,0.1957,13916.0
1989-11-21,,0.1957,0.1934,0.1934,35300.0
1989-11-22,,0.1957,0.1888,0.1934,17276.0
1989-11-23,,0.1957,0.1911,0.1957,44536.0
1989-11-24,,0.1957,0.1957,0.1957,2155.0
1989-11-25,,0.1957,0.1957,0.1957,2155.0
1989-11-26,,0.1957,0.1957,0.1957,2155.0
1989-11-27,,0.1957,0.1957,0.1957,143.0
1989-11-28,,0.2003,0.1957,0.1957,34273.0
1989-11-29,,0.2003,0.2003,0.2003,1616.0
1989-11-30,,0.2003,0.1842,0.198,1616.0
1989-12-01,,0.2003,0.1957,0.2003,4783.0
1989-12-02,,0.2003,0.1957,0.2003,4783.0
1989-12-03,,0.2003,0.1957,0.2003,4783.0
1989-12-04,,0.2003,0.198,0.198,38709.0
1989-12-05,,0.2003,0.198,0.2003,16698.0
1989-12-06,,0.2072,0.2072,0.2072,61406.0
1989-12-07,,0.2072,0.2072,0.2072,11052.0
1989-12-08,,0.2095,0.198,0.198,54940.0
1989-12-09,,0.2095,0.198,0.198,54940.0
1989-12-10,,0.2095,0.198,0.198,54940.0
1989-12-11,,0.1957,0.1888,0.1888,44168.0
1989-12-12,,0.1842,0.1842,0.1842,152608.0
1989-12-13,,0.1888,0.1888,0.1888,1774.0
1989-12-14,,0.1957,0.1957,0.1957,32396.0
1989-12-15,,0.1957,0.1957,0.1957,14932.0
1989-12-16,,0.1957,0.1957,0.1957,14932.0
1989-12-17,,0.1957,0.1957,0.1957,14932.0
1989-12-18,,0.1957,0.1957,0.1957,26931.0
1989-12-19,,0.1957,0.1888,0.1957,29086.0
1989-12-20,,0.1888,0.1888,0.1888,2155.0
1989-12-21,,0.1888,0.1888,0.1888,7936.0
1989-12-22,,0.1842,0.1842,0.1842,1077.0
1989-12-23,,0.1842,0.1842,0.1842,1077.0
1989-12-24,,0.1842,0.1842,0.1842,1077.0
1989-12-25,,0.1842,0.1842,0.1842,1077.0
1989-12-26,,0.1842,0.1842,0.1842,1077.0
1989-12-27,,0.1842,0.1842,0.1842,1118.0
1989-12-28,,0.1957,0.1957,0.1957,1077.0
1989-12-29,,0.2095,0.1842,0.1882,1077.0
1989-12-30,,0.2095,0.1842,0.1882,1077.0
1989-12-31,,0.2095,0.1842,0.1882,1077.0
1990-01-01,,0.2095,0.1842,0.1882,1077.0
1990-01-02,,0.2072,0.1957,0.2072,28440.0
1990-01-03,,0.2072,0.2072,0.2072,42946.0
1990-01-04,,0.2141,0.2072,0.2141,506850.0
1990-01-05,,0.2118,0.2072,0.2118,446710.0
1990-01-06,,0.2118,0.2072,0.2118,446710.0
1990-01-07,,0.2118,0.2072,0.2118,446710.0
1990-01-08,,0.2118,0.2118,0.2118,10957.0
1990-01-09,,0.2118,0.2072,0.2072,24669.0
1990-01-10,,0.2072,0.2072,0.2072,32318.0
1990-01-11,,0.2072,0.2072,0.2072,95876.0
1990-01-12,,0.2026,0.2026,0.2026,1551.0
1990-01-13,,0.2026,0.2026,0.2026,1551.0
1990-01-14,,0.2026,0.2026,0.2026,1551.0
1990-01-15,,0.2026,0.2026,0.2026,1551.0
1990-01-16,,0.2049,0.2049,0.2049,10773.0
1990-01-17,,0.2049,0.2003,0.2003,65339.0
1990-01-18,,0.198,0.1842,0.1842,169049.0
1990-01-19,,0.1865,0.1865,0.1865,252079.0
1990-01-20,,0.1865,0.1865,0.1865,252079.0
1990-01-21,,0.1865,0.1865,0.1865,252079.0
1990-01-22,,0.1865,0.1865,0.1865,2585.0
1990-01-23,,0.1865,0.1842,0.1865,13571.0
1990-01-24,,0.1842,0.1842,0.1842,2485.0
1990-01-25,,0.1934,0.1888,0.1888,5386.0
1990-01-26,,0.1911,0.1888,0.1911,4903.0
1990-01-27,,0.1911,0.1888,0.1911,4903.0
1990-01-28,,0.1911,0.1888,0.1911,4903.0
1990-01-29,,0.1911,0.1911,0.1911,4903.0
1990-01-30,,0.1957,0.1911,0.1957,81872.0
1990-01-31,,0.2141,0.1842,0.1957,81872.0
1990-02-01,,0.1934,0.1934,0.1934,4402.0
1990-02-02,,0.1934,0.1934,0.1934,46125.0
1990-02-03,,0.1934,0.1934,0.1934,46125.0
1990-02-04,,0.1934,0.1934,0.1934,46125.0
1990-02-05,,0.198,0.1957,0.1957,26629.0
1990-02-06,,0.198,0.1957,0.1957,17327.0
1990-02-07,,0.1957,0.1957,0.1957,8258.0
1990-02-08,,0.198,0.1957,0.198,16805.0
1990-02-09,,0.198,0.1957,0.1957,7738.0
1990-02-10,,0.198,0.1957,0.1957,7738.0
1990-02-11,,0.198,0.1957,0.1957,7738.0
1990-02-12,,0.198,0.1957,0.198,15082.0
1990-02-13,,0.198,0.198,0.198,5386.0
1990-02-14,,0.198,0.1957,0.1957,14499.0
1990-02-15,,0.1957,0.1957,0.1957,17387.0
1990-02-16,,0.198,0.198,0.198,17775.0
1990-02-17,,0.198,0.198,0.198,17775.0
1990-02-18,,0.198,0.198,0.198,17775.0
1990-02-19,,0.198,0.198,0.198,5386.0
1990-02-20,,0.198,0.1911,0.1911,219567.0
1990-02-21,,0.1888,0.1842,0.1888,82053.0
1990-02-22,,0.198,0.1957,0.1957,39962.0
1990-02-23,,0.198,0.1842,0.1842,20726.0
1990-02-24,,0.198,0.1842,0.1842,20726.0
1990-02-25,,0.198,0.1842,0.1842,20726.0
1990-02-26,,0.1842,0.1842,0.1842,439230.0
1990-02-27,,0.1888,0.1888,0.1888,1805.0
1990-02-28,,0.198,0.1842,0.1928,4309.0
1990-03-01,,0.1957,0.1957,0.1957,12065.0
1990-03-02,,0.2049,0.1911,0.1911,302494.0
1990-03-03,,0.2049,0.1911,0.1911,302494.0
1990-03-04,,0.2049,0.1911,0.1911,302494.0
1990-03-05,,0.1959,0.1935,0.1935,66477.0
1990-03-06,,0.1959,0.1935,0.1959,51220.0
1990-03-07,,0.1983,0.1959,0.1959,39367.0
1990-03-08,,0.1983,0.1959,0.1983,115952.0
1990-03-09,,0.2008,0.2008,0.2008,5386.0
1990-03-10,,0.2008,0.2008,0.2008,5386.0
1990-03-11,,0.2008,0.2008,0.2008,5386.0
1990-03-12,,0.1935,0.1935,0.1935,2155.0
1990-03-13,,0.1935,0.1935,0.1935,2155.0
1990-03-14,,0.1935,0.1935,0.1935,227678.0
1990-03-15,,0.1935,0.1935,0.1935,392033.0
1990-03-16,,0.1983,0.1935,0.1983,29249.0
1990-03-17,,0.1983,0.1935,0.1983,29249.0
1990-03-18,,0.1983,0.1935,0.1983,29249.0
1990-03-19,,0.1983,0.1983,0.1983,20468.0
1990-03-20,,0.1983,0.1983,0.1983,4309.0
1990-03-21,,0.2008,0.1983,0.2008,13272.0
1990-03-22,,0.1983,0.1983,0.1983,295004.0
1990-03-23,,0.1983,0.1983,0.1983,24238.0
1990-03-24,,0.1983,0.1983,0.1983,24238.0
1990-03-25,,0.1983,0.1983,0.1983,24238.0
1990-03-26,,0.1983,0.1983,0.1983,2155.0
1990-03-27,,0.1983,0.1983,0.1983,10161.0
1990-03-28,,0.2032,0.1983,0.2008,61991.0
1990-03-29,,0.2032,0.2008,0.2008,267746.0
1990-03-30,,0.2147,0.1935,0.2026,267746.0
1990-03-31,,0.2147,0.1935,0.2026,267746.0
1990-04-01,,0.2147,0.1935,0.2026,267746.0
1990-04-02,,0.1983,0.1983,0.1983,2155.0
1990-04-03,,0.2032,0.2008,0.2032,26622.0
1990-04-04,,0.2008,0.2008,0.2008,4979.0
1990-04-05,,0.2032,0.2008,0.2032,7972.0
1990-04-06,,0.2056,0.2056,0.2056,85022.0
1990-04-07,,0.2056,0.2056,0.2056,85022.0
1990-04-08,,0.2056,0.2056,0.2056,85022.0
1990-04-09,,0.2056,0.2056,0.2056,15703.0
1990-04-10,,0.2056,0.2056,0.2056,61394.0
1990-04-11,,0.2056,0.2056,0.2056,16232.0
1990-04-12,,0.2056,0.2056,0.2056,16232.0
1990-04-13,,0.2056,0.2056,0.2056,16232.0
1990-04-14,,0.2056,0.2056,0.2056,16232.0
1990-04-15,,0.2056,0.2056,0.2056,16232.0
1990-04-16,,0.2056,0.2056,0.2056,16232.0
1990-04-17,,0.2056,0.2056,0.2056,2155.0
1990-04-18,,0.2104,0.2056,0.208,15513.0
1990-04-19,,0.208,0.2056,0.208,127117.0
1990-04-20,,0.208,0.208,0.208,175433.0
1990-04-21,,0.208,0.208,0.208,175433.0
1990-04-22,,0.208,0.208,0.208,175433.0
1990-04-23,,0.208,0.2056,0.208,22409.0
1990-04-24,,0.208,0.2056,0.208,26181.0
1990-04-25,,0.208,0.208,0.208,26181.0
1990-04-26,,0.208,0.208,0.208,958760.0
1990-04-27,,0.208,0.208,0.208,1277629.0
1990-04-28,,0.208,0.208,0.208,1277629.0
1990-04-29,,0.208,0.208,0.208,1277629.0
1990-04-30,,0.2104,0.1977,0.2104,1277629.0
1990-05-01,,0.2104,0.208,0.2104,45818.0
1990-05-02,,0.2129,0.2104,0.2129,16118.0
1990-05-03,,0.2177,0.2129,0.2177,80794.0
1990-05-04,,0.2225,0.2177,0.2225,114512.0
1990-05-05,,0.2225,0.2177,0.2225,114512.0
1990-05-06,,0.2225,0.2177,0.2225,114512.0
1990-05-07,,0.2225,0.2225,0.2225,6464.0
1990-05-08,,0.2298,0.2225,0.2225,120007.0
1990-05-09,,0.2225,0.2177,0.2225,198754.0
1990-05-10,,0.2177,0.2177,0.2177,649626.0
1990-05-11,,0.2129,0.2129,0.2129,10665.0
1990-05-12,,0.2129,0.2129,0.2129,10665.0
1990-05-13,,0.2129,0.2129,0.2129,10665.0
1990-05-14,,0.2129,0.2129,0.2129,18637.0
1990-05-15,,0.2177,0.2129,0.2177,128732.0
1990-05-16,,0.2177,0.2177,0.2177,115050.0
1990-05-17,,0.2177,0.2177,0.2177,115050.0
1990-05-18,,0.2129,0.2129,0.2129,539.0
1990-05-19,,0.2129,0.2129,0.2129,539.0
