,AIR FP Equity
2013-02-07,12.4306
2013-02-08,12.4306
2013-02-09,12.4306
2013-02-10,12.4306
2013-02-11,12.4306
2013-02-12,12.4306
2013-02-13,12.4306
2013-02-14,12.4306
2013-02-15,12.4306
2013-02-16,12.4306
2013-02-17,12.4306
2013-02-18,12.4306
2013-02-19,12.4306
2013-02-20,12.4306
2013-02-21,12.4306
2013-02-22,12.4306
2013-02-23,12.4306
2013-02-24,12.4306
2013-02-25,12.4306
2013-02-26,12.4306
2013-02-27,12.4306
2013-02-28,12.4306
2013-03-01,12.4306
2013-03-02,12.4306
2013-03-03,12.4306
2013-03-04,12.4306
2013-03-05,12.4306
2013-03-06,12.4306
2013-03-07,12.4306
2013-03-08,12.4306
2013-03-09,12.4306
2013-03-10,12.4306
2013-03-11,12.4306
2013-03-12,12.4306
2013-03-13,12.4306
2013-03-14,12.4306
2013-03-15,12.4306
2013-03-16,12.4306
2013-03-17,12.4306
2013-03-18,12.4306
2013-03-19,12.4306
2013-03-20,12.4306
2013-03-21,12.4306
2013-03-22,12.4306
2013-03-23,12.4306
2013-03-24,12.4306
2013-03-25,12.4306
2013-03-26,12.4306
2013-03-27,12.4306
2013-03-28,12.4306
2013-03-29,12.4306
2013-03-30,12.4306
2013-03-31,13.2415
2013-04-01,13.2415
2013-04-02,13.2415
2013-04-03,13.2415
2013-04-04,13.2415
2013-04-05,13.2415
2013-04-06,13.2415
2013-04-07,13.2415
2013-04-08,13.2415
2013-04-09,13.2415
2013-04-10,13.2415
2013-04-11,13.2415
2013-04-12,13.2415
2013-04-13,13.2415
2013-04-14,13.2415
2013-04-15,13.2415
2013-04-16,13.2415
2013-04-17,13.2415
2013-04-18,13.2415
2013-04-19,13.2415
2013-04-20,13.2415
2013-04-21,13.2415
2013-04-22,13.2415
2013-04-23,13.2415
2013-04-24,13.2415
2013-04-25,13.2415
2013-04-26,13.2415
2013-04-27,13.2415
2013-04-28,13.2415
2013-04-29,13.2415
2013-04-30,13.2415
2013-05-01,13.2415
2013-05-02,13.2415
2013-05-03,13.2415
2013-05-04,13.2415
2013-05-05,13.2415
2013-05-06,13.2415
2013-05-07,13.2415
2013-05-08,13.2415
2013-05-09,13.2415
2013-05-10,13.2415
2013-05-11,13.2415
2013-05-12,13.2415
2013-05-13,13.2415
2013-05-14,13.2415
2013-05-15,13.2415
2013-05-16,13.2415
2013-05-17,13.2415
2013-05-18,13.2415
2013-05-19,13.2415
2013-05-20,13.2415
2013-05-21,13.2415
2013-05-22,13.2415
2013-05-23,13.2415
2013-05-24,13.2415
2013-05-25,13.2415
2013-05-26,13.2415
2013-05-27,13.2415
2013-05-28,13.2415
2013-05-29,13.2415
2013-05-30,13.2415
2013-05-31,13.2415
2013-06-01,13.2415
2013-06-02,13.2415
2013-06-03,13.2415
2013-06-04,13.2415
2013-06-05,13.2415
2013-06-06,13.2415
2013-06-07,13.2415
2013-06-08,13.2415
2013-06-09,13.2415
2013-06-10,13.2415
2013-06-11,13.2415
2013-06-12,13.2415
2013-06-13,13.2415
2013-06-14,13.2415
2013-06-15,13.2415
2013-06-16,13.2415
2013-06-17,13.2415
2013-06-18,13.2415
2013-06-19,13.2415
2013-06-20,13.2415
2013-06-21,13.2415
2013-06-22,13.2415
2013-06-23,13.2415
2013-06-24,13.2415
2013-06-25,13.2415
2013-06-26,13.2415
2013-06-27,13.2415
2013-06-28,13.2415
2013-06-29,13.2415
2013-06-30,17.306
2013-07-01,17.306
2013-07-02,17.306
2013-07-03,17.306
2013-07-04,17.306
2013-07-05,17.306
2013-07-06,17.306
2013-07-07,17.306
2013-07-08,17.306
2013-07-09,17.306
2013-07-10,17.306
2013-07-11,17.306
2013-07-12,17.306
2013-07-13,17.306
2013-07-14,17.306
2013-07-15,17.306
2013-07-16,17.306
2013-07-17,17.306
2013-07-18,17.306
2013-07-19,17.306
2013-07-20,17.306
2013-07-21,17.306
2013-07-22,17.306
2013-07-23,17.306
2013-07-24,17.306
2013-07-25,17.306
2013-07-26,17.306
2013-07-27,17.306
2013-07-28,17.306
2013-07-29,17.306
2013-07-30,17.306
2013-07-31,17.306
2013-08-01,17.306
2013-08-02,17.306
2013-08-03,17.306
2013-08-04,17.306
2013-08-05,17.306
2013-08-06,17.306
2013-08-07,17.306
2013-08-08,17.306
2013-08-09,17.306
2013-08-10,17.306
2013-08-11,17.306
2013-08-12,17.306
2013-08-13,17.306
2013-08-14,17.306
2013-08-15,17.306
2013-08-16,17.306
2013-08-17,17.306
2013-08-18,17.306
2013-08-19,17.306
2013-08-20,17.306
2013-08-21,17.306
2013-08-22,17.306
2013-08-23,17.306
2013-08-24,17.306
2013-08-25,17.306
2013-08-26,17.306
2013-08-27,17.306
2013-08-28,17.306
2013-08-29,17.306
2013-08-30,17.306
2013-08-31,17.306
2013-09-01,17.306
2013-09-02,17.306
2013-09-03,17.306
2013-09-04,17.306
2013-09-05,17.306
2013-09-06,17.306
2013-09-07,17.306
2013-09-08,17.306
2013-09-09,17.306
2013-09-10,17.306
2013-09-11,17.306
2013-09-12,17.306
2013-09-13,17.306
2013-09-14,17.306
2013-09-15,17.306
2013-09-16,17.306
2013-09-17,17.306
2013-09-18,17.306
2013-09-19,17.306
2013-09-20,17.306
2013-09-21,17.306
2013-09-22,17.306
2013-09-23,17.306
2013-09-24,17.306
2013-09-25,17.306
2013-09-26,17.306
2013-09-27,17.306
2013-09-28,17.306
2013-09-29,17.306
2013-09-30,15.7906
2013-10-01,15.7906
2013-10-02,15.7906
2013-10-03,15.7906
2013-10-04,15.7906
2013-10-05,15.7906
2013-10-06,15.7906
2013-10-07,15.7906
2013-10-08,15.7906
2013-10-09,15.7906
2013-10-10,15.7906
2013-10-11,15.7906
2013-10-12,15.7906
2013-10-13,15.7906
2013-10-14,15.7906
2013-10-15,15.7906
2013-10-16,15.7906
2013-10-17,15.7906
2013-10-18,15.7906
2013-10-19,15.7906
2013-10-20,15.7906
2013-10-21,15.7906
2013-10-22,15.7906
2013-10-23,15.7906
2013-10-24,15.7906
2013-10-25,15.7906
2013-10-26,15.7906
2013-10-27,15.7906
2013-10-28,15.7906
2013-10-29,15.7906
2013-10-30,15.7906
2013-10-31,15.7906
2013-11-01,15.7906
2013-11-02,15.7906
2013-11-03,15.7906
2013-11-04,15.7906
2013-11-05,15.7906
2013-11-06,15.7906
2013-11-07,15.7906
2013-11-08,15.7906
2013-11-09,15.7906
2013-11-10,15.7906
2013-11-11,15.7906
2013-11-12,15.7906
2013-11-13,15.7906
2013-11-14,15.7906
2013-11-15,15.7906
2013-11-16,15.7906
2013-11-17,15.7906
2013-11-18,15.7906
2013-11-19,15.7906
2013-11-20,15.7906
2013-11-21,15.7906
2013-11-22,15.7906
2013-11-23,15.7906
2013-11-24,15.7906
2013-11-25,15.7906
2013-11-26,15.7906
2013-11-27,15.7906
2013-11-28,15.7906
2013-11-29,15.7906
2013-11-30,15.7906
2013-12-01,15.7906
2013-12-02,15.7906
2013-12-03,15.7906
2013-12-04,15.7906
2013-12-05,15.7906
2013-12-06,15.7906
2013-12-07,15.7906
2013-12-08,15.7906
2013-12-09,15.7906
2013-12-10,15.7906
2013-12-11,15.7906
2013-12-12,15.7906
2013-12-13,15.7906
2013-12-14,15.7906
2013-12-15,15.7906
2013-12-16,15.7906
2013-12-17,15.7906
2013-12-18,15.7906
2013-12-19,15.7906
2013-12-20,15.7906
2013-12-21,15.7906
2013-12-22,15.7906
2013-12-23,15.7906
2013-12-24,15.7906
2013-12-25,15.7906
2013-12-26,15.7906
2013-12-27,15.7906
2013-12-28,15.7906
2013-12-29,15.7906
2013-12-30,15.7906
2013-12-31,13.7535
2014-01-01,13.7535
2014-01-02,13.7535
2014-01-03,13.7535
2014-01-04,13.7535
2014-01-05,13.7535
2014-01-06,13.7535
2014-01-07,13.7535
2014-01-08,13.7535
2014-01-09,13.7535
2014-01-10,13.7535
2014-01-11,13.7535
2014-01-12,13.7535
2014-01-13,13.7535
2014-01-14,13.7535
2014-01-15,13.7535
2014-01-16,13.7535
2014-01-17,13.7535
2014-01-18,13.7535
2014-01-19,13.7535
2014-01-20,13.7535
2014-01-21,13.7535
2014-01-22,13.7535
2014-01-23,13.7535
2014-01-24,13.7535
2014-01-25,13.7535
2014-01-26,13.7535
2014-01-27,13.7535
2014-01-28,13.7535
2014-01-29,13.7535
2014-01-30,13.7535
2014-01-31,13.7535
2014-02-01,13.7535
2014-02-02,13.7535
2014-02-03,13.7535
2014-02-04,13.7535
2014-02-05,13.7535
2014-02-06,13.7535
2014-02-07,13.7535
2014-02-08,13.7535
2014-02-09,13.7535
2014-02-10,13.7535
2014-02-11,13.7535
2014-02-12,13.7535
2014-02-13,13.7535
2014-02-14,13.7535
2014-02-15,13.7535
2014-02-16,13.7535
2014-02-17,13.7535
2014-02-18,13.7535
2014-02-19,13.7535
2014-02-20,13.7535
2014-02-21,13.7535
2014-02-22,13.7535
2014-02-23,13.7535
2014-02-24,13.7535
2014-02-25,13.7535
2014-02-26,13.7535
2014-02-27,13.7535
2014-02-28,13.7535
2014-03-01,13.7535
2014-03-02,13.7535
2014-03-03,13.7535
2014-03-04,13.7535
2014-03-05,13.7535
2014-03-06,13.7535
2014-03-07,13.7535
2014-03-08,13.7535
2014-03-09,13.7535
2014-03-10,13.7535
2014-03-11,13.7535
2014-03-12,13.7535
2014-03-13,13.7535
2014-03-14,13.7535
2014-03-15,13.7535
2014-03-16,13.7535
2014-03-17,13.7535
2014-03-18,13.7535
2014-03-19,13.7535
2014-03-20,13.7535
2014-03-21,13.7535
2014-03-22,13.7535
2014-03-23,13.7535
2014-03-24,13.7535
2014-03-25,13.7535
2014-03-26,13.7535
2014-03-27,13.7535
2014-03-28,13.7535
2014-03-29,13.7535
2014-03-30,13.7535
2014-03-31,16.2004
2014-04-01,16.2004
2014-04-02,16.2004
2014-04-03,16.2004
2014-04-04,16.2004
2014-04-05,16.2004
2014-04-06,16.2004
2014-04-07,16.2004
2014-04-08,16.2004
2014-04-09,16.2004
2014-04-10,16.2004
2014-04-11,16.2004
2014-04-12,16.2004
2014-04-13,16.2004
2014-04-14,16.2004
2014-04-15,16.2004
2014-04-16,16.2004
2014-04-17,16.2004
2014-04-18,16.2004
2014-04-19,16.2004
2014-04-20,16.2004
2014-04-21,16.2004
2014-04-22,16.2004
2014-04-23,16.2004
2014-04-24,16.2004
2014-04-25,16.2004
2014-04-26,16.2004
2014-04-27,16.2004
2014-04-28,16.2004
2014-04-29,16.2004
2014-04-30,16.2004
2014-05-01,16.2004
2014-05-02,16.2004
2014-05-03,16.2004
2014-05-04,16.2004
2014-05-05,16.2004
2014-05-06,16.2004
2014-05-07,16.2004
2014-05-08,16.2004
2014-05-09,16.2004
2014-05-10,16.2004
2014-05-11,16.2004
2014-05-12,16.2004
2014-05-13,16.2004
2014-05-14,16.2004
2014-05-15,16.2004
2014-05-16,16.2004
2014-05-17,16.2004
2014-05-18,16.2004
2014-05-19,16.2004
2014-05-20,16.2004
2014-05-21,16.2004
2014-05-22,16.2004
2014-05-23,16.2004
2014-05-24,16.2004
2014-05-25,16.2004
2014-05-26,16.2004
2014-05-27,16.2004
2014-05-28,16.2004
2014-05-29,16.2004
2014-05-30,16.2004
2014-05-31,16.2004
2014-06-01,16.2004
2014-06-02,16.2004
2014-06-03,16.2004
2014-06-04,16.2004
2014-06-05,16.2004
2014-06-06,16.2004
2014-06-07,16.2004
2014-06-08,16.2004
2014-06-09,16.2004
2014-06-10,16.2004
2014-06-11,16.2004
2014-06-12,16.2004
2014-06-13,16.2004
2014-06-14,16.2004
2014-06-15,16.2004
2014-06-16,16.2004
2014-06-17,16.2004
2014-06-18,16.2004
2014-06-19,16.2004
2014-06-20,16.2004
2014-06-21,16.2004
2014-06-22,16.2004
2014-06-23,16.2004
2014-06-24,16.2004
2014-06-25,16.2004
2014-06-26,16.2004
2014-06-27,16.2004
2014-06-28,16.2004
2014-06-29,16.2004
2014-06-30,19.2608
2014-07-01,19.2608
2014-07-02,19.2608
2014-07-03,19.2608
2014-07-04,19.2608
2014-07-05,19.2608
2014-07-06,19.2608
2014-07-07,19.2608
2014-07-08,19.2608
2014-07-09,19.2608
2014-07-10,19.2608
2014-07-11,19.2608
2014-07-12,19.2608
2014-07-13,19.2608
2014-07-14,19.2608
2014-07-15,19.2608
2014-07-16,19.2608
2014-07-17,19.2608
2014-07-18,19.2608
2014-07-19,19.2608
2014-07-20,19.2608
2014-07-21,19.2608
2014-07-22,19.2608
2014-07-23,19.2608
2014-07-24,19.2608
2014-07-25,19.2608
2014-07-26,19.2608
2014-07-27,19.2608
2014-07-28,19.2608
2014-07-29,19.2608
2014-07-30,19.2608
2014-07-31,19.2608
2014-08-01,19.2608
2014-08-02,19.2608
2014-08-03,19.2608
2014-08-04,19.2608
2014-08-05,19.2608
2014-08-06,19.2608
2014-08-07,19.2608
2014-08-08,19.2608
2014-08-09,19.2608
2014-08-10,19.2608
2014-08-11,19.2608
2014-08-12,19.2608
2014-08-13,19.2608
2014-08-14,19.2608
2014-08-15,19.2608
2014-08-16,19.2608
2014-08-17,19.2608
2014-08-18,19.2608
2014-08-19,19.2608
2014-08-20,19.2608
2014-08-21,19.2608
2014-08-22,19.2608
2014-08-23,19.2608
2014-08-24,19.2608
2014-08-25,19.2608
2014-08-26,19.2608
2014-08-27,19.2608
2014-08-28,19.2608
2014-08-29,19.2608
2014-08-30,19.2608
2014-08-31,19.2608
2014-09-01,19.2608
2014-09-02,19.2608
2014-09-03,19.2608
2014-09-04,19.2608
2014-09-05,19.2608
2014-09-06,19.2608
2014-09-07,19.2608
2014-09-08,19.2608
2014-09-09,19.2608
2014-09-10,19.2608
2014-09-11,19.2608
2014-09-12,19.2608
2014-09-13,19.2608
2014-09-14,19.2608
2014-09-15,19.2608
2014-09-16,19.2608
2014-09-17,19.2608
2014-09-18,19.2608
2014-09-19,19.2608
2014-09-20,19.2608
2014-09-21,19.2608
2014-09-22,19.2608
2014-09-23,19.2608
2014-09-24,19.2608
2014-09-25,19.2608
2014-09-26,19.2608
2014-09-27,19.2608
2014-09-28,19.2608
2014-09-29,19.2608
2014-09-30,17.9347
2014-10-01,17.9347
2014-10-02,17.9347
2014-10-03,17.9347
2014-10-04,17.9347
2014-10-05,17.9347
2014-10-06,17.9347
2014-10-07,17.9347
2014-10-08,17.9347
2014-10-09,17.9347
2014-10-10,17.9347
2014-10-11,17.9347
2014-10-12,17.9347
2014-10-13,17.9347
2014-10-14,17.9347
2014-10-15,17.9347
2014-10-16,17.9347
2014-10-17,17.9347
2014-10-18,17.9347
2014-10-19,17.9347
2014-10-20,17.9347
2014-10-21,17.9347
2014-10-22,17.9347
2014-10-23,17.9347
2014-10-24,17.9347
2014-10-25,17.9347
2014-10-26,17.9347
2014-10-27,17.9347
2014-10-28,17.9347
2014-10-29,17.9347
2014-10-30,17.9347
2014-10-31,17.9347
2014-11-01,17.9347
2014-11-02,17.9347
2014-11-03,17.9347
2014-11-04,17.9347
2014-11-05,17.9347
2014-11-06,17.9347
2014-11-07,17.9347
2014-11-08,17.9347
2014-11-09,17.9347
2014-11-10,17.9347
2014-11-11,17.9347
2014-11-12,17.9347
2014-11-13,17.9347
2014-11-14,17.9347
2014-11-15,17.9347
2014-11-16,17.9347
2014-11-17,17.9347
2014-11-18,17.9347
2014-11-19,17.9347
2014-11-20,17.9347
2014-11-21,17.9347
2014-11-22,17.9347
2014-11-23,17.9347
2014-11-24,17.9347
2014-11-25,17.9347
2014-11-26,17.9347
2014-11-27,17.9347
2014-11-28,17.9347
2014-11-29,17.9347
2014-11-30,17.9347
2014-12-01,17.9347
2014-12-02,17.9347
2014-12-03,17.9347
2014-12-04,17.9347
2014-12-05,17.9347
2014-12-06,17.9347
2014-12-07,17.9347
2014-12-08,17.9347
2014-12-09,17.9347
2014-12-10,17.9347
2014-12-11,17.9347
2014-12-12,17.9347
2014-12-13,17.9347
2014-12-14,17.9347
2014-12-15,17.9347
2014-12-16,17.9347
2014-12-17,17.9347
2014-12-18,17.9347
2014-12-19,17.9347
2014-12-20,17.9347
2014-12-21,17.9347
2014-12-22,17.9347
2014-12-23,17.9347
2014-12-24,17.9347
2014-12-25,17.9347
2014-12-26,17.9347
2014-12-27,17.9347
2014-12-28,17.9347
2014-12-29,17.9347
2014-12-30,17.9347
2014-12-31,25.9296
2015-01-01,25.9296
2015-01-02,25.9296
2015-01-03,25.9296
2015-01-04,25.9296
2015-01-05,25.9296
2015-01-06,25.9296
2015-01-07,25.9296
2015-01-08,25.9296
2015-01-09,25.9296
2015-01-10,25.9296
2015-01-11,25.9296
2015-01-12,25.9296
2015-01-13,25.9296
2015-01-14,25.9296
2015-01-15,25.9296
2015-01-16,25.9296
2015-01-17,25.9296
2015-01-18,25.9296
2015-01-19,25.9296
2015-01-20,25.9296
2015-01-21,25.9296
2015-01-22,25.9296
2015-01-23,25.9296
2015-01-24,25.9296
2015-01-25,25.9296
2015-01-26,25.9296
2015-01-27,25.9296
2015-01-28,25.9296
2015-01-29,25.9296
2015-01-30,25.9296
2015-01-31,25.9296
2015-02-01,25.9296
2015-02-02,25.9296
2015-02-03,25.9296
2015-02-04,25.9296
2015-02-05,25.9296
2015-02-06,25.9296
2015-02-07,25.9296
2015-02-08,25.9296
2015-02-09,25.9296
2015-02-10,25.9296
2015-02-11,25.9296
2015-02-12,25.9296
2015-02-13,25.9296
2015-02-14,25.9296
2015-02-15,25.9296
2015-02-16,25.9296
2015-02-17,25.9296
2015-02-18,25.9296
2015-02-19,25.9296
2015-02-20,25.9296
2015-02-21,25.9296
2015-02-22,25.9296
2015-02-23,25.9296
2015-02-24,25.9296
2015-02-25,25.9296
2015-02-26,25.9296
2015-02-27,25.9296
2015-02-28,25.9296
2015-03-01,25.9296
2015-03-02,25.9296
2015-03-03,25.9296
2015-03-04,25.9296
2015-03-05,25.9296
2015-03-06,25.9296
2015-03-07,25.9296
2015-03-08,25.9296
2015-03-09,25.9296
2015-03-10,25.9296
2015-03-11,25.9296
2015-03-12,25.9296
2015-03-13,25.9296
2015-03-14,25.9296
2015-03-15,25.9296
2015-03-16,25.9296
2015-03-17,25.9296
2015-03-18,25.9296
2015-03-19,25.9296
2015-03-20,25.9296
2015-03-21,25.9296
2015-03-22,25.9296
2015-03-23,25.9296
2015-03-24,25.9296
2015-03-25,25.9296
2015-03-26,25.9296
2015-03-27,25.9296
2015-03-28,25.9296
2015-03-29,25.9296
2015-03-30,25.9296
2015-03-31,38.5336
2015-04-01,38.5336
2015-04-02,38.5336
2015-04-03,38.5336
2015-04-04,38.5336
2015-04-05,38.5336
2015-04-06,38.5336
2015-04-07,38.5336
2015-04-08,38.5336
2015-04-09,38.5336
2015-04-10,38.5336
2015-04-11,38.5336
2015-04-12,38.5336
2015-04-13,38.5336
2015-04-14,38.5336
2015-04-15,38.5336
2015-04-16,38.5336
2015-04-17,38.5336
2015-04-18,38.5336
2015-04-19,38.5336
2015-04-20,38.5336
2015-04-21,38.5336
2015-04-22,38.5336
2015-04-23,38.5336
2015-04-24,38.5336
2015-04-25,38.5336
2015-04-26,38.5336
2015-04-27,38.5336
2015-04-28,38.5336
2015-04-29,38.5336
2015-04-30,38.5336
2015-05-01,38.5336
2015-05-02,38.5336
2015-05-03,38.5336
2015-05-04,38.5336
2015-05-05,38.5336
2015-05-06,38.5336
2015-05-07,38.5336
2015-05-08,38.5336
2015-05-09,38.5336
2015-05-10,38.5336
2015-05-11,38.5336
2015-05-12,38.5336
2015-05-13,38.5336
2015-05-14,38.5336
2015-05-15,38.5336
2015-05-16,38.5336
2015-05-17,38.5336
2015-05-18,38.5336
2015-05-19,38.5336
2015-05-20,38.5336
2015-05-21,38.5336
2015-05-22,38.5336
2015-05-23,38.5336
2015-05-24,38.5336
2015-05-25,38.5336
2015-05-26,38.5336
2015-05-27,38.5336
2015-05-28,38.5336
2015-05-29,38.5336
2015-05-30,38.5336
2015-05-31,38.5336
2015-06-01,38.5336
2015-06-02,38.5336
2015-06-03,38.5336
2015-06-04,38.5336
2015-06-05,38.5336
2015-06-06,38.5336
2015-06-07,38.5336
2015-06-08,38.5336
2015-06-09,38.5336
2015-06-10,38.5336
2015-06-11,38.5336
2015-06-12,38.5336
2015-06-13,38.5336
2015-06-14,38.5336
2015-06-15,38.5336
2015-06-16,38.5336
2015-06-17,38.5336
2015-06-18,38.5336
2015-06-19,38.5336
2015-06-20,38.5336
2015-06-21,38.5336
2015-06-22,38.5336
2015-06-23,38.5336
2015-06-24,38.5336
2015-06-25,38.5336
2015-06-26,38.5336
2015-06-27,38.5336
2015-06-28,38.5336
2015-06-29,38.5336
2015-06-30,32.8346
2015-07-01,32.8346
2015-07-02,32.8346
2015-07-03,32.8346
2015-07-04,32.8346
2015-07-05,32.8346
2015-07-06,32.8346
2015-07-07,32.8346
2015-07-08,32.8346
2015-07-09,32.8346
2015-07-10,32.8346
2015-07-11,32.8346
2015-07-12,32.8346
2015-07-13,32.8346
2015-07-14,32.8346
2015-07-15,32.8346
2015-07-16,32.8346
2015-07-17,32.8346
2015-07-18,32.8346
2015-07-19,32.8346
2015-07-20,32.8346
2015-07-21,32.8346
2015-07-22,32.8346
2015-07-23,32.8346
2015-07-24,32.8346
2015-07-25,32.8346
2015-07-26,32.8346
2015-07-27,32.8346
2015-07-28,32.8346
2015-07-29,32.8346
2015-07-30,32.8346
2015-07-31,32.8346
2015-08-01,32.8346
2015-08-02,32.8346
2015-08-03,32.8346
2015-08-04,32.8346
2015-08-05,32.8346
2015-08-06,32.8346
2015-08-07,32.8346
2015-08-08,32.8346
2015-08-09,32.8346
2015-08-10,32.8346
2015-08-11,32.8346
2015-08-12,32.8346
2015-08-13,32.8346
2015-08-14,32.8346
2015-08-15,32.8346
2015-08-16,32.8346
2015-08-17,32.8346
2015-08-18,32.8346
2015-08-19,32.8346
2015-08-20,32.8346
2015-08-21,32.8346
2015-08-22,32.8346
2015-08-23,32.8346
2015-08-24,32.8346
2015-08-25,32.8346
2015-08-26,32.8346
2015-08-27,32.8346
2015-08-28,32.8346
2015-08-29,32.8346
2015-08-30,32.8346
2015-08-31,32.8346
2015-09-01,32.8346
2015-09-02,32.8346
2015-09-03,32.8346
2015-09-04,32.8346
2015-09-05,32.8346
2015-09-06,32.8346
2015-09-07,32.8346
2015-09-08,32.8346
2015-09-09,32.8346
2015-09-10,32.8346
2015-09-11,32.8346
2015-09-12,32.8346
2015-09-13,32.8346
2015-09-14,32.8346
2015-09-15,32.8346
2015-09-16,32.8346
2015-09-17,32.8346
2015-09-18,32.8346
2015-09-19,32.8346
2015-09-20,32.8346
2015-09-21,32.8346
2015-09-22,32.8346
2015-09-23,32.8346
2015-09-24,32.8346
2015-09-25,32.8346
2015-09-26,32.8346
2015-09-27,32.8346
2015-09-28,32.8346
2015-09-29,32.8346
2015-09-30,38.0646
2015-10-01,38.0646
2015-10-02,38.0646
2015-10-03,38.0646
2015-10-04,38.0646
2015-10-05,38.0646
2015-10-06,38.0646
2015-10-07,38.0646
2015-10-08,38.0646
2015-10-09,38.0646
2015-10-10,38.0646
2015-10-11,38.0646
2015-10-12,38.0646
2015-10-13,38.0646
2015-10-14,38.0646
2015-10-15,38.0646
2015-10-16,38.0646
2015-10-17,38.0646
2015-10-18,38.0646
2015-10-19,38.0646
2015-10-20,38.0646
2015-10-21,38.0646
2015-10-22,38.0646
2015-10-23,38.0646
2015-10-24,38.0646
2015-10-25,38.0646
2015-10-26,38.0646
2015-10-27,38.0646
2015-10-28,38.0646
2015-10-29,38.0646
2015-10-30,38.0646
2015-10-31,38.0646
2015-11-01,38.0646
2015-11-02,38.0646
2015-11-03,38.0646
2015-11-04,38.0646
2015-11-05,38.0646
2015-11-06,38.0646
2015-11-07,38.0646
2015-11-08,38.0646
2015-11-09,38.0646
2015-11-10,38.0646
2015-11-11,38.0646
2015-11-12,38.0646
2015-11-13,38.0646
2015-11-14,38.0646
2015-11-15,38.0646
2015-11-16,38.0646
2015-11-17,38.0646
2015-11-18,38.0646
2015-11-19,38.0646
2015-11-20,38.0646
2015-11-21,38.0646
2015-11-22,38.0646
2015-11-23,38.0646
2015-11-24,38.0646
2015-11-25,38.0646
2015-11-26,38.0646
2015-11-27,38.0646
2015-11-28,38.0646
2015-11-29,38.0646
2015-11-30,38.0646
2015-12-01,38.0646
2015-12-02,38.0646
2015-12-03,38.0646
2015-12-04,38.0646
2015-12-05,38.0646
2015-12-06,38.0646
2015-12-07,38.0646
2015-12-08,38.0646
2015-12-09,38.0646
2015-12-10,38.0646
2015-12-11,38.0646
2015-12-12,38.0646
2015-12-13,38.0646
2015-12-14,38.0646
2015-12-15,38.0646
2015-12-16,38.0646
2015-12-17,38.0646
2015-12-18,38.0646
2015-12-19,38.0646
2015-12-20,38.0646
2015-12-21,38.0646
2015-12-22,38.0646
2015-12-23,38.0646
2015-12-24,38.0646
2015-12-25,38.0646
2015-12-26,38.0646
2015-12-27,38.0646
2015-12-28,38.0646
2015-12-29,38.0646
2015-12-30,38.0646
2015-12-31,41.391
2016-01-01,41.391
2016-01-02,41.391
2016-01-03,41.391
2016-01-04,41.391
2016-01-05,41.391
2016-01-06,41.391
2016-01-07,41.391
2016-01-08,41.391
2016-01-09,41.391
2016-01-10,41.391
2016-01-11,41.391
2016-01-12,41.391
2016-01-13,41.391
2016-01-14,41.391
2016-01-15,41.391
2016-01-16,41.391
2016-01-17,41.391
2016-01-18,41.391
2016-01-19,41.391
2016-01-20,41.391
2016-01-21,41.391
2016-01-22,41.391
2016-01-23,41.391
2016-01-24,41.391
2016-01-25,41.391
2016-01-26,41.391
2016-01-27,41.391
2016-01-28,41.391
2016-01-29,41.391
2016-01-30,41.391
2016-01-31,41.391
2016-02-01,41.391
2016-02-02,41.391
2016-02-03,41.391
2016-02-04,41.391
2016-02-05,41.391
2016-02-06,41.391
2016-02-07,41.391
2016-02-08,41.391
2016-02-09,41.391
2016-02-10,41.391
2016-02-11,41.391
2016-02-12,41.391
2016-02-13,41.391
2016-02-14,41.391
2016-02-15,41.391
2016-02-16,41.391
2016-02-17,41.391
2016-02-18,41.391
2016-02-19,41.391
2016-02-20,41.391
2016-02-21,41.391
2016-02-22,41.391
2016-02-23,41.391
2016-02-24,41.391
2016-02-25,41.391
2016-02-26,41.391
2016-02-27,41.391
2016-02-28,41.391
2016-02-29,41.391
2016-03-01,41.391
2016-03-02,41.391
2016-03-03,41.391
2016-03-04,41.391
2016-03-05,41.391
2016-03-06,41.391
2016-03-07,41.391
2016-03-08,41.391
2016-03-09,41.391
2016-03-10,41.391
2016-03-11,41.391
2016-03-12,41.391
2016-03-13,41.391
2016-03-14,41.391
2016-03-15,41.391
2016-03-16,41.391
2016-03-17,41.391
2016-03-18,41.391
2016-03-19,41.391
2016-03-20,41.391
2016-03-21,41.391
2016-03-22,41.391
2016-03-23,41.391
2016-03-24,41.391
2016-03-25,41.391
2016-03-26,41.391
2016-03-27,41.391
2016-03-28,41.391
2016-03-29,41.391
2016-03-30,41.391
2016-03-31,43.8041
2016-04-01,43.8041
2016-04-02,43.8041
2016-04-03,43.8041
2016-04-04,43.8041
2016-04-05,43.8041
2016-04-06,43.8041
2016-04-07,43.8041
2016-04-08,43.8041
2016-04-09,43.8041
2016-04-10,43.8041
2016-04-11,43.8041
2016-04-12,43.8041
2016-04-13,43.8041
2016-04-14,43.8041
2016-04-15,43.8041
2016-04-16,43.8041
2016-04-17,43.8041
2016-04-18,43.8041
2016-04-19,43.8041
2016-04-20,43.8041
2016-04-21,43.8041
2016-04-22,43.8041
2016-04-23,43.8041
2016-04-24,43.8041
2016-04-25,43.8041
2016-04-26,43.8041
2016-04-27,43.8041
2016-04-28,43.8041
2016-04-29,43.8041
2016-04-30,43.8041
2016-05-01,43.8041
2016-05-02,43.8041
