,WTB LN Equity,WTB LN Equity,WTB LN Equity,WTB LN Equity,WTB LN Equity
2013-09-21,2150.009,2184.375,2147.861,2171.488,897769.0
2013-09-22,2150.009,2184.375,2147.861,2171.488,897769.0
2013-09-23,2174.351,2174.351,2150.725,2150.725,327637.0
2013-09-24,2163.612,2178.647,2135.69,2142.133,502458.0
2013-09-25,2136.406,2136.406,2084.141,2102.756,882971.0
2013-09-26,2112.779,2172.919,2104.188,2172.919,627400.0
2013-09-27,2178.647,2178.647,2159.316,2169.34,453011.0
2013-09-28,2178.647,2178.647,2159.316,2169.34,453011.0
2013-09-29,2178.647,2178.647,2159.316,2169.34,453011.0
2013-09-30,2144.997,2152.873,2116.359,2122.087,529744.0
2013-10-01,2119.939,2143.565,2110.631,2142.849,624405.0
2013-10-02,2132.11,2134.974,2107.768,2117.075,535569.0
2013-10-03,2114.211,2153.589,2110.631,2134.258,450402.0
2013-10-04,2138.554,2138.554,2118.507,2120.655,277291.0
2013-10-05,2138.554,2138.554,2118.507,2120.655,277291.0
2013-10-06,2138.554,2138.554,2118.507,2120.655,277291.0
2013-10-07,2112.779,2129.246,2091.301,2129.246,395754.0
2013-10-08,2130.678,2139.986,2119.223,2124.235,435973.0
2013-10-09,2122.803,2150.725,2114.927,2142.133,549618.0
2013-10-10,2150.009,2252.39,2149.293,2229.48,814841.0
2013-10-11,2255.254,2307.519,2251.674,2298.211,773927.0
2013-10-12,2255.254,2307.519,2251.674,2298.211,773927.0
2013-10-13,2255.254,2307.519,2251.674,2298.211,773927.0
2013-10-14,2297.495,2315.394,2292.484,2309.667,315043.0
2013-10-15,2323.986,2346.18,2319.69,2327.565,445040.0
2013-10-16,2321.122,2353.34,2303.939,2344.748,377322.0
2013-10-17,2328.997,2348.328,2312.53,2344.032,454089.0
2013-10-18,2356.204,2408.468,2356.204,2399.161,1123525.0
2013-10-19,2356.204,2408.468,2356.204,2399.161,1123525.0
2013-10-20,2356.204,2408.468,2356.204,2399.161,1123525.0
2013-10-21,2405.604,2419.208,2394.149,2414.196,711479.0
2013-10-22,2326.85,2490.087,2326.85,2404.888,1460121.0
2013-10-23,2383.41,2406.32,2372.671,2394.865,933396.0
2013-10-24,2397.729,2408.468,2383.41,2394.865,554016.0
2013-10-25,2394.149,2415.628,2383.41,2414.196,595224.0
2013-10-26,2394.149,2415.628,2383.41,2414.196,595224.0
2013-10-27,2394.149,2415.628,2383.41,2414.196,595224.0
2013-10-28,2419.208,2449.994,2412.764,2449.994,420106.0
2013-10-29,2451.425,2481.496,2447.13,2481.496,483299.0
2013-10-30,2480.064,2489.371,2457.153,2472.188,364662.0
2013-10-31,2470.04,2489.371,2448.562,2457.869,519064.0
2013-11-01,2467.176,2483.643,2456.437,2467.176,272430.0
2013-11-02,2467.176,2483.643,2456.437,2467.176,272430.0
2013-11-03,2467.176,2483.643,2456.437,2467.176,272430.0
2013-11-04,2467.176,2479.348,2459.301,2467.176,733608.0
2013-11-05,2470.04,2480.064,2450.71,2476.484,466671.0
2013-11-06,2489.308,2505.879,2480.662,2497.954,327232.0
2013-11-07,2490.749,2511.643,2464.811,2484.985,577483.0
2013-11-08,2474.898,2474.898,2446.798,2465.531,542982.0
2013-11-09,2474.898,2474.898,2446.798,2465.531,542982.0
2013-11-10,2474.898,2474.898,2446.798,2465.531,542982.0
2013-11-11,2474.177,2486.426,2450.401,2471.295,347369.0
2013-11-12,2475.618,2484.985,2462.649,2480.662,277359.0
2013-11-13,2473.457,2480.662,2415.097,2423.022,585053.0
2013-11-14,2448.96,2466.252,2433.83,2452.562,395848.0
2013-11-15,2457.606,2461.208,2435.271,2449.68,719469.0
2013-11-16,2457.606,2461.208,2435.271,2449.68,719469.0
2013-11-17,2457.606,2461.208,2435.271,2449.68,719469.0
2013-11-18,2440.314,2463.37,2424.463,2459.767,339365.0
2013-11-19,2446.078,2459.047,2430.948,2448.239,267037.0
2013-11-20,2438.153,2446.078,2426.625,2429.507,257331.0
2013-11-21,2420.14,2443.196,2405.73,2436.712,312131.0
2013-11-22,2467.693,2548.388,2467.693,2509.481,663359.0
2013-11-23,2467.693,2548.388,2467.693,2509.481,663359.0
2013-11-24,2467.693,2548.388,2467.693,2509.481,663359.0
2013-11-25,2521.009,2542.624,2515.966,2516.686,393505.0
2013-11-26,2514.525,2561.357,2496.513,2551.991,581273.0
2013-11-27,2547.668,2568.562,2539.022,2559.916,532246.0
2013-11-28,2554.873,2563.519,2535.419,2535.419,225279.0
2013-11-29,2533.978,2593.779,2531.817,2570.003,453996.0
2013-11-30,2533.978,2593.779,2531.817,2570.003,453996.0
2013-12-01,2533.978,2593.779,2531.817,2570.003,453996.0
2013-12-02,2572.885,2590.897,2559.196,2576.487,384870.0
2013-12-03,2577.208,2581.531,2538.301,2538.301,1276099.0
2013-12-04,2548.388,2559.916,2526.773,2534.699,334864.0
2013-12-05,2532.537,2562.078,2524.612,2554.873,652250.0
2013-12-06,2549.829,2551.27,2509.481,2515.966,463858.0
2013-12-07,2549.829,2551.27,2509.481,2515.966,463858.0
2013-12-08,2549.829,2551.27,2509.481,2515.966,463858.0
2013-12-09,2521.73,2546.227,2505.159,2539.742,620287.0
2013-12-10,2554.873,2577.208,2463.37,2503.718,632206.0
2013-12-11,2510.202,2554.152,2495.792,2528.935,388767.0
2013-12-12,2515.966,2547.668,2508.04,2528.935,571972.0
2013-12-13,2526.773,2528.214,2513.084,2521.009,466987.0
2013-12-14,2526.773,2528.214,2513.084,2521.009,466987.0
2013-12-15,2526.773,2528.214,2513.084,2521.009,466987.0
2013-12-16,2511.643,2557.755,2511.643,2549.829,371123.0
2013-12-17,2543.345,2565.68,2536.86,2549.829,288994.0
2013-12-18,2557.755,2579.369,2551.991,2562.078,457764.0
2013-12-19,2564.96,2603.866,2559.916,2603.146,577931.0
2013-12-20,2608.189,2647.816,2590.897,2631.245,616745.0
2013-12-21,2608.189,2647.816,2590.897,2631.245,616745.0
2013-12-22,2608.189,2647.816,2590.897,2631.245,616745.0
2013-12-23,2631.245,2668.711,2631.245,2668.711,184806.0
2013-12-24,2650.698,2691.046,2644.214,2665.108,68884.0
2013-12-25,2650.698,2691.046,2644.214,2665.108,68884.0
2013-12-26,2650.698,2691.046,2644.214,2665.108,68884.0
2013-12-27,2678.077,2691.046,2643.493,2687.444,212699.0
2013-12-28,2678.077,2691.046,2643.493,2687.444,212699.0
2013-12-29,2678.077,2691.046,2643.493,2687.444,212699.0
2013-12-30,2683.121,2701.133,2680.239,2687.444,237143.0
2013-12-31,2687.444,2709.779,2675.195,2702.574,205308.0
2014-01-01,2687.444,2709.779,2675.195,2702.574,205308.0
2014-01-02,2709.779,2709.779,2673.754,2692.487,339424.0
2014-01-03,2683.121,2705.456,2678.077,2697.53,341005.0
2014-01-04,2683.121,2705.456,2678.077,2697.53,341005.0
2014-01-05,2683.121,2705.456,2678.077,2697.53,341005.0
2014-01-06,2693.928,2729.953,2678.077,2729.953,500426.0
2014-01-07,2723.468,2763.816,2717.704,2763.816,619049.0
2014-01-08,2763.816,2771.021,2755.17,2765.257,601324.0
2014-01-09,2768.859,2805.605,2754.45,2798.4,632323.0
2014-01-10,2790.474,2813.53,2768.139,2795.518,718473.0
2014-01-11,2790.474,2813.53,2768.139,2795.518,718473.0
2014-01-12,2790.474,2813.53,2768.139,2795.518,718473.0
2014-01-13,2796.959,2816.412,2771.741,2803.443,392611.0
2014-01-14,2789.033,2820.735,2783.99,2820.735,428037.0
2014-01-15,2818.574,2874.052,2815.692,2864.685,1146112.0
2014-01-16,2864.685,2865.406,2825.058,2827.94,452566.0
2014-01-17,2834.424,2878.375,2820.735,2846.673,645791.0
2014-01-18,2834.424,2878.375,2820.735,2846.673,645791.0
2014-01-19,2834.424,2878.375,2820.735,2846.673,645791.0
2014-01-20,2841.629,2857.48,2823.617,2824.337,265845.0
2014-01-21,2825.058,2839.468,2806.325,2828.66,490403.0
2014-01-22,2845.232,2866.126,2821.455,2848.114,617130.0
2014-01-23,2840.188,2863.965,2794.077,2817.133,518664.0
2014-01-24,2812.81,2812.81,2736.437,2755.17,811979.0
2014-01-25,2812.81,2812.81,2736.437,2755.17,811979.0
2014-01-26,2812.81,2812.81,2736.437,2755.17,811979.0
2014-01-27,2758.052,2760.934,2708.338,2708.338,623831.0
2014-01-28,2715.543,2740.76,2704.015,2733.555,472318.0
2014-01-29,2737.878,2745.083,2694.649,2716.984,600215.0
2014-01-30,2710.499,2724.909,2689.605,2714.102,413360.0
2014-01-31,2710.499,2723.468,2657.903,2702.574,660513.0
2014-02-01,2710.499,2723.468,2657.903,2702.574,660513.0
2014-02-02,2710.499,2723.468,2657.903,2702.574,660513.0
2014-02-03,2698.251,2728.512,2670.872,2675.916,449810.0
2014-02-04,2668.711,2704.015,2639.17,2696.089,421729.0
2014-02-05,2697.53,2710.499,2678.798,2704.735,375221.0
2014-02-06,2727.071,2763.816,2708.338,2750.127,531230.0
2014-02-07,2761.654,2835.145,2761.654,2835.145,738957.0
2014-02-08,2761.654,2835.145,2761.654,2835.145,738957.0
2014-02-09,2761.654,2835.145,2761.654,2835.145,738957.0
2014-02-10,2845.232,2860.362,2831.542,2860.362,786284.0
2014-02-11,2863.244,2930.25,2858.201,2930.25,1166937.0
2014-02-12,2934.573,2946.821,2895.666,2907.194,649645.0
2014-02-13,2907.915,2945.381,2889.902,2941.778,441611.0
2014-02-14,2934.573,2941.778,2910.797,2937.455,383210.0
2014-02-15,2934.573,2941.778,2910.797,2937.455,383210.0
2014-02-16,2934.573,2941.778,2910.797,2937.455,383210.0
2014-02-17,2937.455,2986.449,2937.455,2971.318,381915.0
2014-02-18,2979.244,3041.206,2969.877,3023.914,650151.0
2014-02-19,3010.225,3013.827,2982.846,3000.138,381251.0
2014-02-20,2986.449,3001.579,2971.318,2995.095,449899.0
2014-02-21,3005.902,3011.666,2982.126,2995.095,433865.0
2014-02-22,3005.902,3011.666,2982.126,2995.095,433865.0
2014-02-23,3005.902,3011.666,2982.126,2995.095,433865.0
2014-02-24,2992.933,3010.945,2982.846,3010.225,574590.0
2014-02-25,3023.914,3041.206,2992.213,3020.312,989710.0
2014-02-26,3026.796,3031.84,2990.051,3019.591,331246.0
2014-02-27,3109.653,3192.51,3062.101,3168.013,1196910.0
2014-02-28,3198.994,3240.783,3174.498,3232.858,746911.0
2014-03-01,3198.994,3240.783,3174.498,3232.858,746911.0
2014-03-02,3198.994,3240.783,3174.498,3232.858,746911.0
2014-03-03,3205.479,3206.92,3142.075,3154.324,651831.0
2014-03-04,3170.175,3173.777,3131.989,3169.454,783442.0
2014-03-05,3182.423,3198.994,3172.336,3195.392,573774.0
2014-03-06,3204.758,3210.522,3149.28,3150.001,439640.0
2014-03-07,3158.647,3183.144,3137.032,3142.075,461979.0
2014-03-08,3158.647,3183.144,3137.032,3142.075,461979.0
2014-03-09,3158.647,3183.144,3137.032,3142.075,461979.0
2014-03-10,3144.957,3171.616,3121.902,3130.548,448585.0
2014-03-11,3133.43,3139.914,3106.771,3119.02,552153.0
2014-03-12,3111.094,3111.815,3069.306,3090.92,403521.0
2014-03-13,3101.728,3106.051,3049.132,3049.132,453043.0
2014-03-14,3032.56,3060.66,3010.945,3050.573,616213.0
2014-03-15,3032.56,3060.66,3010.945,3050.573,616213.0
2014-03-16,3032.56,3060.66,3010.945,3050.573,616213.0
2014-03-17,3057.778,3116.138,3057.778,3113.976,536676.0
2014-03-18,3108.933,3128.386,3080.113,3105.33,440613.0
2014-03-19,3113.976,3119.02,3075.79,3075.79,351992.0
2014-03-20,3054.175,3054.175,3011.666,3040.486,502563.0
2014-03-21,3037.604,3040.486,3002.3,3024.635,604396.0
2014-03-22,3037.604,3040.486,3002.3,3024.635,604396.0
2014-03-23,3037.604,3040.486,3002.3,3024.635,604396.0
2014-03-24,3026.076,3028.958,2979.964,2994.374,300876.0
2014-03-25,3003.02,3054.175,3003.02,3040.486,366493.0
2014-03-26,3050.573,3073.628,3026.076,3039.765,391495.0
2014-03-27,3028.958,3072.187,3016.709,3063.542,391644.0
2014-03-28,3078.672,3103.169,3031.84,3042.647,402463.0
2014-03-29,3078.672,3103.169,3031.84,3042.647,402463.0
2014-03-30,3078.672,3103.169,3031.84,3042.647,402463.0
2014-03-31,3052.014,3072.908,2994.374,2998.697,526259.0
2014-04-01,3005.902,3050.573,2995.815,3050.573,413279.0
2014-04-02,3053.455,3071.467,3010.225,3013.107,373425.0
2014-04-03,3015.268,3040.486,3015.268,3026.076,442866.0
2014-04-04,3034.001,3098.846,3021.753,3098.846,736611.0
2014-04-05,3034.001,3098.846,3021.753,3098.846,736611.0
2014-04-06,3034.001,3098.846,3021.753,3098.846,736611.0
2014-04-07,3075.069,3085.156,3000.138,3000.859,475871.0
2014-04-08,3001.579,3007.343,2902.151,2931.691,674584.0
2014-04-09,2942.499,2982.846,2941.058,2974.921,506075.0
2014-04-10,2990.772,3011.666,2955.467,2974.2,362461.0
2014-04-11,2946.101,2947.542,2884.138,2903.592,441660.0
2014-04-12,2946.101,2947.542,2884.138,2903.592,441660.0
2014-04-13,2946.101,2947.542,2884.138,2903.592,441660.0
2014-04-14,2885.579,2897.107,2758.772,2802.723,780276.0
2014-04-15,2806.325,2850.275,2768.859,2771.021,1188302.0
2014-04-16,2802.002,2820.735,2765.977,2809.928,619468.0
2014-04-17,2817.853,2925.927,2809.207,2921.604,592082.0
2014-04-18,2817.853,2925.927,2809.207,2921.604,592082.0
2014-04-19,2817.853,2925.927,2809.207,2921.604,592082.0
2014-04-20,2817.853,2925.927,2809.207,2921.604,592082.0
2014-04-21,2817.853,2925.927,2809.207,2921.604,592082.0
2014-04-22,2925.207,2948.983,2907.915,2941.778,335339.0
2014-04-23,2955.467,2959.79,2917.281,2933.853,481004.0
2014-04-24,2938.176,2949.703,2902.871,2922.325,482223.0
2014-04-25,2917.281,2931.691,2894.225,2915.12,332437.0
2014-04-26,2917.281,2931.691,2894.225,2915.12,332437.0
2014-04-27,2917.281,2931.691,2894.225,2915.12,332437.0
2014-04-28,2916.561,2945.381,2894.946,2925.927,485955.0
2014-04-29,3026.076,3026.076,2918.002,2940.337,752674.0
2014-04-30,2936.735,2948.983,2895.666,2939.617,788163.0
2014-05-01,2951.144,2970.598,2919.443,2931.691,864772.0
2014-05-02,2939.617,2955.467,2920.163,2932.412,668917.0
2014-05-03,2939.617,2955.467,2920.163,2932.412,668917.0
2014-05-04,2939.617,2955.467,2920.163,2932.412,668917.0
2014-05-05,2939.617,2955.467,2920.163,2932.412,7915.0
2014-05-06,2940.337,2979.244,2923.045,2939.617,522492.0
2014-05-07,2939.617,2946.101,2911.517,2928.089,454250.0
2014-05-08,2933.132,2961.231,2923.045,2954.026,774742.0
2014-05-09,2960.511,2960.511,2935.294,2953.306,325232.0
2014-05-10,2960.511,2960.511,2935.294,2953.306,325232.0
2014-05-11,2960.511,2960.511,2935.294,2953.306,325232.0
2014-05-12,2956.908,3003.741,2947.542,3002.3,462201.0
2014-05-13,3016.709,3020.312,2990.051,3019.591,312479.0
2014-05-14,3015.268,3023.914,2991.492,2997.256,420309.0
2014-05-15,2999.418,3023.914,2885.579,2899.989,620957.0
2014-05-16,2915.12,2923.045,2791.915,2825.058,919637.0
2014-05-17,2915.12,2923.045,2791.915,2825.058,919637.0
2014-05-18,2915.12,2923.045,2791.915,2825.058,919637.0
2014-05-19,2827.94,2856.039,2804.164,2840.188,1278678.0
2014-05-20,2847.393,2905.753,2845.952,2876.934,502549.0
2014-05-21,2874.052,2933.853,2861.803,2933.853,695581.0
2014-05-22,2954.026,2997.977,2930.971,2989.331,684701.0
2014-05-23,2986.449,2990.051,2956.908,2971.318,286069.0
2014-05-24,2986.449,2990.051,2956.908,2971.318,286069.0
2014-05-25,2986.449,2990.051,2956.908,2971.318,286069.0
2014-05-26,2986.449,2990.051,2956.908,2971.318,286069.0
2014-05-27,2987.89,3044.809,2987.89,3024.635,559589.0
2014-05-28,3027.55,3059.611,3012.977,3036.294,574274.0
2014-05-29,3026.821,3048.681,3010.062,3015.163,219182.0
2014-05-30,3031.193,3071.269,3014.434,3050.138,1081071.0
2014-05-31,3031.193,3071.269,3014.434,3050.138,1081071.0
2014-06-01,3031.193,3071.269,3014.434,3050.138,1081071.0
2014-06-02,3070.541,3084.385,3052.324,3058.882,622607.0
2014-06-03,3067.626,3074.184,3044.309,3048.681,337261.0
2014-06-04,3057.425,3095.315,3046.495,3091.671,567131.0
2014-06-05,3100.415,3103.33,3058.153,3103.33,650259.0
2014-06-06,3112.802,3182.753,3112.074,3169.637,585614.0
2014-06-07,3112.802,3182.753,3112.074,3169.637,585614.0
2014-06-08,3112.802,3182.753,3112.074,3169.637,585614.0
2014-06-09,3173.281,3176.195,3129.561,3142.677,314550.0
2014-06-10,3133.205,3160.165,3127.375,3160.165,356677.0
2014-06-11,3163.079,3170.366,3122.275,3147.778,552266.0
2014-06-12,3144.863,3157.979,3117.903,3124.461,232429.0
2014-06-13,3112.802,3119.36,3037.023,3060.339,578295.0
2014-06-14,3112.802,3119.36,3037.023,3060.339,578295.0
2014-06-15,3112.802,3119.36,3037.023,3060.339,578295.0
2014-06-16,3063.254,3066.897,3000.59,3037.023,666006.0
2014-06-17,3126.647,3162.351,3079.284,3103.33,888847.0
2014-06-18,3116.446,3149.235,3082.928,3093.129,612004.0
2014-06-19,3119.36,3142.677,3115.717,3133.205,432565.0
2014-06-20,3124.461,3219.914,3117.174,3208.256,1112332.0
2014-06-21,3124.461,3219.914,3117.174,3208.256,1112332.0
2014-06-22,3124.461,3219.914,3117.174,3208.256,1112332.0
2014-06-23,3212.628,3220.643,3172.552,3209.713,631650.0
2014-06-24,3213.356,3217.728,3184.939,3191.497,546151.0
2014-06-25,3182.024,3187.125,3126.647,3157.25,482763.0
2014-06-26,3171.823,3191.497,3150.692,3182.024,443137.0
2014-06-27,3192.954,3204.613,3175.466,3188.582,250996.0
2014-06-28,3192.954,3204.613,3175.466,3188.582,250996.0
2014-06-29,3192.954,3204.613,3175.466,3188.582,250996.0
2014-06-30,3191.497,3233.759,3191.497,3212.628,549203.0
2014-07-01,3222.1,3223.558,3180.567,3198.783,402740.0
2014-07-02,3197.326,3217.728,3184.939,3197.326,376855.0
2014-07-03,3200.969,3245.417,3184.939,3228.658,383827.0
2014-07-04,3225.015,3256.347,3209.713,3214.814,240697.0
2014-07-05,3225.015,3256.347,3209.713,3214.814,240697.0
2014-07-06,3225.015,3256.347,3209.713,3214.814,240697.0
2014-07-07,3213.356,3219.914,3170.366,3184.939,259565.0
2014-07-08,3184.939,3184.939,3109.159,3109.888,376726.0
2014-07-09,3109.159,3169.637,3084.385,3103.33,572579.0
2014-07-10,3104.059,3120.089,3027.55,3056.696,635913.0
2014-07-11,3061.068,3085.842,3054.51,3073.455,381800.0
2014-07-12,3061.068,3085.842,3054.51,3073.455,381800.0
2014-07-13,3061.068,3085.842,3054.51,3073.455,381800.0
2014-07-14,3080.742,3095.315,3063.983,3083.656,405342.0
2014-07-15,3074.912,3090.214,3055.968,3058.882,361207.0
2014-07-16,3070.541,3120.089,3070.541,3106.245,315788.0
2014-07-17,3099.687,3109.159,3085.842,3086.571,293673.0
2014-07-18,3078.556,3145.592,3054.51,3142.677,502451.0
2014-07-19,3078.556,3145.592,3054.51,3142.677,502451.0
2014-07-20,3078.556,3145.592,3054.51,3142.677,502451.0
2014-07-21,3149.964,3153.607,3106.973,3128.104,628762.0
2014-07-22,3140.491,3149.964,3117.903,3144.134,341283.0
2014-07-23,3138.305,3164.537,3135.391,3155.064,276140.0
2014-07-24,3156.522,3171.823,3128.104,3168.18,265583.0
2014-07-25,3155.793,3167.451,3120.818,3136.848,322862.0
2014-07-26,3155.793,3167.451,3120.818,3136.848,322862.0
2014-07-27,3155.793,3167.451,3120.818,3136.848,322862.0
2014-07-28,3141.22,3160.165,3125.918,3155.793,367878.0
2014-07-29,3161.622,3187.854,3146.32,3149.235,288134.0
2014-07-30,3155.064,3155.793,3126.647,3141.948,324910.0
2014-07-31,3147.049,3161.622,3096.772,3135.391,492900.0
2014-08-01,3136.848,3138.305,3088.757,3113.531,626057.0
2014-08-02,3136.848,3138.305,3088.757,3113.531,626057.0
2014-08-03,3136.848,3138.305,3088.757,3113.531,626057.0
2014-08-04,3122.275,3125.189,3066.897,3079.284,319846.0
2014-08-05,3084.385,3093.129,3030.465,3032.651,559653.0
2014-08-06,3013.706,3025.364,2969.258,3014.434,528855.0
2014-08-07,3010.062,3032.651,2960.514,3007.148,603970.0
2014-08-08,2988.203,3012.977,2948.856,3005.691,356224.0
2014-08-09,2988.203,3012.977,2948.856,3005.691,356224.0
2014-08-10,2988.203,3012.977,2948.856,3005.691,356224.0
2014-08-11,3026.093,3066.897,3013.706,3052.324,307519.0
2014-08-12,3051.596,3075.641,3040.666,3052.324,247705.0
2014-08-13,3065.44,3077.827,3023.907,3066.169,303971.0
2014-08-14,3066.897,3094.586,3057.425,3080.013,342006.0
2014-08-15,3114.988,3128.833,3074.184,3114.988,551855.0
2014-08-16,3114.988,3128.833,3074.184,3114.988,551855.0
2014-08-17,3114.988,3128.833,3074.184,3114.988,551855.0
2014-08-18,3138.305,3165.265,3132.476,3155.064,433969.0
2014-08-19,3178.381,3219.186,3177.652,3196.597,400695.0
2014-08-20,3198.783,3199.512,3152.15,3171.095,288291.0
2014-08-21,3176.195,3190.768,3155.064,3187.125,311154.0
2014-08-22,3187.854,3193.683,3157.979,3186.396,323663.0
2014-08-23,3187.854,3193.683,3157.979,3186.396,323663.0
2014-08-24,3187.854,3193.683,3157.979,3186.396,323663.0
2014-08-25,3187.854,3193.683,3157.979,3186.396,323663.0
2014-08-26,3195.869,3203.884,3183.482,3191.497,333348.0
2014-08-27,3195.869,3211.17,3185.668,3211.17,323151.0
2014-08-28,3210.442,3213.356,3182.024,3198.055,317950.0
2014-08-29,3211.17,3233.03,3173.281,3198.055,331109.0
2014-08-30,3211.17,3233.03,3173.281,3198.055,331109.0
2014-08-31,3211.17,3233.03,3173.281,3198.055,331109.0
2014-09-01,3195.869,3208.984,3180.567,3200.241,332884.0
2014-09-02,3214.814,3218.457,3176.195,3190.04,291702.0
2014-09-03,3194.411,3232.301,3194.411,3227.929,596886.0
2014-09-04,3225.015,3262.905,3217.0,3262.905,647099.0
2014-09-05,3263.633,3263.633,3235.945,3259.99,441232.0
2014-09-06,3263.633,3263.633,3235.945,3259.99,441232.0
2014-09-07,3263.633,3263.633,3235.945,3259.99,441232.0
2014-09-08,3249.789,3249.789,3200.241,3204.613,625607.0
2014-09-09,3228.658,3268.005,3174.738,3198.783,770826.0
2014-09-10,3195.869,3204.613,3168.18,3187.854,355273.0
2014-09-11,3200.969,3206.07,3132.476,3153.607,409685.0
2014-09-12,3102.601,3134.662,3093.857,3094.586,618821.0
2014-09-13,3102.601,3134.662,3093.857,3094.586,618821.0
2014-09-14,3102.601,3134.662,3093.857,3094.586,618821.0
2014-09-15,3093.857,3093.857,3052.324,3062.525,502306.0
2014-09-16,3064.711,3068.355,3020.264,3039.937,430948.0
2014-09-17,3067.626,3080.013,3040.666,3042.123,470870.0
2014-09-18,3051.596,3106.973,3036.294,3106.973,502633.0
2014-09-19,3133.205,3157.979,3101.873,3102.601,913218.0
2014-09-20,3133.205,3157.979,3101.873,3102.601,913218.0
2014-09-21,3133.205,3157.979,3101.873,3102.601,913218.0
2014-09-22,3101.873,3107.702,3072.727,3095.315,332290.0
2014-09-23,3090.214,3096.772,3020.264,3027.55,604060.0
2014-09-24,3037.751,3037.751,2991.846,3012.977,451476.0
2014-09-25,3017.349,3082.928,3005.691,3011.52,580389.0
2014-09-26,3018.806,3036.294,2991.117,3023.178,409155.0
2014-09-27,3018.806,3036.294,2991.117,3023.178,409155.0
2014-09-28,3018.806,3036.294,2991.117,3023.178,409155.0
2014-09-29,3024.635,3053.053,3020.992,3045.038,323118.0
2014-09-30,3051.596,3055.968,3018.078,3026.821,523047.0
2014-10-01,3022.45,3039.937,2989.66,3017.349,622544.0
2014-10-02,3023.907,3023.907,2947.398,2959.057,603692.0
2014-10-03,2975.087,3029.007,2966.343,3029.007,428138.0
2014-10-04,2975.087,3029.007,2966.343,3029.007,428138.0
2014-10-05,2975.087,3029.007,2966.343,3029.007,428138.0
2014-10-06,3034.108,3042.852,3010.791,3016.62,679168.0
2014-10-07,3005.691,3011.52,2930.639,2935.74,506104.0
2014-10-08,2923.353,2923.353,2878.176,2913.152,982667.0
2014-10-09,2943.755,2962.7,2892.749,2908.78,878876.0
2014-10-10,2883.277,2902.951,2843.201,2884.006,702499.0
2014-10-11,2883.277,2902.951,2843.201,2884.006,702499.0
2014-10-12,2883.277,2902.951,2843.201,2884.006,702499.0
2014-10-13,2858.503,2898.579,2830.814,2888.377,660570.0
2014-10-14,2869.433,2919.71,2842.472,2914.609,761865.0
2014-10-15,2926.996,2965.615,2896.393,2906.594,1047375.0
2014-10-16,2930.639,2980.188,2867.247,2972.901,1325983.0
2014-10-17,2986.017,3070.541,2956.142,3065.44,1080417.0
2014-10-18,2986.017,3070.541,2956.142,3065.44,1080417.0
2014-10-19,2986.017,3070.541,2956.142,3065.44,1080417.0
2014-10-20,3059.611,3089.486,3029.007,3080.742,760878.0
2014-10-21,3078.556,3082.199,2996.218,3060.339,967583.0
2014-10-22,3061.797,3144.134,3055.968,3131.747,619299.0
2014-10-23,3130.29,3173.281,3101.144,3169.637,664027.0
2014-10-24,3155.793,3165.265,3133.205,3140.491,478690.0
2014-10-25,3155.793,3165.265,3133.205,3140.491,478690.0
2014-10-26,3155.793,3165.265,3133.205,3140.491,478690.0
2014-10-27,3176.924,3190.04,3136.848,3158.707,382061.0
2014-10-28,3176.924,3184.21,3144.863,3150.692,350361.0
2014-10-29,3165.994,3182.024,3121.546,3123.004,619189.0
2014-10-30,3131.747,3171.823,3096.043,3142.677,566334.0
2014-10-31,3169.637,3191.497,3160.165,3179.838,704758.0
2014-11-01,3169.637,3191.497,3160.165,3179.838,704758.0
2014-11-02,3169.637,3191.497,3160.165,3179.838,704758.0
2014-11-03,3181.296,3217.0,3169.637,3194.411,442631.0
2014-11-04,3191.497,3214.085,3162.351,3164.537,443577.0
2014-11-05,3174.009,3186.396,3142.677,3163.079,720241.0
2014-11-06,3163.808,3177.652,3141.948,3169.637,363979.0
2014-11-07,3180.567,3188.582,3128.833,3136.848,369061.0
2014-11-08,3180.567,3188.582,3128.833,3136.848,369061.0
2014-11-09,3180.567,3188.582,3128.833,3136.848,369061.0
2014-11-10,3147.778,3165.994,3109.888,3163.808,471435.0
2014-11-11,3169.637,3229.387,3162.351,3219.186,499018.0
2014-11-12,3229.387,3239.588,3206.07,3224.286,596334.0
2014-11-13,3233.759,3257.804,3223.558,3226.472,1503770.0
2014-11-14,3259.261,3287.679,3228.658,3243.231,469096.0
2014-11-15,3259.261,3287.679,3228.658,3243.231,469096.0
2014-11-16,3259.261,3287.679,3228.658,3243.231,469096.0
2014-11-17,3230.844,3273.106,3220.643,3265.091,817524.0
2014-11-18,3274.563,3281.121,3219.186,3247.603,457831.0
2014-11-19,3243.231,3293.508,3222.1,3232.301,482999.0
2014-11-20,3228.658,3229.387,3198.055,3221.372,404894.0
2014-11-21,3234.487,3252.704,3208.256,3214.814,416774.0
2014-11-22,3234.487,3252.704,3208.256,3214.814,416774.0
2014-11-23,3234.487,3252.704,3208.256,3214.814,416774.0
2014-11-24,3214.085,3238.859,3203.155,3233.03,400700.0
2014-11-25,3236.673,3271.649,3236.673,3255.618,415998.0
2014-11-26,3257.076,3260.719,3226.472,3243.96,686183.0
2014-11-27,3243.231,3300.795,3240.317,3294.237,356609.0
2014-11-28,3298.609,3403.535,3293.508,3342.328,624156.0
2014-11-29,3298.609,3403.535,3293.508,3342.328,624156.0
