,HWDN LN Equity,HWDN LN Equity,HWDN LN Equity,HWDN LN Equity,HWDN LN Equity
2013-04-13,184.925,186.506,182.001,185.32,1990242.0
2013-04-14,184.925,186.506,182.001,185.32,1990242.0
2013-04-15,185.004,186.269,180.184,185.399,1919064.0
2013-04-16,184.451,187.849,181.764,186.348,2203631.0
2013-04-17,186.822,191.168,184.925,187.77,2425470.0
2013-04-18,188.323,190.615,187.296,188.482,1617893.0
2013-04-19,190.299,191.089,187.77,190.378,963285.0
2013-04-20,190.299,191.089,187.77,190.378,963285.0
2013-04-21,190.299,191.089,187.77,190.378,963285.0
2013-04-22,190.773,193.065,189.035,190.931,1014473.0
2013-04-23,192.038,196.068,191.406,195.594,992573.0
2013-04-24,196.305,196.305,192.67,193.697,1614364.0
2013-04-25,193.302,198.36,193.302,195.515,1406683.0
2013-04-26,195.91,196.542,193.223,194.725,1162675.0
2013-04-27,195.91,196.542,193.223,194.725,1162675.0
2013-04-28,195.91,196.542,193.223,194.725,1162675.0
2013-04-29,195.831,196.779,194.33,196.068,790105.0
2013-04-30,196.384,198.281,193.46,196.542,1553744.0
2013-05-01,196.463,197.57,193.776,195.594,998407.0
2013-05-02,193.539,195.673,192.907,194.172,2846745.0
2013-05-03,195.12,197.965,193.934,197.096,3612491.0
2013-05-04,195.12,197.965,193.934,197.096,3612491.0
2013-05-05,195.12,197.965,193.934,197.096,3612491.0
2013-05-06,195.12,197.965,193.934,197.096,3612491.0
2013-05-07,197.491,198.913,194.725,195.515,1488922.0
2013-05-08,195.831,200.178,195.594,199.704,1090353.0
2013-05-09,199.071,203.892,198.676,201.126,1010760.0
2013-05-10,199.862,202.865,198.755,200.573,1073113.0
2013-05-11,199.862,202.865,198.755,200.573,1073113.0
2013-05-12,199.862,202.865,198.755,200.573,1073113.0
2013-05-13,201.047,201.442,199.308,199.862,440006.0
2013-05-14,198.518,198.597,193.539,194.251,3880033.0
2013-05-15,194.251,195.831,194.172,195.278,2306424.0
2013-05-16,195.515,198.281,195.515,198.123,1851175.0
2013-05-17,198.123,198.439,196.7,198.36,1626496.0
2013-05-18,198.123,198.439,196.7,198.36,1626496.0
2013-05-19,198.123,198.439,196.7,198.36,1626496.0
2013-05-20,197.886,199.466,197.175,197.649,1446329.0
2013-05-21,198.992,200.336,197.412,200.099,2374254.0
2013-05-22,201.536,204.732,198.661,203.613,1857455.0
2013-05-23,199.699,199.699,194.986,197.143,1350034.0
2013-05-24,199.22,199.22,192.909,193.868,1060724.0
2013-05-25,199.22,199.22,192.909,193.868,1060724.0
2013-05-26,199.22,199.22,192.909,193.868,1060724.0
2013-05-27,199.22,199.22,192.909,193.868,1060724.0
2013-05-28,195.945,200.099,195.466,197.942,1415343.0
2013-05-29,197.063,197.463,191.871,192.51,1073629.0
2013-05-30,191.711,193.708,190.193,192.989,959472.0
2013-05-31,192.19,192.19,187.078,187.078,2186393.0
2013-06-01,192.19,192.19,187.078,187.078,2186393.0
2013-06-02,192.19,192.19,187.078,187.078,2186393.0
2013-06-03,186.12,187.797,184.921,185.56,2721566.0
2013-06-04,186.679,189.954,186.599,189.075,1090195.0
2013-06-05,187.158,189.155,184.442,185.241,1078020.0
2013-06-06,186.199,188.995,185.401,187.078,1944526.0
2013-06-07,188.516,192.75,187.877,191.551,1348973.0
2013-06-08,188.516,192.75,187.877,191.551,1348973.0
2013-06-09,188.516,192.75,187.877,191.551,1348973.0
2013-06-10,191.631,192.43,188.676,189.714,1081476.0
2013-06-11,190.273,190.273,185.8,187.717,1355320.0
2013-06-12,188.196,190.353,187.637,188.915,1059039.0
2013-06-13,187.318,188.995,184.202,188.836,1130513.0
2013-06-14,189.155,193.069,189.155,192.43,796118.0
2013-06-15,189.155,193.069,189.155,192.43,796118.0
2013-06-16,189.155,193.069,189.155,192.43,796118.0
2013-06-17,193.389,194.108,191.711,192.67,1106606.0
2013-06-18,191.551,196.983,191.551,195.705,2599573.0
2013-06-19,196.264,198.181,193.788,197.702,1682720.0
2013-06-20,194.507,195.625,192.35,193.389,2016926.0
2013-06-21,193.548,199.939,193.548,195.545,2597056.0
2013-06-22,193.548,199.939,193.548,195.545,2597056.0
2013-06-23,193.548,199.939,193.548,195.545,2597056.0
2013-06-24,195.785,196.744,188.915,188.995,2906418.0
2013-06-25,189.554,192.35,188.915,192.031,1346689.0
2013-06-26,192.51,196.264,192.031,194.347,1537148.0
2013-06-27,193.948,203.134,193.948,200.977,2055007.0
2013-06-28,203.054,203.453,198.661,202.415,1780199.0
2013-06-29,203.054,203.453,198.661,202.415,1780199.0
2013-06-30,203.054,203.453,198.661,202.415,1780199.0
2013-07-01,203.933,205.77,200.977,205.291,2039102.0
2013-07-02,205.45,206.569,202.255,205.77,1408351.0
2013-07-03,203.214,207.048,202.894,205.69,1416153.0
2013-07-04,205.93,213.998,205.93,212.32,1185175.0
2013-07-05,212.72,217.432,211.761,213.838,1084427.0
2013-07-06,212.72,217.432,211.761,213.838,1084427.0
2013-07-07,212.72,217.432,211.761,213.838,1084427.0
2013-07-08,214.876,220.068,214.876,218.631,1083897.0
2013-07-09,219.11,220.068,212.959,212.959,1811464.0
2013-07-10,213.199,213.998,207.607,212.64,2373574.0
2013-07-11,215.116,218.79,214.477,215.675,766628.0
2013-07-12,217.033,218.711,214.956,217.672,879872.0
2013-07-13,217.033,218.711,214.956,217.672,879872.0
2013-07-14,217.033,218.711,214.956,217.672,879872.0
2013-07-15,218.391,224.222,218.311,223.344,1169023.0
2013-07-16,223.024,223.264,219.35,220.548,2330864.0
2013-07-17,220.308,222.305,219.27,221.746,1047343.0
2013-07-18,220.068,224.222,219.509,224.222,1545343.0
2013-07-19,224.382,227.497,222.625,224.062,1431349.0
2013-07-20,224.382,227.497,222.625,224.062,1431349.0
2013-07-21,224.382,227.497,222.625,224.062,1431349.0
2013-07-22,224.622,224.701,220.947,223.344,728541.0
2013-07-23,223.663,223.663,219.989,221.107,1564222.0
2013-07-24,221.426,222.065,219.829,220.068,2397937.0
2013-07-25,220.468,230.772,220.468,230.453,6519632.0
2013-07-26,231.491,232.929,228.456,229.334,2398227.0
2013-07-27,231.491,232.929,228.456,229.334,2398227.0
2013-07-28,231.491,232.929,228.456,229.334,2398227.0
2013-07-29,229.095,231.172,227.737,229.015,1394631.0
2013-07-30,229.015,231.331,228.376,230.852,1581347.0
2013-07-31,231.172,232.29,228.296,230.692,1271180.0
2013-08-01,230.692,236.604,230.692,236.604,2352326.0
2013-08-02,236.524,239.639,233.009,233.808,1699932.0
2013-08-03,236.524,239.639,233.009,233.808,1699932.0
2013-08-04,236.524,239.639,233.009,233.808,1699932.0
2013-08-05,234.287,236.843,231.172,233.089,1443347.0
2013-08-06,232.29,235.246,232.05,234.047,1297818.0
2013-08-07,233.249,234.846,230.053,230.053,1325168.0
2013-08-08,229.894,232.61,229.015,231.172,636205.0
2013-08-09,231.092,231.252,224.542,225.261,1558631.0
2013-08-10,231.092,231.252,224.542,225.261,1558631.0
2013-08-11,231.092,231.252,224.542,225.261,1558631.0
2013-08-12,223.184,223.983,220.947,221.826,1528937.0
2013-08-13,221.826,223.104,220.308,221.267,1774831.0
2013-08-14,220.867,223.503,220.867,221.666,703861.0
2013-08-15,221.666,221.666,212.72,212.799,1388206.0
2013-08-16,213.119,214.237,212.16,213.678,1459525.0
2013-08-17,213.119,214.237,212.16,213.678,1459525.0
2013-08-18,213.119,214.237,212.16,213.678,1459525.0
2013-08-19,215.356,215.755,213.119,215.675,1632682.0
2013-08-20,215.675,218.471,214.077,217.592,1788672.0
2013-08-21,219.19,226.059,218.79,221.506,1874726.0
2013-08-22,220.228,224.142,220.228,222.864,916541.0
2013-08-23,221.666,227.817,221.666,225.5,895233.0
2013-08-24,221.666,227.817,221.666,225.5,895233.0
2013-08-25,221.666,227.817,221.666,225.5,895233.0
2013-08-26,221.666,227.817,221.666,225.5,895233.0
2013-08-27,224.222,225.66,220.947,222.225,1796058.0
2013-08-28,221.187,221.187,216.474,217.992,2136517.0
2013-08-29,219.829,227.577,219.11,226.379,1903839.0
2013-08-30,226.539,227.098,223.264,224.781,1296447.0
2013-08-31,226.539,227.098,223.264,224.781,1296447.0
2013-09-01,226.539,227.098,223.264,224.781,1296447.0
2013-09-02,224.781,229.654,224.781,227.497,944532.0
2013-09-03,228.136,228.376,224.542,225.66,804262.0
2013-09-04,226.379,226.938,223.024,225.82,4140814.0
2013-09-05,227.657,230.692,226.219,230.133,1235908.0
2013-09-06,231.092,234.447,230.533,232.29,1216521.0
2013-09-07,231.092,234.447,230.533,232.29,1216521.0
2013-09-08,231.092,234.447,230.533,232.29,1216521.0
2013-09-09,232.29,237.402,231.811,236.364,903565.0
2013-09-10,238.041,240.677,235.086,236.444,3218040.0
2013-09-11,236.124,236.843,230.613,231.891,1205831.0
2013-09-12,232.45,234.287,231.331,233.089,1264987.0
2013-09-13,233.089,234.047,231.891,232.929,799518.0
2013-09-14,233.089,234.047,231.891,232.929,799518.0
2013-09-15,233.089,234.047,231.891,232.929,799518.0
2013-09-16,235.645,235.645,233.249,233.488,474490.0
2013-09-17,232.769,234.527,230.213,230.213,728189.0
2013-09-18,230.932,233.089,228.536,230.772,1070583.0
2013-09-19,234.047,234.047,230.772,231.651,893278.0
2013-09-20,231.971,233.568,229.814,230.213,842192.0
2013-09-21,231.971,233.568,229.814,230.213,842192.0
2013-09-22,231.971,233.568,229.814,230.213,842192.0
2013-09-23,231.172,232.53,226.858,227.577,558553.0
2013-09-24,229.494,235.805,229.095,235.405,1310745.0
2013-09-25,236.124,236.524,232.689,232.689,843617.0
2013-09-26,234.686,235.166,227.338,228.616,771686.0
2013-09-27,228.376,230.852,228.376,229.414,860984.0
2013-09-28,228.376,230.852,228.376,229.414,860984.0
2013-09-29,228.376,230.852,228.376,229.414,860984.0
2013-09-30,227.098,232.849,227.098,232.849,980550.0
2013-10-01,233.568,237.722,232.21,235.965,1147135.0
2013-10-02,235.166,237.083,233.249,234.047,792413.0
2013-10-03,233.408,237.562,233.328,234.846,1415574.0
2013-10-04,234.846,238.281,234.846,236.204,915390.0
2013-10-05,234.846,238.281,234.846,236.204,915390.0
2013-10-06,234.846,238.281,234.846,236.204,915390.0
2013-10-07,233.968,234.047,230.772,232.689,860024.0
2013-10-08,234.287,237.243,233.968,235.006,668407.0
2013-10-09,234.766,235.645,232.53,233.089,1959619.0
2013-10-10,233.328,237.642,233.328,235.805,4005266.0
2013-10-11,236.444,247.148,236.444,246.429,4685561.0
2013-10-12,236.444,247.148,236.444,246.429,4685561.0
2013-10-13,236.444,247.148,236.444,246.429,4685561.0
2013-10-14,246.429,248.346,245.63,248.106,1619113.0
2013-10-15,248.106,249.225,246.828,247.627,3408514.0
2013-10-16,246.589,251.142,246.589,250.503,1189841.0
2013-10-17,250.103,253.858,247.627,252.1,1379352.0
2013-10-18,252.42,258.011,252.26,256.573,1882795.0
2013-10-19,252.42,258.011,252.26,256.573,1882795.0
2013-10-20,252.42,258.011,252.26,256.573,1882795.0
2013-10-21,257.532,263.763,257.372,259.209,1424156.0
2013-10-22,259.369,259.369,255.455,256.494,1808655.0
2013-10-23,255.852,258.978,252.327,252.968,1447912.0
2013-10-24,253.128,255.211,248.641,255.211,786656.0
2013-10-25,254.41,254.57,251.525,253.368,734437.0
2013-10-26,254.41,254.57,251.525,253.368,734437.0
2013-10-27,254.41,254.57,251.525,253.368,734437.0
2013-10-28,253.208,254.651,250.564,250.884,795101.0
2013-10-29,251.445,254.49,250.324,254.49,837763.0
2013-10-30,255.692,260.74,254.49,258.897,1916745.0
2013-10-31,259.058,261.221,255.612,258.577,1869111.0
2013-11-01,259.218,259.218,256.013,256.413,2070038.0
2013-11-02,259.218,259.218,256.013,256.413,2070038.0
2013-11-03,259.218,259.218,256.013,256.413,2070038.0
2013-11-04,257.535,259.619,256.894,258.417,1843201.0
2013-11-05,259.619,259.619,253.769,256.814,1075524.0
2013-11-06,259.458,262.503,259.298,262.263,1524548.0
2013-11-07,263.064,270.436,261.542,266.029,1952478.0
2013-11-08,264.987,265.788,259.619,261.221,1279678.0
2013-11-09,264.987,265.788,259.619,261.221,1279678.0
2013-11-10,264.987,265.788,259.619,261.221,1279678.0
2013-11-11,262.503,265.147,259.378,260.66,1028983.0
2013-11-12,261.542,263.545,258.897,261.862,1048598.0
2013-11-13,261.301,261.942,257.535,259.699,936483.0
2013-11-14,261.942,263.465,258.737,259.218,1391924.0
2013-11-15,259.619,262.183,257.375,261.622,1060733.0
2013-11-16,259.619,262.183,257.375,261.622,1060733.0
2013-11-17,259.619,262.183,257.375,261.622,1060733.0
2013-11-18,260.5,261.061,258.176,259.458,782225.0
2013-11-19,258.096,258.417,255.131,256.974,1254012.0
2013-11-20,257.215,258.817,255.692,256.734,477005.0
2013-11-21,255.292,259.458,254.731,257.054,1110935.0
2013-11-22,256.814,258.897,256.734,258.897,525401.0
2013-11-23,256.814,258.897,256.734,258.897,525401.0
2013-11-24,256.814,258.897,256.734,258.897,525401.0
2013-11-25,260.82,260.82,258.497,259.699,773526.0
2013-11-26,260.34,263.465,259.378,260.901,984121.0
2013-11-27,261.862,263.545,260.42,262.103,1494367.0
2013-11-28,263.865,266.189,257.695,258.096,1362546.0
2013-11-29,257.776,258.657,256.814,258.016,705236.0
2013-11-30,257.776,258.657,256.814,258.016,705236.0
2013-12-01,257.776,258.657,256.814,258.016,705236.0
2013-12-02,257.295,257.615,255.372,256.253,1058935.0
2013-12-03,254.891,256.734,247.199,247.439,1277532.0
2013-12-04,247.439,249.763,243.192,245.676,1529826.0
2013-12-05,246.477,257.135,244.314,254.651,1474909.0
2013-12-06,254.33,260.26,254.33,257.695,1538676.0
2013-12-07,254.33,260.26,254.33,257.695,1538676.0
2013-12-08,254.33,260.26,254.33,257.695,1538676.0
2013-12-09,257.695,263.465,255.692,263.224,1339274.0
2013-12-10,262.824,264.987,261.942,263.304,967090.0
2013-12-11,264.426,267.872,263.385,264.506,986637.0
2013-12-12,264.426,265.308,259.619,260.42,1238413.0
2013-12-13,260.901,265.067,260.66,262.824,433042.0
2013-12-14,260.901,265.067,260.66,262.824,433042.0
2013-12-15,260.901,265.067,260.66,262.824,433042.0
2013-12-16,263.545,265.949,261.622,264.346,1031213.0
2013-12-17,263.625,264.346,261.301,261.301,574678.0
2013-12-18,259.619,264.106,259.538,262.423,2386345.0
2013-12-19,266.189,266.91,263.545,264.426,1714336.0
2013-12-20,263.304,266.349,263.304,265.228,1692366.0
2013-12-21,263.304,266.349,263.304,265.228,1692366.0
2013-12-22,263.304,266.349,263.304,265.228,1692366.0
2013-12-23,264.106,266.91,263.144,266.189,565055.0
2013-12-24,266.91,269.234,264.667,267.231,99099.0
2013-12-25,266.91,269.234,264.667,267.231,99099.0
2013-12-26,266.91,269.234,264.667,267.231,99099.0
2013-12-27,266.75,269.234,266.269,267.712,348500.0
2013-12-28,266.75,269.234,266.269,267.712,348500.0
2013-12-29,266.75,269.234,266.269,267.712,348500.0
2013-12-30,265.708,267.631,263.144,265.869,524919.0
2013-12-31,266.99,276.285,265.949,276.285,459306.0
2014-01-01,266.99,276.285,265.949,276.285,459306.0
2014-01-02,273.641,275.003,268.593,268.593,1422465.0
2014-01-03,269.314,272.84,265.308,272.199,1928120.0
2014-01-04,269.314,272.84,265.308,272.199,1928120.0
2014-01-05,269.314,272.84,265.308,272.199,1928120.0
2014-01-06,272.439,272.439,269.715,271.958,932485.0
2014-01-07,271.317,276.125,269.955,275.805,2327771.0
2014-01-08,277.327,277.327,273.08,274.523,551846.0
2014-01-09,275.324,279.41,272.76,273.561,772693.0
2014-01-10,273.641,277.407,272.279,277.247,832768.0
2014-01-11,273.641,277.407,272.279,277.247,832768.0
2014-01-12,273.641,277.407,272.279,277.247,832768.0
2014-01-13,277.007,277.407,273.08,274.122,716085.0
2014-01-14,274.442,277.247,269.795,277.167,836512.0
2014-01-15,277.808,278.85,273.641,274.282,742280.0
2014-01-16,275.484,275.484,270.276,272.119,1377809.0
2014-01-17,272.92,273.962,266.83,270.596,869419.0
2014-01-18,272.92,273.962,266.83,270.596,869419.0
2014-01-19,272.92,273.962,266.83,270.596,869419.0
2014-01-20,269.474,272.76,268.353,269.955,965714.0
2014-01-21,270.596,273.321,269.635,272.76,1010950.0
2014-01-22,272.359,276.766,272.359,275.164,1908756.0
2014-01-23,273.561,275.164,265.468,266.269,931634.0
2014-01-24,265.228,268.353,260.74,261.141,1804655.0
2014-01-25,265.228,268.353,260.74,261.141,1804655.0
2014-01-26,265.228,268.353,260.74,261.141,1804655.0
2014-01-27,260.019,261.061,254.891,255.452,2262577.0
2014-01-28,255.051,258.897,255.051,256.974,1367132.0
2014-01-29,259.619,267.792,258.817,267.391,2162840.0
2014-01-30,267.952,270.196,264.987,268.914,1697042.0
2014-01-31,267.471,276.045,267.471,275.164,2389434.0
2014-02-01,267.471,276.045,267.471,275.164,2389434.0
2014-02-02,267.471,276.045,267.471,275.164,2389434.0
2014-02-03,275.404,279.25,273.401,273.641,1525001.0
2014-02-04,273.721,277.167,271.398,274.442,1826553.0
2014-02-05,275.083,278.85,274.843,277.487,1666853.0
2014-02-06,280.132,286.302,277.487,286.302,1557219.0
2014-02-07,286.702,287.103,283.818,286.382,1107380.0
2014-02-08,286.702,287.103,283.818,286.382,1107380.0
2014-02-09,286.702,287.103,283.818,286.382,1107380.0
2014-02-10,286.462,287.023,285.26,285.981,968491.0
2014-02-11,285.58,292.632,285.58,292.632,1216806.0
2014-02-12,292.472,293.994,291.991,293.673,955938.0
2014-02-13,293.834,293.994,288.946,292.552,1976100.0
2014-02-14,294.154,295.837,291.029,292.472,789234.0
2014-02-15,294.154,295.837,291.029,292.472,789234.0
2014-02-16,294.154,295.837,291.029,292.472,789234.0
2014-02-17,293.593,297.119,291.35,297.119,929527.0
2014-02-18,295.917,299.924,293.673,298.722,1412098.0
2014-02-19,296.558,300.084,295.516,297.44,1246800.0
2014-02-20,294.475,301.366,292.552,300.885,753911.0
2014-02-21,301.045,304.09,299.603,302.408,1815326.0
2014-02-22,301.045,304.09,299.603,302.408,1815326.0
2014-02-23,301.045,304.09,299.603,302.408,1815326.0
2014-02-24,302.888,306.815,300.885,306.815,2124594.0
2014-02-25,307.055,307.696,300.805,306.174,3166590.0
2014-02-26,306.174,311.382,297.199,298.321,1590092.0
2014-02-27,309.299,309.299,302.167,303.93,6706102.0
2014-02-28,303.69,304.892,301.286,304.17,3192765.0
2014-03-01,303.69,304.892,301.286,304.17,3192765.0
2014-03-02,303.69,304.892,301.286,304.17,3192765.0
2014-03-03,298.241,302.247,297.6,301.927,2081419.0
2014-03-04,304.01,314.187,303.69,314.187,2059319.0
2014-03-05,311.542,313.465,305.452,309.619,1691023.0
2014-03-06,309.86,312.023,305.292,308.017,1163652.0
2014-03-07,306.574,308.898,300.164,306.254,1308645.0
2014-03-08,306.574,308.898,300.164,306.254,1308645.0
2014-03-09,306.574,308.898,300.164,306.254,1308645.0
2014-03-10,306.414,310.34,301.526,304.411,992485.0
2014-03-11,304.892,306.975,303.69,305.533,1054789.0
2014-03-12,305.292,308.577,302.728,308.257,1320066.0
2014-03-13,308.097,308.738,305.292,305.933,2533271.0
2014-03-14,304.411,304.411,298.561,299.843,1076856.0
2014-03-15,304.411,304.411,298.561,299.843,1076856.0
2014-03-16,304.411,304.411,298.561,299.843,1076856.0
2014-03-17,299.683,304.571,299.042,303.93,1391363.0
2014-03-18,304.09,309.619,302.167,308.738,691572.0
2014-03-19,308.417,312.824,307.776,308.337,916154.0
2014-03-20,307.135,307.696,301.766,305.613,539274.0
2014-03-21,305.052,305.452,298.081,298.081,1950685.0
2014-03-22,305.052,305.452,298.081,298.081,1950685.0
2014-03-23,305.052,305.452,298.081,298.081,1950685.0
2014-03-24,297.199,297.84,292.472,296.238,1002135.0
2014-03-25,295.917,304.09,295.917,303.289,1610464.0
2014-03-26,303.609,308.738,303.609,307.776,1158813.0
2014-03-27,307.295,308.818,305.452,306.815,935076.0
2014-03-28,307.456,309.058,303.209,303.77,895460.0
2014-03-29,307.456,309.058,303.209,303.77,895460.0
2014-03-30,307.456,309.058,303.209,303.77,895460.0
2014-03-31,305.212,305.613,296.638,298.161,1546387.0
2014-04-01,299.363,300.805,298.481,298.802,1442024.0
2014-04-02,298.802,299.443,295.356,297.119,2573459.0
2014-04-03,296.558,297.76,295.597,296.558,4218400.0
2014-04-04,296.318,297.279,290.949,291.35,1545311.0
2014-04-05,296.318,297.279,290.949,291.35,1545311.0
2014-04-06,296.318,297.279,290.949,291.35,1545311.0
2014-04-07,289.907,291.029,283.577,283.978,1876073.0
2014-04-08,284.459,284.939,270.035,276.766,6211839.0
2014-04-09,277.247,291.189,277.247,287.664,2915948.0
2014-04-10,289.667,292.712,285.1,287.664,3379475.0
2014-04-11,287.584,287.584,281.654,283.337,1972077.0
2014-04-12,287.584,287.584,281.654,283.337,1972077.0
2014-04-13,287.584,287.584,281.654,283.337,1972077.0
2014-04-14,280.853,283.337,272.359,274.122,1725080.0
2014-04-15,273.401,276.125,267.631,267.631,3040877.0
2014-04-16,268.433,271.958,268.433,271.317,2396442.0
2014-04-17,272.039,278.128,270.837,277.167,721070.0
2014-04-18,272.039,278.128,270.837,277.167,721070.0
2014-04-19,272.039,278.128,270.837,277.167,721070.0
2014-04-20,272.039,278.128,270.837,277.167,721070.0
2014-04-21,272.039,278.128,270.837,277.167,721070.0
2014-04-22,277.968,284.218,276.846,282.295,1368614.0
2014-04-23,281.734,283.257,275.404,276.125,1137342.0
2014-04-24,276.045,278.209,266.67,268.112,1892637.0
2014-04-25,267.071,267.712,264.426,264.426,2382338.0
2014-04-26,267.071,267.712,264.426,264.426,2382338.0
2014-04-27,267.071,267.712,264.426,264.426,2382338.0
2014-04-28,265.228,265.628,261.301,261.702,1599566.0
2014-04-29,262.904,264.426,259.939,260.099,1457175.0
2014-04-30,259.619,261.782,255.612,260.58,2847727.0
2014-05-01,262.183,272.439,262.183,263.304,2079511.0
2014-05-02,265.949,273.321,265.147,270.837,2401906.0
2014-05-03,265.949,273.321,265.147,270.837,2401906.0
2014-05-04,265.949,273.321,265.147,270.837,2401906.0
2014-05-05,265.949,273.321,265.147,270.837,2401906.0
2014-05-06,276.205,279.41,271.878,274.362,2545322.0
2014-05-07,273.882,276.285,273.321,275.244,1923192.0
2014-05-08,275.404,277.648,275.324,277.007,1425279.0
2014-05-09,277.007,279.33,274.843,279.09,1874138.0
2014-05-10,277.007,279.33,274.843,279.09,1874138.0
2014-05-11,277.007,279.33,274.843,279.09,1874138.0
2014-05-12,279.25,279.971,277.247,278.93,1724604.0
2014-05-13,281.013,283.257,278.289,280.132,685793.0
2014-05-14,280.693,280.693,267.391,268.272,1847455.0
2014-05-15,267.872,269.635,252.006,253.368,3994193.0
2014-05-16,253.849,254.33,240.388,251.205,4336410.0
2014-05-17,253.849,254.33,240.388,251.205,4336410.0
2014-05-18,253.849,254.33,240.388,251.205,4336410.0
2014-05-19,251.125,256.173,250.404,252.808,2579272.0
2014-05-20,253.128,255.772,251.846,254.57,1415606.0
2014-05-21,254.489,262.129,254.408,261.56,1742448.0
2014-05-22,264.161,264.812,260.26,260.341,1638923.0
2014-05-23,260.829,262.698,259.366,260.179,792634.0
2014-05-24,260.829,262.698,259.366,260.179,792634.0
2014-05-25,260.829,262.698,259.366,260.179,792634.0
2014-05-26,260.829,262.698,259.366,260.179,792634.0
2014-05-27,260.748,267.413,260.504,266.844,3032788.0
2014-05-28,266.275,270.583,266.275,267.9,984214.0
2014-05-29,268.388,268.388,260.26,260.91,949681.0
2014-05-30,260.91,262.536,259.122,259.528,1859462.0
2014-05-31,260.91,262.536,259.122,259.528,1859462.0
2014-06-01,260.91,262.536,259.122,259.528,1859462.0
2014-06-02,260.26,261.56,255.952,256.44,1058337.0
2014-06-03,255.058,255.302,250.75,254.245,1207516.0
2014-06-04,254.408,255.79,253.514,254.733,1266799.0
2014-06-05,254.164,254.164,250.994,251.319,669515.0
2014-06-06,251.644,259.366,251.157,259.285,1338143.0
2014-06-07,251.644,259.366,251.157,259.285,1338143.0
2014-06-08,251.644,259.366,251.157,259.285,1338143.0
2014-06-09,258.878,260.504,256.521,257.496,812400.0
2014-06-10,258.065,262.617,256.846,262.129,1724183.0
2014-06-11,263.43,266.519,262.048,265.787,3336370.0
2014-06-12,265.056,270.257,264.649,268.063,3029746.0
2014-06-13,266.356,267.169,248.23,250.019,4440976.0
2014-06-14,266.356,267.169,248.23,250.019,4440976.0
2014-06-15,266.356,267.169,248.23,250.019,4440976.0
2014-06-16,251.319,251.644,241.403,241.728,3982476.0
2014-06-17,242.297,243.191,235.226,236.201,3501191.0
2014-06-18,237.258,237.989,233.681,234.331,2415636.0
2014-06-19,235.713,239.29,234.982,235.063,5601589.0
2014-06-20,235.063,236.526,234.494,235.876,2283332.0
2014-06-21,235.063,236.526,234.494,235.876,2283332.0
2014-06-22,235.063,236.526,234.494,235.876,2283332.0
2014-06-23,243.841,243.841,236.364,241.159,2247177.0
2014-06-24,242.216,248.149,242.134,246.686,4736852.0
2014-06-25,246.686,250.75,243.354,248.962,5210514.0
2014-06-26,249.856,258.878,248.799,256.033,4365572.0
2014-06-27,255.952,256.115,252.051,254.408,1659994.0
2014-06-28,255.952,256.115,252.051,254.408,1659994.0
2014-06-29,255.952,256.115,252.051,254.408,1659994.0
2014-06-30,252.945,255.546,250.669,251.644,1007603.0
2014-07-01,251.157,257.903,250.506,257.253,2708924.0
2014-07-02,257.659,267.331,257.659,264.487,3460015.0
2014-07-03,264.243,270.176,264.161,267.982,2208182.0
2014-07-04,266.681,269.688,265.95,265.95,931234.0
2014-07-05,266.681,269.688,265.95,265.95,931234.0
2014-07-06,266.681,269.688,265.95,265.95,931234.0
2014-07-07,267.088,267.9,261.723,262.536,1353020.0
2014-07-08,263.592,264.08,253.107,254.652,2365403.0
2014-07-09,255.139,255.221,245.142,252.376,2700958.0
2014-07-10,253.189,254.245,244.654,247.58,1615500.0
2014-07-11,249.125,250.506,246.28,247.905,1648898.0
2014-07-12,249.125,250.506,246.28,247.905,1648898.0
2014-07-13,249.125,250.506,246.28,247.905,1648898.0
2014-07-14,249.531,252.213,246.849,251.157,1014491.0
2014-07-15,250.994,251.075,244.979,246.767,1385523.0
2014-07-16,247.905,251.807,245.629,251.4,1325655.0
2014-07-17,249.937,250.425,246.849,248.068,957508.0
2014-07-18,246.442,253.107,244.166,252.701,929842.0
2014-07-19,246.442,253.107,244.166,252.701,929842.0
2014-07-20,246.442,253.107,244.166,252.701,929842.0
2014-07-21,251.482,254.245,246.767,248.149,1283751.0
2014-07-22,247.743,255.871,247.336,254.977,1451344.0
2014-07-23,253.432,257.009,252.132,253.27,1507708.0
2014-07-24,261.804,297.812,261.804,296.592,7358624.0
2014-07-25,296.267,296.267,280.905,282.45,3840820.0
2014-07-26,296.267,296.267,280.905,282.45,3840820.0
2014-07-27,296.267,296.267,280.905,282.45,3840820.0
2014-07-28,282.856,284.563,272.533,273.427,2576988.0
2014-07-29,273.427,279.849,268.957,278.792,3310550.0
2014-07-30,280.743,280.743,272.696,274.809,1017779.0
2014-07-31,274.647,276.516,271.477,275.622,1222282.0
2014-08-01,275.622,275.622,267.656,273.671,1474049.0
2014-08-02,275.622,275.622,267.656,273.671,1474049.0
2014-08-03,275.622,275.622,267.656,273.671,1474049.0
2014-08-04,276.841,277.41,271.802,274.972,1602812.0
2014-08-05,274.647,277.491,272.289,273.102,1531388.0
2014-08-06,270.176,271.477,266.762,268.876,1177129.0
2014-08-07,267.819,270.989,266.112,270.257,1689353.0
2014-08-08,268.225,270.014,264.243,269.12,925800.0
2014-08-09,268.225,270.014,264.243,269.12,925800.0
2014-08-10,268.225,270.014,264.243,269.12,925800.0
