,AAL LN Equity,AAL LN Equity,AAL LN Equity,AAL LN Equity,AAL LN Equity
2012-06-08,1285.071,1287.818,1248.442,1266.146,3483839.0
2012-06-09,1285.071,1287.818,1248.442,1266.146,3483839.0
2012-06-10,1285.071,1287.818,1248.442,1266.146,3483839.0
2012-06-11,1318.037,1318.342,1256.073,1263.399,3418112.0
2012-06-12,1258.515,1288.123,1255.462,1279.576,2981470.0
2012-06-13,1289.955,1301.554,1270.724,1301.249,4113516.0
2012-06-14,1302.164,1303.996,1257.294,1277.134,2912326.0
2012-06-15,1283.239,1315.595,1268.893,1300.333,7172537.0
2012-06-16,1283.239,1315.595,1268.893,1300.333,7172537.0
2012-06-17,1283.239,1315.595,1268.893,1300.333,7172537.0
2012-06-18,1322.616,1328.72,1280.187,1299.417,3485010.0
2012-06-19,1306.438,1336.962,1299.722,1324.752,2250189.0
2012-06-20,1322.921,1352.224,1322.616,1352.224,3421823.0
2012-06-21,1336.962,1339.709,1277.134,1282.629,4313831.0
2012-06-22,1263.704,1278.355,1253.631,1260.957,3846604.0
2012-06-23,1263.704,1278.355,1253.631,1260.957,3846604.0
2012-06-24,1263.704,1278.355,1253.631,1260.957,3846604.0
2012-06-25,1249.357,1269.198,1224.938,1226.769,2666632.0
2012-06-26,1227.075,1258.82,1222.496,1242.032,2272693.0
2012-06-27,1247.221,1258.82,1226.464,1245.694,2241179.0
2012-06-28,1246.61,1251.799,1217.307,1244.779,3290384.0
2012-06-29,1290.26,1297.891,1261.567,1274.998,3863488.0
2012-06-30,1290.26,1297.891,1261.567,1274.998,3863488.0
2012-07-01,1290.26,1297.891,1261.567,1274.998,3863488.0
2012-07-02,1280.187,1299.112,1272.556,1287.513,2796589.0
2012-07-03,1289.344,1319.563,1283.239,1315.29,2071899.0
2012-07-04,1321.395,1321.395,1302.775,1306.438,1464700.0
2012-07-05,1303.385,1349.477,1301.554,1320.479,3994516.0
2012-07-06,1309.185,1320.174,1276.524,1284.46,2817859.0
2012-07-07,1309.185,1320.174,1276.524,1284.46,2817859.0
2012-07-08,1309.185,1320.174,1276.524,1284.46,2817859.0
2012-07-09,1284.765,1288.123,1244.473,1246.915,2953372.0
2012-07-10,1252.105,1273.166,1244.779,1256.988,2290311.0
2012-07-11,1245.694,1264.009,1237.758,1254.852,1983478.0
2012-07-12,1238.979,1244.779,1218.223,1227.075,4341611.0
2012-07-13,1231.043,1249.663,1214.254,1248.442,2706081.0
2012-07-14,1231.043,1249.663,1214.254,1248.442,2706081.0
2012-07-15,1231.043,1249.663,1214.254,1248.442,2706081.0
2012-07-16,1242.947,1244.473,1229.822,1234.4,2315801.0
2012-07-17,1239.284,1249.968,1218.528,1220.665,2941680.0
2012-07-18,1233.18,1248.747,1215.781,1238.063,2396074.0
2012-07-19,1235.621,1250.273,1231.959,1242.337,3466281.0
2012-07-20,1242.337,1266.451,1237.453,1238.369,3916191.0
2012-07-21,1242.337,1266.451,1237.453,1238.369,3916191.0
2012-07-22,1242.337,1266.451,1237.453,1238.369,3916191.0
2012-07-23,1215.475,1216.391,1183.12,1189.225,3784185.0
2012-07-24,1193.193,1202.045,1177.015,1180.678,2387740.0
2012-07-25,1170.91,1199.603,1168.163,1179.457,2053254.0
2012-07-26,1186.172,1207.234,1166.637,1198.992,3262647.0
2012-07-27,1159.921,1179.762,1133.365,1156.258,6889588.0
2012-07-28,1159.921,1179.762,1133.365,1156.258,6889588.0
2012-07-29,1159.921,1179.762,1133.365,1156.258,6889588.0
2012-07-30,1135.807,1174.573,1133.365,1170.605,3309658.0
2012-07-31,1164.805,1184.951,1159.921,1159.921,3302559.0
2012-08-01,1157.174,1175.489,1155.953,1172.131,2417893.0
2012-08-02,1170.91,1173.962,1129.702,1131.839,4408815.0
2012-08-03,1134.891,1168.773,1132.144,1160.227,2583611.0
2012-08-04,1134.891,1168.773,1132.144,1160.227,2583611.0
2012-08-05,1134.891,1168.773,1132.144,1160.227,2583611.0
2012-08-06,1162.363,1184.646,1156.258,1175.794,3327282.0
2012-08-07,1174.573,1225.854,1174.573,1225.854,3591657.0
2012-08-08,1221.58,1237.758,1214.254,1237.758,2940560.0
2012-08-09,1238.369,1249.663,1229.517,1235.927,2724515.0
2012-08-10,1233.18,1250.884,1222.191,1245.389,1784247.0
2012-08-11,1233.18,1250.884,1222.191,1245.389,1784247.0
2012-08-12,1233.18,1250.884,1222.191,1245.389,1784247.0
2012-08-13,1242.947,1246.305,1222.801,1232.874,1612696.0
2012-08-14,1242.337,1250.884,1226.159,1231.653,2308560.0
2012-08-15,1230.049,1231.899,1192.121,1196.13,2764979.0
2012-08-16,1205.38,1221.107,1189.346,1217.715,3114423.0
2012-08-17,1221.415,1221.415,1179.478,1188.729,5382320.0
2012-08-18,1221.415,1221.415,1179.478,1188.729,5382320.0
2012-08-19,1221.415,1221.415,1179.478,1188.729,5382320.0
2012-08-20,1190.887,1191.504,1179.478,1180.712,2540682.0
2012-08-21,1185.029,1230.666,1183.487,1222.957,2956842.0
2012-08-22,1206.305,1208.772,1171.461,1177.936,3085023.0
2012-08-23,1190.271,1208.156,1186.262,1197.363,3764970.0
2012-08-24,1181.945,1183.795,1151.417,1162.518,3556403.0
2012-08-25,1181.945,1183.795,1151.417,1162.518,3556403.0
2012-08-26,1181.945,1183.795,1151.417,1162.518,3556403.0
2012-08-27,1181.945,1183.795,1151.417,1162.518,3556403.0
2012-08-28,1173.003,1173.003,1143.4,1150.492,3194129.0
2012-08-29,1146.175,1146.175,1118.114,1119.965,2982846.0
2012-08-30,1118.114,1118.114,1078.336,1081.42,4064197.0
2012-08-31,1082.345,1107.322,1070.627,1079.261,8262273.0
2012-09-01,1082.345,1107.322,1070.627,1079.261,8262273.0
2012-09-02,1082.345,1107.322,1070.627,1079.261,8262273.0
2012-09-03,1079.261,1100.229,1076.794,1093.446,2823670.0
2012-09-04,1097.454,1098.379,1074.944,1078.336,3928943.0
2012-09-05,1082.653,1084.503,1061.068,1082.653,3037023.0
2012-09-06,1090.362,1138.158,1085.737,1135.074,4894208.0
2012-09-07,1177.628,1216.79,1160.976,1216.481,7531063.0
2012-09-08,1177.628,1216.79,1160.976,1216.481,7531063.0
2012-09-09,1177.628,1216.79,1160.976,1216.481,7531063.0
2012-09-10,1214.94,1248.551,1210.622,1234.366,3088129.0
2012-09-11,1216.173,1216.173,1178.553,1205.689,4184816.0
2012-09-12,1202.297,1206.305,1164.985,1172.694,5784777.0
2012-09-13,1168.685,1180.403,1156.968,1177.32,3233377.0
2012-09-14,1230.049,1286.787,1220.49,1285.246,8519001.0
2012-09-15,1230.049,1286.787,1220.49,1285.246,8519001.0
2012-09-16,1230.049,1286.787,1220.49,1285.246,8519001.0
2012-09-17,1277.537,1289.871,1248.242,1255.951,3464785.0
2012-09-18,1240.842,1248.242,1225.424,1238.992,3785369.0
2012-09-19,1251.943,1277.537,1243.617,1254.41,3604426.0
2012-09-20,1236.525,1240.842,1192.121,1198.905,4791287.0
2012-09-21,1210.006,1216.481,1189.037,1195.204,5716930.0
2012-09-22,1210.006,1216.481,1189.037,1195.204,5716930.0
2012-09-23,1210.006,1216.481,1189.037,1195.204,5716930.0
2012-09-24,1175.469,1177.936,1147.717,1164.06,3789437.0
2012-09-25,1163.135,1183.487,1161.285,1172.077,3180583.0
2012-09-26,1131.374,1157.276,1122.431,1129.215,3873889.0
2012-09-27,1144.325,1157.584,1135.383,1139.391,4016626.0
2012-09-28,1142.475,1148.642,1118.114,1120.581,4364837.0
2012-09-29,1142.475,1148.642,1118.114,1120.581,4364837.0
2012-09-30,1142.475,1148.642,1118.114,1120.581,4364837.0
2012-10-01,1119.656,1175.469,1119.656,1166.219,4076582.0
2012-10-02,1154.501,1177.32,1147.409,1156.351,2771740.0
2012-10-03,1145.558,1158.818,1115.647,1121.198,5771060.0
2012-10-04,1124.59,1132.916,1104.238,1118.731,3745557.0
2012-10-05,1124.59,1159.435,1113.797,1117.806,4096940.0
2012-10-06,1124.59,1159.435,1113.797,1117.806,4096940.0
2012-10-07,1124.59,1159.435,1113.797,1117.806,4096940.0
2012-10-08,1110.097,1113.489,1094.987,1111.639,2348876.0
2012-10-09,1116.264,1142.475,1107.322,1118.423,3408391.0
2012-10-10,1114.414,1144.017,1114.414,1125.823,3027332.0
2012-10-11,1117.806,1152.034,1116.573,1144.325,3268087.0
2012-10-12,1136.616,1152.342,1125.207,1125.207,4588169.0
2012-10-13,1136.616,1152.342,1125.207,1125.207,4588169.0
2012-10-14,1136.616,1152.342,1125.207,1125.207,4588169.0
2012-10-15,1119.348,1126.44,1094.062,1103.005,3634265.0
2012-10-16,1108.247,1119.348,1095.296,1115.647,4141209.0
2012-10-17,1118.731,1179.786,1115.956,1175.161,5644023.0
2012-10-18,1181.328,1205.38,1162.21,1172.077,4617660.0
2012-10-19,1167.76,1181.945,1161.593,1169.611,3320882.0
2012-10-20,1167.76,1181.945,1161.593,1169.611,3320882.0
2012-10-21,1167.76,1181.945,1161.593,1169.611,3320882.0
2012-10-22,1167.452,1205.689,1163.135,1177.011,3253123.0
2012-10-23,1182.562,1182.87,1140.625,1146.175,3370280.0
2012-10-24,1152.034,1164.677,1134.766,1157.584,2459286.0
2012-10-25,1182.87,1186.262,1144.325,1145.558,3276506.0
2012-10-26,1172.694,1197.055,1158.51,1192.429,7828895.0
2012-10-27,1172.694,1197.055,1158.51,1192.429,7828895.0
2012-10-28,1172.694,1197.055,1158.51,1192.429,7828895.0
2012-10-29,1189.654,1194.588,1164.06,1182.253,2948061.0
2012-10-30,1185.337,1199.213,1184.412,1194.588,1312731.0
2012-10-31,1193.663,1201.988,1171.769,1173.619,3365638.0
2012-11-01,1176.394,1202.297,1163.752,1194.279,3265463.0
2012-11-02,1192.429,1217.098,1190.887,1194.588,3472784.0
2012-11-03,1192.429,1217.098,1190.887,1194.588,3472784.0
2012-11-04,1192.429,1217.098,1190.887,1194.588,3472784.0
2012-11-05,1182.87,1196.438,1168.685,1192.121,2070467.0
2012-11-06,1192.121,1201.063,1185.954,1191.504,2720359.0
2012-11-07,1201.988,1202.605,1150.492,1156.043,3460794.0
2012-11-08,1168.377,1173.619,1156.043,1161.902,2462896.0
2012-11-09,1158.818,1160.051,1136.924,1150.801,3466786.0
2012-11-10,1158.818,1160.051,1136.924,1150.801,3466786.0
2012-11-11,1158.818,1160.051,1136.924,1150.801,3466786.0
2012-11-12,1147.1,1150.801,1123.973,1127.057,3552857.0
2012-11-13,1100.846,1101.155,1072.785,1091.595,7060342.0
2012-11-14,1092.829,1095.604,1063.843,1063.843,4939167.0
2012-11-15,1052.742,1059.834,1038.249,1042.874,4534524.0
2012-11-16,1041.641,1053.667,1025.298,1026.223,6147316.0
2012-11-17,1041.641,1053.667,1025.298,1026.223,6147316.0
2012-11-18,1041.641,1053.667,1025.298,1026.223,6147316.0
2012-11-19,1044.108,1060.451,1040.716,1054.901,3726973.0
2012-11-20,1053.05,1053.05,1032.39,1044.725,2553921.0
2012-11-21,1037.941,1042.258,1029.615,1037.016,2807964.0
2012-11-22,1043.8,1063.226,1038.866,1051.2,3275567.0
2012-11-23,1050.275,1067.235,1039.791,1060.143,2230030.0
2012-11-24,1050.275,1067.235,1039.791,1060.143,2230030.0
2012-11-25,1050.275,1067.235,1039.791,1060.143,2230030.0
2012-11-26,1053.05,1063.226,1045.958,1060.759,1929005.0
2012-11-27,1070.01,1073.402,1049.967,1057.367,2021558.0
2012-11-28,1049.967,1059.218,1038.557,1052.742,2902331.0
2012-11-29,1062.301,1094.062,1061.684,1087.895,3204592.0
2012-11-30,1085.737,1095.296,1068.16,1068.468,4196869.0
2012-12-01,1085.737,1095.296,1068.16,1068.468,4196869.0
2012-12-02,1085.737,1095.296,1068.16,1068.468,4196869.0
2012-12-03,1070.627,1084.503,1062.918,1074.636,2234790.0
2012-12-04,1069.085,1076.794,1063.535,1071.244,1946623.0
2012-12-05,1083.578,1116.881,1079.878,1097.763,6712964.0
2012-12-06,1102.696,1120.581,1102.388,1117.498,3113193.0
2012-12-07,1117.189,1126.132,1103.005,1116.881,3578000.0
2012-12-08,1117.189,1126.132,1103.005,1116.881,3578000.0
2012-12-09,1117.189,1126.132,1103.005,1116.881,3578000.0
2012-12-10,1112.564,1121.198,1109.172,1119.039,1735876.0
2012-12-11,1116.573,1137.849,1110.097,1130.449,2367909.0
2012-12-12,1137.233,1168.069,1136.616,1160.976,4661984.0
2012-12-13,1164.985,1168.685,1130.757,1145.25,3469321.0
2012-12-14,1139.083,1140.008,1119.965,1126.44,3430596.0
2012-12-15,1139.083,1140.008,1119.965,1126.44,3430596.0
2012-12-16,1139.083,1140.008,1119.965,1126.44,3430596.0
2012-12-17,1125.823,1144.942,1125.207,1144.942,2341333.0
2012-12-18,1151.109,1175.161,1147.717,1168.377,3980004.0
2012-12-19,1177.011,1186.57,1161.285,1167.452,3402680.0
2012-12-20,1171.152,1172.077,1156.968,1163.443,1902186.0
2012-12-21,1154.501,1157.893,1138.158,1157.893,4397253.0
2012-12-22,1154.501,1157.893,1138.158,1157.893,4397253.0
2012-12-23,1154.501,1157.893,1138.158,1157.893,4397253.0
2012-12-24,1158.51,1160.976,1148.642,1160.051,517771.0
2012-12-25,1158.51,1160.976,1148.642,1160.051,517771.0
2012-12-26,1158.51,1160.976,1148.642,1160.051,517771.0
2012-12-27,1154.809,1197.98,1154.501,1184.72,1656773.0
2012-12-28,1184.103,1195.204,1169.919,1174.236,974239.0
2012-12-29,1184.103,1195.204,1169.919,1174.236,974239.0
2012-12-30,1184.103,1195.204,1169.919,1174.236,974239.0
2012-12-31,1162.827,1175.161,1157.893,1168.069,699277.0
2013-01-01,1162.827,1175.161,1157.893,1168.069,699277.0
2013-01-02,1193.663,1245.159,1193.663,1235.6,4112810.0
2013-01-03,1231.899,1242.384,1218.023,1242.384,2342310.0
2013-01-04,1234.675,1235.908,1215.248,1234.675,2554428.0
2013-01-05,1234.675,1235.908,1215.248,1234.675,2554428.0
2013-01-06,1234.675,1235.908,1215.248,1234.675,2554428.0
2013-01-07,1229.124,1241.458,1217.406,1233.749,2783549.0
2013-01-08,1242.692,1272.295,1234.983,1250.709,4882202.0
2013-01-09,1255.643,1263.969,1237.45,1258.727,2874730.0
2013-01-10,1262.427,1284.012,1259.035,1277.845,4214885.0
2013-01-11,1275.07,1275.686,1250.093,1259.343,4302951.0
2013-01-12,1275.07,1275.686,1250.093,1259.343,4302951.0
2013-01-13,1275.07,1275.686,1250.093,1259.343,4302951.0
2013-01-14,1259.96,1265.202,1253.485,1255.951,2488520.0
2013-01-15,1263.044,1268.594,1199.521,1209.389,5799278.0
2013-01-16,1173.928,1183.795,1145.558,1172.386,6074740.0
2013-01-17,1148.025,1177.32,1142.166,1166.835,3742180.0
2013-01-18,1174.236,1182.253,1153.267,1162.827,3933018.0
2013-01-19,1174.236,1182.253,1153.267,1162.827,3933018.0
2013-01-20,1174.236,1182.253,1153.267,1162.827,3933018.0
2013-01-21,1156.968,1177.32,1154.501,1171.461,1774568.0
2013-01-22,1172.694,1179.786,1152.034,1171.461,2841391.0
2013-01-23,1173.003,1182.253,1149.259,1152.651,2818940.0
2013-01-24,1151.109,1172.077,1146.175,1168.377,2876716.0
2013-01-25,1186.262,1194.279,1148.642,1163.135,3097017.0
2013-01-26,1186.262,1194.279,1148.642,1163.135,3097017.0
2013-01-27,1186.262,1194.279,1148.642,1163.135,3097017.0
2013-01-28,1168.069,1172.386,1149.875,1154.809,1785757.0
2013-01-29,1154.501,1195.204,1147.409,1189.962,4105209.0
2013-01-30,1189.962,1195.204,1156.351,1162.518,2737465.0
2013-01-31,1163.135,1175.469,1159.435,1163.443,2975504.0
2013-02-01,1167.76,1211.856,1166.835,1205.072,3453141.0
2013-02-02,1167.76,1211.856,1166.835,1205.072,3453141.0
2013-02-03,1167.76,1211.856,1166.835,1205.072,3453141.0
2013-02-04,1208.772,1211.548,1176.086,1186.879,2580477.0
2013-02-05,1183.795,1204.147,1178.245,1191.504,2549156.0
2013-02-06,1197.055,1206.614,1190.887,1199.213,4014227.0
2013-02-07,1201.063,1212.781,1185.954,1194.588,2334385.0
2013-02-08,1203.53,1230.358,1203.222,1216.481,2848301.0
2013-02-09,1203.53,1230.358,1203.222,1216.481,2848301.0
2013-02-10,1203.53,1230.358,1203.222,1216.481,2848301.0
2013-02-11,1213.089,1227.274,1203.839,1215.865,1477729.0
2013-02-12,1210.006,1220.49,1207.539,1220.182,1386263.0
2013-02-13,1226.04,1256.877,1225.115,1241.767,2309122.0
2013-02-14,1242.692,1253.176,1218.64,1241.458,4016126.0
2013-02-15,1264.277,1288.021,1252.559,1257.493,5722256.0
2013-02-16,1264.277,1288.021,1252.559,1257.493,5722256.0
2013-02-17,1264.277,1288.021,1252.559,1257.493,5722256.0
2013-02-18,1251.326,1254.41,1219.257,1222.957,3329907.0
2013-02-19,1218.64,1235.291,1213.089,1230.666,3291517.0
2013-02-20,1232.208,1242.384,1197.98,1203.222,3743650.0
2013-02-21,1197.671,1197.98,1174.236,1185.954,4055628.0
2013-02-22,1193.354,1215.556,1185.954,1197.671,3064823.0
2013-02-23,1193.354,1215.556,1185.954,1197.671,3064823.0
2013-02-24,1193.354,1215.556,1185.954,1197.671,3064823.0
2013-02-25,1206.305,1233.749,1206.305,1222.032,3963100.0
2013-02-26,1192.429,1209.081,1190.579,1195.513,3110895.0
2013-02-27,1198.288,1208.156,1175.778,1204.147,2642001.0
2013-02-28,1211.856,1211.856,1173.619,1185.337,4240590.0
2013-03-01,1183.178,1183.487,1150.801,1171.769,3360353.0
2013-03-02,1183.178,1183.487,1150.801,1171.769,3360353.0
2013-03-03,1183.178,1183.487,1150.801,1171.769,3360353.0
2013-03-04,1132.607,1144.942,1125.515,1140.316,4221729.0
2013-03-05,1146.175,1164.368,1140.625,1158.51,3040786.0
2013-03-06,1160.976,1163.752,1135.691,1138.775,3040179.0
2013-03-07,1141.858,1158.51,1140.008,1141.55,2868782.0
2013-03-08,1149.259,1153.576,1129.215,1141.241,4037205.0
2013-03-09,1149.259,1153.576,1129.215,1141.241,4037205.0
2013-03-10,1149.259,1153.576,1129.215,1141.241,4037205.0
2013-03-11,1142.166,1149.567,1137.849,1147.717,2777447.0
2013-03-12,1143.092,1165.602,1140.316,1152.342,3203905.0
2013-03-13,1150.184,1158.818,1132.607,1147.1,4610219.0
2013-03-14,1146.175,1153.267,1135.999,1149.259,5251373.0
2013-03-15,1155.734,1172.077,1152.651,1167.144,5764225.0
2013-03-16,1155.734,1172.077,1152.651,1167.144,5764225.0
2013-03-17,1155.734,1172.077,1152.651,1167.144,5764225.0
2013-03-18,1143.092,1165.602,1130.449,1155.426,3013107.0
2013-03-19,1152.034,1152.034,1114.414,1122.431,3577117.0
2013-03-20,1131.29,1142.61,1110.224,1114.94,3624705.0
2013-03-21,1118.714,1121.858,1091.044,1104.25,3268697.0
2013-03-22,1099.848,1109.281,1086.328,1087.586,2407230.0
2013-03-23,1099.848,1109.281,1086.328,1087.586,2407230.0
2013-03-24,1099.848,1109.281,1086.328,1087.586,2407230.0
2013-03-25,1097.647,1100.477,1074.066,1080.04,2541988.0
2013-03-26,1074.066,1099.534,1074.066,1091.673,4602340.0
2013-03-27,1096.704,1106.451,1074.066,1082.869,2875867.0
2013-03-28,1077.21,1086.328,1059.917,1064.004,3415225.0
2013-03-29,1077.21,1086.328,1059.917,1064.004,3415225.0
2013-03-30,1077.21,1086.328,1059.917,1064.004,3415225.0
2013-03-31,1077.21,1086.328,1059.917,1064.004,3415225.0
2013-04-01,1077.21,1086.328,1059.917,1064.004,3415225.0
2013-04-02,1061.489,1069.664,1049.855,1052.685,4465382.0
2013-04-03,1046.396,1046.711,1026.588,1037.593,4397898.0
2013-04-04,1035.077,1055.2,1028.16,1035.077,3900208.0
2013-04-05,1042.623,1049.226,1016.526,1030.99,3784272.0
2013-04-06,1042.623,1049.226,1016.526,1030.99,3784272.0
2013-04-07,1042.623,1049.226,1016.526,1030.99,3784272.0
2013-04-08,1037.593,1047.969,1025.645,1034.134,1768767.0
2013-04-09,1050.17,1070.293,1049.226,1068.72,2881556.0
2013-04-10,1068.092,1077.524,1062.118,1065.891,11114297.0
2013-04-11,1065.262,1065.262,1037.907,1050.798,3341809.0
2013-04-12,1045.139,1058.973,1030.675,1032.562,3187717.0
2013-04-13,1045.139,1058.973,1030.675,1032.562,3187717.0
2013-04-14,1045.139,1058.973,1030.675,1032.562,3187717.0
2013-04-15,1037.278,1037.278,982.254,990.429,5870750.0
2013-04-16,985.399,1015.898,984.141,997.976,3870423.0
2013-04-17,1004.893,1006.779,969.363,976.595,3445625.0
2013-04-18,979.739,988.543,968.42,982.254,3476458.0
2013-04-19,1011.81,1014.64,992.945,1003.95,4940233.0
2013-04-20,1011.81,1014.64,992.945,1003.95,4940233.0
2013-04-21,1011.81,1014.64,992.945,1003.95,4940233.0
2013-04-22,1001.434,1018.099,991.058,1001.434,3014867.0
2013-04-23,1001.12,1010.552,985.399,1003.321,2823491.0
2013-04-24,1010.238,1030.99,1002.377,1022.186,10540737.0
2013-04-25,1025.016,1043.567,1021.243,1036.964,5044630.0
2013-04-26,1032.876,1034.134,1003.321,1009.924,3186451.0
2013-04-27,1032.876,1034.134,1003.321,1009.924,3186451.0
2013-04-28,1032.876,1034.134,1003.321,1009.924,3186451.0
2013-04-29,1016.841,1025.645,999.233,1011.81,2514207.0
2013-04-30,1009.924,1018.099,976.595,984.141,4844683.0
2013-05-01,991.058,999.862,978.167,983.198,1547866.0
2013-05-02,980.682,988.228,968.105,986.027,9984126.0
2013-05-03,991.058,1030.99,989.801,1028.474,5426673.0
2013-05-04,991.058,1030.99,989.801,1028.474,5426673.0
2013-05-05,991.058,1030.99,989.801,1028.474,5426673.0
2013-05-06,991.058,1030.99,989.801,1028.474,5426673.0
2013-05-07,1030.047,1044.51,1018.413,1020.614,5366077.0
2013-05-08,1025.33,1052.056,1025.33,1047.654,3486455.0
2013-05-09,1048.912,1063.375,1042.309,1048.283,3124633.0
2013-05-10,1050.484,1057.401,990.744,1000.491,7426624.0
2013-05-11,1050.484,1057.401,990.744,1000.491,7426624.0
2013-05-12,1050.484,1057.401,990.744,1000.491,7426624.0
2013-05-13,1004.264,1005.207,978.167,991.687,5054030.0
2013-05-14,996.718,996.718,953.013,974.708,3619192.0
2013-05-15,978.796,978.796,958.987,970.935,2922249.0
2013-05-16,974.708,975.966,947.668,974.079,5008466.0
2013-05-17,975.337,999.862,971.564,987.285,3169556.0
2013-05-18,975.337,999.862,971.564,987.285,3169556.0
2013-05-19,975.337,999.862,971.564,987.285,3169556.0
2013-05-20,984.455,987.6,958.044,976.595,2243307.0
2013-05-21,978.796,1019.671,975.652,1019.671,4722908.0
2013-05-22,1021.243,1066.205,1010.238,1039.794,4645106.0
2013-05-23,984.141,1005.836,980.053,987.285,4459756.0
2013-05-24,990.429,996.089,976.28,978.796,2437973.0
2013-05-25,990.429,996.089,976.28,978.796,2437973.0
2013-05-26,990.429,996.089,976.28,978.796,2437973.0
2013-05-27,990.429,996.089,976.28,978.796,2437973.0
2013-05-28,976.595,986.027,968.734,968.734,3663009.0
2013-05-29,964.018,982.254,951.127,967.162,3362888.0
2013-05-30,964.332,988.543,958.987,982.254,2516512.0
2013-05-31,984.455,990.744,959.93,959.93,5972217.0
2013-06-01,984.455,990.744,959.93,959.93,5972217.0
2013-06-02,984.455,990.744,959.93,959.93,5972217.0
2013-06-03,958.673,974.708,950.183,968.42,3023732.0
2013-06-04,979.425,981.626,950.812,954.9,2553116.0
2013-06-05,943.266,945.781,912.138,914.339,5173932.0
2013-06-06,913.71,922.829,899.561,905.535,4717294.0
2013-06-07,905.221,923.772,894.845,919.999,3350907.0
2013-06-08,905.221,923.772,894.845,919.999,3350907.0
2013-06-09,905.221,923.772,894.845,919.999,3350907.0
2013-06-10,914.025,915.911,881.011,893.902,3474664.0
2013-06-11,885.727,885.727,849.883,862.46,5105360.0
2013-06-12,859.63,872.207,856.171,864.346,4945705.0
2013-06-13,851.14,886.356,845.795,880.382,4274144.0
2013-06-14,892.959,908.051,882.268,896.732,3973244.0
2013-06-15,892.959,908.051,882.268,896.732,3973244.0
2013-06-16,892.959,908.051,882.268,896.732,3973244.0
2013-06-17,900.819,901.134,880.382,884.784,2298509.0
2013-06-18,879.753,902.706,877.866,895.16,3235596.0
2013-06-19,897.989,903.334,880.696,885.412,3335097.0
2013-06-20,865.289,872.207,849.883,854.599,6565830.0
2013-06-21,858.372,870.006,843.594,850.197,8597645.0
2013-06-22,858.372,870.006,843.594,850.197,8597645.0
2013-06-23,858.372,870.006,843.594,850.197,8597645.0
2013-06-24,846.424,846.424,815.296,815.925,4887689.0
2013-06-25,823.786,834.476,812.152,816.868,4663532.0
2013-06-26,817.812,818.126,784.169,789.828,6933317.0
2013-06-27,793.916,808.379,793.916,795.488,5019621.0
2013-06-28,801.462,812.152,788.57,796.117,4836146.0
2013-06-29,801.462,812.152,788.57,796.117,4836146.0
2013-06-30,801.462,812.152,788.57,796.117,4836146.0
2013-07-01,808.065,817.183,791.715,812.467,3190561.0
2013-07-02,816.554,821.899,801.776,804.92,3726354.0
2013-07-03,796.117,796.117,751.783,759.015,6669264.0
2013-07-04,766.875,799.89,765.303,794.23,5710107.0
2013-07-05,797.689,799.89,763.102,765.303,5852041.0
2013-07-06,797.689,799.89,763.102,765.303,5852041.0
2013-07-07,797.689,799.89,763.102,765.303,5852041.0
2013-07-08,771.277,789.828,764.36,782.911,3022173.0
2013-07-09,798.003,813.724,797.06,806.178,3307549.0
2013-07-10,800.833,806.807,787.313,797.374,2843717.0
2013-07-11,827.873,846.739,824.729,840.764,6372472.0
2013-07-12,842.651,842.965,811.523,814.039,3700104.0
2013-07-13,842.651,842.965,811.523,814.039,3700104.0
2013-07-14,842.651,842.965,811.523,814.039,3700104.0
2013-07-15,814.667,833.533,814.353,817.812,2807930.0
2013-07-16,828.502,836.048,817.497,832.59,4348215.0
2013-07-17,838.878,863.403,835.734,853.341,4097650.0
2013-07-18,858.372,869.377,847.682,866.233,3187102.0
2013-07-19,864.661,874.408,848.939,867.176,3794761.0
2013-07-20,864.661,874.408,848.939,867.176,3794761.0
2013-07-21,864.661,874.408,848.939,867.176,3794761.0
2013-07-22,870.635,888.557,863.088,883.526,2788509.0
2013-07-23,891.072,909.937,889.5,902.391,4482604.0
2013-07-24,902.077,928.488,893.902,904.278,4435947.0
2013-07-25,896.103,896.103,868.434,873.464,3361630.0
2013-07-26,902.391,902.391,862.145,874.722,4487202.0
2013-07-27,902.391,902.391,862.145,874.722,4487202.0
2013-07-28,902.391,902.391,862.145,874.722,4487202.0
2013-07-29,878.181,897.36,870.949,894.216,2195046.0
2013-07-30,898.933,900.19,888.557,892.644,1928690.0
2013-07-31,896.732,901.762,882.268,885.412,2556468.0
2013-08-01,890.443,932.89,890.443,932.576,3510955.0
2013-08-02,932.576,937.292,912.138,916.226,3231070.0
2013-08-03,932.576,937.292,912.138,916.226,3231070.0
2013-08-04,932.576,937.292,912.138,916.226,3231070.0
2013-08-05,918.112,933.519,917.798,927.859,2154730.0
2013-08-06,926.287,926.916,882.583,890.443,4079920.0
2013-08-07,885.098,899.876,874.093,877.237,3225894.0
2013-08-08,886.67,915.283,883.84,914.654,3079226.0
2013-08-09,919.999,972.507,910.881,969.992,4127363.0
2013-08-10,919.999,972.507,910.881,969.992,4127363.0
2013-08-11,919.999,972.507,910.881,969.992,4127363.0
2013-08-12,970.621,992.001,952.384,985.713,4227200.0
2013-08-13,986.656,996.089,977.538,988.857,4177709.0
2013-08-14,987.706,990.893,978.785,984.52,2894183.0
2013-08-15,981.334,986.113,946.924,952.977,2999114.0
2013-08-16,951.384,986.751,950.747,986.113,3599754.0
