,RIO LN Equity,RIO LN Equity,RIO LN Equity,RIO LN Equity,RIO LN Equity
2013-07-29,1395.648,1414.049,1383.46,1404.968,2722531.0
2013-07-30,1404.968,1416.917,1401.144,1413.81,3427561.0
2013-07-31,1412.615,1435.318,1406.402,1412.376,4417177.0
2013-08-01,1429.344,1453.003,1425.998,1452.047,3991375.0
2013-08-02,1450.613,1458.5,1432.451,1451.091,4695328.0
2013-08-03,1450.613,1458.5,1432.451,1451.091,4695328.0
2013-08-04,1450.613,1458.5,1432.451,1451.091,4695328.0
2013-08-05,1453.481,1467.342,1443.444,1455.632,3787196.0
2013-08-06,1449.657,1450.852,1417.156,1433.646,3608585.0
2013-08-07,1415.483,1423.847,1394.931,1411.659,3905356.0
2013-08-08,1412.376,1445.595,1388.478,1441.771,4673167.0
2013-08-09,1453.481,1516.572,1447.506,1513.943,6345771.0
2013-08-10,1453.481,1516.572,1447.506,1513.943,6345771.0
2013-08-11,1453.481,1516.572,1447.506,1513.943,6345771.0
2013-08-12,1519.201,1543.577,1502.711,1525.653,5127390.0
2013-08-13,1527.087,1563.412,1527.087,1559.588,7749091.0
2013-08-14,1552.92,1565.071,1539.311,1552.191,3785034.0
2013-08-15,1545.143,1545.143,1495.08,1508.204,4040236.0
2013-08-16,1501.156,1527.159,1497.997,1508.933,4143128.0
2013-08-17,1501.156,1527.159,1497.997,1508.933,4143128.0
2013-08-18,1501.156,1527.159,1497.997,1508.933,4143128.0
2013-08-19,1492.164,1501.885,1479.041,1484.873,2662716.0
2013-08-20,1467.862,1485.116,1445.017,1482.2,5106480.0
2013-08-21,1460.571,1475.395,1445.017,1451.822,3890301.0
2013-08-22,1452.308,1488.033,1449.392,1479.284,3353156.0
2013-08-23,1474.666,1506.502,1469.806,1491.678,2491183.0
2013-08-24,1474.666,1506.502,1469.806,1491.678,2491183.0
2013-08-25,1474.666,1506.502,1469.806,1491.678,2491183.0
2013-08-26,1474.666,1506.502,1469.806,1491.678,549.0
2013-08-27,1463.001,1477.097,1446.962,1454.495,3559667.0
2013-08-28,1435.783,1448.42,1422.659,1445.99,3180593.0
2013-08-29,1453.28,1454.738,1424.604,1431.651,2344423.0
2013-08-30,1433.352,1439.428,1413.667,1415.855,3226833.0
2013-08-31,1433.352,1439.428,1413.667,1415.855,3226833.0
2013-09-01,1433.352,1439.428,1413.667,1415.855,3226833.0
2013-09-02,1453.28,1489.491,1446.476,1475.152,3870918.0
2013-09-03,1499.941,1500.427,1467.133,1486.574,3640775.0
2013-09-04,1506.745,1506.745,1480.499,1497.024,3116054.0
2013-09-05,1497.024,1515.737,1487.79,1506.016,2848485.0
2013-09-06,1500.913,1519.383,1489.734,1505.287,2657636.0
2013-09-07,1500.913,1519.383,1489.734,1505.287,2657636.0
2013-09-08,1500.913,1519.383,1489.734,1505.287,2657636.0
2013-09-09,1513.55,1529.833,1511.363,1521.57,3090418.0
2013-09-10,1547.816,1571.39,1544.657,1563.856,5612756.0
2013-09-11,1566.043,1584.27,1548.545,1558.752,4020718.0
2013-09-12,1556.808,1568.473,1532.02,1548.788,4264110.0
2013-09-13,1540.769,1542.713,1509.419,1527.645,3595087.0
2013-09-14,1540.769,1542.713,1509.419,1527.645,3595087.0
2013-09-15,1540.769,1542.713,1509.419,1527.645,3595087.0
2013-09-16,1550.49,1558.266,1535.179,1546.844,3030063.0
2013-09-17,1532.02,1544.171,1522.785,1531.534,3314779.0
2013-09-18,1521.327,1524.0,1499.941,1512.335,5051341.0
2013-09-19,1565.8,1569.445,1526.916,1526.916,4669021.0
2013-09-20,1528.618,1539.068,1505.044,1507.961,3697634.0
2013-09-21,1528.618,1539.068,1505.044,1507.961,3697634.0
2013-09-22,1528.618,1539.068,1505.044,1507.961,3697634.0
2013-09-23,1509.176,1515.251,1494.108,1506.745,1912615.0
2013-09-24,1502.128,1515.251,1488.276,1509.905,3872913.0
2013-09-25,1504.315,1529.104,1499.941,1525.701,3581710.0
2013-09-26,1520.841,1538.825,1515.737,1526.43,2344416.0
2013-09-27,1523.271,1524.486,1480.013,1490.706,3387653.0
2013-09-28,1523.271,1524.486,1480.013,1490.706,3387653.0
2013-09-29,1523.271,1524.486,1480.013,1490.706,3387653.0
2013-09-30,1465.917,1473.451,1446.719,1469.32,3593383.0
2013-10-01,1469.806,1473.937,1440.157,1456.197,2695621.0
2013-10-02,1444.288,1475.638,1430.193,1471.75,2941050.0
2013-10-03,1468.834,1488.519,1452.551,1458.141,2505877.0
2013-10-04,1460.571,1469.806,1443.073,1463.001,2254112.0
2013-10-05,1460.571,1469.806,1443.073,1463.001,2254112.0
2013-10-06,1460.571,1469.806,1443.073,1463.001,2254112.0
2013-10-07,1454.495,1460.571,1435.054,1458.141,2245821.0
2013-10-08,1456.197,1456.44,1426.548,1446.719,3034222.0
2013-10-09,1448.42,1458.384,1427.763,1437.484,3476569.0
2013-10-10,1443.073,1474.909,1437.727,1465.431,2979241.0
2013-10-11,1483.901,1499.455,1467.619,1496.781,2522389.0
2013-10-12,1483.901,1499.455,1467.619,1496.781,2522389.0
2013-10-13,1483.901,1499.455,1467.619,1496.781,2522389.0
2013-10-14,1488.276,1502.128,1482.686,1498.969,2203407.0
2013-10-15,1535.908,1565.071,1530.805,1562.641,5724025.0
2013-10-16,1557.537,1569.445,1544.171,1562.641,3147136.0
2013-10-17,1553.649,1562.884,1539.797,1551.219,2291689.0
2013-10-18,1556.808,1575.521,1550.733,1565.071,3071891.0
2013-10-19,1556.808,1575.521,1550.733,1565.071,3071891.0
2013-10-20,1556.808,1575.521,1550.733,1565.071,3071891.0
2013-10-21,1567.258,1582.326,1561.183,1575.764,2423399.0
2013-10-22,1568.473,1601.282,1566.043,1585.242,4003189.0
2013-10-23,1576.493,1583.055,1547.816,1565.071,3478366.0
2013-10-24,1565.557,1580.868,1559.725,1572.362,2250449.0
2013-10-25,1562.155,1576.493,1549.518,1566.286,2456549.0
2013-10-26,1562.155,1576.493,1549.518,1566.286,2456549.0
2013-10-27,1562.155,1576.493,1549.518,1566.286,2456549.0
2013-10-28,1578.194,1580.139,1544.9,1551.705,2471425.0
2013-10-29,1541.498,1564.828,1529.833,1552.191,2332746.0
2013-10-30,1558.023,1573.334,1550.976,1555.593,2470407.0
2013-10-31,1551.462,1560.211,1532.506,1534.936,3234746.0
2013-11-01,1535.422,1565.071,1525.458,1547.573,3082465.0
2013-11-02,1535.422,1565.071,1525.458,1547.573,3082465.0
2013-11-03,1535.422,1565.071,1525.458,1547.573,3082465.0
2013-11-04,1558.509,1601.525,1558.509,1598.851,3973502.0
2013-11-05,1603.469,1642.596,1601.768,1618.779,5676375.0
2013-11-06,1624.612,1643.082,1614.648,1616.106,3077612.0
2013-11-07,1608.086,1643.325,1590.832,1601.039,3302518.0
2013-11-08,1577.951,1614.162,1574.792,1613.19,2611850.0
2013-11-09,1577.951,1614.162,1574.792,1613.19,2611850.0
2013-11-10,1577.951,1614.162,1574.792,1613.19,2611850.0
2013-11-11,1592.29,1597.15,1576.25,1591.318,2703185.0
2013-11-12,1591.318,1593.262,1575.521,1587.915,2625461.0
2013-11-13,1576.007,1581.111,1537.123,1552.677,4129072.0
2013-11-14,1578.194,1585.485,1550.49,1569.445,2880846.0
2013-11-15,1575.278,1589.616,1561.183,1581.354,3209423.0
2013-11-16,1575.278,1589.616,1561.183,1581.354,3209423.0
2013-11-17,1575.278,1589.616,1561.183,1581.354,3209423.0
2013-11-18,1600.066,1600.796,1566.772,1586.7,2533440.0
2013-11-19,1578.194,1593.991,1555.836,1584.027,2473613.0
2013-11-20,1568.23,1612.704,1563.37,1603.955,2884509.0
2013-11-21,1585.971,1604.684,1576.493,1577.951,2737910.0
2013-11-22,1579.895,1583.298,1546.601,1552.434,2851971.0
2013-11-23,1579.895,1583.298,1546.601,1552.434,2851971.0
2013-11-24,1579.895,1583.298,1546.601,1552.434,2851971.0
2013-11-25,1555.107,1565.071,1532.992,1537.852,1956435.0
2013-11-26,1538.582,1547.816,1505.53,1511.606,3410904.0
2013-11-27,1508.933,1542.713,1506.745,1525.701,2802438.0
2013-11-28,1552.92,1601.282,1542.956,1584.999,4461295.0
2013-11-29,1578.923,1611.489,1577.465,1585.242,3682540.0
2013-11-30,1578.923,1611.489,1577.465,1585.242,3682540.0
2013-12-01,1578.923,1611.489,1577.465,1585.242,3682540.0
2013-12-02,1582.569,1594.234,1565.071,1570.418,2355024.0
2013-12-03,1560.211,1572.362,1531.291,1555.35,3658710.0
2013-12-04,1564.099,1595.692,1564.099,1585.728,3828961.0
2013-12-05,1583.541,1616.349,1567.744,1588.644,3604457.0
2013-12-06,1596.907,1613.676,1584.27,1606.385,3567297.0
2013-12-07,1596.907,1613.676,1584.27,1606.385,3567297.0
2013-12-08,1596.907,1613.676,1584.27,1606.385,3567297.0
2013-12-09,1604.927,1604.927,1578.437,1599.337,2283127.0
2013-12-10,1589.373,1596.907,1576.25,1582.569,2420792.0
2013-12-11,1572.362,1595.692,1557.78,1561.912,3341357.0
2013-12-12,1545.629,1577.708,1536.637,1551.462,3616298.0
2013-12-13,1542.713,1550.976,1518.168,1545.629,3009551.0
2013-12-14,1542.713,1550.976,1518.168,1545.629,3009551.0
2013-12-15,1542.713,1550.976,1518.168,1545.629,3009551.0
2013-12-16,1539.797,1576.25,1518.897,1564.342,2402938.0
2013-12-17,1564.099,1595.206,1553.892,1582.083,3408562.0
2013-12-18,1570.418,1600.552,1570.418,1578.923,2610445.0
2013-12-19,1586.943,1599.337,1576.736,1597.636,3343562.0
2013-12-20,1596.178,1610.516,1579.166,1610.516,7871798.0
2013-12-21,1596.178,1610.516,1579.166,1610.516,7871798.0
2013-12-22,1596.178,1610.516,1579.166,1610.516,7871798.0
2013-12-23,1612.704,1617.807,1600.796,1612.947,2196993.0
2013-12-24,1613.919,1616.592,1602.011,1616.106,346454.0
2013-12-25,1613.919,1616.592,1602.011,1616.106,346454.0
2013-12-26,1613.919,1616.592,1602.011,1616.106,346454.0
2013-12-27,1580.382,1647.699,1580.382,1642.353,2025797.0
2013-12-28,1580.382,1647.699,1580.382,1642.353,2025797.0
2013-12-29,1580.382,1647.699,1580.382,1642.353,2025797.0
2013-12-30,1633.118,1662.28,1633.118,1656.934,1951408.0
2013-12-31,1652.073,1661.065,1648.671,1657.177,554421.0
2014-01-01,1652.073,1661.065,1648.671,1657.177,554421.0
2014-01-02,1654.99,1657.906,1616.592,1637.978,3143216.0
2014-01-03,1637.978,1643.568,1622.668,1637.978,2172760.0
2014-01-04,1637.978,1643.568,1622.668,1637.978,2172760.0
2014-01-05,1637.978,1643.568,1622.668,1637.978,2172760.0
2014-01-06,1630.687,1633.118,1584.999,1587.429,3700922.0
2014-01-07,1577.951,1588.644,1557.537,1562.641,3843841.0
2014-01-08,1557.78,1566.043,1548.788,1550.49,4383351.0
2014-01-09,1552.191,1555.35,1508.69,1514.036,4948474.0
2014-01-10,1514.036,1550.49,1493.136,1526.187,5945903.0
2014-01-11,1514.036,1550.49,1493.136,1526.187,5945903.0
2014-01-12,1514.036,1550.49,1493.136,1526.187,5945903.0
2014-01-13,1536.394,1552.92,1528.618,1544.171,3074889.0
2014-01-14,1535.665,1543.442,1523.514,1539.797,2934006.0
2014-01-15,1553.406,1582.326,1545.629,1581.597,4638762.0
2014-01-16,1591.804,1650.858,1586.943,1620.723,8947996.0
2014-01-17,1625.098,1662.037,1624.369,1644.297,7329490.0
2014-01-18,1625.098,1662.037,1624.369,1644.297,7329490.0
2014-01-19,1625.098,1662.037,1624.369,1644.297,7329490.0
2014-01-20,1625.341,1651.587,1618.293,1621.453,4376079.0
2014-01-21,1614.162,1617.564,1566.286,1570.661,6008963.0
2014-01-22,1575.521,1613.676,1571.876,1577.708,5133711.0
2014-01-23,1562.641,1593.748,1556.808,1563.613,3934250.0
2014-01-24,1560.211,1569.932,1524.486,1527.645,5372375.0
2014-01-25,1560.211,1569.932,1524.486,1527.645,5372375.0
2014-01-26,1560.211,1569.932,1524.486,1527.645,5372375.0
2014-01-27,1521.327,1548.302,1512.821,1526.187,5111286.0
2014-01-28,1540.526,1572.119,1540.526,1561.669,4693290.0
2014-01-29,1587.672,1602.011,1545.143,1578.437,5111312.0
2014-01-30,1569.202,1586.7,1556.079,1575.035,3133911.0
2014-01-31,1566.772,1582.083,1551.462,1576.493,3752735.0
2014-02-01,1566.772,1582.083,1551.462,1576.493,3752735.0
2014-02-02,1566.772,1582.083,1551.462,1576.493,3752735.0
2014-02-03,1582.083,1602.497,1558.995,1564.585,4944113.0
2014-02-04,1554.135,1579.895,1546.601,1574.792,4688425.0
2014-02-05,1574.549,1597.393,1557.051,1591.075,3882490.0
2014-02-06,1601.282,1625.827,1585.971,1622.668,4033735.0
2014-02-07,1628.257,1662.037,1626.313,1655.962,4991101.0
2014-02-08,1628.257,1662.037,1626.313,1655.962,4991101.0
2014-02-09,1628.257,1662.037,1626.313,1655.962,4991101.0
2014-02-10,1663.982,1669.328,1640.651,1643.811,3444630.0
2014-02-11,1651.83,1681.722,1633.118,1681.722,4811784.0
2014-02-12,1693.873,1714.287,1682.451,1706.025,7953214.0
2014-02-13,1731.542,1741.506,1649.886,1699.949,12046749.0
2014-02-14,1685.611,1715.503,1684.882,1708.941,5697334.0
2014-02-15,1685.611,1715.503,1684.882,1708.941,5697334.0
2014-02-16,1685.611,1715.503,1684.882,1708.941,5697334.0
2014-02-17,1716.475,1735.917,1702.379,1729.841,4028558.0
2014-02-18,1740.048,1740.048,1708.941,1735.431,6044643.0
2014-02-19,1737.618,1763.864,1724.737,1763.135,4958687.0
2014-02-20,1718.176,1746.61,1717.69,1746.61,5303445.0
2014-02-21,1751.227,1770.183,1729.598,1750.255,5754304.0
2014-02-22,1751.227,1770.183,1729.598,1750.255,5754304.0
2014-02-23,1751.227,1770.183,1729.598,1750.255,5754304.0
2014-02-24,1732.757,1738.104,1712.343,1718.905,5763357.0
2014-02-25,1685.611,1694.603,1649.886,1671.515,10158348.0
2014-02-26,1663.496,1676.862,1651.101,1656.205,4669686.0
2014-02-27,1652.56,1684.882,1636.52,1681.236,4235439.0
2014-02-28,1678.32,1688.284,1652.073,1668.356,4660679.0
2014-03-01,1678.32,1688.284,1652.073,1668.356,4660679.0
2014-03-02,1678.32,1688.284,1652.073,1668.356,4660679.0
2014-03-03,1627.771,1637.735,1611.975,1628.5,4697657.0
2014-03-04,1652.073,1654.99,1622.425,1643.568,3721036.0
2014-03-05,1643.479,1650.914,1617.703,1620.429,9379418.0
2014-03-06,1632.574,1650.171,1621.173,1641.0,3608608.0
2014-03-07,1630.839,1640.257,1573.586,1586.226,6415590.0
2014-03-08,1630.839,1640.257,1573.586,1586.226,6415590.0
2014-03-09,1630.839,1640.257,1573.586,1586.226,6415590.0
2014-03-10,1552.519,1587.465,1538.639,1556.236,8322176.0
2014-03-11,1574.825,1587.713,1551.775,1563.92,5490716.0
2014-03-12,1552.519,1583.252,1540.87,1573.09,6372317.0
2014-03-13,1596.14,1606.797,1566.398,1567.39,5291101.0
2014-03-14,1540.126,1565.407,1537.896,1556.732,4917169.0
2014-03-15,1540.126,1565.407,1537.896,1556.732,4917169.0
2014-03-16,1540.126,1565.407,1537.896,1556.732,4917169.0
2014-03-17,1560.698,1592.67,1558.467,1576.064,3784815.0
2014-03-18,1578.047,1595.644,1561.937,1581.269,2874908.0
2014-03-19,1575.321,1586.226,1552.767,1558.715,3766745.0
2014-03-20,1552.767,1568.629,1539.135,1564.911,4623829.0
2014-03-21,1573.586,1597.875,1570.859,1589.696,6711746.0
2014-03-22,1573.586,1597.875,1570.859,1589.696,6711746.0
2014-03-23,1573.586,1597.875,1570.859,1589.696,6711746.0
2014-03-24,1604.319,1610.515,1575.816,1580.773,4188184.0
2014-03-25,1610.267,1635.796,1601.345,1627.369,4677346.0
2014-03-26,1640.009,1659.341,1634.804,1637.778,6144100.0
2014-03-27,1634.308,1635.796,1605.31,1623.403,3891509.0
2014-03-28,1635.796,1660.333,1623.899,1625.634,3594104.0
2014-03-29,1635.796,1660.333,1623.899,1625.634,3594104.0
2014-03-30,1635.796,1660.333,1623.899,1625.634,3594104.0
2014-03-31,1640.505,1666.777,1638.026,1654.384,5221271.0
2014-04-01,1667.272,1685.365,1664.794,1672.973,4418854.0
2014-04-02,1672.973,1681.647,1665.289,1673.964,6902856.0
2014-04-03,1663.059,1675.451,1634.556,1643.727,4229592.0
2014-04-04,1652.401,1689.826,1650.666,1675.699,3826227.0
2014-04-05,1652.401,1689.826,1650.666,1675.699,3826227.0
2014-04-06,1652.401,1689.826,1650.666,1675.699,3826227.0
2014-04-07,1666.529,1683.878,1646.205,1657.358,3019503.0
2014-04-08,1675.451,1700.236,1657.11,1698.501,5326725.0
2014-04-09,1700.236,1710.646,1675.947,1681.895,4198297.0
2014-04-10,1686.604,1700.98,1665.042,1676.69,3748210.0
2014-04-11,1660.333,1670.494,1635.548,1650.914,4095467.0
2014-04-12,1660.333,1670.494,1635.548,1650.914,4095467.0
2014-04-13,1660.333,1670.494,1635.548,1650.914,4095467.0
2014-04-14,1645.709,1690.074,1641.496,1689.331,4304277.0
2014-04-15,1667.52,1677.93,1631.334,1637.035,4899331.0
2014-04-16,1648.436,1660.085,1625.386,1638.522,3468739.0
2014-04-17,1637.283,1643.479,1609.772,1630.095,3101733.0
2014-04-18,1637.283,1643.479,1609.772,1630.095,3101733.0
2014-04-19,1637.283,1643.479,1609.772,1630.095,3101733.0
2014-04-20,1637.283,1643.479,1609.772,1630.095,3101733.0
2014-04-21,1637.283,1643.479,1609.772,1630.095,3101733.0
2014-04-22,1614.481,1629.104,1604.071,1614.481,4824562.0
2014-04-23,1616.711,1625.386,1607.541,1610.515,2594853.0
2014-04-24,1620.181,1635.796,1618.942,1625.138,3802657.0
2014-04-25,1627.121,1637.531,1614.233,1625.138,2390765.0
2014-04-26,1627.121,1637.531,1614.233,1625.138,2390765.0
2014-04-27,1627.121,1637.531,1614.233,1625.138,2390765.0
2014-04-28,1609.524,1612.002,1574.081,1579.038,4829129.0
2014-04-29,1583.5,1596.14,1563.424,1596.14,4127851.0
2014-04-30,1585.978,1607.045,1579.782,1598.371,3881588.0
2014-05-01,1561.441,1594.653,1561.441,1586.226,1906487.0
2014-05-02,1588.704,1610.019,1578.295,1609.524,3099048.0
2014-05-03,1588.704,1610.019,1578.295,1609.524,3099048.0
2014-05-04,1588.704,1610.019,1578.295,1609.524,3099048.0
2014-05-05,1588.704,1610.019,1578.295,1609.524,133000.0
2014-05-06,1604.815,1606.55,1580.03,1593.661,3154969.0
2014-05-07,1577.799,1611.011,1573.09,1609.524,3837905.0
2014-05-08,1611.011,1614.976,1587.217,1588.704,4695019.0
2014-05-09,1596.14,1613.737,1580.526,1580.526,4962937.0
2014-05-10,1596.14,1613.737,1580.526,1580.526,4962937.0
2014-05-11,1596.14,1613.737,1580.526,1580.526,4962937.0
2014-05-12,1609.524,1667.52,1609.276,1655.623,6691383.0
2014-05-13,1659.589,1671.734,1639.761,1650.914,4165718.0
2014-05-14,1651.906,1680.408,1642.24,1672.477,4109240.0
2014-05-15,1665.537,1690.57,1660.085,1669.999,4204839.0
2014-05-16,1647.94,1658.102,1616.216,1629.104,5411801.0
2014-05-17,1647.94,1658.102,1616.216,1629.104,5411801.0
2014-05-18,1647.94,1658.102,1616.216,1629.104,5411801.0
2014-05-19,1591.679,1609.028,1590.192,1598.618,4511374.0
2014-05-20,1595.644,1607.045,1579.534,1587.713,4732201.0
2014-05-21,1571.851,1587.961,1563.672,1581.021,4227234.0
2014-05-22,1599.362,1613.985,1590.935,1601.097,3513830.0
2014-05-23,1601.097,1617.455,1582.508,1614.729,2474932.0
2014-05-24,1601.097,1617.455,1582.508,1614.729,2474932.0
2014-05-25,1601.097,1617.455,1582.508,1614.729,2474932.0
2014-05-26,1601.097,1617.455,1582.508,1614.729,2474932.0
2014-05-27,1627.617,1628.36,1601.097,1604.071,4570024.0
2014-05-28,1603.575,1603.575,1569.868,1575.073,4942571.0
2014-05-29,1571.355,1580.526,1566.398,1580.526,2171364.0
2014-05-30,1562.68,1562.928,1510.632,1515.342,9407066.0
2014-05-31,1562.68,1562.928,1510.632,1515.342,9407066.0
2014-06-01,1562.68,1562.928,1510.632,1515.342,9407066.0
2014-06-02,1536.904,1551.527,1533.682,1546.57,3234808.0
2014-06-03,1541.118,1556.236,1527.982,1546.075,3755325.0
2014-06-04,1544.092,1566.646,1536.656,1551.032,5038297.0
2014-06-05,1551.527,1565.407,1541.613,1558.467,3272924.0
2014-06-06,1555.245,1577.799,1553.014,1570.612,3209758.0
2014-06-07,1555.245,1577.799,1553.014,1570.612,3209758.0
2014-06-08,1555.245,1577.799,1553.014,1570.612,3209758.0
2014-06-09,1575.569,1586.474,1568.381,1572.594,2689066.0
2014-06-10,1566.398,1572.594,1554.254,1560.698,2902131.0
2014-06-11,1557.971,1570.116,1551.775,1564.663,2339534.0
2014-06-12,1546.57,1548.801,1509.145,1515.837,5951040.0
2014-06-13,1506.915,1521.29,1492.54,1495.762,4452632.0
2014-06-14,1506.915,1521.29,1492.54,1495.762,4452632.0
2014-06-15,1506.915,1521.29,1492.54,1495.762,4452632.0
2014-06-16,1499.975,1516.333,1498.984,1499.479,3738172.0
2014-06-17,1501.462,1516.085,1488.326,1511.376,4097440.0
2014-06-18,1517.324,1533.434,1514.35,1526.495,2807182.0
2014-06-19,1548.305,1551.775,1526.743,1526.743,3283222.0
2014-06-20,1527.238,1547.81,1525.503,1525.503,6782278.0
2014-06-21,1527.238,1547.81,1525.503,1525.503,6782278.0
2014-06-22,1527.238,1547.81,1525.503,1525.503,6782278.0
2014-06-23,1555.493,1578.047,1544.34,1550.04,4540261.0
2014-06-24,1549.792,1556.98,1520.794,1534.674,3658898.0
2014-06-25,1527.486,1541.861,1508.154,1535.417,3687875.0
2014-06-26,1551.527,1571.107,1549.545,1554.254,2987613.0
2014-06-27,1555.493,1555.741,1541.118,1548.057,2307731.0
2014-06-28,1555.493,1555.741,1541.118,1548.057,2307731.0
2014-06-29,1555.493,1555.741,1541.118,1548.057,2307731.0
2014-06-30,1541.613,1551.279,1534.674,1540.87,2165052.0
2014-07-01,1576.312,1595.396,1574.577,1587.465,5101895.0
2014-07-02,1594.157,1617.207,1587.217,1605.806,4131537.0
2014-07-03,1615.968,1640.257,1607.541,1634.556,4293396.0
2014-07-04,1625.882,1641.992,1617.455,1629.352,2084776.0
2014-07-05,1625.882,1641.992,1617.455,1629.352,2084776.0
2014-07-06,1625.882,1641.992,1617.455,1629.352,2084776.0
2014-07-07,1620.925,1625.138,1604.071,1617.207,2991492.0
2014-07-08,1635.796,1648.188,1615.224,1615.224,4337534.0
2014-07-09,1620.677,1623.651,1597.627,1616.463,2840806.0
2014-07-10,1611.011,1619.685,1584.243,1593.166,3670645.0
2014-07-11,1586.97,1590.687,1562.928,1587.961,3178084.0
2014-07-12,1586.97,1590.687,1562.928,1587.961,3178084.0
2014-07-13,1586.97,1590.687,1562.928,1587.961,3178084.0
2014-07-14,1593.166,1612.25,1588.704,1607.045,1850931.0
2014-07-15,1620.925,1635.3,1605.558,1608.284,3614810.0
2014-07-16,1636.291,1660.085,1627.864,1652.897,4913992.0
2014-07-17,1652.897,1659.589,1636.787,1643.231,3916428.0
2014-07-18,1633.317,1634.804,1611.754,1633.317,3159247.0
2014-07-19,1633.317,1634.804,1611.754,1633.317,3159247.0
2014-07-20,1633.317,1634.804,1611.754,1633.317,3159247.0
2014-07-21,1635.796,1637.283,1618.198,1630.591,1880099.0
2014-07-22,1643.231,1663.307,1642.487,1654.136,3681528.0
2014-07-23,1650.171,1684.869,1650.171,1680.904,4494288.0
2014-07-24,1685.365,1708.415,1670.99,1705.937,4373639.0
2014-07-25,1692.801,1711.141,1690.074,1694.783,3060596.0
2014-07-26,1692.801,1711.141,1690.074,1694.783,3060596.0
2014-07-27,1692.801,1711.141,1690.074,1694.783,3060596.0
2014-07-28,1700.236,1720.312,1676.938,1696.518,3249050.0
2014-07-29,1699.988,1726.508,1699.74,1722.542,3634921.0
2014-07-30,1721.799,1725.764,1695.279,1702.219,4313310.0
2014-07-31,1701.723,1711.885,1674.212,1681.4,4136261.0
2014-08-01,1674.46,1675.699,1632.078,1662.811,4908092.0
2014-08-02,1674.46,1675.699,1632.078,1662.811,4908092.0
2014-08-03,1674.46,1675.699,1632.078,1662.811,4908092.0
2014-08-04,1683.878,1684.374,1664.298,1665.785,2387421.0
2014-08-05,1678.178,1682.887,1658.102,1661.076,2900527.0
2014-08-06,1653.145,1680.656,1641.0,1680.656,4317269.0
2014-08-07,1710.15,1732.952,1666.033,1671.981,5970844.0
2014-08-08,1665.537,1680.16,1653.145,1675.451,4839223.0
2014-08-09,1665.537,1680.16,1653.145,1675.451,4839223.0
2014-08-10,1665.537,1680.16,1653.145,1675.451,4839223.0
2014-08-11,1695.279,1740.14,1688.587,1735.926,6854763.0
2014-08-12,1733.943,1750.053,1724.773,1742.37,4029656.0
2014-08-13,1733.251,1734.007,1713.097,1724.937,3957902.0
2014-08-14,1711.585,1713.097,1687.904,1701.004,4708324.0
2014-08-15,1710.577,1735.266,1710.577,1716.12,4149656.0
2014-08-16,1710.577,1735.266,1710.577,1716.12,4149656.0
2014-08-17,1710.577,1735.266,1710.577,1716.12,4149656.0
2014-08-18,1723.426,1739.801,1711.081,1719.143,2913898.0
2014-08-19,1724.433,1736.022,1702.012,1720.403,4294023.0
2014-08-20,1725.693,1745.595,1710.577,1742.32,3344926.0
2014-08-21,1728.212,1737.534,1719.395,1729.724,2575862.0
2014-08-22,1726.449,1728.968,1697.729,1709.318,2602845.0
2014-08-23,1726.449,1728.968,1697.729,1709.318,2602845.0
2014-08-24,1726.449,1728.968,1697.729,1709.318,2602845.0
2014-08-25,1726.449,1728.968,1697.729,1709.318,2602845.0
2014-08-26,1697.981,1698.485,1673.796,1691.683,4101164.0
2014-08-27,1695.966,1699.493,1670.269,1680.598,3212355.0
2014-08-28,1651.627,1653.894,1612.83,1616.861,9570225.0
2014-08-29,1626.182,1635.0,1612.578,1619.128,3985655.0
2014-08-30,1626.182,1635.0,1612.578,1619.128,3985655.0
2014-08-31,1626.182,1635.0,1612.578,1619.128,3985655.0
2014-09-01,1622.403,1633.992,1615.098,1627.946,2166522.0
2014-09-02,1637.267,1654.398,1627.946,1630.717,3384736.0
2014-09-03,1624.923,1651.627,1614.342,1640.29,3880896.0
2014-09-04,1637.519,1645.077,1622.151,1633.236,4972302.0
2014-09-05,1619.632,1629.205,1601.242,1622.907,4903326.0
2014-09-06,1619.632,1629.205,1601.242,1622.907,4903326.0
2014-09-07,1619.632,1629.205,1601.242,1622.907,4903326.0
2014-09-08,1618.373,1632.229,1610.815,1620.388,3702199.0
2014-09-09,1629.961,1641.802,1610.059,1624.419,4212780.0
2014-09-10,1617.365,1638.023,1612.074,1619.884,3887132.0
2014-09-11,1621.9,1624.671,1607.792,1614.342,3429694.0
2014-09-12,1614.846,1633.992,1614.846,1614.846,2946347.0
2014-09-13,1614.846,1633.992,1614.846,1614.846,2946347.0
2014-09-14,1614.846,1633.992,1614.846,1614.846,2946347.0
2014-09-15,1612.83,1637.015,1604.517,1629.961,3408211.0
2014-09-16,1627.442,1632.984,1613.334,1628.198,3534335.0
2014-09-17,1644.573,1649.611,1628.45,1632.229,3545735.0
2014-09-18,1627.19,1636.511,1613.334,1627.19,3618771.0
2014-09-19,1619.884,1622.403,1595.951,1601.745,8169072.0
2014-09-20,1619.884,1622.403,1595.951,1601.745,8169072.0
2014-09-21,1619.884,1622.403,1595.951,1601.745,8169072.0
2014-09-22,1577.309,1577.309,1537.756,1541.031,6166654.0
2014-09-23,1566.728,1570.255,1540.276,1565.972,5980681.0
2014-09-24,1592.172,1604.769,1571.766,1603.509,5572016.0
