,NXT LN Equity,NXT LN Equity,NXT LN Equity,NXT LN Equity,NXT LN Equity
2012-12-05,2458.105,2464.164,2433.194,2456.085,341723.0
2012-12-06,2462.818,2503.887,2462.818,2499.174,542318.0
2012-12-07,2505.234,2520.719,2487.055,2493.788,381685.0
2012-12-08,2505.234,2520.719,2487.055,2493.788,381685.0
2012-12-09,2505.234,2520.719,2487.055,2493.788,381685.0
2012-12-10,2492.442,2503.214,2482.343,2494.461,239389.0
2012-12-11,2496.481,2513.986,2489.075,2497.828,267863.0
2012-12-12,2503.887,2530.818,2501.194,2525.432,504796.0
2012-12-13,2524.085,2531.491,2495.808,2507.927,363025.0
2012-12-14,2513.313,2530.818,2498.501,2517.353,351354.0
2012-12-15,2513.313,2530.818,2498.501,2517.353,351354.0
2012-12-16,2513.313,2530.818,2498.501,2517.353,351354.0
2012-12-17,2522.065,2525.432,2493.788,2498.501,371627.0
2012-12-18,2509.273,2526.778,2504.56,2516.006,502796.0
2012-12-19,2518.026,2546.976,2509.273,2538.224,411760.0
2012-12-20,2538.897,2542.937,2509.273,2510.62,499026.0
2012-12-21,2507.254,2515.333,2486.382,2504.56,937646.0
2012-12-22,2507.254,2515.333,2486.382,2504.56,937646.0
2012-12-23,2507.254,2515.333,2486.382,2504.56,937646.0
2012-12-24,2507.254,2519.372,2501.867,2510.62,43807.0
2012-12-25,2507.254,2519.372,2501.867,2510.62,43807.0
2012-12-26,2507.254,2519.372,2501.867,2510.62,43807.0
2012-12-27,2522.065,2528.798,2498.501,2513.986,178059.0
2012-12-28,2516.006,2520.046,2487.055,2496.481,196211.0
2012-12-29,2516.006,2520.046,2487.055,2496.481,196211.0
2012-12-30,2516.006,2520.046,2487.055,2496.481,196211.0
2012-12-31,2485.709,2503.214,2482.343,2497.154,81848.0
2013-01-01,2485.709,2503.214,2482.343,2497.154,81848.0
2013-01-02,2511.293,2545.63,2501.194,2539.57,444820.0
2013-01-03,2595.452,2649.313,2588.046,2607.571,1000798.0
2013-01-04,2612.957,2633.155,2601.511,2629.115,487845.0
2013-01-05,2612.957,2633.155,2601.511,2629.115,487845.0
2013-01-06,2612.957,2633.155,2601.511,2629.115,487845.0
2013-01-07,2625.076,2629.788,2611.61,2619.016,369030.0
2013-01-08,2621.709,2646.62,2608.244,2641.907,683861.0
2013-01-09,2646.62,2649.987,2610.937,2626.422,361765.0
2013-01-10,2624.402,2654.699,2618.343,2642.581,502767.0
2013-01-11,2648.64,2692.402,2643.254,2689.709,468076.0
2013-01-12,2648.64,2692.402,2643.254,2689.709,468076.0
2013-01-13,2648.64,2692.402,2643.254,2689.709,468076.0
2013-01-14,2699.808,2699.808,2652.68,2666.145,332563.0
2013-01-15,2666.145,2676.244,2644.6,2676.244,371411.0
2013-01-16,2676.917,2682.977,2654.026,2670.185,377006.0
2013-01-17,2672.878,2694.422,2667.492,2692.402,420362.0
2013-01-18,2692.402,2703.175,2666.145,2671.531,524448.0
2013-01-19,2692.402,2703.175,2666.145,2671.531,524448.0
2013-01-20,2692.402,2703.175,2666.145,2671.531,524448.0
2013-01-21,2682.303,2695.769,2658.739,2672.878,231338.0
2013-01-22,2689.709,2724.046,2684.997,2713.947,511941.0
2013-01-23,2711.927,2726.066,2673.551,2697.789,417134.0
2013-01-24,2697.789,2730.779,2689.709,2720.006,304191.0
2013-01-25,2710.581,2754.343,2707.214,2732.799,444047.0
2013-01-26,2710.581,2754.343,2707.214,2732.799,444047.0
2013-01-27,2710.581,2754.343,2707.214,2732.799,444047.0
2013-01-28,2728.759,2758.383,2728.759,2738.185,332184.0
2013-01-29,2742.224,2748.957,2727.412,2748.957,253296.0
2013-01-30,2748.957,2766.462,2738.185,2752.323,287932.0
2013-01-31,2750.977,2765.789,2719.333,2732.125,446977.0
2013-02-01,2735.492,2768.482,2735.492,2759.056,424958.0
2013-02-02,2735.492,2768.482,2735.492,2759.056,424958.0
2013-02-03,2735.492,2768.482,2735.492,2759.056,424958.0
2013-02-04,2759.729,2793.393,2748.284,2762.422,479416.0
2013-02-05,2763.769,2782.621,2750.977,2763.096,329891.0
2013-02-06,2767.809,2785.987,2757.036,2779.254,307240.0
2013-02-07,2777.908,2798.779,2760.403,2767.809,304651.0
2013-02-08,2781.274,2786.66,2765.789,2775.888,227399.0
2013-02-09,2781.274,2786.66,2765.789,2775.888,227399.0
2013-02-10,2781.274,2786.66,2765.789,2775.888,227399.0
2013-02-11,2773.195,2777.234,2745.591,2754.343,256384.0
2013-02-12,2758.383,2793.393,2749.63,2788.007,322136.0
2013-02-13,2779.927,2800.125,2760.403,2781.947,282732.0
2013-02-14,2827.73,2831.096,2805.512,2815.611,459943.0
2013-02-15,2820.324,2820.324,2786.66,2810.898,271642.0
2013-02-16,2820.324,2820.324,2786.66,2810.898,271642.0
2013-02-17,2820.324,2820.324,2786.66,2810.898,271642.0
2013-02-18,2810.898,2817.63,2788.68,2802.145,233076.0
2013-02-19,2794.739,2834.462,2794.066,2827.73,245873.0
2013-02-20,2823.69,2851.967,2823.69,2845.235,268731.0
2013-02-21,2834.462,2856.68,2824.363,2837.155,374711.0
2013-02-22,2840.522,2868.126,2830.423,2858.7,453381.0
2013-02-23,2840.522,2868.126,2830.423,2858.7,453381.0
2013-02-24,2840.522,2868.126,2830.423,2858.7,453381.0
2013-02-25,2844.561,2845.235,2806.185,2811.571,486980.0
2013-02-26,2820.324,2827.056,2783.967,2812.918,389713.0
2013-02-27,2813.591,2816.957,2796.759,2810.898,377674.0
2013-02-28,2816.957,2836.482,2810.898,2827.056,565129.0
2013-03-01,2828.403,2871.492,2828.403,2859.373,504282.0
2013-03-02,2828.403,2871.492,2828.403,2859.373,504282.0
2013-03-03,2828.403,2871.492,2828.403,2859.373,504282.0
2013-03-04,2800.125,2824.363,2763.096,2788.007,755161.0
2013-03-05,2806.185,2833.116,2799.452,2814.264,974485.0
2013-03-06,2808.205,2846.581,2808.205,2818.977,667649.0
2013-03-07,2823.69,2838.502,2810.225,2823.017,435098.0
2013-03-08,2827.73,2829.749,2783.294,2809.551,499681.0
2013-03-09,2827.73,2829.749,2783.294,2809.551,499681.0
2013-03-10,2827.73,2829.749,2783.294,2809.551,499681.0
2013-03-11,2807.531,2817.63,2791.373,2800.125,300612.0
2013-03-12,2802.819,2805.512,2762.422,2770.502,524210.0
2013-03-13,2767.135,2769.155,2731.452,2767.135,560097.0
2013-03-14,2774.541,2796.759,2767.809,2794.066,467407.0
2013-03-15,2793.393,2802.819,2745.591,2753.67,861452.0
2013-03-16,2793.393,2802.819,2745.591,2753.67,861452.0
2013-03-17,2793.393,2802.819,2745.591,2753.67,861452.0
2013-03-18,2726.739,2794.739,2722.7,2783.294,641037.0
2013-03-19,2783.967,2792.046,2765.789,2767.135,670021.0
2013-03-20,2783.967,2806.185,2778.581,2792.046,834011.0
2013-03-21,2760.403,2913.235,2755.016,2904.482,1261876.0
2013-03-22,2895.056,2944.205,2882.938,2936.126,665681.0
2013-03-23,2895.056,2944.205,2882.938,2936.126,665681.0
2013-03-24,2895.056,2944.205,2882.938,2936.126,665681.0
2013-03-25,2945.552,2949.591,2896.403,2908.522,414492.0
2013-03-26,2915.928,2952.958,2915.928,2938.819,445273.0
2013-03-27,2951.611,2952.284,2907.175,2932.759,289254.0
2013-03-28,2927.373,2946.898,2910.542,2939.492,412791.0
2013-03-29,2927.373,2946.898,2910.542,2939.492,412791.0
2013-03-30,2927.373,2946.898,2910.542,2939.492,412791.0
2013-03-31,2927.373,2946.898,2910.542,2939.492,412791.0
2013-04-01,2927.373,2946.898,2910.542,2939.492,412791.0
2013-04-02,2936.799,2977.868,2936.799,2967.769,501598.0
2013-04-03,2969.789,2985.948,2949.591,2960.363,396094.0
2013-04-04,2951.611,2953.631,2908.522,2911.888,399809.0
2013-04-05,2868.126,2868.126,2799.452,2807.531,793725.0
2013-04-06,2868.126,2868.126,2799.452,2807.531,793725.0
2013-04-07,2868.126,2868.126,2799.452,2807.531,793725.0
2013-04-08,2830.423,2830.423,2796.759,2810.898,649834.0
2013-04-09,2827.056,2833.116,2815.611,2825.71,518098.0
2013-04-10,2827.73,2878.225,2820.324,2876.878,1094323.0
2013-04-11,2883.611,2922.66,2883.611,2919.294,556535.0
2013-04-12,2938.819,2948.245,2924.007,2940.839,550098.0
2013-04-13,2938.819,2948.245,2924.007,2940.839,550098.0
2013-04-14,2938.819,2948.245,2924.007,2940.839,550098.0
2013-04-15,2948.918,2958.344,2930.066,2943.532,529196.0
2013-04-16,2927.373,2951.611,2920.641,2927.373,419593.0
2013-04-17,2948.245,2959.017,2895.056,2902.462,916958.0
2013-04-18,2903.136,2915.254,2882.938,2897.076,395845.0
2013-04-19,2893.71,2917.948,2866.779,2908.522,626949.0
2013-04-20,2893.71,2917.948,2866.779,2908.522,626949.0
2013-04-21,2893.71,2917.948,2866.779,2908.522,626949.0
2013-04-22,2913.908,2927.373,2882.264,2894.383,343708.0
2013-04-23,2896.403,2968.443,2895.73,2958.344,514867.0
2013-04-24,2952.284,2966.423,2935.453,2963.057,363978.0
2013-04-25,2956.997,2963.057,2928.047,2949.591,295289.0
2013-04-26,2934.779,2968.443,2929.393,2967.769,371052.0
2013-04-27,2934.779,2968.443,2929.393,2967.769,371052.0
2013-04-28,2934.779,2968.443,2929.393,2967.769,371052.0
2013-04-29,2965.076,2979.888,2942.859,2975.849,317114.0
2013-04-30,2978.542,2988.641,2918.621,2934.779,525197.0
2013-05-01,2935.453,2956.997,2909.195,2934.779,243223.0
2013-05-02,2927.373,2966.423,2924.007,2954.977,355001.0
2013-05-03,2956.324,2989.987,2949.591,2979.215,747904.0
2013-05-04,2956.324,2989.987,2949.591,2979.215,747904.0
2013-05-05,2956.324,2989.987,2949.591,2979.215,747904.0
2013-05-06,2956.324,2989.987,2949.591,2979.215,747904.0
2013-05-07,2978.542,2992.007,2949.591,2966.423,391304.0
2013-05-08,3000.76,3111.849,2993.354,3097.71,1069452.0
2013-05-09,3100.403,3105.79,3060.681,3070.106,417338.0
2013-05-10,3068.087,3076.166,3042.502,3074.819,397279.0
2013-05-11,3068.087,3076.166,3042.502,3074.819,397279.0
2013-05-12,3068.087,3076.166,3042.502,3074.819,397279.0
2013-05-13,3071.453,3095.691,3071.453,3091.651,195879.0
2013-05-14,3092.997,3106.463,3084.918,3097.037,286797.0
2013-05-15,3088.958,3111.176,3068.087,3107.136,538486.0
2013-05-16,3107.809,3141.473,3107.809,3134.067,387073.0
2013-05-17,3136.087,3163.017,3119.255,3159.651,429419.0
2013-05-18,3136.087,3163.017,3119.255,3159.651,429419.0
2013-05-19,3136.087,3163.017,3119.255,3159.651,429419.0
2013-05-20,3100.403,3147.532,3088.285,3147.532,544913.0
2013-05-21,3147.532,3174.463,3138.78,3174.463,392654.0
2013-05-22,3169.077,3218.226,3163.017,3197.354,337575.0
2013-05-23,3167.73,3177.156,3144.166,3158.305,369368.0
2013-05-24,3117.235,3133.394,3073.473,3083.572,566995.0
2013-05-25,3117.235,3133.394,3073.473,3083.572,566995.0
2013-05-26,3117.235,3133.394,3073.473,3083.572,566995.0
2013-05-27,3117.235,3133.394,3073.473,3083.572,566995.0
2013-05-28,3118.582,3159.651,3116.562,3146.186,575722.0
2013-05-29,3144.839,3146.859,3116.562,3122.621,437888.0
2013-05-30,3116.562,3136.76,3106.463,3136.76,347774.0
2013-05-31,3137.433,3137.433,3087.611,3109.829,581336.0
2013-06-01,3137.433,3137.433,3087.611,3109.829,581336.0
2013-06-02,3137.433,3137.433,3087.611,3109.829,581336.0
2013-06-03,3103.77,3136.087,3088.958,3113.196,342838.0
2013-06-04,3124.641,3160.998,3120.602,3155.611,238732.0
2013-06-05,3140.126,3140.126,3092.324,3099.057,276120.0
2013-06-06,3100.403,3128.007,3080.879,3083.572,333874.0
2013-06-07,3090.978,3115.889,3058.661,3097.71,340287.0
2013-06-08,3090.978,3115.889,3058.661,3097.71,340287.0
2013-06-09,3090.978,3115.889,3058.661,3097.71,340287.0
2013-06-10,3092.324,3153.592,3082.225,3141.473,322359.0
2013-06-11,3129.354,3129.354,3064.047,3090.304,349351.0
2013-06-12,3084.245,3115.889,3084.245,3097.037,285296.0
2013-06-13,3074.146,3092.324,3053.275,3088.958,290284.0
2013-06-14,3098.384,3098.384,3051.255,3065.393,333810.0
2013-06-15,3098.384,3098.384,3051.255,3065.393,333810.0
2013-06-16,3098.384,3098.384,3051.255,3065.393,333810.0
2013-06-17,3078.859,3107.136,3077.512,3086.938,342590.0
2013-06-18,3081.552,3097.037,3068.76,3096.364,400542.0
2013-06-19,3095.017,3107.809,3072.126,3100.403,521358.0
2013-06-20,3075.492,3084.245,3020.284,3033.75,369206.0
2013-06-21,3049.235,3108.483,3007.492,3007.492,714341.0
2013-06-22,3049.235,3108.483,3007.492,3007.492,714341.0
2013-06-23,3049.235,3108.483,3007.492,3007.492,714341.0
2013-06-24,2994.7,3010.859,2969.116,2979.215,242955.0
2013-06-25,2998.74,3049.908,2983.255,3045.195,343253.0
2013-06-26,3051.356,3080.104,3038.351,3076.681,340470.0
2013-06-27,3086.264,3159.502,3078.05,3139.652,388178.0
2013-06-28,3141.706,3145.813,3108.167,3119.803,504293.0
2013-06-29,3141.706,3145.813,3108.167,3119.803,504293.0
2013-06-30,3141.706,3145.813,3108.167,3119.803,504293.0
2013-07-01,3148.551,3190.988,3138.968,3181.405,423237.0
2013-07-02,3193.041,3203.992,3154.711,3171.138,347263.0
2013-07-03,3156.08,3229.318,3154.711,3188.934,558751.0
2013-07-04,3203.308,3246.429,3187.565,3237.531,418868.0
2013-07-05,3241.638,3292.973,3225.211,3244.376,432405.0
2013-07-06,3241.638,3292.973,3225.211,3244.376,432405.0
2013-07-07,3241.638,3292.973,3225.211,3244.376,432405.0
2013-07-08,3258.75,3298.449,3244.376,3266.279,401167.0
2013-07-09,3282.706,3286.128,3239.585,3264.91,295492.0
2013-07-10,3256.696,3273.808,3235.478,3264.226,313932.0
2013-07-11,3291.604,3291.604,3236.847,3279.284,261131.0
2013-07-12,3286.128,3299.133,3257.381,3262.172,186563.0
2013-07-13,3286.128,3299.133,3257.381,3262.172,186563.0
2013-07-14,3286.128,3299.133,3257.381,3262.172,186563.0
2013-07-15,3277.23,3301.871,3273.808,3285.444,369292.0
2013-07-16,3286.813,3308.716,3256.012,3256.012,200692.0
2013-07-17,3260.119,3288.866,3233.424,3282.022,278201.0
2013-07-18,3289.551,3349.784,3279.284,3334.726,399507.0
2013-07-19,3323.774,3334.726,3302.556,3327.197,377725.0
2013-07-20,3323.774,3334.726,3302.556,3327.197,377725.0
2013-07-21,3323.774,3334.726,3302.556,3327.197,377725.0
2013-07-22,3322.405,3339.517,3312.823,3329.934,184700.0
2013-07-23,3347.731,3347.731,3314.876,3314.876,288999.0
2013-07-24,3315.561,3334.041,3311.454,3325.828,197949.0
2013-07-25,3317.614,3338.148,3292.973,3332.672,292540.0
2013-07-26,3343.624,3359.367,3310.769,3320.352,244794.0
2013-07-27,3343.624,3359.367,3310.769,3320.352,244794.0
2013-07-28,3343.624,3359.367,3310.769,3320.352,244794.0
2013-07-29,3336.095,3372.371,3325.828,3355.26,291344.0
2013-07-30,3456.561,3477.095,3414.808,3436.027,606070.0
2013-07-31,3401.804,3459.983,3352.522,3415.493,525952.0
2013-08-01,3425.76,3442.872,3408.648,3442.872,410960.0
2013-08-02,3439.449,3446.294,3421.653,3436.027,281515.0
2013-08-03,3439.449,3446.294,3421.653,3436.027,281515.0
2013-08-04,3439.449,3446.294,3421.653,3436.027,281515.0
2013-08-05,3442.872,3449.716,3421.653,3436.027,178106.0
2013-08-06,3429.182,3439.449,3409.333,3432.605,326331.0
2013-08-07,3420.969,3466.828,3418.231,3439.449,299540.0
2013-08-08,3439.449,3446.294,3399.75,3420.969,271797.0
2013-08-09,3409.333,3409.333,3357.998,3377.163,400981.0
2013-08-10,3409.333,3409.333,3357.998,3377.163,400981.0
2013-08-11,3409.333,3409.333,3357.998,3377.163,400981.0
2013-08-12,3392.221,3392.221,3312.138,3323.09,328107.0
2013-08-13,3333.357,3353.206,3312.823,3329.25,233704.0
2013-08-14,3334.041,3351.153,3316.93,3325.828,466452.0
2013-08-15,3331.303,3331.303,3268.332,3293.658,342719.0
2013-08-16,3292.973,3307.347,3281.337,3307.347,295595.0
2013-08-17,3292.973,3307.347,3281.337,3307.347,295595.0
2013-08-18,3292.973,3307.347,3281.337,3307.347,295595.0
2013-08-19,3303.925,3329.934,3284.075,3285.444,214603.0
2013-08-20,3279.284,3304.609,3272.439,3297.08,241710.0
2013-08-21,3297.08,3309.4,3282.706,3285.444,226018.0
2013-08-22,3278.599,3343.624,3278.599,3326.512,285869.0
2013-08-23,3319.667,3374.425,3311.454,3364.842,302985.0
2013-08-24,3319.667,3374.425,3311.454,3364.842,302985.0
2013-08-25,3319.667,3374.425,3311.454,3364.842,302985.0
2013-08-26,3319.667,3374.425,3311.454,3364.842,67.0
2013-08-27,3419.6,3449.716,3395.643,3415.493,805487.0
2013-08-28,3408.648,3408.648,3338.148,3364.842,459972.0
2013-08-29,3368.949,3398.381,3353.891,3382.638,314313.0
2013-08-30,3389.483,3391.536,3338.832,3349.784,389237.0
2013-08-31,3389.483,3391.536,3338.832,3349.784,389237.0
2013-09-01,3389.483,3391.536,3338.832,3349.784,389237.0
2013-09-02,3366.896,3418.915,3364.158,3416.177,192544.0
2013-09-03,3412.071,3429.182,3378.532,3404.541,310764.0
2013-09-04,3401.119,3422.338,3380.585,3414.124,206228.0
2013-09-05,3432.605,3473.673,3420.969,3473.673,281003.0
2013-09-06,3456.561,3473.673,3425.76,3456.561,327531.0
2013-09-07,3456.561,3473.673,3425.76,3456.561,327531.0
2013-09-08,3456.561,3473.673,3425.76,3456.561,327531.0
2013-09-09,3453.139,3483.94,3446.294,3473.673,218587.0
2013-09-10,3490.784,3542.119,3480.517,3531.852,386780.0
2013-09-11,3531.852,3559.231,3518.163,3552.386,303438.0
2013-09-12,3497.629,3576.343,3494.207,3562.653,337146.0
2013-09-13,3559.231,3579.765,3535.275,3548.964,277299.0
2013-09-14,3559.231,3579.765,3535.275,3548.964,277299.0
2013-09-15,3559.231,3579.765,3535.275,3548.964,277299.0
2013-09-16,3583.187,3596.877,3542.119,3559.231,366664.0
2013-09-17,3555.809,3576.343,3528.43,3528.43,284877.0
2013-09-18,3545.542,3562.653,3511.318,3518.163,198154.0
2013-09-19,3555.809,3569.498,3494.207,3501.051,309060.0
2013-09-20,3501.051,3511.318,3483.94,3501.051,751137.0
2013-09-21,3501.051,3511.318,3483.94,3501.051,751137.0
2013-09-22,3501.051,3511.318,3483.94,3501.051,751137.0
2013-09-23,3504.474,3504.474,3487.362,3497.629,205285.0
2013-09-24,3494.207,3545.542,3487.362,3525.008,280824.0
2013-09-25,3511.318,3531.852,3494.207,3518.163,338437.0
2013-09-26,3525.008,3542.119,3514.741,3542.119,227787.0
2013-09-27,3542.119,3559.231,3525.008,3538.697,292429.0
2013-09-28,3542.119,3559.231,3525.008,3538.697,292429.0
2013-09-29,3542.119,3559.231,3525.008,3538.697,292429.0
2013-09-30,3497.629,3531.852,3490.784,3531.852,355195.0
2013-10-01,3535.275,3548.964,3507.896,3542.119,234880.0
2013-10-02,3531.852,3542.119,3504.474,3518.163,210302.0
2013-10-03,3504.474,3535.275,3494.207,3518.163,193763.0
2013-10-04,3507.896,3507.896,3470.25,3483.94,320142.0
2013-10-05,3507.896,3507.896,3470.25,3483.94,320142.0
2013-10-06,3507.896,3507.896,3470.25,3483.94,320142.0
2013-10-07,3470.25,3477.095,3412.071,3442.872,426647.0
2013-10-08,3436.027,3436.027,3359.367,3391.536,443860.0
2013-10-09,3379.216,3391.536,3364.842,3381.269,346375.0
2013-10-10,3373.056,3407.279,3361.42,3394.959,238564.0
2013-10-11,3406.595,3463.406,3390.852,3449.716,326696.0
2013-10-12,3406.595,3463.406,3390.852,3449.716,326696.0
2013-10-13,3406.595,3463.406,3390.852,3449.716,326696.0
2013-10-14,3459.983,3473.673,3429.182,3439.449,166231.0
2013-10-15,3449.716,3477.095,3449.716,3470.25,195229.0
2013-10-16,3456.561,3504.474,3432.605,3504.474,277135.0
2013-10-17,3480.517,3528.43,3463.406,3525.008,319360.0
2013-10-18,3535.275,3545.542,3507.896,3531.852,326081.0
2013-10-19,3535.275,3545.542,3507.896,3531.852,326081.0
2013-10-20,3535.275,3545.542,3507.896,3531.852,326081.0
2013-10-21,3535.275,3562.653,3528.43,3552.386,251559.0
2013-10-22,3555.809,3593.454,3552.386,3576.343,275829.0
2013-10-23,3579.765,3607.144,3576.343,3593.454,308268.0
2013-10-24,3590.032,3603.721,3555.809,3566.076,222455.0
2013-10-25,3566.076,3586.61,3538.697,3562.653,377229.0
2013-10-26,3566.076,3586.61,3538.697,3562.653,377229.0
2013-10-27,3566.076,3586.61,3538.697,3562.653,377229.0
2013-10-28,3566.076,3583.187,3559.231,3569.498,174011.0
2013-10-29,3583.187,3593.454,3548.964,3562.653,1060710.0
2013-10-30,3685.858,3846.707,3685.858,3730.348,1081498.0
2013-10-31,3761.149,3798.795,3682.435,3726.926,522585.0
2013-11-01,3733.77,3774.838,3713.236,3747.46,287402.0
2013-11-02,3733.77,3774.838,3713.236,3747.46,287402.0
2013-11-03,3733.77,3774.838,3713.236,3747.46,287402.0
2013-11-04,3774.838,3802.217,3761.149,3774.838,274846.0
2013-11-05,3781.683,3788.528,3740.615,3771.416,257426.0
2013-11-06,3774.838,3802.217,3774.838,3788.528,295629.0
2013-11-07,3788.528,3836.44,3771.416,3791.95,267592.0
2013-11-08,3781.683,3781.683,3733.77,3767.994,277086.0
2013-11-09,3781.683,3781.683,3733.77,3767.994,277086.0
2013-11-10,3781.683,3781.683,3733.77,3767.994,277086.0
2013-11-11,3781.683,3788.528,3740.615,3750.882,156355.0
2013-11-12,3750.882,3764.571,3733.77,3750.882,166103.0
2013-11-13,3747.46,3750.882,3713.236,3730.348,236732.0
2013-11-14,3744.037,3778.261,3744.037,3754.304,159169.0
2013-11-15,3740.615,3767.994,3720.081,3761.149,213573.0
2013-11-16,3740.615,3767.994,3720.081,3761.149,213573.0
2013-11-17,3740.615,3767.994,3720.081,3761.149,213573.0
2013-11-18,3744.037,3774.838,3723.503,3757.727,248725.0
2013-11-19,3757.727,3757.727,3737.193,3744.037,160469.0
2013-11-20,3741.28,3758.505,3730.945,3748.17,197975.0
2013-11-21,3744.725,3755.06,3720.61,3720.61,191214.0
2013-11-22,3717.165,3734.39,3696.495,3734.39,237433.0
2013-11-23,3717.165,3734.39,3696.495,3734.39,237433.0
2013-11-24,3717.165,3734.39,3696.495,3734.39,237433.0
2013-11-25,3744.725,3786.065,3737.835,3779.175,220234.0
2013-11-26,3779.175,3803.29,3761.95,3799.845,341873.0
2013-11-27,3789.51,3827.405,3782.62,3810.18,273243.0
2013-11-28,3817.07,3827.405,3779.175,3796.4,237370.0
2013-11-29,3782.62,3806.735,3782.62,3786.065,162807.0
2013-11-30,3782.62,3806.735,3782.62,3786.065,162807.0
2013-12-01,3782.62,3806.735,3782.62,3786.065,162807.0
2013-12-02,3786.065,3799.845,3717.165,3720.61,515270.0
2013-12-03,3734.39,3841.185,3734.39,3799.845,412714.0
2013-12-04,3810.18,3854.965,3799.845,3820.515,361219.0
2013-12-05,3796.4,3796.4,3761.95,3768.84,232025.0
2013-12-06,3765.395,3782.62,3734.39,3751.615,326503.0
2013-12-07,3765.395,3782.62,3734.39,3751.615,326503.0
2013-12-08,3765.395,3782.62,3734.39,3751.615,326503.0
2013-12-09,3755.06,3772.285,3734.39,3755.06,206138.0
2013-12-10,3751.615,3761.95,3724.055,3727.5,225590.0
2013-12-11,3727.5,3772.285,3727.5,3748.17,198472.0
2013-12-12,3737.835,3761.95,3717.165,3730.945,237731.0
2013-12-13,3744.725,3782.62,3734.39,3765.395,266091.0
2013-12-14,3744.725,3782.62,3734.39,3765.395,266091.0
2013-12-15,3744.725,3782.62,3734.39,3765.395,266091.0
2013-12-16,3748.17,3772.285,3727.5,3751.615,271059.0
2013-12-17,3751.615,3755.06,3710.275,3713.72,311589.0
2013-12-18,3724.055,3734.39,3675.825,3675.825,355680.0
2013-12-19,3686.16,3751.615,3686.16,3727.5,336150.0
2013-12-20,3734.39,3744.725,3689.605,3703.385,546802.0
2013-12-21,3734.39,3744.725,3689.605,3703.385,546802.0
2013-12-22,3734.39,3744.725,3689.605,3703.385,546802.0
2013-12-23,3703.385,3761.95,3699.94,3751.615,219881.0
2013-12-24,3744.725,3744.725,3668.935,3744.725,53861.0
2013-12-25,3744.725,3744.725,3668.935,3744.725,53861.0
2013-12-26,3744.725,3744.725,3668.935,3744.725,53861.0
2013-12-27,3761.95,3789.51,3741.28,3768.84,141043.0
2013-12-28,3761.95,3789.51,3741.28,3768.84,141043.0
2013-12-29,3761.95,3789.51,3741.28,3768.84,141043.0
2013-12-30,3758.505,3768.84,3744.725,3758.505,135498.0
2013-12-31,3765.395,3799.845,3734.39,3755.06,124851.0
2014-01-01,3765.395,3799.845,3734.39,3755.06,124851.0
2014-01-02,3779.175,3834.295,3758.505,3810.18,393421.0
2014-01-03,4065.111,4223.581,4054.776,4192.576,919347.0
2014-01-04,4065.111,4223.581,4054.776,4192.576,919347.0
2014-01-05,4065.111,4223.581,4054.776,4192.576,919347.0
2014-01-06,4196.021,4251.141,4168.461,4251.141,504921.0
2014-01-07,4306.261,4309.706,4189.131,4223.581,440501.0
2014-01-08,4220.136,4254.586,4209.801,4251.141,320843.0
2014-01-09,4251.141,4258.031,4144.346,4168.461,474559.0
2014-01-10,4175.351,4264.921,4175.351,4244.251,298893.0
2014-01-11,4175.351,4264.921,4175.351,4244.251,298893.0
2014-01-12,4175.351,4264.921,4175.351,4244.251,298893.0
2014-01-13,4247.696,4275.256,4223.581,4268.366,240199.0
2014-01-14,4247.696,4292.481,4220.136,4271.811,300946.0
2014-01-15,4278.755,4323.904,4250.971,4323.904,286677.0
2014-01-16,4327.377,4348.215,4261.39,4282.228,342563.0
2014-01-17,4285.701,4303.066,4254.444,4268.336,376216.0
2014-01-18,4285.701,4303.066,4254.444,4268.336,376216.0
2014-01-19,4285.701,4303.066,4254.444,4268.336,376216.0
2014-01-20,4275.282,4358.634,4271.809,4344.742,329740.0
2014-01-21,4348.215,4421.149,4327.377,4400.311,318078.0
2014-01-22,4403.784,4448.933,4362.108,4421.149,339512.0
2014-01-23,4414.203,4455.879,4382.946,4410.73,351587.0
2014-01-24,4421.149,4448.933,4351.688,4362.108,379165.0
2014-01-25,4421.149,4448.933,4351.688,4362.108,379165.0
2014-01-26,4421.149,4448.933,4351.688,4362.108,379165.0
2014-01-27,4355.161,4386.419,4275.282,4289.174,322379.0
2014-01-28,4303.066,4337.796,4264.863,4285.701,347956.0
2014-01-29,4344.742,4369.054,4268.336,4327.377,351936.0
2014-01-30,4303.066,4334.323,4271.809,4334.323,204903.0
2014-01-31,4316.958,4341.269,4257.917,4341.269,450860.0
2014-02-01,4316.958,4341.269,4257.917,4341.269,450860.0
2014-02-02,4316.958,4341.269,4257.917,4341.269,450860.0
2014-02-03,4334.323,4362.108,4292.647,4299.593,529055.0
2014-02-04,4271.809,4313.485,4230.133,4261.39,346132.0
2014-02-05,4254.444,4313.485,4240.552,4268.336,274040.0
2014-02-06,4289.174,4396.838,4289.174,4372.527,341724.0
2014-02-07,4393.365,4414.203,4369.054,4379.473,266973.0
2014-02-08,4393.365,4414.203,4369.054,4379.473,266973.0
2014-02-09,4393.365,4414.203,4369.054,4379.473,266973.0
2014-02-10,4372.527,4396.838,4323.904,4330.85,337067.0
2014-02-11,4376.0,4421.149,4341.269,4417.676,419691.0
2014-02-12,4435.041,4476.717,4410.73,4466.298,303324.0
