,RDW LN Equity,RDW LN Equity,RDW LN Equity,RDW LN Equity,RDW LN Equity
2013-01-23,132.524,135.864,130.037,130.748,343923.0
2013-01-24,126.697,137.285,126.697,134.656,286295.0
2013-01-25,134.443,136.361,132.808,136.361,139168.0
2013-01-26,134.443,136.361,132.808,136.361,139168.0
2013-01-27,134.443,136.361,132.808,136.361,139168.0
2013-01-28,138.564,143.965,133.59,137.996,168645.0
2013-01-29,138.564,138.564,136.93,137.072,167908.0
2013-01-30,139.133,139.133,135.722,136.29,101190.0
2013-01-31,132.24,137.427,127.053,132.24,118538.0
2013-02-01,133.519,137.001,132.951,135.58,66777.0
2013-02-02,133.519,137.001,132.951,135.58,66777.0
2013-02-03,133.519,137.001,132.951,135.58,66777.0
2013-02-04,136.432,138.138,128.119,134.23,170903.0
2013-02-05,133.661,137.427,131.458,132.453,187250.0
2013-02-06,136.361,136.361,130.89,132.524,169192.0
2013-02-07,126.982,132.382,126.982,129.469,223575.0
2013-02-08,128.616,131.458,128.616,130.748,92728.0
2013-02-09,128.616,131.458,128.616,130.748,92728.0
2013-02-10,128.616,131.458,128.616,130.748,92728.0
2013-02-11,128.616,131.387,128.616,129.895,71096.0
2013-02-12,129.966,131.458,129.753,131.174,74319.0
2013-02-13,131.458,134.23,130.677,131.6,143815.0
2013-02-14,128.119,133.235,128.119,131.6,113819.0
2013-02-15,131.103,136.788,131.103,135.367,109142.0
2013-02-16,131.103,136.788,131.103,135.367,109142.0
2013-02-17,131.103,136.788,131.103,135.367,109142.0
2013-02-18,136.717,137.356,134.514,136.503,102021.0
2013-02-19,138.564,138.564,133.732,135.295,131847.0
2013-02-20,132.879,137.783,132.879,135.011,133960.0
2013-02-21,135.011,136.646,132.169,135.438,73410.0
2013-02-22,135.367,139.843,133.164,136.148,179804.0
2013-02-23,135.367,139.843,133.164,136.148,179804.0
2013-02-24,135.367,139.843,133.164,136.148,179804.0
2013-02-25,138.706,141.762,135.58,139.133,266292.0
2013-02-26,137.143,138.564,127.905,134.23,277176.0
2013-02-27,133.803,134.869,130.108,131.458,218848.0
2013-02-28,131.956,133.164,130.463,132.524,135614.0
2013-03-01,134.159,134.159,128.616,129.895,159331.0
2013-03-02,134.159,134.159,128.616,129.895,159331.0
2013-03-03,134.159,134.159,128.616,129.895,159331.0
2013-03-04,129.895,130.535,122.647,123.997,793236.0
2013-03-05,125.063,125.063,120.089,123.642,674207.0
2013-03-06,122.363,125.418,122.221,125.063,287917.0
2013-03-07,124.352,125.063,122.15,122.15,178487.0
2013-03-08,122.363,123.926,121.723,122.931,101331.0
2013-03-09,122.363,123.926,121.723,122.931,101331.0
2013-03-10,122.363,123.926,121.723,122.931,101331.0
2013-03-11,121.936,122.931,119.734,122.931,268421.0
2013-03-12,122.221,122.221,120.8,121.51,346977.0
2013-03-13,126.484,126.484,121.936,124.352,401759.0
2013-03-14,125.987,127.053,124.708,126.484,231209.0
2013-03-15,127.266,130.321,125.845,128.687,553967.0
2013-03-16,127.266,130.321,125.845,128.687,553967.0
2013-03-17,127.266,130.321,125.845,128.687,553967.0
2013-03-18,127.692,130.606,126.982,129.327,202566.0
2013-03-19,129.469,130.819,128.261,130.748,1162063.0
2013-03-20,131.387,137.427,127.692,136.006,501128.0
2013-03-21,132.737,137.64,131.458,136.361,288045.0
2013-03-22,136.503,136.717,133.59,134.514,140921.0
2013-03-23,136.503,136.717,133.59,134.514,140921.0
2013-03-24,136.503,136.717,133.59,134.514,140921.0
2013-03-25,133.448,136.29,132.524,132.737,219050.0
2013-03-26,136.077,137.001,133.022,133.661,652794.0
2013-03-27,134.514,135.011,128.971,132.098,1176213.0
2013-03-28,133.164,134.159,129.753,133.448,253757.0
2013-03-29,133.164,134.159,129.753,133.448,253757.0
2013-03-30,133.164,134.159,129.753,133.448,253757.0
2013-03-31,133.164,134.159,129.753,133.448,253757.0
2013-04-01,133.164,134.159,129.753,133.448,253757.0
2013-04-02,133.164,140.341,133.164,136.717,620491.0
2013-04-03,136.361,143.041,136.361,138.635,613415.0
2013-04-04,135.153,139.133,132.027,133.874,218145.0
2013-04-05,132.453,134.016,125.063,128.616,391324.0
2013-04-06,132.453,134.016,125.063,128.616,391324.0
2013-04-07,132.453,134.016,125.063,128.616,391324.0
2013-04-08,132.311,134.94,128.403,131.174,304468.0
2013-04-09,132.311,136.148,131.814,133.59,168109.0
2013-04-10,135.935,137.214,132.453,135.011,267579.0
2013-04-11,133.661,144.675,133.661,142.33,4335315.0
2013-04-12,141.62,146.736,141.62,146.381,317812.0
2013-04-13,141.62,146.736,141.62,146.381,317812.0
2013-04-14,141.62,146.736,141.62,146.381,317812.0
2013-04-15,144.107,146.31,143.396,145.173,408318.0
2013-04-16,146.381,146.381,140.625,141.975,305596.0
2013-04-17,142.614,145.599,141.478,141.691,156868.0
2013-04-18,141.264,143.325,141.264,141.406,145592.0
2013-04-19,141.691,141.691,139.417,140.554,182194.0
2013-04-20,141.691,141.691,139.417,140.554,182194.0
2013-04-21,141.691,141.691,139.417,140.554,182194.0
2013-04-22,139.843,145.03,139.275,143.965,152302.0
2013-04-23,143.609,147.944,142.757,147.944,192033.0
2013-04-24,147.446,153.273,146.452,152.35,769387.0
2013-04-25,147.02,153.131,147.02,149.223,578130.0
2013-04-26,148.654,149.649,145.67,147.02,174344.0
2013-04-27,148.654,149.649,145.67,147.02,174344.0
2013-04-28,148.654,149.649,145.67,147.02,174344.0
2013-04-29,149.01,152.918,149.01,151.355,490615.0
2013-04-30,153.273,153.7,150.218,151.994,429074.0
2013-05-01,153.558,153.558,149.72,151.355,170930.0
2013-05-02,153.344,153.344,149.081,151.639,276024.0
2013-05-03,150.857,152.136,150.218,150.644,179954.0
2013-05-04,150.857,152.136,150.218,150.644,179954.0
2013-05-05,150.857,152.136,150.218,150.644,179954.0
2013-05-06,150.857,152.136,150.218,150.644,179954.0
2013-05-07,150.502,152.421,149.081,149.223,176830.0
2013-05-08,148.868,152.776,148.868,152.776,157470.0
2013-05-09,152.776,153.415,148.868,153.415,225906.0
2013-05-10,149.862,155.618,149.862,150.644,257202.0
2013-05-11,149.862,155.618,149.862,150.644,257202.0
2013-05-12,149.862,155.618,149.862,150.644,257202.0
2013-05-13,151.426,151.994,150.147,150.644,111135.0
2013-05-14,150.715,154.837,150.715,152.705,691270.0
2013-05-15,154.055,157.324,154.055,155.547,1765547.0
2013-05-16,163.079,163.079,153.344,160.805,401304.0
2013-05-17,160.095,165.14,156.329,165.14,269657.0
2013-05-18,160.095,165.14,156.329,165.14,269657.0
2013-05-19,160.095,165.14,156.329,165.14,269657.0
2013-05-20,164.856,165.069,163.79,164.785,188501.0
2013-05-21,164.785,166.206,163.008,166.206,101122.0
2013-05-22,165.282,169.83,165.14,169.19,217076.0
2013-05-23,165.14,165.14,160.024,162.582,682953.0
2013-05-24,162.724,164.785,160.024,160.521,306454.0
2013-05-25,162.724,164.785,160.024,160.521,306454.0
2013-05-26,162.724,164.785,160.024,160.521,306454.0
2013-05-27,162.724,164.785,160.024,160.521,306454.0
2013-05-28,160.308,166.206,160.308,164.643,1795786.0
2013-05-29,164.998,164.998,159.811,159.882,396380.0
2013-05-30,159.384,163.15,159.384,161.374,177163.0
2013-05-31,160.734,162.227,158.674,159.242,658557.0
2013-06-01,160.734,162.227,158.674,159.242,658557.0
2013-06-02,160.734,162.227,158.674,159.242,658557.0
2013-06-03,161.587,162.013,154.623,157.679,113828.0
2013-06-04,159.526,160.237,159.1,159.171,140219.0
2013-06-05,162.866,162.866,156.187,156.329,270087.0
2013-06-06,156.968,157.11,155.405,156.329,195239.0
2013-06-07,154.765,157.11,154.765,155.547,312935.0
2013-06-08,154.765,157.11,154.765,155.547,312935.0
2013-06-09,154.765,157.11,154.765,155.547,312935.0
2013-06-10,155.192,156.329,155.05,156.329,2523553.0
2013-06-11,155.334,155.618,152.776,153.415,70436.0
2013-06-12,150.857,157.821,148.939,155.476,552203.0
2013-06-13,153.415,156.329,152.278,154.979,411875.0
2013-06-14,154.055,161.161,154.055,160.805,644148.0
2013-06-15,154.055,161.161,154.055,160.805,644148.0
2013-06-16,154.055,161.161,154.055,160.805,644148.0
2013-06-17,161.019,163.648,160.095,160.45,97130.0
2013-06-18,159.811,161.587,159.242,160.095,163521.0
2013-06-19,156.613,160.592,156.258,158.887,295787.0
2013-06-20,155.76,159.882,153.415,155.76,194696.0
2013-06-21,154.197,157.466,150.431,152.563,348577.0
2013-06-22,154.197,157.466,150.431,152.563,348577.0
2013-06-23,154.197,157.466,150.431,152.563,348577.0
2013-06-24,149.507,152.847,149.01,150.502,275143.0
2013-06-25,151.994,152.207,150.644,151.355,2257403.0
2013-06-26,151.994,155.334,151.994,154.41,190333.0
2013-06-27,155.192,155.192,152.705,153.202,118629.0
2013-06-28,154.197,155.902,153.984,154.908,354989.0
2013-06-29,154.197,155.902,153.984,154.908,354989.0
2013-06-30,154.197,155.902,153.984,154.908,354989.0
2013-07-01,157.039,158.247,154.055,157.679,224650.0
2013-07-02,158.603,160.166,156.4,158.461,231899.0
2013-07-03,156.684,157.75,154.979,157.75,116219.0
2013-07-04,165.566,170.754,162.582,169.048,964844.0
2013-07-05,169.83,178.073,166.49,174.52,743029.0
2013-07-06,169.83,178.073,166.49,174.52,743029.0
2013-07-07,169.83,178.073,166.49,174.52,743029.0
2013-07-08,175.799,179.991,175.23,176.794,421488.0
2013-07-09,178.925,181.27,176.936,177.291,397646.0
2013-07-10,182.407,182.407,172.317,174.022,427106.0
2013-07-11,175.515,177.007,166.49,168.764,538622.0
2013-07-12,169.688,172.388,166.561,171.038,427143.0
2013-07-13,169.688,172.388,166.561,171.038,427143.0
2013-07-14,169.688,172.388,166.561,171.038,427143.0
2013-07-15,171.18,179.068,170.469,179.068,259825.0
2013-07-16,179.707,180.062,177.646,179.991,363869.0
2013-07-17,178.712,179.991,176.154,178.499,252808.0
2013-07-18,176.652,180.347,175.87,176.865,181070.0
2013-07-19,176.296,178.712,176.296,177.433,163998.0
2013-07-20,176.296,178.712,176.296,177.433,163998.0
2013-07-21,176.296,178.712,176.296,177.433,163998.0
2013-07-22,176.367,180.986,172.743,174.875,212041.0
2013-07-23,176.225,180.631,176.225,178.215,170294.0
2013-07-24,181.057,181.199,176.154,176.154,185318.0
2013-07-25,177.433,178.925,174.52,175.586,144047.0
2013-07-26,176.652,176.652,171.464,172.317,153441.0
2013-07-27,176.652,176.652,171.464,172.317,153441.0
2013-07-28,176.652,176.652,171.464,172.317,153441.0
2013-07-29,173.525,174.449,172.53,173.88,952971.0
2013-07-30,174.093,174.093,171.18,173.951,515361.0
2013-07-31,174.093,174.093,171.109,174.093,195772.0
2013-08-01,174.093,174.093,169.688,171.393,207911.0
2013-08-02,171.464,172.104,168.551,171.464,672627.0
2013-08-03,171.464,172.104,168.551,171.464,672627.0
2013-08-04,171.464,172.104,168.551,171.464,672627.0
2013-08-05,171.891,178.286,171.82,178.286,323049.0
2013-08-06,177.646,182.763,177.646,181.27,372887.0
2013-08-07,181.199,183.899,178.357,178.357,222746.0
2013-08-08,178.712,184.61,178.002,178.428,254848.0
2013-08-09,178.002,179.991,173.525,174.378,254549.0
2013-08-10,178.002,179.991,173.525,174.378,254549.0
2013-08-11,178.002,179.991,173.525,174.378,254549.0
2013-08-12,175.941,175.941,172.033,173.596,276089.0
2013-08-13,173.17,175.088,172.672,174.378,101920.0
2013-08-14,173.738,178.073,167.911,170.043,181354.0
2013-08-15,169.688,169.901,156.329,163.15,532461.0
2013-08-16,161.303,168.267,161.303,167.982,459326.0
2013-08-17,161.303,168.267,161.303,167.982,459326.0
2013-08-18,161.303,168.267,161.303,167.982,459326.0
2013-08-19,168.906,171.393,161.8,164.358,177690.0
2013-08-20,160.45,163.861,160.237,160.237,133906.0
2013-08-21,160.166,164.287,158.958,160.095,129969.0
2013-08-22,159.029,166.348,159.029,160.948,222918.0
2013-08-23,158.603,166.277,158.603,163.435,208337.0
2013-08-24,158.603,166.277,158.603,163.435,208337.0
2013-08-25,158.603,166.277,158.603,163.435,208337.0
2013-08-26,158.603,166.277,158.603,163.435,208337.0
2013-08-27,163.435,165.211,158.389,158.389,181904.0
2013-08-28,156.4,158.674,155.689,157.75,266092.0
2013-08-29,157.537,160.663,156.684,159.455,455170.0
2013-08-30,159.313,162.227,156.329,159.882,342276.0
2013-08-31,159.313,162.227,156.329,159.882,342276.0
2013-09-01,159.313,162.227,156.329,159.882,342276.0
2013-09-02,158.745,165.069,158.745,164.856,224117.0
2013-09-03,167.414,167.414,162.511,163.008,172267.0
2013-09-04,162.013,165.566,160.379,164.572,143922.0
2013-09-05,165.353,167.698,165.211,166.988,208275.0
2013-09-06,167.059,168.125,164.074,167.84,176077.0
2013-09-07,167.059,168.125,164.074,167.84,176077.0
2013-09-08,167.059,168.125,164.074,167.84,176077.0
2013-09-09,163.648,168.125,163.648,167.698,179713.0
2013-09-10,168.338,170.398,167.485,167.627,177430.0
2013-09-11,170.469,171.109,167.414,168.835,187082.0
2013-09-12,166.419,170.114,163.435,166.703,124727.0
2013-09-13,168.551,168.551,164.572,164.572,107986.0
2013-09-14,168.551,168.551,164.572,164.572,107986.0
2013-09-15,168.551,168.551,164.572,164.572,107986.0
2013-09-16,166.561,171.322,166.064,166.988,300250.0
2013-09-17,164.429,166.845,162.298,164.003,1476820.0
2013-09-18,171.962,172.672,162.724,168.053,701205.0
2013-09-19,174.591,174.591,166.561,169.119,1641768.0
2013-09-20,170.114,171.251,167.414,169.048,537206.0
2013-09-21,170.114,171.251,167.414,169.048,537206.0
2013-09-22,170.114,171.251,167.414,169.048,537206.0
2013-09-23,175.515,175.515,166.561,167.911,248069.0
2013-09-24,168.053,169.901,165.495,168.125,235854.0
2013-09-25,171.479,173.12,166.983,168.339,197215.0
2013-09-26,173.976,173.976,164.2,164.271,184931.0
2013-09-27,164.128,165.984,160.989,161.988,216595.0
2013-09-28,164.128,165.984,160.989,161.988,216595.0
2013-09-29,164.128,165.984,160.989,161.988,216595.0
2013-09-30,158.919,170.051,155.565,166.269,258734.0
2013-10-01,166.269,167.625,161.559,167.34,194167.0
2013-10-02,166.555,170.908,166.555,170.908,274226.0
2013-10-03,170.479,170.479,168.41,169.124,342776.0
2013-10-04,169.124,169.195,166.697,167.625,2183456.0
2013-10-05,169.124,169.195,166.697,167.625,2183456.0
2013-10-06,169.124,169.195,166.697,167.625,2183456.0
2013-10-07,164.985,169.195,163.986,167.554,124393.0
2013-10-08,167.126,168.767,161.559,163.629,421838.0
2013-10-09,164.628,168.695,164.2,168.267,192924.0
2013-10-10,170.408,174.119,169.766,171.907,279410.0
2013-10-11,174.547,177.544,172.263,176.973,271885.0
2013-10-12,174.547,177.544,172.263,176.973,271885.0
2013-10-13,174.547,177.544,172.263,176.973,271885.0
2013-10-14,174.047,180.184,174.047,179.114,189205.0
2013-10-15,179.043,180.541,178.044,179.828,177474.0
2013-10-16,178.757,182.111,177.401,181.255,297815.0
2013-10-17,181.683,181.754,179.542,179.685,226630.0
2013-10-18,180.827,181.826,178.4,179.614,284447.0
2013-10-19,180.827,181.826,178.4,179.614,284447.0
2013-10-20,180.827,181.826,178.4,179.614,284447.0
2013-10-21,183.182,186.107,179.043,182.397,352734.0
2013-10-22,180.827,182.539,178.4,180.184,282719.0
2013-10-23,180.755,184.109,180.613,183.467,126593.0
2013-10-24,183.467,184.252,179.114,180.47,210281.0
2013-10-25,180.184,182.254,178.4,181.326,108915.0
2013-10-26,180.184,182.254,178.4,181.326,108915.0
2013-10-27,180.184,182.254,178.4,181.326,108915.0
2013-10-28,181.54,184.68,180.47,181.826,185280.0
2013-10-29,186.536,188.534,182.111,188.32,773611.0
2013-10-30,188.962,190.888,186.25,186.892,1343975.0
2013-10-31,188.605,190.389,183.396,189.104,408105.0
2013-11-01,188.89,191.317,187.677,189.889,325310.0
2013-11-02,188.89,191.317,187.677,189.889,325310.0
2013-11-03,188.89,191.317,187.677,189.889,325310.0
2013-11-04,191.816,195.384,190.746,193.743,426580.0
2013-11-05,195.527,195.527,187.82,189.033,269349.0
2013-11-06,189.247,193.243,188.819,189.104,931072.0
2013-11-07,188.605,190.532,187.82,190.032,237476.0
2013-11-08,189.176,198.31,181.968,196.526,344336.0
2013-11-09,189.176,198.31,181.968,196.526,344336.0
2013-11-10,189.176,198.31,181.968,196.526,344336.0
2013-11-11,189.104,195.955,188.391,194.1,390820.0
2013-11-12,194.599,194.742,191.816,193.886,110741.0
2013-11-13,194.1,195.456,189.747,189.747,246941.0
2013-11-14,190.032,196.74,190.032,195.241,201413.0
2013-11-15,195.598,198.667,188.034,188.391,168650.0
2013-11-16,195.598,198.667,188.034,188.391,168650.0
2013-11-17,195.598,198.667,188.034,188.391,168650.0
2013-11-18,188.748,192.03,185.108,185.751,209148.0
2013-11-19,185.465,191.673,185.394,191.673,101261.0
2013-11-20,199.38,199.38,190.318,191.317,191000.0
2013-11-21,190.318,192.53,189.604,192.53,123850.0
2013-11-22,193.6,196.24,192.03,194.956,118714.0
2013-11-23,193.6,196.24,192.03,194.956,118714.0
2013-11-24,193.6,196.24,192.03,194.956,118714.0
2013-11-25,198.809,200.094,194.742,195.313,274873.0
2013-11-26,196.954,201.664,195.955,199.808,163260.0
2013-11-27,199.594,206.945,197.454,205.803,197249.0
2013-11-28,206.945,209.942,195.17,195.17,1054969.0
2013-11-29,194.813,203.377,194.813,200.808,361602.0
2013-11-30,194.813,203.377,194.813,200.808,361602.0
2013-12-01,194.813,203.377,194.813,200.808,361602.0
2013-12-02,199.88,200.237,196.24,199.024,379210.0
2013-12-03,198.096,200.237,192.244,193.529,314946.0
2013-12-04,193.457,195.17,191.888,195.027,232964.0
2013-12-05,195.313,198.096,190.96,197.025,315039.0
2013-12-06,198.024,203.377,197.311,200.379,202638.0
2013-12-07,198.024,203.377,197.311,200.379,202638.0
2013-12-08,198.024,203.377,197.311,200.379,202638.0
2013-12-09,201.093,205.517,198.31,203.947,129423.0
2013-12-10,205.232,205.874,201.45,203.377,129703.0
2013-12-11,203.377,204.161,196.883,199.024,269836.0
2013-12-12,198.881,199.452,194.813,196.098,177437.0
2013-12-13,195.17,200.808,195.17,200.522,101136.0
2013-12-14,195.17,200.808,195.17,200.522,101136.0
2013-12-15,195.17,200.808,195.17,200.522,101136.0
2013-12-16,201.45,204.946,196.954,204.946,594063.0
2013-12-17,205.945,214.58,203.662,210.37,513872.0
2013-12-18,210.227,214.081,210.227,212.582,197574.0
2013-12-19,216.221,220.289,212.939,214.437,829225.0
2013-12-20,212.439,219.932,210.513,210.584,528095.0
2013-12-21,212.439,219.932,210.513,210.584,528095.0
2013-12-22,212.439,219.932,210.513,210.584,528095.0
2013-12-23,209.656,215.436,209.656,214.295,145552.0
2013-12-24,215.222,220.646,215.222,219.789,111030.0
2013-12-25,215.222,220.646,215.222,219.789,111030.0
2013-12-26,215.222,220.646,215.222,219.789,111030.0
2013-12-27,218.576,220.931,215.294,220.931,174287.0
2013-12-28,218.576,220.931,215.294,220.931,174287.0
2013-12-29,218.576,220.931,215.294,220.931,174287.0
2013-12-30,216.935,225.926,216.65,218.219,208304.0
2013-12-31,217.506,223.357,217.506,222.644,191476.0
2014-01-01,217.506,223.357,217.506,222.644,191476.0
2014-01-02,223.215,227.496,221.93,227.425,174063.0
2014-01-03,229.851,235.988,226.854,232.634,731501.0
2014-01-04,229.851,235.988,226.854,232.634,731501.0
2014-01-05,229.851,235.988,226.854,232.634,731501.0
2014-01-06,232.991,236.131,226.997,231.992,544774.0
2014-01-07,233.062,233.348,229.994,231.207,168347.0
2014-01-08,232.491,234.989,229.209,234.49,1109366.0
2014-01-09,232.991,237.273,232.349,233.419,167322.0
2014-01-10,233.348,236.559,233.348,235.845,289489.0
2014-01-11,233.348,236.559,233.348,235.845,289489.0
2014-01-12,233.348,236.559,233.348,235.845,289489.0
2014-01-13,237.13,240.841,233.847,240.627,158007.0
2014-01-14,238.7,241.483,235.489,238.7,269338.0
2014-01-15,238.985,241.197,237.201,240.484,183121.0
2014-01-16,240.841,241.911,233.99,237.273,184333.0
2014-01-17,232.634,237.344,228.567,234.061,299176.0
2014-01-18,232.634,237.344,228.567,234.061,299176.0
2014-01-19,232.634,237.344,228.567,234.061,299176.0
2014-01-20,233.633,237.915,230.779,232.92,192803.0
2014-01-21,231.921,235.703,231.635,233.134,142985.0
2014-01-22,232.42,234.846,230.279,231.921,228548.0
2014-01-23,230.707,233.491,230.351,231.921,952919.0
2014-01-24,228.709,233.348,223.857,228.638,934845.0
2014-01-25,228.709,233.348,223.857,228.638,934845.0
2014-01-26,228.709,233.348,223.857,228.638,934845.0
2014-01-27,227.496,229.637,225.141,228.353,209589.0
2014-01-28,228.567,235.489,226.711,231.849,236928.0
2014-01-29,234.49,235.275,226.14,226.14,1153417.0
2014-01-30,231.421,231.421,224.499,228.424,158020.0
2014-01-31,226.569,233.705,226.569,231.921,298746.0
2014-02-01,226.569,233.705,226.569,231.921,298746.0
2014-02-02,226.569,233.705,226.569,231.921,298746.0
2014-02-03,235.489,235.489,228.353,229.494,164699.0
2014-02-04,225.784,231.778,223.571,227.996,174511.0
2014-02-05,224.071,228.567,224.0,225.998,194330.0
2014-02-06,228.923,232.92,225.855,232.92,492401.0
2014-02-07,232.42,233.705,230.922,233.705,167029.0
2014-02-08,232.42,233.705,230.922,233.705,167029.0
2014-02-09,232.42,233.705,230.922,233.705,167029.0
2014-02-10,224.071,233.776,224.071,228.852,792773.0
2014-02-11,223.357,231.706,223.357,228.353,274509.0
2014-02-12,228.353,233.705,228.353,231.492,1817872.0
2014-02-13,228.709,234.918,228.21,233.705,217960.0
2014-02-14,232.206,235.417,228.923,234.704,274598.0
2014-02-15,232.206,235.417,228.923,234.704,274598.0
2014-02-16,232.206,235.417,228.923,234.704,274598.0
2014-02-17,235.06,236.131,234.561,235.988,420322.0
2014-02-18,227.568,240.056,227.568,239.77,390863.0
2014-02-19,237.843,244.266,234.632,242.268,284228.0
2014-02-20,239.485,246.478,237.986,245.836,220554.0
2014-02-21,248.548,251.616,244.623,244.908,306481.0
2014-02-22,248.548,251.616,244.623,244.908,306481.0
2014-02-23,248.548,251.616,244.623,244.908,306481.0
2014-02-24,250.974,250.974,241.483,242.196,337893.0
2014-02-25,243.695,243.695,235.132,235.917,347702.0
2014-02-26,238.2,238.2,229.994,230.065,230007.0
2014-02-27,231.921,235.845,224.856,231.136,449885.0
2014-02-28,233.919,244.694,232.991,243.909,397790.0
2014-03-01,233.919,244.694,232.991,243.909,397790.0
2014-03-02,233.919,244.694,232.991,243.909,397790.0
2014-03-03,240.27,241.197,228.495,228.995,473021.0
2014-03-04,232.848,246.621,232.848,245.55,515868.0
2014-03-05,235.674,244.119,233.455,239.467,300571.0
2014-03-06,242.33,242.473,236.891,238.823,145244.0
2014-03-07,244.763,244.763,234.815,234.958,2529144.0
2014-03-08,244.763,244.763,234.815,234.958,2529144.0
2014-03-09,244.763,244.763,234.815,234.958,2529144.0
2014-03-10,239.61,239.61,227.086,228.302,346552.0
2014-03-11,226.227,229.018,222.219,225.654,4257193.0
2014-03-12,234.744,234.744,224.008,226.37,5188248.0
2014-03-13,227.873,227.873,222.004,223.293,203294.0
2014-03-14,221.861,227.587,218.927,227.086,472850.0
2014-03-15,221.861,227.587,218.927,227.086,472850.0
2014-03-16,221.861,227.587,218.927,227.086,472850.0
2014-03-17,228.302,233.097,228.302,231.738,1111026.0
2014-03-18,229.662,232.525,228.803,230.95,286557.0
2014-03-19,230.449,238.036,230.378,235.746,1959837.0
2014-03-20,235.03,238.107,231.881,232.597,810434.0
2014-03-21,235.531,235.531,229.734,229.734,578191.0
2014-03-22,235.531,235.531,229.734,229.734,578191.0
2014-03-23,235.531,235.531,229.734,229.734,578191.0
2014-03-24,232.597,232.597,221.503,221.503,227502.0
2014-03-25,223.15,224.151,221.217,222.362,338813.0
2014-03-26,224.008,227.873,223.579,226.227,1226428.0
2014-03-27,227.658,229.948,226.799,229.018,1550803.0
2014-03-28,225.511,232.31,225.511,227.372,544641.0
2014-03-29,225.511,232.31,225.511,227.372,544641.0
2014-03-30,225.511,232.31,225.511,227.372,544641.0
2014-03-31,230.736,234.028,229.018,233.026,332950.0
2014-04-01,231.523,234.314,231.237,234.099,173971.0
2014-04-02,234.457,234.457,228.016,230.449,271034.0
2014-04-03,223.722,231.451,223.722,229.376,271992.0
2014-04-04,231.451,232.382,226.012,226.442,457573.0
2014-04-05,231.451,232.382,226.012,226.442,457573.0
2014-04-06,231.451,232.382,226.012,226.442,457573.0
2014-04-07,227.945,229.018,214.561,215.42,593238.0
2014-04-08,214.919,219.07,208.478,213.13,594984.0
2014-04-09,219.356,219.356,213.989,218.354,427540.0
2014-04-10,215.993,222.076,214.275,217.209,424364.0
2014-04-11,214.275,214.704,208.406,212.701,502628.0
2014-04-12,214.275,214.704,208.406,212.701,502628.0
2014-04-13,214.275,214.704,208.406,212.701,502628.0
2014-04-14,213.273,213.273,203.254,208.55,1237428.0
2014-04-15,204.756,213.345,201.894,203.039,496625.0
2014-04-16,202.681,208.263,200.677,204.256,344410.0
2014-04-17,202.609,212.772,202.609,211.699,3266098.0
2014-04-18,202.609,212.772,202.609,211.699,3266098.0
2014-04-19,202.609,212.772,202.609,211.699,3266098.0
2014-04-20,202.609,212.772,202.609,211.699,3266098.0
2014-04-21,202.609,212.772,202.609,211.699,3266098.0
2014-04-22,214.06,215.706,207.047,211.985,274294.0
2014-04-23,217.997,217.997,205.401,205.401,305831.0
2014-04-24,209.695,209.695,197.457,199.532,520980.0
2014-04-25,200.248,200.462,195.81,199.031,385893.0
2014-04-26,200.248,200.462,195.81,199.031,385893.0
2014-04-27,200.248,200.462,195.81,199.031,385893.0
2014-04-28,197.17,199.389,196.741,199.317,1224145.0
2014-04-29,202.538,207.047,202.323,203.969,534790.0
2014-04-30,207.548,211.913,204.9,205.114,473872.0
2014-05-01,204.613,210.84,204.613,208.55,253362.0
2014-05-02,213.058,221.718,213.058,218.283,430223.0
2014-05-03,213.058,221.718,213.058,218.283,430223.0
2014-05-04,213.058,221.718,213.058,218.283,430223.0
2014-05-05,213.058,221.718,213.058,218.283,430223.0
2014-05-06,218.354,221.861,213.917,215.778,270319.0
2014-05-07,216.136,216.136,210.339,210.339,351779.0
2014-05-08,213.846,213.846,206.76,208.979,329538.0
2014-05-09,210.482,210.482,205.401,205.401,758357.0
2014-05-10,210.482,210.482,205.401,205.401,758357.0
2014-05-11,210.482,210.482,205.401,205.401,758357.0
2014-05-12,205.401,212.271,203.755,203.826,764550.0
2014-05-13,203.683,205.401,202.252,203.969,444436.0
2014-05-14,203.254,205.186,197.886,197.886,314696.0
2014-05-15,199.389,199.532,188.511,191.087,377782.0
2014-05-16,190.157,192.805,187.938,188.94,473248.0
2014-05-17,190.157,192.805,187.938,188.94,473248.0
2014-05-18,190.157,192.805,187.938,188.94,473248.0
2014-05-19,188.224,194.451,188.224,191.087,394330.0
2014-05-20,191.087,196.598,191.087,193.735,412647.0
2014-05-21,193.019,197.886,193.019,196.669,337209.0
2014-05-22,195.596,200.391,195.596,200.391,682972.0
2014-05-23,200.82,201.107,197.886,198.888,182047.0
2014-05-24,200.82,201.107,197.886,198.888,182047.0
2014-05-25,200.82,201.107,197.886,198.888,182047.0
2014-05-26,200.82,201.107,197.886,198.888,182047.0
2014-05-27,190.872,201.107,190.872,199.031,304748.0
2014-05-28,200.462,200.606,198.816,199.103,228516.0
2014-05-29,198.101,199.317,189.298,190.944,394310.0
2014-05-30,190.872,195.739,190.872,192.017,876477.0
2014-05-31,190.872,195.739,190.872,192.017,876477.0
2014-06-01,190.872,195.739,190.872,192.017,876477.0
2014-06-02,195.095,197.027,191.946,194.236,578028.0
2014-06-03,194.665,194.665,190.3,190.371,234046.0
