,PSN LN Equity,PSN LN Equity,PSN LN Equity,PSN LN Equity,PSN LN Equity
2013-06-07,580.681,599.889,578.711,593.487,1051924.0
2013-06-08,580.681,599.889,578.711,593.487,1051924.0
2013-06-09,580.681,599.889,578.711,593.487,1051924.0
2013-06-10,594.472,605.307,588.561,602.352,878852.0
2013-06-11,605.8,605.8,591.024,597.919,1133711.0
2013-06-12,597.427,601.859,590.531,593.487,627125.0
2013-06-13,587.576,589.054,576.248,582.651,1268594.0
2013-06-14,589.546,601.367,587.576,592.994,993163.0
2013-06-15,589.546,601.367,587.576,592.994,993163.0
2013-06-16,589.546,601.367,587.576,592.994,993163.0
2013-06-17,595.457,601.859,592.994,599.889,578783.0
2013-06-18,599.889,605.8,596.934,598.904,643986.0
2013-06-19,598.904,603.829,596.934,602.844,1314796.0
2013-06-20,592.994,594.964,565.413,565.413,1390021.0
2013-06-21,570.338,576.248,545.22,545.22,8191628.0
2013-06-22,570.338,576.248,545.22,545.22,8191628.0
2013-06-23,570.338,576.248,545.22,545.22,8191628.0
2013-06-24,541.772,550.637,532.907,535.862,1125456.0
2013-06-25,537.339,560.488,531.922,559.503,3255218.0
2013-06-26,560.488,581.174,559.01,571.816,1039557.0
2013-06-27,570.338,579.203,568.861,570.338,769696.0
2013-06-28,571.323,584.621,571.323,581.666,1215188.0
2013-06-29,571.323,584.621,571.323,581.666,1215188.0
2013-06-30,571.323,584.621,571.323,581.666,1215188.0
2013-07-01,584.129,610.725,583.144,610.725,1282488.0
2013-07-02,621.068,622.545,593.979,602.844,2296779.0
2013-07-03,602.352,604.814,577.726,597.427,1097653.0
2013-07-04,603.337,625.5,603.337,623.53,820729.0
2013-07-05,626.485,628.455,614.665,618.605,739434.0
2013-07-06,626.485,628.455,614.665,618.605,739434.0
2013-07-07,626.485,628.455,614.665,618.605,739434.0
2013-07-08,625.008,634.858,621.56,624.023,911059.0
2013-07-09,630.426,636.828,617.62,626.978,867857.0
2013-07-10,630.918,641.261,619.59,623.038,840352.0
2013-07-11,633.381,635.843,623.53,628.455,724501.0
2013-07-12,630.918,640.276,629.44,636.828,696226.0
2013-07-13,630.918,640.276,629.44,636.828,696226.0
2013-07-14,630.918,640.276,629.44,636.828,696226.0
2013-07-15,639.783,643.231,637.321,642.739,799474.0
2013-07-16,646.679,650.619,609.74,611.217,1684872.0
2013-07-17,609.247,621.068,601.367,607.77,1265011.0
2013-07-18,607.77,625.008,605.8,624.515,1265011.0
2013-07-19,622.545,622.545,610.232,618.113,708059.0
2013-07-20,622.545,622.545,610.232,618.113,708059.0
2013-07-21,622.545,622.545,610.232,618.113,708059.0
2013-07-22,620.575,624.023,615.65,619.59,582042.0
2013-07-23,623.53,628.948,617.62,618.605,680486.0
2013-07-24,621.56,627.47,614.172,620.575,600309.0
2013-07-25,618.113,626.485,612.202,623.038,822182.0
2013-07-26,619.098,626.485,599.889,600.382,821205.0
2013-07-27,619.098,626.485,599.889,600.382,821205.0
2013-07-28,619.098,626.485,599.889,600.382,821205.0
2013-07-29,603.829,614.172,599.889,603.337,497396.0
2013-07-30,610.232,615.65,608.755,612.695,668866.0
2013-07-31,609.74,618.113,607.277,608.755,746367.0
2013-08-01,613.68,615.65,609.247,611.71,699120.0
2013-08-02,615.65,621.56,611.217,620.575,491416.0
2013-08-03,615.65,621.56,611.217,620.575,491416.0
2013-08-04,615.65,621.56,611.217,620.575,491416.0
2013-08-05,623.038,631.411,621.56,626.978,699438.0
2013-08-06,628.455,635.843,625.008,630.426,920389.0
2013-08-07,627.47,634.366,614.172,614.172,998624.0
2013-08-08,613.187,625.993,611.71,614.172,808957.0
2013-08-09,617.62,617.62,603.337,606.785,999520.0
2013-08-10,617.62,617.62,603.337,606.785,999520.0
2013-08-11,617.62,617.62,603.337,606.785,999520.0
2013-08-12,609.247,609.74,598.904,605.8,690882.0
2013-08-13,609.74,612.202,602.844,604.322,640417.0
2013-08-14,604.814,610.232,581.174,583.144,998369.0
2013-08-15,583.144,583.144,525.026,540.294,2700106.0
2013-08-16,541.772,587.084,541.772,585.114,2496837.0
2013-08-17,541.772,587.084,541.772,585.114,2496837.0
2013-08-18,541.772,587.084,541.772,585.114,2496837.0
2013-08-19,585.114,592.501,571.323,574.771,1086608.0
2013-08-20,583.636,584.129,556.055,566.398,1294746.0
2013-08-21,571.816,574.278,559.995,562.458,774467.0
2013-08-22,561.965,572.801,558.025,561.473,1412231.0
2013-08-23,560.488,563.443,557.04,558.025,1295581.0
2013-08-24,560.488,563.443,557.04,558.025,1295581.0
2013-08-25,560.488,563.443,557.04,558.025,1295581.0
2013-08-26,560.488,563.443,557.04,558.025,1295581.0
2013-08-27,558.025,563.443,540.787,548.175,1455701.0
2013-08-28,543.249,543.742,527.981,539.802,1457322.0
2013-08-29,542.757,547.19,535.369,542.757,1041625.0
2013-08-30,545.712,551.622,535.862,541.279,1377868.0
2013-08-31,545.712,551.622,535.862,541.279,1377868.0
2013-09-01,545.712,551.622,535.862,541.279,1377868.0
2013-09-02,546.697,563.935,546.697,563.935,1207746.0
2013-09-03,563.935,565.905,555.562,562.458,1307305.0
2013-09-04,560.98,561.473,540.294,547.19,2097686.0
2013-09-05,549.16,567.383,547.682,567.383,1590409.0
2013-09-06,566.398,571.323,556.548,571.323,1249009.0
2013-09-07,566.398,571.323,556.548,571.323,1249009.0
2013-09-08,566.398,571.323,556.548,571.323,1249009.0
2013-09-09,570.338,580.188,569.353,577.726,877389.0
2013-09-10,583.636,592.501,580.188,580.188,1019137.0
2013-09-11,579.696,579.696,565.905,568.368,864395.0
2013-09-12,570.831,571.323,560.98,566.398,1709718.0
2013-09-13,565.905,574.771,564.92,572.308,589507.0
2013-09-14,565.905,574.771,564.92,572.308,589507.0
2013-09-15,565.905,574.771,564.92,572.308,589507.0
2013-09-16,580.188,580.188,564.92,567.875,1101495.0
2013-09-17,568.861,572.308,560.98,564.428,1769230.0
2013-09-18,563.935,566.398,541.772,547.682,793737.0
2013-09-19,554.577,568.368,546.697,547.19,2075315.0
2013-09-20,546.205,558.025,546.205,555.07,1295558.0
2013-09-21,546.205,558.025,546.205,555.07,1295558.0
2013-09-22,546.205,558.025,546.205,555.07,1295558.0
2013-09-23,552.115,557.533,546.697,549.16,737754.0
2013-09-24,550.145,556.055,547.682,553.1,1190942.0
2013-09-25,552.607,556.055,542.757,549.16,874431.0
2013-09-26,549.652,550.637,541.772,546.205,773978.0
2013-09-27,546.205,546.697,520.594,522.564,3395203.0
2013-09-28,546.205,546.697,520.594,522.564,3395203.0
2013-09-29,546.205,546.697,520.594,522.564,3395203.0
2013-09-30,531.429,535.862,527.489,534.877,1453716.0
2013-10-01,534.877,545.22,531.429,544.727,914536.0
2013-10-02,540.787,544.235,536.354,542.757,711272.0
2013-10-03,541.279,544.727,535.862,536.354,813622.0
2013-10-04,533.892,537.339,528.474,530.444,1367243.0
2013-10-05,533.892,537.339,528.474,530.444,1367243.0
2013-10-06,533.892,537.339,528.474,530.444,1367243.0
2013-10-07,527.981,527.981,513.698,525.519,789308.0
2013-10-08,527.981,537.339,522.564,530.444,977724.0
2013-10-09,538.324,563.443,536.847,557.04,1776290.0
2013-10-10,559.995,594.472,559.01,588.561,2039246.0
2013-10-11,592.009,593.979,585.606,589.546,951821.0
2013-10-12,592.009,593.979,585.606,589.546,951821.0
2013-10-13,592.009,593.979,585.606,589.546,951821.0
2013-10-14,586.099,590.039,578.218,588.561,1094876.0
2013-10-15,590.039,596.934,588.069,592.009,972599.0
2013-10-16,589.054,600.382,581.666,596.442,780729.0
2013-10-17,591.516,601.367,587.084,595.949,907791.0
2013-10-18,600.382,605.8,594.964,605.8,2635717.0
2013-10-19,600.382,605.8,594.964,605.8,2635717.0
2013-10-20,600.382,605.8,594.964,605.8,2635717.0
2013-10-21,607.277,621.56,605.307,615.65,1287596.0
2013-10-22,614.665,618.605,603.337,604.322,861277.0
2013-10-23,603.829,618.605,602.844,618.605,814743.0
2013-10-24,619.098,622.053,614.665,617.62,651218.0
2013-10-25,613.187,619.098,609.247,612.202,655246.0
2013-10-26,613.187,619.098,609.247,612.202,655246.0
2013-10-27,613.187,619.098,609.247,612.202,655246.0
2013-10-28,614.665,615.65,602.844,602.844,535596.0
2013-10-29,606.785,618.113,603.337,618.113,706355.0
2013-10-30,621.56,624.515,618.605,622.545,1371759.0
2013-10-31,621.56,630.426,621.068,623.038,1800479.0
2013-11-01,625.993,631.411,615.65,626.978,1010113.0
2013-11-02,625.993,631.411,615.65,626.978,1010113.0
2013-11-03,625.993,631.411,615.65,626.978,1010113.0
2013-11-04,626.978,631.903,622.545,624.023,983318.0
2013-11-05,626.485,628.948,597.427,598.412,1537498.0
2013-11-06,613.68,620.083,583.144,584.129,2094333.0
2013-11-07,585.606,586.099,572.308,577.233,2239275.0
2013-11-08,577.726,590.039,572.308,589.546,1071903.0
2013-11-09,577.726,590.039,572.308,589.546,1071903.0
2013-11-10,577.726,590.039,572.308,589.546,1071903.0
2013-11-11,588.561,592.501,586.099,592.009,1002363.0
2013-11-12,592.009,593.979,587.576,591.024,704294.0
2013-11-13,590.531,590.531,566.89,568.368,1181523.0
2013-11-14,574.278,585.114,569.353,572.801,1366718.0
2013-11-15,573.786,580.681,567.875,570.831,519290.0
2013-11-16,573.786,580.681,567.875,570.831,519290.0
2013-11-17,573.786,580.681,567.875,570.831,519290.0
2013-11-18,566.398,574.278,558.025,573.786,758476.0
2013-11-19,570.831,587.576,569.353,583.636,1118333.0
2013-11-20,580.681,588.561,569.846,572.801,739815.0
2013-11-21,569.353,592.009,566.89,589.546,851546.0
2013-11-22,591.024,602.844,591.024,601.367,944976.0
2013-11-23,591.024,602.844,591.024,601.367,944976.0
2013-11-24,591.024,602.844,591.024,601.367,944976.0
2013-11-25,605.8,608.755,598.412,598.412,374505.0
2013-11-26,600.382,609.74,599.889,604.814,652319.0
2013-11-27,606.292,615.65,604.322,613.68,631203.0
2013-11-28,614.665,622.545,561.965,576.248,3856551.0
2013-11-29,578.711,581.666,568.368,571.323,1704433.0
2013-11-30,578.711,581.666,568.368,571.323,1704433.0
2013-12-01,578.711,581.666,568.368,571.323,1704433.0
2013-12-02,569.846,572.308,564.428,570.338,885705.0
2013-12-03,569.846,573.293,561.473,561.473,774670.0
2013-12-04,559.995,569.846,556.055,562.95,1007863.0
2013-12-05,559.995,572.801,556.055,568.368,1155478.0
2013-12-06,576.248,587.576,570.831,582.651,1226506.0
2013-12-07,576.248,587.576,570.831,582.651,1226506.0
2013-12-08,576.248,587.576,570.831,582.651,1226506.0
2013-12-09,583.144,587.084,579.696,582.651,588609.0
2013-12-10,580.681,586.591,574.771,582.159,580790.0
2013-12-11,581.174,592.994,576.248,577.726,952222.0
2013-12-12,574.278,575.756,558.025,559.503,1209590.0
2013-12-13,565.413,568.861,547.19,559.503,1014083.0
2013-12-14,565.413,568.861,547.19,559.503,1014083.0
2013-12-15,565.413,568.861,547.19,559.503,1014083.0
2013-12-16,557.533,563.935,548.175,563.443,1367743.0
2013-12-17,562.458,573.293,558.025,568.861,671079.0
2013-12-18,570.338,583.636,568.861,575.263,700103.0
2013-12-19,583.636,589.546,579.696,582.159,678114.0
2013-12-20,585.606,590.039,579.203,588.069,1090924.0
2013-12-21,585.606,590.039,579.203,588.069,1090924.0
2013-12-22,585.606,590.039,579.203,588.069,1090924.0
2013-12-23,588.561,592.501,583.636,592.009,423114.0
2013-12-24,595.949,600.874,589.546,600.382,161426.0
2013-12-25,595.949,600.874,589.546,600.382,161426.0
2013-12-26,595.949,600.874,589.546,600.382,161426.0
2013-12-27,603.829,603.829,588.069,600.382,463468.0
2013-12-28,603.829,603.829,588.069,600.382,463468.0
2013-12-29,603.829,603.829,588.069,600.382,463468.0
2013-12-30,601.367,605.307,595.949,599.889,548784.0
2013-12-31,598.904,615.65,598.904,610.232,423406.0
2014-01-01,598.904,615.65,598.904,610.232,423406.0
2014-01-02,615.65,621.068,604.322,618.605,928065.0
2014-01-03,616.142,623.53,610.725,620.083,833463.0
2014-01-04,616.142,623.53,610.725,620.083,833463.0
2014-01-05,616.142,623.53,610.725,620.083,833463.0
2014-01-06,624.023,637.321,618.113,635.351,1111074.0
2014-01-07,635.843,639.783,627.963,637.321,859815.0
2014-01-08,652.589,661.454,630.426,634.858,1911371.0
2014-01-09,637.813,641.753,625.008,627.47,977066.0
2014-01-10,632.888,667.857,631.903,666.872,1533249.0
2014-01-11,632.888,667.857,631.903,666.872,1533249.0
2014-01-12,632.888,667.857,631.903,666.872,1533249.0
2014-01-13,667.857,669.827,658.499,662.932,1028181.0
2014-01-14,659.484,660.469,651.111,658.007,854705.0
2014-01-15,658.992,664.409,654.559,656.529,959694.0
2014-01-16,658.499,662.439,651.604,654.066,716208.0
2014-01-17,656.529,664.902,654.559,659.977,851966.0
2014-01-18,656.529,664.902,654.559,659.977,851966.0
2014-01-19,656.529,664.902,654.559,659.977,851966.0
2014-01-20,661.454,667.365,658.992,660.962,503708.0
2014-01-21,657.022,666.872,655.544,658.007,749857.0
2014-01-22,661.454,663.917,646.186,653.081,879066.0
2014-01-23,651.604,664.409,643.724,645.201,627455.0
2014-01-24,645.694,650.126,621.068,622.545,906876.0
2014-01-25,645.694,650.126,621.068,622.545,906876.0
2014-01-26,645.694,650.126,621.068,622.545,906876.0
2014-01-27,623.038,624.023,609.247,615.65,1016424.0
2014-01-28,616.142,638.798,615.65,636.336,596097.0
2014-01-29,639.291,653.574,621.068,632.888,962051.0
2014-01-30,629.933,642.246,627.963,635.351,709587.0
2014-01-31,633.873,651.111,626.485,646.679,900312.0
2014-02-01,633.873,651.111,626.485,646.679,900312.0
2014-02-02,633.873,651.111,626.485,646.679,900312.0
2014-02-03,646.186,655.544,638.306,640.276,743022.0
2014-02-04,634.858,648.649,631.903,633.873,820962.0
2014-02-05,634.366,648.649,628.948,640.768,928291.0
2014-02-06,644.216,664.902,642.739,659.977,976865.0
2014-02-07,662.932,685.095,662.932,682.14,1609707.0
2014-02-08,662.932,685.095,662.932,682.14,1609707.0
2014-02-09,662.932,685.095,662.932,682.14,1609707.0
2014-02-10,684.11,687.558,678.692,686.08,841989.0
2014-02-11,688.05,706.274,688.05,706.274,1364830.0
2014-02-12,704.304,704.796,683.125,684.603,1624979.0
2014-02-13,681.155,686.573,675.737,682.633,1068085.0
2014-02-14,683.618,685.588,678.692,682.14,803577.0
2014-02-15,683.618,685.588,678.692,682.14,803577.0
2014-02-16,683.618,685.588,678.692,682.14,803577.0
2014-02-17,684.11,696.916,683.125,696.916,1163886.0
2014-02-18,700.363,713.169,695.438,711.199,1039223.0
2014-02-19,709.229,710.214,695.438,697.901,971419.0
2014-02-20,693.961,708.244,686.08,707.751,1065195.0
2014-02-21,709.229,724.497,708.244,721.049,1294298.0
2014-02-22,709.229,724.497,708.244,721.049,1294298.0
2014-02-23,709.229,724.497,708.244,721.049,1294298.0
2014-02-24,721.049,724.497,711.691,724.497,2160986.0
2014-02-25,741.242,742.72,712.184,720.557,3030455.0
2014-02-26,727.944,728.437,702.826,706.766,1251559.0
2014-02-27,708.244,720.557,707.751,720.064,1323727.0
2014-02-28,719.079,723.019,708.736,712.184,1180314.0
2014-03-01,719.079,723.019,708.736,712.184,1180314.0
2014-03-02,719.079,723.019,708.736,712.184,1180314.0
2014-03-03,702.826,719.079,698.886,704.796,1457576.0
2014-03-04,711.199,726.959,708.244,723.512,2441734.0
2014-03-05,715.139,720.064,685.588,705.781,2896689.0
2014-03-06,707.259,712.184,691.498,697.901,1219069.0
2014-03-07,699.871,699.871,686.08,686.08,1137009.0
2014-03-08,699.871,699.871,686.08,686.08,1137009.0
2014-03-09,699.871,699.871,686.08,686.08,1137009.0
2014-03-10,685.588,686.573,652.589,654.559,2176641.0
2014-03-11,652.589,656.037,647.664,650.126,1432898.0
2014-03-12,646.679,651.604,640.768,648.156,1976050.0
2014-03-13,650.126,657.022,640.768,643.724,1213822.0
2014-03-14,637.813,648.649,629.44,646.679,1466317.0
2014-03-15,637.813,648.649,629.44,646.679,1466317.0
2014-03-16,637.813,648.649,629.44,646.679,1466317.0
2014-03-17,665.887,691.991,663.917,670.32,2918102.0
2014-03-18,669.827,682.633,668.35,673.275,1612709.0
2014-03-19,688.05,696.423,676.722,678.2,1497981.0
2014-03-20,673.275,677.215,660.962,665.887,1397540.0
2014-03-21,665.394,665.887,655.544,656.529,3760914.0
2014-03-22,665.394,665.887,655.544,656.529,3760914.0
2014-03-23,665.394,665.887,655.544,656.529,3760914.0
2014-03-24,655.544,661.454,647.664,649.141,1054061.0
2014-03-25,651.111,665.887,651.111,656.529,1077366.0
2014-03-26,659.977,670.812,659.484,666.379,826554.0
2014-03-27,662.439,663.917,651.604,659.977,652181.0
2014-03-28,663.424,671.797,659.484,671.797,892894.0
2014-03-29,663.424,671.797,659.484,671.797,892894.0
2014-03-30,663.424,671.797,659.484,671.797,892894.0
2014-03-31,675.245,678.692,661.947,662.932,905771.0
2014-04-01,664.902,673.767,661.947,672.782,854207.0
2014-04-02,673.275,677.707,668.35,671.797,828900.0
2014-04-03,669.335,674.752,663.917,670.32,753052.0
2014-04-04,670.812,672.782,659.484,662.932,858967.0
2014-04-05,670.812,672.782,659.484,662.932,858967.0
2014-04-06,670.812,672.782,659.484,662.932,858967.0
2014-04-07,655.544,658.992,632.396,636.336,1148671.0
2014-04-08,637.321,640.768,611.71,630.426,1995280.0
2014-04-09,631.903,652.589,631.903,650.126,1210718.0
2014-04-10,657.514,662.932,648.156,660.962,1683952.0
2014-04-11,651.111,654.066,640.768,647.664,1735940.0
2014-04-12,651.111,654.066,640.768,647.664,1735940.0
2014-04-13,651.111,654.066,640.768,647.664,1735940.0
2014-04-14,642.739,644.216,617.62,629.933,1261146.0
2014-04-15,630.918,649.634,622.053,623.038,2019266.0
2014-04-16,642.739,649.634,623.038,627.963,1843761.0
2014-04-17,627.963,639.291,621.56,636.336,1511233.0
2014-04-18,627.963,639.291,621.56,636.336,1511233.0
2014-04-19,627.963,639.291,621.56,636.336,1511233.0
2014-04-20,627.963,639.291,621.56,636.336,1511233.0
2014-04-21,627.963,639.291,621.56,636.336,1511233.0
2014-04-22,638.306,653.081,637.321,652.589,1410647.0
2014-04-23,653.574,655.544,645.201,650.619,1967719.0
2014-04-24,654.066,658.499,642.739,650.126,2600493.0
2014-04-25,648.156,655.052,639.291,649.141,2144806.0
2014-04-26,648.156,655.052,639.291,649.141,2144806.0
2014-04-27,648.156,655.052,639.291,649.141,2144806.0
2014-04-28,649.634,655.544,638.306,639.291,1491411.0
2014-04-29,640.276,646.186,637.813,642.739,1626983.0
2014-04-30,640.768,650.126,636.828,646.186,1951199.0
2014-05-01,645.694,654.066,638.798,652.096,879525.0
2014-05-02,656.529,662.932,648.649,653.574,2552501.0
2014-05-03,656.529,662.932,648.649,653.574,2552501.0
2014-05-04,656.529,662.932,648.649,653.574,2552501.0
2014-05-05,656.529,662.932,648.649,653.574,2552501.0
2014-05-06,669.335,689.528,664.902,678.692,3355675.0
2014-05-07,675.245,677.707,659.977,669.827,1541869.0
2014-05-08,671.305,675.245,665.887,675.245,1042499.0
2014-05-09,675.245,675.245,660.469,667.365,1137570.0
2014-05-10,675.245,675.245,660.469,667.365,1137570.0
2014-05-11,675.245,675.245,660.469,667.365,1137570.0
2014-05-12,669.827,673.767,668.35,669.827,661710.0
2014-05-13,675.737,691.991,675.737,691.498,1315134.0
2014-05-14,691.498,691.498,675.737,682.14,1127838.0
2014-05-15,683.125,690.513,655.052,661.947,1487197.0
2014-05-16,663.424,665.887,636.828,655.052,2733628.0
2014-05-17,663.424,665.887,636.828,655.052,2733628.0
2014-05-18,663.424,665.887,636.828,655.052,2733628.0
2014-05-19,657.022,663.424,643.231,652.589,1395508.0
2014-05-20,655.544,663.424,652.096,658.992,874444.0
2014-05-21,659.484,665.394,651.604,660.962,1025429.0
2014-05-22,663.917,667.365,655.544,659.977,901373.0
2014-05-23,658.992,662.932,648.649,650.619,905601.0
2014-05-24,658.992,662.932,648.649,650.619,905601.0
2014-05-25,658.992,662.932,648.649,650.619,905601.0
2014-05-26,658.992,662.932,648.649,650.619,905601.0
2014-05-27,656.529,664.409,652.096,662.439,865388.0
2014-05-28,661.947,669.335,659.484,667.857,822610.0
2014-05-29,665.887,670.32,647.171,653.081,898973.0
2014-05-30,650.619,660.469,649.141,658.992,1665647.0
2014-05-31,650.619,660.469,649.141,658.992,1665647.0
2014-06-01,650.619,660.469,649.141,658.992,1665647.0
2014-06-02,661.947,670.32,659.484,663.917,781412.0
2014-06-03,663.424,666.379,653.574,656.037,750027.0
2014-06-04,654.066,658.007,652.096,656.037,1253319.0
2014-06-05,661.235,663.834,650.319,656.037,1618660.0
2014-06-06,655.517,676.83,654.477,673.711,1121588.0
2014-06-07,655.517,676.83,654.477,673.711,1121588.0
2014-06-08,655.517,676.83,654.477,673.711,1121588.0
2014-06-09,675.791,684.628,672.152,681.509,979011.0
2014-06-10,679.949,683.588,678.39,683.588,933973.0
2014-06-11,682.029,685.668,672.152,675.791,1177267.0
2014-06-12,678.39,679.43,667.473,676.83,927139.0
2014-06-13,671.632,673.192,627.446,629.525,3233178.0
2014-06-14,671.632,673.192,627.446,629.525,3233178.0
2014-06-15,671.632,673.192,627.446,629.525,3233178.0
2014-06-16,628.485,633.164,611.331,617.049,2831664.0
2014-06-17,619.648,628.485,616.529,623.807,1445047.0
2014-06-18,624.327,631.085,616.009,628.485,1559985.0
2014-06-19,633.164,642.001,633.164,638.882,1651626.0
2014-06-20,637.842,644.081,632.124,639.402,1671191.0
2014-06-21,637.842,644.081,632.124,639.402,1671191.0
2014-06-22,637.842,644.081,632.124,639.402,1671191.0
2014-06-23,637.323,637.842,621.208,632.124,1365961.0
2014-06-24,634.204,637.842,619.648,626.926,1361307.0
2014-06-25,622.247,635.763,616.529,623.287,1285622.0
2014-06-26,625.886,666.434,620.168,654.477,2376124.0
2014-06-27,658.636,669.033,651.878,664.354,1500492.0
2014-06-28,658.636,669.033,651.878,664.354,1500492.0
2014-06-29,658.636,669.033,651.878,664.354,1500492.0
2014-06-30,665.394,665.914,650.838,661.755,1033844.0
2014-07-01,661.235,675.271,660.196,674.751,1371021.0
2014-07-02,674.231,680.469,666.953,670.592,2312977.0
2014-07-03,670.073,685.148,666.434,684.108,2039673.0
2014-07-04,685.668,687.227,676.83,678.39,911516.0
2014-07-05,685.668,687.227,676.83,678.39,911516.0
2014-07-06,685.668,687.227,676.83,678.39,911516.0
2014-07-07,678.39,682.029,664.874,665.914,839375.0
2014-07-08,662.795,663.315,648.759,657.596,1344451.0
2014-07-09,657.596,660.196,642.001,648.239,1768298.0
2014-07-10,648.759,659.156,635.763,651.878,1363437.0
2014-07-11,654.997,663.315,644.081,645.64,1319834.0
2014-07-12,654.997,663.315,644.081,645.64,1319834.0
2014-07-13,654.997,663.315,644.081,645.64,1319834.0
2014-07-14,647.719,650.319,637.323,649.279,1241664.0
2014-07-15,647.2,649.799,633.164,639.402,1104804.0
2014-07-16,643.041,660.196,639.922,658.636,1078472.0
2014-07-17,658.636,658.636,650.319,658.116,1321761.0
2014-07-18,656.037,663.315,641.481,662.795,951662.0
2014-07-19,656.037,663.315,641.481,662.795,951662.0
2014-07-20,656.037,663.315,641.481,662.795,951662.0
2014-07-21,664.874,668.513,645.64,647.719,734095.0
2014-07-22,653.958,678.91,651.358,676.83,1356020.0
2014-07-23,675.271,680.469,669.033,672.672,980508.0
2014-07-24,672.152,690.346,663.315,678.91,1003857.0
2014-07-25,675.271,677.87,663.834,665.394,540486.0
2014-07-26,675.271,677.87,663.834,665.394,540486.0
2014-07-27,675.271,677.87,663.834,665.394,540486.0
2014-07-28,666.434,669.553,657.596,659.676,656762.0
2014-07-29,661.235,671.112,661.235,667.993,641897.0
2014-07-30,667.473,673.711,661.755,662.275,947614.0
2014-07-31,662.795,663.315,645.64,651.358,1227234.0
2014-08-01,649.799,657.596,631.085,654.477,1275253.0
2014-08-02,649.799,657.596,631.085,654.477,1275253.0
2014-08-03,649.799,657.596,631.085,654.477,1275253.0
2014-08-04,656.557,660.196,644.081,647.719,952615.0
2014-08-05,649.799,651.358,627.966,633.684,1365734.0
2014-08-06,625.366,632.644,617.049,632.124,1732752.0
2014-08-07,630.565,646.68,627.966,638.882,1214588.0
2014-08-08,629.525,639.922,622.767,632.644,1127176.0
2014-08-09,629.525,639.922,622.767,632.644,1127176.0
2014-08-10,629.525,639.922,622.767,632.644,1127176.0
2014-08-11,636.283,663.315,635.243,661.235,1100079.0
2014-08-12,662.275,673.192,658.636,663.315,1275926.0
2014-08-13,667.993,674.231,649.799,673.711,1485218.0
2014-08-14,671.632,681.509,669.553,680.989,901183.0
2014-08-15,683.588,689.307,679.949,682.029,1136329.0
2014-08-16,683.588,689.307,679.949,682.029,1136329.0
2014-08-17,683.588,689.307,679.949,682.029,1136329.0
2014-08-18,681.509,695.025,671.112,693.985,1108823.0
2014-08-19,719.457,719.457,690.346,701.783,1358986.0
2014-08-20,698.664,700.743,684.108,687.747,1549333.0
2014-08-21,687.747,697.624,683.588,697.104,1033474.0
2014-08-22,699.183,702.822,695.545,700.743,714090.0
2014-08-23,699.183,702.822,695.545,700.743,714090.0
2014-08-24,699.183,702.822,695.545,700.743,714090.0
2014-08-25,699.183,702.822,695.545,700.743,714090.0
2014-08-26,704.382,704.382,697.104,698.664,986390.0
2014-08-27,700.223,702.303,694.505,696.064,830657.0
2014-08-28,697.624,698.664,680.469,691.386,1309267.0
2014-08-29,692.945,693.985,683.068,688.267,1000086.0
2014-08-30,692.945,693.985,683.068,688.267,1000086.0
2014-08-31,692.945,693.985,683.068,688.267,1000086.0
2014-09-01,685.668,695.025,685.148,692.945,634313.0
2014-09-02,693.985,693.985,687.227,691.906,826085.0
2014-09-03,693.465,706.461,686.188,701.783,1393571.0
2014-09-04,700.223,702.822,696.064,700.223,1336797.0
2014-09-05,701.263,709.58,692.945,693.985,1784811.0
2014-09-06,701.263,709.58,692.945,693.985,1784811.0
2014-09-07,701.263,709.58,692.945,693.985,1784811.0
2014-09-08,691.386,696.584,671.632,681.509,1025537.0
2014-09-09,678.39,706.461,677.87,705.941,1417712.0
2014-09-10,702.822,707.501,693.985,703.342,1110965.0
2014-09-11,704.382,708.021,696.064,700.743,888550.0
2014-09-12,702.303,712.179,699.703,711.66,1251676.0
2014-09-13,702.303,712.179,699.703,711.66,1251676.0
2014-09-14,702.303,712.179,699.703,711.66,1251676.0
2014-09-15,709.06,710.62,699.703,701.783,692329.0
2014-09-16,701.263,701.263,683.588,692.426,1172789.0
2014-09-17,696.584,710.62,696.064,702.822,1020093.0
2014-09-18,702.303,717.378,700.223,717.378,920630.0
2014-09-19,725.175,728.814,709.58,710.1,2127134.0
2014-09-20,725.175,728.814,709.58,710.1,2127134.0
2014-09-21,725.175,728.814,709.58,710.1,2127134.0
2014-09-22,706.981,713.219,701.783,710.62,908271.0
2014-09-23,710.62,710.62,691.906,703.862,1054036.0
2014-09-24,701.783,708.541,701.263,705.941,1070520.0
2014-09-25,703.862,712.179,687.227,689.307,934081.0
2014-09-26,688.267,695.025,678.39,688.787,683153.0
2014-09-27,688.267,695.025,678.39,688.787,683153.0
2014-09-28,688.267,695.025,678.39,688.787,683153.0
2014-09-29,687.747,699.183,687.227,698.144,924012.0
2014-09-30,699.183,699.703,684.108,693.465,1101449.0
2014-10-01,691.386,699.703,679.43,680.469,1029681.0
2014-10-02,679.949,685.668,669.553,673.192,1477420.0
2014-10-03,676.311,697.104,676.311,697.104,984977.0
2014-10-04,676.311,697.104,676.311,697.104,984977.0
2014-10-05,676.311,697.104,676.311,697.104,984977.0
2014-10-06,701.263,704.382,697.104,699.703,1066096.0
2014-10-07,698.664,707.501,694.505,699.183,2202630.0
