tick,dw_score,dw_date
INTU,0,1993-03-12
INTU,1,1993-03-15
INTU,2,1993-05-05
INTU,1,1993-06-09
INTU,2,1993-06-21
INTU,3,1993-09-10
INTU,2,1994-03-28
INTU,3,1994-04-28
INTU,2,1994-05-11
INTU,3,1994-06-02
INTU,2,1995-05-22
INTU,3,1995-07-13
INTU,2,1995-12-18
INTU,3,1996-02-22
INTU,1,1996-03-01
INTU,0,1996-03-04
INTU,1,1996-03-13
INTU,0,1996-07-10
INTU,1,1996-11-06
INTU,0,1996-12-10
INTU,1,1997-05-16
INTU,0,1997-06-23
INTU,1,1997-09-22
INTU,2,1997-09-24
INTU,3,1997-10-21
INTU,2,1997-11-25
INTU,3,1997-12-05
INTU,4,1998-06-22
INTU,3,1998-08-03
INTU,2,1998-08-04
INTU,3,1998-09-28
INTU,2,1998-10-08
INTU,3,1998-10-22
INTU,4,1998-11-18
INTU,5,1999-01-06
INTU,4,1999-02-10
INTU,5,1999-02-26
INTU,4,1999-04-15
INTU,2,1999-04-19
INTU,3,1999-07-01
INTU,1,1999-08-04
INTU,2,1999-08-27
INTU,3,1999-09-03
INTU,4,1999-09-10
INTU,3,1999-10-07
INTU,2,1999-10-15
INTU,3,1999-11-01
INTU,4,1999-11-05
INTU,5,1999-11-22
INTU,3,2000-01-28
INTU,4,2000-02-24
INTU,3,2000-02-25
INTU,2,2000-02-29
INTU,3,2000-03-10
INTU,2,2000-03-30
INTU,0,2000-04-10
INTU,2,2000-05-24
INTU,3,2000-06-01
INTU,2,2000-07-26
INTU,1,2000-07-27
INTU,2,2000-08-07
INTU,3,2000-08-16
INTU,5,2000-08-23
INTU,4,2000-10-16
INTU,3,2000-10-17
INTU,4,2000-10-30
INTU,5,2000-10-31
INTU,4,2000-11-20
INTU,2,2000-11-21
INTU,1,2000-12-19
INTU,4,2001-02-06
INTU,2,2001-02-09
INTU,3,2001-02-21
INTU,5,2001-02-26
INTU,1,2001-03-15
INTU,2,2001-04-06
INTU,3,2001-05-07
INTU,2,2001-05-21
INTU,3,2001-06-13
INTU,2,2001-07-17
INTU,1,2001-08-06
INTU,3,2001-08-22
INTU,2,2001-09-19
INTU,3,2001-09-21
INTU,4,2001-09-27
INTU,5,2001-09-28
INTU,4,2001-10-11
INTU,3,2002-01-10
INTU,2,2002-02-04
INTU,3,2002-02-21
INTU,4,2002-02-22
INTU,3,2002-03-08
INTU,4,2002-05-14
INTU,5,2002-06-05
INTU,4,2002-10-25
INTU,3,2003-02-03
INTU,4,2003-03-07
INTU,5,2003-03-14
INTU,0,2003-03-21
INTU,1,2003-05-30
INTU,0,2004-07-16
INTU,1,2004-08-24
INTU,0,2004-11-29
INTU,1,2005-07-08
INTU,2,2005-07-18
INTU,3,2005-11-17
INTU,2,2006-03-02
INTU,3,2006-05-31
INTU,4,2006-06-21
INTU,3,2006-11-21
INTU,2,2007-01-08
INTU,3,2007-12-26
INTU,2,2008-01-23
INTU,0,2008-05-19
INTU,1,2008-08-07
INTU,2,2008-08-22
INTU,3,2008-09-09
INTU,4,2008-09-17
INTU,3,2008-10-06
INTU,4,2009-03-17
INTU,3,2009-04-15
INTU,2,2009-04-24
INTU,3,2009-06-17
INTU,2,2009-09-14
INTU,3,2010-06-08
INTU,4,2010-06-30
INTU,3,2012-05-17
INTU,4,2012-07-03
INTU,5,2012-07-11
INTU,3,2013-04-25
INTU,2,2013-05-21
INTU,3,2013-09-10
INTU,4,2014-03-07
INTU,5,2014-09-26
INTU,4,2015-08-21
INTU,3,2015-08-25
INTU,4,2015-10-22
INTU,3,2016-01-04
INTU,4,2016-01-29
INTU,5,2016-02-04
INTU,4,2016-02-08
INTU,5,2016-02-12
INTU,4,2019-12-12
INTU,5,2020-03-05
INTU,4,2020-03-12
INTU,5,2020-04-14
INTU,4,2020-06-02
INTU,3,2020-09-21
INTU,4,2020-09-29
INTU,3,2021-03-04
INTU,4,2021-04-08
INTU,5,2021-05-13
INTU,4,2022-01-13
INTU,3,2022-02-16
INTU,2,2022-03-21
INTU,3,2022-05-26
INTU,2,2022-06-16
INTU,3,2022-06-24
INTU,4,2022-07-21
INTU,3,2022-09-22
INTU,4,2022-10-18
INTU,3,2022-11-03
INTU,4,2022-11-10
INTU,3,2022-11-18
INTU,4,2022-12-01
INTU,3,2022-12-16
INTU,4,2023-01-23
INTU,3,2023-03-10
INTU,4,2023-03-23
INTU,3,2023-05-25
INTU,4,2023-07-10
INTU,5,2023-09-07
INTU,4,2024-04-19
INTU,5,2024-05-15
