tick,dw_score,dw_date
RPAY,4,3/12/24
RPAY,2,3/1/24
RPAY,1,12/21/23
RPAY,0,10/3/23
RPAY,2,6/13/23
RPAY,1,5/15/23
RPAY,0,3/2/23
RPAY,2,11/10/22
RPAY,0,8/10/22
RPAY,3,8/9/22
RPAY,2,5/19/22
RPAY,0,5/11/22
RPAY,1,10/22/21
RPAY,2,6/18/21
RPAY,1,5/6/21
RPAY,2,1/27/21
RPAY,3,12/22/20
RPAY,2,7/24/20
RPAY,3,7/23/20
RPAY,4,4/17/20
RPAY,3,3/18/20
RPAY,4,11/15/19
RPAY,3,9/20/19
RPAY,2,8/5/19
RPAY,3,7/11/19
RPAY,1,2/15/19
RPAY,2,12/19/18
RPAY,1,7/18/18
