tick,dw_score,dw_date
BRK.B,5,3/14/22
BRK.B,4,2/28/22
BRK.B,3,7/15/20
BRK.B,2,6/26/20
BRK.B,3,6/5/20
BRK.B,2,6/4/20
BRK.B,3,5/8/20
BRK.B,4,5/1/20
BRK.B,5,4/7/20
BRK.B,4,3/16/20
BRK.B,3,3/9/20
BRK.B,4,11/5/19
BRK.B,3,8/7/19
BRK.B,4,12/28/18
BRK.B,3,1/14/15
BRK.B,2,6/7/13
BRK.B,1,2/9/12
BRK.B,2,10/3/11
BRK.B,1,9/26/11
BRK.B,0,4/18/11
BRK.B,1,12/30/10
BRK.B,2,12/15/10
BRK.B,3,6/15/10
BRK.B,2,5/21/10
BRK.B,3,2/11/10
BRK.B,2,1/29/10
BRK.B,1,7/15/09
BRK.B,0,6/22/09
BRK.B,1,5/11/09
BRK.B,2,4/21/09
BRK.B,4,4/3/09
BRK.B,3,3/18/09
BRK.B,4,3/10/09
BRK.B,3,3/5/09
BRK.B,2,2/18/09
BRK.B,3,2/3/09
BRK.B,2,1/23/09
BRK.B,3,12/16/08
BRK.B,4,10/8/08
BRK.B,5,9/29/08
BRK.B,4,9/17/08
BRK.B,3,8/5/08
BRK.B,4,1/18/08
BRK.B,3,8/20/07
BRK.B,2,8/16/07
BRK.B,1,6/17/05
BRK.B,3,5/1/03
BRK.B,4,4/16/03
BRK.B,3,1/10/03
BRK.B,4,8/13/02
BRK.B,3,8/1/02
BRK.B,2,7/18/02
BRK.B,1,7/2/02
BRK.B,2,4/4/02
BRK.B,3,3/6/02
BRK.B,4,10/19/01
BRK.B,3,10/3/01
BRK.B,2,9/19/01
BRK.B,3,9/6/01
BRK.B,2,10/30/00
BRK.B,1,10/12/00
BRK.B,2,8/4/00
BRK.B,1,5/23/00
BRK.B,2,4/19/00
BRK.B,1,4/14/00
BRK.B,0,7/27/99
BRK.B,1,6/17/99
BRK.B,2,6/14/99
BRK.B,3,5/27/99
BRK.B,4,3/12/99
BRK.B,3,2/2/99
BRK.B,2,12/8/98
BRK.B,3,9/22/98
BRK.B,4,3/11/98
BRK.B,2,3/3/98
BRK.B,1,8/29/97
BRK.B,2,6/4/97
BRK.B,1,5/13/96
BRK.B,0,5/10/96
