tick,dw_score,dw_date
BURL,2,2013-10-02
BURL,3,2013-12-23
BURL,2,2014-02-05
BURL,1,2014-03-18
BURL,2,2014-03-21
BURL,3,2014-07-30
BURL,5,2014-08-22
BURL,4,2015-10-23
BURL,3,2015-11-11
BURL,4,2015-11-24
BURL,5,2016-01-12
BURL,4,2016-05-13
BURL,5,2016-05-24
BURL,3,2017-06-22
BURL,4,2017-08-24
BURL,5,2017-12-04
BURL,4,2018-11-20
BURL,5,2019-01-04
BURL,4,2019-03-07
BURL,2,2019-03-08
BURL,3,2019-04-18
BURL,4,2019-05-17
BURL,3,2019-05-28
BURL,4,2019-06-10
BURL,3,2019-08-14
BURL,4,2019-08-22
BURL,5,2019-08-29
BURL,4,2020-03-10
BURL,2,2020-03-16
BURL,3,2020-03-25
BURL,4,2020-04-28
BURL,3,2020-07-13
BURL,4,2021-03-04
BURL,5,2021-08-19
BURL,4,2021-08-30
BURL,3,2021-08-31
BURL,2,2021-10-04
BURL,1,2021-10-13
BURL,2,2021-12-02
BURL,1,2022-01-07
BURL,0,2022-03-03
BURL,1,2022-04-12
BURL,2,2022-04-19
BURL,1,2022-05-10
BURL,0,2022-05-20
BURL,1,2022-08-08
BURL,0,2022-08-25
BURL,1,2022-10-25
BURL,2,2022-11-14
BURL,3,2022-11-22
BURL,4,2023-01-05
BURL,2,2023-05-09
BURL,1,2023-05-22
BURL,2,2023-07-11
BURL,1,2023-08-23
BURL,4,2023-11-21
BURL,3,2024-04-22
