tick,dw_score,dw_date
CCBG,2,4/10/24
CCBG,3,12/18/23
CCBG,2,11/17/23
CCBG,3,9/21/23
CCBG,4,1/11/23
CCBG,5,7/18/22
CCBG,4,5/9/22
CCBG,3,11/23/21
CCBG,2,5/11/21
CCBG,3,12/8/20
CCBG,2,10/8/20
CCBG,1,7/8/20
CCBG,2,5/15/20
CCBG,3,4/29/20
CCBG,2,4/28/20
CCBG,1,4/15/20
CCBG,3,4/9/20
CCBG,2,4/8/20
CCBG,3,3/18/20
CCBG,4,3/6/20
CCBG,5,10/25/19
CCBG,4,3/21/19
CCBG,5,11/28/18
CCBG,4,11/8/18
CCBG,3,10/2/18
CCBG,4,10/1/18
CCBG,5,9/26/17
CCBG,4,5/19/17
CCBG,5,12/8/16
CCBG,4,11/22/16
CCBG,3,11/15/16
CCBG,2,11/10/16
CCBG,1,7/28/16
CCBG,2,7/8/16
CCBG,3,1/15/16
CCBG,4,12/15/14
CCBG,3,10/14/14
CCBG,1,7/16/13
CCBG,0,6/13/13
CCBG,1,5/21/13
CCBG,2,8/29/12
CCBG,1,8/28/12
CCBG,0,12/23/11
CCBG,1,10/28/11
CCBG,2,8/9/11
CCBG,1,8/8/11
CCBG,0,8/11/10
CCBG,1,6/24/10
CCBG,2,6/15/10
CCBG,3,5/4/10
CCBG,2,4/16/10
CCBG,1,4/8/10
CCBG,0,1/13/10
CCBG,1,11/16/09
CCBG,0,8/11/09
CCBG,1,8/3/09
CCBG,3,7/2/09
CCBG,2,6/2/09
CCBG,1,5/27/09
CCBG,0,4/1/09
CCBG,1,2/24/09
CCBG,0,1/27/09
CCBG,2,1/26/09
CCBG,3,1/20/09
CCBG,2,12/9/08
CCBG,4,12/3/08
CCBG,5,11/26/08
CCBG,4,11/12/08
CCBG,3,10/15/08
CCBG,4,10/10/08
CCBG,3,10/9/08
CCBG,4,10/8/08
CCBG,5,9/17/08
CCBG,4,8/13/08
CCBG,3,8/12/08
CCBG,2,8/11/08
CCBG,1,7/22/08
CCBG,2,6/23/08
CCBG,4,6/18/08
CCBG,3,12/11/07
CCBG,1,11/1/07
CCBG,2,10/19/07
CCBG,3,9/10/07
CCBG,4,8/10/07
CCBG,3,8/9/07
CCBG,2,8/3/07
CCBG,1,10/2/06
CCBG,2,4/7/06
CCBG,3,2/22/06
CCBG,4,7/28/05
CCBG,3,4/29/04
CCBG,4,4/14/04
CCBG,5,5/3/02
CCBG,4,4/26/02
CCBG,3,3/21/02
CCBG,2,3/18/02
CCBG,3,11/27/01
CCBG,4,10/12/01
CCBG,3,9/21/01
CCBG,4,9/20/01
CCBG,3,7/9/01
CCBG,2,4/18/01
CCBG,3,12/21/00
CCBG,4,11/27/00
CCBG,3,11/24/00
CCBG,2,11/22/00
CCBG,1,11/17/00
CCBG,0,9/28/00
CCBG,1,6/21/00
CCBG,0,3/16/00
CCBG,1,12/28/99
CCBG,2,9/13/99
CCBG,3,7/1/99
CCBG,0,2/8/99
CCBG,1,11/6/98
CCBG,3,9/29/98
CCBG,2,8/27/98
CCBG,3,1/12/98
CCBG,2,1/29/97
CCBG,1,1/15/97
CCBG,0,1/14/97
